PlayerID,Season,Name,Alley Oop Dunk Shot_FGA,Alley Oop Dunk Shot_FGM,Alley Oop Dunk Shot_FG_PCT,Alley Oop Layup shot_FGA,Alley Oop Layup shot_FGM,Alley Oop Layup shot_FG_PCT,Cutting Dunk Shot_FGA,Cutting Dunk Shot_FGM,Cutting Dunk Shot_FG_PCT,Cutting Finger Roll Layup Shot_FGA,Cutting Finger Roll Layup Shot_FGM,Cutting Finger Roll Layup Shot_FG_PCT,Cutting Layup Shot_FGA,Cutting Layup Shot_FGM,Cutting Layup Shot_FG_PCT,Driving Bank Hook Shot_FGA,Driving Bank Hook Shot_FGM,Driving Bank Hook Shot_FG_PCT,Driving Dunk Shot_FGA,Driving Dunk Shot_FGM,Driving Dunk Shot_FG_PCT,Driving Finger Roll Layup Shot_FGA,Driving Finger Roll Layup Shot_FGM,Driving Finger Roll Layup Shot_FG_PCT,Driving Floating Bank Jump Shot_FGA,Driving Floating Bank Jump Shot_FGM,Driving Floating Bank Jump Shot_FG_PCT,Driving Floating Jump Shot_FGA,Driving Floating Jump Shot_FGM,Driving Floating Jump Shot_FG_PCT,Driving Hook Shot_FGA,Driving Hook Shot_FGM,Driving Hook Shot_FG_PCT,Driving Layup Shot_FGA,Driving Layup Shot_FGM,Driving Layup Shot_FG_PCT,Driving Reverse Dunk Shot_FGA,Driving Reverse Dunk Shot_FGM,Driving Reverse Dunk Shot_FG_PCT,Driving Reverse Layup Shot_FGA,Driving Reverse Layup Shot_FGM,Driving Reverse Layup Shot_FG_PCT,Dunk Shot_FGA,Dunk Shot_FGM,Dunk Shot_FG_PCT,Fadeaway Bank shot_FGA,Fadeaway Bank shot_FGM,Fadeaway Bank shot_FG_PCT,Fadeaway Jump Shot_FGA,Fadeaway Jump Shot_FGM,Fadeaway Jump Shot_FG_PCT,Finger Roll Layup Shot_FGA,Finger Roll Layup Shot_FGM,Finger Roll Layup Shot_FG_PCT,Floating Jump shot_FGA,Floating Jump shot_FGM,Floating Jump shot_FG_PCT,Hook Bank Shot_FGA,Hook Bank Shot_FGM,Hook Bank Shot_FG_PCT,Hook Shot_FGA,Hook Shot_FGM,Hook Shot_FG_PCT,Jump Bank Shot_FGA,Jump Bank Shot_FGM,Jump Bank Shot_FG_PCT,Jump Shot_FGA,Jump Shot_FGM,Jump Shot_FG_PCT,Layup Shot_FGA,Layup Shot_FGM,Layup Shot_FG_PCT,Pullup Jump shot_FGA,Pullup Jump shot_FGM,Pullup Jump shot_FG_PCT,Putback Dunk Shot_FGA,Putback Dunk Shot_FGM,Putback Dunk Shot_FG_PCT,Putback Layup Shot_FGA,Putback Layup Shot_FGM,Putback Layup Shot_FG_PCT,Reverse Dunk Shot_FGA,Reverse Dunk Shot_FGM,Reverse Dunk Shot_FG_PCT,Reverse Layup Shot_FGA,Reverse Layup Shot_FGM,Reverse Layup Shot_FG_PCT,Running Alley Oop Dunk Shot_FGA,Running Alley Oop Dunk Shot_FGM,Running Alley Oop Dunk Shot_FG_PCT,Running Alley Oop Layup Shot_FGA,Running Alley Oop Layup Shot_FGM,Running Alley Oop Layup Shot_FG_PCT,Running Dunk Shot_FGA,Running Dunk Shot_FGM,Running Dunk Shot_FG_PCT,Running Finger Roll Layup Shot_FGA,Running Finger Roll Layup Shot_FGM,Running Finger Roll Layup Shot_FG_PCT,Running Jump Shot_FGA,Running Jump Shot_FGM,Running Jump Shot_FG_PCT,Running Layup Shot_FGA,Running Layup Shot_FGM,Running Layup Shot_FG_PCT,Running Pull-Up Jump Shot_FGA,Running Pull-Up Jump Shot_FGM,Running Pull-Up Jump Shot_FG_PCT,Running Reverse Dunk Shot_FGA,Running Reverse Dunk Shot_FGM,Running Reverse Dunk Shot_FG_PCT,Running Reverse Layup Shot_FGA,Running Reverse Layup Shot_FGM,Running Reverse Layup Shot_FG_PCT,Step Back Bank Jump Shot_FGA,Step Back Bank Jump Shot_FGM,Step Back Bank Jump Shot_FG_PCT,Step Back Jump shot_FGA,Step Back Jump shot_FGM,Step Back Jump shot_FG_PCT,Tip Dunk Shot_FGA,Tip Dunk Shot_FGM,Tip Dunk Shot_FG_PCT,Tip Layup Shot_FGA,Tip Layup Shot_FGM,Tip Layup Shot_FG_PCT,Turnaround Bank Hook Shot_FGA,Turnaround Bank Hook Shot_FGM,Turnaround Bank Hook Shot_FG_PCT,Turnaround Bank shot_FGA,Turnaround Bank shot_FGM,Turnaround Bank shot_FG_PCT,Turnaround Fadeaway Bank Jump Shot_FGA,Turnaround Fadeaway Bank Jump Shot_FGM,Turnaround Fadeaway Bank Jump Shot_FG_PCT,Turnaround Fadeaway shot_FGA,Turnaround Fadeaway shot_FGM,Turnaround Fadeaway shot_FG_PCT,Turnaround Hook Shot_FGA,Turnaround Hook Shot_FGM,Turnaround Hook Shot_FG_PCT,Turnaround Jump Shot_FGA,Turnaround Jump Shot_FGM,Turnaround Jump Shot_FG_PCT
1628380,2025-26,Zach Collins,0,0,0.0,1,1,1.0,1,1,1.0,,,,5,5,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,1,1,1.0,3,3,1.0,,,,0,0,0.0,0,0,0.0,,,,0,0,0.0,0,0,0.0,7,4,0.571,0,0,0.0,4,1,0.25,,,,23,10,0.435,5,3,0.6,0,0,0.0,0,0,0.0,5,3,0.6,0,0,0.0,1,1,1.0,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0.0,,,,0,0,0.0,,,,0,0,0.0,,,,1,0,0.0,,,,,,,,,,1,0,0.0,3,2,0.667,0,0,0.0
1628381,2025-26,John Collins,7,6,0.857,2,2,1.0,26,24,0.923,0,0,0.0,31,24,0.774,4,1,0.25,9,5,0.556,4,3,0.75,5,2,0.4,7,3,0.429,18,12,0.667,51,24,0.471,,,,13,7,0.538,9,7,0.778,0,0,0.0,4,2,0.5,1,1,1.0,3,1,0.333,0,0,0.0,6,3,0.5,1,0,0.0,219,94,0.429,11,8,0.727,30,8,0.267,2,2,1.0,20,15,0.75,1,1,1.0,5,4,0.8,8,6,0.75,1,1,1.0,17,17,1.0,0,0,0.0,12,6,0.5,27,13,0.481,2,1,0.5,5,5,1.0,2,0,0.0,,,,2,0,0.0,11,10,0.909,19,12,0.632,2,1,0.5,0,0,0.0,0,0,0.0,16,11,0.688,20,10,0.5,26,12,0.462
1628384,2025-26,OG Anunoby,3,2,0.667,0,0,0.0,23,21,0.913,2,2,1.0,7,5,0.714,0,0,0.0,42,38,0.905,15,7,0.467,6,1,0.167,9,2,0.222,4,1,0.25,90,42,0.467,1,1,1.0,2,1,0.5,19,17,0.895,0,0,0.0,11,2,0.182,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,336,137,0.408,6,1,0.167,29,8,0.276,9,9,1.0,6,2,0.333,1,1,1.0,0,0,0.0,3,1,0.333,1,0,0.0,33,31,0.939,2,1,0.5,23,12,0.522,26,12,0.462,2,0,0.0,2,2,1.0,0,0,0.0,0,0,0.0,62,17,0.274,3,3,1.0,7,5,0.714,0,0,0.0,0,0,0.0,1,1,1.0,7,1,0.143,2,1,0.5,7,2,0.286
1628386,2025-26,Jarrett Allen,21,19,0.905,9,3,0.333,44,40,0.909,8,4,0.5,38,25,0.658,4,3,0.75,15,13,0.867,8,2,0.25,1,1,1.0,8,3,0.375,15,7,0.467,26,18,0.692,0,0,0.0,4,2,0.5,17,15,0.882,0,0,0.0,1,1,1.0,2,2,1.0,68,40,0.588,2,0,0.0,31,14,0.452,0,0,0.0,38,11,0.289,29,19,0.655,2,0,0.0,10,8,0.8,19,15,0.789,3,3,1.0,14,10,0.714,7,7,1.0,1,1,1.0,13,13,1.0,0,0,0.0,1,0,0.0,9,4,0.444,0,0,0.0,,,,1,1,1.0,,,,0,0,0.0,5,5,1.0,11,7,0.636,8,3,0.375,2,1,0.5,0,0,0.0,1,1,1.0,29,16,0.552,3,0,0.0
1628389,2025-26,Bam Adebayo,13,11,0.846,2,0,0.0,10,9,0.9,0,0,0.0,11,8,0.727,1,1,1.0,15,12,0.8,19,15,0.789,6,1,0.167,63,24,0.381,30,12,0.4,56,28,0.5,1,1,1.0,15,8,0.533,10,9,0.9,0,0,0.0,31,7,0.226,2,2,1.0,27,15,0.556,0,0,0.0,13,6,0.462,4,1,0.25,375,128,0.341,20,12,0.6,104,44,0.423,7,7,1.0,6,5,0.833,,,,2,2,1.0,10,9,0.9,1,1,1.0,14,14,1.0,6,3,0.5,24,6,0.25,30,17,0.567,18,6,0.333,,,,2,2,1.0,0,0,0.0,36,15,0.417,11,9,0.818,41,17,0.415,1,0,0.0,1,1,1.0,1,1,1.0,54,19,0.352,30,11,0.367,22,7,0.318
1628392,2025-26,Isaiah Hartenstein,44,38,0.864,9,7,0.778,25,22,0.88,0,0,0.0,19,9,0.474,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,10,5,0.5,1,0,0.0,6,2,0.333,,,,0,0,0.0,11,9,0.818,0,0,0.0,0,0,0.0,0,0,0.0,69,30,0.435,0,0,0.0,8,3,0.375,0,0,0.0,12,3,0.25,12,9,0.75,2,1,0.5,2,2,1.0,8,5,0.625,0,0,0.0,2,1,0.5,1,1,1.0,0,0,0.0,2,2,1.0,0,0,0.0,1,1,1.0,5,3,0.6,1,0,0.0,,,,0,0,0.0,0,0,0.0,0,0,0.0,5,4,0.8,24,16,0.667,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,14,10,0.714,2,1,0.5
1628396,2025-26,Tony Bradley,0,0,0.0,0,0,0.0,3,3,1.0,1,1,1.0,8,6,0.75,0,0,0.0,0,0,0.0,3,2,0.667,1,1,1.0,1,0,0.0,1,1,1.0,8,3,0.375,0,0,0.0,0,0,0.0,2,1,0.5,0,0,0.0,0,0,0.0,1,1,1.0,7,3,0.429,,,,5,2,0.4,0,0,0.0,11,4,0.364,14,8,0.571,1,1,1.0,,,,12,4,0.333,0,0,0.0,2,2,1.0,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0.0,1,1,1.0,5,5,1.0,0,0,0.0,,,,0,0,0.0,0,0,0.0,0,0,0.0,2,2,1.0,14,5,0.357,1,0,0.0,1,1,1.0,0,0,0.0,0,0,0.0,8,4,0.5,2,1,0.5
1628398,2025-26,Kyle Kuzma,0,0,0.0,4,3,0.75,7,5,0.714,4,1,0.25,32,26,0.813,3,1,0.333,5,4,0.8,28,19,0.679,20,11,0.55,33,17,0.515,19,8,0.421,74,45,0.608,1,1,1.0,8,5,0.625,2,2,1.0,0,0,0.0,12,2,0.167,2,1,0.5,6,5,0.833,0,0,0.0,1,0,0.0,2,1,0.5,195,68,0.349,11,7,0.636,22,8,0.364,1,1,1.0,8,4,0.5,,,,3,2,0.667,2,2,1.0,0,0,0.0,8,8,1.0,14,12,0.857,21,11,0.524,53,22,0.415,7,3,0.429,,,,0,0,0.0,0,0,0.0,11,2,0.182,2,2,1.0,22,13,0.591,2,1,0.5,2,1,0.5,2,1,0.5,17,5,0.294,12,6,0.5,11,3,0.273
1628401,2025-26,Derrick White,0,0,0.0,0,0,0.0,3,3,1.0,0,0,0.0,6,4,0.667,0,0,0.0,6,6,1.0,10,9,0.9,17,10,0.588,129,50,0.388,0,0,0.0,80,46,0.575,0,0,0.0,2,1,0.5,0,0,0.0,1,0,0.0,31,9,0.29,1,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,3,2,0.667,320,103,0.322,3,0,0.0,349,129,0.37,1,1,1.0,5,4,0.8,0,0,0.0,1,1,1.0,0,0,0.0,0,0,0.0,4,4,1.0,2,1,0.5,21,9,0.429,22,15,0.682,24,7,0.292,0,0,0.0,0,0,0.0,1,1,1.0,53,16,0.302,0,0,0.0,3,1,0.333,0,0,0.0,0,0,0.0,0,0,0.0,3,1,0.333,0,0,0.0,6,4,0.667
1628404,2025-26,Josh Hart,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0.0,24,18,0.75,0,0,0.0,3,3,1.0,16,12,0.75,8,4,0.5,33,15,0.455,1,1,1.0,57,28,0.491,0,0,0.0,5,3,0.6,2,2,1.0,0,0,0.0,13,5,0.385,0,0,0.0,2,0,0.0,0,0,0.0,0,0,0.0,3,1,0.333,172,69,0.401,6,4,0.667,94,43,0.457,0,0,0.0,6,5,0.833,0,0,0.0,6,4,0.667,0,0,0.0,0,0,0.0,7,6,0.857,10,9,0.9,4,1,0.25,51,32,0.627,7,4,0.571,0,0,0.0,8,7,0.875,0,0,0.0,24,10,0.417,0,0,0.0,4,2,0.5,0,0,0.0,1,1,1.0,0,0,0.0,15,8,0.533,0,0,0.0,8,2,0.25
1628415,2025-26,Dillon Brooks,0,0,0.0,0,0,0.0,3,2,0.667,0,0,0.0,1,1,1.0,1,1,1.0,0,0,0.0,13,8,0.615,12,7,0.583,49,21,0.429,3,1,0.333,79,41,0.519,,,,3,2,0.667,0,0,0.0,1,0,0.0,47,19,0.404,3,0,0.0,3,2,0.667,,,,0,0,0.0,1,0,0.0,215,79,0.367,2,2,1.0,191,79,0.414,0,0,0.0,1,0,0.0,0,0,0.0,3,2,0.667,0,0,0.0,0,0,0.0,2,2,1.0,2,1,0.5,18,7,0.389,26,15,0.577,21,3,0.143,0,0,0.0,1,0,0.0,0,0,0.0,100,37,0.37,0,0,0.0,7,4,0.571,0,0,0.0,2,1,0.5,2,2,1.0,93,48,0.516,1,1,1.0,53,29,0.547
1628418,2025-26,Thomas Bryant,4,4,1.0,0,0,0.0,15,11,0.733,2,2,1.0,12,7,0.583,0,0,0.0,0,0,0.0,0,0,0.0,2,1,0.5,1,0,0.0,0,0,0.0,4,2,0.5,0,0,0.0,0,0,0.0,10,10,1.0,0,0,0.0,0,0,0.0,0,0,0.0,12,9,0.75,1,1,1.0,5,4,0.8,1,1,1.0,136,48,0.353,18,11,0.611,1,0,0.0,4,4,1.0,10,5,0.5,,,,0,0,0.0,2,2,1.0,0,0,0.0,3,2,0.667,0,0,0.0,1,1,1.0,6,4,0.667,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,1,1,1.0,6,2,0.333,0,0,0.0,,,,0,0,0.0,0,0,0.0,3,1,0.333,5,2,0.4
1628420,2025-26,Monte Morris,,,,0,0,0.0,0,0,0.0,0,0,0.0,1,1,1.0,,,,,,,0,0,0.0,0,0,0.0,3,1,0.333,0,0,0.0,3,1,0.333,,,,0,0,0.0,0,0,0.0,,,,0,0,0.0,,,,0,0,0.0,,,,,,,0,0,0.0,6,1,0.167,1,1,1.0,3,1,0.333,,,,0,0,0.0,0,0,0.0,0,0,0.0,,,,,,,0,0,0.0,,,,0,0,0.0,1,0,0.0,0,0,0.0,,,,2,1,0.5,,,,0,0,0.0,0,0,0.0,0,0,0.0,,,,,,,,,,0,0,0.0,0,0,0.0,0,0,0.0
1628436,2025-26,Luke Kornet,51,49,0.961,12,6,0.5,13,12,0.923,2,2,1.0,20,15,0.75,0,0,0.0,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5,3,0.6,0,0,0.0,0,0,0.0,8,8,1.0,0,0,0.0,0,0,0.0,1,0,0.0,10,4,0.4,0,0,0.0,11,5,0.455,1,0,0.0,4,2,0.5,20,11,0.55,0,0,0.0,2,2,1.0,15,4,0.267,0,0,0.0,6,5,0.833,5,5,1.0,1,1,1.0,2,2,1.0,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0.0,,,,1,1,1.0,0,0,0.0,0,0,0.0,8,7,0.875,63,24,0.381,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,7,4,0.571,1,0,0.0
1628449,2025-26,Chris Boucher,0,0,0.0,0,0,0.0,1,1,1.0,,,,2,2,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,,,,0,0,0.0,0,0,0.0,,,,0,0,0.0,,,,0,0,0.0,,,,,,,0,0,0.0,13,1,0.077,2,1,0.5,2,0,0.0,,,,1,1,1.0,,,,0,0,0.0,0,0,0.0,,,,0,0,0.0,0,0,0.0,0,0,0.0,2,1,0.5,1,1,1.0,,,,,,,,,,0,0,0.0,0,0,0.0,0,0,0.0,,,,,,,,,,0,0,0.0,0,0,0.0,0,0,0.0
1628467,2025-26,Maxi Kleber,1,1,1.0,1,1,1.0,7,7,1.0,0,0,0.0,3,1,0.333,0,0,0.0,2,2,1.0,1,1,1.0,0,0,0.0,2,1,0.5,0,0,0.0,4,4,1.0,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3,2,0.667,,,,0,0,0.0,0,0,0.0,29,7,0.241,3,1,0.333,3,1,0.333,0,0,0.0,2,0,0.0,,,,0,0,0.0,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0.0,1,0,0.0,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4,0,0.0,,,,0,0,0.0,0,0,0.0,1,1,1.0,2,1,0.5,0,0,0.0
1628502,2025-26,Nigel Hayes-Davis,0,0,0.0,0,0,0.0,0,0,0.0,,,,0,0,0.0,,,,0,0,0.0,0,0,0.0,4,1,0.25,3,3,1.0,0,0,0.0,0,0,0.0,,,,0,0,0.0,0,0,0.0,,,,0,0,0.0,0,0,0.0,5,3,0.6,,,,1,0,0.0,1,0,0.0,17,2,0.118,0,0,0.0,2,1,0.5,,,,2,2,1.0,0,0,0.0,0,0,0.0,0,0,0.0,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,,,,0,0,0.0,,,,0,0,0.0,0,0,0.0,2,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,2,2,1.0,5,1,0.2
1628960,2025-26,Grayson Allen,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,2,2,1.0,16,11,0.688,5,2,0.4,41,17,0.415,3,0,0.0,77,39,0.506,,,,6,3,0.5,0,0,0.0,0,0,0.0,6,3,0.5,0,0,0.0,2,1,0.5,0,0,0.0,0,0,0.0,1,1,1.0,241,95,0.394,1,0,0.0,148,45,0.304,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,6,6,1.0,2,2,1.0,25,10,0.4,16,11,0.688,12,4,0.333,0,0,0.0,2,2,1.0,,,,37,11,0.297,0,0,0.0,1,1,1.0,0,0,0.0,2,0,0.0,0,0,0.0,5,1,0.2,2,0,0.0,7,1,0.143
1628963,2025-26,Marvin Bagley,18,17,0.944,7,4,0.571,31,27,0.871,1,0,0.0,17,9,0.529,1,1,1.0,9,9,1.0,9,5,0.556,2,1,0.5,9,7,0.778,13,9,0.692,35,13,0.371,1,1,1.0,3,2,0.667,7,7,1.0,0,0,0.0,1,1,1.0,0,0,0.0,29,16,0.552,,,,9,5,0.556,0,0,0.0,52,24,0.462,17,13,0.765,2,1,0.5,8,8,1.0,28,17,0.607,4,4,1.0,9,5,0.556,3,3,1.0,2,2,1.0,1,1,1.0,0,0,0.0,0,0,0.0,5,2,0.4,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,10,10,1.0,48,21,0.438,0,0,0.0,0,0,0.0,0,0,0.0,1,1,1.0,16,8,0.5,1,0,0.0
1628969,2025-26,Mikal Bridges,1,1,1.0,9,7,0.778,8,8,1.0,6,5,0.833,23,18,0.783,0,0,0.0,7,7,1.0,23,15,0.652,7,3,0.429,20,11,0.55,0,0,0.0,25,8,0.32,0,0,0.0,6,2,0.333,1,1,1.0,0,0,0.0,82,33,0.402,2,2,1.0,11,6,0.545,0,0,0.0,1,0,0.0,1,1,1.0,355,133,0.375,8,8,1.0,110,52,0.473,0,0,0.0,4,4,1.0,0,0,0.0,7,3,0.429,0,0,0.0,6,5,0.833,20,18,0.9,17,16,0.941,58,25,0.431,37,29,0.784,25,15,0.6,0,0,0.0,6,2,0.333,0,0,0.0,21,7,0.333,1,1,1.0,11,6,0.545,1,0,0.0,0,0,0.0,0,0,0.0,30,16,0.533,3,1,0.333,10,3,0.3
1628970,2025-26,Miles Bridges,19,18,0.947,3,3,1.0,10,10,1.0,2,1,0.5,10,7,0.7,8,5,0.625,15,10,0.667,32,16,0.5,24,10,0.417,79,40,0.506,48,25,0.521,132,60,0.455,0,0,0.0,17,8,0.471,5,3,0.6,0,0,0.0,6,0,0.0,2,1,0.5,11,8,0.727,1,1,1.0,5,1,0.2,0,0,0.0,321,113,0.352,5,2,0.4,83,19,0.229,1,1,1.0,10,8,0.8,0,0,0.0,10,5,0.5,10,10,1.0,3,2,0.667,13,10,0.769,7,6,0.857,24,12,0.5,22,16,0.727,4,2,0.5,0,0,0.0,0,0,0.0,,,,34,8,0.235,3,3,1.0,7,4,0.571,3,2,0.667,2,1,0.5,2,1,0.5,17,6,0.353,17,11,0.647,15,10,0.667
1628971,2025-26,Bruce Brown,0,0,0.0,1,0,0.0,5,5,1.0,5,3,0.6,36,23,0.639,1,0,0.0,0,0,0.0,22,15,0.682,6,1,0.167,48,15,0.313,1,1,1.0,52,23,0.442,0,0,0.0,7,3,0.429,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,28,11,0.393,0,0,0.0,1,0,0.0,1,1,1.0,141,53,0.376,12,4,0.333,23,7,0.304,0,0,0.0,19,12,0.632,0,0,0.0,5,4,0.8,0,0,0.0,2,2,1.0,13,12,0.923,13,9,0.692,6,1,0.167,55,37,0.673,3,2,0.667,0,0,0.0,1,1,1.0,0,0,0.0,2,0,0.0,0,0,0.0,7,2,0.286,0,0,0.0,2,1,0.5,0,0,0.0,1,0,0.0,2,0,0.0,1,0,0.0
1628973,2025-26,Jalen Brunson,0,0,0.0,1,1,1.0,0,0,0.0,1,1,1.0,2,2,1.0,0,0,0.0,0,0,0.0,44,26,0.591,53,28,0.528,200,101,0.505,10,4,0.4,92,48,0.522,0,0,0.0,10,8,0.8,0,0,0.0,0,0,0.0,52,22,0.423,3,1,0.333,12,3,0.25,0,0,0.0,0,0,0.0,1,1,1.0,218,88,0.404,2,1,0.5,352,149,0.423,0,0,0.0,1,0,0.0,0,0,0.0,2,2,1.0,0,0,0.0,0,0,0.0,0,0,0.0,8,6,0.75,28,10,0.357,40,29,0.725,49,17,0.347,0,0,0.0,2,0,0.0,1,1,1.0,186,90,0.484,0,0,0.0,2,1,0.5,0,0,0.0,1,0,0.0,1,0,0.0,75,36,0.48,1,0,0.0,25,13,0.52
1628975,2025-26,Jevon Carter,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,1,1,1.0,1,0,0.0,3,0,0.0,9,3,0.333,0,0,0.0,12,6,0.5,,,,2,1,0.5,0,0,0.0,0,0,0.0,4,1,0.25,0,0,0.0,0,0,0.0,,,,0,0,0.0,,,,130,53,0.408,0,0,0.0,75,33,0.44,0,0,0.0,0,0,0.0,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,17,4,0.235,7,5,0.714,9,5,0.556,0,0,0.0,0,0,0.0,0,0,0.0,29,10,0.345,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4,1,0.25
1628976,2025-26,Wendell Carter Jr,18,17,0.944,9,4,0.444,27,25,0.926,4,3,0.75,24,15,0.625,0,0,0.0,8,6,0.75,2,2,1.0,2,2,1.0,7,2,0.286,5,3,0.6,37,19,0.514,0,0,0.0,4,3,0.75,11,9,0.818,0,0,0.0,2,1,0.5,2,2,1.0,19,8,0.421,0,0,0.0,3,2,0.667,1,0,0.0,273,96,0.352,24,11,0.458,21,7,0.333,13,13,1.0,27,16,0.593,0,0,0.0,4,3,0.75,5,4,0.8,0,0,0.0,7,6,0.857,2,1,0.5,11,8,0.727,3,3,1.0,0,0,0.0,,,,0,0,0.0,0,0,0.0,1,0,0.0,13,13,1.0,15,9,0.6,3,3,1.0,0,0,0.0,1,0,0.0,6,2,0.333,19,8,0.421,4,0,0.0
1628978,2025-26,Donte DiVincenzo,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,7,5,0.714,1,0,0.0,4,2,0.5,18,7,0.389,15,5,0.333,19,10,0.526,2,0,0.0,34,15,0.441,0,0,0.0,4,2,0.5,0,0,0.0,0,0,0.0,4,1,0.25,1,0,0.0,3,0,0.0,0,0,0.0,0,0,0.0,2,1,0.5,456,173,0.379,4,4,1.0,101,34,0.337,0,0,0.0,2,2,1.0,0,0,0.0,3,1,0.333,1,1,1.0,0,0,0.0,7,6,0.857,5,5,1.0,48,20,0.417,19,8,0.421,14,7,0.5,,,,4,4,1.0,1,1,1.0,42,17,0.405,3,2,0.667,7,2,0.286,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,1.0
1628983,2025-26,Shai Gilgeous-Alexander,0,0,0.0,0,0,0.0,3,3,1.0,0,0,0.0,15,9,0.6,0,0,0.0,6,6,1.0,80,58,0.725,31,21,0.677,41,13,0.317,0,0,0.0,171,106,0.62,,,,30,22,0.733,0,0,0.0,1,0,0.0,41,21,0.512,5,4,0.8,1,0,0.0,1,1,1.0,0,0,0.0,2,2,1.0,92,40,0.435,6,2,0.333,317,157,0.495,0,0,0.0,3,1,0.333,0,0,0.0,1,0,0.0,1,1,1.0,0,0,0.0,10,10,1.0,11,10,0.909,11,4,0.364,49,36,0.735,25,8,0.32,,,,11,8,0.727,2,2,1.0,288,149,0.517,0,0,0.0,3,2,0.667,0,0,0.0,1,1,1.0,1,1,1.0,40,23,0.575,1,1,1.0,20,9,0.45
1628988,2025-26,Aaron Holiday,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,1.0,1,1,1.0,8,6,0.75,3,1,0.333,28,14,0.5,1,0,0.0,10,6,0.6,,,,2,2,1.0,0,0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,2,1,0.5,0,0,0.0,0,0,0.0,0,0,0.0,127,52,0.409,1,0,0.0,23,3,0.13,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,2,1.0,20,9,0.45,6,2,0.333,3,2,0.667,0,0,0.0,0,0,0.0,1,0,0.0,7,2,0.286,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,2,0,0.0,1,0,0.0
1628989,2025-26,Kevin Huerter,0,0,0.0,2,2,1.0,3,3,1.0,1,1,1.0,31,21,0.677,2,1,0.5,0,0,0.0,4,3,0.75,19,13,0.684,39,18,0.462,0,0,0.0,35,20,0.571,0,0,0.0,5,3,0.6,0,0,0.0,0,0,0.0,5,1,0.2,0,0,0.0,6,4,0.667,0,0,0.0,0,0,0.0,4,2,0.5,231,70,0.303,4,3,0.75,49,20,0.408,0,0,0.0,9,8,0.889,,,,7,6,0.857,0,0,0.0,0,0,0.0,12,12,1.0,5,5,1.0,38,12,0.316,29,22,0.759,8,3,0.375,,,,5,4,0.8,0,0,0.0,31,8,0.258,0,0,0.0,7,3,0.429,0,0,0.0,0,0,0.0,0,0,0.0,3,0,0.0,0,0,0.0,2,1,0.5
