playerName,dunkScore_average,jumpSubscore_average,powerSubscore_average,styleSubscore_average,defensiveContestSubscore_average,maxBallHeight_average,ballSpeedThroughRim_average,playerVertical_average,hangTime_average,takeoffDistance_average,playerRotation_average,playerLateralSpeed_average,ballDistanceTraveled_average,ballReachBack_average,totalBallAcceleration_average,passLength_average,catchDistance_average,lateralCatchDistance_average,defensiveContestLevel_average,dunkScore_max,jumpSubscore_max,powerSubscore_max,styleSubscore_max,defensiveContestSubscore_max,maxBallHeight_max,ballSpeedThroughRim_max,playerVertical_max,hangTime_max,takeoffDistance_max,playerRotation_max,playerLateralSpeed_max,ballDistanceTraveled_max,ballReachBack_max,totalBallAcceleration_max,passLength_max,catchDistance_max,lateralCatchDistance_max,defensiveContestLevel_max,dunkScore_total,jumpSubscore_total,powerSubscore_total,styleSubscore_total,defensiveContestSubscore_total,maxBallHeight_total,ballSpeedThroughRim_total,playerVertical_total,hangTime_total,takeoffDistance_total,playerRotation_total,playerLateralSpeed_total,ballDistanceTraveled_total,ballReachBack_total,totalBallAcceleration_total,passLength_total,catchDistance_total,lateralCatchDistance_total,defensiveContestLevel_total
Domantas Sabonis,36.23571428571428,27.192857142857143,22.87142857142857,32.357142857142854,22.285714285714285,10.552142857142856,16.425857142857144,21.220428571428574,0.34385714285714286,3.568357142857143,43.608285714285714,4.702071428571428,1.8057142857142858,0.043,0.16942857142857143,0.0,0.0,0.0,24.127714285714287,54.4,44.1,48.5,54.5,57.9,10.727,22.037,24.269,0.4,5.252,78.932,6.841,2.491,0.602,0.545,0.0,0.0,0.0,63.333,507.29999999999995,380.7,320.2,453.0,312.0,147.73,229.962,297.086,4.814,49.957,610.516,65.829,25.28,0.602,2.372,0.0,0.0,0.0,337.788
Dominick Barlow,34.028571428571425,40.528571428571425,22.042857142857144,34.55714285714286,4.171428571428572,10.558857142857144,13.772714285714287,24.172285714285714,0.40714285714285714,3.9567142857142854,46.342,4.336428571428572,1.3885714285714286,0.1437142857142857,0.08742857142857142,2.4304285714285716,0.5944285714285714,0.5885714285714284,4.578,56.8,66.4,72.9,68.0,12.5,10.809,26.068,27.583,0.517,7.681,91.674,8.743,2.593,1.006,0.187,17.013,3.114,3.113,13.693,238.2,283.7,154.3,241.9,29.200000000000003,73.912,96.409,169.206,2.85,27.697,324.394,30.355,9.72,1.006,0.612,17.013,4.161,4.119999999999999,32.046
Donovan Clingan,36.01111111111111,29.349999999999998,29.58888888888889,40.51111111111111,10.86111111111111,10.826944444444443,15.258000000000001,19.12527777777778,0.4266666666666667,3.120722222222222,35.0475,2.9725,1.0773333333333333,0.20355555555555557,0.22355555555555556,7.364999999999999,1.8370000000000002,1.7632222222222222,11.043111111111111,63.1,55.8,86.4,76.5,84.4,11.43,25.755,22.851,0.533,5.683,125.53,5.855,2.163,1.092,0.807,23.498,4.607,4.48,77.37,648.2,528.3,532.6,729.2,195.5,194.885,274.644,344.255,7.680000000000001,56.173,630.855,53.505,19.392,3.664,4.024,132.57,33.066,31.738,198.776
Donovan Mitchell,47.63333333333333,60.73333333333333,28.26666666666667,43.833333333333336,7.5,10.496333333333332,12.485,31.917333333333332,0.45,4.168333333333333,17.040666666666667,4.935333333333333,2.860666666666667,0.31666666666666665,0.03833333333333333,0.0,0.0,0.0,8.197333333333333,71.9,67.0,65.4,79.4,22.5,10.606,22.583,32.87,0.45,4.792,21.984,5.497,5.383,0.95,0.103,0.0,0.0,0.0,24.592,142.9,182.2,84.80000000000001,131.5,22.5,31.488999999999997,37.455,95.752,1.35,12.504999999999999,51.122,14.806000000000001,8.582,0.95,0.11499999999999999,0.0,0.0,0.0,24.592
Donte DiVincenzo,49.75,65.35,11.5,36.8,16.35,10.517,9.08,33.0195,0.5335,4.585,24.614,4.1745,1.1280000000000001,0.0,0.043,0.0,1.2215,1.1815,17.9155,65.9,80.0,13.0,46.5,32.7,10.623,12.56,36.62,0.633,5.856,27.059,4.254,1.756,0.0,0.063,0.0,2.443,2.363,35.831,99.5,130.7,23.0,73.6,32.7,21.034,18.16,66.039,1.067,9.17,49.228,8.349,2.2560000000000002,0.0,0.086,0.0,2.443,2.363,35.831
Drake Powell,43.06666666666666,48.76666666666667,20.066666666666666,30.46666666666667,22.266666666666666,10.497,11.748666666666665,25.837,0.433,5.217333333333333,44.74766666666667,6.400333333333333,1.3073333333333335,0.17066666666666666,0.07433333333333332,0.0,0.0,0.0,24.287000000000003,60.0,55.9,36.1,44.6,42.5,10.585,14.091,26.561,0.499,7.043,56.656,8.255,1.671,0.512,0.151,0.0,0.0,0.0,46.296,129.2,146.3,60.2,91.4,66.8,31.491,35.245999999999995,77.511,1.299,15.652000000000001,134.243,19.201,3.922,0.512,0.22299999999999998,0.0,0.0,0.0,72.861
Draymond Green,28.2,37.45,14.15,25.35,1.95,10.585,12.4585,23.348,0.35,4.701499999999999,16.714,7.2505,1.482,0.0,0.096,0.0,0.0,0.0,2.1445,29.2,39.3,15.3,26.2,3.9,10.663,13.497,23.829,0.35,5.05,19.753,8.171,1.625,0.0,0.15,0.0,0.0,0.0,4.289,56.4,74.9,28.3,50.7,3.9,21.17,24.917,46.696,0.7,9.402999999999999,33.428,14.501,2.964,0.0,0.192,0.0,0.0,0.0,4.289
Drew Eubanks,36.41875,37.35625,28.225,37.48125,5.668749999999999,10.6070625,16.041875,23.98325,0.3759375,3.5536250000000003,32.03775,3.9811875,1.1151875,0.1648125,0.31975,7.273625,1.2123125,1.1846875,6.1826875,75.3,67.3,81.2,74.5,29.9,11.181,29.822,30.768,0.45,7.114,74.345,7.541,2.713,1.527,1.905,21.051,3.875,3.839,32.468,582.7,597.7,451.6,599.7,90.69999999999999,169.713,256.67,383.732,6.015,56.858000000000004,512.604,63.699,17.843,2.637,5.116,116.378,19.397,18.955,98.923
Duop Reath,27.6,23.8,14.1,23.6,16.6,10.573,13.593,20.967,0.317,3.484,65.486,4.236,1.185,0.0,0.077,0.0,0.0,0.0,18.047,27.6,23.8,14.1,23.6,16.6,10.573,13.593,20.967,0.317,3.484,65.486,4.236,1.185,0.0,0.077,0.0,0.0,0.0,18.047,27.6,23.8,14.1,23.6,16.6,10.573,13.593,20.967,0.317,3.484,65.486,4.236,1.185,0.0,0.077,0.0,0.0,0.0,18.047
Dwight Powell,36.0,37.2,19.9,32.4,11.7,10.456,17.857,24.704,0.366,4.112,82.624,7.139,1.963,0.0,0.112,0.0,0.0,0.0,12.806,36.0,37.2,19.9,32.4,11.7,10.456,17.857,24.704,0.366,4.112,82.624,7.139,1.963,0.0,0.112,0.0,0.0,0.0,12.806,36.0,37.2,19.9,32.4,11.7,10.456,17.857,24.704,0.366,4.112,82.624,7.139,1.963,0.0,0.112,0.0,0.0,0.0,12.806
Dylan Cardwell,21.8,28.8,11.5,22.2,0.0,10.502,11.704,23.318,0.333,3.047,7.325,2.973,0.869,0.0,0.027,0.0,0.0,0.0,0.0,21.8,28.8,11.5,22.2,0.0,10.502,11.704,23.318,0.333,3.047,7.325,2.973,0.869,0.0,0.027,0.0,0.0,0.0,0.0,21.8,28.8,11.5,22.2,0.0,10.502,11.704,23.318,0.333,3.047,7.325,2.973,0.869,0.0,0.027,0.0,0.0,0.0,0.0
Dylan Harper,32.7,53.1,10.6,22.7,0.4,10.553,8.285,24.267,0.466,6.841,91.972,10.312,0.993,0.0,0.031,0.0,0.0,0.0,0.407,32.7,53.1,10.6,22.7,0.4,10.553,8.285,24.267,0.466,6.841,91.972,10.312,0.993,0.0,0.031,0.0,0.0,0.0,0.407,32.7,53.1,10.6,22.7,0.4,10.553,8.285,24.267,0.466,6.841,91.972,10.312,0.993,0.0,0.031,0.0,0.0,0.0,0.407
Dyson Daniels,40.07857142857143,53.07142857142857,23.292857142857144,31.478571428571428,6.457142857142857,10.575357142857143,14.591928571428571,28.150857142857145,0.4130714285714286,4.424357142857143,25.29907142857143,5.531357142857142,1.6099999999999999,0.16464285714285712,0.13414285714285715,0.0,0.0,0.0,7.023642857142858,63.9,63.8,53.5,74.1,30.6,10.719,19.443,31.517,0.483,5.951,62.934,8.402,3.385,1.182,0.362,0.0,0.0,0.0,33.34,561.1,743.0,326.1,440.7,90.4,148.055,204.287,394.112,5.783,61.941,354.187,77.439,22.54,2.3049999999999997,1.8780000000000001,0.0,0.0,0.0,98.331
E.J. Liddell,37.8,39.0,38.9,48.2,0.0,10.437,18.403,27.256,0.334,1.769,23.791,1.38,2.502,0.469,0.13,0.0,0.0,0.0,0.0,37.8,39.0,38.9,48.2,0.0,10.437,18.403,27.256,0.334,1.769,23.791,1.38,2.502,0.469,0.13,0.0,0.0,0.0,0.0,37.8,39.0,38.9,48.2,0.0,10.437,18.403,27.256,0.334,1.769,23.791,1.38,2.502,0.469,0.13,0.0,0.0,0.0,0.0
Egor Dëmin,42.0,51.1,41.7,28.5,1.0,10.763,21.179,27.303,0.35,4.112,27.911,6.912,1.949,0.0,0.559,0.0,0.0,0.0,1.045,42.0,51.1,41.7,28.5,1.0,10.763,21.179,27.303,0.35,4.112,27.911,6.912,1.949,0.0,0.559,0.0,0.0,0.0,1.045,42.0,51.1,41.7,28.5,1.0,10.763,21.179,27.303,0.35,4.112,27.911,6.912,1.949,0.0,0.559,0.0,0.0,0.0,1.045
Evan Mobley,32.655,32.339999999999996,24.445,32.475,9.3325,10.6043,14.5732,22.64275,0.327375,3.423625,23.796025,3.20315,1.2503,0.1509,0.15407500000000002,1.38095,0.36360000000000003,0.34265,9.7934,60.3,58.6,72.3,71.8,74.4,10.882,27.435,29.769,0.466,6.163,75.311,8.02,2.741,1.107,1.073,27.532,3.497,3.486,67.528,1306.2,1293.6,977.8,1299.0,373.3,424.172,582.928,905.71,13.095,136.945,951.841,128.126,50.012,6.0360000000000005,6.163,55.238,14.544,13.706,391.736
Franz Wagner,30.61111111111111,36.955555555555556,19.944444444444443,31.188888888888886,3.2222222222222223,10.506333333333334,11.220444444444444,23.30488888888889,0.3814444444444445,4.445777777777778,18.09311111111111,5.69,0.9835555555555556,0.18566666666666667,0.125,3.430222222222222,0.2598888888888889,0.2598888888888889,3.4874444444444443,70.0,62.5,76.4,66.0,29.0,10.887,14.326,25.578,0.517,6.644,34.617,7.434,1.532,1.349,0.847,30.872,2.339,2.339,31.387,275.5,332.6,179.5,280.7,29.0,94.557,100.984,209.744,3.4330000000000003,40.012,162.838,51.21,8.852,1.671,1.125,30.872,2.339,2.339,31.387
GG Jackson,77.3,70.6,47.4,40.1,41.5,10.943,20.806,28.042,0.4,6.441,70.815,7.488,3.059,0.0,0.927,0.0,0.0,0.0,39.222,77.3,70.6,47.4,40.1,41.5,10.943,20.806,28.042,0.4,6.441,70.815,7.488,3.059,0.0,0.927,0.0,0.0,0.0,39.222,77.3,70.6,47.4,40.1,41.5,10.943,20.806,28.042,0.4,6.441,70.815,7.488,3.059,0.0,0.927,0.0,0.0,0.0,39.222
Gary Payton II,50.12,58.44,38.019999999999996,48.14,9.040000000000001,10.5754,16.7,31.339599999999997,0.4568,3.3884,46.234,3.321,1.842,0.5449999999999999,0.1498,0.0,0.395,0.37679999999999997,9.9254,64.8,67.3,83.7,86.8,26.7,10.653,27.009,34.492,0.55,4.924,76.765,5.337,2.699,1.527,0.406,0.0,1.975,1.884,29.272,250.6,292.2,190.1,240.7,45.2,52.877,83.5,156.69799999999998,2.284,16.942,231.17000000000002,16.605,9.21,2.7249999999999996,0.749,0.0,1.975,1.884,49.626999999999995
Giannis Antetokounmpo,35.32727272727273,33.99090909090909,23.32272727272727,30.912121212121214,14.293939393939393,10.65640909090909,14.342136363636364,21.243196969696967,0.36365151515151517,4.336045454545454,38.460712121212126,4.705742424242424,1.2859545454545456,0.10743939393939395,0.1836969696969697,1.0568030303030302,0.25245454545454543,0.24484848484848484,14.992060606060607,75.8,78.5,88.8,80.7,100.0,11.257,31.892,31.696,0.55,9.745,89.775,11.653,2.38,1.562,1.179,26.858,4.264,4.259,92.559,2331.6,2243.4,1539.3,2040.2,943.4,703.323,946.581,1402.051,24.001,286.179,2538.407,310.579,84.873,7.091,12.124,69.749,16.662,16.16,989.476
Goga Bitadze,36.56666666666667,34.80555555555556,32.28333333333333,44.06111111111111,5.605555555555556,10.738333333333333,14.791555555555554,22.492666666666665,0.3973333333333333,2.7432777777777777,32.01566666666667,2.253722222222222,0.9942222222222222,0.3293333333333333,0.17733333333333332,6.500166666666667,1.7500555555555557,1.713888888888889,6.1401666666666666,66.4,57.4,93.2,72.1,43.0,11.08,26.778,27.904,0.484,4.701,59.58,4.877,2.442,1.274,0.851,19.642,3.387,3.383,47.114,658.2,626.5,581.1,793.1,100.9,193.29,266.248,404.868,7.152,49.379,576.282,40.567,17.896,5.928,3.1919999999999997,117.003,31.501,30.85,110.523
Gradey Dick,39.300000000000004,43.35,41.06666666666667,38.983333333333334,1.9666666666666668,10.511333333333333,19.355166666666666,23.195999999999998,0.3805,6.261833333333333,43.523666666666664,8.546,1.128,0.4035,0.3406666666666667,1.8888333333333334,0.6826666666666666,0.6749999999999999,2.1381666666666663,60.2,51.0,98.0,65.9,11.8,10.628,31.193,25.108,0.417,8.47,60.176,11.035,1.595,1.495,1.026,11.333,4.096,4.05,12.818,235.8,260.1,246.4,233.9,11.8,63.068,116.131,139.176,2.283,37.571,261.142,51.275999999999996,6.768,2.4210000000000003,2.044,11.333,4.096,4.05,12.828999999999999
Grayson Allen,53.050000000000004,65.95,37.25,25.55,16.9,10.663,15.486,27.369,0.483,7.797,70.6225,9.0465,1.182,0.0,0.714,0.0,0.0,0.0,18.389,66.9,74.0,52.2,27.0,33.8,10.708,23.562,29.171,0.483,9.161,73.794,10.286,1.277,0.0,1.074,0.0,0.0,0.0,36.778,106.10000000000001,131.9,74.5,51.1,33.8,21.326,30.972,54.738,0.966,15.594,141.245,18.093,2.364,0.0,1.428,0.0,0.0,0.0,36.778
Guerschon Yabusele,24.7,33.0,10.7,22.2,3.1,10.372,9.344,22.747,0.367,4.63,38.778,7.786,0.885,0.0,0.028,0.0,0.0,0.0,3.374,24.7,33.0,10.7,22.2,3.1,10.372,9.344,22.747,0.367,4.63,38.778,7.786,0.885,0.0,0.028,0.0,0.0,0.0,3.374,24.7,33.0,10.7,22.2,3.1,10.372,9.344,22.747,0.367,4.63,38.778,7.786,0.885,0.0,0.028,0.0,0.0,0.0,3.374
Gui Santos,23.8,24.6,20.2,30.1,0.0,10.469,15.302,21.951,0.367,2.472,7.291,2.168,1.605,0.211,0.079,0.0,0.0,0.0,0.0,23.8,24.6,20.2,30.1,0.0,10.469,15.302,21.951,0.367,2.472,7.291,2.168,1.605,0.211,0.079,0.0,0.0,0.0,0.0,23.8,24.6,20.2,30.1,0.0,10.469,15.302,21.951,0.367,2.472,7.291,2.168,1.605,0.211,0.079,0.0,0.0,0.0,0.0
Harrison Barnes,32.5,37.9,12.825,31.625,7.475,10.56775,12.682,24.7455,0.40025,2.89275,74.548,5.96875,2.42875,0.0,0.04575,0.0,0.0,0.0,8.17675,40.3,48.3,15.9,39.3,12.2,10.751,15.511,27.968,0.467,3.743,126.225,8.062,3.667,0.0,0.08,0.0,0.0,0.0,13.313,130.0,151.6,51.3,126.5,29.9,42.271,50.728,98.982,1.601,11.571,298.192,23.875,9.715,0.0,0.183,0.0,0.0,0.0,32.707
Herbert Jones,44.400000000000006,48.599999999999994,47.4,41.2,5.5,10.6585,17.016,25.278,0.425,4.5325,15.3265,6.1375,1.6880000000000002,0.3695,0.578,0.0,0.0,0.0,6.0305,63.7,64.3,83.3,56.0,11.0,10.701,22.242,27.25,0.434,6.659,17.086,8.093,1.725,0.739,1.13,0.0,0.0,0.0,12.061,88.80000000000001,97.19999999999999,94.8,82.4,11.0,21.317,34.032,50.556,0.85,9.065,30.653,12.275,3.3760000000000003,0.739,1.156,0.0,0.0,0.0,12.061
Hugo González,25.0,32.7,14.0,24.6,0.0,10.463,13.882,22.949,0.35,4.437,52.384,7.942,1.367,0.0,0.066,0.0,0.0,0.0,0.0,25.0,32.7,14.0,24.6,0.0,10.463,13.882,22.949,0.35,4.437,52.384,7.942,1.367,0.0,0.066,0.0,0.0,0.0,0.0,25.0,32.7,14.0,24.6,0.0,10.463,13.882,22.949,0.35,4.437,52.384,7.942,1.367,0.0,0.066,0.0,0.0,0.0,0.0
Immanuel Quickley,35.166666666666664,55.56666666666666,14.033333333333333,24.566666666666666,0.0,10.589,13.386000000000001,29.215333333333334,0.42733333333333334,4.2683333333333335,43.27666666666667,6.755,1.351,0.0,0.06766666666666667,0.0,0.0,0.0,0.0,41.8,69.0,18.3,25.2,0.0,10.694,15.856,32.415,0.45,5.125,58.151,7.767,1.468,0.0,0.139,0.0,0.0,0.0,0.0,105.5,166.7,42.1,73.7,0.0,31.767000000000003,40.158,87.646,1.282,12.805,129.83,20.265,4.053,0.0,0.203,0.0,0.0,0.0,0.0
Isaac Jones,40.8,44.5,43.7,58.5,2.2,10.595,12.352,28.15,0.35,1.905,8.134,2.391,1.418,0.911,0.0,0.0,0.0,0.0,2.454,40.8,44.5,43.7,58.5,2.2,10.595,12.352,28.15,0.35,1.905,8.134,2.391,1.418,0.911,0.0,0.0,0.0,0.0,2.454,40.8,44.5,43.7,58.5,2.2,10.595,12.352,28.15,0.35,1.905,8.134,2.391,1.418,0.911,0.0,0.0,0.0,0.0,2.454
Isaac Okoro,31.7,49.43333333333334,10.866666666666667,24.599999999999998,0.13333333333333333,10.418666666666667,9.851666666666667,29.020333333333337,0.37799999999999995,3.610666666666667,42.00566666666666,4.643666666666667,1.3583333333333334,0.0,0.025666666666666667,0.0,0.0,0.0,0.144,33.0,51.5,12.1,25.0,0.4,10.451,11.979,31.106,0.4,5.338,73.74,7.157,1.43,0.0,0.045,0.0,0.0,0.0,0.432,95.1,148.3,32.6,73.8,0.4,31.256,29.555,87.061,1.134,10.832,126.017,13.931000000000001,4.075,0.0,0.077,0.0,0.0,0.0,0.432
Isaiah Hartenstein,35.636585365853655,32.05121951219512,31.75365853658537,44.7390243902439,6.614634146341463,10.59539024390244,14.81309756097561,22.92860975609756,0.36829268292682926,2.6798780487804876,25.631146341463413,3.120439024390244,1.3391951219512195,0.38570731707317074,0.12495121951219512,6.846024390243903,1.0815853658536585,1.0416829268292684,7.1017073170731715,55.2,62.9,66.7,82.7,37.1,11.064,24.29,29.167,0.516,5.189,93.629,6.656,4.594,1.961,0.602,27.977,3.893,3.893,40.614,1461.1,1314.1,1301.9,1834.3,271.2,434.411,607.337,940.073,15.1,109.875,1050.877,127.938,54.907,15.814,5.123,280.687,44.345,42.709,291.17
Isaiah Jackson,39.666666666666664,36.35333333333333,36.46,41.74,11.553333333333335,10.606,16.8234,23.985400000000002,0.38333333333333336,3.244133333333333,24.64173333333333,3.2032666666666665,1.804533333333333,0.5202,0.2534,0.0,0.17006666666666667,0.1692,12.192133333333334,74.8,75.3,98.8,79.1,57.5,10.98,31.382,28.725,0.483,7.628,67.164,7.223,4.334,2.408,1.548,0.0,2.551,2.538,56.292,595.0,545.3,546.9,626.1,173.3,159.09,252.351,359.781,5.75,48.662,369.626,48.049,27.067999999999998,7.803,3.801,0.0,2.551,2.538,182.882
Isaiah Joe,31.6,50.0,10.3,24.0,0.0,10.518,9.114,25.93,0.433,5.17,37.911,7.577,1.26,0.0,0.016,0.0,0.0,0.0,0.0,31.6,50.0,10.3,24.0,0.0,10.518,9.114,25.93,0.433,5.17,37.911,7.577,1.26,0.0,0.016,0.0,0.0,0.0,0.0,31.6,50.0,10.3,24.0,0.0,10.518,9.114,25.93,0.433,5.17,37.911,7.577,1.26,0.0,0.016,0.0,0.0,0.0,0.0
Isaiah Livers,56.6,55.2,57.1,44.3,17.1,10.643,23.1005,27.831000000000003,0.4085,4.7715,37.7805,6.08,2.3425000000000002,0.2925,0.571,0.0,0.0,0.0,18.687,66.4,57.9,70.7,55.2,34.2,10.724,24.439,28.263,0.417,4.793,62.026,6.781,2.634,0.585,0.593,0.0,0.0,0.0,37.374,113.2,110.4,114.2,88.6,34.2,21.286,46.201,55.662000000000006,0.817,9.543,75.561,12.16,4.6850000000000005,0.585,1.142,0.0,0.0,0.0,37.374
Isaiah Stewart,41.9125,38.15,31.975,31.7,18.1125,10.61125,17.676375,23.258625,0.362625,4.574375,15.358,5.117625,1.72475,0.0905,0.3315,0.0,0.0,0.0,17.79775,80.7,53.7,79.7,59.3,67.3,10.756,25.606,24.97,0.416,6.054,30.51,6.407,2.867,0.724,0.994,0.0,0.0,0.0,58.041,335.3,305.2,255.8,253.6,144.9,84.89,141.411,186.069,2.901,36.595,122.864,40.941,13.798,0.724,2.652,0.0,0.0,0.0,142.382
Ivica Zubac,32.62926829268292,20.126829268292685,37.175609756097565,41.856097560975606,13.048780487804878,10.578536585365855,14.69231707317073,17.888073170731708,0.3288536585365854,2.973121951219512,34.62936585365854,2.9755853658536586,1.2745121951219514,0.45278048780487806,0.19404878048780488,1.7735365853658538,0.3958292682926829,0.38858536585365855,13.914243902439026,66.4,44.9,82.7,70.7,68.9,10.957,23.061,24.226,0.45,6.446,101.487,7.004,2.095,1.527,0.675,24.369,3.136,3.123,73.161,1337.8,825.2,1524.2,1716.1,535.0,433.72,602.385,733.4110000000001,13.483,121.898,1419.804,121.99900000000001,52.255,18.564,7.956,72.715,16.229,15.932,570.484
Ja Morant,39.7,62.5,13.850000000000001,29.299999999999997,0.0,10.6725,9.705,31.634,0.5,3.601,22.451,3.2525,0.6525,0.0,0.085,8.2335,1.202,1.138,0.0,52.6,85.4,18.3,34.3,0.0,10.892,15.023,37.769,0.517,5.772,22.501,5.68,1.305,0.0,0.165,16.467,2.404,2.276,0.0,79.4,125.0,27.700000000000003,58.599999999999994,0.0,21.345,19.41,63.268,1.0,7.202,44.902,6.505,1.305,0.0,0.17,16.467,2.404,2.276,0.0
Ja'Kobe Walter,53.175,57.3,45.474999999999994,46.75,16.075,10.56125,16.05125,31.1525,0.44125,3.4275,25.8625,3.2145,2.1527499999999997,0.48625,0.291,0.0,0.0,0.0,17.57975,66.0,66.8,86.1,73.9,32.3,10.751,23.644,33.903,0.483,3.957,53.424,3.557,4.004,0.9,0.705,0.0,0.0,0.0,35.393,212.7,229.2,181.89999999999998,187.0,64.3,42.245,64.205,124.61,1.765,13.71,103.45,12.858,8.610999999999999,1.945,1.164,0.0,0.0,0.0,70.319
Jabari Smith Jr.,38.41111111111111,40.84444444444445,25.077777777777776,26.977777777777778,12.8,10.671,17.386222222222223,23.785777777777778,0.3443333333333334,4.560666666666666,33.94522222222222,4.954666666666666,1.5562222222222222,0.0,0.24322222222222223,0.0,0.0,0.0,12.064444444444444,83.3,57.6,47.6,35.3,73.4,10.829,23.737,28.518,0.433,7.887,60.101,8.728,2.353,0.0,0.651,0.0,0.0,0.0,62.889,345.7,367.6,225.7,242.8,115.2,96.039,156.476,214.072,3.099,41.046,305.507,44.592,14.006,0.0,2.189,0.0,0.0,0.0,108.58
Jabari Walker,30.133333333333336,33.86666666666667,18.599999999999998,29.099999999999998,4.8999999999999995,10.514000000000001,15.774333333333333,22.917,0.361,3.953333333333333,32.87133333333333,4.400666666666667,1.7830000000000001,0.029333333333333333,0.12000000000000001,0.0,0.0,0.0,5.358666666666667,41.5,48.7,25.5,31.5,14.7,10.7,19.257,23.583,0.4,5.889,62.829,6.414,2.371,0.088,0.17,0.0,0.0,0.0,16.076,90.4,101.6,55.8,87.3,14.7,31.542,47.323,68.751,1.083,11.86,98.614,13.202,5.349,0.088,0.36000000000000004,0.0,0.0,0.0,16.076
Jacob Toppin,42.43333333333333,49.46666666666667,12.799999999999999,34.833333333333336,15.466666666666667,10.659999999999998,12.158000000000001,26.223666666666663,0.39433333333333337,3.438,16.916999999999998,3.6993333333333336,1.341,0.0,0.056999999999999995,0.0,0.5886666666666667,0.566,16.536333333333335,74.6,72.4,14.6,57.9,46.4,10.764,13.935,29.311,0.433,3.87,21.036,4.089,1.798,0.0,0.086,0.0,1.766,1.698,49.609,127.3,148.4,38.4,104.5,46.4,31.979999999999997,36.474000000000004,78.67099999999999,1.183,10.314,50.751,11.098,4.023,0.0,0.17099999999999999,0.0,1.766,1.698,49.609
Jaden Ivey,30.0,46.7,11.0,23.0,0.0,10.434,9.955,28.637,0.433,1.912,41.571,2.514,1.063,0.0,0.034,0.0,0.0,0.0,0.0,30.0,46.7,11.0,23.0,0.0,10.434,9.955,28.637,0.433,1.912,41.571,2.514,1.063,0.0,0.034,0.0,0.0,0.0,0.0,30.0,46.7,11.0,23.0,0.0,10.434,9.955,28.637,0.433,1.912,41.571,2.514,1.063,0.0,0.034,0.0,0.0,0.0,0.0
Jaden McDaniels,52.80833333333333,60.725,37.641666666666666,37.925000000000004,13.866666666666667,10.766416666666666,18.153166666666667,28.162000000000003,0.41691666666666666,5.073166666666666,26.87325,4.87725,1.6045833333333333,0.165,0.46049999999999996,2.0279166666666666,0.5265833333333333,0.4989166666666667,13.6115,106.6,81.3,92.0,71.6,71.0,11.042,30.368,31.057,0.484,7.223,59.391,7.641,2.727,1.168,1.119,12.423,3.325,3.27,59.853,633.6999999999999,728.7,451.7,455.1,166.4,129.197,217.838,337.944,5.003,60.878,322.479,58.527,19.255,1.98,5.526,24.335,6.319,5.987,163.338
Jaime Jaquez Jr.,37.57142857142857,43.128571428571426,22.214285714285715,33.785714285714285,7.1571428571428575,10.507857142857144,15.324428571428571,25.579,0.3977142857142857,4.2705714285714285,40.86085714285714,5.418142857142857,1.497142857142857,0.095,0.123,0.0,0.6441428571428572,0.6281428571428572,6.702285714285715,62.9,52.8,61.2,64.3,49.4,10.585,22.925,28.765,0.417,6.847,65.027,9.382,1.934,0.498,0.5,0.0,3.197,3.099,46.142,263.0,301.9,155.5,236.5,50.1,73.555,107.271,179.053,2.784,29.894,286.026,37.927,10.48,0.665,0.861,0.0,4.509,4.397,46.916000000000004
Jake LaRavia,39.52222222222222,45.53333333333333,19.466666666666665,34.22222222222222,10.744444444444445,10.618444444444444,15.115555555555554,24.99288888888889,0.42044444444444445,4.334666666666667,52.99444444444444,6.296444444444444,1.8223333333333334,0.030444444444444448,0.137,3.970111111111111,0.3766666666666667,0.3752222222222222,11.739444444444445,60.9,62.0,43.5,44.3,45.0,10.742,22.768,27.911,0.517,6.257,103.347,10.346,2.604,0.274,0.539,35.731,3.39,3.377,49.056,355.7,409.8,175.2,308.0,96.7,95.566,136.04,224.936,3.7840000000000003,39.012,476.95,56.668,16.401,0.274,1.233,35.731,3.39,3.377,105.655
Jakob Poeltl,30.38888888888889,22.333333333333332,19.233333333333334,27.333333333333332,18.188888888888886,10.547222222222222,14.871777777777778,18.770444444444443,0.326,3.883222222222222,30.69166666666667,5.545333333333334,1.2877777777777777,0.0,0.1587777777777778,0.0,0.0,0.0,19.21677777777778,57.9,41.5,46.6,30.8,65.3,10.836,23.612,21.122,0.4,5.397,77.879,7.431,1.727,0.0,0.613,0.0,0.0,0.0,67.335,273.5,201.0,173.10000000000002,246.0,163.7,94.925,133.846,168.934,2.934,34.949,276.225,49.908,11.59,0.0,1.429,0.0,0.0,0.0,172.951
Jalen Duren,39.44634146341463,41.08048780487805,27.01707317073171,38.78048780487805,9.22439024390244,10.722560975609756,14.907536585365856,23.54429268292683,0.41182926829268296,3.815170731707317,36.04475609756098,3.8080731707317073,1.1174146341463416,0.21129268292682926,0.23797560975609755,4.866390243902439,1.275731707317073,1.2393170731707317,9.966853658536584,101.3,85.0,93.5,87.7,53.3,11.184,26.693,32.118,0.566,6.2,111.605,8.335,2.633,1.939,1.52,22.849,5.185,5.125,57.059,1617.3,1684.3,1107.7,1590.0,378.2,439.625,611.2090000000001,965.316,16.885,156.422,1477.835,156.131,45.814,8.663,9.757,199.522,52.305,50.812,408.64099999999996
