playerName,dunkScore_average,jumpSubscore_average,powerSubscore_average,styleSubscore_average,defensiveContestSubscore_average,maxBallHeight_average,ballSpeedThroughRim_average,playerVertical_average,hangTime_average,takeoffDistance_average,playerRotation_average,playerLateralSpeed_average,ballDistanceTraveled_average,ballReachBack_average,totalBallAcceleration_average,passLength_average,catchDistance_average,lateralCatchDistance_average,defensiveContestLevel_average,dunkScore_max,jumpSubscore_max,powerSubscore_max,styleSubscore_max,defensiveContestSubscore_max,maxBallHeight_max,ballSpeedThroughRim_max,playerVertical_max,hangTime_max,takeoffDistance_max,playerRotation_max,playerLateralSpeed_max,ballDistanceTraveled_max,ballReachBack_max,totalBallAcceleration_max,passLength_max,catchDistance_max,lateralCatchDistance_max,defensiveContestLevel_max,dunkScore_total,jumpSubscore_total,powerSubscore_total,styleSubscore_total,defensiveContestSubscore_total,maxBallHeight_total,ballSpeedThroughRim_total,playerVertical_total,hangTime_total,takeoffDistance_total,playerRotation_total,playerLateralSpeed_total,ballDistanceTraveled_total,ballReachBack_total,totalBallAcceleration_total,passLength_total,catchDistance_total,lateralCatchDistance_total,defensiveContestLevel_total
A.J. Lawson,46.87,63.27,33.010000000000005,35.089999999999996,2.2199999999999998,10.678700000000001,19.827199999999998,29.736,0.44000000000000006,5.7318,21.9889,6.5444,1.4486,0.1302,0.509,1.7175999999999998,0.4835,0.4504,2.4184,73.6,80.8,98.9,76.3,18.3,11.201,35.959,33.081,0.533,10.527,39.098,10.956,3.02,1.302,1.885,17.176,2.752,2.748,19.992,468.7,632.7,330.1,350.9,22.2,106.787,198.272,297.36,4.4,57.318,219.889,65.444,14.486,1.302,5.09,17.176,4.835,4.5040000000000004,24.184
AJ Johnson,51.800000000000004,64.66428571428571,35.82142857142857,42.978571428571435,7.207142857142857,10.724571428571428,18.1915,30.38564285714286,0.4367142857142857,5.197071428571428,43.644999999999996,7.032785714285715,1.4305,0.36900000000000005,0.27199999999999996,7.327785714285715,1.3889999999999998,1.3777142857142857,7.870928571428571,73.5,87.8,73.0,79.7,30.9,11.235,32.033,36.975,0.6,9.326,116.84,9.088,3.171,2.032,0.953,29.243,5.072,5.07,33.552,725.2,905.3,501.5,601.7,100.9,150.144,254.681,425.399,6.114,72.759,611.03,98.459,20.027,5.166,3.808,102.589,19.445999999999998,19.288,110.193
Aaron Gordon,36.48225806451613,36.85645161290322,21.9,37.3258064516129,10.240322580645161,10.553209677419355,13.532903225806452,23.934129032258063,0.40275806451612906,3.3577096774193547,43.63054838709677,3.5486290322580643,1.3531774193548387,0.18224193548387096,0.1330967741935484,3.032258064516129,0.7029354838709677,0.6874193548387096,11.055290322580644,72.3,74.9,97.8,82.7,61.8,10.923,27.94,31.828,0.55,8.172,116.474,7.511,2.809,2.157,1.866,38.631,4.278,4.255,64.138,2261.9,2285.1,1357.8,2314.2,634.9,654.299,839.04,1483.916,24.971,208.178,2705.094,220.015,83.897,11.299,8.252,188.0,43.582,42.62,685.428
Aaron Nesmith,42.12,56.46,25.1,27.110000000000003,6.75,10.6466,17.762999999999998,27.529000000000003,0.3833,5.470000000000001,28.698500000000003,7.4756,1.1711,0.0,0.2851,0.0,0.2814,0.2632,7.3227,62.2,70.0,56.0,41.9,33.1,11.042,27.545,30.236,0.5,7.352,61.254,9.777,2.636,0.0,1.162,0.0,2.814,2.632,35.699,421.2,564.6,251.0,271.1,67.5,106.466,177.63,275.29,3.8329999999999997,54.7,286.985,74.756,11.711,0.0,2.851,0.0,2.814,2.632,73.227
Aaron Wiggins,39.05833333333333,52.10833333333333,23.666666666666668,33.199999999999996,3.2249999999999996,10.549083333333334,14.42375,27.854583333333334,0.39999999999999997,4.495416666666666,40.33383333333334,5.718,1.2698333333333334,0.11233333333333333,0.15233333333333335,2.1495,0.5081666666666668,0.48950000000000005,3.5247500000000005,62.7,69.7,82.3,69.8,22.7,10.66,24.846,30.014,0.467,6.503,93.241,8.21,1.951,0.741,0.678,25.794,3.128,2.951,24.783,468.7,625.3,284.0,398.4,38.699999999999996,126.589,173.085,334.255,4.8,53.945,484.00600000000003,68.616,15.238,1.3479999999999999,1.828,25.794,6.098000000000001,5.8740000000000006,42.297000000000004
Adem Bona,46.29661016949152,46.293220338983055,41.389830508474574,44.51186440677966,13.216949152542371,10.786338983050847,17.34083050847458,25.38020338983051,0.3898135593220339,3.942559322033898,25.987203389830512,3.477593220338983,1.5951186440677965,0.43798305084745764,0.27128813559322035,1.8594915254237288,0.6507457627118644,0.6353389830508475,14.120372881355932,84.5,92.4,94.3,75.7,55.8,11.612,30.198,37.42,0.667,8.962,80.423,8.754,3.25,1.417,1.504,16.092,4.674,4.575,57.531,2731.5,2731.3,2442.0,2626.2,779.8,636.394,1023.109,1497.432,22.999,232.611,1533.2450000000001,205.178,94.112,25.841,16.006,109.71,38.394,37.485,833.102
Al Horford,30.3,36.3125,18.175,24.9,6.1875,10.59775,14.9095,22.908875000000002,0.331125,4.475,28.559625,5.723625,1.38,0.0,0.135125,0.0,0.0,0.0,6.75775,56.6,53.0,34.3,27.3,40.9,10.86,19.258,24.797,0.383,5.855,51.787,8.062,1.784,0.0,0.429,0.0,0.0,0.0,44.672,242.4,290.5,145.4,199.2,49.5,84.782,119.276,183.27100000000002,2.649,35.8,228.477,45.789,11.04,0.0,1.081,0.0,0.0,0.0,54.062
Alex Caruso,47.35,55.4375,46.3125,44.125,1.8125,10.536625,21.126125,27.472625,0.42075,5.311125,49.848124999999996,7.412375,2.1470000000000002,0.34575,0.330625,0.0,0.0,0.0,1.98675,64.9,66.1,91.2,74.1,8.7,10.744,31.245,29.118,0.467,6.783,89.748,8.699,3.587,1.048,0.788,0.0,0.0,0.0,9.548,378.8,443.5,370.5,353.0,14.5,84.293,169.009,219.781,3.366,42.489,398.78499999999997,59.299,17.176000000000002,2.766,2.645,0.0,0.0,0.0,15.894
Alex Len,26.814285714285713,21.771428571428572,23.257142857142856,37.24285714285714,5.2,10.565285714285713,10.071428571428571,18.980142857142855,0.33814285714285713,3.093857142857143,28.867285714285714,3.000857142857143,0.771,0.27471428571428574,0.14742857142857144,3.777857142857143,1.4177142857142857,1.3771428571428572,5.677714285714286,48.6,42.9,50.9,61.2,10.1,11.064,21.214,22.67,0.434,5.174,73.397,4.559,1.46,1.265,0.919,15.336,4.258,4.096,11.017,187.7,152.4,162.79999999999998,260.7,36.4,73.957,70.5,132.861,2.367,21.657,202.071,21.006,5.397,1.923,1.032,26.445,9.924,9.64,39.744
Alex Reese,59.1,55.4,35.6,32.3,39.0,10.723,21.612,23.241,0.467,7.926,45.36,7.963,1.942,0.0,0.366,0.0,0.0,0.0,42.642,59.1,55.4,35.6,32.3,39.0,10.723,21.612,23.241,0.467,7.926,45.36,7.963,1.942,0.0,0.366,0.0,0.0,0.0,42.642,59.1,55.4,35.6,32.3,39.0,10.723,21.612,23.241,0.467,7.926,45.36,7.963,1.942,0.0,0.366,0.0,0.0,0.0,42.642
Alex Sarr,39.847368421052636,38.6859649122807,40.63333333333333,43.56491228070175,6.450877192982456,10.751649122807018,17.46943859649123,22.89843859649123,0.37187719298245614,3.7632631578947366,29.84782456140351,3.632964912280702,1.6431228070175439,0.40292982456140347,0.25914035087719295,2.418298245614035,0.5516842105263158,0.543578947368421,6.991561403508772,77.2,71.0,95.3,76.1,56.8,11.144,27.265,29.115,0.616,6.736,110.863,7.939,3.014,1.337,0.981,25.185,3.728,3.705,60.86,2271.3,2205.1,2316.1,2483.2,367.7,612.844,995.758,1305.211,21.197,214.506,1701.326,207.079,93.658,22.967,14.770999999999999,137.843,31.445999999999998,30.984,398.519
Alperen Sengun,36.88275862068965,29.862068965517242,38.30172413793103,42.1448275862069,11.813793103448276,10.59346551724138,16.365293103448277,20.632224137931036,0.35465517241379313,4.152827586206897,29.674431034482758,4.8821206896551725,1.5606896551724136,0.42460344827586205,0.25217241379310346,0.0,0.0654655172413793,0.06415517241379311,12.645017241379309,98.2,70.4,98.1,74.5,76.7,10.993,28.748,27.154,0.5,8.603,80.315,7.951,3.439,1.648,1.898,0.0,1.941,1.893,73.213,2139.2,1732.0,2221.5,2444.4,685.2,614.421,949.187,1196.669,20.57,240.864,1721.117,283.163,90.52,24.627,14.626,0.0,3.797,3.721,733.411
Amen Thompson,46.05327868852459,52.80409836065574,35.466393442622945,44.86229508196721,8.559016393442624,10.61367213114754,15.394786885245901,28.66650819672131,0.4007377049180328,3.9187131147540986,38.65052459016394,4.346549180327869,1.6182786885245901,0.41168032786885245,0.1536065573770492,2.6313196721311476,0.7733770491803279,0.754016393442623,9.2865,75.6,85.0,92.5,83.7,54.2,11.198,34.644,38.31,0.6,8.277,111.697,12.028,3.815,1.604,1.02,25.526,5.355,5.336,59.144,5618.5,6442.1,4326.9,5473.2,1044.2,1294.868,1878.164,3497.314,48.89,478.083,4715.3640000000005,530.279,197.43,50.225,18.740000000000002,321.021,94.352,91.99,1132.953
Amir Coffey,41.244,52.772,30.372,31.78,4.384,10.65836,16.90428,26.5086,0.4032,4.98564,20.30348,6.47708,1.4413200000000002,0.10776,0.29904,1.86524,0.42044,0.38504,4.725639999999999,76.2,68.6,84.2,62.3,44.2,10.848,26.665,29.69,0.483,8.373,66.308,9.233,2.277,0.811,1.004,18.665,3.183,2.905,46.394,1031.1,1319.3,759.3,794.5,109.60000000000001,266.459,422.60699999999997,662.715,10.08,124.641,507.587,161.927,36.033,2.694,7.476,46.631,10.511,9.626,118.14099999999999
Andre Drummond,39.513888888888886,37.025000000000006,30.386111111111113,37.34722222222222,12.705555555555556,10.655305555555556,16.55741666666667,22.847694444444446,0.3874166666666667,3.7990277777777774,26.161527777777778,3.6173888888888888,1.5850833333333332,0.1302222222222222,0.3299166666666667,3.2744722222222222,0.8888611111111111,0.8642777777777778,13.694583333333334,70.9,62.9,92.9,80.8,48.0,11.036,28.222,29.203,0.467,7.05,79.434,10.301,4.834,1.021,1.854,19.937,4.559,4.551,50.287,1422.5,1332.9,1093.9,1344.5,457.4,383.591,596.067,822.517,13.947000000000001,136.765,941.815,130.226,57.062999999999995,4.688,11.877,117.881,31.999,31.114,493.005
Andre Jackson Jr.,52.97391304347826,59.97391304347826,47.98260869565217,53.54782608695652,4.852173913043479,10.678652173913044,20.88713043478261,29.43091304347826,0.4057826086956522,4.714304347826087,27.984478260869565,5.147478260869565,2.2298260869565216,0.5079130434782609,0.3614782608695652,2.297478260869565,0.7419130434782609,0.7226521739130436,5.300782608695653,82.9,84.5,95.9,93.4,32.0,11.022,33.76,36.099,0.5,7.392,82.759,9.711,5.054,1.583,1.476,33.022,5.051,5.046,35.071,1218.4,1379.4,1103.6,1231.6,111.60000000000001,245.609,480.404,676.911,9.333,108.429,643.643,118.392,51.286,11.682,8.314,52.842,17.064,16.621000000000002,121.918
Andrew Nembhard,31.6,48.8,10.1,25.9,0.0,10.462,8.463,26.168,0.467,4.731,93.487,7.642,0.829,0.0,0.012,0.0,0.0,0.0,0.0,31.6,48.8,10.1,25.9,0.0,10.462,8.463,26.168,0.467,4.731,93.487,7.642,0.829,0.0,0.012,0.0,0.0,0.0,0.0,31.6,48.8,10.1,25.9,0.0,10.462,8.463,26.168,0.467,4.731,93.487,7.642,0.829,0.0,0.012,0.0,0.0,0.0,0.0
Andrew Wiggins,37.82368421052632,51.01842105263158,18.71315789473684,29.689473684210526,5.005263157894737,10.66521052631579,14.043105263157896,26.470657894736842,0.4193421052631579,4.595157894736841,48.115184210526316,5.562,1.4613421052631579,0.03926315789473684,0.12907894736842107,1.8757894736842105,0.30397368421052634,0.293578947368421,5.460815789473684,56.3,81.8,69.2,74.9,34.2,11.251,25.254,36.663,0.567,8.558,118.772,9.703,3.568,1.165,0.645,32.713,3.301,3.25,37.132,1437.3,1938.7,711.1,1128.2,190.2,405.278,533.638,1005.885,15.935,174.61599999999999,1828.377,211.356,55.531,1.492,4.905,71.28,11.551,11.155999999999999,207.511
Anfernee Simons,44.85,63.40714285714286,22.849999999999998,33.535714285714285,5.785714285714286,10.569642857142856,14.747357142857142,30.2225,0.4177857142857143,5.528357142857144,31.53907142857143,7.472714285714285,1.6811428571428573,0.20714285714285713,0.11421428571428571,0.0,0.15035714285714286,0.14985714285714286,6.323642857142858,59.5,75.5,74.7,75.1,29.4,10.802,21.387,34.57,0.483,8.346,66.537,11.089,3.657,1.908,0.399,0.0,2.105,2.098,32.195,627.9,887.7,319.9,469.5,81.0,147.975,206.463,423.115,5.849,77.397,441.547,104.618,23.536,2.9,1.599,0.0,2.105,2.098,88.531
Anthony Black,48.73571428571428,60.46785714285714,37.11785714285714,42.082142857142856,5.496428571428572,10.641464285714287,17.46107142857143,28.635607142857143,0.441,5.280535714285714,43.97742857142857,5.987821428571428,1.8762142857142856,0.32353571428571426,0.27817857142857144,2.5417857142857145,0.5829642857142857,0.5708214285714286,6.016249999999999,75.4,84.8,96.7,76.8,25.2,11.043,27.085,34.393,0.566,7.727,113.949,9.479,4.084,1.615,1.084,46.188,5.413,5.255,27.619,1364.6,1693.1,1039.3,1178.3,153.9,297.961,488.91,801.797,12.348,147.855,1231.368,167.659,52.534,9.059,7.789,71.17,16.323,15.983,168.45499999999998
Anthony Davis,34.16153846153846,33.37435897435897,27.765384615384612,38.0525641025641,5.417948717948718,10.682589743589743,15.532448717948718,21.719897435897437,0.3743205128205128,3.4785128205128206,28.201833333333333,4.235871794871795,1.2857948717948717,0.219025641025641,0.20965384615384614,4.178025641025641,1.0732307692307692,1.0481410256410255,5.887897435897436,75.0,68.8,90.0,87.7,39.0,11.209,29.699,31.854,0.567,6.563,96.825,9.76,3.242,1.982,1.464,28.858,5.472,5.472,42.708,2664.6,2603.2,2165.7,2968.1,422.6,833.242,1211.531,1694.152,29.197,271.324,2199.743,330.398,100.292,17.084,16.352999999999998,325.886,83.712,81.755,459.25600000000003
Anthony Edwards,57.225,70.39583333333333,47.90833333333333,46.987500000000004,8.133333333333333,10.707770833333333,19.945895833333335,31.529791666666668,0.43043750000000003,6.029812499999999,38.47295833333333,7.111833333333333,2.0850208333333335,0.49616666666666664,0.3661666666666667,0.28691666666666665,0.15641666666666668,0.15314583333333334,7.848791666666666,105.2,92.6,97.9,77.3,86.3,11.036,34.612,39.895,0.533,8.979,81.801,9.439,3.789,2.411,1.548,13.772,4.102,4.101,72.779,2746.8,3379.0,2299.6,2255.4,390.4,513.973,957.403,1513.43,20.661,289.431,1846.702,341.368,100.081,23.816,17.576,13.772,7.508000000000001,7.351,376.74199999999996
Anthony Gill,28.3,36.2,19.4,25.5,0.0,10.484,15.977,25.63,0.35,2.861,10.108,2.268,1.509,0.0,0.167,0.0,0.0,0.0,0.0,28.3,36.2,19.4,25.5,0.0,10.484,15.977,25.63,0.35,2.861,10.108,2.268,1.509,0.0,0.167,0.0,0.0,0.0,0.0,28.3,36.2,19.4,25.5,0.0,10.484,15.977,25.63,0.35,2.861,10.108,2.268,1.509,0.0,0.167,0.0,0.0,0.0,0.0
Anton Watson,21.1,25.6,9.4,24.2,1.3,10.483,5.046,21.821,0.4,2.371,7.732,2.773,1.293,0.0,0.002,0.0,0.0,0.0,1.472,21.1,25.6,9.4,24.2,1.3,10.483,5.046,21.821,0.4,2.371,7.732,2.773,1.293,0.0,0.002,0.0,0.0,0.0,1.472,21.1,25.6,9.4,24.2,1.3,10.483,5.046,21.821,0.4,2.371,7.732,2.773,1.293,0.0,0.002,0.0,0.0,0.0,1.472
Antonio Reeves,38.85,56.775,16.65,29.625,2.175,10.555,14.423,29.1655,0.421,4.66325,26.775,5.9872499999999995,1.2037499999999999,0.03425,0.09125,4.809,0.73475,0.73175,2.3697500000000002,47.3,68.3,23.6,42.2,8.6,10.709,19.479,31.871,0.467,4.996,37.556,7.414,1.696,0.137,0.147,19.236,2.939,2.927,9.419,155.4,227.1,66.6,118.5,8.7,42.22,57.692,116.662,1.684,18.653,107.1,23.948999999999998,4.8149999999999995,0.137,0.365,19.236,2.939,2.927,9.479000000000001
Ariel Hukporti,45.55,49.25,34.3,41.425,9.275,10.823125,17.963,25.012875,0.402125,4.275125,29.2655,4.4485,1.266125,0.187,0.28475,8.66475,1.6675,1.58625,10.14075,80.5,71.0,78.9,67.8,37.6,11.231,27.445,29.212,0.517,5.913,67.907,9.254,3.36,0.662,0.784,24.127,4.182,4.171,41.208,364.4,394.0,274.4,331.4,74.2,86.585,143.704,200.103,3.217,34.201,234.124,35.588,10.129,1.496,2.278,69.318,13.34,12.69,81.126
Armel Traoré,33.15,33.25,25.3,34.75,8.75,10.575500000000002,16.0685,24.008499999999998,0.3335,2.5725,26.4685,4.275,1.8399999999999999,0.2205,0.1025,0.0,0.0,0.0,9.567,41.8,37.9,35.0,42.6,17.2,10.585,17.17,26.578,0.367,4.036,32.949,5.181,1.958,0.441,0.118,0.0,0.0,0.0,18.825,66.3,66.5,50.6,69.5,17.5,21.151000000000003,32.137,48.016999999999996,0.667,5.145,52.937,8.55,3.6799999999999997,0.441,0.205,0.0,0.0,0.0,19.134
Ausar Thompson,41.47894736842105,51.258947368421055,26.329473684210527,37.636842105263156,6.33578947368421,10.625157894736843,13.670073684210525,26.74648421052632,0.4239684210526316,4.5259368421052635,31.53634736842105,4.765631578947368,1.2359894736842105,0.24176842105263158,0.15321052631578946,4.4994,0.9656947368421053,0.9511684210526317,6.7709052631578945,78.8,93.2,98.7,84.2,57.0,11.164,31.203,35.225,0.6,9.175,108.347,8.955,3.777,1.865,1.565,33.163,5.775,5.761,60.508,3940.5,4869.6,2501.3,3575.5,601.9,1009.39,1298.657,2540.916,40.277,429.964,2995.953,452.735,117.419,22.968,14.555,427.443,91.741,90.361,643.236
Austin Reaves,35.53333333333333,51.416666666666664,16.650000000000002,28.200000000000003,1.2333333333333334,10.546666666666667,12.011166666666666,26.8385,0.4111666666666667,4.985833333333333,52.85366666666667,7.927833333333333,1.2946666666666666,0.02666666666666667,0.13183333333333333,0.0,0.48016666666666663,0.4741666666666667,1.3579999999999999,43.3,56.3,40.6,47.2,6.4,10.645,18.237,28.131,0.433,5.631,87.994,9.181,1.751,0.16,0.58,0.0,2.881,2.845,7.033,213.2,308.5,99.9,169.20000000000002,7.4,63.28,72.067,161.031,2.467,29.915,317.122,47.567,7.768,0.16,0.7909999999999999,0.0,2.881,2.845,8.148
Ayo Dosunmu,48.64545454545455,65.21818181818182,21.454545454545453,31.481818181818184,12.127272727272727,10.633,16.67009090909091,29.298363636363636,0.43799999999999994,6.339363636363637,48.69863636363636,8.839727272727272,1.7531818181818182,0.0,0.15145454545454545,0.0,0.21454545454545454,0.20636363636363636,13.029454545454547,64.9,73.5,46.9,40.1,64.4,10.824,23.887,34.945,0.517,8.65,74.043,11.805,3.062,0.0,0.61,0.0,2.36,2.27,67.849,535.1,717.4,236.0,346.3,133.4,116.963,183.371,322.282,4.818,69.733,535.685,97.237,19.285,0.0,1.666,0.0,2.36,2.27,143.324
Bam Adebayo,47.33982300884956,56.9646017699115,29.546902654867257,38.428318584070794,11.26283185840708,10.789601769911503,14.923778761061946,28.08166371681416,0.439858407079646,4.292734513274336,24.645389380530975,4.045628318584071,1.0763805309734513,0.23069026548672567,0.2368230088495575,5.2478141592920355,1.4552035398230088,1.4091946902654868,12.11812389380531,90.2,89.4,93.4,84.8,62.0,11.545,34.147,36.886,0.65,9.208,97.018,9.915,3.312,2.094,1.532,30.419,5.47,5.442,67.11,5349.4,6437.0,3338.8,4342.4,1272.7,1219.225,1686.387,3173.228,49.704,485.079,2784.929,457.156,121.631,26.068,26.761,593.003,164.438,159.239,1369.348
Ben Sheppard,46.55,53.0,25.0,37.1,15.75,10.57,18.5065,27.9765,0.40800000000000003,4.609,33.501,7.4559999999999995,2.4055,0.1475,0.093,0.0,0.0,0.0,17.229499999999998,53.3,58.1,28.8,39.6,31.1,10.647,22.698,29.573,0.433,4.95,41.181,7.933,2.977,0.295,0.153,0.0,0.0,0.0,34.04,93.1,106.0,50.0,74.2,31.5,21.14,37.013,55.953,0.8160000000000001,9.218,67.002,14.911999999999999,4.811,0.295,0.186,0.0,0.0,0.0,34.458999999999996
Ben Simmons,42.55333333333333,43.12,42.28,50.00666666666667,3.52,10.636533333333334,18.060066666666668,24.558933333333336,0.42106666666666664,4.028933333333333,26.194133333333333,4.148066666666667,1.2708000000000002,0.4762,0.2426,7.762333333333333,1.5364666666666666,1.5105333333333335,3.8557333333333332,62.5,55.5,96.4,84.1,18.8,10.842,30.6,27.621,0.483,8.365,91.153,9.222,2.623,1.553,1.111,28.694,3.538,3.476,20.63,638.3,646.8,634.2,750.1,52.8,159.548,270.901,368.384,6.316,60.434,392.912,62.221,19.062,7.143,3.6390000000000002,116.435,23.047,22.658,57.836
Bennedict Mathurin,43.28378378378378,60.19459459459459,20.494594594594595,32.67027027027027,6.481081081081081,10.656648648648648,13.543810810810811,29.074405405405404,0.4400810810810811,4.983918918918919,36.71105405405405,5.586378378378378,1.444081081081081,0.11178378378378379,0.11218918918918919,2.5486756756756757,0.6242162162162163,0.614891891891892,7.031054054054054,68.5,86.7,86.9,72.5,58.2,11.041,24.929,38.401,0.55,7.94,75.595,9.857,3.5,0.929,0.69,34.544,4.223,4.113,62.042,1601.5,2227.2,758.3,1208.8,239.8,394.296,501.121,1075.753,16.283,184.405,1358.309,206.696,53.431,4.136,4.151,94.301,23.096,22.751,260.149
Bilal Coulibaly,50.91212121212121,61.25151515151515,35.262121212121215,41.368181818181824,10.392424242424243,10.712681818181819,17.267454545454545,29.071878787878788,0.4299848484848485,5.163848484848486,28.959515151515152,5.529833333333333,1.6185151515151515,0.28062121212121216,0.31653030303030305,3.7351060606060607,0.8345303030303031,0.8166060606060607,11.002121212121212,92.0,90.7,97.1,92.0,62.8,11.139,34.112,38.283,0.583,8.916,78.646,10.805,3.786,1.765,2.148,38.869,6.7,6.685,61.735,3360.2,4042.6,2327.3,2730.3,685.9,707.037,1139.652,1918.744,28.379,340.814,1911.328,364.969,106.822,18.521,20.891000000000002,246.517,55.079,53.896,726.14
Bismack Biyombo,40.199999999999996,44.62727272727273,29.58181818181818,35.70909090909091,8.790909090909091,10.69818181818182,16.07781818181818,23.672545454545457,0.41654545454545455,4.760909090909091,24.50918181818182,5.129272727272727,1.0672727272727274,0.1932727272727273,0.19936363636363638,4.719636363636363,1.211,1.173,9.59209090909091,64.6,65.9,85.3,78.1,30.1,10.941,26.443,27.671,0.55,6.64,54.528,7.105,2.477,1.374,0.744,21.991,5.284,5.283,32.889,442.2,490.90000000000003,325.4,392.8,96.7,117.68,176.856,260.398,4.582,52.37,269.601,56.422,11.74,2.1260000000000003,2.193,51.916,13.321,12.903,105.513
Blake Wesley,45.51538461538462,62.392307692307696,28.530769230769234,38.784615384615385,1.6307692307692307,10.658923076923077,15.736384615384615,30.242076923076922,0.4268461538461538,4.789538461538462,38.38761538461539,6.703153846153847,2.056076923076923,0.23584615384615384,0.1686923076923077,0.0,0.13846153846153847,0.1300769230769231,1.7796153846153848,58.8,79.9,64.2,74.5,16.1,10.921,22.944,32.26,0.6,6.503,59.946,8.009,3.711,1.591,0.746,0.0,1.8,1.691,17.637,591.7,811.1,370.90000000000003,504.2,21.2,138.566,204.573,393.147,5.5489999999999995,62.264,499.039,87.141,26.729,3.066,2.193,0.0,1.8,1.691,23.135
Bobby Portis,34.53333333333333,40.416666666666664,23.233333333333334,32.71666666666667,3.8499999999999996,10.686666666666667,16.4975,23.0705,0.3915,4.5605,29.6695,5.514333333333333,1.4543333333333333,0.0705,0.16066666666666665,0.0,0.3878333333333333,0.3685,4.223833333333333,49.5,55.2,55.2,46.0,17.4,10.93,22.552,26.508,0.484,6.179,44.808,8.13,2.424,0.423,0.458,0.0,2.327,2.211,19.101,207.2,242.5,139.4,196.3,23.099999999999998,64.12,98.985,138.423,2.349,27.363,178.017,33.086,8.725999999999999,0.423,0.964,0.0,2.327,2.211,25.343
Bobi Klintman,26.1,31.6,16.2,27.5,0.0,10.621,15.85,23.553,0.333,3.037,59.155,5.78,1.818,0.0,0.077,0.0,0.0,0.0,0.0,26.1,31.6,16.2,27.5,0.0,10.621,15.85,23.553,0.333,3.037,59.155,5.78,1.818,0.0,0.077,0.0,0.0,0.0,0.0,26.1,31.6,16.2,27.5,0.0,10.621,15.85,23.553,0.333,3.037,59.155,5.78,1.818,0.0,0.077,0.0,0.0,0.0,0.0
Bogdan Bogdanović,32.4,40.5,19.5,30.3,1.3,10.503,16.981,23.311,0.417,5.101,38.503,6.262,1.66,0.0,0.136,0.0,0.0,0.0,1.397,32.4,40.5,19.5,30.3,1.3,10.503,16.981,23.311,0.417,5.101,38.503,6.262,1.66,0.0,0.136,0.0,0.0,0.0,1.397,32.4,40.5,19.5,30.3,1.3,10.503,16.981,23.311,0.417,5.101,38.503,6.262,1.66,0.0,0.136,0.0,0.0,0.0,1.397
Bol Bol,37.5,41.75,25.7625,34.8,8.125,10.90225,14.509500000000001,21.943375,0.377,4.75625,24.618125,5.3815,1.353875,0.22425,0.19799999999999998,3.034625,0.65925,0.6425,8.887625,63.8,74.7,56.4,62.7,34.8,11.284,22.594,27.471,0.567,7.261,51.672,8.696,2.665,1.589,0.814,16.088,3.303,3.183,38.005,300.0,334.0,206.1,278.4,65.0,87.218,116.07600000000001,175.547,3.016,38.05,196.945,43.052,10.831,1.794,1.5839999999999999,24.277,5.274,5.14,71.101
Bones Hyland,48.55,57.400000000000006,49.15,50.2,0.0,10.523,20.014,27.459,0.4245,5.693,65.407,7.8325000000000005,2.142,0.75,0.242,0.0,0.0,0.0,0.0,60.3,58.6,85.0,74.4,0.0,10.629,25.976,27.862,0.433,6.095,73.712,8.31,2.698,1.5,0.446,0.0,0.0,0.0,0.0,97.1,114.80000000000001,98.3,100.4,0.0,21.046,40.028,54.918,0.849,11.386,130.814,15.665000000000001,4.284,1.5,0.484,0.0,0.0,0.0,0.0
Bradley Beal,39.11875,54.325,20.425,29.43125,2.975,10.6029375,15.5254375,27.31625,0.417625,5.230625,54.4730625,7.5934375,1.7013125,0.0,0.1625625,1.183,0.1446875,0.1349375,3.25525,46.5,70.3,47.1,41.1,20.6,10.797,24.112,34.038,0.483,8.345,98.689,10.629,3.233,0.0,0.611,18.928,2.315,2.159,22.558,625.9,869.2,326.8,470.9,47.6,169.647,248.407,437.06,6.682,83.69,871.569,121.495,27.221,0.0,2.601,18.928,2.315,2.159,52.084
Branden Carlson,38.61666666666667,37.983333333333334,26.533333333333335,34.88333333333333,15.15,10.668166666666666,16.022833333333335,23.150499999999997,0.3861666666666667,3.9136666666666664,29.681166666666666,4.1226666666666665,1.071,0.17666666666666667,0.15316666666666667,4.352333333333333,0.9118333333333334,0.8726666666666668,16.584,59.5,68.8,55.5,57.1,58.5,11.074,21.017,29.224,0.483,5.097,72.264,5.799,2.129,0.891,0.285,15.243,3.284,3.273,64.008,231.7,227.9,159.20000000000002,209.3,90.9,64.009,96.137,138.903,2.317,23.482,178.087,24.736,6.426,1.06,0.919,26.114,5.471,5.236000000000001,99.50399999999999
Brandon Boston,47.3,59.464999999999996,29.655,38.08,5.005000000000001,10.73405,17.2715,28.042099999999998,0.4307,5.0988999999999995,49.5152,6.1343499999999995,1.79085,0.08120000000000001,0.2864,0.959,0.5849,0.5744,5.3629,83.3,90.1,83.8,71.3,40.7,11.166,25.789,33.998,0.566,7.791,112.547,9.237,3.854,0.817,1.015,9.965,5.031,5.021,42.227,946.0,1189.3,593.1,761.6,100.10000000000001,214.681,345.43,560.842,8.614,101.978,990.304,122.687,35.817,1.624,5.728,19.18,11.698,11.488,107.258
