253,Tyus Jones,29,ORL,PG,12,1,150,4.3,.345,.552,.000,2.3,5.1,3.7,13.8,1.9,1.1,14.7,9.4,-0.1,0.1,0.0,.001,-4.8,1.1,-3.7,-0.1,,jonesty01
254,Tony Bradley,28,IND,C,11,1,150,16.6,.644,.025,.375,14.8,11.0,13.1,9.7,0.6,1.9,6.0,13.3,0.4,0.1,0.5,.159,-0.6,-1.4,-2.0,0.0,,bradlto01
255,Anthony Davis,32,DAL,PF,5,5,149,23.3,.587,.147,.413,11.9,23.3,17.7,13.6,2.5,3.2,11.0,28.0,0.2,0.3,0.5,.154,2.6,1.4,4.0,0.2,,davisan02
256,Taylor Hendricks,22,UTA,PF,9,3,148,9.8,.460,.425,.200,11.5,16.1,13.8,3.8,1.3,2.0,10.3,13.3,0.0,0.1,0.1,.029,-2.6,-2.2,-4.8,-0.1,,hendrta01
257,Daniel Gafford,27,DAL,C,7,7,148,18.9,.693,.000,.366,9.9,17.3,13.6,7.6,1.9,4.9,12.8,15.5,0.3,0.3,0.6,.185,-1.0,1.6,0.6,0.1,,gaffoda01
258,Vince Williams Jr.,25,MEM,SG,8,1,147,12.0,.590,.714,.245,4.3,20.6,12.3,19.2,1.6,1.3,20.5,19.2,0.0,0.1,0.1,.042,-1.3,0.4,-0.9,0.0,,willivi01
259,Jaylen Clark,24,MIN,SG,9,0,145,11.2,.583,.429,.343,8.2,7.4,7.7,7.9,2.6,0.6,9.0,13.1,0.2,0.1,0.3,.113,-2.8,0.8,-2.0,0.0,,clarkja02
260,Jabari Walker,23,PHI,PF,11,5,144,7.8,.482,.306,.083,12.3,13.1,12.7,4.6,0.7,1.9,11.8,12.2,0.0,0.1,0.1,.048,-4.6,-1.2,-5.8,-0.1,,walkeja01
261,Jordan Hawkins,23,NOP,SG,10,0,144,3.4,.370,.549,.137,2.8,10.3,6.2,4.9,0.7,0.0,5.3,16.8,-0.3,-0.1,-0.3,-0.106,-5.6,-4.1,-9.7,-0.3,,hawkijo01
262,Joel Embiid,31,PHI,C,6,6,140,23.7,.576,.322,.402,7.1,19.1,13.1,24.3,1.7,5.9,13.5,35.0,0.2,0.2,0.4,.130,3.5,1.4,4.8,0.2,,embiijo01
263,Dylan Harper,19,SAS,SG,6,0,140,16.8,.584,.219,.281,4.3,15.1,9.9,25.1,1.4,0.0,13.3,25.1,0.2,0.2,0.4,.134,-0.6,0.1,-0.5,0.1,,harpedy01
264,Jonas Valančiūnas,33,DEN,C,11,0,139,22.8,.606,.087,.391,14.7,26.8,21.2,14.2,0.3,5.4,12.9,28.3,0.3,0.3,0.6,.192,0.5,-0.1,0.3,0.1,,valanjo01
265,Jordan Goodwin,27,PHO,PG,9,0,139,10.9,.489,.596,.149,8.8,11.5,10.2,14.7,3.8,0.7,18.0,18.4,-0.1,0.2,0.1,.044,-3.5,0.4,-3.1,0.0,,goodwjo01
266,Jordan Walsh,21,BOS,PF,9,1,139,14.2,.573,.471,.059,8.4,19.7,13.9,6.6,2.5,3.6,5.4,11.3,0.2,0.3,0.5,.162,-0.9,2.3,1.4,0.1,,walshjo01
267,Trae Young,27,ATL,PG,5,5,139,16.9,.511,.371,.557,0.0,7.5,3.9,40.7,1.4,0.7,10.3,29.5,0.1,0.1,0.3,.098,0.8,-1.4,-0.6,0.0,,youngtr01
268,Hugo González,19,BOS,SF,11,1,136,8.9,.525,.323,.032,6.2,11.3,8.7,6.7,3.3,1.5,16.0,11.7,0.0,0.2,0.2,.074,-4.4,2.1,-2.3,0.0,,gonzahu01
269,Brice Sensabaugh,22,UTA,SF,10,0,134,15.4,.586,.682,.197,1.6,17.8,9.6,12.6,1.8,0.7,8.9,23.8,0.2,0.1,0.3,.090,0.0,-1.3,-1.3,0.0,,sensabr01
270,Tyrese Proctor,21,CLE,PG,10,0,127,7.1,.481,.654,.135,1.6,9.0,5.1,13.8,1.5,0.0,9.8,19.3,-0.1,0.1,0.1,.019,-5.3,-1.2,-6.5,-0.1,,proctty01
271,Amir Coffey,28,MIL,SG,12,0,125,5.0,.466,.389,.167,3.6,8.7,6.2,6.5,0.0,0.7,4.9,7.0,0.0,0.0,0.1,.030,-4.0,-2.2,-6.2,-0.1,,coffeam01
272,Ochai Agbaji,25,TOR,SG,9,1,125,4.6,.421,.480,.320,1.8,14.8,8.3,5.8,1.9,0.7,9.5,10.6,-0.1,0.1,0.0,.013,-6.4,0.2,-6.3,-0.1,,agbajoc01
273,John Konchar,29,MEM,SG,11,0,124,13.0,.786,.667,.056,1.7,20.0,10.7,11.2,2.7,3.0,17.8,7.5,0.1,0.2,0.3,.117,-0.8,2.8,2.0,0.1,,konchjo01
274,Daniss Jenkins,24,DET,PG,7,1,121,16.9,.562,.245,.163,5.2,6.1,5.7,24.9,4.3,0.0,14.6,20.7,0.1,0.2,0.3,.130,-0.9,1.9,1.0,0.1,,jenkida01
275,Bradley Beal,32,LAC,SG,6,6,121,5.1,.476,.396,.167,2.0,2.9,2.4,12.3,1.2,0.0,14.9,22.2,-0.2,0.0,-0.2,-0.091,-7.0,-4.4,-11.4,-0.3,,bealbr01
276,Justin Edwards,22,PHI,SF,9,1,119,12.6,.668,.700,.025,4.6,8.4,6.5,9.5,0.8,1.5,9.0,15.5,0.2,0.1,0.3,.122,0.8,-0.3,0.5,0.1,,edwarju01
277,Yves Missi,21,NOP,C,6,4,118,15.7,.671,.000,.727,14.6,16.7,15.6,8.8,0.4,6.2,21.6,13.3,0.2,0.0,0.2,.074,-0.8,-1.5,-2.4,0.0,,missiyv01
278,Jaden Hardy,23,DAL,SG,11,0,117,7.9,.551,.622,.200,1.8,9.6,5.7,5.3,1.6,0.7,15.5,20.8,-0.2,0.1,0.0,-0.004,-4.4,-0.6,-5.0,-0.1,,hardyja02
279,Nick Richards,28,PHO,C,12,0,116,15.3,.615,.000,.500,15.4,26.6,21.0,6.2,0.8,4.1,21.0,18.9,0.1,0.2,0.2,.099,-3.9,-1.6,-5.4,-0.1,,richani01
280,Ousmane Dieng,22,OKC,C,10,0,116,4.1,.400,.469,.125,2.9,14.4,8.9,5.4,0.4,4.5,15.1,14.8,-0.2,0.2,0.0,-0.004,-6.3,-0.1,-6.5,-0.1,,diengou01
281,Paul Reed,26,DET,C,10,1,116,28.1,.747,.143,.190,20.0,21.0,20.5,13.5,4.1,5.9,18.0,19.4,0.4,0.3,0.7,.269,3.6,3.1,6.7,0.3,,reedpa01
282,Terrence Shannon Jr.,25,MIN,SG,7,0,115,4.7,.434,.393,.250,3.1,13.0,8.3,8.4,1.7,0.0,16.2,13.8,-0.1,0.1,0.0,-0.015,-5.9,-0.6,-6.4,-0.1,,shannte01
283,Liam McNeeley,20,CHO,SF,9,0,112,8.4,.520,.621,.517,4.2,12.7,8.6,12.8,0.9,0.8,12.3,15.1,0.1,0.0,0.1,.055,-3.2,-1.2,-4.4,-0.1,,mcneeli01
284,Bogdan Bogdanović,33,LAC,SG,5,2,111,7.3,.493,.667,.242,2.2,14.5,8.4,19.9,0.9,0.9,19.8,18.2,-0.1,0.0,-0.1,-0.029,-3.5,-1.7,-5.1,-0.1,,bogdabo01
285,Gary Payton II,33,GSW,SG,12,0,110,12.4,.500,.407,.000,9.2,23.0,16.0,17.1,3.0,1.7,18.2,12.8,0.0,0.2,0.2,.093,-3.0,1.7,-1.3,0.0,,paytoga02
286,Jeremiah Robinson-Earl,25,IND,PF,6,1,109,13.0,.420,.286,.200,14.4,21.3,17.5,9.5,2.2,0.0,5.0,14.8,0.0,0.1,0.2,.068,-1.9,-1.4,-3.3,0.0,,robinje02
287,Andrew Nembhard,26,IND,PG,4,4,109,13.8,.516,.482,.286,0.8,4.1,2.3,40.1,0.9,0.0,11.3,26.2,0.1,0.0,0.1,.050,1.1,-3.2,-2.1,0.0,,nembhan01
288,Rob Dillingham,21,MIN,PG,9,0,107,8.5,.472,.196,.239,0.0,7.0,3.7,27.0,2.2,0.0,19.1,25.1,-0.2,0.1,-0.1,-0.046,-7.4,-2.5,-9.9,-0.2,,dilliro01
289,Chris Paul,40,LAC,PG,8,0,103,10.5,.354,.760,.040,5.8,10.1,8.0,36.9,4.4,0.0,21.6,14.0,0.0,0.1,0.1,.031,-3.4,1.3,-2.2,0.0,,paulch01
290,De'Aaron Fox,28,SAS,PG,3,3,103,12.1,.619,.381,.262,4.7,8.6,6.7,18.9,0.5,0.0,23.0,25.0,0.0,0.1,0.1,.034,-3.0,-3.5,-6.4,-0.1,,foxde01
291,Quenton Jackson,27,IND,PG,5,3,101,21.0,.657,.324,.486,4.6,13.1,8.5,30.2,2.3,0.9,11.8,20.2,0.3,0.1,0.4,.185,2.9,1.9,4.8,0.2,,jacksqu01
292,Bones Hyland,25,MIN,PG,10,0,100,13.5,.639,.629,.114,1.2,9.6,5.6,20.7,2.4,0.0,17.9,19.1,0.1,0.1,0.2,.096,-1.4,0.4,-1.0,0.0,,hylanbo01
293,Guerschon Yabusele,30,NYK,C,10,0,100,7.7,.414,.700,.200,12.3,17.8,14.9,3.8,1.0,1.1,5.8,14.3,0.0,0.1,0.1,.047,-3.9,-2.0,-5.9,-0.1,,yabusgu01
294,Clint Capela,31,HOU,C,10,0,99,24.1,.720,.000,.455,28.7,23.0,25.7,5.4,1.5,5.9,13.2,12.7,0.4,0.2,0.5,.267,3.1,-0.7,2.4,0.1,,capelca01
295,Javon Small,23,MEM,PG,8,0,99,8.6,.525,.679,.357,1.1,7.6,4.3,31.3,0.0,0.9,19.8,16.9,0.0,0.0,0.0,.006,-2.3,-2.8,-5.0,-0.1,,smallja01
296,Jonathan Isaac,28,ORL,PF,11,0,98,10.7,.461,.667,.500,6.9,22.1,14.7,1.4,2.9,3.5,9.3,13.7,0.0,0.2,0.1,.072,-3.1,1.1,-2.0,0.0,,isaacjo01
297,Dwight Powell,34,DAL,C,11,0,98,11.7,.693,.000,1.417,10.6,11.5,11.1,9.6,1.9,1.6,20.4,10.5,0.2,0.1,0.3,.161,-4.5,1.6,-2.9,0.0,,poweldw01
298,Blake Wesley,22,POR,SG,6,0,98,12.5,.469,.294,.294,2.1,14.5,7.9,26.2,4.7,0.9,15.4,18.4,0.0,0.2,0.1,.065,-4.4,3.7,-0.7,0.0,,weslebl01
299,Trayce Jackson-Davis,25,GSW,C,8,0,97,12.5,.565,.000,.407,10.4,13.0,11.7,15.5,1.5,3.8,18.0,17.1,0.1,0.1,0.2,.091,-3.4,-0.1,-3.5,0.0,,jackstr02
300,Bronny James,21,LAL,SG,8,0,97,6.5,.362,.333,.083,3.9,5.9,4.9,19.5,3.5,1.0,16.7,13.2,-0.1,0.1,0.0,-0.009,-5.2,0.8,-4.4,-0.1,,jamesbr02
301,Ben Saraf,19,BRK,SG,7,5,97,3.0,.377,.481,.296,3.2,12.7,7.6,24.7,1.0,0.0,22.8,17.1,-0.2,0.0,-0.3,-0.126,-6.9,-3.1,-9.9,-0.2,,sarafbe01
302,Pat Spencer,29,GSW,PG,8,0,95,12.7,.463,.308,.308,4.7,10.9,7.8,21.9,3.0,1.0,8.3,21.7,0.0,0.1,0.1,.067,-3.2,0.4,-2.8,0.0,,spencpa01
303,Bilal Coulibaly,21,WAS,SG,4,4,95,10.7,.480,.447,.342,4.3,15.9,10.2,19.2,2.0,3.5,18.6,23.3,-0.2,0.0,-0.1,-0.060,-3.0,-0.3,-3.3,0.0,,coulibi01
304,Justin Champagnie,24,WAS,SF,11,3,94,13.7,.490,.409,.682,18.6,18.2,18.4,5.4,2.0,0.0,6.5,13.4,0.1,0.0,0.2,.091,-1.5,-2.9,-4.3,-0.1,,champju01
305,Precious Achiuwa,26,SAC,C,5,3,93,15.8,.612,.200,.400,10.6,20.2,15.2,7.6,1.0,2.0,9.3,14.7,0.1,0.0,0.2,.093,0.2,-1.4,-1.3,0.0,,achiupr01
306,Luke Kornet,30,SAS,C,4,0,93,23.4,.775,.000,.417,16.8,11.9,14.3,15.9,0.0,4.1,3.4,13.4,0.5,0.1,0.6,.290,4.8,0.9,5.7,0.2,,kornelu01
307,Cam Christie,20,LAC,SG,8,0,92,17.0,.601,.533,.500,3.9,15.0,9.6,12.8,1.1,1.1,2.7,18.2,0.2,0.0,0.3,.136,2.5,-1.0,1.5,0.1,,chrisca02
308,Ja'Kobe Walter,21,TOR,SG,8,0,92,2.7,.443,.769,.192,3.6,8.3,6.0,5.3,1.5,1.0,17.5,15.7,-0.2,0.1,-0.1,-0.044,-7.4,-1.4,-8.8,-0.2,,walteja01
309,Caleb Martin,30,DAL,SF,10,0,89,5.2,.373,.353,.235,7.0,9.2,8.1,13.5,2.1,0.9,13.8,10.2,-0.1,0.1,0.1,.035,-7.1,0.9,-6.1,-0.1,,martica02
310,Moussa Cisse,23,DAL,C,8,0,89,15.4,.670,.000,.556,18.7,18.4,18.5,1.7,0.5,10.0,26.3,14.3,0.0,0.2,0.2,.114,-5.4,0.6,-4.8,-0.1,,cissemo01
311,Kevon Looney,29,NOP,C,6,5,88,8.9,.365,.273,.273,15.0,19.6,17.1,14.2,1.1,4.8,16.9,14.3,-0.1,0.0,-0.1,-0.028,-5.6,-1.8,-7.4,-0.1,,looneke01
312,Nick Smith Jr.,21,LAL,SG,5,0,87,8.3,.537,.457,.086,0.0,7.9,4.1,19.9,1.1,1.1,21.6,22.9,-0.1,0.0,-0.1,-0.056,-3.1,-3.4,-6.5,-0.1,,smithni01
313,Nigel Hayes-Davis,31,PHO,SF,10,0,85,7.2,.500,.368,.000,6.6,9.4,8.0,6.2,2.8,0.0,17.4,11.3,0.0,0.1,0.1,.030,-5.2,-0.1,-5.3,-0.1,,hayesni01
314,Brooks Barnhizer,23,OKC,SG,11,0,84,7.4,.509,.083,.333,5.4,19.9,12.9,2.9,1.2,1.2,6.8,7.6,0.0,0.2,0.2,.120,-4.3,1.4,-2.9,0.0,,barnhbr01
315,Tidjane Salaün,20,CHO,PF,7,0,83,9.6,.508,.632,.316,7.2,26.3,17.1,7.9,1.2,1.1,12.2,12.3,0.0,0.1,0.1,.058,-3.0,-0.7,-3.8,0.0,,salauti01
316,Drake Powell,20,BRK,SG,5,0,83,10.2,.649,.435,.087,2.5,10.4,6.1,17.0,2.3,1.1,25.1,16.1,0.0,0.0,0.0,-0.008,-2.6,-0.7,-3.3,0.0,,poweldr01
317,Mitchell Robinson,27,NYK,C,5,5,83,23.4,.631,.000,.059,33.3,21.5,27.8,6.4,1.7,9.0,10.3,9.6,0.3,0.2,0.5,.271,3.0,-0.4,2.6,0.1,,robinmi01
318,Karlo Matković,24,NOP,PF,9,0,82,19.6,.672,.185,.296,7.4,24.1,14.9,10.5,0.0,5.1,6.2,16.8,0.2,0.0,0.2,.125,1.6,-1.3,0.3,0.0,,matkoka01
319,Micah Peavy,24,NOP,SG,7,0,82,4.7,.320,.333,.095,11.1,13.5,12.2,8.4,0.6,1.3,8.4,12.3,-0.1,0.0,-0.1,-0.061,-5.8,-3.4,-9.2,-0.1,,peavymi01
320,Obi Toppin,27,IND,PF,3,0,82,12.0,.526,.472,.250,3.4,22.9,12.3,10.1,1.7,0.0,13.1,22.5,-0.1,0.1,0.0,.021,-2.6,-0.6,-3.2,0.0,,toppiob01
321,Baylor Scheierman,25,BOS,SG,9,0,81,14.4,.842,.867,.067,3.9,21.6,12.6,3.2,1.8,0.0,6.1,8.6,0.2,0.1,0.3,.193,0.1,1.9,2.0,0.1,,scheiba01
322,Chaz Lanier,24,DET,SG,8,0,80,8.4,.494,.833,.125,4.0,4.0,4.0,7.9,1.2,0.0,3.8,13.4,0.1,0.1,0.1,.077,-2.2,-1.4,-3.6,0.0,,laniech01
323,Olivier-Maxence Prosper,23,MEM,PF,9,0,76,16.4,.666,.250,.800,8.3,17.0,12.6,9.7,0.6,1.2,12.9,16.9,0.2,0.0,0.2,.146,-0.2,-1.6,-1.8,0.0,,prospol01
324,Chris Boucher,33,BOS,PF,7,0,76,6.9,.372,.545,.091,2.8,21.6,12.0,3.4,2.6,6.6,4.2,13.3,-0.1,0.2,0.1,.042,-7.5,2.5,-5.0,-0.1,,bouchch01
325,Jordan McLaughlin,29,SAS,PG,8,0,74,15.1,.553,.625,.125,4.9,4.5,4.7,18.1,4.6,0.0,7.3,15.6,0.1,0.1,0.3,.168,-0.7,3.3,2.6,0.1,,mclaujo01
326,Maxime Raynaud,22,SAC,C,6,0,74,10.2,.482,.130,.391,10.3,23.8,16.8,7.3,1.3,2.5,18.2,18.8,-0.1,0.0,0.0,-0.028,-4.4,-1.8,-6.2,-0.1,,raynama01
327,Jeremy Sochan,22,SAS,PF,5,0,74,13.8,.666,.316,.421,4.9,12.0,8.6,12.9,2.0,2.6,15.1,15.2,0.1,0.1,0.2,.154,-1.9,1.3,-0.5,0.0,,sochaje01
328,Darius Garland,26,CLE,PG,3,3,73,13.5,.493,.528,.222,4.2,9.4,6.6,28.5,1.9,0.0,11.2,24.5,0.1,0.1,0.1,.079,-1.5,-1.9,-3.4,0.0,,garlada01
329,Bennedict Mathurin,23,IND,SF,2,2,73,24.3,.730,.323,.839,3.8,16.6,9.7,12.3,0.0,0.0,10.5,26.1,0.3,0.0,0.4,.233,7.1,-0.6,6.5,0.1,,mathube01
330,Gui Santos,23,GSW,PF,11,0,72,8.1,.556,.722,.111,12.5,12.8,12.6,4.0,2.7,0.0,20.9,14.1,0.0,0.1,0.1,.045,-4.7,-1.2,-5.9,-0.1,,santogu01
331,KJ Simpson,23,CHO,PG,5,0,72,7.8,.485,.458,.167,5.0,15.2,10.3,25.0,1.3,0.0,23.7,19.5,-0.1,0.0,0.0,-0.022,-4.8,-1.5,-6.3,-0.1,,simpskj01
332,Gabe Vincent,29,LAL,PG,3,3,72,3.7,.384,.769,.231,1.7,3.2,2.5,11.8,2.0,0.0,12.3,9.7,0.0,0.0,0.0,-0.007,-5.1,0.0,-5.1,-0.1,,vincega01
333,Isaiah Collier,21,UTA,PG,3,1,69,14.5,.722,.294,.412,0.0,14.1,7.0,46.7,0.0,1.4,28.5,16.5,0.1,0.0,0.1,.101,-1.0,-1.7,-2.8,0.0,,colliis01
334,Jamison Battle,24,TOR,SF,9,0,68,19.6,.975,.750,.000,1.6,14.4,8.1,4.2,1.4,1.4,13.0,14.2,0.2,0.1,0.2,.169,6.6,0.9,7.5,0.2,,battlja01
335,Robert Williams,28,POR,C,6,0,68,19.8,.700,.125,.063,16.8,20.9,18.7,10.2,1.4,3.9,5.7,10.2,0.2,0.1,0.3,.210,3.2,0.2,3.5,0.1,,williro04
336,Tyler Kolek,24,NYK,PG,10,0,67,6.6,.479,.542,.000,3.1,5.3,4.1,26.3,0.7,0.0,20.0,18.4,0.0,0.0,0.0,-0.001,-4.3,-1.3,-5.6,-0.1,,kolekty01
337,Sidy Cissoko,21,POR,SF,6,0,67,7.4,.574,.400,.500,7.8,7.1,7.4,7.4,1.4,0.0,7.6,7.8,0.1,0.0,0.1,.092,-3.4,-0.4,-3.8,0.0,,cissosi01
338,Cody Williams,21,UTA,SG,6,0,67,5.1,.503,.444,.111,1.6,8.1,4.8,8.6,1.4,1.5,13.7,13.3,0.0,0.0,0.0,-0.008,-5.9,-1.2,-7.1,-0.1,,willico04
339,Asa Newell,20,ATL,PF,6,0,66,19.6,.691,.500,.192,13.6,12.7,13.1,2.3,2.9,2.8,12.4,20.6,0.1,0.1,0.2,.171,1.4,-0.1,1.3,0.1,,newelas01
340,Devin Carter,23,SAC,PG,8,0,65,6.9,.366,.524,.238,5.0,16.2,10.4,17.5,4.3,1.4,20.5,18.9,-0.2,0.1,-0.1,-0.090,-6.3,1.8,-4.5,0.0,,cartede02
341,Julian Strawther,23,DEN,SG,8,0,65,9.4,.489,.500,.464,0.0,20.7,11.1,8.0,0.0,1.5,8.2,23.9,0.0,0.1,0.0,.032,-5.8,-2.5,-8.3,-0.1,,strawju01
342,Taelon Peter,23,IND,SG,7,0,65,3.0,.392,.929,.214,2.8,8.5,5.4,14.5,0.7,1.4,24.6,12.5,-0.1,0.0,-0.1,-0.067,-6.0,-1.2,-7.2,-0.1,,peterta01
343,Kevin Love,37,UTA,PF,5,0,65,12.2,.571,.857,.714,6.6,25.0,15.7,25.2,0.0,1.5,21.4,14.6,0.1,0.0,0.1,.084,-0.7,1.3,0.6,0.0,,loveke01
344,Will Riley,19,WAS,SF,9,0,64,11.2,.484,.222,.333,4.8,17.3,11.1,14.9,1.5,0.0,8.8,14.6,0.0,0.0,0.0,.014,-2.0,-1.8,-3.8,0.0,,rileywi01
345,Duop Reath,29,POR,C,8,0,64,15.5,.825,.950,.000,1.6,7.4,4.3,8.8,0.0,1.4,4.8,13.0,0.2,0.0,0.2,.175,4.9,-0.9,4.0,0.1,,reathdu01
346,Chris Youngblood,23,OKC,SG,12,0,63,4.2,.451,.929,.429,3.6,6.6,5.2,3.8,0.8,0.0,0.0,11.4,0.0,0.1,0.1,.089,-6.6,-1.0,-7.6,-0.1,,youngch01
347,Elijah Harkless,25,UTA,SG,6,0,63,4.3,.492,.636,.455,3.4,6.9,5.1,8.5,2.3,0.0,18.5,10.4,0.0,0.0,0.0,.003,-6.6,0.7,-5.9,-0.1,,harklej01
348,Xavier Tillman Sr.,27,BOS,C,7,0,61,15.8,.556,.444,.000,12.1,17.9,15.0,9.0,2.5,1.6,5.3,13.2,0.1,0.1,0.2,.168,0.5,1.3,1.8,0.1,,tillmxa01
349,Julian Phillips,22,CHI,SF,10,0,60,5.0,.300,.467,.000,9.4,3.4,6.2,2.0,3.1,2.7,6.3,11.1,-0.1,0.1,0.0,-0.021,-5.4,-0.4,-5.8,-0.1,,phillju01
350,Kobe Brown,26,LAC,PF,7,0,60,11.3,.588,.545,.364,8.0,21.1,14.7,15.8,0.0,0.0,19.0,11.7,0.1,0.0,0.1,.064,-1.1,-1.4,-2.5,0.0,,brownko01
351,Branden Carlson,26,OKC,C,8,0,59,8.7,.450,.450,.000,3.8,23.0,13.8,6.8,1.6,3.5,9.1,16.1,-0.1,0.1,0.1,.069,-6.0,0.1,-5.9,-0.1,,carlsbr01
352,Pat Connaughton,33,CHO,SG,7,0,59,16.9,.708,.579,.263,4.0,22.2,13.5,10.2,0.8,1.5,12.4,17.0,0.1,0.0,0.2,.127,2.5,0.5,3.0,0.1,,connapa01
353,Ariel Hukporti,23,NYK,C,7,2,56,7.2,.500,.000,.000,12.8,21.2,16.7,11.0,0.9,3.8,38.5,9.6,0.0,0.1,0.0,.035,-5.8,1.2,-4.6,0.0,,hukpoar01
354,Isaiah Livers,27,PHO,PF,6,0,55,9.0,.547,.909,.182,4.1,4.2,4.1,9.3,1.8,3.5,7.8,9.8,0.1,0.0,0.1,.090,-2.4,-0.1,-2.5,0.0,,liveris01
355,Cody Martin,30,IND,SF,4,0,55,3.1,.277,.500,.600,1.7,26.1,12.8,4.8,3.4,3.4,24.0,12.1,-0.2,0.1,-0.1,-0.084,-10.2,1.9,-8.3,-0.1,,martico01
356,Jett Howard,22,ORL,SF,8,0,54,6.5,.447,.789,.000,2.1,6.0,4.1,12.8,0.0,3.2,5.0,15.4,0.0,0.0,0.0,.027,-1.5,-1.3,-2.8,0.0,,howarje01
357,Spencer Jones,24,DEN,SF,7,0,54,7.0,.658,.556,.222,4.5,0.0,2.1,6.6,3.6,1.8,28.8,10.9,0.0,0.1,0.1,.064,-4.8,1.4,-3.3,0.0,,jonessp01
358,Tristan Vukcevic,22,WAS,C,9,0,52,11.2,.531,.476,.476,2.0,11.6,6.8,11.2,0.9,4.8,13.6,23.3,0.0,0.0,0.0,-0.036,-3.0,-1.5,-4.5,0.0,,vukcetr01
359,Dereck Lively II,21,DAL,C,3,3,51,16.6,.743,.000,.444,8.2,22.0,15.2,26.5,1.8,6.3,31.7,13.0,0.1,0.1,0.2,.156,-2.0,4.6,2.5,0.1,,livelde01
360,Dominick Barlow,22,PHI,PF,2,2,50,12.2,.593,.400,.600,13.2,13.4,13.3,12.9,0.0,1.8,19.2,13.0,0.1,0.0,0.1,.103,-0.7,-0.5,-1.3,0.0,,barlodo01
361,Matisse Thybulle,28,POR,SG,4,0,49,21.3,.850,.600,.400,0.0,9.7,4.5,8.1,9.5,0.0,7.8,10.3,0.1,0.1,0.3,.274,0.2,10.5,10.7,0.2,,thybuma01
362,Kyle Anderson,32,UTA,SF,3,0,49,12.3,.523,.000,.412,6.5,8.8,7.7,28.4,1.0,0.0,13.0,19.1,0.1,0.0,0.1,.061,-1.7,-0.5,-2.2,0.0,,anderky01
363,Bobi Klintman,22,DET,SF,5,0,48,3.8,.352,.550,.150,11.0,24.3,17.6,10.8,2.0,0.0,19.0,22.3,-0.2,0.1,-0.1,-0.089,-8.7,-2.3,-11.0,-0.1,,klintbo01
364,Monte Morris,30,IND,PG,3,0,48,7.3,.409,.400,.133,0.0,11.5,5.2,21.3,1.0,1.9,5.9,14.1,0.0,0.0,0.0,.004,-5.0,-1.0,-6.0,0.0,,morrimo01
365,Carter Bryant,20,SAS,PF,7,0,47,4.3,.440,.444,.167,0.0,14.2,7.4,0.0,2.1,2.0,13.4,20.1,-0.1,0.1,0.0,-0.049,-7.5,-1.7,-9.2,-0.1,,bryanca01
366,Thomas Bryant,28,CLE,C,7,0,47,12.6,.414,.444,.167,10.8,24.3,17.2,3.0,3.0,6.0,4.9,17.4,0.0,0.1,0.0,.048,-5.2,0.0,-5.1,0.0,,bryanth01
367,Noah Penda,21,ORL,SF,7,0,47,16.7,.666,.182,.364,14.5,16.1,15.3,18.0,1.0,3.6,19.0,14.0,0.1,0.1,0.2,.172,1.2,0.5,1.7,0.0,,pendano01
368,Ryan Nembhard,22,DAL,PG,5,0,45,4.8,.490,.267,.200,2.3,0.0,1.1,30.9,0.0,0.0,26.9,20.8,-0.1,0.0,-0.1,-0.088,-5.9,-4.3,-10.1,-0.1,,nembhry01
369,Luke Travers,24,CLE,SG,5,0,45,8.2,.268,.375,.375,9.0,17.8,13.1,10.6,2.1,8.3,5.1,17.5,-0.1,0.1,0.0,-0.023,-6.2,0.6,-5.6,0.0,,travelu01
370,Bismack Biyombo,33,SAS,C,5,0,44,2.7,.500,.000,.000,5.5,7.6,6.6,5.3,3.3,0.0,50.0,3.8,0.0,0.1,0.0,.048,-7.1,2.0,-5.1,0.0,,biyombi01
371,Jericho Sims,27,MIL,C,7,0,43,8.6,.735,.000,1.333,10.4,17.6,14.1,5.4,0.0,2.1,29.6,6.8,0.1,0.0,0.1,.094,-4.3,-1.8,-6.1,0.0,,simsje01
372,Jalen Pickett,26,DEN,SG,6,1,42,9.1,.603,.500,.083,2.9,12.3,7.9,21.1,0.0,0.0,24.3,16.6,0.0,0.0,0.1,.057,-2.8,-1.2,-4.0,0.0,,pickeja02
373,Dalen Terry,23,CHI,SG,7,0,41,8.8,.515,.222,.667,0.0,7.5,3.9,12.3,1.1,4.0,7.9,12.9,0.0,0.0,0.0,.051,-3.2,0.5,-2.7,0.0,,terryda01
374,Lindy Waters III,28,SAS,SG,5,0,41,11.5,.750,1.000,.000,0.0,10.8,5.6,9.6,0.0,0.0,0.0,10.3,0.1,0.0,0.1,.165,1.5,-0.8,0.8,0.0,,waterli01
375,Brandon Miller,23,CHO,SF,2,2,40,13.9,.493,.440,.400,0.0,0.0,0.0,33.4,1.2,2.2,9.3,33.6,0.0,0.0,0.0,.026,-3.7,-2.5,-6.2,0.0,,millebr02
376,Jevon Carter,30,CHI,PG,3,0,38,20.7,.957,.875,.250,3.0,5.4,4.2,20.8,2.5,0.0,10.1,10.8,0.2,0.0,0.2,.251,6.1,1.3,7.4,0.1,,carteje01
377,Johnny Furphy,21,IND,SG,3,0,37,4.8,.667,.500,.000,2.5,14.9,8.2,0.0,2.5,0.0,33.3,9.8,0.0,0.0,0.0,-0.009,-7.1,1.3,-5.8,0.0,,furphjo01
