PlayerID,Season,Name,Alley Oop Dunk Shot_FGM,Alley Oop Dunk Shot_FGA,Alley Oop Dunk Shot_FG_PCT,Alley Oop Layup shot_FGM,Alley Oop Layup shot_FGA,Alley Oop Layup shot_FG_PCT,Cutting Dunk Shot_FGM,Cutting Dunk Shot_FGA,Cutting Dunk Shot_FG_PCT,Cutting Layup Shot_FGM,Cutting Layup Shot_FGA,Cutting Layup Shot_FG_PCT,Driving Dunk Shot_FGM,Driving Dunk Shot_FGA,Driving Dunk Shot_FG_PCT,Driving Finger Roll Layup Shot_FGM,Driving Finger Roll Layup Shot_FGA,Driving Finger Roll Layup Shot_FG_PCT,Driving Floating Bank Jump Shot_FGM,Driving Floating Bank Jump Shot_FGA,Driving Floating Bank Jump Shot_FG_PCT,Driving Floating Jump Shot_FGM,Driving Floating Jump Shot_FGA,Driving Floating Jump Shot_FG_PCT,Driving Layup Shot_FGM,Driving Layup Shot_FGA,Driving Layup Shot_FG_PCT,Driving Reverse Layup Shot_FGM,Driving Reverse Layup Shot_FGA,Driving Reverse Layup Shot_FG_PCT,Fadeaway Jump Shot_FGM,Fadeaway Jump Shot_FGA,Fadeaway Jump Shot_FG_PCT,Floating Jump shot_FGM,Floating Jump shot_FGA,Floating Jump shot_FG_PCT,Hook Shot_FGM,Hook Shot_FGA,Hook Shot_FG_PCT,Jump Shot_FGM,Jump Shot_FGA,Jump Shot_FG_PCT,Layup Shot_FGM,Layup Shot_FGA,Layup Shot_FG_PCT,Pullup Jump shot_FGM,Pullup Jump shot_FGA,Pullup Jump shot_FG_PCT,Putback Layup Shot_FGM,Putback Layup Shot_FGA,Putback Layup Shot_FG_PCT,Reverse Dunk Shot_FGM,Reverse Dunk Shot_FGA,Reverse Dunk Shot_FG_PCT,Running Alley Oop Dunk Shot_FGM,Running Alley Oop Dunk Shot_FGA,Running Alley Oop Dunk Shot_FG_PCT,Running Dunk Shot_FGM,Running Dunk Shot_FGA,Running Dunk Shot_FG_PCT,Running Finger Roll Layup Shot_FGM,Running Finger Roll Layup Shot_FGA,Running Finger Roll Layup Shot_FG_PCT,Running Jump Shot_FGM,Running Jump Shot_FGA,Running Jump Shot_FG_PCT,Running Layup Shot_FGM,Running Layup Shot_FGA,Running Layup Shot_FG_PCT,Running Pull-Up Jump Shot_FGM,Running Pull-Up Jump Shot_FGA,Running Pull-Up Jump Shot_FG_PCT,Running Reverse Layup Shot_FGM,Running Reverse Layup Shot_FGA,Running Reverse Layup Shot_FG_PCT,Step Back Jump shot_FGM,Step Back Jump shot_FGA,Step Back Jump shot_FG_PCT,Tip Dunk Shot_FGM,Tip Dunk Shot_FGA,Tip Dunk Shot_FG_PCT,Tip Layup Shot_FGM,Tip Layup Shot_FGA,Tip Layup Shot_FG_PCT,Turnaround Bank Hook Shot_FGM,Turnaround Bank Hook Shot_FGA,Turnaround Bank Hook Shot_FG_PCT,Turnaround Fadeaway shot_FGM,Turnaround Fadeaway shot_FGA,Turnaround Fadeaway shot_FG_PCT,Turnaround Hook Shot_FGM,Turnaround Hook Shot_FGA,Turnaround Hook Shot_FG_PCT,Turnaround Jump Shot_FGM,Turnaround Jump Shot_FGA,Turnaround Jump Shot_FG_PCT,Cutting Finger Roll Layup Shot_FGM,Cutting Finger Roll Layup Shot_FGA,Cutting Finger Roll Layup Shot_FG_PCT,Driving Bank Hook Shot_FGM,Driving Bank Hook Shot_FGA,Driving Bank Hook Shot_FG_PCT,Driving Hook Shot_FGM,Driving Hook Shot_FGA,Driving Hook Shot_FG_PCT,Dunk Shot_FGM,Dunk Shot_FGA,Dunk Shot_FG_PCT,Finger Roll Layup Shot_FGM,Finger Roll Layup Shot_FGA,Finger Roll Layup Shot_FG_PCT,Jump Bank Shot_FGM,Jump Bank Shot_FGA,Jump Bank Shot_FG_PCT,Putback Dunk Shot_FGM,Putback Dunk Shot_FGA,Putback Dunk Shot_FG_PCT,Reverse Layup Shot_FGM,Reverse Layup Shot_FGA,Reverse Layup Shot_FG_PCT,Turnaround Bank shot_FGM,Turnaround Bank shot_FGA,Turnaround Bank shot_FG_PCT,Fadeaway Bank shot_FGM,Fadeaway Bank shot_FGA,Fadeaway Bank shot_FG_PCT,Running Alley Oop Layup Shot_FGM,Running Alley Oop Layup Shot_FGA,Running Alley Oop Layup Shot_FG_PCT,Hook Bank Shot_FGM,Hook Bank Shot_FGA,Hook Bank Shot_FG_PCT,Turnaround Fadeaway Bank Jump Shot_FGM,Turnaround Fadeaway Bank Jump Shot_FGA,Turnaround Fadeaway Bank Jump Shot_FG_PCT,Running Reverse Dunk Shot_FGM,Running Reverse Dunk Shot_FGA,Running Reverse Dunk Shot_FG_PCT,Driving Reverse Dunk Shot_FGM,Driving Reverse Dunk Shot_FGA,Driving Reverse Dunk Shot_FG_PCT,Step Back Bank Jump Shot_FGM,Step Back Bank Jump Shot_FGA,Step Back Bank Jump Shot_FG_PCT,Driving Bank shot_FGM,Driving Bank shot_FGA,Driving Bank shot_FG_PCT,Driving Jump shot_FGM,Driving Jump shot_FGA,Driving Jump shot_FG_PCT,Driving Slam Dunk Shot_FGM,Driving Slam Dunk Shot_FGA,Driving Slam Dunk Shot_FG_PCT,Jump Hook Shot_FGM,Jump Hook Shot_FGA,Jump Hook Shot_FG_PCT,Pullup Bank shot_FGM,Pullup Bank shot_FGA,Pullup Bank shot_FG_PCT,Putback Slam Dunk Shot_FGM,Putback Slam Dunk Shot_FGA,Putback Slam Dunk Shot_FG_PCT,Reverse Slam Dunk Shot_FGM,Reverse Slam Dunk Shot_FGA,Reverse Slam Dunk Shot_FG_PCT,Running Bank Hook Shot_FGM,Running Bank Hook Shot_FGA,Running Bank Hook Shot_FG_PCT,Running Bank shot_FGM,Running Bank shot_FGA,Running Bank shot_FG_PCT,Running Hook Shot_FGM,Running Hook Shot_FGA,Running Hook Shot_FG_PCT,Running Tip Shot_FGM,Running Tip Shot_FGA,Running Tip Shot_FG_PCT,Slam Dunk Shot_FGM,Slam Dunk Shot_FGA,Slam Dunk Shot_FG_PCT,Tip Shot_FGM,Tip Shot_FGA,Tip Shot_FG_PCT,Running Slam Dunk Shot_FGM,Running Slam Dunk Shot_FGA,Running Slam Dunk Shot_FG_PCT,Jump Bank Hook Shot_FGM,Jump Bank Hook Shot_FGA,Jump Bank Hook Shot_FG_PCT,No Shot_FGM,No Shot_FGA,No Shot_FG_PCT,Putback Reverse Dunk Shot_FGM,Putback Reverse Dunk Shot_FGA,Putback Reverse Dunk Shot_FG_PCT
101127,2013-14,Jarrett Jack,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,19.0,23.0,0.826,1.0,4.0,0.25,5.0,12.0,0.417,30.0,38.0,0.789,1.0,1.0,1.0,151.0,470.0,0.321,8.0,22.0,0.364,31.0,46.0,0.674,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,18.0,39.0,0.462,0.0,1.0,0.0,,,,0.0,0.0,0.0,4.0,16.0,0.25,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,4.0,7.0,0.571,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,1.0,1.0,1.0,3.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
101127,2014-15,Jarrett Jack,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,1.0,3.0,0.333,,,,,,,36.0,53.0,0.679,1.0,2.0,0.5,2.0,9.0,0.222,45.0,68.0,0.662,0.0,0.0,0.0,146.0,464.0,0.315,21.0,45.0,0.467,52.0,86.0,0.605,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,1.0,0.0,0.0,0.0,13.0,23.0,0.565,3.0,4.0,0.75,,,,1.0,1.0,1.0,11.0,15.0,0.733,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,6.0,9.0,0.667,0.0,0.0,0.0,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,3.0,4.0,0.75,4.0,9.0,0.444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.625,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
101127,2015-16,Jarrett Jack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.667,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,6.0,0.667,10.0,16.0,0.625,2.0,3.0,0.667,2.0,5.0,0.4,12.0,34.0,0.353,0.0,0.0,0.0,59.0,191.0,0.309,2.0,8.0,0.25,31.0,58.0,0.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,13.0,0.154,3.0,4.0,0.75,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2.0,6.0,0.333,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101127,2016-17,Jarrett Jack,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,0.0,1.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101127,2017-18,Jarrett Jack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,0.333,4.0,6.0,0.667,20.0,36.0,0.556,20.0,41.0,0.488,5.0,5.0,1.0,9.0,16.0,0.563,17.0,39.0,0.436,0.0,0.0,0.0,56.0,171.0,0.327,3.0,8.0,0.375,41.0,91.0,0.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.5,1.0,3.0,0.333,2.0,4.0,0.5,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.5,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101128,2013-14,Francisco Garcia,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,19.0,26.0,0.731,4.0,5.0,0.8,3.0,7.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,74.0,219.0,0.338,12.0,22.0,0.545,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,2.0,4.0,0.5,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
101128,2014-15,Francisco Garcia,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,48.0,0.229,2.0,3.0,0.667,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,2.0,0.0,1.0,1.0,1.0,,,,,,,0.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
101131,2013-14,Jason Maxiell,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,6.0,8.0,0.75,13.0,48.0,0.271,4.0,14.0,0.286,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,3.0,4.0,0.75,1.0,1.0,1.0,5.0,7.0,0.714,,,,,,,,,,1.0,3.0,0.333,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,,,,2.0,2.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,0.667,,,,,,,,,,,,
101131,2014-15,Jason Maxiell,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,6.0,9.0,0.667,26.0,90.0,0.289,17.0,35.0,0.486,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,,,,,,,1.0,1.0,1.0,1.0,3.0,0.333,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,,,,,,,0.0,0.0,0.0,3.0,6.0,0.5,2.0,4.0,0.5,2.0,8.0,0.25,,,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.727,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,3.0,8.0,0.375,,,,0.0,0.0,0.0,,,,,,
101133,2013-14,Ian Mahinmi,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,0.2,16.0,47.0,0.34,34.0,71.0,0.479,0.0,0.0,0.0,4.0,6.0,0.667,1.0,1.0,1.0,,,,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,,,,,,,0.0,0.0,0.0,12.0,17.0,0.706,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,,,,6.0,6.0,1.0,5.0,19.0,0.263,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
101133,2014-15,Ian Mahinmi,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,14.0,18.0,0.778,6.0,45.0,0.133,32.0,52.0,0.615,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,,,,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,2.0,4.0,0.5,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,16.0,20.0,0.8,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,0.75,1.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,2.0,4.0,0.5,0.0,0.0,0.0,8.0,8.0,1.0,14.0,32.0,0.438,0.0,0.0,0.0,,,,,,,,,
101133,2015-16,Ian Mahinmi,1.0,1.0,1.0,5.0,9.0,0.556,26.0,28.0,0.929,32.0,45.0,0.711,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,17.0,0.529,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.667,27.0,52.0,0.519,21.0,73.0,0.288,46.0,81.0,0.568,0.0,0.0,0.0,11.0,14.0,0.786,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.5,,,,0.0,0.0,0.0,10.0,17.0,0.588,0.0,5.0,0.0,11.0,12.0,0.917,1.0,2.0,0.5,7.0,11.0,0.636,19.0,21.0,0.905,3.0,4.0,0.75,0.0,0.0,0.0,2.0,2.0,1.0,9.0,16.0,0.563,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101133,2016-17,Ian Mahinmi,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,11.0,0.364,2.0,15.0,0.133,12.0,32.0,0.375,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,6.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,7.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,0.8,,,,,,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,2.0,2.0,1.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101133,2017-18,Ian Mahinmi,1.0,1.0,1.0,2.0,3.0,0.667,18.0,19.0,0.947,14.0,19.0,0.737,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,33.0,0.394,6.0,20.0,0.3,15.0,48.0,0.313,0.0,0.0,0.0,16.0,16.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,14.0,28.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.429,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,7.0,8.0,0.875,12.0,15.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,7.0,8.0,0.875,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101133,2018-19,Ian Mahinmi,2.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,0.429,3.0,19.0,0.158,9.0,14.0,0.643,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,0.4,5.0,14.0,0.357,,,,0.0,0.0,0.0,5.0,9.0,0.556,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101133,2019-20,Ian Mahinmi,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,0.875,13.0,20.0,0.65,1.0,3.0,0.333,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,4.0,11.0,0.364,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0,18.0,0.333,7.0,35.0,0.2,11.0,21.0,0.524,0.0,0.0,0.0,5.0,8.0,0.625,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,13.0,23.0,0.565,1.0,1.0,1.0,0.0,0.0,0.0,7.0,18.0,0.389,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,5.0,6.0,0.833,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,4.0,7.0,0.571,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101135,2013-14,David Lee,2.0,3.0,0.667,4.0,4.0,1.0,,,,,,,7.0,7.0,1.0,10.0,11.0,0.909,,,,,,,88.0,111.0,0.793,4.0,4.0,1.0,2.0,4.0,0.5,5.0,8.0,0.625,11.0,24.0,0.458,53.0,256.0,0.207,81.0,179.0,0.453,6.0,10.0,0.6,18.0,21.0,0.857,0.0,0.0,0.0,,,,2.0,2.0,1.0,0.0,0.0,0.0,11.0,23.0,0.478,2.0,4.0,0.5,,,,1.0,1.0,1.0,6.0,11.0,0.545,,,,,,,9.0,16.0,0.563,0.0,0.0,0.0,26.0,42.0,0.619,8.0,18.0,0.444,,,,1.0,1.0,1.0,4.0,7.0,0.571,13.0,16.0,0.813,4.0,5.0,0.8,7.0,12.0,0.583,1.0,1.0,1.0,8.0,15.0,0.533,12.0,18.0,0.667,0.0,0.0,0.0,,,,3.0,3.0,1.0,,,,,,,,,,,,,5.0,5.0,1.0,3.0,10.0,0.3,19.0,19.0,1.0,16.0,24.0,0.667,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,1.0,7.0,12.0,0.583,1.0,1.0,1.0,24.0,24.0,1.0,20.0,40.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,,,,,,
