Season,playerName,dunkScore_average,jumpSubscore_average,powerSubscore_average,styleSubscore_average,defensiveContestSubscore_average,maxBallHeight_average,ballSpeedThroughRim_average,playerVertical_average,hangTime_average,takeoffDistance_average,playerRotation_average,playerLateralSpeed_average,ballDistanceTraveled_average,ballReachBack_average,totalBallAcceleration_average,passLength_average,catchDistance_average,lateralCatchDistance_average,defensiveContestLevel_average,dunkScore_max,jumpSubscore_max,powerSubscore_max,styleSubscore_max,defensiveContestSubscore_max,maxBallHeight_max,ballSpeedThroughRim_max,playerVertical_max,hangTime_max,takeoffDistance_max,playerRotation_max,playerLateralSpeed_max,ballDistanceTraveled_max,ballReachBack_max,totalBallAcceleration_max,passLength_max,catchDistance_max,lateralCatchDistance_max,defensiveContestLevel_max,dunkScore_total,jumpSubscore_total,powerSubscore_total,styleSubscore_total,defensiveContestSubscore_total,maxBallHeight_total,ballSpeedThroughRim_total,playerVertical_total,hangTime_total,takeoffDistance_total,playerRotation_total,playerLateralSpeed_total,ballDistanceTraveled_total,ballReachBack_total,totalBallAcceleration_total,passLength_total,catchDistance_total,lateralCatchDistance_total,defensiveContestLevel_total
2025-26,Robert Williams III,45.6,44.78571429,33.44285714,52.47142857,12.05714286,10.76771429,14.195,25.66585714,0.416857143,2.707285714,36.05671429,2.668857143,1.376142857,0.421142857,0.115714286,3.101142857,1.430714286,1.263428571,13.04071429,63.5,56.6,74.6,80.7,38.1,11.106,26.62,27.021,0.467,3.584,86.359,3.646,4.167,1.15,0.192,14.38,2.924,2.899,40.604,319.2,313.5,234.1,367.3,84.4,75.374,99.365,179.661,2.918,18.951,252.397,18.682,9.633,2.948,0.81,21.708,10.015,8.844,91.285
2025-26,Ronald Holland II,22.7,29.5,12.2,23.3,0,10.398,11.948,23.514,0.333,3.484,11.327,2.662,1.116,0,0.046,0,0,0,0,22.7,29.5,12.2,23.3,0,10.398,11.948,23.514,0.333,3.484,11.327,2.662,1.116,0,0.046,0,0,0,0,22.7,29.5,12.2,23.3,0,10.398,11.948,23.514,0.333,3.484,11.327,2.662,1.116,0,0.046,0,0,0,0
2025-26,Rudy Gobert,36.145,28.38,36.1,48.465,7.93,10.7015,14.67015,20.69,0.3799,2.11775,30.4636,1.8199,1.4907,0.52875,0.171,4.36195,1.39555,1.3675,8.65235,58.6,54.1,74.8,84.5,32.1,11.142,20.581,29.328,0.6,3.809,83.777,4.186,1.967,1.921,0.621,19.521,3.552,3.47,35.139,722.9,567.6,722,969.3,158.6,214.03,293.403,413.8,7.598,42.355,609.272,36.398,29.814,10.575,3.42,87.239,27.911,27.35,173.047
2025-26,Rui Hachimura,35.56666667,33.8,17.26666667,28.53333333,18.7,10.56233333,15.646,24.65133333,0.333,2.777666667,52.05666667,2.983666667,1.767333333,0,0.113333333,0,0,0,19.876,47.3,38.3,20,34,56.1,10.626,16.87,26.177,0.333,3.395,69.855,3.81,2.175,0,0.152,0,0,0,59.628,106.7,101.4,51.8,85.6,56.1,31.687,46.938,73.954,0.999,8.333,156.17,8.951,5.302,0,0.34,0,0,0,59.628
2025-26,Ryan Dunn,36.76666667,44.6,12.36666667,33.06666667,10.1,10.52633333,8.919333333,27.58666667,0.350333333,3.261666667,21.626,3.249666667,1.133,0,0.078333333,1.236,1.681333333,1.365333333,10.94,44.5,50.1,15.8,42.9,29,10.667,10.582,29.024,0.384,3.957,41.097,4.225,1.69,0,0.175,3.708,3.473,2.645,31.449,110.3,133.8,37.1,99.2,30.3,31.579,26.758,82.76,1.051,9.785,64.878,9.749,3.399,0,0.235,3.708,5.044,4.096,32.82
2025-26,Ryan Kalkbrenner,31.95625,25.5375,25.3,38.86875,13.03125,10.617625,11.6428125,20.218,0.411375,2.5866875,33.2893125,2.278125,1.1436875,0.364125,0.066,1.681375,0.730375,0.719375,14.0805,57.7,47.8,62.1,75.8,64.1,10.944,17.694,24.432,0.65,3.588,93.341,4.036,1.757,1.596,0.258,9.93,3.383,3.361,69.004,511.3,408.6,404.8,621.9,208.5,169.882,186.285,323.488,6.582,41.387,532.629,36.45,18.299,5.826,1.056,26.902,11.686,11.51,225.288
2025-26,Ryan Rollins,28.7,43.3,10.9,23.8,0,10.457,9.811,26.661,0.417,3.546,63.733,5.225,1.211,0,0.03,0,0,0,0,28.7,43.3,10.9,23.8,0,10.457,9.811,26.661,0.417,3.546,63.733,5.225,1.211,0,0.03,0,0,0,0,28.7,43.3,10.9,23.8,0,10.457,9.811,26.661,0.417,3.546,63.733,5.225,1.211,0,0.03,0,0,0,0
2025-26,Saddiq Bey,35.1,30.8,12.6,24.4,27.5,10.537,11.975,22.838,0.383,3.518,11.947,3.04,1.323,0,0.06,0,0,0,29.904,35.1,30.8,12.6,24.4,27.5,10.537,11.975,22.838,0.383,3.518,11.947,3.04,1.323,0,0.06,0,0,0,29.904,35.1,30.8,12.6,24.4,27.5,10.537,11.975,22.838,0.383,3.518,11.947,3.04,1.323,0,0.06,0,0,0,29.904
2025-26,Sandro Mamukelashvili,24.3,25.1,11,24.55,8.35,10.5125,9.8105,21.865,0.367,2.143,8.3225,1.875,1.356,0,0.026,0,0,0,9.1635,24.6,30,12.1,25,14.1,10.561,12.373,23.457,0.384,2.626,12.627,1.961,1.434,0,0.038,0,0,0,15.46,48.6,50.2,22,49.1,16.7,21.025,19.621,43.73,0.734,4.286,16.645,3.75,2.712,0,0.052,0,0,0,18.327
2025-26,Santi Aldama,38.83333333,34.8,27.06666667,45.06666667,14.33333333,10.56666667,12.45133333,24.03633333,0.383666667,2.313333333,16.65833333,3.231333333,1.814666667,0.750333333,0.06,5.438333333,1.156333333,1.056666667,15.56133333,51,46.2,53.3,83.1,35.7,10.768,14.832,28.156,0.417,3.553,24.701,5.249,2.251,2.251,0.147,16.315,3.469,3.17,38.726,116.5,104.4,81.2,135.2,43,31.7,37.354,72.109,1.151,6.94,49.975,9.694,5.444,2.251,0.18,16.315,3.469,3.17,46.684
