id,firstName,lastName,rating
4432394,Cameron,Matthews,97.2601562937639420
5175033,Jizzle,James,97.22938181121495793
5105982,Daniel,Rivera,97.0366912154857282
4397152,Jack,Clark,97.0267456946933222
4897766,Elijah,Hawkins,96.6776842154971150
4684269,Kylan,Boswell,96.48400275096488483
4432737,Jaden,Bradley,96.4311930196964080
5108024,Yanic,Konan Niederhauser,96.3489466727106060
5174952,KJ,Lewis,96.3159327015958329
4683753,Bensley,Joseph,96.30132842089678294
4873090,Labaron,Philon Jr.,96.1907675029937835
5108969,Lajae,Jones,96.1355645417060117
4901961,Christian,Coleman,96.07172215637694780
4433160,Hassan,Diarra,96.0354706461285561
4845361,Jackson,Shelstad,95.5073937708088784
5060631,Adou,Thiero,95.2853248760230466
4898283,Boopie,Miller,95.2711027971383568
5105552,B.J.,Edwards,95.2461955864688469
5105598,Chase,Ross,95.0687968820387151
4897404,Igor,Milicic Jr.,95.0254599645742647
4702027,Chance,McMillian,94.94468442303509853
5176758,Tre'Von,Spillers,94.6333681650133550
5107887,Trey,Campbell,94.53683421522976193
4683731,Pierre,Brooks II,94.4933865390438629
4684634,Rodney,Rice,94.4385459696901158
4702654,Nick,Boyd,94.0857683047651106
5106864,Brenen,Lorient,94.08073812692196643
5110039,Corey,Washington,94.0710360682112837
5144126,Will,Riley,94.04115551128542701
4895776,Devin,Royal,93.8277482542197360
5054083,Silas,Demary Jr.,93.76236283634222086
4432753,Gabe,Madsen,93.6994673221143296
4432257,Darius,Maddox,93.5320013599996554
4897852,Ethan,Price,93.4046125675863985
4431983,Dajuan,Harris Jr.,93.3814707263047025
5106283,Dillon,Mitchell,93.3123480854010852
4897261,Isaiah,Walker,93.2949713332200585
4897098,Des,Watson,92.8341456874750650
4703220,JaCobi,Wood,92.7871081260831178
4869737,Wesley,Yates III,92.64590444004234229
4431973,Caleb,Grill,92.48897583228705645
5149078,Moustapha,Thiam,92.43096485634247967
5105626,Tyler,Bilodeau,92.2948333357924764
5105571,Henri,Veesaar,92.055338107358904485
4588201,Steven,Crowl,91.8937999484437482
4848625,Dailyn,Swain,91.8662666045719664
5175064,Jason,Edwards,91.6565079625119649
5107314,Dane,Erikstrup,91.6165890028141391307
4683833,Wade,Taylor IV,91.5696683040547527
4431707,Juwan,Gary,91.3288881701730414
4702491,Atin,Wright,91.00990453045835888
4897471,Saint,Thomas,90.99304502749953936
4700970,Jhamir,Brickus,90.9669343085814889
5107866,Caden,Powell,90.9495908008294791
4869764,Elliot,Cadeau,90.8083530693339118
4683865,Jaylen,Murray,90.7492730825269894
4897649,Jordan,Gainey,90.7459578749879061
4873183,Kam,Williams,90.47557267112776235
5240935,Dovydas,Butka,90.38732059576798084
4683861,Malachi,Smith,90.3476451082461530
5106254,Tamin,Lipsey,90.1574720408743705
5023693,Tyrese,Proctor,90.15699364461709694
5177731,Tanner,Cuff,90.0931450546086341
5106205,Kalu,Anya,90.0346150248170479
5174609,Miles,Rubin,89.9777534888722072
5107965,Christian,Davis,89.7762305812063060
5105805,Dug,McDaniel,89.6259602770867368
4708214,Zach,Hicks,89.5613412361732076
5105481,Will,Johnston,89.5298448113031817
4845368,Tru,Washington,89.4299196841700828
4873087,Deuce,Jones,89.3796674152265988
5241239,Zaon,Collins,89.3694225754561562
5174611,Jaylen,Curry,89.2671127663307324
4702522,Trae,Broadnax,89.2063521622399270
4431719,Khalif,Battle,88.973161340225514783
4683697,J.J.,Starling,88.9155256561940602
5203685,Khaman,Maluach,88.8238458903538910
5175067,Zion,Stanford,88.76712680998959801
5106288,Elijah,Fisher,88.7207215202027635
4683629,Donald,Hand Jr.,88.7058241889454138
4433068,J'Wan,Roberts,88.4265480079408484
4610012,Eric,Dailey Jr.,88.4215044041856242
5103589,Brock,Harding,88.4064122139027260
4433585,Nate,Santos,88.3198643146486338
4431710,Kadin,Shedrick,88.21859328712357982
5175842,Dez,White,88.0559259930675554
4432121,Lance,Terry,87.78305496140885255
5174623,David,Green,87.6875674461818640
5054085,Anthony,Robinson II,87.58940334934109822
4884257,Isaiah,Coleman,87.4460078763847894
5176317,Elijah,Price,87.1406335389454158
