gameId,gameDate,matchup,period,gameClockTime,eventNum,playerId,playerName,firstName,lastName,teamId,teamName,teamCity,teamAbbreviation,dunkScore,jumpSubscore,powerSubscore,styleSubscore,defensiveContestSubscore,maxBallHeight,ballSpeedThroughRim,playerVertical,hangTime,takeoffDistance,reverseDunk,dunk360,throughTheLegs,alleyOop,tipIn,selfOop,playerRotation,playerLateralSpeed,ballDistanceTraveled,ballReachBack,totalBallAcceleration,dunkingHand,jumpingFoot,passLength,catchingHand,catchDistance,lateralCatchDistance,passerId,passerName,passerFirstName,passerLastName,passReleasePoint,shooterId,shooterName,shooterFirstName,shooterLastName,shotReleasePoint,shotLength,defensiveContestLevel,possibleAttemptedCharge,videoAvailable
0012400040,10/13/2024 12:00:00 AM,MIN @ NYK,2,8:06,230,203497,Rudy Gobert,Rudy,Gobert,1610612750,Timberwolves,Minnesota,MIN,31.6,25.0,14.0,32.9,0.0,10.499,11.583,21.374,0.416,2.677,False,False,False,True,False,False,20.29,1.438,0.896,0.0,0.111,both,both,7.297,both,2.336,2.325,1628978,Donte DiVincenzo,Donte,DiVincenzo,"-486.292,-86.316,110.366",0,,,,,0.0,16.456,False,True
0012400061,10/17/2024 12:00:00 AM,CHA @ IND,5,2:03,757,1641749,Keyontae Johnson,Keyontae,Johnson,1610612766,Hornets,Charlotte,CHA,31.6,50.5,10.8,0.0,0.0,10.434,10.369,27.74,0.416,4.542,False,False,False,False,False,False,42.05,4.281,1.073,0.0,0.021,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400074,10/18/2024 12:00:00 AM,LAL @ GSW,4,4:47,630,1630322,Lindy Waters III,Lindy,Waters III,1610612744,Warriors,Golden State,GSW,31.6,45.8,16.0,25.2,0.0,10.44,13.989,26.611,0.383,4.545,False,False,False,False,False,False,25.012,6.883,1.468,0.0,0.125,both,left,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400073,10/18/2024 12:00:00 AM,UTA @ POR,4,6:09,655,1631303,Justin Minaya,Justin,Minaya,1610612757,Trail Blazers,Portland,POR,31.5,38.9,9.7,23.0,13.3,10.506,6.166,25.046,0.383,3.977,False,False,False,False,False,False,28.791,7.528,1.048,0.0,0.01,both,right,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,14.528,False,True
0012400028,10/10/2024 12:00:00 AM,LAL @ MIL,4,51.1,694,1642422,Armel Traoré,Armel,Traoré,1610612747,Lakers,Los Angeles,LAL,31.5,44.3,18.9,25.0,0.0,10.673,15.763,27.055,0.316,3.744,False,False,False,False,False,False,24.217,4.063,1.422,0.0,0.16,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400037,10/12/2024 12:00:00 AM,MEM @ CHI,1,5:12,120,1630643,Jay Huff,Jay,Huff,1610612763,Grizzlies,Memphis,MEM,31.4,36.5,30.0,26.4,0.0,10.648,16.477,25.273,0.333,2.821,False,False,False,False,False,False,64.639,3.095,1.647,0.0,0.421,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400025,10/16/2024 12:00:00 AM,ATL @ MIA,4,10:48,541,1629312,Haywood Highsmith,Haywood,Highsmith,1610612748,Heat,Miami,MIA,31.4,45.0,13.8,0.0,0.0,10.566,13.699,26.817,0.4,3.677,False,False,False,False,False,False,4.775,3.966,1.798,0.0,0.065,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400065,10/17/2024 12:00:00 AM,LAL @ PHX,2,10:25,190,1629637,Jaxson Hayes,Jaxson,Hayes,1610612747,Lakers,Los Angeles,LAL,31.4,30.9,21.3,0.0,9.6,10.66,16.893,23.476,0.334,1.749,False,False,False,False,False,False,52.097,2.541,1.993,0.0,0.187,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,10.47,False,True
0012400040,10/13/2024 12:00:00 AM,MIN @ NYK,2,2:57,308,1628969,Mikal Bridges,Mikal,Bridges,1610612752,Knicks,New York,NYK,31.2,49.3,13.4,21.9,0.0,10.56,13.413,24.94,0.384,6.087,False,False,False,False,False,False,26.943,7.207,0.812,0.0,0.06,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400028,10/10/2024 12:00:00 AM,LAL @ MIL,1,9:52,23,1629060,Rui Hachimura,Rui,Hachimura,1610612747,Lakers,Los Angeles,LAL,31.2,41.4,16.2,29.7,0.0,10.573,15.462,24.336,0.317,5.277,False,False,False,False,False,False,10.992,9.651,1.561,0.0,0.092,right,left,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400031,10/11/2024 12:00:00 AM,TOR @ WAS,3,7:31,455,1630534,Ochai Agbaji,Ochai,Agbaji,1610612761,Raptors,Toronto,TOR,30.9,47.6,10.2,25.7,0.0,10.56,8.482,30.112,0.383,1.081,False,False,False,False,False,False,11.158,1.65,1.542,0.0,0.018,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400063,10/17/2024 12:00:00 AM,SAS @ HOU,4,9:40,566,1631321,Sidy Cissoko,Sidy,Cissoko,1610612759,Spurs,San Antonio,SAS,30.9,49.0,10.1,0.0,2.3,10.463,8.238,23.884,0.417,6.864,False,False,False,False,False,False,9.785,8.468,0.464,0.0,0.016,both,left,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,2.561,False,True
0012400057,10/16/2024 12:00:00 AM,CLE @ DET,4,8:34,588,1630205,Lamar Stevens,Lamar,Stevens,1610612765,Pistons,Detroit,DET,30.9,37.1,20.1,0.0,0.0,10.515,16.156,26.292,0.3,2.785,False,False,False,False,False,False,48.711,5.866,2.258,0.194,0.065,both,left,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400070,10/18/2024 12:00:00 AM,CLE @ CHI,4,7:06,625,1629731,Dean Wade,Dean,Wade,1610612739,Cavaliers,Cleveland,CLE,30.9,36.8,10.0,42.6,0.7,10.533,6.565,24.015,0.516,2.572,False,False,False,False,True,False,33.856,2.348,0.179,0.0,0.021,right,both,0.0,both,1.597,1.596,0,,,,,1629636,Darius Garland,Darius,Garland,"208.232,-50.386,98.864",24.756,0.79,False,True
0012400069,10/18/2024 12:00:00 AM,TOR @ BKN,2,2:47,327,1630534,Ochai Agbaji,Ochai,Agbaji,1610612761,Raptors,Toronto,TOR,30.9,44.9,15.1,24.9,0.0,10.516,14.827,28.439,0.35,2.803,False,False,False,False,False,False,40.411,2.331,1.416,0.0,0.077,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.025,False,True
0012400074,10/18/2024 12:00:00 AM,LAL @ GSW,3,15.7,523,1641764,Brandin Podziemski,Brandin,Podziemski,1610612744,Warriors,Golden State,GSW,30.6,49.9,10.0,21.5,0.0,10.441,8.405,26.047,0.417,5.359,False,False,False,False,False,False,33.401,8.107,0.708,0.0,0.009,both,right,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400074,10/18/2024 12:00:00 AM,LAL @ GSW,3,8:03,409,1630541,Moses Moody,Moses,Moody,1610612744,Warriors,Golden State,GSW,30.4,40.3,16.4,28.6,0.0,10.526,14.749,26.814,0.367,2.274,False,False,False,False,False,False,23.074,3.347,1.965,0.0,0.119,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400064,10/17/2024 12:00:00 AM,ATL @ OKC,1,9:09,36,1631114,Jalen Williams,Jalen,Williams,1610612760,Thunder,Oklahoma City,OKC,30.4,47.0,13.4,0.0,0.0,10.462,12.662,25.079,0.4,5.497,False,False,False,False,False,False,11.531,6.955,0.858,0.0,0.076,both,left,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400037,10/12/2024 12:00:00 AM,MEM @ CHI,3,3:34,530,1641763,Julian Phillips,Julian,Phillips,1610612741,Bulls,Chicago,CHI,30.3,40.2,12.5,31.6,0.0,10.406,12.328,24.872,0.367,4.934,False,False,False,False,False,False,48.478,7.572,2.373,0.0,0.05,both,left,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400067,10/18/2024 12:00:00 AM,PHI @ ORL,2,44.1,295,1628976,Wendell Carter Jr.,Wendell,Carter Jr.,1610612753,Magic,Orlando,ORL,30.2,43.3,15.9,24.5,0.0,10.681,15.66,22.536,0.383,5.659,False,False,False,False,False,False,11.999,5.066,1.348,0.0,0.075,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.034,False,True
0012400055,10/15/2024 12:00:00 AM,SAC @ UTA,4,19.2,690,201942,DeMar DeRozan,DeMar,DeRozan,1610612758,Kings,Sacramento,SAC,30.0,47.1,10.6,0.0,0.0,10.578,9.0,24.585,0.416,5.359,False,False,False,False,False,False,48.293,7.555,1.057,0.0,0.029,both,left,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400037,10/12/2024 12:00:00 AM,MEM @ CHI,1,11:41,7,1629723,John Konchar,John,Konchar,1610612763,Grizzlies,Memphis,MEM,30.0,43.7,10.8,27.6,0.0,10.521,10.199,26.956,0.45,3.188,False,False,False,False,False,False,26.803,4.211,1.2,0.0,0.024,right,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400048,10/14/2024 12:00:00 AM,CHI @ MIL,1,2:00,142,1641824,Matas Buzelis,Matas,Buzelis,1610612741,Bulls,Chicago,CHI,30.0,36.0,10.6,0.0,12.4,10.514,8.487,24.888,0.384,3.136,False,False,False,False,False,False,60.659,5.378,1.012,0.0,0.03,both,left,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,13.528,False,True
0012400027,10/10/2024 12:00:00 AM,CHA @ MEM,4,10:56,581,1642275,Tidjane Salaün,Tidjane,Salaün,1610612766,Hornets,Charlotte,CHA,29.8,42.3,14.3,26.2,0.0,10.546,15.286,25.79,0.317,4.766,False,False,False,False,False,False,49.125,7.611,1.628,0.0,0.034,both,left,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400062,10/17/2024 12:00:00 AM,MIL @ DAL,3,2.6,462,1630230,Naji Marshall,Naji,Marshall,1610612742,Mavericks,Dallas,DAL,29.7,45.3,9.8,0.0,2.1,10.454,7.24,23.183,0.45,6.022,False,False,False,False,False,False,28.951,9.036,0.955,0.0,0.008,both,left,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,2.291,False,True
0012400068,10/18/2024 12:00:00 AM,NYK @ WAS,2,6:37,270,1642359,Pacôme Dadiet,Pacôme,Dadiet,1610612752,Knicks,New York,NYK,29.6,45.9,11.6,22.7,0.0,10.52,10.796,26.676,0.383,4.331,False,False,False,False,False,False,52.388,6.536,0.986,0.0,0.044,both,left,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400026,10/10/2024 12:00:00 AM,UTA @ DAL,3,6:48,411,1628381,John Collins,John,Collins,1610612762,Jazz,Utah,UTA,29.6,41.3,17.7,24.2,0.0,10.561,16.827,26.149,0.383,3.788,False,False,False,False,False,False,46.591,4.247,1.297,0.0,0.087,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400043,10/13/2024 12:00:00 AM,PHX @ DEN,2,5:42,259,1631128,Christian Braun,Christian,Braun,1610612743,Nuggets,Denver,DEN,29.6,44.9,10.0,25.6,0.0,10.449,9.148,26.942,0.433,4.057,False,False,False,False,False,False,67.546,5.733,1.523,0.0,0.003,both,left,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400028,10/10/2024 12:00:00 AM,LAL @ MIL,1,7.8,148,1626171,Bobby Portis,Bobby,Portis,1610612749,Bucks,Milwaukee,MIL,29.3,23.7,13.2,27.6,0.0,10.503,13.772,21.912,0.366,1.973,False,False,False,False,False,False,26.087,1.149,1.834,0.0,0.042,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,17.748,False,True
0012400059,10/16/2024 12:00:00 AM,MIN @ CHI,4,6:21,561,1630568,Luka Garza,Luka,Garza,1610612750,Timberwolves,Minnesota,MIN,29.3,29.1,19.8,0.0,0.0,10.528,18.534,23.705,0.35,0.791,False,False,False,False,False,False,105.631,6.094,2.651,0.0,0.076,right,left,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400031,10/11/2024 12:00:00 AM,TOR @ WAS,4,18.3,753,1631116,Patrick Baldwin Jr.,Patrick,Baldwin Jr.,1610612764,Wizards,Washington,WAS,29.2,36.1,25.2,24.5,0.0,10.59,18.212,23.843,0.3,4.596,False,False,False,False,False,False,22.355,6.367,1.274,0.029,0.229,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400008,10/6/2024 12:00:00 AM,MIL @ DET,4,2:49,652,1631111,Wendell Moore Jr.,Wendell,Moore Jr.,1610612765,Pistons,Detroit,DET,29.2,42.9,14.4,23.7,0.0,10.454,12.938,26.787,0.416,3.824,False,False,False,False,False,False,24.325,3.524,1.199,0.0,0.099,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400021,10/9/2024 12:00:00 AM,HOU @ OKC,1,10:06,31,1641708,Amen Thompson,Amen,Thompson,1610612745,Rockets,Houston,HOU,29.1,46.2,9.6,22.6,0.0,10.404,6.019,29.638,0.417,2.101,False,False,False,False,False,False,46.806,2.666,0.967,0.0,0.009,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400040,10/13/2024 12:00:00 AM,MIN @ NYK,1,1:51,137,1626157,Karl-Anthony Towns,Karl-Anthony,Towns,1610612752,Knicks,New York,NYK,29.1,31.9,28.4,26.8,0.0,10.595,19.23,19.888,0.367,5.284,False,False,False,False,False,False,28.442,7.424,1.706,0.0,0.281,both,right,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400052,10/15/2024 12:00:00 AM,CHA @ NYK,1,10:44,26,1642275,Tidjane Salaün,Tidjane,Salaün,1610612766,Hornets,Charlotte,CHA,29.1,40.3,13.8,0.0,0.0,10.493,14.654,26.842,0.367,2.595,False,False,False,False,False,False,26.506,3.153,1.731,0.0,0.038,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400068,10/18/2024 12:00:00 AM,NYK @ WAS,2,3.0,343,1626157,Karl-Anthony Towns,Karl-Anthony,Towns,1610612752,Knicks,New York,NYK,29.0,29.5,20.6,25.1,8.7,10.598,19.9,17.919,0.35,5.737,False,False,False,False,False,False,33.85,7.577,1.447,0.0,0.031,both,left,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,9.517,False,True
0012400041,10/13/2024 12:00:00 AM,POR @ SAC,3,5:54,455,1631165,Keon Ellis,Keon,Ellis,1610612758,Kings,Sacramento,SAC,29.0,44.0,9.9,23.1,0.0,10.411,7.812,26.687,0.45,3.976,False,False,False,False,False,False,29.178,6.343,1.087,0.0,0.009,both,left,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,1.552,False,True
0012400046,10/14/2024 12:00:00 AM,PHI @ ATL,4,4:56,618,1630231,KJ Martin,KJ,Martin,1610612755,76ers,Philadelphia,PHI,29.0,43.7,11.4,0.0,0.0,10.601,10.724,26.378,0.383,3.674,False,False,False,False,False,False,34.771,3.613,1.225,0.0,0.039,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400046,10/14/2024 12:00:00 AM,PHI @ ATL,1,4:18,96,1630700,Dyson Daniels,Dyson,Daniels,1610612737,Hawks,Atlanta,ATL,29.0,40.4,15.1,0.0,0.0,10.549,14.041,25.916,0.4,3.142,False,False,False,False,False,False,17.983,3.148,1.192,0.0,0.097,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,1.526,False,True
0012400027,10/10/2024 12:00:00 AM,CHA @ MEM,4,4:40,676,1631217,Moussa Diabaté,Moussa,Diabaté,1610612766,Hornets,Charlotte,CHA,29.0,40.7,14.2,26.0,0.0,10.544,14.477,24.927,0.35,4.756,False,False,False,False,False,False,10.275,8.411,1.595,0.0,0.056,both,left,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400067,10/18/2024 12:00:00 AM,PHI @ ORL,1,11:57,7,1626162,Kelly Oubre Jr.,Kelly,Oubre Jr.,1610612755,76ers,Philadelphia,PHI,28.8,44.5,11.8,22.1,0.0,10.421,10.751,27.348,0.366,3.956,False,False,False,False,False,False,40.103,5.251,0.844,0.0,0.05,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400024,10/10/2024 12:00:00 AM,IND @ CLE,4,9:19,544,1630164,James Wiseman,James,Wiseman,1610612754,Pacers,Indiana,IND,28.7,26.6,11.2,35.7,0.0,10.691,8.706,19.994,0.417,2.783,False,False,False,False,True,False,23.9,0.84,0.781,0.0,0.05,both,both,0.0,both,1.666,1.642,0,,,,,1642402,Enrique Freeman,Enrique,Freeman,"-471.247,14.476,113.403",2.757,9.42,False,True
0012400026,10/10/2024 12:00:00 AM,UTA @ DAL,3,2:26,484,1628381,John Collins,John,Collins,1610612762,Jazz,Utah,UTA,28.6,39.0,16.4,25.3,0.0,10.572,16.45,24.515,0.366,4.456,False,False,False,False,False,False,12.048,4.136,1.485,0.0,0.061,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400065,10/17/2024 12:00:00 AM,LAL @ PHX,4,6:13,599,203486,Mason Plumlee,Mason,Plumlee,1610612756,Suns,Phoenix,PHX,28.6,21.3,9.5,0.0,14.2,10.508,5.591,19.68,0.433,1.785,False,False,False,False,True,False,14.089,1.439,0.629,0.0,0.006,both,both,0.0,both,3.01,2.624,0,,,,,1626164,Devin Booker,Devin,Booker,"497.902,39.391,108.992",3.293,15.517,False,True
0012400042,10/13/2024 12:00:00 AM,TOR @ BOS,3,6:32,399,1629674,Neemias Queta,Neemias,Queta,1610612738,Celtics,Boston,BOS,28.4,32.1,15.5,35.2,0.0,10.647,15.674,23.099,0.384,2.934,False,False,False,True,False,False,20.821,2.16,0.857,0.0,0.061,both,both,14.144,both,1.84,1.838,1630202,Payton Pritchard,Payton,Pritchard,"-359.708,94.054,74.83",0,,,,,0.0,0.0,False,True
0012400026,10/10/2024 12:00:00 AM,UTA @ DAL,3,5:49,424,1629655,Daniel Gafford,Daniel,Gafford,1610612742,Mavericks,Dallas,DAL,28.3,19.6,17.2,29.4,0.0,10.531,17.369,19.167,0.383,2.882,False,False,False,False,False,False,44.757,2.153,1.521,0.0,0.046,right,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,15.865,False,True
0012400021,10/9/2024 12:00:00 AM,HOU @ OKC,2,1:00,352,1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,1610612760,Thunder,Oklahoma City,OKC,28.2,44.1,10.9,22.0,0.0,10.467,10.6,26.92,0.383,4.288,False,False,False,False,False,False,44.041,4.888,0.821,0.0,0.021,both,right,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400011,10/7/2024 12:00:00 AM,NZB @ PHI,1,1:43,152,1626162,Kelly Oubre Jr.,Kelly,Oubre Jr.,1610612755,76ers,Philadelphia,PHI,28.2,37.6,10.6,22.6,0.0,10.513,8.983,25.308,0.434,2.935,False,False,False,False,False,False,16.175,2.958,0.973,0.0,0.026,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,6.446,False,True
0012400033,10/11/2024 12:00:00 AM,SAC @ GSW,1,1:04,162,1631165,Keon Ellis,Keon,Ellis,1610612758,Kings,Sacramento,SAC,28.1,41.7,10.3,25.1,0.0,10.476,8.476,27.407,0.433,1.758,False,False,False,False,False,False,34.294,1.864,1.437,0.0,0.021,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400024,10/10/2024 12:00:00 AM,IND @ CLE,4,11:23,509,1630164,James Wiseman,James,Wiseman,1610612754,Pacers,Indiana,IND,27.9,26.6,13.4,21.4,0.0,10.6,12.902,22.18,0.284,3.494,False,False,False,False,False,False,54.368,1.208,0.675,0.0,0.07,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,16.83,False,True
0012400054,10/15/2024 12:00:00 AM,OKC @ DEN,2,1:38,332,1631096,Chet Holmgren,Chet,Holmgren,1610612760,Thunder,Oklahoma City,OKC,27.9,16.1,47.4,0.0,0.0,10.54,8.881,19.209,0.3,1.596,False,False,False,False,False,False,71.334,0.528,1.282,0.88,0.018,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400061,10/17/2024 12:00:00 AM,CHA @ IND,3,3:12,479,1628385,Harry Giles III,Harry,Giles III,1610612766,Hornets,Charlotte,CHA,27.8,19.6,23.7,0.0,14.6,10.503,17.246,19.709,0.3,3.598,False,False,False,False,False,False,38.369,3.942,1.432,0.0,0.236,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,15.994,False,True
0012400048,10/14/2024 12:00:00 AM,CHI @ MIL,3,6:09,440,1630537,Chris Duarte,Chris,Duarte,1610612741,Bulls,Chicago,CHI,27.7,40.9,10.9,0.0,0.0,10.405,10.334,27.096,0.4,2.03,False,False,False,False,False,False,15.093,2.975,1.281,0.0,0.025,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400058,10/16/2024 12:00:00 AM,BKN @ PHI,3,4:14,436,1630231,KJ Martin,KJ,Martin,1610612755,76ers,Philadelphia,PHI,27.6,37.5,9.5,0.0,3.6,10.386,4.854,23.952,0.567,3.451,False,False,False,False,False,False,63.698,3.219,1.434,0.0,0.007,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,3.99,False,True
0012400002,10/4/2024 12:00:00 AM,NZB @ UTA,3,5:31,441,196295067,Freddie Gillespie,Freddie,Gillespie,15020,Breakers,New Zealand,NZB,27.6,21.4,9.7,29.3,0.0,10.38,8.046,21.65,0.366,1.536,False,False,False,False,False,False,23.025,0.831,1.496,0.0,0.001,left,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,17.149,False,True
0012400047,10/14/2024 12:00:00 AM,WAS @ BKN,1,1:58,132,1641730,Noah Clowney,Noah,Clowney,1610612751,Nets,Brooklyn,BKN,27.4,39.0,13.1,0.0,0.0,10.574,13.976,25.514,0.35,3.624,False,False,False,False,False,False,24.767,3.141,1.247,0.0,0.034,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400026,10/10/2024 12:00:00 AM,UTA @ DAL,4,10:00,545,1631117,Walker Kessler,Walker,Kessler,1610612762,Jazz,Utah,UTA,27.3,21.7,9.9,23.6,0.0,10.668,5.685,17.741,0.4,3.141,False,False,False,False,False,False,11.719,4.85,1.168,0.0,0.021,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,20.909,False,True
0012400028,10/10/2024 12:00:00 AM,LAL @ MIL,3,26.2,471,1641857,Liam Robbins,Liam,Robbins,1610612749,Bucks,Milwaukee,MIL,27.1,31.9,26.4,22.5,0.0,10.656,18.759,21.782,0.317,4.466,False,False,False,False,False,False,4.063,3.356,0.937,0.0,0.248,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400065,10/17/2024 12:00:00 AM,LAL @ PHX,3,10:10,366,203076,Anthony Davis,Anthony,Davis,1610612747,Lakers,Los Angeles,LAL,27.1,22.6,32.8,0.0,4.3,10.56,19.854,19.169,0.316,4.305,False,False,False,False,False,False,71.743,6.158,1.389,0.0,0.364,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,4.761,False,True
0012400053,10/15/2024 12:00:00 AM,NOP @ HOU,2,7:58,223,1631095,Jabari Smith Jr.,Jabari,Smith Jr.,1610612745,Rockets,Houston,HOU,27.1,35.1,13.1,0.0,0.0,10.645,11.796,24.028,0.384,2.808,False,False,False,False,False,False,7.588,2.282,1.915,0.0,0.08,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400052,10/15/2024 12:00:00 AM,CHA @ NYK,3,3:13,466,1630579,Jericho Sims,Jericho,Sims,1610612752,Knicks,New York,NYK,26.5,21.7,29.0,0.0,0.0,10.376,13.244,22.265,0.3,0.715,False,False,False,False,False,False,50.924,1.108,2.066,0.452,0.033,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400048,10/14/2024 12:00:00 AM,CHI @ MIL,2,9:08,212,1626171,Bobby Portis,Bobby,Portis,1610612749,Bucks,Milwaukee,MIL,26.1,36.1,12.8,0.0,0.0,10.511,12.756,23.627,0.384,4.327,False,False,False,False,False,False,19.465,4.586,1.304,0.0,0.052,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400002,10/4/2024 12:00:00 AM,NZB @ UTA,4,4:57,631,1629234,Drew Eubanks,Drew,Eubanks,1610612762,Jazz,Utah,UTA,26.1,19.3,11.0,46.2,0.0,10.357,10.66,21.188,0.333,2.108,False,False,False,False,True,False,17.494,4.023,0.877,0.0,0.023,left,both,0.0,left,1.971,1.97,0,,,,,1630548,Johnny Juzang,Johnny,Juzang,"257.073,-89.029,111.018",21.639,1.356,False,True
0012400041,10/13/2024 12:00:00 AM,POR @ SAC,4,9:18,590,1642270,Donovan Clingan,Donovan,Clingan,1610612757,Trail Blazers,Portland,POR,25.9,24.6,11.6,24.3,0.0,10.709,10.214,14.67,0.367,4.773,False,False,False,False,False,False,15.368,4.445,1.308,0.0,0.051,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,12.618,False,True
0012400061,10/17/2024 12:00:00 AM,CHA @ IND,3,11:34,368,1631217,Moussa Diabaté,Moussa,Diabaté,1610612766,Hornets,Charlotte,CHA,25.8,18.8,35.5,0.0,0.3,10.468,6.564,20.262,0.35,1.46,False,False,False,False,False,False,59.388,0.764,1.364,0.599,0.012,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.34,False,True
0012400014,10/7/2024 12:00:00 AM,HOU @ UTA,1,1:26,144,1631117,Walker Kessler,Walker,Kessler,1610612762,Jazz,Utah,UTA,25.7,29.7,14.1,31.4,0.0,10.578,13.792,22.09,0.333,4.183,False,False,False,True,False,False,12.22,5.869,0.0,0.0,0.072,both,both,11.506,both,1.748,1.747,1628374,Lauri Markkanen,Lauri,Markkanen,"373.582,53.194,98.654",0,,,,,0.0,0.0,False,True
0012400014,10/7/2024 12:00:00 AM,HOU @ UTA,3,5:43,449,1630578,Alperen Sengun,Alperen,Sengun,1610612745,Rockets,Houston,HOU,25.6,30.3,19.7,22.8,0.0,10.57,16.611,21.002,0.35,4.768,False,False,False,False,False,False,10.214,4.92,1.024,0.0,0.154,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,2.042,False,True
0012400045,10/14/2024 12:00:00 AM,MEM @ IND,4,3:26,655,1631112,Kendall Brown,Kendall,Brown,1610612754,Pacers,Indiana,IND,25.6,37.4,10.9,0.0,0.0,10.489,10.211,25.005,0.367,3.84,False,False,False,False,False,False,19.995,3.764,0.918,0.0,0.027,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
0012400061,10/17/2024 12:00:00 AM,CHA @ IND,4,11:04,543,1630164,James Wiseman,James,Wiseman,1610612754,Pacers,Indiana,IND,25.6,11.9,48.6,0.0,0.0,10.39,12.119,17.392,0.3,2.566,False,False,False,False,False,False,68.903,2.551,0.843,0.843,0.05,both,both,0.0,,0.0,0.0,0,,,,,0,,,,,0.0,0.0,False,True
