RecordID,Season,Player,Age,Team(s),Minutes,Rotation Role,Offensive Role,Defensive Role,Fouls Drawn / 75,Stable Fouls Drawn Per 75,Stable Shooting Fouls Drawn Per 75,Stable Non Shooting Fouls Drawn Per 75,Stable FTA Per 75,Drive Foul Drawn Rate,Isolation Foul Drawn Rate,Fouls Drawn / 75_percentile,Stable Fouls Drawn Per 75_percentile,Stable Shooting Fouls Drawn Per 75_percentile,Stable Non Shooting Fouls Drawn Per 75_percentile,Stable FTA Per 75_percentile,Drive Foul Drawn Rate_percentile,Isolation Foul Drawn Rate_percentile
2891,2021-22,Cade Cunningham,20,DET,2088,Starter,Primary Ball Handler,Chaser,2.75,2.76,0,0.44,2.99,4.91,9.42,64.56,61.58,0,86.87,50.96,44.3,80.64
2892,2022-23,Cade Cunningham,21,DET,400,Starter,Slasher,Chaser,3.3,3.25,0,0.38,3.79,7.54,17.24,75.98,76.47,0,78.54,73.24,64.63,94.45
2893,2023-24,Cade Cunningham,22,DET,2074,Starter,Slasher,Helper,3.39,3.37,0,0.32,4.73,6.86,8.8,77.38,78.9,0,64.45,87.12,59.58,79.02
2894,2024-25,Cade Cunningham,23,DET,2452,Star,Shot Creator,Helper,4.11,4.08,0,0.38,5.36,7.76,10.85,87.23,88.99,0,78.54,91.76,66.17,84.32
2895,2025-26,Cade Cunningham,24,DET,2121,Star,Shot Creator,Chaser,5.07,4.99,0,0.48,6.42,8.19,0,94.32,95.49,0,90.02,96.11,68.89,0
2896,2021-22,Evan Mobley,20,CLE,2331,Starter,Shot Creator,Helper,3.41,3.4,0,0.28,4.06,8.33,12.73,77.7,79.54,0,52.44,78.14,69.62,88.16
2897,2022-23,Evan Mobley,21,CLE,2715,Star,Roll + Cut Big,Mobile Big,3.47,3.46,0,0.21,4.22,7.64,11.94,78.77,80.56,0,31.76,80.77,65.09,86.75
2898,2023-24,Evan Mobley,22,CLE,1532,Star,Roll + Cut Big,Mobile Big,3.28,3.26,0,0.29,4.05,5.49,17.14,75.56,76.7,0,55.27,78.01,49.07,94.35
2899,2024-25,Evan Mobley,23,CLE,2167,Star,Shot Creator,Mobile Big,3.99,3.96,0,0.24,5.01,9.38,15.25,85.83,87.74,0,39.8,89.3,76.07,92.02
2900,2025-26,Evan Mobley,24,CLE,2053,Star,Shot Creator,Mobile Big,4.02,3.96,0,0.27,5.19,9.36,0,86.19,87.74,0,49.23,90.64,76.01,0
2901,2021-22,Aaron Wiggins,23,OKC,1209,Starter,Stationary Shooter,Point of Attack,1.89,1.94,0,0.26,2.63,9.36,20,41.45,33.32,0,46.12,38.8,76.01,96.78
2902,2022-23,Aaron Wiggins,24,OKC,1297,Rotation,Stationary Shooter,Point of Attack,1.72,1.79,0,0.09,2.09,4.1,0,36.72,29.14,0,14.42,23.63,38.84,0
2903,2023-24,Aaron Wiggins,25,OKC,1228,Rotation,Stationary Shooter,Chaser,1.76,1.8,0,0.11,2.22,5.08,0,37.7,29.4,0,15.04,27.46,45.67,0
2904,2024-25,Aaron Wiggins,26,OKC,1744,Key Rotation,Movement Shooter,Chaser,1.41,1.47,0,0.13,1.92,5.25,11.43,29.33,21.81,0,16.67,18.74,46.9,85.6
2905,2025-26,Aaron Wiggins,27,OKC,1362,Key Rotation,Movement Shooter,Helper,1.49,1.56,0,0.13,2.03,5.7,0,31.42,23.62,0,16.67,21.62,50.73,0
2906,2024-25,Isaiah Mobley,25,PHI,17,Too Few Games,Low Minute,Helper,1.92,2.65,0,0.26,3.36,0,0,42.24,57.83,0,46.12,62.55,0,0
2907,2022-23,Isaiah Mobley,23,CLE,84,Garbage Time,Low Minute,Helper,1.34,2.15,0,0.26,2.75,20,0,27.95,40,0,46.12,42.97,96.01,0
2908,2023-24,Isaiah Mobley,24,CLE,72,Garbage Time,Low Minute,Helper,1.06,2,0,0.24,2.15,0,0,23.25,35.34,0,39.8,25.61,0,0
2909,2021-22,Chaundee Brown Jr.,23,LAL/ATL,104,Too Few Games,Movement Shooter,Wing Stopper,1.4,2.06,0,0.33,2.71,22.22,0,29.18,37.17,0,67.25,41.56,97.3,0
2910,2023-24,E.J. Liddell,23,NOP,23,Too Few Games,Low Minute,Helper,1.44,2.51,0,0.35,3.2,25,0,30.12,52.75,0,72.09,57.75,97.82,0
2911,2025-26,E.J. Liddell,25,BRK,290,Rotation,Movement Shooter,Helper,2.91,2.9,0,0.34,3.4,0,0,68.19,66.26,0,69.57,63.79,0,0
2912,2024-25,E.J. Liddell,24,CHI,53,Garbage Time,Low Minute,Helper,0.64,1.87,0,0.24,2.54,0,0,18.87,31.22,0,39.8,36.26,0,0
2913,2021-22,JaQuori McLaughlin,24,DAL,11,Too Few Games,Low Minute,Point of Attack,0,2.57,0,0.31,2.96,0,0,0,55,0,61.2,49.84,0,0
2914,2021-22,Javonte Smart,22,MIL/MIA,200,Garbage Time,Shot Creator,Point of Attack,1.11,1.64,0,0.21,1.84,0,0,24.06,25.39,0,31.76,16.35,0,0
2915,2023-24,Javonte Smart,24,PHI,1,Too Few Games,Low Minute,Chaser,0,2.83,0,0.28,3.28,0,0,0,63.92,0,52.44,60.23,0,0
2916,2023-24,Malcolm Cazalon,22,DET,3,Too Few Games,Low Minute,Helper,0,2.74,0,0.27,3.2,0,0,0,61.04,0,49.23,57.75,0,0
2917,2021-22,DeJon Jarreau,24,IND,1,Too Few Games,Low Minute,Wing Stopper,0,2.96,0,0.32,3.3,0,0,0,68.45,0,64.45,60.96,0,0
2918,2023-24,DeJon Jarreau,26,MEM,150,Garbage Time,Slasher,Point of Attack,1.95,2.23,0,0.27,2.96,6.25,0,43.28,42.7,0,49.23,49.84,54.71,0
2919,2023-24,Gui Santos,21,GSW,192,Garbage Time,Movement Shooter,Helper,2.24,2.41,0,0.25,3.23,10.53,0,51.27,48.94,0,43.11,58.56,81.37,0
2920,2024-25,Gui Santos,22,GSW,762,Rotation,Movement Shooter,Helper,2,2.07,0,0.35,2.18,3.28,0,44.44,37.54,0,72.09,26.39,33.54,0
2921,2025-26,Gui Santos,23,GSW,1352,Key Rotation,Shot Creator,Helper,3.19,3.16,0,0.2,3.3,3.92,0,73.74,74.29,0,29.7,60.96,37.5,0
2922,2021-22,Ruben Nembhard Jr.,22,CLE,63,Garbage Time,Low Minute,Point of Attack,3.69,3.3,0,0.36,2.99,3.45,0,82.13,77.61,0,74.39,50.96,34.46,0
2923,2021-22,Duane Washington Jr.,21,IND,968,Rotation,Movement Shooter,Point of Attack,2.4,2.45,0,0.2,2.35,5.68,8,55.86,50.6,0,29.7,30.98,50.61,76.91
2924,2022-23,Duane Washington Jr.,22,PHO,394,Rotation,Primary Ball Handler,Chaser,2.49,2.59,0,0.29,2.46,1.9,0,58.26,55.75,0,55.27,34.1,27.17,0
2925,2023-24,D.J. Carton,23,TOR,36,Too Few Games,Low Minute,Point of Attack,2.96,2.87,0,0.34,3.75,0,0,69.36,65.21,0,69.57,72.17,0,0
2926,2024-25,D.J. Carton,24,TOR,33,Too Few Games,Low Minute,Point of Attack,1,2.23,0,0.25,2.64,0,0,22.33,42.7,0,43.11,39.16,0,0
2927,2025-26,Moussa Cisse,23,DAL,469,Garbage Time,Roll + Cut Big,Anchor Big,4.46,4.22,0,0.64,5.76,20,0,90.08,90.3,0,96.59,93.6,96.01,0
2928,2022-23,Darius Days,23,HOU,25,Too Few Games,Low Minute,Chaser,1.44,2.64,0,0.29,3.4,0,0,30.12,57.56,0,55.27,63.79,0,0
2929,2025-26,Hunter Dickinson,25,NOP,17,Too Few Games,Low Minute,Anchor Big,1.88,2.77,0,0.38,3.64,0,0,41.16,61.91,0,78.54,69.7,0,0
2930,2023-24,Jalen Crutcher,24,NOP,3,Too Few Games,Low Minute,Point of Attack,0,2.76,0,0.28,3.22,0,0,0,61.58,0,52.44,58.44,0,0
2931,2024-25,Tyson Etienne,25,BRK,151,Too Few Games,Movement Shooter,Point of Attack,1.85,2.16,0,0.33,2.69,23.08,0,40.26,40.38,0,67.25,41,97.58,0
2932,2025-26,Tyson Etienne,26,BRK,311,Rotation,Movement Shooter,Point of Attack,2.08,2.25,0,0.38,4.06,0,0,46.46,43.36,0,78.54,78.14,0,0
2933,2021-22,Feron Hunt,22,NYK,8,Too Few Games,Low Minute,Wing Stopper,0,2.71,0,0.32,3.09,0,0,0,60.01,0,64.45,54.19,0,0
2934,2023-24,Dalano Banton,24,BOS/POR,1047,Starter,Primary Ball Handler,Low Activity,2.99,2.98,0,0.28,4.19,6.15,6.25,70.05,69.05,0,52.44,80.4,54.16,72.99
2935,2024-25,Dalano Banton,25,POR,1120,Rotation,Secondary Ball Handler,Low Activity,2.99,2.98,0,0.24,3.99,8.05,18.52,70.05,69.05,0,39.8,76.91,68.03,95.81
2936,2021-22,Dalano Banton,22,TOR,696,Garbage Time,Secondary Ball Handler,Chaser,2.14,2.23,0,0.22,2.46,2.47,5.26,48.04,42.7,0,34.53,34.1,29.44,71.15
2937,2022-23,Dalano Banton,23,TOR,279,Garbage Time,Secondary Ball Handler,Point of Attack,2.63,2.71,0,0.29,3.26,4.84,0,61.69,60.01,0,55.27,59.47,43.77,0
2938,2021-22,Jose Alvarado,23,NOP,834,Rotation,Primary Ball Handler,Point of Attack,2.29,2.35,0,0.31,2.43,5.36,6.67,52.89,47.1,0,61.2,33.21,47.9,73.87
2939,2022-23,Jose Alvarado,24,NOP,1310,Key Rotation,Primary Ball Handler,Chaser,2.1,2.15,0,0.18,2.31,5.52,7.69,47.06,40,0,25.1,29.81,49.21,75.94
2940,2023-24,Jose Alvarado,25,NOP,1028,Rotation,Movement Shooter,Point of Attack,1.65,1.73,0,0.26,2,8.47,0,35.14,27.49,0,46.12,20.92,70.89,0
2941,2024-25,Jose Alvarado,26,NOP,1366,Key Rotation,Primary Ball Handler,Point of Attack,2.03,2.08,0,0.12,2.07,3.77,13.51,45.31,37.79,0,15.66,23.04,36.4,89.49
2942,2025-26,Jose Alvarado,27,NOP/NYK,1318,Key Rotation,Primary Ball Handler,Chaser,1.54,1.61,0,0.16,1.45,2.61,0,32.48,24.63,0,20.95,7.65,29.96,0
2943,2022-23,Carlik Jones,25,CHI,56,Too Few Games,Low Minute,Chaser,3.21,3.09,0,0.35,4.12,17.65,0,74.07,72.39,0,72.09,79.09,94.87,0
2944,2021-22,Carlik Jones,24,DAL/DEN,23,Too Few Games,Low Minute,Chaser,1.42,2.59,0,0.39,3.24,0,0,29.57,55.75,0,80.14,58.86,0,0
2945,2024-25,A.J. Lawson,24,TOR,486,Rotation,Movement Shooter,Point of Attack,2.77,2.78,0,0.28,4.37,8.86,0,64.97,62.23,0,52.44,83.09,73.09,0
2946,2025-26,A.J. Lawson,25,TOR,193,Garbage Time,Movement Shooter,Chaser,2.28,2.44,0,0.4,3.54,10,0,52.45,50.24,0,81.63,67.31,78.87,0
2947,2022-23,A.J. Lawson,22,MIN/DAL,108,Garbage Time,Movement Shooter,Helper,1.92,2.37,0,0.24,3.01,14.29,0,42.24,47.74,0,39.8,51.5,90.73,0
2948,2023-24,A.J. Lawson,23,DAL,311,Garbage Time,Stationary Shooter,Chaser,1.43,1.71,0,0.15,2.68,7.69,0,29.83,27.01,0,19.41,40.66,65.32,0
2949,2021-22,MJ Walker,23,PHO,8,Too Few Games,Low Minute,Helper,0,2.68,0,0.31,3.03,0,0,0,58.79,0,61.2,52.21,0,0
2950,2023-24,Ibou Badji,21,POR,226,Garbage Time,Athletic Finisher,Anchor Big,2.26,2.41,0,0.23,2.34,0,0,51.84,48.94,0,37.19,30.73,0,0
2951,2025-26,Jay Huff,27,IND,1671,Key Rotation,Stretch Big,Mobile Big,2.12,2.15,0,0.25,2.21,6.84,0,47.51,40,0,43.11,27.14,59.45,0
2952,2021-22,Jay Huff,23,LAL,20,Too Few Games,Low Minute,Helper,1.67,2.69,0,0.3,2.73,0,0,35.55,59.13,0,58.25,42.27,0,0
2953,2024-25,Jay Huff,26,MEM,748,Rotation,Movement Shooter,Mobile Big,2.04,2.11,0,0.34,2.67,8.41,0,45.52,38.67,0,69.57,40.33,70.57,0
2954,2022-23,Jay Huff,24,WAS,95,Too Few Games,Low Minute,Anchor Big,3.93,3.5,0,0.55,4.69,0,0,85.13,81.19,0,93.69,86.74,0,0
2955,2023-24,Jay Huff,25,DEN,49,Garbage Time,Low Minute,Mobile Big,0.68,1.96,0,0.24,2.6,0,0,19.16,33.85,0,39.8,38.07,0,0
2956,2021-22,Mac McClung,23,CHI/LAL,24,Too Few Games,Low Minute,Chaser,2.88,2.97,0,0.3,2.94,0,0,67.25,68.72,0,58.25,49.18,0,0
2957,2024-25,Mac McClung,26,ORL,10,Too Few Games,Low Minute,Helper,3.75,2.9,0,0.26,2.98,0,0,82.88,66.26,0,46.12,50.67,0,0
2958,2025-26,Mac McClung,27,IND/CHI,107,Too Few Games,Shot Creator,Chaser,2.6,2.74,0,0.24,4.84,6.67,0,61,61.04,0,39.8,87.96,57.98,0
2959,2022-23,Mac McClung,24,PHI,41,Too Few Games,Low Minute,Chaser,3.37,3.14,0,0.28,3.74,0,0,77.18,73.58,0,52.44,71.91,0,0
2960,2023-24,Eugene Omoruyi,26,WAS,393,Garbage Time,Athletic Finisher,Mobile Big,4.08,3.85,0,0.18,4.11,12.5,0,86.81,86.42,0,25.1,78.99,87.13,0
2961,2021-22,Eugene Omoruyi,24,DAL,18,Too Few Games,Low Minute,Helper,3.75,3.13,0,0.4,4.04,0,0,82.88,73.28,0,81.63,77.82,0,0
2962,2022-23,Eugene Omoruyi,25,OKC/DET,645,Garbage Time,Stationary Shooter,Helper,4.15,4.02,0,0.44,4.22,12.07,0,87.61,88.37,0,86.87,80.77,86.29,0
2963,2021-22,Jordan Schakel,23,WAS,30,Too Few Games,Low Minute,Point of Attack,3.63,3.16,0,0.3,3.13,0,0,81.19,74.29,0,58.25,55.46,0,0
2964,2022-23,Jordan Schakel,24,WAS,6,Too Few Games,Low Minute,Mobile Big,6.25,3.24,0,0.31,3.35,0,0,97.96,76.17,0,61.2,62.32,0,0
2965,2024-25,Stanley Umude,25,MIL,86,Garbage Time,Low Minute,Chaser,0.79,1.73,0,0.22,2.43,18.18,0,20.01,27.49,0,34.53,33.21,95.13,0
2966,2025-26,Stanley Umude,26,SAS,7,Too Few Games,Low Minute,Helper,0,2.72,0,0.3,3.4,0,0,0,60.39,0,58.25,63.79,0,0
2967,2022-23,Stanley Umude,23,DET,2,Too Few Games,Low Minute,Helper,18.75,3.38,0,0.31,4.22,100,0,99.99,79.09,0,61.2,80.77,99.8,0
2968,2023-24,Stanley Umude,24,DET,307,Rotation,Stationary Shooter,Wing Stopper,2.45,2.5,0,0.26,3.66,11.54,0,57.27,52.31,0,46.12,70.15,84.93,0
2969,2023-24,Colin Castleton,23,LAL,59,Garbage Time,Low Minute,Anchor Big,1.84,2.42,0,0.4,3.43,20,0,40.01,49.36,0,81.63,64.72,96.01,0
2970,2024-25,Colin Castleton,24,MEM/TOR/PHI,432,Key Rotation,Roll + Cut Big,Mobile Big,2.59,2.61,0,0.3,3.2,10.53,0,60.78,56.47,0,58.25,57.75,81.37,0
2971,2021-22,Terry Taylor,22,IND,714,Rotation,Athletic Finisher,Helper,2.02,2.12,0,0.18,2.67,3.85,0,44.96,39.06,0,25.1,40.33,36.75,0
2972,2024-25,Terry Taylor,25,SAC,6,Too Few Games,Low Minute,Helper,0,2.59,0,0.27,3.08,0,0,0,55.75,0,49.23,53.87,0,0
2973,2022-23,Terry Taylor,23,IND/CHI,263,Garbage Time,Athletic Finisher,Helper,1.32,1.68,0,0.18,2.01,6.67,0,27.56,26.42,0,25.1,21.11,57.98,0
2974,2023-24,Terry Taylor,24,CHI,188,Garbage Time,Athletic Finisher,Helper,0.59,1.25,0,0.19,1.77,0,0,18.6,18.13,0,27.4,14.51,0,0
2975,2025-26,Ethan Thompson,26,IND,584,Key Rotation,Movement Shooter,Chaser,2.35,2.41,0,0.24,3.03,2.08,0,54.58,48.94,0,39.8,52.21,27.9,0
2976,2021-22,Georgios Kalaitzakis,23,MIL/OKC,213,Garbage Time,Secondary Ball Handler,Low Activity,3.63,3.45,0,0.39,4.62,3.33,0,81.19,80.42,0,80.14,85.95,33.71,0
2977,2021-22,Ish Wainright,27,PHO,359,Garbage Time,Stationary Shooter,Low Activity,1.89,2.08,0,0.26,1.64,3.57,0,41.45,37.79,0,46.12,11.75,35.08,0
2978,2022-23,Ish Wainright,28,PHO,915,Rotation,Movement Shooter,Helper,1.27,1.4,0,0.23,1.46,9.68,0,26.64,20.48,0,37.19,7.86,77.51,0
2979,2023-24,Ish Wainright,29,POR/PHO,62,Too Few Games,Low Minute,Helper,1.09,2.03,0,0.24,2.39,0,0,23.75,36.2,0,39.8,32.17,0,0
2980,2021-22,Jamorko Pickett,24,DET,176,Garbage Time,Movement Shooter,Helper,0.41,1.19,0,0.22,1.43,0,0,17.85,17.38,0,34.53,7.18,0,0
2981,2024-25,Jordan Goodwin,26,LAL,543,Rotation,Stationary Shooter,Chaser,0.83,1.08,0,0.27,1.15,0,0,20.45,16.2,0,49.23,3.4,0,0
2982,2023-24,Jordan Goodwin,25,PHO/MEM,1056,Rotation,Primary Ball Handler,Point of Attack,1.81,1.88,0,0.28,2.2,3.94,18.18,39.05,31.51,0,52.44,26.82,37.63,95.23
2983,2025-26,Jordan Goodwin,27,PHO,1572,Key Rotation,Movement Shooter,Chaser,1.6,1.66,0,0.21,1.46,1.08,0,33.93,25.91,0,31.76,7.86,25.39,0
2984,2021-22,Jordan Goodwin,23,WAS,6,Too Few Games,Low Minute,Point of Attack,0,2.85,0,0.32,3.19,0,0,0,64.54,0,64.45,57.39,0,0
2985,2022-23,Jordan Goodwin,24,WAS,1105,Rotation,Primary Ball Handler,Point of Attack,2.49,2.52,0,0.23,2.37,4.29,11.76,58.26,53.1,0,37.19,31.49,40.16,86.19
2986,2025-26,Micah Potter,27,IND,850,Rotation,Stretch Big,Mobile Big,3.41,3.36,0,0.47,4.11,0,0,77.7,78.77,0,89.26,78.99,0,0
2987,2022-23,Micah Potter,24,UTA,52,Too Few Games,Low Minute,Helper,1.29,2.29,0,0.27,2.23,0,0,26.96,45.05,0,49.23,27.76,0,0
2988,2023-24,Micah Potter,25,UTA,186,Garbage Time,Stationary Shooter,Mobile Big,1.6,1.97,0,0.25,2.19,0,0,33.93,34.27,0,43.11,26.58,0,0
2989,2024-25,Micah Potter,26,UTA,705,Rotation,Stationary Shooter,Helper,1.34,1.49,0,0.16,1.3,7.69,0,27.95,22.27,0,20.95,5.26,65.32,0
2990,2021-22,Micah Potter,23,DET,31,Too Few Games,Low Minute,Helper,4.35,3.39,0,0.3,3.04,0,0,89.11,79.33,0,58.25,52.62,0,0
2991,2023-24,Dru Smith,26,MIA,131,Garbage Time,Stationary Shooter,Point of Attack,1.68,2.11,0,0.21,1.73,5.26,0,35.84,38.67,0,31.76,13.64,46.94,0
2992,2024-25,Dru Smith,27,MIA,268,Garbage Time,Secondary Ball Handler,Point of Attack,1.49,1.78,0,0.38,2.07,0,0,31.42,28.85,0,78.54,23.04,0,0
2993,2025-26,Dru Smith,28,MIA,1141,Rotation,Shot Creator,Point of Attack,2.69,2.68,0,0.19,3.23,9.91,0,63.15,58.79,0,27.4,58.56,78.67,0
2994,2022-23,Dru Smith,25,MIA/BRK,158,Garbage Time,Secondary Ball Handler,Point of Attack,0.69,1.46,0,0.22,1.77,0,0,19.22,21.59,0,34.53,14.51,0,0
2995,2021-22,Kevin Pangos,29,CLE,166,Garbage Time,Secondary Ball Handler,Point of Attack,2.23,2.48,0,0.36,1.79,0,0,50.98,51.67,0,74.39,14.98,0,0
2996,2022-23,MarJon Beauchamp,22,MIL,700,Rotation,Movement Shooter,Chaser,1.43,1.59,0,0.14,2.09,6.45,12.5,29.83,24.21,0,17.89,23.63,56.37,87.46
2997,2023-24,MarJon Beauchamp,23,MIL,608,Rotation,Movement Shooter,Point of Attack,1.17,1.36,0,0.11,1.86,6.56,0,25.06,19.65,0,15.04,17.01,57.22,0
2998,2024-25,MarJon Beauchamp,24,MIL/LAC/NYK,156,Garbage Time,Movement Shooter,Chaser,2.65,2.71,0,0.26,4,16.67,0,62.3,60.01,0,46.12,77.11,93.65,0
2999,2025-26,MarJon Beauchamp,25,PHI,194,Rotation,Movement Shooter,Chaser,2.17,2.37,0,0.2,3.53,0,0,49.1,47.74,0,29.7,67.11,0,0
3000,2024-25,Dyson Daniels,21,ATL,2571,Star,Primary Ball Handler,Point of Attack,1.79,1.82,0,0.11,1.97,3.32,7.14,38.44,29.8,0,15.04,20.08,33.69,74.85
3001,2025-26,Dyson Daniels,22,ATL,2490,Starter,Athletic Finisher,Point of Attack,1.84,1.86,0,0.09,1.81,1.86,0,40.01,30.82,0,14.42,15.51,27.07,0
3002,2022-23,Dyson Daniels,19,NOP,1042,Rotation,Stationary Shooter,Point of Attack,1.42,1.52,0,0.34,1.57,1.04,0,29.57,22.81,0,69.57,10.12,25.32,0
3003,2023-24,Dyson Daniels,20,NOP,1358,Key Rotation,Stationary Shooter,Point of Attack,1.11,1.2,0,0.15,1.57,2.97,0,24.06,17.51,0,19.41,10.12,31.58,0
3004,2022-23,Michael Foster Jr.,20,PHI,1,Too Few Games,Low Minute,Helper,0,2.97,0,0.31,3.51,0,0,0,68.72,0,61.2,66.62,0,0
3005,2022-23,Jaden Hardy,20,DAL,708,Rotation,Shot Creator,Low Activity,3.13,3.13,0,0.51,3.98,8,10.91,72.61,73.28,0,91.83,76.69,67.52,84.5
3006,2023-24,Jaden Hardy,21,DAL,989,Rotation,Secondary Ball Handler,Low Activity,2.85,2.86,0,0.26,2.78,5.62,13.11,66.65,64.89,0,46.12,44.24,50.17,88.76
3007,2024-25,Jaden Hardy,22,DAL,907,Rotation,Secondary Ball Handler,Chaser,2.69,2.71,0,0.3,3.38,7.36,6.25,63.15,60.01,0,58.25,63.11,63.34,72.99
3008,2025-26,Jaden Hardy,23,DAL/WAS,882,Garbage Time,Shot Creator,Low Activity,2.33,2.37,0,0.29,3.09,9.72,0,53.98,47.74,0,55.27,54.19,77.86,0
3009,2023-24,Scoot Henderson,19,POR,1765,Key Rotation,Primary Ball Handler,Point of Attack,4.35,4.27,0,0.32,4.22,6,4.6,89.11,90.67,0,64.45,80.77,53.03,70.43
3010,2024-25,Scoot Henderson,20,POR,1759,Key Rotation,Shot Creator,Chaser,3.76,3.73,0,0.42,4.2,7.39,12.4,83.12,84.89,0,84.37,80.48,63.53,87.36
3011,2025-26,Scoot Henderson,21,POR,690,Key Rotation,Shot Creator,Point of Attack,4.32,4.19,0,0.74,4.95,7.46,0,88.86,90.05,0,98.09,88.86,64.03,0
3012,2021-22,Aleem Ford,24,ORL,74,Too Few Games,Low Minute,Helper,1.62,2.33,0,0.27,1.97,0,0,34.49,46.32,0,49.23,20.08,0,0
3013,2024-25,Phillip Wheeler,22,PHI,44,Too Few Games,Low Minute,Helper,0.86,2.12,0,0.24,2.79,11.11,0,20.77,39.06,0,39.8,44.56,83.11,0
3014,2021-22,Malcolm Hill,26,ATL/CHI,212,Garbage Time,Movement Shooter,Point of Attack,1.86,2.15,0,0.21,2.68,0,0,40.55,40,0,31.76,40.66,0,0
3015,2022-23,Malcolm Hill,27,CHI,9,Too Few Games,Low Minute,Helper,0,2.63,0,0.3,3.21,0,0,0,57.24,0,58.25,58.05,0,0
3016,2024-25,Keaton Wallace,25,ATL,501,Rotation,Primary Ball Handler,Point of Attack,0.86,1.11,0,0.16,1.19,2.38,10.53,20.77,16.4,0,20.95,3.86,28.98,83.28
3017,2025-26,Keaton Wallace,26,ATL,496,Rotation,Shot Creator,Point of Attack,1.17,1.39,0,0.18,1.72,3.64,0,25.06,20.22,0,25.1,13.36,35.49,0
3018,2021-22,Olivier Sarr,22,OKC,421,Rotation,Roll + Cut Big,Anchor Big,2.44,2.51,0,0.38,2.7,0,0,56.99,52.75,0,78.54,41.24,0,0
3019,2022-23,Olivier Sarr,23,OKC,114,Garbage Time,Athletic Finisher,Anchor Big,3.53,3.29,0,0.24,2.85,0,0,79.67,77.38,0,39.8,46.28,0,0
3020,2023-24,Olivier Sarr,24,OKC,98,Garbage Time,Low Minute,Anchor Big,3.69,3.3,0,0.3,4.45,0,0,82.13,77.61,0,58.25,84.04,0,0
3021,2023-24,Henri Drell,23,CHI,30,Too Few Games,Low Minute,Helper,1.15,2.33,0,0.34,3.07,0,0,24.76,46.32,0,69.57,53.53,0,0
3022,2021-22,Gabriel Lundberg,27,PHO,44,Too Few Games,Low Minute,Chaser,2.37,2.77,0,0.29,2.25,0,0,55.13,61.91,0,55.27,28.14,0,0
3023,2022-23,Jaden Ivey,20,DET,2304,Starter,Primary Ball Handler,Point of Attack,5.02,4.95,0,0.37,5.55,8.6,15.57,93.9,95.17,0,76.63,92.53,71.58,92.49
3024,2023-24,Jaden Ivey,21,DET,2218,Key Rotation,Secondary Ball Handler,Point of Attack,3.69,3.66,0,0.23,4.86,7.46,17.98,82.13,83.96,0,37.19,88.07,64.03,95.17
3025,2024-25,Jaden Ivey,22,DET,898,Starter,Primary Ball Handler,Point of Attack,3.93,3.84,0,0.31,4.64,9.15,9.3,85.13,86.28,0,61.2,86.08,75.14,80.38
3026,2025-26,Jaden Ivey,23,DET/CHI,670,Rotation,Movement Shooter,Point of Attack,2.16,2.25,0,0.25,2.67,8.04,0,48.76,43.36,0,43.11,40.33,67.92,0
3027,2022-23,Paolo Banchero,20,ORL,2430,Starter,Shot Creator,Helper,5.41,5.34,0,0.46,7.81,13.65,20.6,95.82,96.75,0,88.6,98.53,89.99,97.43
3028,2023-24,Paolo Banchero,21,ORL,2799,Starter,Shot Creator,Wing Stopper,5.05,4.99,0,0.41,7.28,12.78,15.49,94.16,95.49,0,83.21,97.82,88.33,92.45
3029,2024-25,Paolo Banchero,22,ORL,1582,Star,Shot Creator,Helper,6.31,6.14,0,0.34,8.82,16.48,19.65,98.13,98.55,0,69.57,99.22,93.56,96.7
3030,2025-26,Paolo Banchero,23,ORL,2437,Starter,Shot Creator,Wing Stopper,5.69,5.58,0,0.3,8.59,13.72,0,96.53,97.27,0,58.25,99.07,90.07,0
3031,2022-23,Jabari Smith Jr.,19,HOU,2451,Starter,Movement Shooter,Wing Stopper,2.32,2.35,0,0.33,3.09,10.78,9.76,53.72,47.1,0,67.25,54.19,82.2,81.34
3032,2023-24,Jabari Smith Jr.,20,HOU,2424,Starter,Movement Shooter,Helper,2.1,2.13,0,0.17,2.84,10.68,15.69,47.06,39.35,0,22.89,46,81.97,92.6
3033,2024-25,Jabari Smith Jr.,21,HOU,1716,Key Rotation,Movement Shooter,Helper,2.57,2.58,0,0.31,2.73,9.76,5.88,60.42,55.4,0,61.2,42.27,77.98,72.29
3034,2025-26,Jabari Smith Jr.,22,HOU,2666,Starter,Movement Shooter,Helper,2.2,2.21,0,0.24,2.98,8.15,0,50.09,41.95,0,39.8,50.67,68.63,0
3035,2023-24,Chet Holmgren,21,OKC,2413,Star,Stretch Big,Anchor Big,3.73,3.7,0,0.23,4.07,10.3,13.79,82.62,84.43,0,37.19,78.36,80.65,89.93
3036,2024-25,Chet Holmgren,22,OKC,877,Key Rotation,Shot Creator,Mobile Big,3.84,3.76,0,0.22,5.2,10.53,28,83.99,85.32,0,34.53,90.71,81.37,99.25
3037,2025-26,Chet Holmgren,23,OKC,1997,Star,Shot Creator,Mobile Big,4.73,4.66,0,0.45,5.1,12.77,0,92.15,93.46,0,87.77,90.08,88.26,0
3038,2022-23,Bennedict Mathurin,20,IND,2222,Starter,Secondary Ball Handler,Chaser,4.89,4.84,0,0.35,7.12,14.04,14.66,93.12,94.46,0,72.09,97.61,90.53,91.16
