Season,Player,NBA_ID,D-LEBRON,D_LEBRON_Rank,LEBRON,LEBRON_Rank,Minutes,O-LEBRON,O_LEBRON_Rank,player_name,year
2023-24,Bruno Fernando,1628981,1.19,44.0,-1.05,332.0,682.0,-2.24,515.5,bruno fernando,2024
2023-24,Bryce McGowens,1631121,-0.69,444.0,-3.32,541.0,882.0,-2.63,532.0,bryce mcgowens,2024
2023-24,Buddy Hield,1627741,-0.64,427.5,-0.35,197.5,2160.0,0.29,105.5,buddy hield,2024
2023-24,Cade Cunningham,1630595,-1.02,487.0,-0.25,179.5,2074.0,0.76,74.0,cade cunningham,2024
2023-24,Caleb Houstan,1631216,-1.36,515.5,-2.53,512.0,815.0,-1.18,402.5,caleb houstan,2024
2023-24,Caleb Martin,1628997,0.46,125.5,-0.77,281.0,1756.0,-1.23,410.0,caleb martin,2024
2023-24,Cam Reddish,1629629,0.8,79.0,-1.61,437.0,984.0,-2.41,521.0,cam reddish,2024
2023-24,Cam Thomas,1630560,-1.92,541.0,-1.11,343.5,2075.0,0.81,69.0,cam thomas,2024
2023-24,Cam Whitmore,1641715,-0.86,471.5,0.3,122.0,880.0,1.17,50.0,cam whitmore,2024
2023-24,Cameron Johnson,1629661,-0.26,321.5,0.73,88.0,1599.0,0.99,63.0,cameron johnson,2024
2023-24,Cameron Payne,1626166,-0.92,477.5,-1.27,381.0,1304.0,-0.36,209.0,cameron payne,2024
2023-24,Caris LeVert,1627747,-0.02,239.0,0.65,94.5,1958.0,0.67,83.5,caris levert,2024
2023-24,Cason Wallace,1641717,0.27,159.5,-1.24,376.0,1692.0,-1.51,458.0,cason wallace,2024
2023-24,Cedi Osman,1626224,-0.93,479.5,-2.31,500.0,1269.0,-1.38,433.0,cedi osman,2024
2023-24,Charles Bassey,1629646,1.46,27.0,0.07,139.5,205.0,-1.39,434.5,charles bassey,2024
2023-24,Charlie Brown Jr,1629718,-0.13,271.5,-0.94,313.5,37.0,-0.81,321.0,charlie brown jr.,2024
2023-24,Chet Holmgren,1631096,2.06,13.0,2.5,28.0,2413.0,0.44,94.0,chet holmgren,2024
2023-24,Chimezie Metu,1629002,0.63,100.0,-1.22,367.5,859.0,-1.85,489.0,chimezie metu,2024
2023-24,Chris Boucher,1628449,-0.02,239.0,-0.2,172.5,705.0,-0.17,160.5,chris boucher,2024
2023-24,Chris Duarte,1630537,0.2,173.5,-1.36,393.0,719.0,-1.56,465.5,chris duarte,2024
2023-24,Chris Livingston,1641753,-0.21,302.0,-1.23,372.0,90.0,-1.02,374.0,chris livingston,2024
2023-24,Chris Paul,101108,0.12,192.0,0.46,111.0,1531.0,0.35,101.0,chris paul,2024
2023-24,Christian Braun,1631128,-0.46,379.0,-1.42,408.5,1656.0,-0.96,354.5,christian braun,2024
2023-24,Christian Wood,1626174,0.68,90.5,-0.87,299.0,872.0,-1.54,461.0,christian wood,2024
2023-24,Chuma Okeke,1629643,0.09,200.0,-1.68,446.5,432.0,-1.77,483.0,chuma okeke,2024
2023-24,CJ McCollum,203468,-0.32,339.5,1.1,65.0,2159.0,1.42,41.0,cj mccollum,2024
2023-24,Clint Capela,203991,1.14,48.5,1.27,59.0,1883.0,0.13,116.5,clint capela,2024
2023-24,Coby White,1629632,-1.51,524.0,-0.71,264.0,2881.0,0.8,70.0,coby white,2024
2023-24,Cody Martin,1628998,0.71,87.5,-1.29,385.0,753.0,-2.0,502.0,cody martin,2024
2023-24,Cody Zeller,203469,0.05,215.0,-0.9,303.0,320.0,-0.94,350.5,cody zeller,2024
2023-24,Colby Jones,1641732,0.09,200.0,-0.64,254.5,192.0,-0.73,299.0,colby jones,2024
2023-24,Cole Anthony,1630175,0.06,211.0,0.2,129.5,1817.0,0.14,115.0,cole anthony,2024
2023-24,Cole Swider,1631306,-0.26,321.5,-0.86,297.0,87.0,-0.6,265.5,cole swider,2024
2023-24,Colin Castleton,1630658,-0.23,310.5,-1.09,339.5,59.0,-0.86,332.5,colin castleton,2024
2023-24,Collin Gillespie,1631221,-0.83,465.0,-2.08,485.0,225.0,-1.26,416.0,collin gillespie,2024
2023-24,Collin Sexton,1629012,-1.74,533.5,0.99,69.0,2075.0,2.73,21.0,collin sexton,2024
2023-24,Corey Kispert,1630557,-2.57,547.0,-3.27,539.0,2067.0,-0.7,291.0,corey kispert,2024
2023-24,Cory Joseph,202709,-0.18,292.5,-1.57,432.0,296.0,-1.4,437.0,cory joseph,2024
2023-24,Craig Porter Jr,1641854,0.0,229.0,-0.8,285.0,649.0,-0.79,314.5,craig porter jr.,2024
2023-24,DAngelo Russell,1626156,-1.02,487.0,0.0,150.0,2484.0,1.01,62.0,d'angelo russell,2024
2023-24,DMoi Hodge,1641793,-0.33,342.0,-0.77,281.0,41.0,-0.44,226.5,d'moi hodge,2024
2023-24,Daishen Nix,1630227,-0.9,475.5,-1.04,329.0,50.0,-0.14,153.5,daishen nix,2024
2023-24,Dalano Banton,1630625,-0.9,475.5,-1.2,360.0,1047.0,-0.3,190.0,dalano banton,2024
2023-24,Dalen Terry,1631207,0.79,81.0,-0.18,169.5,681.0,-0.97,359.5,dalen terry,2024
2023-24,Damian Jones,1627745,0.63,100.0,-0.72,267.0,270.0,-1.36,430.5,damian jones,2024
2023-24,Damian Lillard,203081,-0.87,473.5,2.46,30.5,2579.0,3.32,13.0,damian lillard,2024
2023-24,Daniel Gafford,1629655,2.04,14.0,1.6,46.0,1814.0,-0.44,226.5,daniel gafford,2024
2023-24,Daniel Theis,1628464,0.09,200.0,-1.19,358.0,1015.0,-1.28,420.0,daniel theis,2024
2023-24,Danilo Gallinari,201568,-0.14,275.5,-0.77,281.0,629.0,-0.63,276.5,danilo gallinari,2024
2023-24,Danny Green,201980,-0.58,408.5,-1.06,333.5,18.0,-0.48,241.5,danny green,2024
2023-24,Dante Exum,203957,-0.42,370.5,-0.47,221.5,1088.0,-0.05,142.0,dante exum,2024
2023-24,Danuel House Jr,1627863,-0.51,388.5,-2.54,513.0,509.0,-2.03,503.5,danuel house jr.,2024
2023-24,DaQuan Jeffries,1629610,-0.12,268.0,-0.79,283.0,46.0,-0.66,283.0,daquan jeffries,2024
2023-24,Dario Saric,203967,-0.02,239.0,0.32,119.5,1098.0,0.34,102.5,dario saric,2024
2023-24,Dariq Whitehead,1641727,-0.08,253.5,-0.43,214.5,24.0,-0.35,205.0,dariq whitehead,2024
2023-24,Darius Bazley,1629647,0.49,117.5,-0.55,234.5,152.0,-1.05,382.5,darius bazley,2024
2023-24,Darius Garland,1629636,-0.52,392.0,0.17,132.0,1901.0,0.69,81.0,darius garland,2024
2023-24,David Roddy,1631223,-0.83,465.0,-3.16,536.0,1177.0,-2.33,519.0,david roddy,2024
2023-24,Davion Mitchell,1630558,-0.71,447.5,-2.38,504.0,1101.0,-1.67,473.0,davion mitchell,2024
2023-24,Davis Bertans,202722,-0.37,354.5,-1.12,345.5,674.0,-0.75,304.5,davis bertans,2024
2023-24,DayRon Sharpe,1630549,0.59,104.0,0.61,97.0,921.0,0.02,127.0,day'ron sharpe,2024
2023-24,DeAaron Fox,1628368,0.41,134.5,3.05,18.0,2659.0,2.64,22.0,de'aaron fox,2024
2023-24,DeAndre Hunter,1629631,-0.6,415.5,-1.41,406.0,1681.0,-0.81,321.0,de'andre hunter,2024
2023-24,DeAnthony Melton,1629001,0.56,109.0,0.91,75.5,1023.0,0.36,100.0,de'anthony melton,2024
2023-24,Dean Wade,1629731,1.47,26.0,0.18,131.0,1108.0,-1.29,422.0,dean wade,2024
2023-24,Deandre Ayton,1629028,0.24,167.5,-1.07,336.0,1784.0,-1.31,425.0,deandre ayton,2024
2023-24,DeAndre Jordan,201599,0.13,190.0,-1.31,387.5,396.0,-1.44,442.5,deandre jordan,2024
2023-24,Dejounte Murray,1627749,-1.17,503.0,0.51,107.0,2783.0,1.68,33.0,dejounte murray,2024
2023-24,Delon Wright,1626153,1.0,62.5,0.44,112.0,742.0,-0.56,257.5,delon wright,2024
2023-24,DeMar DeRozan,201942,-0.36,351.5,1.29,58.0,2989.0,1.65,35.0,demar derozan,2024
2023-24,Deni Avdija,1630166,-0.01,235.0,-0.86,297.0,2257.0,-0.85,329.0,deni avdija,2024
2023-24,Dennis Schroder,203471,-1.06,494.0,-0.99,321.0,2486.0,0.06,123.0,dennis schroder,2024
2023-24,Dennis Smith Jr,1628372,0.52,113.5,-0.09,154.5,1059.0,-0.61,271.0,dennis smith jr.,2024
2023-24,Dereck Lively II,1641726,1.45,28.0,0.87,81.5,1294.0,-0.58,261.0,dereck lively ii,2024
2023-24,Dereon Seabron,1631220,-0.45,375.5,-1.24,376.0,55.0,-0.79,314.5,dereon seabron,2024
2023-24,Derrick Jones Jr,1627884,-0.09,257.5,-1.12,345.5,1783.0,-1.03,377.5,derrick jones jr.,2024
2023-24,Derrick Rose,201565,-0.93,479.5,-1.91,472.0,399.0,-0.98,364.0,derrick rose,2024
2023-24,Derrick White,1628401,1.11,51.5,2.47,29.0,2381.0,1.35,43.0,derrick white,2024
2023-24,Desmond Bane,1630217,-0.84,467.5,0.48,109.5,1443.0,1.32,44.0,desmond bane,2024
2023-24,Devin Booker,1626164,-0.75,453.0,3.14,17.0,2447.0,3.88,9.0,devin booker,2024
2023-24,Devin Vassell,1630170,-0.97,483.5,-1.03,325.5,2248.0,-0.06,143.5,devin vassell,2024
2023-24,Devonte Graham,1628984,-0.53,395.0,-0.57,238.0,313.0,-0.04,139.5,devonte' graham,2024
2023-24,Dexter Dennis,1641926,-0.26,321.5,-0.32,191.0,30.0,-0.06,143.5,dexter dennis,2024
2023-24,Dillon Brooks,1628415,-0.17,287.5,-2.08,485.0,2227.0,-1.91,497.0,dillon brooks,2024
2023-24,DJ Carton,1630618,-0.35,349.0,-1.07,336.0,36.0,-0.72,295.0,dj carton,2024
2023-24,Dmytro Skapintsev,1631376,-0.22,307.0,-0.69,260.0,2.0,-0.47,238.5,dmytro skapintsev,2024
2023-24,Domantas Sabonis,1627734,1.66,19.5,3.4,14.0,2928.0,1.74,32.0,domantas sabonis,2024
2023-24,Dominick Barlow,1631230,0.48,119.5,-0.18,169.5,420.0,-0.67,284.5,dominick barlow,2024
2023-24,Donovan Mitchell,1628378,0.21,172.0,3.61,10.0,1943.0,3.4,11.0,donovan mitchell,2024
2023-24,Donte DiVincenzo,1628978,0.17,177.0,1.19,62.0,2360.0,1.02,61.0,donte divincenzo,2024
2023-24,Dorian Finney-Smith,1627827,0.22,170.5,-0.95,315.5,1934.0,-1.17,401.0,dorian finney-smith,2024
2023-24,Doug McDermott,203926,-1.94,542.0,-2.94,531.0,904.0,-1.01,371.5,doug mcdermott,2024
2023-24,Draymond Green,203110,2.75,4.0,1.97,38.0,1490.0,-0.78,310.5,draymond green,2024
2023-24,Drew Eubanks,1629234,0.71,87.5,-1.01,323.0,1169.0,-1.72,477.5,drew eubanks,2024
2023-24,Drew Peterson,1641809,-1.05,493.0,-1.45,413.5,23.0,-0.4,218.5,drew peterson,2024
2023-24,Dru Smith,1630696,0.16,180.0,-0.72,267.0,131.0,-0.88,337.0,dru smith,2024
2023-24,Duncan Robinson,1629130,-0.24,313.5,-0.6,248.5,1906.0,-0.35,205.0,duncan robinson,2024
2023-24,Duop Reath,1641871,-0.41,367.5,-0.48,224.0,1214.0,-0.08,145.5,duop reath,2024
2023-24,Dwight Powell,203939,0.43,131.5,-0.6,248.5,836.0,-1.03,377.5,dwight powell,2024
2023-24,Dylan Windler,1629685,-0.11,263.0,-0.96,317.0,108.0,-0.85,329.0,dylan windler,2024
2023-24,Dyson Daniels,1630700,1.21,42.0,0.52,105.5,1358.0,-0.69,287.5,dyson daniels,2024
2023-24,EJ Liddell,1630604,-0.48,383.0,-0.92,307.5,23.0,-0.44,226.5,e.j. liddell,2024
2023-24,Emoni Bates,1641734,-0.45,375.5,-1.4,402.5,133.0,-0.95,352.0,emoni bates,2024
2023-24,Eric Gordon,201569,-1.36,515.5,-1.64,442.0,1893.0,-0.28,185.0,eric gordon,2024
2023-24,Eugene Omoruyi,1630647,0.15,184.0,-0.18,169.5,393.0,-0.33,198.5,eugene omoruyi,2024
2023-24,Evan Fournier,203095,-0.29,331.0,-1.48,419.0,580.0,-1.19,404.5,evan fournier,2024
2023-24,Evan Mobley,1630596,1.89,15.5,1.7,42.0,1532.0,-0.19,164.5,evan mobley,2024
2023-24,Filip Petrusev,1630196,-0.17,287.5,-0.46,219.5,9.0,-0.29,187.0,filip petrusev,2024
2023-24,frank ntilikina,1628373,0.05,215.0,-0.32,191.0,43.0,-0.37,212.5,frank ntilikina,2024
2023-24,Franz Wagner,1630532,1.11,51.5,2.63,27.0,2337.0,1.51,38.0,franz wagner,2024
2023-24,Fred VanVleet,1627832,0.8,79.0,2.1,37.0,2684.0,1.3,45.5,fred vanvleet,2024
2023-24,Furkan Korkmaz,1627788,-0.55,401.0,-2.09,487.0,300.0,-1.55,463.5,furkan korkmaz,2024
2023-24,Gabe Vincent,1629216,-0.14,275.5,-1.58,433.5,218.0,-1.44,442.5,gabe vincent,2024
2023-24,Garrett Temple,202066,-0.39,364.0,-1.84,464.5,289.0,-1.45,445.5,garrett temple,2024
2023-24,Garrison Mathews,1629726,-0.38,360.0,-2.74,522.0,992.0,-2.36,520.0,garrison mathews,2024
2023-24,Gary Harris,203914,0.27,159.5,-1.22,367.5,1297.0,-1.5,455.5,gary harris,2024
2023-24,Gary Payton II,1627780,0.96,65.0,-0.26,181.0,680.0,-1.22,407.5,gary payton ii,2024
2023-24,Gary Trent Jr,1629018,-1.47,522.0,-1.68,446.5,1994.0,-0.22,171.5,gary trent jr.,2024
2023-24,Georges Niang,1627777,-0.75,453.0,-1.74,456.0,1831.0,-0.98,364.0,georges niang,2024
2023-24,GG Jackson,1641713,-1.02,487.0,-1.46,416.5,1233.0,-0.44,226.5,gg jackson ii,2024
2023-24,Giannis Antetokounmpo,203507,0.98,64.0,6.4,2.0,2567.0,5.42,2.0,giannis antetokounmpo,2024
2023-24,Goga Bitadze,1629048,2.11,12.0,1.4,52.0,957.0,-0.71,293.0,goga bitadze,2024
2023-24,Gordon Hayward,202330,-0.53,395.0,-1.49,420.5,1245.0,-0.97,359.5,gordon hayward,2024
2023-24,Gradey Dick,1641711,-1.91,539.5,-3.35,543.0,1268.0,-1.44,442.5,gradey dick,2024
2023-24,Grant Williams,1629684,-0.3,335.5,-1.27,381.0,2130.0,-0.97,359.5,grant williams,2024
2023-24,Grayson Allen,1628960,-0.22,307.0,0.57,102.0,2513.0,0.79,71.0,grayson allen,2024
2023-24,Greg Brown,1630535,-0.21,302.0,-0.48,224.0,40.0,-0.27,182.0,greg brown iii,2024
2023-24,Gui Santos,1630611,-0.01,235.0,-0.29,186.0,192.0,-0.27,182.0,gui santos,2024
2023-24,Hamidou Diallo,1628977,-0.13,271.5,-0.17,166.0,5.0,-0.04,139.5,hamidou diallo,2024
2023-24,Harrison Barnes,203084,-0.23,310.5,-0.64,254.5,2381.0,-0.41,221.0,harrison barnes,2024
2023-24,Harry Giles,1628385,-0.27,326.5,-0.58,242.0,100.0,-0.31,193.0,harry giles iii,2024
2023-24,Haywood Highsmith,1629312,1.15,46.5,-0.83,293.0,1366.0,-1.98,500.5,haywood highsmith,2024
2023-24,Herbert Jones,1630529,1.26,37.0,0.52,105.5,2321.0,-0.74,302.5,herbert jones,2024
2023-24,Hunter Tyson,1641816,-0.7,445.5,-1.72,454.0,48.0,-1.02,374.0,hunter tyson,2024
2023-24,Ibou Badji,1630641,1.5,24.0,-1.39,400.0,226.0,-2.89,539.0,ibou badji,2024
2023-24,Immanuel Quickley,1630193,-0.38,360.0,0.77,86.5,1985.0,1.15,52.5,immanuel quickley,2024
2023-24,Isaac Okoro,1630171,0.23,169.0,-0.37,203.0,1887.0,-0.61,271.0,isaac okoro,2024
2023-24,Isaiah Hartenstein,1628392,2.29,9.5,1.74,40.0,1896.0,-0.54,252.0,isaiah hartenstein,2024
2023-24,Isaiah Jackson,1630543,1.44,29.0,0.89,77.5,771.0,-0.55,255.0,isaiah jackson,2024
2023-24,Isaiah Joe,1630198,-0.56,404.0,-0.52,229.0,1445.0,0.04,126.0,isaiah joe,2024
2023-24,Isaiah Livers,1630587,-0.79,457.0,-3.22,537.0,469.0,-2.43,522.0,isaiah livers,2024
2023-24,Isaiah Mobley,1630600,-0.21,302.0,-0.72,267.0,72.0,-0.51,245.0,isaiah mobley,2024
2023-24,Isaiah Stewart,1630191,0.45,128.0,-1.73,455.0,1423.0,-2.19,513.0,isaiah stewart,2024
2023-24,Ish Smith,202397,-0.42,370.5,-3.65,545.0,741.0,-3.23,544.0,ish smith,2024
2023-24,Ish Wainright,1630688,0.15,184.0,-0.36,200.5,62.0,-0.51,245.0,ish wainright,2024
2023-24,Ivica Zubac,1627826,1.4,31.5,0.86,83.5,1795.0,-0.53,249.0,ivica zubac,2024
2023-24,Ja Morant,1629630,-0.15,280.5,1.6,46.0,318.0,1.75,31.0,ja morant,2024
2023-24,Jabari Smith Jr,1631095,0.31,153.5,-0.61,250.5,2424.0,-0.92,344.5,jabari smith jr.,2024
2023-24,Jabari Walker,1631133,-0.18,292.5,-1.8,462.5,1701.0,-1.62,470.0,jabari walker,2024
2023-24,Jacob Gilyard,1631367,-0.31,338.0,-1.17,353.0,698.0,-0.86,332.5,jacob gilyard,2024
2023-24,Jacob Toppin,1631210,-0.12,268.0,-0.81,287.5,38.0,-0.69,287.5,jacob toppin,2024
2023-24,Jaden Hardy,1630702,-1.24,508.0,-1.53,426.0,989.0,-0.29,187.0,jaden hardy,2024
2023-24,Jaden Ivey,1631093,-1.35,514.0,-2.44,507.5,2218.0,-1.09,390.5,jaden ivey,2024
2023-24,Jaden McDaniels,1630183,0.07,208.5,-1.87,466.5,2105.0,-1.95,499.0,jaden mcdaniels,2024
2023-24,Jaden Springer,1630531,0.15,184.0,-1.14,349.0,507.0,-1.29,422.0,jaden springer,2024
2023-24,Jae Crowder,203109,0.33,148.5,-1.13,347.0,1156.0,-1.45,445.5,jae crowder,2024
2023-24,JaeSean Tate,1630256,1.07,56.0,-1.43,410.0,1031.0,-2.5,526.0,jae'sean tate,2024
2023-24,jahmi'us ramsey,1630186,-0.38,360.0,-1.46,416.5,121.0,-1.09,390.5,jahmi'us ramsey,2024
2023-24,Jaime Jaquez Jr,1631170,-0.08,253.5,-0.68,259.0,2113.0,-0.61,271.0,jaime jaquez jr.,2024
2023-24,Jake LaRavia,1631222,-1.07,495.0,-1.22,367.5,806.0,-0.14,153.5,jake laravia,2024
2023-24,Jakob Poeltl,1627751,2.18,11.0,1.36,54.0,1319.0,-0.82,323.5,jakob poeltl,2024
2023-24,Jalen Brunson,1628973,-0.94,481.5,3.41,13.0,2726.0,4.35,6.0,jalen brunson,2024
2023-24,jalen crutcher,1630622,-0.59,411.5,-0.91,304.5,3.0,-0.32,196.0,jalen crutcher,2024
2023-24,Jalen Duren,1631105,0.64,97.5,-0.45,217.5,1778.0,-1.09,390.5,jalen duren,2024
2023-24,Jalen Green,1630224,-1.09,497.5,-1.09,339.5,2602.0,0.0,132.0,jalen green,2024
2023-24,Jalen Hood-Schifino,1641720,-0.34,345.5,-1.37,395.0,109.0,-1.03,377.5,jalen hood-schifino,2024
2023-24,Jalen Johnson,1630552,0.66,95.0,0.23,127.0,1889.0,-0.42,222.5,jalen johnson,2024
2023-24,Jalen McDaniels,1629667,-0.8,459.0,-3.34,542.0,538.0,-2.54,531.0,jalen mcdaniels,2024
2023-24,Jalen Pickett,1629618,-0.77,455.0,-1.87,466.5,122.0,-1.1,393.5,jalen pickett,2024
2023-24,Jalen Slawson,1641771,0.04,218.5,-0.54,232.5,37.0,-0.57,259.0,jalen slawson,2024
2023-24,Jalen Smith,1630188,-0.27,326.5,0.96,70.0,1047.0,1.23,47.0,jalen smith,2024
2023-24,Jalen Suggs,1630591,1.55,22.0,0.71,90.0,2025.0,-0.84,326.5,jalen suggs,2024
2023-24,Jalen Williams,1631114,0.06,211.0,0.54,103.0,2223.0,0.47,93.0,jalen williams,2024
2023-24,Jalen Wilson,1630592,-0.67,439.0,-1.75,457.0,664.0,-1.09,390.5,jalen wilson,2024
2023-24,Jamal Cain,1631288,-0.03,242.5,-1.17,353.0,259.0,-1.14,398.5,jamal cain,2024
2023-24,Jamal Murray,1627750,-0.85,469.5,1.25,61.0,1861.0,2.09,24.0,jamal murray,2024
2023-24,Jamaree Bouyea,1631123,0.25,164.5,-0.39,206.5,95.0,-0.64,280.0,jamaree bouyea,2024
2023-24,James Bouknight,1630547,-0.03,242.5,-0.38,204.0,81.0,-0.36,209.0,james bouknight,2024
2023-24,James Harden,201935,0.35,142.5,3.48,12.0,2470.0,3.13,17.0,james harden,2024
2023-24,James Johnson,201949,-0.46,379.0,-0.8,285.0,47.0,-0.34,201.0,james johnson,2024
2023-24,James Wiseman,1630164,-0.32,339.5,-2.85,525.0,1091.0,-2.53,529.5,james wiseman,2024
2023-24,Jarace Walker,1641716,0.31,153.5,-0.44,216.0,340.0,-0.76,306.0,jarace walker,2024
2023-24,Jared Butler,1630215,-0.06,249.0,-0.29,186.0,566.0,-0.23,174.0,jared butler,2024
2023-24,Jared Rhoden,1631197,0.46,125.5,-1.11,343.5,245.0,-1.57,467.0,jared rhoden,2024
2023-24,Jaren Jackson Jr,1628991,0.93,69.5,0.71,90.0,2124.0,-0.22,171.5,jaren jackson jr.,2024
2023-24,Jarred Vanderbilt,1629020,1.02,59.0,-1.23,372.0,581.0,-2.25,517.0,jarred vanderbilt,2024
2023-24,Jarrett Allen,1628386,1.4,31.5,2.44,32.0,2442.0,1.04,59.0,jarrett allen,2024
2023-24,Jason Preston,1630554,0.22,170.5,0.05,142.5,71.0,-0.16,157.5,jason preston,2024
2023-24,JaVale McGee,201580,1.15,46.5,-0.14,159.0,339.0,-1.29,422.0,javale mcgee,2024
2023-24,Javon Freeman-Liberty,1631241,-0.54,398.0,-2.24,495.0,403.0,-1.69,474.0,javon freeman-liberty,2024
2023-24,Javonte Smart,1630606,-0.64,427.5,-0.93,311.0,1.0,-0.3,190.0,javonte smart,2024
2023-24,Jaxson Hayes,1629637,0.47,122.0,-2.17,491.0,877.0,-2.64,533.0,jaxson hayes,2024
2023-24,Jay Huff,1630643,-0.47,381.5,-1.54,428.0,49.0,-1.07,386.0,jay huff,2024
2023-24,Jaylen Brown,1627759,-0.13,271.5,0.91,75.5,2343.0,1.04,59.0,jaylen brown,2024
2023-24,Jaylen Nowell,1629669,-0.34,345.5,-1.4,402.5,214.0,-1.05,382.5,jaylen nowell,2024
2023-24,Jaylin Williams,1631119,0.93,69.5,0.48,109.5,897.0,-0.46,234.0,jaylin williams,2024
2023-24,Jayson Tatum,1628369,0.31,153.5,3.66,9.0,2645.0,3.35,12.0,jayson tatum,2024
2023-24,JD Davison,1631120,-0.94,481.5,-1.2,360.0,39.0,-0.27,182.0,jd davison,2024
2023-24,Jeff Dowtin Jr,1630288,-0.37,354.5,-0.75,274.5,142.0,-0.37,212.5,jeff dowtin jr.,2024
2023-24,Jeff Green,201145,-0.65,432.5,-1.69,449.0,1307.0,-1.04,380.5,jeff green,2024
2023-24,Jerami Grant,203924,-1.62,525.0,-1.98,479.0,1830.0,-0.36,209.0,jerami grant,2024
2023-24,Jeremiah Robinson-Earl,1630526,-0.41,367.5,-2.15,489.5,334.0,-1.74,479.5,jeremiah robinson-earl,2024
2023-24,Jeremy Sochan,1631110,-0.24,313.5,-2.29,499.0,2193.0,-2.05,505.5,jeremy sochan,2024
2023-24,Jericho Sims,1630579,0.62,102.0,-2.7,519.0,585.0,-3.32,545.0,jericho sims,2024
2023-24,Jermaine Samuels Jr,1631257,-0.33,342.0,-1.04,329.0,60.0,-0.7,291.0,jermaine samuels jr.,2024
2023-24,Jerome Robinson,1629010,0.15,184.0,-0.43,214.5,81.0,-0.58,261.0,jerome robinson,2024
2023-24,Jett Howard,1641724,-0.14,275.5,-0.36,200.5,67.0,-0.23,174.0,jett howard,2024
2023-24,Jevon Carter,1628975,-0.46,379.0,-0.92,307.5,1004.0,-0.46,234.0,jevon carter,2024
2023-24,Jimmy Butler,202710,0.58,106.0,2.65,25.0,2042.0,2.07,25.0,jimmy butler,2024
2023-24,Jock Landale,1629111,0.0,229.0,-0.63,253.0,764.0,-0.63,276.5,jock landale,2024
2023-24,Joe Harris,203925,-0.26,321.5,-1.69,449.0,170.0,-1.44,442.5,joe harris,2024
2023-24,Joe Ingles,204060,0.17,177.0,-0.76,277.5,1169.0,-0.93,348.0,joe ingles,2024
2023-24,Joel Embiid,203954,0.87,74.0,5.65,4.0,1309.0,4.78,5.0,joel embiid,2024
2023-24,John Collins,1628381,0.15,184.0,0.37,115.0,1901.0,0.23,109.0,john collins,2024
2023-24,Johnny Davis,1631098,-0.18,292.5,-3.15,534.5,613.0,-2.97,540.0,johnny davis,2024
2023-24,Johnny Juzang,1630548,-0.97,483.5,-1.95,475.0,372.0,-0.98,364.0,johnny juzang,2024
2023-24,Jonas Valanciunas,202685,0.63,100.0,1.34,55.0,1925.0,0.71,78.0,jonas valanciunas,2024
2023-24,Jonathan Isaac,1628371,2.93,1.0,3.3,16.0,914.0,0.37,99.0,jonathan isaac,2024
2023-24,Jonathan Kuminga,1630228,-0.12,268.0,-0.27,182.5,1950.0,-0.16,157.5,jonathan kuminga,2024
2023-24,Jontay Porter,1629007,1.24,39.5,0.31,121.0,360.0,-0.92,344.5,jontay porter,2024
2023-24,Jordan Clarkson,203903,-2.31,546.0,-1.58,433.5,1682.0,0.73,76.0,jordan clarkson,2024
2023-24,Jordan Ford,1630259,0.08,206.0,-0.24,177.5,22.0,-0.32,196.0,jordan ford,2024
2023-24,Jordan Goodwin,1630692,-0.11,263.0,0.07,139.5,1056.0,0.18,112.0,jordan goodwin,2024
2023-24,Jordan Hawkins,1641722,-1.65,530.0,-1.89,470.0,1161.0,-0.24,176.0,jordan hawkins,2024
2023-24,Jordan McLaughlin,1629162,0.67,93.0,0.58,101.0,626.0,-0.09,147.0,jordan mclaughlin,2024
2023-24,Jordan Miller,1641757,-0.83,465.0,-1.32,389.0,28.0,-0.49,243.0,jordan miller,2024
2023-24,Jordan Nwora,1629670,-0.75,453.0,-1.89,470.0,711.0,-1.14,398.5,jordan nwora,2024
2023-24,Jordan Poole,1629673,-1.72,532.0,-2.44,507.5,2346.0,-0.72,295.0,jordan poole,2024
2023-24,Jordan Walsh,1641775,-0.73,450.5,-1.46,416.5,83.0,-0.73,299.0,jordan walsh,2024
2023-24,Jose Alvarado,1630631,0.09,200.0,-0.21,174.0,1028.0,-0.3,190.0,jose alvarado,2024
2023-24,Josh Giddey,1630581,-0.17,287.5,-0.28,184.0,2012.0,-0.11,149.5,josh giddey,2024
2023-24,Josh Green,1630182,-0.22,307.0,-1.14,349.0,1505.0,-0.92,344.5,josh green,2024
2023-24,Josh Hart,1628404,1.09,54.0,0.65,94.5,2707.0,-0.44,226.5,josh hart,2024
2023-24,Josh Minott,1631169,-0.54,398.0,-1.0,322.0,91.0,-0.45,230.5,josh minott,2024
2023-24,Josh Okogie,1629006,-0.09,257.5,-0.65,256.0,960.0,-0.56,257.5,josh okogie,2024
2023-24,Josh Richardson,1626196,-0.29,331.0,-1.23,372.0,1103.0,-0.94,350.5,josh richardson,2024
2023-24,Joshua Primo,1630563,-0.63,423.0,-1.03,325.5,10.0,-0.39,216.0,joshua primo,2024
2023-24,Jrue Holiday,201950,0.52,113.5,0.53,104.0,2263.0,0.01,129.5,jrue holiday,2024
2023-24,JT Thor,1630550,-0.01,235.0,-2.76,523.0,781.0,-2.76,538.0,jt thor,2024
2023-24,Juan Toscano-Anderson,1629308,0.16,180.0,-0.48,224.0,53.0,-0.64,280.0,juan toscano-anderson,2024
