RecordID,Season,Player,Age,Team(s),Minutes,Rotation Role,Offensive Role,Defensive Role,Playmaking Talent,Touches Per 75,Playmaking Talent_percentile,Touches Per 75_percentile
5514,2016-17,Jabari Parker,21,MIL,1728,Starter,Shot Creator,Wing Stopper,-0.18,71.1,68.58,80.81
5515,2017-18,Jabari Parker,22,MIL,743,Key Rotation,Shot Creator,Helper,-0.25,70.11,65.99,79.54
5516,2020-21,Jabari Parker,25,SAC/BOS,166,Garbage Time,Roll + Cut Big,Helper,-0.51,60.9,52.07,66.04
5517,2021-22,Jabari Parker,26,BOS,112,Garbage Time,Stationary Shooter,Helper,-0.96,52.9,16.05,50.47
5518,2019-20,Jabari Parker,24,ATL/SAC,918,Key Rotation,Athletic Finisher,Helper,-0.6,70.8,46.64,80.52
5519,2018-19,Jabari Parker,23,CHI/WAS,1724,Key Rotation,Shot Creator,Helper,-0.1,78.01,71.69,88.27
5520,2016-17,Joel Embiid,22,PHI,786,Key Rotation,Post Scorer,Anchor Big,0.26,92.18,81.18,97.74
5521,2017-18,Joel Embiid,23,PHI,1912,Star,Post Scorer,Anchor Big,-0.07,90.98,72.71,97.32
5522,2018-19,Joel Embiid,24,PHI,2154,Star,Post Scorer,Anchor Big,-0.46,90.45,55.28,97.11
5523,2019-20,Joel Embiid,25,PHI,1506,Star,Shot Creator,Anchor Big,0.36,84.17,82.76,93.41
5524,2020-21,Joel Embiid,26,PHI,1585,Star,Shot Creator,Anchor Big,0.9,82.62,90.29,92.21
5525,2021-22,Joel Embiid,27,PHI,2297,Star,Shot Creator,Anchor Big,1.27,84.84,93.53,93.97
5526,2022-23,Joel Embiid,28,PHI,2284,Star,Shot Creator,Anchor Big,1.04,77.14,91.67,87.51
5527,2023-24,Joel Embiid,29,PHI,1309,Star,Shot Creator,Anchor Big,1.06,80.33,91.8,90.31
5528,2024-25,Joel Embiid,30,PHI,574,Key Rotation,Shot Creator,Anchor Big,0.41,75.51,83.4,85.77
5529,2025-26,Joel Embiid,31,PHI,1201,Star,Shot Creator,Anchor Big,0.46,68.86,84.35,78.02
5530,2015-16,Bryce Cotton,23,PHO/MEM,39,Too Few Games,Low Minute,Point of Attack,-0.82,69.23,27.93,78.5
5531,2015-16,Mitch McGary,23,OKC,72,Garbage Time,Low Minute,Anchor Big,-1.03,60.94,11.23,66.16
5532,2020-21,Dante Exum,25,CLE,116,Too Few Games,Primary Ball Handler,Point of Attack,0.14,56.33,78.66,57.22
5533,2016-17,Dante Exum,21,UTA,1228,Rotation,Primary Ball Handler,Point of Attack,-0.11,68.77,71.36,77.77
5534,2017-18,Dante Exum,22,UTA,235,Garbage Time,Slasher,Point of Attack,0.14,78.32,78.66,88.52
5535,2018-19,Dante Exum,23,UTA,664,Rotation,Slasher,Point of Attack,0.82,73.31,89.65,83.34
5536,2019-20,Dante Exum,24,UTA/CLE,486,Rotation,Secondary Ball Handler,Chaser,-0.57,51.11,48.62,46.51
5537,2023-24,Dante Exum,28,DAL,1088,Rotation,Primary Ball Handler,Point of Attack,0.27,62.32,81.25,68.65
5538,2024-25,Dante Exum,29,DAL,372,Rotation,Primary Ball Handler,Point of Attack,0.31,74.12,81.85,84.09
5539,2019-20,JaKarr Sampson,26,IND,471,Rotation,Roll + Cut Big,Anchor Big,-1.05,40.61,9.99,25.32
5540,2020-21,JaKarr Sampson,27,IND,316,Rotation,Roll + Cut Big,Helper,-1.06,43.96,9.33,31.14
5541,2017-18,JaKarr Sampson,24,SAC,344,Rotation,Roll + Cut Big,Helper,-0.92,48.76,19.03,41.21
5542,2018-19,JaKarr Sampson,25,CHI,127,Too Few Games,Athletic Finisher,Helper,-0.66,67.7,42.17,76.47
5543,2015-16,JaKarr Sampson,22,PHI/DEN,1160,Rotation,Athletic Finisher,Wing Stopper,-1.14,42.83,5.75,29.08
5544,2015-16,Eric Moreland,24,SAC,48,Too Few Games,Low Minute,Mobile Big,-0.75,40.78,34.52,25.6
5545,2018-19,Eric Moreland,27,PHO/TOR,43,Too Few Games,Low Minute,Anchor Big,-0.87,62.22,23.79,68.45
5546,2017-18,Eric Moreland,26,DET,805,Rotation,Roll + Cut Big,Mobile Big,-1.03,52.1,11.23,48.43
5547,2015-16,Josh Huestis,24,OKC,55,Too Few Games,Low Minute,Wing Stopper,,29.73,,16.37
5548,2016-17,Josh Huestis,25,OKC,31,Too Few Games,Low Minute,Helper,-0.53,43.66,50.97,30.44
5549,2017-18,Josh Huestis,26,OKC,981,Rotation,Stationary Shooter,Wing Stopper,-1.5,34.35,0.21,18.66
5550,2015-16,Shayne Whittington,24,IND,41,Too Few Games,Low Minute,Helper,-0.68,57.83,40.56,60.29
5551,2017-18,Jamil Wilson,27,LAC,274,Garbage Time,Stationary Shooter,Helper,-0.98,56.63,14.53,57.79
5552,2023-24,Dario Saric,29,GSW,1098,Rotation,Versatile Big,Mobile Big,-0.19,75.6,68.32,85.87
5553,2018-19,Dario Saric,24,PHI/MIN,2010,Key Rotation,Stretch Big,Helper,-0.26,65.23,65.55,73.15
5554,2022-23,Dario Saric,28,PHO/OKC,806,Rotation,Stretch Big,Anchor Big,-0.62,60.99,45.05,66.23
5555,2016-17,Dario Saric,22,PHI,2129,Starter,Shot Creator,Helper,0.09,81.96,77.24,91.6
5556,2017-18,Dario Saric,23,PHI,2310,Starter,Stationary Shooter,Helper,-0.05,73.5,73.38,83.51
5557,2019-20,Dario Saric,25,PHO,1632,Key Rotation,Stretch Big,Helper,-0.45,65.68,55.97,73.81
5558,2020-21,Dario Saric,26,PHO,871,Rotation,Versatile Big,Anchor Big,-0.6,68.9,46.64,78.09
5559,2025-26,Dario Saric,31,SAC,41,Too Few Games,Low Minute,Helper,-0.9,36.59,20.93,20.38
5560,2024-25,Dario Saric,30,DEN,210,Garbage Time,Versatile Big,Mobile Big,-0.29,63.35,64.3,70.47
5561,2019-20,Clint Capela,25,HOU,1279,Star,Roll + Cut Big,Mobile Big,-0.58,58.36,48,61.39
5562,2020-21,Clint Capela,26,ATL,1898,Star,Roll + Cut Big,Anchor Big,-1.03,58.07,11.23,60.81
5563,2021-22,Clint Capela,27,ATL,2042,Key Rotation,Roll + Cut Big,Anchor Big,-1.39,51.7,0.83,47.66
5564,2022-23,Clint Capela,28,ATL,1730,Key Rotation,Roll + Cut Big,Anchor Big,-1.08,49.74,8.3,43.72
5565,2023-24,Clint Capela,29,ATL,1883,Key Rotation,Roll + Cut Big,Mobile Big,-1.38,43.14,0.88,29.67
5566,2024-25,Clint Capela,30,ATL,1176,Rotation,Roll + Cut Big,Anchor Big,-1.17,46.52,4.59,36.56
5567,2015-16,Clint Capela,21,HOU,1471,Rotation,Roll + Cut Big,Helper,-1,54.95,13.15,54.49
5568,2016-17,Clint Capela,22,HOU,1551,Key Rotation,Roll + Cut Big,Mobile Big,-1.12,67.25,6.54,75.91
5569,2017-18,Clint Capela,23,HOU,2034,Key Rotation,Roll + Cut Big,Mobile Big,-1.17,70.42,4.59,79.99
5570,2018-19,Clint Capela,24,HOU,2249,Star,Roll + Cut Big,Mobile Big,-0.95,66.79,16.82,75.26
5571,2025-26,Clint Capela,31,HOU,894,Rotation,Roll + Cut Big,Mobile Big,-1.42,34.76,0.62,19.05
5572,2020-21,Bogdan Bogdanovic,28,ATL,1305,Starter,Off Screen Shooter,Chaser,0.46,58.45,84.35,61.56
5573,2021-22,Bogdan Bogdanovic,29,ATL,1848,Star,Secondary Ball Handler,Helper,0.47,54.26,84.59,53.07
5574,2022-23,Bogdan Bogdanovic,30,ATL,1508,Starter,Off Screen Shooter,Chaser,0.17,52.56,79.49,49.62
5575,2023-24,Bogdan Bogdanovic,31,ATL,2401,Starter,Off Screen Shooter,Chaser,0.37,56.71,82.85,58.02
5576,2024-25,Bogdan Bogdanovic,32,ATL/LAC,1348,Starter,Movement Shooter,Chaser,0.18,56.94,79.81,58.48
5577,2025-26,Bogdan Bogdanovic,33,LAC,431,Rotation,Secondary Ball Handler,Chaser,-0.2,60.57,67.98,65.25
5578,2017-18,Bogdan Bogdanovic,25,SAC,2175,Starter,Secondary Ball Handler,Chaser,0.64,66.41,87.27,74.87
5579,2018-19,Bogdan Bogdanovic,26,SAC,1947,Starter,Secondary Ball Handler,Chaser,0.89,69.92,90.13,79.42
5580,2019-20,Bogdan Bogdanovic,27,SAC,1766,Starter,Secondary Ball Handler,Chaser,0.78,60.81,89.13,65.91
5581,2023-24,Jusuf Nurkic,29,PHO,2078,Key Rotation,Post Scorer,Mobile Big,-0.09,73.43,72,83.38
5582,2016-17,Jusuf Nurkic,22,DEN/POR,1391,Rotation,Post Scorer,Anchor Big,-0.42,75.35,57.85,85.63
5583,2017-18,Jusuf Nurkic,23,POR,2088,Starter,Post Scorer,Anchor Big,-0.37,80.46,60.54,90.46
5584,2018-19,Jusuf Nurkic,24,POR,1974,Star,Post Scorer,Anchor Big,0.12,78.21,78.17,88.39
5585,2019-20,Jusuf Nurkic,25,POR,253,Star,Post Scorer,Helper,-0.15,75.71,69.72,85.99
5586,2020-21,Jusuf Nurkic,26,POR,880,Rotation,Post Scorer,Anchor Big,-0.24,77.57,66.43,87.85
5587,2021-22,Jusuf Nurkic,27,POR,1579,Key Rotation,Post Scorer,Mobile Big,-0.87,77.13,23.79,87.48
5588,2022-23,Jusuf Nurkic,28,POR,1391,Key Rotation,Post Scorer,Anchor Big,-0.41,74.2,58.44,84.21
5589,2025-26,Jusuf Nurkic,31,UTA,1083,Key Rotation,Roll + Cut Big,Mobile Big,0.01,76.42,75.1,86.7
5590,2024-25,Jusuf Nurkic,30,PHO/CHO,1063,Rotation,Post Scorer,Anchor Big,-0.83,72.07,27.1,82.08
5591,2015-16,Jusuf Nurkic,21,DEN,547,Rotation,Post Scorer,Anchor Big,-0.43,76.8,57.18,87.14
5592,2024-25,Vasilije Micic,31,CHO/PHO,785,Key Rotation,Primary Ball Handler,Chaser,0.27,88.88,81.25,96.34
5593,2023-24,Vasilije Micic,30,OKC/CHO,1176,Key Rotation,Primary Ball Handler,Chaser,0.83,72.35,89.68,82.36
5594,2015-16,Damien Inglis,20,MIL,156,Garbage Time,Movement Shooter,Helper,-0.75,54.14,34.52,52.84
5595,2019-20,Bruno Caboclo,24,MEM/HOU,244,Garbage Time,Stretch Big,Helper,-0.99,53.35,13.84,51.44
5596,2020-21,Bruno Caboclo,25,HOU,36,Too Few Games,Low Minute,Anchor Big,-0.7,71.15,38.8,80.85
5597,2018-19,Bruno Caboclo,23,MEM,800,Key Rotation,Movement Shooter,Helper,-0.66,51.47,42.17,47.16
5598,2017-18,Bruno Caboclo,22,TOR/SAC,106,Garbage Time,Versatile Big,Helper,-1.1,58.7,7.35,62.04
5599,2015-16,Bruno Caboclo,20,TOR,43,Too Few Games,Low Minute,Chaser,-0.93,50.56,18.29,45.55
5600,2016-17,Bruno Caboclo,21,TOR,40,Garbage Time,Low Minute,Helper,-0.81,47.09,29.05,37.93
5601,2015-16,Nikola Jokic,20,DEN,1733,Key Rotation,Post Scorer,Anchor Big,0.32,75.64,82.16,85.91
5602,2016-17,Nikola Jokic,21,DEN,2038,Star,Post Scorer,Anchor Big,1.06,87,91.8,95.21
5603,2017-18,Nikola Jokic,22,DEN,2443,Star,Post Scorer,Anchor Big,1.81,99.52,97,99.33
5604,2018-19,Nikola Jokic,23,DEN,2504,Star,Post Scorer,Mobile Big,1.96,110.93,97.62,99.94
5605,2019-20,Nikola Jokic,24,DEN,2336,Star,Post Scorer,Mobile Big,1.65,114.25,96.19,99.97
5606,2020-21,Nikola Jokic,25,DEN,2488,Star,Shot Creator,Mobile Big,2.6,108.58,98.84,99.86
5607,2021-22,Nikola Jokic,26,DEN,2476,Star,Post Scorer,Anchor Big,2.86,109.68,99.17,99.9
5608,2022-23,Nikola Jokic,27,DEN,2323,Star,Post Scorer,Mobile Big,3.24,106.36,99.6,99.8
5609,2023-24,Nikola Jokic,28,DEN,2737,Star,Post Scorer,Mobile Big,2.33,105.64,98.4,99.75
5610,2024-25,Nikola Jokic,29,DEN,2571,Star,Shot Creator,Mobile Big,3.06,101.95,99.38,99.57
5611,2025-26,Nikola Jokic,30,DEN,2247,Star,Shot Creator,Anchor Big,3.25,73.78,99.64,83.82
5612,2025-26,Kristaps Porzingis,30,ATL/GSW,719,Key Rotation,Versatile Big,Mobile Big,-0.14,33.03,70.17,17.83
5613,2023-24,Kristaps Porzingis,28,BOS,1690,Star,Versatile Big,Anchor Big,-0.32,57.37,63.22,59.44
5614,2024-25,Kristaps Porzingis,29,BOS,1210,Star,Versatile Big,Anchor Big,-0.51,49.72,52.07,43.67
5615,2015-16,Kristaps Porzingis,20,NYK,2046,Starter,Post Scorer,Helper,-0.94,78.2,17.63,88.36
5616,2016-17,Kristaps Porzingis,21,NYK,2164,Starter,Versatile Big,Helper,-0.75,68.87,34.52,78.05
5617,2017-18,Kristaps Porzingis,22,NYK,1553,Star,Post Scorer,Helper,-0.33,70.84,62.56,80.56
5618,2021-22,Kristaps Porzingis,26,DAL/WAS,1481,Star,Versatile Big,Anchor Big,-0.22,72.73,67.27,82.82
5619,2022-23,Kristaps Porzingis,27,WAS,2120,Star,Versatile Big,Anchor Big,-0.16,68.04,69.36,76.89
5620,2019-20,Kristaps Porzingis,24,DAL,1814,Star,Versatile Big,Anchor Big,-0.73,65.6,36.44,73.68
5621,2020-21,Kristaps Porzingis,25,DAL,1327,Star,Versatile Big,Anchor Big,-0.86,71.31,24.64,81.03
5622,2015-16,Edy Tavares,23,ATL,73,Garbage Time,Low Minute,Helper,-0.98,50.84,14.53,46.07
5623,2016-17,Edy Tavares,24,ATL/CLE,28,Too Few Games,Low Minute,Anchor Big,-0.58,49.04,48,41.89
5624,2015-16,Damjan Rudez,29,MIN,277,Garbage Time,Movement Shooter,Helper,-0.91,56.83,19.94,58.31
5625,2016-17,Damjan Rudez,30,ORL,314,Garbage Time,Movement Shooter,Helper,-0.92,60.91,19.03,66.09
5626,2015-16,Tyler Johnson,23,MIA,863,Key Rotation,Primary Ball Handler,Point of Attack,-0.32,76.92,63.22,87.25
5627,2016-17,Tyler Johnson,24,MIA,2178,Key Rotation,Primary Ball Handler,Chaser,0.24,71.86,80.87,81.84
5628,2017-18,Tyler Johnson,25,MIA,2052,Starter,Movement Shooter,Chaser,-0.29,55.07,64.3,54.69
5629,2018-19,Tyler Johnson,26,MIA/PHO,1529,Key Rotation,Movement Shooter,Point of Attack,-0.04,66.05,73.62,74.4
5630,2021-22,Tyler Johnson,29,PHI/SAS,91,Too Few Games,Low Minute,Chaser,-0.45,62.1,55.97,68.29
5631,2019-20,Tyler Johnson,27,PHO/BRK,709,Rotation,Stationary Shooter,Chaser,-0.36,61.44,60.94,67.07
5632,2020-21,Tyler Johnson,28,BRK,684,Rotation,Stationary Shooter,Point of Attack,-0.71,48.81,37.89,41.34
5633,2017-18,Jack Cooley,26,SAC,87,Too Few Games,Low Minute,Mobile Big,-0.64,59.26,43.86,62.99
5634,2020-21,Tim Frazier,30,MEM,62,Too Few Games,Low Minute,Chaser,0.23,77.27,80.75,87.65
5635,2018-19,Tim Frazier,28,NOP/MIL,1120,Rotation,Primary Ball Handler,Point of Attack,0.59,83.33,86.58,92.73
5636,2015-16,Tim Frazier,25,POR/NOP,741,Garbage Time,Shot Creator,Point of Attack,1.19,91,92.84,97.34
5637,2016-17,Tim Frazier,26,NOP,1525,Key Rotation,Primary Ball Handler,Point of Attack,0.73,90.27,88.37,97.04
5638,2017-18,Tim Frazier,27,WAS,838,Rotation,Primary Ball Handler,Point of Attack,0.59,87.53,86.58,95.63
5639,2021-22,Tim Frazier,31,ORL/CLE,208,Garbage Time,Primary Ball Handler,Point of Attack,0.51,84.99,85.2,94.11
5640,2019-20,Tim Frazier,29,DET,355,Rotation,Primary Ball Handler,Point of Attack,0.75,95.14,88.79,98.81
5641,2017-18,Tarik Black,26,HOU,536,Garbage Time,Roll + Cut Big,Mobile Big,-1.17,64.35,4.59,71.84
5642,2015-16,Tarik Black,24,LAL,496,Rotation,Roll + Cut Big,Anchor Big,-1.09,55.25,7.85,55.04
5643,2016-17,Tarik Black,25,LAL,1091,Rotation,Post Scorer,Anchor Big,-1.26,59.29,2.47,63.04
5644,2017-18,Travis Wear,27,LAL,228,Garbage Time,Stationary Shooter,Helper,-1.1,54.32,7.35,53.28
5645,2021-22,Langston Galloway,30,BRK/MIL,107,Too Few Games,Secondary Ball Handler,Chaser,-0.43,48.97,57.18,41.66
5646,2015-16,Langston Galloway,24,NYK,2033,Key Rotation,Primary Ball Handler,Point of Attack,-0.4,71.44,59.04,81.21
5647,2020-21,Langston Galloway,29,PHO,438,Rotation,Off Screen Shooter,Low Activity,-0.62,37.79,45.05,21.82
5648,2016-17,Langston Galloway,25,NOP/SAC,1494,Rotation,Off Screen Shooter,Chaser,-0.35,54.69,61.46,54.04
5649,2017-18,Langston Galloway,26,DET,863,Rotation,Off Screen Shooter,Low Activity,-0.56,52.12,49.26,48.49
5650,2018-19,Langston Galloway,27,DET,1745,Key Rotation,Movement Shooter,Wing Stopper,-0.55,40.48,49.93,25.13
5651,2019-20,Langston Galloway,28,DET,1702,Key Rotation,Off Screen Shooter,Chaser,-0.57,38.33,48.62,22.33
5652,2022-23,Joe Ingles,35,MIL,1044,Key Rotation,Secondary Ball Handler,Chaser,-0.38,51.59,59.97,47.45
5653,2024-25,Joe Ingles,37,MIN,114,Garbage Time,Secondary Ball Handler,Helper,-0.59,70.06,47.2,79.51
5654,2025-26,Joe Ingles,38,MIN,120,Garbage Time,Secondary Ball Handler,Helper,-0.69,36.26,39.84,20.1
5655,2023-24,Joe Ingles,36,ORL,1169,Rotation,Secondary Ball Handler,Low Activity,0.31,64.86,81.85,72.51
5656,2021-22,Joe Ingles,34,UTA,1122,Key Rotation,Movement Shooter,Chaser,0.92,65.82,90.46,73.96
5657,2015-16,Joe Ingles,28,UTA,1241,Rotation,Movement Shooter,Chaser,-0.51,65.18,52.07,73.1
5658,2016-17,Joe Ingles,29,UTA,1972,Starter,Secondary Ball Handler,Chaser,0.66,59.73,87.58,63.67
5659,2017-18,Joe Ingles,30,UTA,2579,Star,Off Screen Shooter,Wing Stopper,1.04,61.84,91.67,67.69
5660,2018-19,Joe Ingles,31,UTA,2568,Star,Secondary Ball Handler,Wing Stopper,1.68,63.63,96.26,70.96
5661,2019-20,Joe Ingles,32,UTA,2137,Star,Primary Ball Handler,Chaser,0.94,68.83,90.73,77.98
5662,2020-21,Joe Ingles,33,UTA,1867,Key Rotation,Primary Ball Handler,Chaser,0.78,78.13,89.13,88.3
5663,2017-18,David Stockton,26,UTA,9,Too Few Games,Low Minute,Point of Attack,-0.89,75,21.95,84.96
5664,2017-18,John Holland,29,CLE,174,Garbage Time,Movement Shooter,Chaser,-0.77,41.85,32.73,27.23
5665,2018-19,John Holland,30,CLE,1,Too Few Games,Low Minute,Point of Attack,,150,,100
5666,2016-17,Jarell Eddie,25,PHO,62,Too Few Games,Low Minute,Chaser,-0.63,32.37,44.38,17.56
5667,2015-16,Jarell Eddie,24,WAS,147,Garbage Time,Off Screen Shooter,Low Activity,-0.84,48.33,26.48,40.38
5668,2017-18,Jarell Eddie,26,BOS/CHI,9,Too Few Games,Low Minute,Helper,-0.8,31.58,29.99,17.06
5669,2015-16,Xavier Munford,23,MEM,244,Garbage Time,Primary Ball Handler,Point of Attack,-0.05,76.09,73.38,86.46
5670,2017-18,Xavier Munford,25,MIL,21,Too Few Games,Low Minute,Point of Attack,-0.91,78.57,19.94,88.88
5671,2017-18,Omari Johnson,28,MEM,75,Too Few Games,Low Minute,Helper,-0.43,56.25,57.18,56.99
5672,2020-21,Greg Whittington,27,DEN,12,Too Few Games,Low Minute,Helper,,33.33,,18.02
5673,2019-20,T.J. McConnell,27,IND,1326,Rotation,Slasher,Point of Attack,1.44,88.34,94.72,96.07
5674,2020-21,T.J. McConnell,28,IND,1796,Key Rotation,Slasher,Point of Attack,1.46,87.15,94.84,95.31
5675,2021-22,T.J. McConnell,29,IND,652,Key Rotation,Slasher,Point of Attack,1.22,88.12,93.08,95.92
5676,2022-23,T.J. McConnell,30,IND,1526,Key Rotation,Slasher,Point of Attack,0.96,96.59,90.92,99.07
5677,2023-24,T.J. McConnell,31,IND,1291,Rotation,Slasher,Point of Attack,1.45,103.45,94.79,99.67
5678,2024-25,T.J. McConnell,32,IND,1415,Rotation,Slasher,Point of Attack,1.01,102.63,91.3,99.6
5679,2025-26,T.J. McConnell,33,IND,963,Rotation,Slasher,Chaser,1.48,83.16,95.01,92.61
5680,2015-16,T.J. McConnell,23,PHI,1606,Key Rotation,Slasher,Point of Attack,1.14,106.88,92.41,99.81
5681,2016-17,T.J. McConnell,24,PHI,2133,Starter,Slasher,Point of Attack,1.65,110.09,96.19,99.91
5682,2017-18,T.J. McConnell,25,PHI,1706,Key Rotation,Slasher,Point of Attack,0.63,84.93,87.08,94.06
5683,2018-19,T.J. McConnell,26,PHI,1470,Rotation,Primary Ball Handler,Point of Attack,0.18,84.11,79.81,93.38
5684,2019-20,Tyson Chandler,37,HOU,219,Garbage Time,Athletic Finisher,Mobile Big,-0.76,39.86,33.61,24.22
5685,2018-19,Tyson Chandler,36,PHO/LAL,875,Rotation,Roll + Cut Big,Anchor Big,-1.47,41.98,0.38,27.49
5686,2015-16,Tyson Chandler,33,PHO,1618,Key Rotation,Roll + Cut Big,Helper,-1.07,59.96,8.71,64.15
5687,2016-17,Tyson Chandler,34,PHO,1298,Starter,Roll + Cut Big,Helper,-1.26,49.97,2.47,44.22
5688,2017-18,Tyson Chandler,35,PHO,1151,Key Rotation,Roll + Cut Big,Anchor Big,-1.24,49.67,3,43.5
5689,2018-19,Pau Gasol,38,SAS/MIL,361,Rotation,Post Scorer,Anchor Big,-0.5,88.41,52.8,96.1
5690,2016-17,Pau Gasol,36,SAS,1627,Star,Post Scorer,Anchor Big,-0.15,81.71,69.72,91.31
5691,2017-18,Pau Gasol,37,SAS,1812,Star,Post Scorer,Anchor Big,-0.31,86.02,63.54,94.69
5692,2015-16,Pau Gasol,35,CHI,2292,Starter,Post Scorer,Anchor Big,0.27,89,81.25,96.44
5693,2017-18,Joe Johnson,36,UTA/HOU,1205,Rotation,Shot Creator,Helper,0.16,58.26,79.14,61.16
5694,2015-16,Joe Johnson,34,BRK/MIA,2704,Starter,Shot Creator,Wing Stopper,0.81,57.67,89.58,59.99
5695,2021-22,Joe Johnson,40,BOS,2,Too Few Games,Low Minute,Helper,,75,,84.96
5696,2016-17,Joe Johnson,35,UTA,1843,Key Rotation,Shot Creator,Wing Stopper,0.46,59.91,84.35,64.01
5697,2015-16,Richard Jefferson,35,CLE,1325,Rotation,Stationary Shooter,Wing Stopper,-0.7,42.01,38.8,27.58
5698,2016-17,Richard Jefferson,36,CLE,1614,Rotation,Stationary Shooter,Wing Stopper,-0.75,41.09,34.52,26.13
5699,2017-18,Richard Jefferson,37,DEN,163,Garbage Time,Athletic Finisher,Helper,-0.66,40.68,42.17,25.42
5700,2015-16,Zach Randolph,34,MEM,2017,Starter,Post Scorer,Helper,0.02,64.85,75.52,72.48
5701,2016-17,Zach Randolph,35,MEM,1786,Key Rotation,Post Scorer,Anchor Big,-0.02,73.17,74.26,83.28
5702,2017-18,Zach Randolph,36,SAC,1508,Starter,Post Scorer,Helper,-0.23,76.62,66.8,86.88
5703,2015-16,Tony Parker,33,SAS,1981,Starter,Slasher,Point of Attack,0.61,95.47,86.8,98.84
5704,2016-17,Tony Parker,34,SAS,1587,Starter,Slasher,Point of Attack,0.09,92.96,77.24,98.05
5705,2017-18,Tony Parker,35,SAS,1071,Rotation,Slasher,Point of Attack,0.06,90.53,76.48,97.14
5706,2018-19,Tony Parker,36,CHO,1003,Rotation,Slasher,Low Activity,0.13,83.26,78.43,92.7
5707,2015-16,Chris Andersen,37,MIA/MEM,403,Rotation,Roll + Cut Big,Mobile Big,-0.96,50.89,16.05,46.13
5708,2016-17,Chris Andersen,38,CLE,114,Garbage Time,Athletic Finisher,Helper,-1.05,52.33,9.99,48.97
5709,2016-17,Mike Dunleavy,36,CLE/ATL,841,Rotation,Off Screen Shooter,Low Activity,-0.71,45.35,37.89,34.03
5710,2015-16,Mike Dunleavy,35,CHI,703,Key Rotation,Off Screen Shooter,Wing Stopper,-0.97,50.45,15.29,45.26
5711,2015-16,Drew Gooden,34,WAS,305,Rotation,Stretch Big,Helper,-1.06,65.42,9.33,73.41
5712,2016-17,Nene,34,HOU,1198,Rotation,Roll + Cut Big,Mobile Big,-0.62,57.88,45.05,60.42
5713,2017-18,Nene,35,HOU,758,Rotation,Roll + Cut Big,Mobile Big,-0.77,59.6,32.73,63.46
5714,2018-19,Nene,36,HOU,546,Rotation,Roll + Cut Big,Mobile Big,-0.95,51.25,16.82,46.81
5715,2015-16,Nene,33,WAS,1094,Rotation,Post Scorer,Mobile Big,-0.09,61.34,72,66.87
5716,2015-16,Amar'e Stoudemire,33,MIA,762,Rotation,Post Scorer,Anchor Big,-1.25,47.34,2.73,38.44
5717,2015-16,Caron Butler,35,SAC,176,Garbage Time,Versatile Big,Wing Stopper,-0.65,52.89,43.15,50.44
5718,2015-16,Tayshaun Prince,35,MIN,1461,Rotation,Athletic Finisher,Wing Stopper,-0.85,39.7,25.72,24.01
5719,2016-17,Matt Barnes,36,SAC/GSW,1776,Key Rotation,Movement Shooter,Helper,-0.26,74.81,65.55,84.77
5720,2015-16,Matt Barnes,35,MEM,2190,Key Rotation,Movement Shooter,Wing Stopper,-0.62,67.7,45.05,76.47
5721,2015-16,Rasual Butler,36,SAS,431,Garbage Time,Stationary Shooter,Low Activity,-0.95,52.39,16.82,49.2
5722,2015-16,Luis Scola,35,TOR,1636,Rotation,Post Scorer,Helper,-0.74,71.9,35.71,81.91
5723,2016-17,Luis Scola,36,BRK,461,Rotation,Versatile Big,Anchor Big,-0.76,66.02,33.61,74.3
5724,2018-19,LeBron James,34,LAL,1937,Star,Shot Creator,Helper,3.06,84.67,99.38,93.88
5725,2019-20,LeBron James,35,LAL,2316,Star,Shot Creator,Helper,3.65,96.15,99.81,98.97
5726,2020-21,LeBron James,36,LAL,1504,Star,Shot Creator,Helper,2.68,95.69,98.96,98.87
5727,2021-22,LeBron James,37,LAL,2084,Star,Shot Creator,Helper,2.1,85.78,98.03,94.53
5728,2022-23,LeBron James,38,LAL,1954,Star,Shot Creator,Helper,2.54,78.8,98.74,89.11
5729,2023-24,LeBron James,39,LAL,2504,Star,Shot Creator,Helper,2.67,77.85,98.95,88.11
5730,2024-25,LeBron James,40,LAL,2444,Star,Shot Creator,Helper,2.57,88.21,98.79,96.01
5731,2025-26,LeBron James,41,LAL,1940,Star,Shot Creator,Helper,2.38,57.03,98.52,58.73
5732,2015-16,LeBron James,31,CLE,2709,Star,Shot Creator,Wing Stopper,2.83,84.71,99.12,93.93
5733,2016-17,LeBron James,32,CLE,2795,Star,Shot Creator,Wing Stopper,2.88,87.98,99.21,95.82
5734,2017-18,LeBron James,33,CLE,3026,Star,Shot Creator,Helper,2.8,87.02,99.09,95.24
5735,2018-19,Carmelo Anthony,34,HOU,294,Key Rotation,Shot Creator,Wing Stopper,-0.68,40.74,40.56,25.55
5736,2021-22,Carmelo Anthony,37,LAL,1793,Starter,Versatile Big,Helper,-0.46,46.83,55.28,37.28
5737,2015-16,Carmelo Anthony,31,NYK,2530,Starter,Shot Creator,Wing Stopper,1.24,73.49,93.36,83.5
5738,2016-17,Carmelo Anthony,32,NYK,2538,Starter,Shot Creator,Wing Stopper,0.78,65.63,89.13,73.72
5739,2017-18,Carmelo Anthony,33,OKC,2501,Starter,Shot Creator,Helper,-0.15,60.57,69.72,65.25
5740,2019-20,Carmelo Anthony,35,POR,1902,Starter,Shot Creator,Helper,-0.02,44.43,74.26,32.32
