player_firstName,player_lastName,player_name,player_id,team_fullName,team_conference_name,team_conference_abbr,team_conference_id,team_division_name,team_division_abbr,team_division_id,team_name,team_abbr,team_id,stats_gp,stats_timePercent,stats_possessions,stats_points,stats_ppp,stats_pppRank,stats_fgMade,stats_fgMiss,stats_fgAttempt,stats_fgPercent,stats_fgPercentEffective,stats_shot2Made,stats_shot2Miss,stats_shot2Attempt,stats_shot2Percent,stats_shot3Made,stats_shot3Miss,stats_shot3Attempt,stats_ftMade,stats_ftMiss,stats_ftAttempt,stats_ftPercent,stats_plusOne,stats_shotFoul,stats_score,stats_turnover,SeasonID,SeasonLabel,RequestedPlayType,QueryPlayType,stats_shot3Percent
Tim,Frazier,Tim Frazier,621d892325a5348885b24f9a,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,2,,1,0,0.0,,0,0,0,,,0,0,0,,0,0,0,0,0,0,,0,0,0,1,6120261cea4488c9fd5c57c5,,ISO,ISO,
Thomas,Bryant,Thomas Bryant,5bb2a77eaeda719939f79244,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,27,,5,6,1.2,,3,2,5,0.6,0.6,3,2,5,0.6,0,0,0,0,0,0,,0,0,3,0,6120261cea4488c9fd5c57c5,,ISO,ISO,
Quentin,Grimes,Quentin Grimes,615d00e0e771e94fc0d29297,New York Knicks,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,NewYork,NYK,54457dd3300969b132fcfe3e,50,,5,0,0.0,,0,5,5,0.0,0.0,0,2,2,0.0,0,3,3,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,ISO,ISO,0.0
DeJon,Jarreau,DeJon Jarreau,615d00e0e771e94fc0d29281,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,4,,3,2,0.6666666666666666,,1,2,3,0.3333333333333333,0.3333333333333333,1,2,3,0.3333333333333333,0,0,0,0,0,0,,0,0,1,0,6120261cea4488c9fd5c57c5,,ISO,ISO,
Bam,Adebayo,Bam Adebayo,59e63aef44b2b8aa7e5bf532,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,78,0.07164404223227752,95,104,1.0947368421052632,28,40,38,78,0.5128205128205128,0.5128205128205128,40,37,77,0.5194805194805194,0,1,1,24,6,30,0.8,8,18,50,6,6120261cea4488c9fd5c57c5,,ISO,ISO,0.0
Miles,McBride,Miles McBride,615d00e0e771e94fc0d2929c,New York Knicks,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,NewYork,NYK,54457dd3300969b132fcfe3e,43,0.1322314049586777,16,5,0.3125,273,2,14,16,0.125,0.15625,1,8,9,0.1111111111111111,1,6,7,0,0,0,,0,0,2,0,6120261cea4488c9fd5c57c5,,ISO,ISO,0.14285714285714285
Cody,Martin,Cody Martin,5d9a87a67455336e87b9df7c,Charlotte Hornets,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Charlotte,CHA,54457dd3300969b132fcfe58,76,0.03163444639718805,18,26,1.4444444444444444,1,10,6,16,0.625,0.78125,5,5,10,0.5,5,1,6,1,1,2,0.5,2,2,10,2,6120261cea4488c9fd5c57c5,,ISO,ISO,0.8333333333333334
Kentavious,Caldwell-Pope,Kentavious Caldwell-Pope,615d0e4fe771e94fc0255ace,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,80,0.06045589692765114,61,46,0.7540983606557377,199,17,35,52,0.3269230769230769,0.34615384615384615,15,22,37,0.40540540540540543,2,13,15,10,2,12,0.8333333333333334,0,5,23,3,6120261cea4488c9fd5c57c5,,ISO,ISO,0.13333333333333333
Javonte,Smart,Javonte Smart,61ac3648d7ea140d4ab2ba06,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,13,,4,2,0.5,,1,2,3,0.3333333333333333,0.3333333333333333,1,2,3,0.3333333333333333,0,0,0,0,0,0,,0,0,1,1,6120261cea4488c9fd5c57c5,,ISO,ISO,
Matisse,Thybulle,Matisse Thybulle,5d9d370d7455336e87f60c2f,Philadelphia 76ers,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Philadelphia,PHI,54457dd3300969b132fcfe40,76,,1,0,0.0,,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,ISO,ISO,
Evan,Mobley,Evan Mobley,615d0923e771e94fc00a6ba2,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,76,0.10138648180242635,117,102,0.8717948717948718,140,41,51,92,0.44565217391304346,0.45652173913043476,39,49,88,0.4431818181818182,2,2,4,18,7,25,0.72,3,14,50,14,6120261cea4488c9fd5c57c5,,ISO,ISO,0.5
Jarrett,Allen,Jarrett Allen,6008ed775fe05a0e9f9bec08,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,62,0.023989898989898988,19,24,1.263157894736842,6,10,5,15,0.6666666666666666,0.6666666666666666,10,5,15,0.6666666666666666,0,0,0,4,2,6,0.6666666666666666,2,3,12,2,6120261cea4488c9fd5c57c5,,ISO,ISO,
Paul,Reed,Paul Reed,5fd979f65fe05a0e9f63ab8c,Philadelphia 76ers,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Philadelphia,PHI,54457dd3300969b132fcfe40,54,,6,2,0.3333333333333333,,1,4,5,0.2,0.2,1,4,5,0.2,0,0,0,0,1,1,0.0,1,1,1,1,6120261cea4488c9fd5c57c5,,ISO,ISO,
DeMar,DeRozan,DeMar DeRozan,615d0923e771e94fc00a6bcb,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,85,0.16473317865429235,355,392,1.1042253521126761,24,140,145,285,0.49122807017543857,0.4964912280701754,137,143,280,0.48928571428571427,3,2,5,109,15,124,0.8790322580645161,24,69,190,20,6120261cea4488c9fd5c57c5,,ISO,ISO,0.6
OG,Anunoby,OG Anunoby,59e63b3944b2b8aa7e5d70bf,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,58,0.125,124,93,0.75,200,36,71,107,0.3364485981308411,0.3878504672897196,25,41,66,0.3787878787878788,11,30,41,10,5,15,0.6666666666666666,2,7,41,11,6120261cea4488c9fd5c57c5,,ISO,ISO,0.2682926829268293
Markelle,Fultz,Markelle Fultz,5c5fa61285d07ba9761a86e9,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,18,0.05726872246696035,13,7,0.5384615384615384,254,3,7,10,0.3,0.3,3,6,9,0.3333333333333333,0,1,1,1,0,1,1.0,1,1,3,3,6120261cea4488c9fd5c57c5,,ISO,ISO,0.0
Montrezl,Harrell,Montrezl Harrell,615d0e4fe771e94fc0255abf,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,50,0.05235602094240838,30,35,1.1666666666666667,12,16,14,30,0.5333333333333333,0.5333333333333333,16,14,30,0.5333333333333333,0,0,0,3,1,4,0.75,4,4,16,0,6120261cea4488c9fd5c57c5,,ISO,ISO,
Semi,Ojeleye,Semi Ojeleye,615d0caee771e94fc01cac2d,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,20,,3,3,1.0,,1,2,3,0.3333333333333333,0.5,0,2,2,0.0,1,0,1,0,0,0,,0,0,1,0,6120261cea4488c9fd5c57c5,,ISO,ISO,1.0
Tremont,Waters,Tremont Waters,615d0caee771e94fc01cac35,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,5,,5,9,1.8,,3,0,3,1.0,1.5,0,0,0,,3,0,3,0,0,0,,0,0,3,2,6120261cea4488c9fd5c57c5,,ISO,ISO,1.0
Malachi,Flynn,Malachi Flynn,5fd582355fe05a0e9f6d1929,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,55,0.13257575757575757,35,29,0.8285714285714286,167,11,21,32,0.34375,0.390625,8,14,22,0.36363636363636365,3,7,10,4,1,5,0.8,1,3,13,1,6120261cea4488c9fd5c57c5,,ISO,ISO,0.3
Delon,Wright,Delon Wright,615baae0e771e94fc0d00166,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,87,0.04466501240694789,18,9,0.5,257,2,12,14,0.14285714285714285,0.17857142857142858,1,8,9,0.1111111111111111,1,4,5,4,2,6,0.6666666666666666,0,3,4,1,6120261cea4488c9fd5c57c5,,ISO,ISO,0.2
Daniel,Gafford,Daniel Gafford,605fe6b25fe05a0e9fe5d388,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,76,,5,3,0.6,,0,3,3,0.0,0.0,0,3,3,0.0,0,0,0,3,1,4,0.75,0,1,2,0,6120261cea4488c9fd5c57c5,,ISO,ISO,
R.J.,Hampton,R.J. Hampton,605e96a05fe05a0e9fb90855,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,68,0.04716981132075472,30,27,0.9,118,11,18,29,0.3793103448275862,0.43103448275862066,8,13,21,0.38095238095238093,3,5,8,2,0,2,1.0,0,1,12,0,6120261cea4488c9fd5c57c5,,ISO,ISO,0.375
Jalen,McDaniels,Jalen McDaniels,5da130fa7455336e87c212c3,Charlotte Hornets,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Charlotte,CHA,54457dd3300969b132fcfe58,60,,8,4,0.5,,2,3,5,0.4,0.4,2,3,5,0.4,0,0,0,0,0,0,,0,0,2,3,6120261cea4488c9fd5c57c5,,ISO,ISO,
Isaiah,Stewart,Isaiah Stewart,5fd42b7d5fe05a0e9f828ccc,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,75,,2,2,1.0,,1,1,2,0.5,0.5,1,1,2,0.5,0,0,0,0,0,0,,0,0,1,0,6120261cea4488c9fd5c57c5,,ISO,ISO,
Sam,Dekker,Sam Dekker,615ba9bde771e94fc0bc4771,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,5,,2,5,2.5,,2,0,2,1.0,1.25,1,0,1,1.0,1,0,1,0,0,0,,0,0,2,0,6120261cea4488c9fd5c57c5,,ISO,ISO,1.0
Grant,Riller,Grant Riller,615ba9bde771e94fc0bc473b,Philadelphia 76ers,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Philadelphia,PHI,54457dd3300969b132fcfe40,1,,1,2,2.0,,1,0,1,1.0,1.0,1,0,1,1.0,0,0,0,0,0,0,,0,0,1,0,6120261cea4488c9fd5c57c5,,ISO,ISO,
Goran,Dragic,Goran Dragic,615ba9bde771e94fc0bc4779,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,9,,3,0,0.0,,0,2,2,0.0,0.0,0,2,2,0.0,0,0,0,0,0,0,,0,0,0,1,6120261cea4488c9fd5c57c5,,ISO,ISO,
Cory,Joseph,Cory Joseph,605e8fd05fe05a0e9f707462,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,69,0.035523978685612786,20,15,0.75,200,6,5,11,0.5454545454545454,0.5454545454545454,6,5,11,0.5454545454545454,0,0,0,3,1,4,0.75,0,2,8,7,6120261cea4488c9fd5c57c5,,ISO,ISO,
Kevin,Durant,Kevin Durant,5d97fb317455336e872883e9,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,63,0.19318181818181818,323,338,1.0464396284829722,38,125,134,259,0.4826254826254826,0.5231660231660231,104,101,205,0.5073170731707317,21,33,54,67,2,69,0.9710144927536232,5,28,154,35,6120261cea4488c9fd5c57c5,,ISO,ISO,0.3888888888888889
Hamidou,Diallo,Hamidou Diallo,604d73a85fe05a0e9f307ffc,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,62,0.04985337243401759,34,36,1.0588235294117647,34,15,15,30,0.5,0.5166666666666667,14,15,29,0.4827586206896552,1,0,1,5,0,5,1.0,3,4,16,3,6120261cea4488c9fd5c57c5,,ISO,ISO,1.0
Grayson,Allen,Grayson Allen,615d0caee771e94fc01cac1e,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,82,0.018134715025906734,14,13,0.9285714285714286,99,5,7,12,0.4166666666666667,0.4583333333333333,4,5,9,0.4444444444444444,1,2,3,2,0,2,1.0,0,1,6,1,6120261cea4488c9fd5c57c5,,ISO,ISO,0.3333333333333333
Justin,Holiday,Justin Holiday,5d97763a7455336e8792258b,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,51,,1,0,0.0,,0,1,1,0.0,0.0,0,0,0,,0,1,1,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,ISO,ISO,0.0
George,Hill,George Hill,616f7fc1e771e94fc0768410,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,62,0.05929919137466307,22,20,0.9090909090909091,114,8,10,18,0.4444444444444444,0.4444444444444444,8,5,13,0.6153846153846154,0,5,5,4,0,4,1.0,0,1,10,2,6120261cea4488c9fd5c57c5,,ISO,ISO,0.0
Kessler,Edwards,Kessler Edwards,615a2ab8e771e94fc0ad82b9,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,54,,2,4,2.0,,1,0,1,1.0,1.0,1,0,1,1.0,0,0,0,2,0,2,1.0,0,1,2,0,6120261cea4488c9fd5c57c5,,ISO,ISO,
Dewayne,Dedmon,Dewayne Dedmon,606fbb485fe05a0e9f79fb20,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,85,,4,4,1.0,,2,2,4,0.5,0.5,2,2,4,0.5,0,0,0,0,0,0,,0,0,2,0,6120261cea4488c9fd5c57c5,,ISO,ISO,
Johnny,OBryant,Johnny OBryant,544580de300969b132fd50c7,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,2,,2,0,0.0,,0,2,2,0.0,0.0,0,2,2,0.0,0,0,0,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,ISO,ISO,
Bobby,Portis,Bobby Portis,5fd589be5fe05a0e9f893fab,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,84,0.020815264527320035,24,18,0.75,200,8,13,21,0.38095238095238093,0.38095238095238093,8,13,21,0.38095238095238093,0,0,0,2,0,2,1.0,0,1,9,2,6120261cea4488c9fd5c57c5,,ISO,ISO,
Lance,Stephenson,Lance Stephenson,61d251a5df8a6a3c11fbeff5,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,40,0.09443099273607748,39,34,0.8717948717948718,140,14,20,34,0.4117647058823529,0.45588235294117646,11,12,23,0.4782608695652174,3,8,11,3,1,4,0.75,0,1,16,3,6120261cea4488c9fd5c57c5,,ISO,ISO,0.2727272727272727
Cole,Anthony,Cole Anthony,5fd42b555fe05a0e9f82085a,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,69,0.0774818401937046,96,84,0.875,136,32,50,82,0.3902439024390244,0.4329268292682927,25,37,62,0.4032258064516129,7,13,20,13,3,16,0.8125,1,8,39,7,6120261cea4488c9fd5c57c5,,ISO,ISO,0.35
Mychal,Mulder,Mychal Mulder,6179fbe4e771e94fc033b27b,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,15,,2,0,0.0,,0,2,2,0.0,0.0,0,0,0,,0,2,2,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,ISO,ISO,0.0
Kevin,Knox II,Kevin Knox II,61e8d2bcdf8a6a3c11f7b6c0,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,20,,2,0,0.0,,0,2,2,0.0,0.0,0,1,1,0.0,0,1,1,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,ISO,ISO,0.0
Clint,Capela,Clint Capela,5e3e22ba7455336e87ada266,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,79,,3,2,0.6666666666666666,,1,2,3,0.3333333333333333,0.3333333333333333,1,2,3,0.3333333333333333,0,0,0,0,0,0,,0,0,1,0,6120261cea4488c9fd5c57c5,,ISO,ISO,
Trey,Lyles,Trey Lyles,615e4bcfe771e94fc0e9eaf7,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,55,0.029574861367837338,16,9,0.5625,248,2,7,9,0.2222222222222222,0.2222222222222222,2,7,9,0.2222222222222222,0,0,0,5,5,10,0.5,0,4,5,2,6120261cea4488c9fd5c57c5,,ISO,ISO,
Trae,Young,Trae Young,5bb2ae87aeda71993907f6b5,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,85,0.16072980017376196,370,355,0.9594594594594594,81,121,184,305,0.39672131147540984,0.46229508196721314,81,97,178,0.4550561797752809,40,87,127,73,5,78,0.9358974358974359,6,31,156,30,6120261cea4488c9fd5c57c5,,ISO,ISO,0.31496062992125984
P.J.,Tucker,P.J. Tucker,615baa5fe771e94fc0c75d76,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,93,,3,0,0.0,,0,3,3,0.0,0.0,0,3,3,0.0,0,0,0,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,ISO,ISO,
Al,Horford,Al Horford,615baa6de771e94fc0c8482e,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,94,0.010775862068965518,10,9,0.9,118,3,4,7,0.42857142857142855,0.5,2,4,6,0.3333333333333333,1,0,1,2,0,2,1.0,0,1,4,2,6120261cea4488c9fd5c57c5,,ISO,ISO,1.0
Cameron,Reddish,Cameron Reddish,5d9bee7d7455336e8764a791,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,38,0.04329896907216495,21,10,0.47619047619047616,260,2,15,17,0.11764705882352941,0.17647058823529413,0,6,6,0.0,2,9,11,4,0,4,1.0,0,1,4,2,6120261cea4488c9fd5c57c5,,ISO,ISO,0.18181818181818182
Theo,Pinson,Theo Pinson,615baa6de771e94fc0c84817,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,2,,1,0,0.0,,0,1,1,0.0,0.0,0,0,0,,0,1,1,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,ISO,ISO,0.0
Nicolas,Claxton,Nicolas Claxton,5d97fb317455336e8728840f,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,55,,3,4,1.3333333333333333,,2,0,2,1.0,1.0,2,0,2,1.0,0,0,0,0,0,0,,0,0,2,1,6120261cea4488c9fd5c57c5,,ISO,ISO,
Admiral,Schofield,Admiral Schofield,615baa58e771e94fc0c6c473,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,40,,5,9,1.8,,2,0,2,1.0,1.25,1,0,1,1.0,1,0,1,4,0,4,1.0,0,2,4,1,6120261cea4488c9fd5c57c5,,ISO,ISO,1.0
Kelly,Oubre Jr.,Kelly Oubre Jr.,615dd267e771e94fc0302649,Charlotte Hornets,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Charlotte,CHA,54457dd3300969b132fcfe58,78,0.04307974335472044,47,42,0.8936170212765957,127,15,26,41,0.36585365853658536,0.4146341463414634,11,15,26,0.4230769230769231,4,11,15,8,3,11,0.7272727272727273,3,7,19,2,6120261cea4488c9fd5c57c5,,ISO,ISO,0.26666666666666666
Dean,Wade,Dean Wade,5da12eb17455336e87bfe4a6,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,55,,8,9,1.125,,2,3,5,0.4,0.4,2,3,5,0.4,0,0,0,5,1,6,0.8333333333333334,0,2,5,0,6120261cea4488c9fd5c57c5,,ISO,ISO,
Rui,Hachimura,Rui Hachimura,5d9be6e17455336e875c33f8,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,42,0.07900677200902935,35,25,0.7142857142857143,209,8,18,26,0.3076923076923077,0.3076923076923077,8,17,25,0.32,0,1,1,9,4,13,0.6923076923076923,1,6,14,3,6120261cea4488c9fd5c57c5,,ISO,ISO,0.0
Jrue,Holiday,Jrue Holiday,5fd589be5fe05a0e9f893f97,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,82,0.15590345727332028,239,220,0.9205020920502092,107,87,109,196,0.44387755102040816,0.49489795918367346,67,75,142,0.47183098591549294,20,34,54,26,11,37,0.7027027027027027,1,17,104,25,6120261cea4488c9fd5c57c5,,ISO,ISO,0.37037037037037035
Obi,Toppin,Obi Toppin,5fd42b7d5fe05a0e9f828c9f,New York Knicks,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,NewYork,NYK,54457dd3300969b132fcfe3e,76,,5,3,0.6,,1,3,4,0.25,0.25,1,3,4,0.25,0,0,0,1,1,2,0.5,0,1,2,0,6120261cea4488c9fd5c57c5,,ISO,ISO,
Myles,Turner,Myles Turner,55a494fe1e31501db44135d1,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,46,,2,1,0.5,,0,0,0,,,0,0,0,,0,0,0,1,1,2,0.5,0,1,1,1,6120261cea4488c9fd5c57c5,,ISO,ISO,
Jabari,Parker,Jabari Parker,607b7e92e6c2413bc4e362d2,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,15,,9,4,0.4444444444444444,,1,6,7,0.14285714285714285,0.14285714285714285,1,6,7,0.14285714285714285,0,0,0,2,0,2,1.0,0,1,2,1,6120261cea4488c9fd5c57c5,,ISO,ISO,
Josh,Richardson,Josh Richardson,615baa6de771e94fc0c8481c,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,47,0.038901601830663615,17,13,0.7647058823529411,193,5,6,11,0.45454545454545453,0.5,4,6,10,0.4,1,0,1,2,0,2,1.0,0,1,6,5,6120261cea4488c9fd5c57c5,,ISO,ISO,1.0
Kevin,Pangos,Kevin Pangos,615d0923e771e94fc00a6bac,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,28,,5,0,0.0,,0,4,4,0.0,0.0,0,2,2,0.0,0,2,2,0,0,0,,0,0,0,1,6120261cea4488c9fd5c57c5,,ISO,ISO,0.0
Marko,Simonovic,Marko Simonovic,615d0923e771e94fc00a6be1,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,10,,1,2,2.0,,0,0,0,,,0,0,0,,0,0,0,2,0,2,1.0,0,1,1,0,6120261cea4488c9fd5c57c5,,ISO,ISO,
