player_firstName,player_lastName,player_name,player_id,team_fullName,team_conference_name,team_conference_abbr,team_conference_id,team_division_name,team_division_abbr,team_division_id,team_name,team_abbr,team_id,stats_gp,stats_possessions,stats_points,stats_ppp,stats_fgMade,stats_fgMiss,stats_fgAttempt,stats_fgPercent,stats_fgPercentEffective,stats_shot2Made,stats_shot2Miss,stats_shot2Attempt,stats_shot2Percent,stats_shot3Made,stats_shot3Miss,stats_shot3Attempt,stats_shot3Percent,stats_ftMade,stats_ftMiss,stats_ftAttempt,stats_plusOne,stats_shotFoul,stats_score,stats_turnover,SeasonID,SeasonLabel,QueryPlayType,stats_ftPercent,stats_timePercent,stats_pppRank
Chuma,Okeke,Chuma Okeke,5fd42b555fe05a0e9f820874,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,70,32,35,1.09375,13,17,30,0.43333333333333335,0.5666666666666667,5,6,11,0.45454545454545453,8,11,19,0.42105263157894735,1,0,1,1,1,13,2,6120261cea4488c9fd5c57c5,,OffScreen,1.0,0.04833836858006042,52
Jabari,Parker,Jabari Parker,607b7e92e6c2413bc4e362d2,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,15,2,5,2.5,1,0,1,1.0,1.5,0,0,0,,1,0,1,1.0,2,0,2,0,1,2,0,6120261cea4488c9fd5c57c5,,OffScreen,1.0,,
Caleb,Martin,Caleb Martin,615baa5fe771e94fc0c75d43,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,81,5,3,0.6,1,3,4,0.25,0.375,0,0,0,,1,3,4,0.25,0,0,0,0,0,1,1,6120261cea4488c9fd5c57c5,,OffScreen,,,
Duane,Washington Jr.,Duane Washington Jr.,615d00e0e771e94fc0d2928c,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,52,42,33,0.7857142857142857,12,23,35,0.34285714285714286,0.42857142857142855,6,9,15,0.4,6,14,20,0.3,3,1,4,0,2,14,5,6120261cea4488c9fd5c57c5,,OffScreen,0.75,0.07850467289719626,180
Timothe,Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,615baae0e771e94fc0d00154,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,62,6,2,0.3333333333333333,1,5,6,0.16666666666666666,0.16666666666666666,1,4,5,0.2,0,1,1,0.0,0,0,0,0,0,1,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Immanuel,Quickley,Immanuel Quickley,5fd42b7d5fe05a0e9f828c94,New York Knicks,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,NewYork,NYK,54457dd3300969b132fcfe3e,82,16,12,0.75,4,8,12,0.3333333333333333,0.4166666666666667,2,2,4,0.5,2,6,8,0.25,2,0,2,2,2,4,4,6120261cea4488c9fd5c57c5,,OffScreen,1.0,0.01703940362087327,192
Kevin,Pangos,Kevin Pangos,615d0923e771e94fc00a6bac,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,28,4,5,1.25,2,2,4,0.5,0.625,1,1,2,0.5,1,1,2,0.5,0,0,0,0,0,2,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Jamorko,Pickett,Jamorko Pickett,615e4bcfe771e94fc0e9eb14,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,17,1,0,0.0,0,1,1,0.0,0.0,0,0,0,,0,1,1,0.0,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Cam,Thomas,Cam Thomas,615a2ab8e771e94fc0ad82e6,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,72,15,8,0.5333333333333333,3,9,12,0.25,0.25,3,8,11,0.2727272727272727,0,1,1,0.0,2,1,3,1,2,4,2,6120261cea4488c9fd5c57c5,,OffScreen,0.6666666666666666,0.023148148148148147,218
Max,Strus,Max Strus,5fd81d3c5fe05a0e9fdbec15,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,92,164,169,1.0304878048780488,57,88,145,0.3931034482758621,0.5586206896551724,9,16,25,0.36,48,72,120,0.4,7,2,9,1,4,60,16,6120261cea4488c9fd5c57c5,,OffScreen,0.7777777777777778,0.17845484221980412,77
Caris,LeVert,Caris LeVert,60051e2c5fe05a0e9f1de816,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,39,17,23,1.3529411764705883,9,6,15,0.6,0.7666666666666667,4,2,6,0.6666666666666666,5,4,9,0.5555555555555556,0,0,0,0,0,9,2,6120261cea4488c9fd5c57c5,,OffScreen,,0.022339027595269383,11
Trae,Young,Trae Young,5bb2ae87aeda71993907f6b5,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,85,27,40,1.4814814814814814,14,5,19,0.7368421052631579,0.9473684210526315,6,2,8,0.75,8,3,11,0.7272727272727273,4,2,6,0,1,17,5,6120261cea4488c9fd5c57c5,,OffScreen,0.6666666666666666,0.011728931364031277,5
Domantas,Sabonis,Domantas Sabonis,59af0b0117120e9c9a99584f,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,51,3,0,0.0,0,2,2,0.0,0.0,0,1,1,0.0,0,1,1,0.0,0,0,0,0,0,0,1,6120261cea4488c9fd5c57c5,,OffScreen,,,
Brad,Wanamaker,Brad Wanamaker,6160eec1e771e94fc07092e0,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,25,2,4,2.0,2,0,2,1.0,1.0,2,0,2,1.0,0,0,0,,0,0,0,0,0,2,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Miles,Bridges,Miles Bridges,5baeb559aeda7199399eb09e,Charlotte Hornets,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Charlotte,CHA,54457dd3300969b132fcfe58,85,48,45,0.9375,14,25,39,0.358974358974359,0.47435897435897434,5,10,15,0.3333333333333333,9,15,24,0.375,8,2,10,0,4,19,4,6120261cea4488c9fd5c57c5,,OffScreen,0.8,0.030710172744721688,118
Ricky,Rubio,Ricky Rubio,615d0923e771e94fc00a6bae,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,39,27,25,0.9259259259259259,7,13,20,0.35,0.425,4,8,12,0.3333333333333333,3,5,8,0.375,8,0,8,0,2,11,3,6120261cea4488c9fd5c57c5,,OffScreen,1.0,0.045,129
BJ,Johnson,BJ Johnson,61bd45669bc6b8713afdaa2f,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,4,1,2,2.0,1,0,1,1.0,1.0,1,0,1,1.0,0,0,0,,0,0,0,0,0,1,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Marcus,Smart,Marcus Smart,544580cc300969b132fd451e,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,94,23,26,1.1304347826086956,9,12,21,0.42857142857142855,0.5714285714285714,3,7,10,0.3,6,5,11,0.5454545454545454,2,0,2,0,1,10,1,6120261cea4488c9fd5c57c5,,OffScreen,1.0,0.017164179104477612,44
Lamar,Stevens,Lamar Stevens,5fd57d3a5fe05a0e9f5ac60e,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,68,7,8,1.1428571428571428,3,2,5,0.6,0.6,3,2,5,0.6,0,0,0,,2,0,2,0,1,4,1,6120261cea4488c9fd5c57c5,,OffScreen,1.0,,
Jordan,Nwora,Jordan Nwora,5fd589be5fe05a0e9f893fa2,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,75,32,27,0.84375,9,18,27,0.3333333333333333,0.3888888888888889,6,7,13,0.46153846153846156,3,11,14,0.21428571428571427,6,2,8,0,4,12,1,6120261cea4488c9fd5c57c5,,OffScreen,0.75,0.050314465408805034,158
Cade,Cunningham,Cade Cunningham,615e4bcfe771e94fc0e9eab4,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,64,45,37,0.8222222222222222,14,26,40,0.35,0.4125,9,11,20,0.45,5,15,20,0.25,4,2,6,0,3,17,2,6120261cea4488c9fd5c57c5,,OffScreen,0.6666666666666666,0.033657442034405384,167
Haywood,Highsmith,Haywood Highsmith,61cfc32cdf8a6a3c11fb8841,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,27,2,5,2.5,2,0,2,1.0,1.25,1,0,1,1.0,1,0,1,1.0,0,0,0,0,0,2,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Dean,Wade,Dean Wade,5da12eb17455336e87bfe4a6,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,55,6,8,1.3333333333333333,2,2,4,0.5,0.75,0,0,0,,2,2,4,0.5,2,1,3,0,1,3,1,6120261cea4488c9fd5c57c5,,OffScreen,0.6666666666666666,,
Shaquille,Harrison,Shaquille Harrison,615ba9bde771e94fc0bc4723,Philadelphia 76ers,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Philadelphia,PHI,54457dd3300969b132fcfe40,4,2,0,0.0,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,,0,0,0,0,0,0,1,6120261cea4488c9fd5c57c5,,OffScreen,,,
Obi,Toppin,Obi Toppin,5fd42b7d5fe05a0e9f828c9f,New York Knicks,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,NewYork,NYK,54457dd3300969b132fcfe3e,76,7,8,1.1428571428571428,3,4,7,0.42857142857142855,0.5714285714285714,1,3,4,0.25,2,1,3,0.6666666666666666,0,0,0,0,0,3,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Danny,Green,Danny Green,5fd979f65fe05a0e9f63ab7a,Philadelphia 76ers,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Philadelphia,PHI,54457dd3300969b132fcfe40,77,2,0,0.0,0,2,2,0.0,0.0,0,0,0,,0,2,2,0.0,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Mitch,Ballock,Mitch Ballock,615d0923e771e94fc00a6b90,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,1,1,0,0.0,0,1,1,0.0,0.0,0,0,0,,0,1,1,0.0,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
RJ,Barrett,RJ Barrett,5d9be6e17455336e875c33c8,New York Knicks,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,NewYork,NYK,54457dd3300969b132fcfe3e,74,44,36,0.8181818181818182,13,21,34,0.38235294117647056,0.4264705882352941,10,13,23,0.43478260869565216,3,8,11,0.2727272727272727,7,4,11,1,6,18,5,6120261cea4488c9fd5c57c5,,OffScreen,0.6363636363636364,0.02756892230576441,169
Josh,Richardson,Josh Richardson,615baa6de771e94fc0c8481c,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,47,13,11,0.8461538461538461,5,7,12,0.4166666666666667,0.4583333333333333,4,5,9,0.4444444444444444,1,2,3,0.3333333333333333,0,0,0,0,0,5,1,6120261cea4488c9fd5c57c5,,OffScreen,,0.029748283752860413,156
Kevin,Huerter,Kevin Huerter,5bb2ae87aeda71993907f691,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,84,80,75,0.9375,31,38,69,0.4492753623188406,0.5072463768115942,23,20,43,0.5348837209302325,8,18,26,0.3076923076923077,5,0,5,1,3,33,9,6120261cea4488c9fd5c57c5,,OffScreen,1.0,0.08105369807497467,118
Kyle,Kuzma,Kyle Kuzma,615d0e4fe771e94fc0255ab5,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,70,62,52,0.8387096774193549,20,35,55,0.36363636363636365,0.4636363636363636,9,18,27,0.3333333333333333,11,17,28,0.39285714285714285,1,1,2,0,1,21,6,6120261cea4488c9fd5c57c5,,OffScreen,0.5,0.049441786283891544,161
Franz,Wagner,Franz Wagner,615baa58e771e94fc0c6c487,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,83,46,48,1.0434782608695652,17,16,33,0.5151515151515151,0.5454545454545454,15,12,27,0.5555555555555556,2,4,6,0.3333333333333333,12,3,15,1,8,24,6,6120261cea4488c9fd5c57c5,,OffScreen,0.8,0.03776683087027915,74
Juancho,Hernangomez,Juancho Hernangomez,615baa6de771e94fc0c847fd,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,22,2,0,0.0,0,2,2,0.0,0.0,0,0,0,,0,2,2,0.0,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Javonte,Smart,Javonte Smart,615baa5fe771e94fc0c75d5a,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,9,2,3,1.5,1,1,2,0.5,0.75,0,0,0,,1,1,2,0.5,0,0,0,0,0,1,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Joel,Embiid,Joel Embiid,544580d1300969b132fd482b,Philadelphia 76ers,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Philadelphia,PHI,54457dd3300969b132fcfe40,80,19,15,0.7894736842105263,7,10,17,0.4117647058823529,0.4411764705882353,6,5,11,0.5454545454545454,1,5,6,0.16666666666666666,0,0,0,0,0,7,2,6120261cea4488c9fd5c57c5,,OffScreen,,0.008828996282527882,178
Jevon,Carter,Jevon Carter,615a2ab8e771e94fc0ad829d,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,50,4,3,0.75,1,3,4,0.25,0.375,0,1,1,0.0,1,2,3,0.3333333333333333,0,0,0,0,0,1,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Tyler,Herro,Tyler Herro,5d9d3cc97455336e87fb9d4a,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,86,100,91,0.91,31,54,85,0.36470588235294116,0.45294117647058824,16,34,50,0.32,15,20,35,0.42857142857142855,14,1,15,1,7,38,8,6120261cea4488c9fd5c57c5,,OffScreen,0.9333333333333333,0.05858230814294083,133
Bradley,Beal,Bradley Beal,544580d2300969b132fd4897,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,44,91,80,0.8791208791208791,28,45,73,0.3835616438356164,0.4315068493150685,21,29,50,0.42,7,16,23,0.30434782608695654,17,2,19,0,8,37,9,6120261cea4488c9fd5c57c5,,OffScreen,0.8947368421052632,0.0873320537428023,144
Javonte,Green,Javonte Green,605fef725fe05a0e9f446957,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,74,2,4,2.0,1,0,1,1.0,1.0,1,0,1,1.0,0,0,0,,2,0,2,0,1,2,0,6120261cea4488c9fd5c57c5,,OffScreen,1.0,,
KZ,Okpala,KZ Okpala,5d9d3cc97455336e87fb9d5f,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,25,1,2,2.0,1,0,1,1.0,1.0,1,0,1,1.0,0,0,0,,0,0,0,0,0,1,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Lou,Williams,Lou Williams,605eb3aa5fe05a0e9ff08f7e,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,58,6,9,1.5,3,2,5,0.6,0.7,2,2,4,0.5,1,0,1,1.0,2,0,2,0,1,4,0,6120261cea4488c9fd5c57c5,,OffScreen,1.0,,
Jevon,Carter,Jevon Carter,621afd1825a534888553547b,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,31,1,0,0.0,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Cory,Joseph,Cory Joseph,605e8fd05fe05a0e9f707462,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,69,10,11,1.1,4,5,9,0.4444444444444444,0.6111111111111112,1,3,4,0.25,3,2,5,0.6,0,0,0,0,0,4,1,6120261cea4488c9fd5c57c5,,OffScreen,,0.017761989342806393,51
Bam,Adebayo,Bam Adebayo,59e63aef44b2b8aa7e5bf532,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,78,8,6,0.75,3,4,7,0.42857142857142855,0.42857142857142855,3,4,7,0.42857142857142855,0,0,0,,0,0,0,0,0,3,1,6120261cea4488c9fd5c57c5,,OffScreen,,,
Yuta,Watanabe,Yuta Watanabe,5fd582355fe05a0e9f6d1937,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,43,5,0,0.0,0,5,5,0.0,0.0,0,1,1,0.0,0,4,4,0.0,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Rui,Hachimura,Rui Hachimura,5d9be6e17455336e875c33f8,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,42,8,8,1.0,4,4,8,0.5,0.5,4,4,8,0.5,0,0,0,,0,0,0,0,0,4,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Damyean,Dotson,Damyean Dotson,59e63af744b2b8aa7e5c1ea5,New York Knicks,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,NewYork,NYK,54457dd3300969b132fcfe3e,2,1,0,0.0,0,1,1,0.0,0.0,0,0,0,,0,1,1,0.0,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Furkan,Korkmaz,Furkan Korkmaz,5776bc725762021398fe3f26,Philadelphia 76ers,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Philadelphia,PHI,54457dd3300969b132fcfe40,80,37,41,1.1081081081081081,15,18,33,0.45454545454545453,0.5757575757575758,7,3,10,0.7,8,15,23,0.34782608695652173,3,0,3,1,1,16,3,6120261cea4488c9fd5c57c5,,OffScreen,1.0,0.05817610062893082,49
Robin,Lopez,Robin Lopez,615baa58e771e94fc0c6c466,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,39,1,0,0.0,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Sandro,Mamukelashvili,Sandro Mamukelashvili,615d0caee771e94fc01cac29,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,46,3,6,2.0,2,1,3,0.6666666666666666,1.0,0,0,0,,2,1,3,0.6666666666666666,0,0,0,0,0,2,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Grayson,Allen,Grayson Allen,615d0caee771e94fc01cac1e,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,82,72,65,0.9027777777777778,21,45,66,0.3181818181818182,0.4318181818181818,6,10,16,0.375,15,35,50,0.3,8,0,8,0,4,25,2,6120261cea4488c9fd5c57c5,,OffScreen,1.0,0.09326424870466321,137
Tyrese,Haliburton,Tyrese Haliburton,62071b7a07c7bd5c29bff53b,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,26,6,4,0.6666666666666666,1,1,2,0.5,0.5,1,0,1,1.0,0,1,1,0.0,2,0,2,0,1,2,3,6120261cea4488c9fd5c57c5,,OffScreen,1.0,,
Carsen,Edwards,Carsen Edwards,624a2c7427fee22f44f7ed48,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,4,2,2,1.0,1,1,2,0.5,0.5,1,0,1,1.0,0,1,1,0.0,0,0,0,0,0,1,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Garrison,Mathews,Garrison Mathews,615baa6de771e94fc0c84807,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,2,2,3,1.5,1,1,2,0.5,0.75,0,0,0,,1,1,2,0.5,0,0,0,0,0,1,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Precious,Achiuwa,Precious Achiuwa,615ba9bde771e94fc0bc4749,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,84,3,3,1.0,1,2,3,0.3333333333333333,0.5,0,1,1,0.0,1,1,2,0.5,0,0,0,0,0,1,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Justin,Anderson,Justin Anderson,61c3f077df8a6a3c11db6a15,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,3,1,0,0.0,0,1,1,0.0,0.0,0,0,0,,0,1,1,0.0,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Terrence,Ross,Terrence Ross,58af67a835268c61b0b3f9d3,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,67,102,104,1.0196078431372548,42,48,90,0.4666666666666667,0.5444444444444444,28,20,48,0.5833333333333334,14,28,42,0.3333333333333333,6,3,9,4,6,44,10,6120261cea4488c9fd5c57c5,,OffScreen,0.6666666666666666,0.14206128133704735,81
Cassius,Stanley,Cassius Stanley,615e4bcfe771e94fc0e9eb33,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,9,1,0,0.0,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Terry,Taylor,Terry Taylor,615d00e0e771e94fc0d29289,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,35,1,0,0.0,0,1,1,0.0,0.0,0,0,0,,0,1,1,0.0,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Montrezl,Harrell,Montrezl Harrell,615d0e4fe771e94fc0255abf,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,50,2,2,1.0,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,,2,0,2,0,1,1,0,6120261cea4488c9fd5c57c5,,OffScreen,1.0,,
Sam,Hauser,Sam Hauser,615baa6de771e94fc0c847f8,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,36,9,9,1.0,3,6,9,0.3333333333333333,0.5,0,0,0,,3,6,9,0.3333333333333333,0,0,0,0,0,3,0,6120261cea4488c9fd5c57c5,,OffScreen,,,
Oshae,Brissett,Oshae Brissett,606935125fe05a0e9fd5b988,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,71,15,14,0.9333333333333333,5,8,13,0.38461538461538464,0.5384615384615384,1,2,3,0.3333333333333333,4,6,10,0.4,0,0,0,0,0,5,2,6120261cea4488c9fd5c57c5,,OffScreen,,0.02276176024279211,123
