player_firstName,player_lastName,player_name,player_id,team_fullName,team_conference_name,team_conference_abbr,team_conference_id,team_division_name,team_division_abbr,team_division_id,team_name,team_abbr,team_id,stats_gp,stats_timePercent,stats_possessions,stats_points,stats_ppp,stats_pppRank,stats_fgMade,stats_fgMiss,stats_fgAttempt,stats_fgPercent,stats_fgPercentEffective,stats_shot2Made,stats_shot2Miss,stats_shot2Attempt,stats_shot2Percent,stats_shot3Made,stats_shot3Miss,stats_shot3Attempt,stats_shot3Percent,stats_ftMade,stats_ftMiss,stats_ftAttempt,stats_ftPercent,stats_plusOne,stats_shotFoul,stats_score,stats_turnover,SeasonID,SeasonLabel,QueryPlayType
Kyle,Lowry,Kyle Lowry,615baa5fe771e94fc0c75d2c,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,77,0.2844574780058651,291,268,0.9209621993127147,95,85,125,210,0.40476190476190477,0.48333333333333334,52,54,106,0.49056603773584906,33,71,104,0.3173076923076923,65,12,77,0.8441558441558441,7,31,118,48,6120261cea4488c9fd5c57c5,,PandRBallHandler
Aaron,Henry,Aaron Henry,615ba9bde771e94fc0bc472d,Philadelphia 76ers,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Philadelphia,PHI,54457dd3300969b132fcfe40,10,,2,0,0.0,,0,2,2,0.0,0.0,0,2,2,0.0,0,0,0,,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,PandRBallHandler
John,Collins,John Collins,59e63b1d44b2b8aa7e5cdddf,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,63,,5,7,1.4,,3,2,5,0.6,0.6,3,2,5,0.6,0,0,0,,1,0,1,1.0,1,1,3,0,6120261cea4488c9fd5c57c5,,PandRBallHandler
Justin,Holiday,Justin Holiday,5d97763a7455336e8792258b,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,51,0.037243947858473,20,20,1.0,43,7,9,16,0.4375,0.625,1,7,8,0.125,6,2,8,0.75,0,0,0,,0,0,7,4,6120261cea4488c9fd5c57c5,,PandRBallHandler
Miles,McBride,Miles McBride,615d00e0e771e94fc0d2929c,New York Knicks,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,NewYork,NYK,54457dd3300969b132fcfe3e,43,0.2231404958677686,27,18,0.6666666666666666,280,7,18,25,0.28,0.36,3,5,8,0.375,4,13,17,0.23529411764705882,0,0,0,,0,0,7,2,6120261cea4488c9fd5c57c5,,PandRBallHandler
DeJon,Jarreau,DeJon Jarreau,615d00e0e771e94fc0d29281,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,4,,6,5,0.8333333333333334,,2,3,5,0.4,0.5,1,3,4,0.25,1,0,1,1.0,0,0,0,,0,0,2,1,6120261cea4488c9fd5c57c5,,PandRBallHandler
Devin,Cannady,Devin Cannady,5fd42b555fe05a0e9f820866,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,5,,4,3,0.75,,0,3,3,0.0,0.0,0,1,1,0.0,0,2,2,0.0,3,0,3,1.0,0,1,1,0,6120261cea4488c9fd5c57c5,,PandRBallHandler
Grayson,Allen,Grayson Allen,615d0caee771e94fc01cac1e,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,82,0.10492227979274611,81,73,0.9012345679012346,114,28,42,70,0.4,0.4857142857142857,16,23,39,0.41025641025641024,12,19,31,0.3870967741935484,5,1,6,0.8333333333333334,4,5,29,10,6120261cea4488c9fd5c57c5,,PandRBallHandler
Romeo,Langford,Romeo Langford,5d9a87a67455336e87b9df94,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,48,0.06719367588932806,17,19,1.1176470588235294,18,8,6,14,0.5714285714285714,0.6428571428571429,6,5,11,0.5454545454545454,2,1,3,0.6666666666666666,1,0,1,1.0,1,1,8,3,6120261cea4488c9fd5c57c5,,PandRBallHandler
Lance,Stephenson,Lance Stephenson,61c3e561df8a6a3c11b3539f,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,6,,5,2,0.4,,1,2,3,0.3333333333333333,0.3333333333333333,1,2,3,0.3333333333333333,0,0,0,,0,0,0,,0,0,1,2,6120261cea4488c9fd5c57c5,,PandRBallHandler
Hamidou,Diallo,Hamidou Diallo,604d73a85fe05a0e9f307ffc,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,62,0.1158357771260997,79,64,0.810126582278481,195,27,36,63,0.42857142857142855,0.4365079365079365,26,35,61,0.4262295081967213,1,1,2,0.5,9,5,14,0.6428571428571429,2,8,32,10,6120261cea4488c9fd5c57c5,,PandRBallHandler
DeAndre',Bembry,DeAndre' Bembry,620f1ad207c7bd5c29a4b8d1,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,8,,1,2,2.0,,1,0,1,1.0,1.0,1,0,1,1.0,0,0,0,,0,0,0,,0,0,1,0,6120261cea4488c9fd5c57c5,,PandRBallHandler
Kessler,Edwards,Kessler Edwards,615a2ab8e771e94fc0ad82b9,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,54,0.02976190476190476,10,8,0.8,208,4,2,6,0.6666666666666666,0.6666666666666666,4,1,5,0.8,0,1,1,0.0,0,0,0,,0,0,4,4,6120261cea4488c9fd5c57c5,,PandRBallHandler
Isaac,Okoro,Isaac Okoro,5fd57d3a5fe05a0e9f5ac60b,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,74,0.054817275747508304,33,23,0.696969696969697,272,10,17,27,0.37037037037037035,0.37037037037037035,10,15,25,0.4,0,2,2,0.0,3,1,4,0.75,0,2,12,4,6120261cea4488c9fd5c57c5,,PandRBallHandler
LaMelo,Ball,LaMelo Ball,5fd582355fe05a0e9f6d193b,Charlotte Hornets,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Charlotte,CHA,54457dd3300969b132fcfe58,80,0.3555818074424099,602,471,0.782392026578073,228,192,282,474,0.4050632911392405,0.44831223628691985,151,199,350,0.43142857142857144,41,83,124,0.33064516129032256,46,5,51,0.9019607843137255,9,27,213,107,6120261cea4488c9fd5c57c5,,PandRBallHandler
Armoni,Brooks,Armoni Brooks,6225768c25a5348885ad66aa,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,17,,2,0,0.0,,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,,0,0,0,,0,0,0,1,6120261cea4488c9fd5c57c5,,PandRBallHandler
Jrue,Holiday,Jrue Holiday,5fd589be5fe05a0e9f893f97,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,82,0.32550554468362686,499,466,0.9338677354709419,80,188,208,396,0.47474747474747475,0.5328282828282829,142,141,283,0.5017667844522968,46,67,113,0.40707964601769914,44,11,55,0.8,5,26,212,78,6120261cea4488c9fd5c57c5,,PandRBallHandler
Zach,Lavine,Zach Lavine,59af0afe17120e9c9a994dc6,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,75,0.3427033492822967,573,540,0.9424083769633508,76,191,260,451,0.42350332594235035,0.4977827050997783,124,146,270,0.45925925925925926,67,114,181,0.3701657458563536,91,17,108,0.8425925925925926,6,44,240,72,6120261cea4488c9fd5c57c5,,PandRBallHandler
Kelan,Martin,Kelan Martin,5fd57d3a5fe05a0e9f5ac5ed,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,29,0.12,24,25,1.0416666666666667,27,12,11,23,0.5217391304347826,0.5434782608695652,11,11,22,0.5,1,0,1,1.0,0,0,0,,0,0,12,1,6120261cea4488c9fd5c57c5,,PandRBallHandler
Rajon,Rondo,Rajon Rondo,61d91f6ddf8a6a3c11deb39f,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,23,0.3475609756097561,57,43,0.7543859649122807,245,15,23,38,0.39473684210526316,0.4605263157894737,10,13,23,0.43478260869565216,5,10,15,0.3333333333333333,8,1,9,0.8888888888888888,1,3,19,15,6120261cea4488c9fd5c57c5,,PandRBallHandler
Payton,Pritchard,Payton Pritchard,5fd979f65fe05a0e9f63ab6b,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,98,0.2176991150442478,123,105,0.8536585365853658,153,43,62,105,0.4095238095238095,0.4857142857142857,27,29,56,0.48214285714285715,16,33,49,0.32653061224489793,3,0,3,1.0,1,2,44,17,6120261cea4488c9fd5c57c5,,PandRBallHandler
Kai,Jones,Kai Jones,615dd267e771e94fc030260f,Charlotte Hornets,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Charlotte,CHA,54457dd3300969b132fcfe58,25,,2,0,0.0,,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,,0,0,0,,0,0,0,1,6120261cea4488c9fd5c57c5,,PandRBallHandler
Wes,Iwundu,Wes Iwundu,61c530b5df8a6a3c11fa44c2,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,3,,1,2,2.0,,1,0,1,1.0,1.0,1,0,1,1.0,0,0,0,,0,0,0,,0,0,1,0,6120261cea4488c9fd5c57c5,,PandRBallHandler
Cole,Anthony,Cole Anthony,5fd42b555fe05a0e9f82085a,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,69,0.3833736884584342,475,381,0.8021052631578948,206,138,214,352,0.39204545454545453,0.4431818181818182,102,147,249,0.40963855421686746,36,67,103,0.34951456310679613,69,8,77,0.8961038961038961,7,36,172,89,6120261cea4488c9fd5c57c5,,PandRBallHandler
Wesley,Matthews,Wesley Matthews,61ac3648d7ea140d4ab2ba60,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,61,,7,8,1.1428571428571428,,3,2,5,0.6,0.6,3,1,4,0.75,0,1,1,0.0,2,1,3,0.6666666666666666,1,1,4,1,6120261cea4488c9fd5c57c5,,PandRBallHandler
Furkan,Korkmaz,Furkan Korkmaz,5776bc725762021398fe3f26,Philadelphia 76ers,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Philadelphia,PHI,54457dd3300969b132fcfe40,80,0.2468553459119497,157,126,0.802547770700637,204,48,82,130,0.36923076923076925,0.4076923076923077,38,52,90,0.4222222222222222,10,30,40,0.25,20,4,24,0.8333333333333334,1,10,57,16,6120261cea4488c9fd5c57c5,,PandRBallHandler
Ethan,Thompson,Ethan Thompson,615d0923e771e94fc00a6beb,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,2,,1,2,2.0,,1,0,1,1.0,1.0,1,0,1,1.0,0,0,0,,0,0,0,,0,0,1,0,6120261cea4488c9fd5c57c5,,PandRBallHandler
Malachi,Flynn,Malachi Flynn,5fd582355fe05a0e9f6d1929,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,55,0.3068181818181818,81,61,0.7530864197530864,246,25,43,68,0.36764705882352944,0.4117647058823529,19,27,46,0.41304347826086957,6,16,22,0.2727272727272727,5,6,11,0.45454545454545453,3,6,28,9,6120261cea4488c9fd5c57c5,,PandRBallHandler
Scottie,Barnes,Scottie Barnes,615ba9bde771e94fc0bc4758,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,83,0.05738993710691824,73,77,1.0547945205479452,23,31,25,56,0.5535714285714286,0.5714285714285714,29,20,49,0.5918367346938775,2,5,7,0.2857142857142857,13,3,16,0.8125,2,9,38,10,6120261cea4488c9fd5c57c5,,PandRBallHandler
Theo,Pinson,Theo Pinson,615baa6de771e94fc0c84817,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,2,,8,12,1.5,,5,2,7,0.7142857142857143,0.7142857142857143,5,1,6,0.8333333333333334,0,1,1,0.0,2,0,2,1.0,0,1,6,0,6120261cea4488c9fd5c57c5,,PandRBallHandler
De'Andre,Hunter,De'Andre Hunter,5d9bee7d7455336e8764a789,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,62,0.0967741935483871,84,75,0.8928571428571429,124,29,38,67,0.43283582089552236,0.4701492537313433,24,32,56,0.42857142857142855,5,6,11,0.45454545454545453,12,4,16,0.75,2,7,35,10,6120261cea4488c9fd5c57c5,,PandRBallHandler
Isaiah,Todd,Isaiah Todd,615d0e4fe771e94fc0255aab,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,15,,3,1,0.3333333333333333,,0,1,1,0.0,0.0,0,0,0,,0,1,1,0.0,1,1,2,0.5,0,0,1,1,6120261cea4488c9fd5c57c5,,PandRBallHandler
Mychal,Mulder,Mychal Mulder,6179fbe4e771e94fc033b27b,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,15,,7,4,0.5714285714285714,,2,3,5,0.4,0.4,2,1,3,0.6666666666666666,0,2,2,0.0,0,0,0,,0,0,2,2,6120261cea4488c9fd5c57c5,,PandRBallHandler
Kevin,Durant,Kevin Durant,5d97fb317455336e872883e9,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,63,0.16686602870813397,279,282,1.010752688172043,41,97,110,207,0.46859903381642515,0.5314009661835749,71,71,142,0.5,26,39,65,0.4,62,4,66,0.9393939393939394,3,28,127,42,6120261cea4488c9fd5c57c5,,PandRBallHandler
Dalano,Banton,Dalano Banton,615ba9bde771e94fc0bc4753,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,73,0.18238993710691823,58,31,0.5344827586206896,321,12,30,42,0.2857142857142857,0.2976190476190476,11,24,35,0.3142857142857143,1,6,7,0.14285714285714285,6,0,6,1.0,0,3,15,13,6120261cea4488c9fd5c57c5,,PandRBallHandler
Jabari,Parker,Jabari Parker,607b7e92e6c2413bc4e362d2,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,15,,3,2,0.6666666666666666,,1,1,2,0.5,0.5,1,1,2,0.5,0,0,0,,0,0,0,,0,0,1,1,6120261cea4488c9fd5c57c5,,PandRBallHandler
Javonte,Smart,Javonte Smart,61ac3648d7ea140d4ab2ba06,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,13,,9,0,0.0,,0,7,7,0.0,0.0,0,4,4,0.0,0,3,3,0.0,0,0,0,,0,0,0,2,6120261cea4488c9fd5c57c5,,PandRBallHandler
Cody,Martin,Cody Martin,5d9a87a67455336e87b9df7c,Charlotte Hornets,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Charlotte,CHA,54457dd3300969b132fcfe58,76,0.09490333919156414,54,31,0.5740740740740741,313,13,26,39,0.3333333333333333,0.358974358974359,11,21,32,0.34375,2,5,7,0.2857142857142857,3,1,4,0.75,0,2,15,13,6120261cea4488c9fd5c57c5,,PandRBallHandler
Timothe,Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,615baae0e771e94fc0d00154,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,62,0.056,14,7,0.5,329,2,8,10,0.2,0.3,0,7,7,0.0,2,1,3,0.6666666666666666,1,1,2,0.5,0,1,3,3,6120261cea4488c9fd5c57c5,,PandRBallHandler
Kentavious,Caldwell-Pope,Kentavious Caldwell-Pope,615d0e4fe771e94fc0255ace,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,80,0.12586719524281467,127,106,0.8346456692913385,164,43,49,92,0.4673913043478261,0.5054347826086957,36,37,73,0.4931506849315068,7,12,19,0.3684210526315789,13,4,17,0.7647058823529411,1,9,51,27,6120261cea4488c9fd5c57c5,,PandRBallHandler
Wes,Iwundu,Wes Iwundu,615dd267e771e94fc03025f2,Charlotte Hornets,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Charlotte,CHA,54457dd3300969b132fcfe58,4,,1,0,0.0,,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,PandRBallHandler
Kevin,Pangos,Kevin Pangos,615d0923e771e94fc00a6bac,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,28,0.4583333333333333,44,39,0.8863636363636364,128,17,20,37,0.4594594594594595,0.5135135135135135,13,13,26,0.5,4,7,11,0.36363636363636365,1,1,2,0.5,0,0,18,6,6120261cea4488c9fd5c57c5,,PandRBallHandler
Fred,VanVleet,Fred VanVleet,57ac20c4576202139867d80e,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,73,0.35044490075290896,512,470,0.91796875,99,165,242,407,0.40540540540540543,0.4877149877149877,98,121,219,0.4474885844748858,67,121,188,0.35638297872340424,73,9,82,0.8902439024390244,4,30,200,69,6120261cea4488c9fd5c57c5,,PandRBallHandler
Wayne,Selden,Wayne Selden,615d00e0e771e94fc0d292a0,New York Knicks,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,NewYork,NYK,54457dd3300969b132fcfe3e,3,,2,1,0.5,,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,,1,1,2,0.5,0,1,1,0,6120261cea4488c9fd5c57c5,,PandRBallHandler
JT,Thor,JT Thor,615dd267e771e94fc030267e,Charlotte Hornets,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Charlotte,CHA,54457dd3300969b132fcfe58,37,,1,2,2.0,,1,0,1,1.0,1.0,1,0,1,1.0,0,0,0,,0,0,0,,0,0,1,0,6120261cea4488c9fd5c57c5,,PandRBallHandler
DJ,Stewart,DJ Stewart,615baa5fe771e94fc0c75d6c,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,4,,1,0,0.0,,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,PandRBallHandler
Skylar,Mays,Skylar Mays,5fd42b555fe05a0e9f82088f,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,35,0.22916666666666666,22,22,1.0,43,9,7,16,0.5625,0.5625,9,5,14,0.6428571428571429,0,2,2,0.0,4,1,5,0.8,1,2,11,4,6120261cea4488c9fd5c57c5,,PandRBallHandler
Caris,LeVert,Caris LeVert,60051e2c5fe05a0e9f1de816,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,39,0.39816031537450725,303,292,0.9636963696369637,63,116,130,246,0.4715447154471545,0.508130081300813,98,91,189,0.5185185185185185,18,39,57,0.3157894736842105,42,18,60,0.7,9,32,137,32,6120261cea4488c9fd5c57c5,,PandRBallHandler
Miles,Bridges,Miles Bridges,5baeb559aeda7199399eb09e,Charlotte Hornets,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Charlotte,CHA,54457dd3300969b132fcfe58,85,0.09788867562380038,153,151,0.9869281045751634,53,58,61,119,0.48739495798319327,0.5294117647058824,48,30,78,0.6153846153846154,10,31,41,0.24390243902439024,25,5,30,0.8333333333333334,2,14,71,20,6120261cea4488c9fd5c57c5,,PandRBallHandler
Matisse,Thybulle,Matisse Thybulle,5d9d370d7455336e87f60c2f,Philadelphia 76ers,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Philadelphia,PHI,54457dd3300969b132fcfe40,76,,4,2,0.5,,1,1,2,0.5,0.5,1,1,2,0.5,0,0,0,,0,0,0,,0,0,1,2,6120261cea4488c9fd5c57c5,,PandRBallHandler
OG,Anunoby,OG Anunoby,59e63b3944b2b8aa7e5d70bf,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,58,0.07963709677419355,79,57,0.7215189873417721,265,22,43,65,0.3384615384615385,0.4,14,26,40,0.35,8,17,25,0.32,5,2,7,0.7142857142857143,1,4,25,11,6120261cea4488c9fd5c57c5,,PandRBallHandler
Jaysean,Paige,Jaysean Paige,61d1137adf8a6a3c11f47097,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,1,,1,0,0.0,,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,PandRBallHandler
Thomas,Bryant,Thomas Bryant,5bb2a77eaeda719939f79244,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,27,,1,0,0.0,,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,PandRBallHandler
DeMar,DeRozan,DeMar DeRozan,615d0923e771e94fc00a6bcb,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,85,0.4120649651972158,888,900,1.0135135135135136,39,346,346,692,0.5,0.5007225433526011,345,339,684,0.5043859649122807,1,7,8,0.125,207,31,238,0.8697478991596639,25,124,449,90,6120261cea4488c9fd5c57c5,,PandRBallHandler
Markelle,Fultz,Markelle Fultz,5c5fa61285d07ba9761a86e9,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,18,0.4185022026431718,95,85,0.8947368421052632,123,39,39,78,0.5,0.5128205128205128,37,36,73,0.5068493150684932,2,3,5,0.4,5,1,6,0.8333333333333334,2,4,41,15,6120261cea4488c9fd5c57c5,,PandRBallHandler
Mitch,Ballock,Mitch Ballock,615d0923e771e94fc00a6b90,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,1,,1,2,2.0,,1,0,1,1.0,1.0,1,0,1,1.0,0,0,0,,0,0,0,,0,0,1,0,6120261cea4488c9fd5c57c5,,PandRBallHandler
Juancho,Hernangomez,Juancho Hernangomez,615baa6de771e94fc0c847fd,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,22,,1,1,1.0,,0,0,0,,,0,0,0,,0,0,0,,1,1,2,0.5,0,1,1,0,6120261cea4488c9fd5c57c5,,PandRBallHandler
Isaiah,Stewart,Isaiah Stewart,5fd42b7d5fe05a0e9f828ccc,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,75,,1,2,2.0,,1,0,1,1.0,1.0,1,0,1,1.0,0,0,0,,0,0,0,,0,0,1,0,6120261cea4488c9fd5c57c5,,PandRBallHandler
Jalen,McDaniels,Jalen McDaniels,5da130fa7455336e87c212c3,Charlotte Hornets,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Charlotte,CHA,54457dd3300969b132fcfe58,60,0.045454545454545456,17,17,1.0,43,8,6,14,0.5714285714285714,0.5714285714285714,8,6,14,0.5714285714285714,0,0,0,,1,1,2,0.5,0,1,9,2,6120261cea4488c9fd5c57c5,,PandRBallHandler
Cory,Joseph,Cory Joseph,605e8fd05fe05a0e9f707462,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,69,0.325044404973357,183,147,0.8032786885245902,204,58,74,132,0.4393939393939394,0.4659090909090909,51,68,119,0.42857142857142855,7,6,13,0.5384615384615384,24,4,28,0.8571428571428571,4,11,70,39,6120261cea4488c9fd5c57c5,,PandRBallHandler
