player_firstName,player_lastName,player_name,player_id,team_fullName,team_conference_name,team_conference_abbr,team_conference_id,team_division_name,team_division_abbr,team_division_id,team_name,team_abbr,team_id,stats_gp,stats_timePercent,stats_possessions,stats_points,stats_ppp,stats_pppRank,stats_fgMade,stats_fgMiss,stats_fgAttempt,stats_fgPercent,stats_fgPercentEffective,stats_shot2Made,stats_shot2Miss,stats_shot2Attempt,stats_shot2Percent,stats_shot3Made,stats_shot3Miss,stats_shot3Attempt,stats_shot3Percent,stats_ftMade,stats_ftMiss,stats_ftAttempt,stats_ftPercent,stats_plusOne,stats_shotFoul,stats_score,stats_turnover,SeasonID,SeasonLabel,QueryPlayType
Lindell,Wigginton,Lindell Wigginton,61e0e45edf8a6a3c112e2ee0,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,19,,3,4,1.3333333333333333,,0,1,1,0.0,0.0,0,0,0,,0,1,1,0.0,4,1,5,0.8,0,2,2,0,6120261cea4488c9fd5c57c5,,Handoff
Goran,Dragic,Goran Dragic,615ba9bde771e94fc0bc4779,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,9,,7,14,2.0,,5,2,7,0.7142857142857143,1.0,1,1,2,0.5,4,1,5,0.8,0,0,0,,0,0,5,0,6120261cea4488c9fd5c57c5,,Handoff
Jon,Teske,Jon Teske,5fd42b555fe05a0e9f820877,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,2,,1,3,3.0,,1,0,1,1.0,1.5,0,0,0,,1,0,1,1.0,0,0,0,,0,0,1,0,6120261cea4488c9fd5c57c5,,Handoff
Alex,Caruso,Alex Caruso,615d0923e771e94fc00a6bbf,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,49,0.03209876543209877,13,6,0.46153846153846156,284,2,8,10,0.2,0.3,0,4,4,0.0,2,4,6,0.3333333333333333,0,0,0,,0,0,2,3,6120261cea4488c9fd5c57c5,,Handoff
Cory,Joseph,Cory Joseph,605e8fd05fe05a0e9f707462,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,69,0.06394316163410302,36,21,0.5833333333333334,268,8,17,25,0.32,0.34,7,17,24,0.2916666666666667,1,0,1,1.0,4,3,7,0.5714285714285714,1,4,11,8,6120261cea4488c9fd5c57c5,,Handoff
Aaron,Holiday,Aaron Holiday,615d0e4fe771e94fc0255abc,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,45,0.06188925081433225,19,24,1.263157894736842,17,9,6,15,0.6,0.6666666666666666,7,6,13,0.5384615384615384,2,0,2,1.0,4,2,6,0.6666666666666666,1,3,11,2,6120261cea4488c9fd5c57c5,,Handoff
Spencer,Dinwiddie,Spencer Dinwiddie,615d0e4fe771e94fc0255ac9,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,48,0.03982300884955752,27,17,0.6296296296296297,253,6,13,19,0.3157894736842105,0.3157894736842105,6,7,13,0.46153846153846156,0,6,6,0.0,5,4,9,0.5555555555555556,1,5,9,4,6120261cea4488c9fd5c57c5,,Handoff
Semi,Ojeleye,Semi Ojeleye,615d0caee771e94fc01cac2d,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,20,,3,3,1.0,,1,2,3,0.3333333333333333,0.5,0,1,1,0.0,1,1,2,0.5,0,0,0,,0,0,1,0,6120261cea4488c9fd5c57c5,,Handoff
Ish,Smith,Ish Smith,615dd267e771e94fc0302675,Charlotte Hornets,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Charlotte,CHA,54457dd3300969b132fcfe58,41,0.041353383458646614,11,9,0.8181818181818182,183,4,3,7,0.5714285714285714,0.6428571428571429,3,3,6,0.5,1,0,1,1.0,0,0,0,,0,0,4,4,6120261cea4488c9fd5c57c5,,Handoff
John,Collins,John Collins,59e63b1d44b2b8aa7e5cdddf,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,63,,3,6,2.0,,2,1,3,0.6666666666666666,1.0,0,0,0,,2,1,3,0.6666666666666666,0,0,0,,0,0,2,0,6120261cea4488c9fd5c57c5,,Handoff
Goga,Bitadze,Goga Bitadze,5d97763a7455336e87922576,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,54,,3,3,1.0,,1,2,3,0.3333333333333333,0.5,0,0,0,,1,2,3,0.3333333333333333,0,0,0,,0,0,1,0,6120261cea4488c9fd5c57c5,,Handoff
De'Andre,Hunter,De'Andre Hunter,5d9bee7d7455336e8764a789,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,62,0.04377880184331797,38,32,0.8421052631578947,173,12,19,31,0.3870967741935484,0.43548387096774194,9,15,24,0.375,3,4,7,0.42857142857142855,5,1,6,0.8333333333333334,0,2,15,4,6120261cea4488c9fd5c57c5,,Handoff
Tim,Frazier,Tim Frazier,61c3e561df8a6a3c11b35358,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,10,,1,0,0.0,,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,Handoff
Gordon,Hayward,Gordon Hayward,5fd582355fe05a0e9f6d194d,Charlotte Hornets,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Charlotte,CHA,54457dd3300969b132fcfe58,50,0.08192457737321196,63,60,0.9523809523809523,121,24,31,55,0.43636363636363634,0.5,17,17,34,0.5,7,14,21,0.3333333333333333,5,1,6,0.8333333333333334,0,3,27,5,6120261cea4488c9fd5c57c5,,Handoff
Lance,Stephenson,Lance Stephenson,61c3e561df8a6a3c11b3539f,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,6,,2,2,1.0,,1,1,2,0.5,0.5,1,1,2,0.5,0,0,0,,0,0,0,,0,0,1,0,6120261cea4488c9fd5c57c5,,Handoff
