player_firstName,player_lastName,player_name,player_id,team_fullName,team_conference_name,team_conference_abbr,team_conference_id,team_division_name,team_division_abbr,team_division_id,team_name,team_abbr,team_id,stats_gp,stats_timePercent,stats_possessions,stats_points,stats_ppp,stats_pppRank,stats_fgMade,stats_fgMiss,stats_fgAttempt,stats_fgPercent,stats_fgPercentEffective,stats_shot2Made,stats_shot2Miss,stats_shot2Attempt,stats_shot2Percent,stats_shot3Made,stats_shot3Miss,stats_shot3Attempt,stats_shot3Percent,stats_ftMade,stats_ftMiss,stats_ftAttempt,stats_ftPercent,stats_plusOne,stats_shotFoul,stats_score,stats_turnover,SeasonID,SeasonLabel,QueryPlayType
Malachi,Flynn,Malachi Flynn,5fd582355fe05a0e9f6d1929,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,55,0.13636363636363635,36,36,1.0,367,15,18,33,0.45454545454545453,0.5303030303030303,10,7,17,0.5882352941176471,5,11,16,0.3125,1,1,2,0.5,0,1,16,2,6120261cea4488c9fd5c57c5,,Transition
Paul,Millsap,Paul Millsap,615a2ab8e771e94fc0ad82d7,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,27,0.09558823529411764,13,12,0.9230769230769231,431,6,6,12,0.5,0.5,6,3,9,0.6666666666666666,0,3,3,0.0,0,1,1,0.0,1,1,6,1,6120261cea4488c9fd5c57c5,,Transition
Victor,Oladipo,Victor Oladipo,605e9b145fe05a0e9fe8a9bc,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,23,0.17253521126760563,49,56,1.1428571428571428,231,20,16,36,0.5555555555555556,0.625,15,7,22,0.6818181818181818,5,9,14,0.35714285714285715,11,2,13,0.8461538461538461,1,7,26,7,6120261cea4488c9fd5c57c5,,Transition
Scottie,Barnes,Scottie Barnes,615ba9bde771e94fc0bc4758,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,83,0.2130503144654088,271,287,1.0590405904059041,325,116,94,210,0.5523809523809524,0.5857142857142857,102,75,177,0.576271186440678,14,19,33,0.42424242424242425,41,13,54,0.7592592592592593,8,28,138,38,6120261cea4488c9fd5c57c5,,Transition
Derrick,Walton Jr.,Derrick Walton Jr.,5e5350487455336e87263ce7,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,3,,3,2,0.6666666666666666,,1,1,2,0.5,0.5,1,0,1,1.0,0,1,1,0.0,0,0,0,,0,0,1,1,6120261cea4488c9fd5c57c5,,Transition
Mychal,Mulder,Mychal Mulder,6179fbe4e771e94fc033b27b,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,15,0.14473684210526316,11,5,0.45454545454545453,511,2,8,10,0.2,0.25,1,5,6,0.16666666666666666,1,3,4,0.25,0,0,0,,0,0,2,1,6120261cea4488c9fd5c57c5,,Transition
Dennis,Schroder,Dennis Schroder,615baa6de771e94fc0c84824,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,51,0.10051546391752578,78,62,0.7948717948717948,479,23,33,56,0.4107142857142857,0.42857142857142855,21,19,40,0.525,2,14,16,0.125,14,1,15,0.9333333333333333,3,9,29,16,6120261cea4488c9fd5c57c5,,Transition
Trayvon,Palmer,Trayvon Palmer,61cd191ddf8a6a3c11f91df9,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,1,,1,0,0.0,,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,1,6120261cea4488c9fd5c57c5,,Transition
Caris,LeVert,Caris LeVert,620476f4df8a6a3c1134ecaf,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,21,0.12264150943396226,39,46,1.1794871794871795,184,17,14,31,0.5483870967741935,0.5967741935483871,14,8,22,0.6363636363636364,3,6,9,0.3333333333333333,9,3,12,0.75,1,7,22,2,6120261cea4488c9fd5c57c5,,Transition
Isaac,Bonga,Isaac Bonga,615ba9bde771e94fc0bc475f,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,21,,9,8,0.8888888888888888,,3,4,7,0.42857142857142855,0.42857142857142855,3,2,5,0.6,0,2,2,0.0,2,2,4,0.5,0,1,5,0,6120261cea4488c9fd5c57c5,,Transition
Kyle,Lowry,Kyle Lowry,615baa5fe771e94fc0c75d2c,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,77,0.18181818181818182,186,178,0.956989247311828,401,62,57,119,0.5210084033613446,0.6260504201680672,37,15,52,0.7115384615384616,25,42,67,0.373134328358209,29,7,36,0.8055555555555556,6,18,77,52,6120261cea4488c9fd5c57c5,,Transition
Tony,Bradley,Tony Bradley,615d0923e771e94fc00a6bba,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,58,0.08287292817679558,15,21,1.4,41,10,3,13,0.7692307692307693,0.7692307692307693,10,3,13,0.7692307692307693,0,0,0,,1,1,2,0.5,0,1,11,1,6120261cea4488c9fd5c57c5,,Transition
Sam,Dekker,Sam Dekker,615ba9bde771e94fc0bc4771,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,5,,3,5,1.6666666666666667,,2,1,3,0.6666666666666666,0.8333333333333334,1,1,2,0.5,1,0,1,1.0,0,0,0,,0,0,2,0,6120261cea4488c9fd5c57c5,,Transition
Luke,Kornet,Luke Kornet,605e91e45fe05a0e9f879c75,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,21,,5,5,1.0,,2,3,5,0.4,0.5,1,1,2,0.5,1,2,3,0.3333333333333333,0,0,0,,0,0,2,0,6120261cea4488c9fd5c57c5,,Transition
ETwaun,Moore,ETwaun Moore,544580d0300969b132fd476d,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,4,,6,5,0.8333333333333334,,2,2,4,0.5,0.625,1,0,1,1.0,1,2,3,0.3333333333333333,0,0,0,,0,0,2,2,6120261cea4488c9fd5c57c5,,Transition
Derrick,Rose,Derrick Rose,576aec025762021398c5aab6,New York Knicks,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,NewYork,NYK,54457dd3300969b132fcfe3e,30,0.17539267015706805,67,77,1.1492537313432836,223,28,28,56,0.5,0.6071428571428571,16,18,34,0.47058823529411764,12,10,22,0.5454545454545454,9,0,9,1.0,1,5,32,7,6120261cea4488c9fd5c57c5,,Transition
Tim,Frazier,Tim Frazier,61c3e561df8a6a3c11b35358,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,10,,6,5,0.8333333333333334,,2,0,2,1.0,1.25,1,0,1,1.0,1,0,1,1.0,0,2,2,0.0,0,0,2,3,6120261cea4488c9fd5c57c5,,Transition
Grant,Riller,Grant Riller,615ba9bde771e94fc0bc473b,Philadelphia 76ers,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Philadelphia,PHI,54457dd3300969b132fcfe40,1,,3,2,0.6666666666666666,,1,0,1,1.0,1.0,1,0,1,1.0,0,0,0,,0,0,0,,0,0,1,2,6120261cea4488c9fd5c57c5,,Transition
Kyrie,Irving,Kyrie Irving,5d97fb317455336e872883e1,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,34,0.14421930870083433,121,158,1.3057851239669422,82,56,45,101,0.5544554455445545,0.6782178217821783,31,25,56,0.5535714285714286,25,20,45,0.5555555555555556,21,1,22,0.9545454545454546,6,12,64,12,6120261cea4488c9fd5c57c5,,Transition
Jordan,Schakel,Jordan Schakel,615d0e4fe771e94fc0255ab1,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,6,,4,2,0.5,,0,2,2,0.0,0.0,0,1,1,0.0,0,1,1,0.0,2,0,2,1.0,0,1,1,1,6120261cea4488c9fd5c57c5,,Transition
Kevin,Knox II,Kevin Knox II,61e8d2bcdf8a6a3c11f7b6c0,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,20,0.14705882352941177,10,18,1.8,3,6,1,7,0.8571428571428571,1.0,4,0,4,1.0,2,1,3,0.6666666666666666,4,2,6,0.6666666666666666,0,3,9,0,6120261cea4488c9fd5c57c5,,Transition
OG,Anunoby,OG Anunoby,59e63b3944b2b8aa7e5d70bf,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,58,0.16330645161290322,162,213,1.3148148148148149,78,85,45,130,0.6538461538461539,0.7115384615384616,70,24,94,0.7446808510638298,15,21,36,0.4166666666666667,28,9,37,0.7567567567567568,3,19,102,15,6120261cea4488c9fd5c57c5,,Transition
Troy,Brown Jr.,Troy Brown Jr.,605fef725fe05a0e9f446954,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,73,0.18950437317784258,65,52,0.8,477,21,27,48,0.4375,0.4583333333333333,19,19,38,0.5,2,8,10,0.2,8,2,10,0.8,2,6,25,13,6120261cea4488c9fd5c57c5,,Transition
Dewayne,Dedmon,Dewayne Dedmon,606fbb485fe05a0e9f79fb20,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,85,0.07991803278688525,39,51,1.3076923076923077,81,19,17,36,0.5277777777777778,0.6666666666666666,9,5,14,0.6428571428571429,10,12,22,0.45454545454545453,3,0,3,1.0,1,2,20,2,6120261cea4488c9fd5c57c5,,Transition
Jalen,Johnson,Jalen Johnson,615baae0e771e94fc0d00142,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,29,0.21686746987951808,18,17,0.9444444444444444,415,8,7,15,0.5333333333333333,0.5333333333333333,8,4,12,0.6666666666666666,0,3,3,0.0,1,2,3,0.3333333333333333,1,1,8,2,6120261cea4488c9fd5c57c5,,Transition
Wes,Iwundu,Wes Iwundu,615dd267e771e94fc03025f2,Charlotte Hornets,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Charlotte,CHA,54457dd3300969b132fcfe58,4,,5,1,0.2,,0,2,2,0.0,0.0,0,2,2,0.0,0,0,0,,1,1,2,0.5,0,1,1,2,6120261cea4488c9fd5c57c5,,Transition
Gary,Trent Jr.,Gary Trent Jr.,605e8e8d5fe05a0e9f62a986,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,80,0.18799710773680406,260,292,1.123076923076923,258,99,109,208,0.47596153846153844,0.5697115384615384,60,46,106,0.5660377358490566,39,63,102,0.38235294117647056,55,7,62,0.8870967741935484,4,27,127,23,6120261cea4488c9fd5c57c5,,Transition
Lance,Stephenson,Lance Stephenson,61d251a5df8a6a3c11fbeff5,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,40,0.09443099273607748,39,40,1.0256410256410255,352,13,11,24,0.5416666666666666,0.5833333333333334,11,9,20,0.55,2,2,4,0.5,12,3,15,0.8,1,7,20,8,6120261cea4488c9fd5c57c5,,Transition
Elijah,Bryant,Elijah Bryant,609dd128e6c2413bc41a8c73,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,4,,4,3,0.75,,1,1,2,0.5,0.5,1,1,2,0.5,0,0,0,,1,1,2,0.5,0,1,2,1,6120261cea4488c9fd5c57c5,,Transition
Tremont,Waters,Tremont Waters,615d0caee771e94fc01cac35,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,5,,6,0,0.0,,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,,0,0,0,,0,0,0,5,6120261cea4488c9fd5c57c5,,Transition
Markelle,Fultz,Markelle Fultz,5c5fa61285d07ba9761a86e9,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,18,0.16740088105726872,38,42,1.105263157894737,276,17,12,29,0.5862068965517241,0.5862068965517241,17,11,28,0.6071428571428571,0,1,1,0.0,8,2,10,0.8,2,4,21,5,6120261cea4488c9fd5c57c5,,Transition
Killian,Hayes,Killian Hayes,5fd42b7d5fe05a0e9f828cb3,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,67,0.1775244299674267,109,90,0.8256880733944955,469,34,42,76,0.4473684210526316,0.47368421052631576,30,29,59,0.5084745762711864,4,13,17,0.23529411764705882,18,5,23,0.782608695652174,1,9,45,22,6120261cea4488c9fd5c57c5,,Transition
Tyler,Cook,Tyler Cook,615d0923e771e94fc00a6bc4,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,22,,4,3,0.75,,1,2,3,0.3333333333333333,0.3333333333333333,1,2,3,0.3333333333333333,0,0,0,,1,1,2,0.5,0,1,2,0,6120261cea4488c9fd5c57c5,,Transition
Paul,Millsap,Paul Millsap,620c692407c7bd5c29edbc9c,Philadelphia 76ers,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Philadelphia,PHI,54457dd3300969b132fcfe40,10,,1,0,0.0,,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,Transition
Cameron,Oliver,Cameron Oliver,61cd25e1df8a6a3c112eb5d3,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,2,,1,1,1.0,,0,0,0,,,0,0,0,,0,0,0,,1,1,2,0.5,0,1,1,0,6120261cea4488c9fd5c57c5,,Transition
Timothe,Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,615baae0e771e94fc0d00154,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,62,0.208,52,69,1.3269230769230769,72,22,21,43,0.5116279069767442,0.6511627906976745,10,3,13,0.7692307692307693,12,18,30,0.4,13,3,16,0.8125,2,8,29,2,6120261cea4488c9fd5c57c5,,Transition
DeAndre',Bembry,DeAndre' Bembry,620f1ad207c7bd5c29a4b8d1,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,8,,1,2,2.0,,1,0,1,1.0,1.0,1,0,1,1.0,0,0,0,,0,0,0,,0,0,1,0,6120261cea4488c9fd5c57c5,,Transition
Justin,Champagnie,Justin Champagnie,615ba9bde771e94fc0bc4766,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,41,0.15702479338842976,19,17,0.8947368421052632,442,5,11,16,0.3125,0.375,3,5,8,0.375,2,6,8,0.25,5,1,6,0.8333333333333334,0,3,8,0,6120261cea4488c9fd5c57c5,,Transition
Pat,Connaughton,Pat Connaughton,5bb553e3aeda719939fe7de1,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,81,0.17941176470588235,122,156,1.278688524590164,99,58,60,118,0.4915254237288136,0.652542372881356,20,9,29,0.6896551724137931,38,51,89,0.42696629213483145,2,1,3,0.6666666666666666,1,2,59,3,6120261cea4488c9fd5c57c5,,Transition
Micah,Potter,Micah Potter,615baa5fe771e94fc0c75d4d,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,3,,3,5,1.6666666666666667,,2,1,3,0.6666666666666666,0.8333333333333334,1,1,2,0.5,1,0,1,1.0,0,0,0,,0,0,2,0,6120261cea4488c9fd5c57c5,,Transition
Duncan,Robinson,Duncan Robinson,5bb146c4aeda7199391557ee,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,97,0.11400651465798045,105,128,1.2190476190476192,145,45,54,99,0.45454545454545453,0.6262626262626263,11,6,17,0.6470588235294118,34,48,82,0.4146341463414634,4,4,8,0.5,1,4,48,3,6120261cea4488c9fd5c57c5,,Transition
Kentavious,Caldwell-Pope,Kentavious Caldwell-Pope,615d0e4fe771e94fc0255ace,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,80,0.19127849355797819,193,210,1.0880829015544042,297,73,85,158,0.4620253164556962,0.569620253164557,39,23,62,0.6290322580645161,34,62,96,0.3541666666666667,30,2,32,0.9375,4,15,87,21,6120261cea4488c9fd5c57c5,,Transition
Javonte,Smart,Javonte Smart,61ac3648d7ea140d4ab2ba06,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,13,0.2727272727272727,15,15,1.0,367,6,7,13,0.46153846153846156,0.5,5,5,10,0.5,1,2,3,0.3333333333333333,2,0,2,1.0,0,1,7,1,6120261cea4488c9fd5c57c5,,Transition
Kevin,Pangos,Kevin Pangos,615d0923e771e94fc00a6bac,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,28,,5,2,0.4,,0,2,2,0.0,0.0,0,2,2,0.0,0,0,0,,2,0,2,1.0,0,0,1,2,6120261cea4488c9fd5c57c5,,Transition
T.J.,McConnell,T.J. McConnell,5d97763a7455336e87922593,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,31,0.1618705035971223,45,34,0.7555555555555555,490,15,17,32,0.46875,0.484375,14,14,28,0.5,1,3,4,0.25,3,2,5,0.6,1,1,17,11,6120261cea4488c9fd5c57c5,,Transition
DeJon,Jarreau,DeJon Jarreau,615d00e0e771e94fc0d29281,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,4,,1,0,0.0,,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,1,6120261cea4488c9fd5c57c5,,Transition
AJ,Lawson,AJ Lawson,615baae0e771e94fc0d0014b,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,1,,1,2,2.0,,0,0,0,,,0,0,0,,0,0,0,,2,0,2,1.0,0,1,1,0,6120261cea4488c9fd5c57c5,,Transition
Theo,Pinson,Theo Pinson,615baa6de771e94fc0c84817,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,2,,2,0,0.0,,0,2,2,0.0,0.0,0,2,2,0.0,0,0,0,,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,Transition
Sekou,Doumbouya,Sekou Doumbouya,615a2ab8e771e94fc0ad82a7,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,1,,3,4,1.3333333333333333,,1,0,1,1.0,1.0,1,0,1,1.0,0,0,0,,2,0,2,1.0,0,1,2,1,6120261cea4488c9fd5c57c5,,Transition
Brandon,Goodwin,Brandon Goodwin,61cfc38adf8a6a3c11fc4d66,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,36,0.15346534653465346,31,23,0.7419354838709677,493,8,13,21,0.38095238095238093,0.40476190476190477,7,10,17,0.4117647058823529,1,3,4,0.25,6,5,11,0.5454545454545454,1,6,12,5,6120261cea4488c9fd5c57c5,,Transition
Miles,McBride,Miles McBride,615d00e0e771e94fc0d2929c,New York Knicks,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,NewYork,NYK,54457dd3300969b132fcfe3e,43,0.17355371900826447,21,23,1.0952380952380953,292,7,10,17,0.4117647058823529,0.47058823529411764,5,3,8,0.625,2,7,9,0.2222222222222222,7,0,7,1.0,1,3,10,1,6120261cea4488c9fd5c57c5,,Transition
Quentin,Grimes,Quentin Grimes,615d00e0e771e94fc0d29297,New York Knicks,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,NewYork,NYK,54457dd3300969b132fcfe3e,50,0.2127659574468085,60,56,0.9333333333333333,423,21,31,52,0.40384615384615385,0.5192307692307693,9,4,13,0.6923076923076923,12,27,39,0.3076923076923077,2,1,3,0.6666666666666666,1,1,22,7,6120261cea4488c9fd5c57c5,,Transition
Udonis,Haslem,Udonis Haslem,544580cc300969b132fd452d,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,14,,1,0,0.0,,0,1,1,0.0,0.0,0,0,0,,0,1,1,0.0,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,Transition
Charles,Bassey,Charles Bassey,615ba9bde771e94fc0bc4713,Philadelphia 76ers,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Philadelphia,PHI,54457dd3300969b132fcfe40,29,,3,5,1.6666666666666667,,2,0,2,1.0,1.0,2,0,2,1.0,0,0,0,,1,1,2,0.5,0,1,3,0,6120261cea4488c9fd5c57c5,,Transition
Andre,Drummond,Andre Drummond,620b15cf07c7bd5c296b0b3b,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,29,0.0695364238410596,21,35,1.6666666666666667,9,16,1,17,0.9411764705882353,0.9411764705882353,16,1,17,0.9411764705882353,0,0,0,,3,5,8,0.375,2,5,19,1,6120261cea4488c9fd5c57c5,,Transition
DJ,Stewart,DJ Stewart,615baa5fe771e94fc0c75d6c,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,4,,2,3,1.5,,1,0,1,1.0,1.5,0,0,0,,1,0,1,1.0,0,0,0,,0,0,1,1,6120261cea4488c9fd5c57c5,,Transition
Derrick,White,Derrick White,6207231107c7bd5c29e1e6a8,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,49,0.14450867052023122,75,87,1.16,210,31,28,59,0.5254237288135594,0.5677966101694916,26,18,44,0.5909090909090909,5,10,15,0.3333333333333333,20,2,22,0.9090909090909091,4,12,40,7,6120261cea4488c9fd5c57c5,,Transition
Romeo,Langford,Romeo Langford,5d9a87a67455336e87b9df94,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,48,0.16996047430830039,43,40,0.9302325581395349,428,16,21,37,0.43243243243243246,0.4864864864864865,12,10,22,0.5454545454545454,4,11,15,0.26666666666666666,4,3,7,0.5714285714285714,1,3,19,3,6120261cea4488c9fd5c57c5,,Transition
Justin,Holiday,Justin Holiday,5d97763a7455336e8792258b,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,51,0.1340782122905028,72,74,1.0277777777777777,347,27,32,59,0.4576271186440678,0.5677966101694916,14,9,23,0.6086956521739131,13,23,36,0.3611111111111111,7,1,8,0.875,0,3,31,9,6120261cea4488c9fd5c57c5,,Transition
Haywood,Highsmith,Haywood Highsmith,61cfc32cdf8a6a3c11fb8841,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,27,,8,7,0.875,,3,3,6,0.5,0.5833333333333334,2,1,3,0.6666666666666666,1,2,3,0.3333333333333333,0,2,2,0.0,0,1,3,1,6120261cea4488c9fd5c57c5,,Transition
Alec,Burks,Alec Burks,5fd42b7d5fe05a0e9f828c77,New York Knicks,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,NewYork,NYK,54457dd3300969b132fcfe3e,84,0.09738219895287958,93,123,1.3225806451612903,74,35,34,69,0.5072463768115942,0.6304347826086957,18,15,33,0.5454545454545454,17,19,36,0.4722222222222222,36,5,41,0.8780487804878049,4,19,53,6,6120261cea4488c9fd5c57c5,,Transition
