Season,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,NICKNAME,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT
2025-26,1630702,Jaden Hardy,1610612742,DAL,23.0,Jaden,0.1,0.5,0.3,0.3,0.7,0.462,0.2,0.5,0.444,0.1,0.3,0.2,0.8,1.6,0.469,0.5,1.3,0.357,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631093,Jaden Ivey,1610612765,DET,23.0,Jaden,0.9,2.0,0.462,0.3,0.3,1.0,0.3,0.6,0.5,0.2,0.3,0.75,0.3,0.8,0.364,0.6,2.0,0.308,0.1,0.3,0.5,0.0,1.0,0.0,0.0,0.0,0.0
2025-26,1630183,Jaden McDaniels,1610612750,MIN,25.0,Jaden,2.6,3.9,0.657,1.1,2.4,0.462,0.6,1.4,0.405,0.3,0.5,0.5,1.0,2.4,0.431,0.4,1.3,0.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630256,Jae'Sean Tate,1610612745,HOU,30.0,Jae'Sean,0.5,0.8,0.636,0.3,0.5,0.571,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.5,0.714,0.1,0.4,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642942,Jahmai Mashack,1610612763,MEM,23.0,Jahmai,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.3,0.8,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642443,Jahmir Young,1610612748,MIA,25.0,Jahmir,0.2,0.8,0.25,0.3,0.3,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.8,0.333,0.2,0.4,0.5,0.0,0.0,0.0,,,,0.0,0.0,0.0
2025-26,1643141,Jahmyl Telfort,1610612746,LAC,24.0,Jahmyl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631170,Jaime Jaquez Jr.,1610612748,MIA,24.0,Jaime,3.8,5.9,0.642,1.4,3.4,0.424,0.4,0.9,0.48,0.1,0.2,0.333,0.3,0.7,0.45,0.2,1.0,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631222,Jake LaRavia,1610612747,LAL,24.0,Jake,1.9,2.9,0.649,0.2,0.7,0.333,0.1,0.4,0.4,0.0,0.0,0.0,0.6,1.7,0.356,0.4,1.4,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1627751,Jakob Poeltl,1610612761,TOR,30.0,Jakob,3.5,4.4,0.784,0.5,1.1,0.476,0.4,0.9,0.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1628973,Jalen Brunson,1610612752,NYK,29.0,Jalen,2.7,4.2,0.644,1.5,3.2,0.469,1.8,3.9,0.464,1.1,2.0,0.571,1.1,2.4,0.467,1.8,5.4,0.338,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631105,Jalen Duren,1610612765,DET,22.0,Jalen,5.7,8.6,0.657,0.9,1.7,0.524,0.0,0.3,0.143,0.1,0.2,0.75,0.1,0.1,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630224,Jalen Green,1610612756,PHX,23.0,Jalen,1.0,2.5,0.4,0.0,0.5,0.0,0.0,0.0,0.0,1.5,1.5,1.0,1.0,1.5,0.667,2.0,5.5,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630552,Jalen Johnson,1610612737,ATL,24.0,Jalen,4.5,6.7,0.678,1.1,2.8,0.389,0.8,1.8,0.447,0.4,0.8,0.476,0.3,0.8,0.4,1.3,3.4,0.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1629618,Jalen Pickett,1610612743,DEN,26.0,Jalen,0.4,0.7,0.5,0.0,0.0,0.0,0.1,0.2,0.5,0.2,0.4,0.5,0.5,0.8,0.545,0.4,1.1,0.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630188,Jalen Smith,1610612741,CHI,25.0,Jalen,1.9,2.9,0.656,0.1,0.3,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.1,0.292,1.1,2.8,0.387,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630591,Jalen Suggs,1610612753,ORL,24.0,Jalen,2.1,2.8,0.759,0.4,1.0,0.4,0.4,0.9,0.5,0.3,0.5,0.636,1.0,1.8,0.526,1.2,4.3,0.275,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631114,Jalen Williams,1610612760,OKC,24.0,Jalen,2.8,5.0,0.556,1.3,2.8,0.48,1.0,2.8,0.36,0.3,1.1,0.3,0.2,1.0,0.222,0.9,1.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630592,Jalen Wilson,1610612751,BKN,25.0,Jalen,0.3,0.7,0.357,0.3,0.6,0.455,0.1,0.2,0.667,0.0,0.0,0.0,0.5,1.3,0.391,0.6,1.8,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631288,Jamal Cain,1610612753,ORL,26.0,Jamal,0.0,0.3,0.0,0.3,0.3,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.3,1.3,0.25,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1627750,Jamal Murray,1610612743,DEN,28.0,Jamal,2.5,4.2,0.593,0.8,1.9,0.429,1.0,1.8,0.532,1.1,2.2,0.5,1.0,2.3,0.424,2.5,5.3,0.46,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0
2025-26,1642347,Jamal Shead,1610612761,TOR,23.0,Jamal,0.7,1.6,0.447,0.2,0.6,0.278,0.1,0.2,0.429,0.0,0.0,0.0,0.2,0.7,0.3,0.8,2.4,0.343,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631123,Jamaree Bouyea,1610612756,PHX,26.0,Jamaree,1.1,1.2,0.929,0.5,1.1,0.5,0.1,0.3,0.333,0.1,0.2,0.5,0.5,0.9,0.545,0.5,1.2,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,201935,James Harden,1610612746,LAC,36.0,James,2.4,4.1,0.594,0.6,1.7,0.349,0.6,1.2,0.5,0.3,0.6,0.467,0.4,1.6,0.238,3.1,7.5,0.418,0.1,0.8,0.176,0.0,0.1,0.0,0.0,0.0,0.0
2025-26,1630164,James Wiseman,1610612754,IND,24.0,James,2.0,2.5,0.8,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642364,Jamir Watkins,1610612764,WAS,24.0,Jamir,1.0,1.1,0.889,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.3,0.8,0.333,0.2,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642419,Jamison Battle,1610612761,TOR,24.0,Jamison,0.5,0.6,0.818,0.1,0.1,1.0,0.1,0.1,1.0,0.0,0.1,0.0,0.4,0.7,0.583,0.4,0.7,0.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2025-26,1641716,Jarace Walker,1610612754,IND,22.0,Jarace,0.9,2.0,0.473,0.3,1.2,0.212,0.4,0.8,0.478,0.1,0.3,0.286,0.6,1.6,0.364,0.8,3.0,0.259,0.1,0.1,0.667,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642272,Jared McCain,1610612755,PHI,21.0,Jared,0.8,1.9,0.429,0.2,0.6,0.273,0.4,0.7,0.5,0.1,0.6,0.2,0.5,1.2,0.409,0.7,2.4,0.295,0.1,0.2,0.333,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1628991,Jaren Jackson Jr.,1610612763,MEM,26.0,Jaren,1.6,3.1,0.525,2.5,4.1,0.613,0.9,2.0,0.434,0.0,0.1,0.0,0.7,1.8,0.396,0.9,2.7,0.338,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1629020,Jarred Vanderbilt,1610612747,LAL,26.0,Jarred,1.2,2.3,0.512,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,0.318,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1628386,Jarrett Allen,1610612739,CLE,27.0,Jarrett,4.1,6.1,0.673,1.0,2.3,0.439,0.3,0.6,0.455,0.1,0.2,0.333,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642859,Jase Richardson,1610612753,ORL,20.0,Jase,0.6,1.0,0.588,0.1,0.4,0.4,0.2,0.3,0.5,0.2,0.5,0.4,0.5,1.1,0.467,0.3,0.6,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642914,Javon Small,1610612763,MEM,23.0,Javon,0.4,0.7,0.6,0.0,0.3,0.0,0.1,0.3,0.5,0.0,0.0,0.0,0.1,0.6,0.2,0.7,2.0,0.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631451,Javonte Cooke,1610612757,POR,26.0,Javonte,0.2,0.6,0.333,0.3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1629750,Javonte Green,1610612765,DET,32.0,Javonte,1.2,1.9,0.63,0.0,0.4,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.6,1.3,0.457,0.4,1.5,0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1629637,Jaxson Hayes,1610612747,LAL,25.0,Jaxson,2.2,2.8,0.803,0.2,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630643,Jay Huff,1610612754,IND,28.0,Jay,1.3,1.8,0.7,0.1,0.2,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.2,1.0,0.214,1.1,3.5,0.32,0.1,0.1,0.667,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1627759,Jaylen Brown,1610612738,BOS,29.0,Jaylen,3.9,5.5,0.706,1.0,2.7,0.366,1.2,2.5,0.455,2.3,4.2,0.555,0.5,1.8,0.298,1.6,4.3,0.375,0.2,0.3,0.571,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1641740,Jaylen Clark,1610612750,MIN,24.0,Jaylen,0.8,1.3,0.576,0.2,0.4,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.5,1.6,0.333,0.1,0.3,0.286,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2025-26,1642377,Jaylen Wells,1610612763,MEM,22.0,Jaylen,1.1,1.7,0.625,0.4,1.0,0.444,0.4,0.8,0.478,0.4,0.8,0.455,1.3,3.3,0.396,0.7,2.1,0.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631119,Jaylin Williams,1610612760,OKC,23.0,Jaylin,0.4,0.4,0.818,0.1,0.2,0.333,0.0,0.0,1.0,0.1,0.1,1.0,0.3,1.8,0.152,0.9,2.3,0.404,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642281,Jaylon Tyson,1610612739,CLE,23.0,Jaylon,2.6,3.9,0.667,0.3,0.8,0.444,0.1,0.3,0.429,0.0,0.0,0.0,1.3,2.8,0.463,0.7,1.7,0.39,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,201145,Jeff Green,1610612745,HOU,39.0,Jeff,0.2,0.2,1.0,0.1,0.1,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.6,0.6,0.2,0.7,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,203924,Jerami Grant,1610612757,POR,31.0,Jerami,2.8,4.7,0.585,0.5,1.5,0.308,0.2,0.7,0.235,0.1,0.4,0.273,1.3,3.1,0.425,1.2,3.4,0.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642847,Jeremiah Fears,1610612740,NOP,19.0,Jeremiah,3.3,5.9,0.556,0.6,1.8,0.346,0.4,1.2,0.361,0.2,0.6,0.353,0.2,0.7,0.286,0.9,2.4,0.371,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630526,Jeremiah Robinson-Earl,1610612754,IND,25.0,Jeremiah,0.9,2.2,0.421,0.1,0.3,0.2,0.2,0.3,0.6,0.0,0.1,0.0,0.2,1.2,0.2,0.3,0.8,0.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631110,Jeremy Sochan,1610612759,SAS,22.0,Jeremy,1.6,2.6,0.612,0.3,0.5,0.667,0.0,0.1,0.0,0.0,0.1,0.0,0.3,0.8,0.333,0.1,0.6,0.182,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630579,Jericho Sims,1610612749,MIL,27.0,Jericho,1.3,1.5,0.844,0.0,0.0,1.0,0.1,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1641724,Jett Howard,1610612753,ORL,22.0,Jett,0.4,0.7,0.615,0.4,0.7,0.538,0.1,0.1,1.0,0.1,0.1,1.0,0.4,1.2,0.364,0.7,1.9,0.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1628975,Jevon Carter,1610612741,CHI,30.0,Jevon,0.3,0.8,0.364,0.1,0.2,0.333,0.0,0.0,0.0,0.2,0.4,0.4,0.8,1.9,0.423,0.9,2.2,0.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,202710,Jimmy Butler III,1610612744,GSW,36.0,Jimmy,3.8,6.0,0.64,0.9,2.0,0.46,0.4,1.3,0.344,0.1,0.6,0.125,0.5,1.1,0.429,0.4,0.9,0.478,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642866,Joan Beringer,1610612750,MIN,19.0,Joan,1.1,1.6,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1629111,Jock Landale,1610612763,MEM,30.0,Jock,2.2,3.7,0.602,0.5,1.1,0.452,0.2,0.4,0.5,0.1,0.3,0.571,0.5,1.0,0.536,0.6,1.7,0.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,204060,Joe Ingles,1610612750,MIN,38.0,Joe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,203954,Joel Embiid,1610612755,PHI,31.0,Joel,2.6,4.3,0.617,0.7,1.5,0.5,1.1,2.5,0.444,1.3,2.8,0.452,0.0,0.8,0.0,1.1,4.3,0.255,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1628381,John Collins,1610612746,LAC,28.0,John,3.0,4.1,0.737,0.6,1.5,0.405,0.3,0.6,0.389,0.1,0.4,0.273,0.8,2.1,0.356,0.1,0.9,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1629723,John Konchar,1610612763,MEM,29.0,John,0.7,0.9,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.294,0.2,0.5,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1641780,Johni Broome,1610612755,PHI,23.0,Johni,0.8,2.4,0.333,0.0,0.8,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2025-26,1642277,Johnny Furphy,1610612754,IND,21.0,Johnny,0.9,1.3,0.692,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.5,0.4,0.3,0.9,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630548,Johnny Juzang,1610612750,MIN,24.0,Johnny,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,1.0,0.3,0.6,0.4,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,202685,Jonas Valančiūnas,1610612743,DEN,33.0,Jonas,1.7,2.6,0.671,0.9,1.6,0.571,0.6,1.0,0.654,0.1,0.4,0.333,0.1,0.1,0.667,0.1,0.3,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1628371,Jonathan Isaac,1610612753,ORL,28.0,Jonathan,0.8,1.1,0.731,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.227,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630228,Jonathan Kuminga,1610612744,GSW,23.0,Jonathan,2.4,4.2,0.573,0.6,1.4,0.423,0.4,1.1,0.35,0.1,0.5,0.111,0.4,1.3,0.304,0.5,1.6,0.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642367,Jonathan Mogbo,1610612761,TOR,24.0,Jonathan,0.5,0.9,0.5,0.1,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,203903,Jordan Clarkson,1610612752,NYK,33.0,Jordan,1.4,2.3,0.623,0.7,1.2,0.576,0.3,0.7,0.474,0.0,0.2,0.0,0.5,1.9,0.26,0.8,2.2,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630692,Jordan Goodwin,1610612756,PHX,27.0,Jordan,1.4,2.4,0.574,0.2,0.4,0.545,0.2,0.8,0.286,0.1,0.3,0.25,0.7,1.9,0.356,0.7,2.2,0.333,0.1,0.1,0.667,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1641722,Jordan Hawkins,1610612740,NOP,23.0,Jordan,0.2,0.5,0.417,0.0,0.3,0.0,0.1,0.2,0.4,0.4,1.1,0.364,0.6,1.3,0.464,0.6,2.1,0.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1629162,Jordan McLaughlin,1610612759,SAS,29.0,Jordan,0.5,0.7,0.75,0.1,0.3,0.333,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.7,0.143,0.4,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1641757,Jordan Miller,1610612746,LAC,25.0,Jordan,0.9,1.7,0.5,0.2,0.3,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.7,1.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0
2025-26,1629673,Jordan Poole,1610612740,NOP,26.0,Jordan,2.0,4.1,0.489,0.4,0.6,0.571,0.3,0.6,0.429,0.1,0.2,0.5,0.6,1.8,0.35,1.6,6.4,0.257,0.3,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1641775,Jordan Walsh,1610612738,BOS,21.0,Jordan,1.8,2.5,0.733,0.0,0.2,0.2,0.0,0.1,0.5,0.0,0.0,0.0,0.3,0.8,0.389,0.5,1.1,0.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630631,Jose Alvarado,1610612740,NOP,27.0,Jose,0.9,1.5,0.634,0.3,0.7,0.35,0.2,0.4,0.545,0.0,0.0,0.0,0.5,1.5,0.349,1.1,3.0,0.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630581,Josh Giddey,1610612741,CHI,23.0,Josh,3.5,6.0,0.583,1.1,2.6,0.415,0.4,0.8,0.5,0.1,0.3,0.25,0.5,1.6,0.3,1.5,3.4,0.44,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630182,Josh Green,1610612766,CHA,25.0,Josh,0.5,0.5,1.0,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8,0.364,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1628404,Josh Hart,1610612752,NYK,30.0,Josh,2.2,3.3,0.671,0.4,0.7,0.588,0.3,0.7,0.412,0.2,0.3,0.5,0.8,1.8,0.435,0.7,2.2,0.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631169,Josh Minott,1610612738,BOS,23.0,Josh,1.0,1.4,0.718,0.1,0.4,0.333,0.0,0.1,0.25,0.0,0.0,0.0,0.5,1.2,0.438,0.7,1.5,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1629006,Josh Okogie,1610612745,HOU,27.0,Josh,1.2,2.1,0.577,0.1,0.4,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.9,0.426,0.4,0.8,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,201950,Jrue Holiday,1610612757,POR,35.0,Jrue,2.3,3.5,0.667,0.3,1.2,0.286,0.6,1.3,0.438,0.3,0.8,0.444,0.8,1.8,0.429,1.8,5.3,0.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630577,Julian Champagnie,1610612759,SAS,24.0,Julian,1.1,1.5,0.725,0.0,0.4,0.1,0.0,0.1,0.25,0.0,0.0,0.0,1.1,2.9,0.38,1.2,3.2,0.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1641763,Julian Phillips,1610612741,CHI,22.0,Julian,0.7,1.0,0.682,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.1,0.32,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631124,Julian Strawther,1610612743,DEN,23.0,Julian,0.6,0.6,1.0,0.2,0.4,0.5,0.2,0.7,0.286,0.0,0.0,0.0,0.0,0.5,0.0,0.2,1.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,203944,Julius Randle,1610612750,MIN,31.0,Julius,3.8,6.4,0.601,0.8,1.6,0.467,0.9,1.7,0.521,0.4,0.9,0.44,0.8,2.5,0.333,0.9,2.7,0.329,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630551,Justin Champagnie,1610612764,WAS,24.0,Justin,1.3,2.2,0.592,0.1,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.143,0.3,0.9,0.333,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642348,Justin Edwards,1610612755,PHI,22.0,Justin,0.5,0.9,0.524,0.2,0.4,0.444,0.1,0.4,0.222,0.1,0.1,0.667,0.3,1.1,0.292,0.9,2.5,0.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,203994,Jusuf Nurkić,1610612762,UTA,31.0,Jusuf,2.2,3.7,0.581,0.8,1.9,0.438,0.1,0.2,0.5,0.0,0.1,0.0,0.0,0.2,0.167,0.3,1.2,0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642354,KJ Simpson,1610612766,CHA,23.0,KJ,0.9,1.9,0.444,0.2,0.8,0.273,0.3,0.8,0.364,0.0,0.1,0.0,0.3,0.6,0.5,0.6,2.1,0.267,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1626157,Karl-Anthony Towns,1610612752,NYK,30.0,Karl-Anthony,4.6,7.9,0.586,0.6,1.4,0.389,0.1,0.2,0.5,0.1,0.4,0.222,0.4,0.8,0.429,1.5,4.4,0.333,0.1,0.2,0.333,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631255,Karlo Matković,1610612740,NOP,24.0,Karlo,1.7,2.3,0.767,0.1,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.5,0.2,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642857,Kasparas Jakučionis,1610612748,MIA,19.0,Kasparas,0.0,1.7,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.3,2.0,0.667,1.0,1.5,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,202695,Kawhi Leonard,1610612746,LAC,34.0,Kawhi,1.8,2.6,0.702,1.3,2.8,0.46,2.6,4.6,0.554,1.1,2.1,0.5,0.7,2.2,0.3,1.6,4.5,0.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630811,Keaton Wallace,1610612737,ATL,26.0,Keaton,0.1,0.3,0.429,0.2,0.4,0.444,0.2,0.7,0.353,0.1,0.2,0.5,0.2,0.6,0.267,0.7,1.7,0.422,0.2,0.2,0.667,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631099,Keegan Murray,1610612758,SAC,25.0,Keegan,1.9,2.6,0.735,1.5,2.5,0.606,1.1,2.5,0.424,0.2,0.8,0.273,0.2,1.6,0.143,1.0,3.8,0.265,0.1,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642276,Kel'el Ware,1610612748,MIA,21.0,Kel'el,3.3,4.9,0.669,0.1,0.8,0.143,0.1,0.2,0.4,0.0,0.0,0.0,0.5,1.3,0.405,0.6,1.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1629640,Keldon Johnson,1610612759,SAS,26.0,Keldon,3.1,4.6,0.691,0.7,1.1,0.581,0.0,0.1,0.5,0.0,0.0,0.0,0.6,1.6,0.364,0.4,1.1,0.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,203482,Kelly Olynyk,1610612759,SAS,34.0,Kelly,0.8,1.1,0.75,0.1,0.1,0.5,0.0,0.1,0.0,0.2,0.2,1.0,0.3,0.4,0.667,0.2,1.1,0.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
