Season,GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK
2013-14,Players,201599,DeAndre Jordan,DeAndre,1610612746,LAC,25.0,23,9,14,0.391,70.425,8,15,0.533,0,0,0.0,11,16,0.688,13,17,30,1,1,0,3,1,7,10,27,-2,72.5,12,0,64.0,97,59,297,131,67,90,126,75,177,250,177,34,24,166,7,14,3,179,157,193,8,264,303,31,73,222,48,21,12,60
2013-14,Players,201971,DeJuan Blair,DeJuan,1610612742,DAL,25.0,11,3,8,0.273,11.645,0,0,0.0,0,0,0.0,0,0,0.0,1,2,3,1,2,1,0,0,5,0,0,16,6.1,0,0,6.0,221,205,207,225,268,305,353,305,177,250,177,233,243,233,157,207,212,179,100,99,128,1,259,276,321,85,282,180,12,275
2013-14,Players,201942,DeMar DeRozan,DeMar,1610612761,TOR,24.0,32,8,24,0.25,123.89666666666666,21,72,0.292,0,7,0.0,30,37,0.811,3,25,28,8,7,6,0,8,17,26,72,16,128.6,2,0,120.0,20,75,420,242,3,14,5,252,177,90,177,1,1,117,74,2,6,38,20,5,128,429,422,2,10,85,8,101,12,10
2013-14,Players,202326,DeMarcus Cousins,DeMarcus,1610612758,SAC,23.0,23,7,16,0.304,66.24833333333333,19,36,0.528,0,1,0.0,9,11,0.818,9,18,27,7,9,3,5,2,15,10,47,-10,104.9,19,0,97.0,97,97,332,210,77,22,36,79,177,196,177,44,47,114,12,10,10,46,10,21,3,344,416,31,33,332,14,6,12,18
2013-14,Players,201960,DeMarre Carroll,DeMarre,1610612737,ATL,27.0,34,14,20,0.412,62.538333333333334,8,14,0.571,4,7,0.571,2,3,0.667,5,8,13,1,2,3,0,0,12,2,22,-14,46.1,2,0,46.0,12,10,387,111,89,90,135,61,45,90,25,149,149,169,37,79,63,179,100,21,128,1,398,154,104,360,100,101,12,94
2013-14,Players,203471,Dennis Schroder,Dennis,1610612737,ATL,20.0,5,0,5,0.0,5.48,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,1,0,0,-8,2.7,0,0,2.0,286,355,157,355,324,305,353,305,177,250,177,233,243,233,252,246,278,179,234,193,128,1,97,276,321,319,318,180,12,319
2013-14,Players,965,Derek Fisher,Derek,1610612760,OKC,39.0,19,7,12,0.368,49.79833333333333,3,9,0.333,3,9,0.333,0,0,0.0,0,3,3,0,1,1,1,1,6,2,9,5,17.6,0,0,19.0,135,97,263,153,134,177,170,218,60,73,89,233,243,233,252,181,212,246,157,99,59,264,275,154,187,131,209,180,12,188
2013-14,Players,101114,Deron Williams,Deron,1610612751,BKN,30.0,17,5,12,0.294,68.80333333333333,12,25,0.48,3,10,0.3,9,13,0.692,1,7,8,16,5,1,0,1,13,8,36,17,67.6,3,0,65.0,158,147,263,214,73,52,74,123,60,64,119,44,39,164,157,95,112,9,33,99,128,264,404,45,52,80,59,77,12,57
2013-14,Players,202324,Derrick Favors,Derrick,1610612762,UTA,22.0,24,9,15,0.375,45.806666666666665,10,12,0.833,0,0,0.0,3,8,0.375,4,8,12,5,2,0,3,0,9,4,23,-12,51.9,12,0,46.0,86,59,317,143,148,75,150,27,177,250,177,125,72,227,52,79,70,67,100,193,8,1,347,102,96,346,87,21,12,94
2013-14,Players,201565,Derrick Rose,Derrick,1610612741,CHI,25.0,3,1,2,0.333,7.455,2,4,0.5,1,1,1.0,2,2,1.0,1,0,1,0,4,0,0,1,1,1,7,2,4.2,0,0,9.0,327,284,66,171,304,203,232,83,106,196,1,149,166,1,157,309,278,246,48,193,128,264,97,202,207,163,302,180,12,246
2013-14,Players,202682,Derrick Williams,Derrick,1610612758,SAC,23.0,17,4,13,0.235,51.87833333333333,1,5,0.2,0,2,0.0,5,8,0.625,2,5,7,3,2,1,0,0,4,6,7,8,20.9,3,0,19.0,158,177,282,268,126,245,221,287,177,168,177,87,72,186,107,123,130,102,100,99,128,1,226,68,207,112,188,77,12,188
2013-14,Players,2734,Devin Harris,Devin,1610612742,DAL,31.0,9,3,6,0.333,18.623333333333335,1,6,0.167,0,3,0.0,0,0,0.0,0,2,2,4,1,0,0,0,4,1,2,19,9.4,1,0,8.0,241,205,174,171,235,245,205,292,177,141,177,233,243,233,252,207,241,82,157,193,128,1,226,202,274,72,247,122,12,252
2013-14,Players,203473,Dewayne Dedmon,Dewayne,1610612753,ORL,24.0,3,1,2,0.333,2.7616666666666667,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,-1,2.0,0,0,2.0,327,284,66,171,356,245,306,1,177,250,177,233,243,233,252,309,330,246,234,193,128,1,1,276,274,200,332,180,12,319
2013-14,Players,203197,Diante Garrett,Diante,1610612762,UTA,25.0,4,1,3,0.25,2.9816666666666665,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,-5,0.5,0,0,1.0,302,284,100,242,353,305,306,305,177,250,177,233,243,233,252,309,330,179,157,193,128,1,1,276,321,283,359,180,12,346
2013-14,Players,203079,Dion Waiters,Dion,1610612739,CLE,22.0,23,6,17,0.261,58.641666666666666,7,32,0.219,2,8,0.25,4,4,1.0,0,5,5,7,3,3,1,3,9,4,20,1,45.5,1,0,42.0,97,124,351,238,93,105,51,285,84,78,129,100,123,1,252,123,170,46,75,21,59,383,347,102,115,174,102,122,12,104
2013-14,Players,202091,Dionte Christmas,Dionte,1610612756,PHX,27.0,2,1,1,0.5,2.8333333333333335,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,9,1.2,0,0,1.0,355,284,17,42,354,305,306,305,177,250,177,233,243,233,252,246,278,246,234,193,128,1,1,276,321,105,347,180,12,346
2013-14,Players,1717,Dirk Nowitzki,Dirk,1610612742,DAL,36.0,29,10,19,0.345,64.68666666666667,20,45,0.444,3,12,0.25,14,15,0.933,1,14,15,5,3,1,2,0,2,11,57,48,88.5,3,0,86.0,32,46,379,169,81,19,26,138,60,45,129,21,28,83,157,26,47,67,75,99,29,1,156,26,20,15,24,77,12,25
2013-14,Players,202388,Donald Sloan,Donald,1610612754,IND,26.0,2,1,1,0.5,1.7516666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0,0,0.0,355,284,17,42,374,305,353,305,177,250,177,233,243,233,252,309,330,246,234,193,128,1,1,276,321,131,364,180,12,365
2013-14,Players,202700,Donatas Motiejunas,Donatas,1610612745,HOU,23.0,4,2,2,0.5,6.635,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,2,-2,2.0,0,0,2.0,302,236,66,42,311,245,278,83,177,196,177,233,243,233,252,309,330,246,234,193,128,1,97,276,274,222,332,180,12,319
2013-14,Players,2748,Dorell Wright,Dorell,1610612757,POR,28.0,3,2,1,0.667,1.6683333333333332,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,3,13,4.5,0,0,5.0,327,236,17,24,375,245,306,1,106,196,1,233,243,233,252,309,330,179,234,193,128,1,1,276,258,94,298,180,12,286
2013-14,Players,203117,Doron Lamb,Doron,1610612753,ORL,22.0,2,0,2,0.0,1.45,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0.0,355,355,66,355,380,305,353,305,177,250,177,233,243,233,252,309,330,246,234,193,128,1,1,276,321,222,364,180,12,365
2013-14,Players,203110,Draymond Green,Draymond,1610612744,GSW,24.0,29,14,15,0.483,48.055,7,16,0.438,4,8,0.5,2,3,0.667,5,8,13,3,3,2,2,2,4,2,20,30,49.1,1,0,48.0,32,10,317,76,139,105,117,145,45,78,28,149,149,169,37,79,63,102,75,49,29,344,226,154,115,42,94,122,12,87
2013-14,Players,2400,Drew Gooden,Drew,1610612764,WAS,32.0,6,2,4,0.333,13.865,2,5,0.4,1,2,0.5,0,0,0.0,0,3,3,1,0,0,0,1,2,0,5,-4,10.1,0,0,10.0,275,236,133,171,259,203,221,172,106,168,28,233,243,233,252,181,212,179,234,193,128,264,156,276,224,272,244,180,12,236
2013-14,Players,202779,Dwight Buycks,Dwight,1610612761,TOR,25.0,2,0,2,0.0,4.138333333333334,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-6,0.0,0,0,0.0,355,355,66,355,339,305,253,305,177,168,177,233,243,233,252,309,330,246,234,193,128,1,1,276,321,301,364,180,12,365
2013-14,Players,2730,Dwight Howard,Dwight,1610612745,HOU,28.0,25,12,13,0.48,72.84333333333333,7,9,0.778,0,0,0.0,12,21,0.571,8,25,33,5,6,0,2,0,3,14,26,56,73.1,17,0,68.0,72,29,282,80,60,105,170,30,177,250,177,31,13,195,16,2,2,67,24,193,29,1,199,17,77,11,47,10,12,53
2013-14,Players,2548,Dwyane Wade,Dwyane,1610612748,MIA,32.0,18,7,11,0.389,42.96666666666667,6,14,0.429,0,1,0.0,6,7,0.857,2,4,6,9,1,3,1,0,5,4,18,5,49.7,0,0,41.0,148,97,247,133,155,126,135,151,177,196,177,71,84,99,107,148,147,26,157,21,59,1,259,102,127,131,92,180,12,108
2013-14,Players,202734,E'Twaun Moore,E'Twaun,1610612753,ORL,25.0,11,2,9,0.182,21.116666666666667,0,3,0.0,0,1,0.0,1,2,0.5,0,0,0,1,0,1,1,1,4,1,1,-5,8.5,0,0,6.0,221,236,226,308,227,305,253,305,177,196,177,187,166,201,252,309,330,179,234,99,59,264,226,202,309,283,258,180,12,275
2013-14,Players,201947,Earl Clark,Earl,1610612752,NYK,26.0,8,3,5,0.375,9.001666666666667,0,3,0.0,0,2,0.0,1,2,0.5,1,2,3,0,2,0,0,0,2,1,1,-4,2.6,0,0,4.0,258,205,157,143,291,305,253,305,177,168,177,187,166,201,157,207,212,246,100,193,128,1,156,202,309,272,322,180,12,299
2013-14,Players,2248,Earl Watson,Earl,1610612757,POR,35.0,2,0,2,0.0,0.07166666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,-1,0.0,0,0,0.0,355,355,66,355,422,305,353,305,177,250,177,233,243,233,252,309,330,246,234,193,128,1,97,276,321,200,364,180,12,365
2013-14,Players,202334,Ed Davis,Ed,1610612763,MEM,25.0,5,2,3,0.4,10.816666666666666,0,0,0.0,0,0,0.0,0,2,0.0,0,1,1,0,2,0,0,0,3,1,0,-1,-0.8,1,0,1.0,286,236,100,117,272,305,353,305,177,250,177,233,166,233,252,246,278,246,100,193,128,1,199,202,321,200,426,122,12,346
2013-14,Players,202327,Ekpe Udoh,Ekpe,1610612749,MIL,27.0,6,1,5,0.167,9.86,1,1,1.0,0,0,0.0,2,2,1.0,1,2,3,0,0,0,0,0,1,1,4,-5,7.6,0,0,7.0,275,284,157,314,281,245,306,1,177,250,177,149,166,1,157,207,212,246,234,193,128,1,97,202,245,283,267,180,12,260
