Season,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,CATCH_SHOOT_FGM,CATCH_SHOOT_FGA,CATCH_SHOOT_FG_PCT,CATCH_SHOOT_PTS,CATCH_SHOOT_FG3M,CATCH_SHOOT_FG3A,CATCH_SHOOT_FG3_PCT,CATCH_SHOOT_EFG_PCT
2016-17,201585,Kosta Koufos,1610612758,SAC,71,27,44,1419.0,13,33,0.394,26,0,0,,0.394
2016-17,1627739,Kris Dunn,1610612750,MIN,78,30,48,1333.0,18,68,0.265,49,13,54,0.241,0.36
2016-17,2743,Kris Humphries,1610612737,ATL,56,31,25,689.0,37,97,0.381,93,19,52,0.365,0.479
2016-17,204001,Kristaps Porziņģis,1610612752,NYK,66,26,40,2164.0,163,416,0.392,433,107,294,0.364,0.52
2016-17,203937,Kyle Anderson,1610612759,SAS,72,53,19,1020.0,20,58,0.345,54,14,39,0.359,0.466
2016-17,2594,Kyle Korver,1610612739,CLE,67,33,34,1753.0,169,361,0.468,474,136,293,0.464,0.657
2016-17,200768,Kyle Lowry,1610612761,TOR,60,36,24,2244.0,80,201,0.398,239,79,193,0.409,0.595
2016-17,203124,Kyle O'Quinn,1610612752,NYK,79,29,50,1229.0,54,129,0.419,110,2,11,0.182,0.426
2016-17,202713,Kyle Singler,1610612760,OKC,32,15,17,385.0,6,37,0.162,18,6,35,0.171,0.243
2016-17,1627787,Kyle Wiltjer,1610612745,HOU,14,12,2,44.0,3,11,0.273,9,3,11,0.273,0.409
2016-17,202681,Kyrie Irving,1610612739,CLE,72,47,25,2525.0,92,199,0.462,265,81,173,0.468,0.666
2016-17,200746,LaMarcus Aldridge,1610612759,SAS,72,52,20,2335.0,169,388,0.436,358,20,50,0.4,0.461
2016-17,203934,Lamar Patterson,1610612737,ATL,5,1,4,40.0,1,3,0.333,3,1,3,0.333,0.5
2016-17,202362,Lance Stephenson,1610612754,IND,18,8,10,362.0,6,17,0.353,17,5,14,0.357,0.5
2016-17,202498,Lance Thomas,1610612752,NYK,46,15,31,968.0,49,112,0.438,135,37,82,0.451,0.603
2016-17,204038,Langston Galloway,1610612758,SAC,74,29,45,1494.0,127,300,0.423,364,110,260,0.423,0.607
2016-17,1626204,Larry Nance Jr.,1610612747,LAL,63,21,42,1442.0,51,137,0.372,112,10,34,0.294,0.409
2016-17,202336,Larry Sanders,1610612739,CLE,5,2,3,13.0,0,0,,0,,,,
2016-17,202730,Lavoy Allen,1610612754,IND,61,31,30,871.0,21,56,0.375,42,0,1,0.0,0.375
2016-17,2544,LeBron James,1610612739,CLE,74,51,23,2795.0,55,142,0.387,156,46,117,0.393,0.549
2016-17,2571,Leandro Barbosa,1610612756,PHX,67,20,47,963.0,33,92,0.359,93,27,79,0.342,0.505
2016-17,101150,Lou Williams,1610612745,HOU,81,34,47,1993.0,85,220,0.386,248,78,205,0.38,0.564
2016-17,201601,Luc Mbah a Moute,1610612746,LAC,80,49,31,1787.0,65,154,0.422,170,40,103,0.388,0.552
2016-17,203512,Lucas Nogueira,1610612761,TOR,57,34,23,1088.0,5,16,0.313,13,3,10,0.3,0.406
2016-17,2449,Luis Scola,1610612751,BKN,36,7,29,461.0,15,50,0.3,44,14,44,0.318,0.44
2016-17,202337,Luke Babbitt,1610612748,MIA,68,35,33,1065.0,89,211,0.422,259,81,196,0.413,0.614
2016-17,2736,Luol Deng,1610612747,LAL,56,18,38,1486.0,47,150,0.313,136,42,128,0.328,0.453
2016-17,1627781,Malachi Richardson,1610612758,SAC,22,9,13,198.0,5,16,0.313,15,5,14,0.357,0.469
2016-17,1627763,Malcolm Brogdon,1610612749,MIL,75,38,37,1982.0,72,166,0.434,210,66,148,0.446,0.633
2016-17,1627098,Malcolm Delaney,1610612737,ATL,73,37,36,1248.0,25,94,0.266,69,19,77,0.247,0.367
2016-17,1627736,Malik Beasley,1610612743,DEN,22,12,10,165.0,8,27,0.296,24,8,25,0.32,0.444
2016-17,202412,Manny Harris,1610612742,DAL,4,1,3,25.0,0,2,0.0,0,0,2,0.0,0.0
2016-17,1938,Manu Ginobili,1610612759,SAS,69,51,18,1291.0,68,176,0.386,201,65,166,0.392,0.571
2016-17,201188,Marc Gasol,1610612763,MEM,74,40,34,2531.0,200,489,0.409,499,99,251,0.394,0.51
2016-17,1626273,Marcelo Huertas,1610612747,LAL,23,5,18,237.0,4,11,0.364,10,2,8,0.25,0.455
2016-17,101162,Marcin Gortat,1610612764,WAS,82,49,33,2555.0,26,69,0.377,52,0,1,0.0,0.377
2016-17,201158,Marco Belinelli,1610612766,CHA,74,34,40,1778.0,115,283,0.406,304,74,187,0.396,0.537
2016-17,1627875,Marcus Georges-Hunt,1610612753,ORL,5,2,3,48.0,1,1,1.0,3,1,1,1.0,1.5
2016-17,202694,Marcus Morris Sr.,1610612765,DET,79,36,43,2565.0,127,334,0.38,354,100,278,0.36,0.53
2016-17,203935,Marcus Smart,1610612738,BOS,79,51,28,2399.0,85,272,0.313,251,81,255,0.318,0.461
2016-17,201977,Marcus Thornton,1610612764,WAS,33,15,18,575.0,22,65,0.338,61,17,52,0.327,0.469
2016-17,1626209,Mario Hezonja,1610612753,ORL,65,20,45,960.0,50,154,0.325,137,37,120,0.308,0.445
2016-17,202693,Markieff Morris,1610612764,WAS,76,45,31,2374.0,97,270,0.359,260,66,183,0.361,0.481
2016-17,1627737,Marquese Chriss,1610612756,PHX,82,24,58,1743.0,88,259,0.34,243,67,212,0.316,0.469
2016-17,201578,Marreese Speights,1610612746,LAC,82,51,31,1286.0,109,292,0.373,318,100,267,0.375,0.545
2016-17,1627850,Marshall Plumlee,1610612752,NYK,21,6,15,170.0,0,0,,0,,,,
2016-17,101107,Marvin Williams,1610612766,CHA,76,32,44,2295.0,137,382,0.359,395,121,344,0.352,0.517
2016-17,203486,Mason Plumlee,1610612743,DEN,81,38,43,2148.0,17,48,0.354,34,0,3,0.0,0.354
2016-17,2440,Matt Barnes,1610612744,GSW,74,38,36,1776.0,86,250,0.344,248,76,225,0.338,0.496
2016-17,203521,Matthew Dellavedova,1610612749,MIL,76,39,37,1986.0,76,200,0.38,216,64,173,0.37,0.54
2016-17,203090,Maurice Harkless,1610612757,POR,77,38,39,2223.0,70,195,0.359,208,68,183,0.372,0.533
2016-17,1626254,Maurice Ndour,1610612752,NYK,32,10,22,331.0,8,21,0.381,17,1,7,0.143,0.405
2016-17,1897,Metta World Peace,1610612747,LAL,25,8,17,160.0,8,35,0.229,24,8,32,0.25,0.343
2016-17,203086,Meyers Leonard,1610612757,POR,74,37,37,1222.0,94,249,0.378,258,70,192,0.365,0.518
2016-17,201563,Michael Beasley,1610612749,MIL,56,23,33,935.0,39,86,0.453,96,18,40,0.45,0.558
2016-17,203487,Michael Carter-Williams,1610612741,CHI,45,25,20,846.0,17,61,0.279,48,14,55,0.255,0.393
2016-17,1627771,Michael Gbinije,1610612765,DET,9,7,2,32.0,0,3,0.0,0,0,3,0.0,0.0
2016-17,203077,Michael Kidd-Gilchrist,1610612766,CHA,81,36,45,2349.0,22,73,0.301,45,1,8,0.125,0.308
2016-17,201144,Mike Conley,1610612763,MEM,69,35,34,2292.0,84,187,0.449,241,73,160,0.456,0.644
2016-17,2399,Mike Dunleavy,1610612737,ATL,53,34,19,841.0,50,131,0.382,147,47,118,0.398,0.561
2016-17,2034,Mike Miller,1610612743,DEN,20,9,11,151.0,7,18,0.389,21,7,17,0.412,0.583
2016-17,203488,Mike Muscala,1610612737,ATL,70,36,34,1237.0,87,197,0.442,220,46,108,0.426,0.558
2016-17,203118,Mike Scott,1610612737,ATL,18,7,11,195.0,7,35,0.2,17,3,25,0.12,0.243
2016-17,1627861,Mike Tobey,1610612766,CHA,2,0,2,25.0,0,1,0.0,0,,,,0.0
2016-17,203101,Miles Plumlee,1610612766,CHA,45,19,26,485.0,1,2,0.5,2,,,,0.5
2016-17,1627851,Mindaugas Kuzminskas,1610612752,NYK,68,24,44,1016.0,49,151,0.325,146,48,149,0.322,0.483
2016-17,203141,Mirza Teletovic,1610612749,MIL,70,36,34,1133.0,100,290,0.345,298,98,280,0.35,0.514
2016-17,101145,Monta Ellis,1610612754,IND,74,39,35,1998.0,46,137,0.336,128,36,113,0.319,0.467
2016-17,1626149,Montrezl Harrell,1610612745,HOU,58,39,19,1064.0,9,33,0.273,18,0,6,0.0,0.273
2016-17,1626167,Myles Turner,1610612754,IND,81,42,39,2541.0,164,401,0.409,364,36,111,0.324,0.454
2016-17,202357,Nemanja Bjelica,1610612750,MIN,65,28,37,1190.0,57,168,0.339,167,53,160,0.331,0.497
2016-17,2403,Nene,1610612745,HOU,67,47,20,1198.0,24,59,0.407,50,2,7,0.286,0.424
2016-17,203457,Nerlens Noel,1610612742,DAL,51,24,27,1047.0,19,50,0.38,38,0,0,,0.38
2016-17,2555,Nick Collison,1610612760,OKC,20,10,10,128.0,2,4,0.5,4,0,1,0.0,0.5
2016-17,201156,Nick Young,1610612747,LAL,60,19,41,1556.0,132,301,0.439,390,126,286,0.441,0.648
2016-17,201587,Nicolas Batum,1610612766,CHA,77,35,42,2617.0,134,379,0.354,371,103,304,0.339,0.489
2016-17,1627852,Nicolas Brussino,1610612742,DAL,54,18,36,521.0,30,94,0.319,88,28,85,0.329,0.468
2016-17,1627879,Nicolas Laprovittola,1610612759,SAS,18,15,3,174.0,10,19,0.526,29,9,18,0.5,0.763
2016-17,203917,Nik Stauskas,1610612755,PHI,80,27,53,2188.0,101,239,0.423,299,97,230,0.422,0.626
2016-17,203999,Nikola Jokić,1610612743,DEN,73,37,36,2038.0,94,204,0.461,226,38,109,0.349,0.554
2016-17,202703,Nikola Mirotic,1610612741,CHI,70,37,33,1679.0,116,351,0.33,344,112,331,0.338,0.49
2016-17,202696,Nikola Vučević,1610612753,ORL,75,27,48,2163.0,155,380,0.408,333,23,73,0.315,0.438
2016-17,203943,Noah Vonleh,1610612757,POR,74,38,36,1265.0,24,58,0.414,54,6,16,0.375,0.466
2016-17,1626181,Norman Powell,1610612761,TOR,76,47,29,1368.0,50,146,0.342,149,49,142,0.345,0.51
2016-17,202708,Norris Cole,1610612760,OKC,13,5,8,125.0,4,10,0.4,11,3,8,0.375,0.55
2016-17,1627855,Okaro White,1610612748,MIA,35,26,9,471.0,12,33,0.364,36,12,32,0.375,0.545
2016-17,201600,Omer Asik,1610612740,NOP,31,12,19,482.0,0,0,,0,,,,
2016-17,201956,Omri Casspi,1610612750,MIN,36,12,24,642.0,15,36,0.417,44,14,35,0.4,0.611
2016-17,203490,Otto Porter Jr.,1610612764,WAS,80,48,32,2605.0,193,411,0.47,530,144,323,0.446,0.645
2016-17,200782,P.J. Tucker,1610612761,TOR,81,35,46,2236.0,82,204,0.402,231,67,179,0.374,0.566
2016-17,1627783,Pascal Siakam,1610612761,TOR,55,35,20,859.0,18,49,0.367,37,1,7,0.143,0.378
2016-17,1626192,Pat Connaughton,1610612757,POR,39,18,21,316.0,16,31,0.516,48,16,30,0.533,0.774
2016-17,1627868,Patricio Garino,1610612753,ORL,5,2,3,43.0,0,5,0.0,0,0,5,0.0,0.0
2016-17,201976,Patrick Beverley,1610612745,HOU,67,46,21,2058.0,84,217,0.387,251,83,211,0.393,0.578
2016-17,1627775,Patrick McCaw,1610612744,GSW,71,57,14,1074.0,39,119,0.328,113,35,105,0.333,0.475
2016-17,202335,Patrick Patterson,1610612761,TOR,65,42,23,1599.0,101,268,0.377,293,91,247,0.368,0.547
2016-17,201988,Patty Mills,1610612759,SAS,80,60,20,1754.0,107,258,0.415,314,100,238,0.42,0.609
2016-17,2200,Pau Gasol,1610612759,SAS,64,47,17,1627.0,130,253,0.514,315,55,100,0.55,0.623
2016-17,202331,Paul George,1610612754,IND,75,39,36,2689.0,195,455,0.429,538,148,357,0.415,0.591
2016-17,200794,Paul Millsap,1610612737,ATL,69,40,29,2343.0,100,295,0.339,268,68,217,0.313,0.454
2016-17,1718,Paul Pierce,1610612746,LAC,25,16,9,277.0,17,44,0.386,49,15,40,0.375,0.557
2016-17,1627835,Paul Zipser,1610612741,CHI,44,21,23,843.0,36,98,0.367,105,33,90,0.367,0.536
2016-17,203510,Pierre Jackson,1610612742,DAL,9,4,5,84.0,2,8,0.25,6,2,8,0.25,0.375
2016-17,203112,Quincy Acy,1610612751,BKN,38,11,27,558.0,40,94,0.426,116,36,86,0.419,0.617
2016-17,1626188,Quinn Cook,1610612740,NOP,14,9,5,187.0,5,17,0.294,15,5,17,0.294,0.441
2016-17,1626154,RJ Hunter,1610612741,CHI,3,2,1,9.0,0,1,0.0,0,0,1,0.0,0.0
2016-17,200765,Rajon Rondo,1610612741,CHI,69,34,35,1843.0,52,134,0.388,147,43,106,0.406,0.549
2016-17,1626176,Rakeem Christmas,1610612754,IND,29,14,15,219.0,0,3,0.0,0,,,,0.0
2016-17,201196,Ramon Sessions,1610612766,CHA,50,23,27,811.0,17,54,0.315,49,15,45,0.333,0.454
2016-17,200751,Randy Foye,1610612751,BKN,69,17,52,1284.0,47,137,0.343,141,47,134,0.351,0.515
2016-17,1626173,Rashad Vaughn,1610612749,MIL,41,18,23,459.0,24,79,0.304,68,20,68,0.294,0.43
2016-17,203526,Raul Neto,1610612762,UTA,40,24,16,346.0,9,28,0.321,26,8,25,0.32,0.464
2016-17,101109,Raymond Felton,1610612746,LAC,80,50,30,1700.0,34,94,0.362,99,31,87,0.356,0.527
2016-17,203493,Reggie Bullock Jr.,1610612765,DET,31,13,18,467.0,30,78,0.385,88,28,72,0.389,0.564
2016-17,202704,Reggie Jackson,1610612765,DET,52,23,29,1424.0,30,85,0.353,88,28,79,0.354,0.518
2016-17,202130,Reggie Williams,1610612740,NOP,6,1,5,79.0,4,11,0.364,12,4,10,0.4,0.545
2016-17,2210,Richard Jefferson,1610612739,CLE,79,50,29,1614.0,61,177,0.345,181,59,168,0.351,0.511
2016-17,1626158,Richaun Holmes,1610612755,PHI,57,16,41,1193.0,49,123,0.398,125,27,75,0.36,0.508
2016-17,201937,Ricky Rubio,1610612750,MIN,75,28,47,2469.0,72,206,0.35,198,54,168,0.321,0.481
2016-17,203496,Robert Covington,1610612755,PHI,67,27,40,2119.0,125,393,0.318,372,122,377,0.324,0.473
2016-17,201577,Robin Lopez,1610612741,CHI,81,40,41,2271.0,112,248,0.452,224,0,2,0.0,0.452
2016-17,203918,Rodney Hood,1610612762,UTA,59,40,19,1593.0,87,221,0.394,255,81,202,0.401,0.577
2016-17,203585,Rodney McGruder,1610612748,MIA,78,40,38,1966.0,75,218,0.344,220,70,203,0.345,0.505
2016-17,201155,Rodney Stuckey,1610612754,IND,39,17,22,696.0,17,52,0.327,47,13,44,0.295,0.452
2016-17,1627758,Ron Baker,1610612752,NYK,52,14,38,857.0,21,74,0.284,60,18,67,0.269,0.405
2016-17,1626178,Rondae Hollis-Jefferson,1610612751,BKN,78,19,59,1761.0,19,86,0.221,50,12,60,0.2,0.291
2016-17,101179,Ronnie Price,1610612756,PHX,14,4,10,134.0,2,12,0.167,6,2,12,0.167,0.25
2016-17,201579,Roy Hibbert,1610612743,DEN,48,24,24,682.0,18,39,0.462,36,,,,0.462
2016-17,200752,Rudy Gay,1610612758,SAC,30,11,19,1013.0,40,107,0.374,113,33,88,0.375,0.528
2016-17,203497,Rudy Gobert,1610612762,UTA,81,51,30,2744.0,5,9,0.556,10,0,1,0.0,0.556
2016-17,201566,Russell Westbrook,1610612760,OKC,81,46,35,2802.0,66,184,0.359,186,54,155,0.348,0.505
2016-17,201583,Ryan Anderson,1610612745,HOU,72,50,22,2116.0,194,470,0.413,581,193,467,0.413,0.618
2016-17,203527,Ryan Kelly,1610612737,ATL,16,6,10,110.0,5,15,0.333,14,4,10,0.4,0.467
2016-17,1626257,Salah Mejri,1610612742,DAL,73,29,44,905.0,5,16,0.313,11,1,3,0.333,0.344
2016-17,1626155,Sam Dekker,1610612745,HOU,77,52,25,1419.0,56,173,0.324,165,53,166,0.319,0.477
2016-17,2756,Sasha Vujacic,1610612752,NYK,42,14,28,408.0,22,74,0.297,58,14,56,0.25,0.392
2016-17,203930,Sean Kilpatrick,1610612751,BKN,70,14,56,1754.0,79,236,0.335,230,72,216,0.333,0.487
2016-17,203902,Semaj Christon,1610612760,OKC,64,36,28,973.0,12,53,0.226,34,10,48,0.208,0.321
2016-17,201586,Serge Ibaka,1610612761,TOR,79,37,42,2422.0,212,504,0.421,545,121,310,0.39,0.541
2016-17,200771,Sergio Rodriguez,1610612755,PHI,68,24,44,1517.0,41,105,0.39,119,37,96,0.385,0.567
2016-17,203552,Seth Curry,1610612742,DAL,70,30,40,2029.0,86,216,0.398,256,84,207,0.406,0.593
2016-17,203498,Shabazz Muhammad,1610612750,MIN,78,29,49,1516.0,48,152,0.316,141,45,137,0.328,0.464
2016-17,203894,Shabazz Napier,1610612757,POR,53,26,27,512.0,19,47,0.404,57,19,46,0.413,0.606
2016-17,2733,Shaun Livingston,1610612744,GSW,76,63,13,1345.0,12,28,0.429,25,1,3,0.333,0.446
2016-17,1627848,Shawn Long,1610612755,PHI,18,5,13,234.0,9,19,0.474,25,7,15,0.467,0.658
2016-17,1627815,Sheldon Mac,1610612764,WAS,30,17,13,287.0,6,29,0.207,17,5,27,0.185,0.293
2016-17,202714,Shelvin Mack,1610612762,UTA,55,34,21,1205.0,24,69,0.348,69,21,65,0.323,0.5
2016-17,1627746,Skal Labissiere,1610612758,SAC,33,9,24,612.0,25,48,0.521,53,3,7,0.429,0.552
2016-17,203524,Solomon Hill,1610612740,NOP,80,34,46,2374.0,90,250,0.36,270,90,245,0.367,0.54
2016-17,203915,Spencer Dinwiddie,1610612751,BKN,59,13,46,1334.0,22,46,0.478,63,19,42,0.452,0.685
2016-17,201150,Spencer Hawes,1610612749,MIL,54,27,27,797.0,40,111,0.36,105,25,78,0.321,0.473
2016-17,1626169,Stanley Johnson,1610612765,DET,77,35,42,1371.0,41,141,0.291,121,39,132,0.295,0.429
2016-17,201939,Stephen Curry,1610612744,GSW,79,65,14,2639.0,192,408,0.471,552,168,366,0.459,0.676
2016-17,1627757,Stephen Zimmerman,1610612753,ORL,19,8,11,108.0,2,10,0.2,4,,,,0.2
2016-17,200779,Steve Novak,1610612749,MIL,8,6,2,22.0,1,6,0.167,3,1,6,0.167,0.25
2016-17,203500,Steven Adams,1610612760,OKC,80,47,33,2389.0,18,37,0.486,36,0,1,0.0,0.486
2016-17,204456,T.J. McConnell,1610612755,PHI,81,27,54,2133.0,13,49,0.265,35,9,39,0.231,0.357
2016-17,203933,T.J. Warren,1610612756,PHX,66,20,46,2048.0,57,156,0.365,137,23,82,0.28,0.439
2016-17,201959,Taj Gibson,1610612760,OKC,78,41,37,1989.0,69,180,0.383,141,3,13,0.231,0.392
2016-17,204028,Tarik Black,1610612747,LAL,67,24,43,1091.0,2,10,0.2,4,0,1,0.0,0.2
2016-17,1627752,Taurean Prince,1610612737,ATL,59,28,31,981.0,33,91,0.363,95,29,85,0.341,0.522
2016-17,203093,Terrence Jones,1610612749,MIL,54,20,34,1271.0,31,93,0.333,79,17,58,0.293,0.425
2016-17,203082,Terrence Ross,1610612753,ORL,78,39,39,1955.0,138,358,0.385,390,114,305,0.374,0.545
2016-17,1626179,Terry Rozier,1610612738,BOS,74,47,27,1263.0,46,133,0.346,135,43,124,0.347,0.508
2016-17,200757,Thabo Sefolosha,1610612737,ATL,62,32,30,1596.0,51,146,0.349,141,39,110,0.355,0.483
2016-17,201152,Thaddeus Young,1610612754,IND,74,40,34,2237.0,55,152,0.362,153,43,112,0.384,0.503
2016-17,203080,Thomas Robinson,1610612747,LAL,48,15,33,560.0,2,10,0.2,4,0,1,0.0,0.2
2016-17,1627748,Thon Maker,1610612749,MIL,57,31,26,562.0,31,89,0.348,89,27,71,0.38,0.5
2016-17,201168,Tiago Splitter,1610612755,PHI,8,1,7,76.0,2,6,0.333,6,2,6,0.333,0.5
2016-17,204025,Tim Frazier,1610612740,NOP,65,26,39,1525.0,21,72,0.292,62,20,63,0.317,0.431
2016-17,203501,Tim Hardaway Jr.,1610612737,ATL,79,42,37,2153.0,121,330,0.367,354,112,310,0.361,0.536
2016-17,1627817,Tim Quarterman,1610612757,POR,16,6,10,80.0,4,9,0.444,12,4,9,0.444,0.667
2016-17,202389,Timofey Mozgov,1610612747,LAL,54,16,38,1104.0,41,82,0.5,82,0,1,0.0,0.5
2016-17,1627789,Timothe Luwawu-Cabarrot,1610612755,PHI,69,23,46,1190.0,48,150,0.32,144,48,148,0.324,0.48
2016-17,202699,Tobias Harris,1610612765,DET,82,37,45,2566.0,127,338,0.376,360,106,296,0.358,0.533
2016-17,203107,Tomas Satoransky,1610612764,WAS,57,33,24,719.0,9,30,0.3,26,8,28,0.286,0.433
2016-17,201962,Toney Douglas,1610612763,MEM,24,15,9,394.0,3,16,0.188,8,2,14,0.143,0.25
2016-17,2754,Tony Allen,1610612763,MEM,71,36,35,1914.0,27,83,0.325,69,15,52,0.288,0.416
2016-17,2225,Tony Parker,1610612759,SAS,63,46,17,1587.0,33,88,0.375,87,21,64,0.328,0.494
2016-17,203503,Tony Snell,1610612749,MIL,80,42,38,2336.0,155,372,0.417,452,142,340,0.418,0.608
2016-17,1626203,Treveon Graham,1610612766,CHA,27,10,17,189.0,9,16,0.563,27,9,15,0.6,0.844
2016-17,2772,Trevor Ariza,1610612745,HOU,80,53,27,2773.0,165,464,0.356,495,165,462,0.357,0.533
2016-17,202344,Trevor Booker,1610612751,BKN,71,18,53,1754.0,27,75,0.36,71,17,49,0.347,0.473
2016-17,203504,Trey Burke,1610612764,WAS,57,35,22,703.0,30,66,0.455,82,22,51,0.431,0.621
2016-17,1626168,Trey Lyles,1610612762,UTA,71,43,28,1158.0,68,200,0.34,197,61,188,0.324,0.493
2016-17,202684,Tristan Thompson,1610612739,CLE,78,50,28,2336.0,2,11,0.182,4,0,2,0.0,0.182
2016-17,203584,Troy Daniels,1610612763,MEM,67,33,34,1183.0,118,310,0.381,338,102,271,0.376,0.545
2016-17,1627786,Troy Williams,1610612745,HOU,30,19,11,557.0,16,55,0.291,48,16,54,0.296,0.436
2016-17,201951,Ty Lawson,1610612758,SAC,69,25,44,1732.0,33,91,0.363,89,23,75,0.307,0.489
2016-17,203898,Tyler Ennis,1610612747,LAL,53,28,25,588.0,10,27,0.37,29,9,26,0.346,0.537
2016-17,204020,Tyler Johnson,1610612748,MIA,73,35,38,2177.0,115,303,0.38,318,88,231,0.381,0.525
2016-17,1627755,Tyler Ulis,1610612756,PHX,61,15,46,1123.0,14,37,0.378,39,11,32,0.344,0.527
2016-17,203092,Tyler Zeller,1610612738,BOS,51,32,19,525.0,17,47,0.362,34,0,1,0.0,0.362
2016-17,201936,Tyreke Evans,1610612758,SAC,40,17,23,788.0,19,51,0.373,55,17,47,0.362,0.539
2016-17,2199,Tyson Chandler,1610612756,PHX,47,15,32,1298.0,0,2,0.0,0,,,,0.0
2016-17,1626145,Tyus Jones,1610612750,MIN,60,23,37,774.0,23,56,0.411,69,23,56,0.411,0.616
2016-17,2617,Udonis Haslem,1610612748,MIA,16,6,10,130.0,0,7,0.0,0,0,3,0.0,0.0
2016-17,203506,Victor Oladipo,1610612760,OKC,67,39,28,2223.0,125,335,0.373,359,109,299,0.365,0.536
2016-17,1713,Vince Carter,1610612763,MEM,73,36,37,1800.0,106,260,0.408,309,97,241,0.402,0.594
2016-17,1627735,Wade Baldwin IV,1610612763,MEM,33,18,15,405.0,1,12,0.083,3,1,10,0.1,0.125
2016-17,201961,Wayne Ellington,1610612748,MIA,62,35,27,1500.0,141,356,0.396,399,117,309,0.379,0.56
2016-17,1627782,Wayne Selden,1610612763,MEM,14,6,8,236.0,7,22,0.318,21,7,22,0.318,0.477
2016-17,202325,Wesley Johnson,1610612746,LAC,68,40,28,810.0,38,127,0.299,103,27,109,0.248,0.406
2016-17,202083,Wesley Matthews,1610612742,DAL,73,29,44,2495.0,136,356,0.382,403,131,342,0.383,0.566
2016-17,203115,Will Barton,1610612743,DEN,60,31,29,1705.0,55,156,0.353,162,52,150,0.347,0.519
2016-17,1626161,Willie Cauley-Stein,1610612758,SAC,75,29,46,1421.0,18,53,0.34,36,0,1,0.0,0.34
2016-17,203186,Willie Reed,1610612748,MIA,71,39,32,1031.0,13,29,0.448,27,1,3,0.333,0.466
2016-17,1626195,Willy Hernangomez,1610612752,NYK,72,27,45,1324.0,31,77,0.403,66,4,14,0.286,0.429
2016-17,201163,Wilson Chandler,1610612743,DEN,71,35,36,2197.0,98,285,0.344,284,88,263,0.335,0.498
2016-17,1627812,Yogi Ferrell,1610612742,DAL,46,18,28,1197.0,35,92,0.38,103,33,88,0.375,0.56
2016-17,203897,Zach LaVine,1610612750,MIN,47,16,31,1749.0,82,198,0.414,242,78,185,0.422,0.611
2016-17,2216,Zach Randolph,1610612763,MEM,73,38,35,1786.0,67,203,0.33,152,18,82,0.22,0.374
2016-17,2585,Zaza Pachulia,1610612744,GSW,70,58,12,1268.0,18,47,0.383,36,0,1,0.0,0.383
2015-16,201166,Aaron Brooks,1610612741,CHI,69,36,33,1108.0,35,86,0.407,105,35,82,0.427,0.61
2015-16,203932,Aaron Gordon,1610612753,ORL,78,32,46,1863.0,50,161,0.311,140,40,131,0.305,0.435
2015-16,1626151,Aaron Harrison,1610612766,CHA,21,15,6,93.0,3,13,0.231,9,3,10,0.3,0.346
2015-16,203940,Adreian Payne,1610612750,MIN,52,18,34,486.0,17,47,0.362,41,7,24,0.292,0.436
2015-16,201143,Al Horford,1610612737,ATL,82,48,34,2631.0,210,509,0.413,507,87,248,0.351,0.498
2015-16,2744,Al Jefferson,1610612766,CHA,47,33,14,1096.0,48,101,0.475,96,,,,0.475
2015-16,202329,Al-Farouq Aminu,1610612757,POR,82,44,38,2341.0,130,352,0.369,378,118,325,0.363,0.537
2015-16,101187,Alan Anderson,1610612764,WAS,13,8,5,192.0,12,33,0.364,35,11,32,0.344,0.53
2015-16,1626210,Alan Williams,1610612756,PHX,10,3,7,68.0,0,0,,0,,,,
2015-16,202692,Alec Burks,1610612762,UTA,31,13,18,797.0,21,54,0.389,61,19,47,0.404,0.565
2015-16,203458,Alex Len,1610612756,PHX,78,23,55,1821.0,56,159,0.352,113,1,6,0.167,0.355
2015-16,1627293,Alex Stepheson,1610612763,MEM,8,2,6,72.0,1,2,0.5,2,,,,0.5
2015-16,201582,Alexis Ajinca,1610612740,NOP,59,20,39,861.0,51,122,0.418,102,0,1,0.0,0.418
2015-16,203459,Allen Crabbe,1610612757,POR,81,43,38,2105.0,136,324,0.42,380,108,263,0.411,0.586
2015-16,202087,Alonzo Gee,1610612740,NOP,73,27,46,1632.0,20,63,0.317,56,16,53,0.302,0.444
2015-16,2405,Amar'e Stoudemire,1610612748,MIA,52,30,22,762.0,15,35,0.429,30,,,,0.429
2015-16,101161,Amir Johnson,1610612738,BOS,79,45,34,1800.0,13,48,0.271,35,9,37,0.243,0.365
2015-16,2760,Anderson Varejao,1610612744,GSW,53,41,12,496.0,16,44,0.364,32,0,1,0.0,0.364
2015-16,203083,Andre Drummond,1610612765,DET,81,43,38,2665.0,9,19,0.474,18,0,1,0.0,0.474
2015-16,2738,Andre Iguodala,1610612744,GSW,65,59,6,1732.0,52,133,0.391,152,48,118,0.407,0.571
2015-16,1889,Andre Miller,1610612759,SAS,39,20,19,461.0,3,6,0.5,8,2,4,0.5,0.667
2015-16,203460,Andre Roberson,1610612760,OKC,70,48,22,1553.0,30,97,0.309,90,30,96,0.313,0.464
2015-16,200745,Andrea Bargnani,1610612751,BKN,46,11,35,634.0,72,165,0.436,147,3,15,0.2,0.445
2015-16,101106,Andrew Bogut,1610612744,GSW,70,62,8,1451.0,2,9,0.222,4,0,0,,0.222
