Season,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,OREB,OREB_CONTEST,OREB_UNCONTEST,OREB_CONTEST_PCT,OREB_CHANCES,OREB_CHANCE_PCT,OREB_CHANCE_DEFER,OREB_CHANCE_PCT_ADJ,AVG_OREB_DIST,DREB,DREB_CONTEST,DREB_UNCONTEST,DREB_CONTEST_PCT,DREB_CHANCES,DREB_CHANCE_PCT,DREB_CHANCE_DEFER,DREB_CHANCE_PCT_ADJ,AVG_DREB_DIST,REB,REB_CONTEST,REB_UNCONTEST,REB_CONTEST_PCT,REB_CHANCES,REB_CHANCE_PCT,REB_CHANCE_DEFER,REB_CHANCE_PCT_ADJ,AVG_REB_DIST
2025-26,1630183,Jaden McDaniels,1610612750,MIN,19,11,8,31.7,1.2,0.5,0.7,0.435,2.5,0.489,0.1,0.5,7.3,3.6,0.9,2.7,0.25,6.5,0.548,0.6,0.602,6.5,4.8,1.4,3.4,0.297,8.9,0.538,0.6,0.58,6.7
2025-26,1630256,Jae'Sean Tate,1610612745,HOU,7,7,0,8.3,0.4,0.4,0.0,1.0,1.4,0.3,0.0,0.3,9.1,1.0,0.4,0.6,0.429,1.7,0.583,0.0,0.583,5.5,1.4,0.9,0.6,0.6,3.0,0.476,0.0,0.476,6.6
2025-26,1642942,Jahmai Mashack,1610612763,MEM,1,1,0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.5,2.0,1.0,0.0,1.0,3.9,2.0,1.0,1.0,0.5,2.0,1.0,0.0,1.0,3.9
2025-26,1642443,Jahmir Young,1610612748,MIA,1,1,0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,7.3,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,7.3
2025-26,1643141,Jahmyl Telfort,1610612746,LAC,3,0,3,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,11.9,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,11.9
2025-26,1631170,Jaime Jaquez Jr.,1610612748,MIA,18,12,6,30.5,1.3,0.9,0.4,0.667,3.9,0.338,0.2,0.353,6.6,5.1,1.0,4.1,0.196,9.3,0.551,0.9,0.609,6.6,6.4,1.9,4.6,0.293,12.7,0.509,1.1,0.555,6.6
2025-26,1631222,Jake LaRavia,1610612747,LAL,18,14,4,26.1,1.2,0.6,0.6,0.5,2.7,0.458,0.1,0.478,7.3,3.0,0.7,2.3,0.222,5.5,0.545,0.7,0.621,8.1,4.2,1.3,2.9,0.303,8.1,0.521,0.8,0.576,7.9
2025-26,1627751,Jakob Poeltl,1610612761,TOR,15,11,4,26.4,3.1,2.4,0.7,0.783,6.6,0.465,0.3,0.484,5.1,5.3,2.5,2.8,0.468,9.5,0.556,1.0,0.622,4.1,8.3,4.9,3.5,0.584,15.5,0.539,1.3,0.587,4.5
2025-26,1628973,Jalen Brunson,1610612752,NYK,16,11,5,34.7,0.6,0.1,0.5,0.111,1.6,0.36,0.1,0.391,15.9,3.0,0.5,2.5,0.167,5.3,0.571,0.7,0.658,8.6,3.6,0.6,3.0,0.158,6.8,0.523,0.8,0.594,9.8
2025-26,1631105,Jalen Duren,1610612765,DET,17,13,4,29.1,4.2,3.1,1.1,0.736,10.0,0.424,0.5,0.447,4.3,7.6,2.5,5.1,0.333,13.6,0.556,1.5,0.626,4.0,11.8,5.6,6.2,0.478,22.6,0.523,2.1,0.576,4.1
2025-26,1630224,Jalen Green,1610612756,PHX,2,2,0,14.9,1.0,1.0,0.0,1.0,1.5,0.667,0.0,0.667,1.9,1.0,0.0,1.0,0.0,2.0,0.5,1.0,1.0,5.5,2.0,1.0,1.0,0.5,3.5,0.571,1.0,0.8,3.7
2025-26,1630552,Jalen Johnson,1610612737,ATL,19,12,7,34.7,1.2,0.6,0.6,0.5,4.1,0.282,0.1,0.289,8.9,8.7,2.5,6.2,0.285,12.9,0.671,0.8,0.714,5.1,9.8,3.1,6.8,0.31,15.9,0.619,0.9,0.656,5.5
2025-26,1629618,Jalen Pickett,1610612743,DEN,5,4,1,9.6,0.4,0.0,0.4,0.0,0.6,0.667,0.2,1.0,16.6,1.0,0.0,1.0,0.0,1.6,0.625,0.0,0.625,10.8,1.4,0.0,1.4,0.0,2.2,0.636,0.2,0.7,12.5
2025-26,1630188,Jalen Smith,1610612741,CHI,18,9,9,17.1,1.8,1.2,0.6,0.667,3.4,0.532,0.1,0.541,5.0,4.0,1.4,2.6,0.361,6.6,0.605,0.4,0.649,4.1,5.8,2.7,3.2,0.457,9.7,0.603,0.5,0.636,4.3
2025-26,1630591,Jalen Suggs,1610612753,ORL,15,10,5,24.0,0.7,0.3,0.4,0.455,1.4,0.524,0.1,0.55,8.5,3.2,0.5,2.7,0.167,5.2,0.615,0.5,0.686,8.5,3.9,0.9,3.1,0.22,6.5,0.602,0.6,0.663,8.5
2025-26,1631114,Jalen Williams,1610612760,OKC,2,2,0,31.7,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,6.0,2.5,3.5,0.417,10.0,0.6,0.5,0.632,6.3,6.0,2.5,3.5,0.417,13.5,0.444,0.5,0.462,6.3
2025-26,1630592,Jalen Wilson,1610612751,BKN,11,1,10,17.6,0.2,0.0,0.2,0.0,0.5,0.333,0.0,0.333,16.7,1.4,0.5,0.8,0.4,2.6,0.517,0.5,0.625,7.8,1.5,0.5,1.0,0.353,3.1,0.5,0.5,0.586,8.9
2025-26,1631288,Jamal Cain,1610612753,ORL,2,1,1,13.0,1.0,1.0,0.0,1.0,2.5,0.4,0.0,0.4,4.3,1.0,0.0,1.0,0.0,2.0,0.5,0.5,0.667,4.7,2.0,1.0,1.0,0.5,4.5,0.444,0.5,0.5,4.5
2025-26,1627750,Jamal Murray,1610612743,DEN,17,12,5,35.3,0.5,0.2,0.3,0.375,1.5,0.32,0.1,0.333,8.7,4.3,0.5,3.7,0.123,6.8,0.635,0.4,0.676,7.2,4.8,0.7,4.0,0.148,7.9,0.604,0.5,0.643,7.3
2025-26,1642347,Jamal Shead,1610612761,TOR,17,12,5,19.1,0.3,0.1,0.2,0.4,1.0,0.294,0.1,0.313,11.1,1.7,0.4,1.4,0.241,3.0,0.569,0.1,0.58,8.3,2.0,0.5,1.5,0.265,3.9,0.507,0.1,0.523,8.7
2025-26,1631123,Jamaree Bouyea,1610612756,PHX,3,1,2,15.8,0.3,0.0,0.3,0.0,1.0,0.333,0.0,0.333,11.5,1.3,0.3,1.0,0.25,2.0,0.667,0.0,0.667,12.2,1.7,0.3,1.3,0.2,3.0,0.556,0.0,0.556,12.1
2025-26,201935,James Harden,1610612746,LAC,18,5,13,35.6,0.7,0.2,0.4,0.333,2.5,0.267,0.1,0.273,14.5,5.6,0.8,4.7,0.15,7.7,0.725,0.5,0.775,8.1,6.2,1.1,5.2,0.17,9.7,0.644,0.6,0.683,8.8
2025-26,1630164,James Wiseman,1610612754,IND,1,0,1,19.9,4.0,4.0,0.0,1.0,5.0,0.8,0.0,0.8,4.3,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,4.0,4.0,0.0,1.0,12.0,0.333,3.0,0.444,4.3
2025-26,1642364,Jamir Watkins,1610612764,WAS,1,0,1,20.3,1.0,0.0,1.0,0.0,3.0,0.333,0.0,0.333,12.0,5.0,2.0,3.0,0.4,8.0,0.625,0.0,0.625,3.7,6.0,2.0,4.0,0.333,11.0,0.545,0.0,0.545,5.1
2025-26,1642419,Jamison Battle,1610612761,TOR,9,6,3,9.9,0.1,0.0,0.1,0.0,0.2,0.5,0.0,0.5,18.7,1.8,0.7,1.1,0.375,2.9,0.615,0.4,0.727,6.5,1.9,0.7,1.2,0.353,3.0,0.63,0.4,0.739,7.2
2025-26,1641716,Jarace Walker,1610612754,IND,20,4,16,27.3,0.7,0.3,0.4,0.385,2.1,0.317,0.2,0.342,11.6,4.6,0.7,3.9,0.152,7.2,0.643,0.5,0.692,5.4,5.3,1.0,4.3,0.181,8.6,0.614,0.7,0.665,6.2
2025-26,1642272,Jared McCain,1610612755,PHI,8,3,5,19.6,0.3,0.3,0.0,1.0,1.5,0.167,0.0,0.167,10.0,1.8,0.4,1.4,0.214,2.8,0.636,0.1,0.667,8.0,2.0,0.6,1.4,0.313,4.1,0.485,0.1,0.5,8.2
2025-26,1628991,Jaren Jackson Jr.,1610612763,MEM,19,7,12,29.7,1.0,0.7,0.3,0.737,2.5,0.404,0.1,0.413,8.2,4.2,1.5,2.7,0.354,7.6,0.545,1.2,0.648,5.4,5.2,2.2,2.9,0.429,10.0,0.516,1.3,0.59,6.0
2025-26,1629020,Jarred Vanderbilt,1610612747,LAL,13,9,4,18.4,1.5,0.9,0.5,0.632,3.3,0.442,0.1,0.452,7.2,4.5,1.5,2.8,0.339,7.2,0.634,0.7,0.702,4.8,6.0,2.5,3.4,0.41,10.2,0.591,0.8,0.639,5.4
2025-26,1628386,Jarrett Allen,1610612739,CLE,15,9,6,26.1,2.4,1.4,0.9,0.583,5.4,0.444,0.1,0.456,5.9,5.2,1.5,3.5,0.295,8.3,0.624,0.4,0.655,4.8,7.6,2.9,4.5,0.386,13.3,0.57,0.5,0.594,5.1
2025-26,1642859,Jase Richardson,1610612753,ORL,3,2,1,10.7,0.3,0.3,0.0,1.0,2.0,0.167,0.3,0.2,18.9,2.0,0.7,1.3,0.333,2.3,0.857,0.0,0.857,8.8,2.3,1.0,1.3,0.429,4.0,0.583,0.3,0.636,10.3
2025-26,1642914,Javon Small,1610612763,MEM,4,1,3,16.7,0.3,0.0,0.3,0.0,0.8,0.333,0.0,0.333,17.9,1.8,1.0,0.8,0.571,2.8,0.636,0.5,0.778,10.2,2.0,1.0,1.0,0.5,3.5,0.571,0.5,0.667,11.2
2025-26,1631451,Javonte Cooke,1610612757,POR,1,0,1,8.7,1.0,1.0,0.0,1.0,2.0,0.5,0.0,0.5,16.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.25,0.0,0.25,16.0
2025-26,1629750,Javonte Green,1610612765,DET,17,14,3,21.9,0.9,0.4,0.5,0.4,2.3,0.385,0.1,0.405,12.9,2.7,0.9,1.8,0.348,4.8,0.561,0.4,0.613,6.8,3.6,1.3,2.3,0.361,6.9,0.521,0.5,0.565,8.3
2025-26,1629637,Jaxson Hayes,1610612747,LAL,16,13,3,17.5,1.2,0.8,0.4,0.684,2.6,0.463,0.0,0.463,5.5,2.9,1.1,1.8,0.37,4.5,0.639,0.3,0.687,5.1,4.1,1.9,2.2,0.462,6.9,0.591,0.3,0.619,5.2
2025-26,1630643,Jay Huff,1610612754,IND,16,3,13,19.1,1.4,0.8,0.6,0.591,2.9,0.478,0.0,0.478,6.3,3.2,0.9,2.3,0.275,6.9,0.464,0.9,0.531,5.5,4.6,1.7,2.9,0.37,9.4,0.487,0.9,0.537,5.7
2025-26,1627759,Jaylen Brown,1610612738,BOS,20,11,9,33.1,1.1,0.4,0.7,0.364,3.3,0.338,0.1,0.344,9.8,5.1,1.4,3.6,0.277,8.2,0.62,0.6,0.669,5.7,6.2,1.8,4.3,0.293,10.8,0.572,0.7,0.609,6.5
2025-26,1641740,Jaylen Clark,1610612750,MIN,16,11,5,15.6,1.3,1.1,0.3,0.81,2.1,0.636,0.0,0.636,6.6,1.3,0.4,0.9,0.3,2.0,0.625,0.1,0.667,9.9,2.6,1.4,1.1,0.561,4.1,0.631,0.1,0.651,8.2
2025-26,1642377,Jaylen Wells,1610612763,MEM,21,9,12,26.4,1.2,0.5,0.7,0.4,2.5,0.481,0.1,0.51,12.5,2.3,0.4,1.9,0.184,4.4,0.533,0.6,0.613,7.7,3.5,0.9,2.6,0.257,6.8,0.521,0.7,0.583,9.3
2025-26,1631119,Jaylin Williams,1610612760,OKC,19,18,1,18.3,0.5,0.4,0.1,0.8,2.0,0.263,0.1,0.278,6.1,4.3,1.5,2.6,0.358,7.2,0.596,0.6,0.653,4.6,4.8,1.9,2.7,0.407,8.8,0.545,0.7,0.595,4.8
2025-26,1642281,Jaylon Tyson,1610612739,CLE,15,8,7,27.2,1.7,0.5,1.1,0.308,4.9,0.351,0.6,0.4,8.3,3.1,0.7,2.4,0.217,5.9,0.523,1.1,0.648,6.8,4.8,1.2,3.5,0.25,10.7,0.447,1.7,0.533,7.3
2025-26,201145,Jeff Green,1610612745,HOU,3,3,0,2.6,0.3,0.3,0.0,1.0,0.3,1.0,0.0,1.0,4.1,0.7,0.7,0.0,1.0,0.7,1.0,0.0,1.0,7.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0
2025-26,203924,Jerami Grant,1610612757,POR,19,8,11,29.0,1.0,0.4,0.6,0.368,2.3,0.432,0.1,0.442,14.1,2.5,0.3,2.1,0.128,4.4,0.56,0.4,0.618,7.3,3.5,0.7,2.7,0.197,6.5,0.532,0.5,0.574,9.3
2025-26,1642847,Jeremiah Fears,1610612740,NOP,20,3,17,27.7,0.7,0.2,0.6,0.214,2.7,0.259,0.3,0.286,9.6,2.8,0.6,2.2,0.2,5.0,0.55,0.7,0.632,7.5,3.5,0.7,2.8,0.203,7.7,0.451,0.9,0.511,7.9
2025-26,1630526,Jeremiah Robinson-Earl,1610612754,IND,14,4,10,19.0,2.1,0.9,1.2,0.433,4.9,0.441,0.1,0.448,5.6,3.6,0.7,2.9,0.196,5.9,0.622,0.4,0.671,4.3,5.8,1.6,4.1,0.284,10.0,0.579,0.5,0.609,4.8
2025-26,1631110,Jeremy Sochan,1610612759,SAS,13,8,5,16.2,0.8,0.5,0.3,0.636,2.8,0.306,0.1,0.314,7.4,2.2,0.4,1.8,0.172,4.2,0.527,0.5,0.592,6.0,3.1,0.9,2.2,0.3,6.8,0.449,0.5,0.488,6.4
2025-26,1630579,Jericho Sims,1610612749,MIL,10,3,7,13.3,1.2,0.5,0.7,0.417,3.1,0.387,0.2,0.414,5.7,2.3,0.7,1.6,0.304,4.0,0.575,0.6,0.676,4.7,3.5,1.2,2.3,0.343,6.8,0.515,0.8,0.583,5.0
2025-26,1641724,Jett Howard,1610612753,ORL,7,4,3,15.9,0.6,0.3,0.3,0.5,1.0,0.571,0.0,0.571,16.7,1.7,0.6,1.1,0.333,2.4,0.706,0.0,0.706,9.6,2.3,0.9,1.4,0.375,3.4,0.667,0.0,0.667,11.3
2025-26,1628975,Jevon Carter,1610612741,CHI,8,3,5,14.1,0.3,0.0,0.3,0.0,0.4,0.667,0.1,1.0,14.9,1.4,0.1,1.3,0.091,1.9,0.733,0.1,0.786,10.2,1.6,0.1,1.5,0.077,2.3,0.722,0.3,0.813,11.0
2025-26,202710,Jimmy Butler III,1610612744,GSW,19,11,8,31.7,2.4,1.7,0.6,0.711,5.2,0.459,0.0,0.459,6.2,3.4,0.8,2.6,0.234,5.7,0.587,0.5,0.64,8.2,5.7,2.5,3.2,0.431,10.7,0.534,0.5,0.559,7.3
2025-26,1642866,Joan Beringer,1610612750,MIN,4,3,1,6.1,0.5,0.5,0.0,1.0,2.3,0.222,0.0,0.222,2.9,2.5,0.3,2.3,0.1,4.5,0.556,0.8,0.667,4.8,3.0,0.8,2.3,0.25,5.8,0.522,0.8,0.6,4.5
2025-26,1629111,Jock Landale,1610612763,MEM,21,9,12,22.0,2.2,1.7,0.5,0.766,6.9,0.326,0.3,0.343,4.5,3.2,1.2,1.9,0.388,5.8,0.549,0.6,0.615,5.5,5.4,3.0,2.4,0.544,12.5,0.435,1.0,0.471,5.1
2025-26,203954,Joel Embiid,1610612755,PHI,7,4,3,24.3,1.4,1.0,0.4,0.7,4.0,0.357,0.3,0.385,5.5,3.9,1.0,2.9,0.259,7.6,0.509,0.3,0.529,5.1,5.3,2.0,3.3,0.378,11.1,0.474,0.6,0.5,5.2
2025-26,1628381,John Collins,1610612746,LAC,20,5,15,26.9,1.2,0.7,0.5,0.565,3.9,0.299,0.1,0.307,8.3,3.7,1.1,2.6,0.297,7.3,0.51,0.8,0.574,5.3,4.9,1.8,3.1,0.361,10.8,0.449,0.9,0.49,6.0
2025-26,1629723,John Konchar,1610612763,MEM,18,9,9,12.8,0.6,0.2,0.3,0.4,1.6,0.357,0.1,0.37,7.3,2.4,0.5,1.9,0.209,3.7,0.642,0.3,0.705,8.2,2.9,0.7,2.2,0.245,5.2,0.564,0.4,0.609,8.0
2025-26,1641780,Johni Broome,1610612755,PHI,3,1,2,7.6,1.7,0.7,1.0,0.4,2.0,0.833,0.0,0.833,4.5,1.3,0.7,0.7,0.5,1.7,0.8,0.0,0.8,5.3,3.0,1.3,1.7,0.444,3.3,0.9,0.0,0.9,4.9
2025-26,1642277,Johnny Furphy,1610612754,IND,2,1,1,17.8,0.5,0.5,0.0,1.0,2.5,0.2,0.0,0.2,1.4,2.5,0.5,2.0,0.2,5.0,0.5,0.0,0.5,10.3,3.0,1.0,2.0,0.333,7.5,0.4,0.0,0.4,8.8
2025-26,1630548,Johnny Juzang,1610612750,MIN,2,1,1,4.1,0.5,0.0,0.5,0.0,1.5,0.333,0.0,0.333,20.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,9.0,1.5,0.0,1.5,0.0,2.0,0.75,0.0,0.75,12.8
2025-26,202685,Jonas Valančiūnas,1610612743,DEN,19,14,5,12.6,1.4,1.1,0.3,0.778,3.4,0.415,0.1,0.429,3.8,3.2,1.2,1.9,0.361,5.0,0.642,0.5,0.709,4.2,4.6,2.3,2.3,0.489,8.3,0.557,0.6,0.599,4.1
2025-26,1628371,Jonathan Isaac,1610612753,ORL,15,11,4,11.5,1.1,0.8,0.3,0.75,2.9,0.364,0.1,0.381,4.5,2.7,0.6,2.1,0.22,4.1,0.672,0.3,0.732,5.1,3.8,1.4,2.4,0.368,6.7,0.57,0.5,0.613,4.9
2025-26,1630228,Jonathan Kuminga,1610612744,GSW,14,8,6,27.0,1.6,0.8,0.8,0.5,3.7,0.423,0.0,0.423,7.5,4.6,1.1,3.6,0.231,7.3,0.637,0.3,0.663,7.1,6.2,1.9,4.4,0.299,10.6,0.584,0.3,0.6,7.2
2025-26,1642367,Jonathan Mogbo,1610612761,TOR,5,2,3,6.6,0.8,0.4,0.4,0.5,2.0,0.4,0.0,0.4,4.4,1.4,0.2,1.2,0.143,1.8,0.778,0.2,0.875,5.4,2.2,0.6,1.6,0.273,3.6,0.611,0.2,0.647,5.0
2025-26,203903,Jordan Clarkson,1610612752,NYK,16,10,6,19.4,1.2,0.2,1.0,0.158,2.3,0.528,0.3,0.594,16.8,1.1,0.2,0.9,0.167,2.3,0.5,0.3,0.563,12.0,2.3,0.4,1.9,0.162,4.5,0.514,0.5,0.578,14.5
2025-26,1630692,Jordan Goodwin,1610612756,PHX,18,11,7,20.0,1.9,1.1,0.8,0.571,4.6,0.427,0.2,0.449,9.9,2.5,0.6,1.9,0.222,4.2,0.592,0.4,0.652,7.1,4.4,1.7,2.8,0.375,8.6,0.516,0.6,0.556,8.3
2025-26,1641722,Jordan Hawkins,1610612740,NOP,15,2,13,15.6,0.4,0.1,0.3,0.333,0.9,0.462,0.0,0.462,12.4,1.7,0.5,1.1,0.32,3.5,0.472,0.6,0.568,7.3,2.1,0.7,1.4,0.323,4.2,0.492,0.6,0.574,8.3
2025-26,1629162,Jordan McLaughlin,1610612759,SAS,3,2,1,13.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,14.0,1.0,0.0,0.7,0.0,1.0,1.0,0.0,1.0,12.4,2.0,0.0,1.7,0.0,2.0,1.0,0.0,1.0,13.3
2025-26,1641757,Jordan Miller,1610612746,LAC,3,1,2,16.3,1.0,0.3,0.7,0.333,2.0,0.5,0.0,0.5,5.1,1.7,0.7,1.0,0.4,2.7,0.625,0.0,0.625,7.7,2.7,1.0,1.7,0.375,4.3,0.615,0.0,0.615,6.7
2025-26,1629673,Jordan Poole,1610612740,NOP,6,1,5,30.2,0.5,0.5,0.0,1.0,2.0,0.25,0.2,0.273,4.6,1.5,0.0,1.5,0.0,2.5,0.6,0.2,0.643,12.5,2.0,0.5,1.5,0.25,4.3,0.462,0.3,0.5,10.5
2025-26,1641775,Jordan Walsh,1610612738,BOS,13,8,5,24.1,1.8,1.1,0.8,0.583,4.4,0.421,0.4,0.462,8.1,3.8,1.1,2.7,0.286,6.5,0.583,0.7,0.653,5.9,5.6,2.2,3.5,0.384,10.5,0.537,1.1,0.598,6.6
2025-26,1630631,Jose Alvarado,1610612740,NOP,18,3,15,22.2,0.6,0.1,0.4,0.2,1.4,0.4,0.1,0.435,17.4,2.6,0.3,2.3,0.128,4.6,0.566,0.6,0.653,10.6,3.2,0.4,2.7,0.14,5.8,0.548,0.7,0.626,11.8
2025-26,1630581,Josh Giddey,1610612741,CHI,17,9,8,34.0,1.4,0.9,0.5,0.625,3.9,0.358,0.4,0.393,8.7,8.6,1.6,7.1,0.185,11.9,0.719,0.6,0.76,6.0,10.0,2.5,7.6,0.247,15.0,0.667,1.0,0.714,6.4
2025-26,1628404,Josh Hart,1610612752,NYK,18,12,6,28.4,1.9,1.0,0.9,0.529,3.8,0.5,0.2,0.523,12.0,5.9,1.3,4.5,0.226,9.6,0.613,1.1,0.693,6.1,7.8,2.3,5.4,0.3,12.9,0.603,1.3,0.67,7.6
2025-26,1631169,Josh Minott,1610612738,BOS,19,11,8,18.8,1.7,1.0,0.7,0.576,3.2,0.541,0.1,0.55,7.4,3.2,0.8,2.4,0.246,4.9,0.656,0.5,0.726,5.8,4.9,1.8,3.1,0.362,7.9,0.627,0.5,0.671,6.4
2025-26,1629006,Josh Okogie,1610612745,HOU,15,11,4,20.8,1.5,0.5,1.0,0.318,3.0,0.489,0.1,0.5,9.6,1.5,0.8,0.7,0.545,2.4,0.611,0.3,0.688,7.8,2.9,1.3,1.7,0.432,5.1,0.571,0.3,0.611,8.7
2025-26,201950,Jrue Holiday,1610612757,POR,12,6,6,33.4,1.3,0.5,0.8,0.375,3.4,0.39,0.1,0.4,11.3,3.9,0.8,3.2,0.191,5.7,0.691,0.2,0.712,10.0,5.3,1.3,4.0,0.238,8.9,0.589,0.3,0.606,10.3
2025-26,1630577,Julian Champagnie,1610612759,SAS,19,13,6,28.2,1.0,0.6,0.4,0.579,2.7,0.373,0.1,0.38,8.4,4.4,1.2,3.3,0.265,7.3,0.597,1.0,0.692,6.5,5.4,1.7,3.7,0.324,9.5,0.567,1.1,0.638,6.8
2025-26,1641763,Julian Phillips,1610612741,CHI,10,4,6,9.9,1.1,0.4,0.7,0.364,1.8,0.611,0.1,0.647,6.7,0.9,0.4,0.5,0.444,1.4,0.643,0.0,0.643,6.8,2.0,0.8,1.2,0.4,3.0,0.667,0.1,0.69,6.7
2025-26,1631124,Julian Strawther,1610612743,DEN,7,7,0,8.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2.0,0.4,1.6,0.214,2.6,0.778,0.3,0.875,7.1,2.0,0.4,1.6,0.214,2.7,0.737,0.3,0.824,7.1
2025-26,203944,Julius Randle,1610612750,MIN,20,12,8,33.5,1.6,0.8,0.8,0.516,4.4,0.356,0.1,0.365,6.2,6.0,1.6,4.3,0.269,9.4,0.633,1.0,0.708,6.7,7.5,2.4,5.1,0.32,12.8,0.588,1.1,0.644,6.6
2025-26,1630551,Justin Champagnie,1610612764,WAS,13,1,12,12.4,1.6,1.2,0.5,0.714,2.9,0.553,0.1,0.568,6.1,2.2,0.5,1.7,0.214,3.8,0.571,0.5,0.651,5.3,3.8,1.6,2.2,0.429,6.3,0.598,0.5,0.653,5.6
2025-26,1642348,Justin Edwards,1610612755,PHI,13,6,7,19.1,0.9,0.5,0.5,0.5,1.4,0.667,0.1,0.706,8.9,1.6,0.5,1.2,0.286,2.7,0.6,0.2,0.636,8.7,2.5,0.9,1.6,0.364,3.7,0.688,0.2,0.733,8.8
2025-26,203994,Jusuf Nurkić,1610612762,UTA,19,6,13,24.5,2.4,1.9,0.4,0.822,6.5,0.366,0.0,0.366,4.4,7.1,3.0,4.1,0.422,10.9,0.649,1.3,0.738,4.4,9.5,4.9,4.5,0.522,17.1,0.556,1.3,0.602,4.4
2025-26,1642354,KJ Simpson,1610612766,CHA,7,2,5,14.5,0.4,0.0,0.4,0.0,1.1,0.375,0.0,0.375,5.4,1.9,0.3,1.6,0.154,2.4,0.765,0.0,0.765,10.1,2.3,0.3,2.0,0.125,3.6,0.64,0.0,0.64,9.2
2025-26,1626157,Karl-Anthony Towns,1610612752,NYK,19,13,6,33.4,3.2,1.9,1.3,0.6,7.6,0.414,0.3,0.429,5.4,8.8,1.8,6.9,0.21,13.4,0.657,1.2,0.723,5.2,11.9,3.7,8.2,0.313,20.2,0.593,1.5,0.639,5.2
2025-26,1631255,Karlo Matković,1610612740,NOP,10,2,8,13.0,0.8,0.7,0.1,0.875,1.3,0.615,0.2,0.727,3.2,2.5,0.8,1.7,0.32,3.8,0.658,0.4,0.735,5.5,3.3,1.5,1.8,0.455,5.1,0.647,0.6,0.733,4.9
2025-26,202695,Kawhi Leonard,1610612746,LAC,10,3,7,31.3,0.5,0.2,0.3,0.4,1.8,0.278,0.0,0.278,11.9,4.8,0.9,3.9,0.188,7.3,0.658,0.7,0.727,7.1,5.3,1.1,4.2,0.208,8.6,0.616,0.7,0.671,7.6
2025-26,1630811,Keaton Wallace,1610612737,ATL,15,11,4,16.3,0.1,0.0,0.1,0.0,0.5,0.143,0.1,0.167,25.0,1.9,0.3,1.6,0.143,3.1,0.596,0.2,0.636,8.2,1.9,0.3,1.7,0.138,3.5,0.547,0.3,0.592,8.8
2025-26,1631099,Keegan Murray,1610612758,SAC,6,2,4,38.8,1.5,1.0,0.5,0.667,2.7,0.563,0.2,0.6,9.9,5.5,1.0,4.5,0.182,8.7,0.635,0.3,0.66,5.8,7.0,2.0,5.0,0.286,10.8,0.646,0.5,0.677,6.6
2025-26,1642276,Kel'el Ware,1610612748,MIA,18,12,6,24.9,3.4,2.0,1.4,0.581,6.6,0.521,0.2,0.539,4.7,7.6,2.8,4.7,0.375,11.9,0.636,1.4,0.72,4.2,11.0,4.8,6.2,0.439,18.0,0.611,1.6,0.671,4.4
2025-26,1629640,Keldon Johnson,1610612759,SAS,19,13,6,24.2,2.2,1.5,0.6,0.707,4.5,0.482,0.4,0.526,5.3,4.5,1.2,3.3,0.271,7.2,0.62,0.6,0.68,5.5,6.6,2.7,3.9,0.413,11.2,0.592,1.0,0.649,5.5
2025-26,203482,Kelly Olynyk,1610612759,SAS,9,6,3,13.0,1.1,0.4,0.7,0.4,2.0,0.556,0.1,0.588,12.9,2.1,0.4,1.7,0.211,3.2,0.655,0.3,0.731,4.7,3.2,0.9,2.3,0.276,5.1,0.63,0.4,0.69,7.5
2025-26,1626162,Kelly Oubre Jr.,1610612755,PHI,12,7,5,34.8,1.2,0.3,0.8,0.286,3.3,0.35,0.3,0.378,9.2,3.9,1.0,2.9,0.255,8.3,0.47,0.8,0.522,5.4,5.1,1.3,3.8,0.262,11.2,0.455,1.1,0.504,6.2
2025-26,1629026,Kenrich Williams,1610612760,OKC,3,3,0,11.1,0.0,0.0,0.0,0.0,1.7,0.0,0.3,0.0,0.0,2.7,0.7,2.0,0.25,3.3,0.8,0.0,0.8,4.6,2.7,0.7,2.0,0.25,4.7,0.571,0.3,0.615,4.6
2025-26,203484,Kentavious Caldwell-Pope,1610612763,MEM,17,8,9,21.9,0.5,0.1,0.4,0.222,1.1,0.474,0.1,0.529,17.5,2.4,0.5,1.9,0.22,3.7,0.651,0.1,0.672,9.4,2.9,0.6,2.3,0.22,4.8,0.617,0.2,0.649,10.8
