Season,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,DRIVES,DRIVE_FGM,DRIVE_FGA,DRIVE_FG_PCT,DRIVE_FTM,DRIVE_FTA,DRIVE_FT_PCT,DRIVE_PTS,DRIVE_PTS_PCT,DRIVE_PASSES,DRIVE_PASSES_PCT,DRIVE_AST,DRIVE_AST_PCT,DRIVE_TOV,DRIVE_TOV_PCT,DRIVE_PF,DRIVE_PF_PCT
2025-26,1641722,Jordan Hawkins,1610612740,NOP,23,4,19,13.9,1.4,0.2,0.5,0.333,0.1,0.2,0.75,0.5,0.344,0.7,0.531,0.2,0.125,0.0,0.031,0.1,0.063
2025-26,1629162,Jordan McLaughlin,1610612759,SAS,11,9,2,8.1,1.5,0.3,0.7,0.375,0.0,0.0,0.0,0.6,0.438,0.6,0.438,0.2,0.125,0.1,0.063,0.0,0.0
2025-26,1641757,Jordan Miller,1610612746,LAC,7,2,5,14.2,4.6,0.3,1.1,0.25,1.0,1.4,0.7,1.6,0.344,2.1,0.469,0.4,0.094,0.4,0.094,0.7,0.156
2025-26,1629673,Jordan Poole,1610612740,NOP,11,5,6,29.2,7.4,1.2,3.1,0.382,1.6,1.6,1.0,4.1,0.556,3.0,0.407,0.8,0.111,0.3,0.037,0.8,0.111
2025-26,1641775,Jordan Walsh,1610612738,BOS,24,16,8,21.0,1.4,0.3,0.7,0.438,0.0,0.0,0.0,0.6,0.424,0.6,0.455,0.1,0.091,0.1,0.061,0.0,0.0
2025-26,1630631,Jose Alvarado,1610612740,NOP,28,7,21,22.6,5.3,0.9,2.0,0.455,0.3,0.4,0.8,2.1,0.399,2.8,0.52,0.7,0.135,0.3,0.061,0.2,0.034
2025-26,1630581,Josh Giddey,1610612741,CHI,25,12,13,33.6,17.7,2.9,6.3,0.459,2.2,2.9,0.778,8.2,0.462,8.4,0.475,2.0,0.113,1.2,0.07,1.4,0.081
2025-26,1630182,Josh Green,1610612766,CHA,4,2,2,14.4,1.3,0.3,0.3,1.0,0.0,0.0,0.0,0.5,0.4,0.8,0.6,0.0,0.0,0.3,0.2,0.0,0.0
2025-26,1628404,Josh Hart,1610612752,NYK,25,17,8,29.9,5.3,1.5,2.6,0.561,0.4,0.5,0.75,3.4,0.652,1.8,0.341,0.8,0.144,0.4,0.083,0.2,0.045
2025-26,1631169,Josh Minott,1610612738,BOS,27,17,10,18.5,1.3,0.1,0.5,0.286,0.0,0.1,0.5,0.4,0.278,0.7,0.528,0.3,0.25,0.0,0.028,0.1,0.056
2025-26,1629006,Josh Okogie,1610612745,HOU,25,17,8,21.8,1.9,0.2,0.6,0.357,0.4,0.5,0.75,0.8,0.396,0.9,0.479,0.2,0.104,0.1,0.063,0.2,0.125
2025-26,201950,Jrue Holiday,1610612757,POR,12,6,6,33.4,12.5,2.1,4.5,0.463,0.4,0.5,0.833,4.7,0.373,6.8,0.547,1.9,0.153,0.7,0.053,0.3,0.02
2025-26,1630577,Julian Champagnie,1610612759,SAS,27,20,7,28.2,2.1,0.3,0.8,0.364,0.3,0.3,1.0,0.9,0.429,1.0,0.5,0.1,0.054,0.1,0.036,0.1,0.071
2025-26,1641763,Julian Phillips,1610612741,CHI,22,9,13,10.1,0.3,0.0,0.1,0.333,0.1,0.1,1.0,0.2,0.667,0.1,0.333,0.0,0.0,0.0,0.0,0.0,0.167
2025-26,1631124,Julian Strawther,1610612743,DEN,11,10,1,7.4,1.9,0.6,1.2,0.538,0.1,0.2,0.5,1.5,0.762,0.5,0.238,0.1,0.048,0.1,0.048,0.1,0.048
2025-26,203944,Julius Randle,1610612750,MIN,28,18,10,33.8,11.7,2.7,4.9,0.547,2.4,3.0,0.81,8.1,0.692,4.4,0.372,1.5,0.125,0.6,0.052,1.5,0.128
2025-26,1630551,Justin Champagnie,1610612764,WAS,24,4,20,14.8,0.7,0.1,0.3,0.25,0.3,0.3,1.0,0.5,0.706,0.2,0.294,0.1,0.118,0.0,0.0,0.2,0.235
2025-26,1642348,Justin Edwards,1610612755,PHI,24,16,8,16.6,2.3,0.5,1.0,0.522,0.3,0.3,0.875,1.3,0.582,0.8,0.364,0.3,0.109,0.2,0.091,0.2,0.073
2025-26,203994,Jusuf Nurkić,1610612762,UTA,25,8,17,24.4,1.0,0.2,0.4,0.444,0.2,0.3,0.75,0.6,0.56,0.3,0.32,0.0,0.0,0.1,0.12,0.2,0.16
2025-26,1642354,KJ Simpson,1610612766,CHA,14,5,9,15.9,4.2,0.9,2.6,0.324,0.3,0.4,0.667,2.1,0.492,1.1,0.271,0.6,0.153,0.1,0.034,0.2,0.051
2025-26,1626157,Karl-Anthony Towns,1610612752,NYK,25,17,8,33.3,7.6,2.2,4.2,0.509,2.3,2.6,0.891,6.8,0.895,1.4,0.183,0.3,0.037,0.6,0.073,1.3,0.168
2025-26,1631255,Karlo Matković,1610612740,NOP,19,6,13,11.5,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642857,Kasparas Jakučionis,1610612748,MIA,3,2,1,14.7,3.0,0.0,1.0,0.0,0.7,0.7,1.0,0.7,0.222,1.3,0.444,0.3,0.111,0.3,0.111,0.3,0.111
2025-26,202695,Kawhi Leonard,1610612746,LAC,18,5,13,33.1,9.4,2.2,4.8,0.453,1.3,1.3,1.0,5.8,0.615,3.3,0.355,0.9,0.095,0.5,0.053,0.7,0.071
2025-26,1630811,Keaton Wallace,1610612737,ATL,26,14,12,13.7,3.2,0.5,1.2,0.4,0.2,0.3,0.5,1.1,0.349,1.7,0.53,0.4,0.133,0.1,0.036,0.2,0.048
2025-26,1631099,Keegan Murray,1610612758,SAC,13,3,10,37.6,6.6,2.1,3.8,0.551,0.5,0.9,0.5,4.6,0.698,1.8,0.267,0.2,0.035,0.4,0.058,0.5,0.07
2025-26,1642276,Kel'el Ware,1610612748,MIA,26,14,12,24.3,0.3,0.1,0.2,0.5,0.1,0.1,1.0,0.2,0.75,0.0,0.0,0.0,0.0,0.1,0.375,0.0,0.125
2025-26,1629640,Keldon Johnson,1610612759,SAS,27,20,7,23.2,5.2,1.7,2.7,0.644,0.5,0.7,0.722,4.1,0.8,1.6,0.314,0.4,0.071,0.4,0.079,0.3,0.064
2025-26,203482,Kelly Olynyk,1610612759,SAS,15,11,4,11.0,1.2,0.2,0.5,0.375,0.3,0.4,0.833,0.7,0.611,0.4,0.333,0.1,0.056,0.1,0.056,0.2,0.167
2025-26,1626162,Kelly Oubre Jr.,1610612755,PHI,12,7,5,34.8,4.9,2.0,3.4,0.585,0.8,1.0,0.75,5.1,1.034,0.5,0.102,0.2,0.034,0.4,0.085,0.5,0.102
2025-26,1629026,Kenrich Williams,1610612760,OKC,8,7,1,14.7,1.6,0.4,0.6,0.6,0.3,0.5,0.5,1.0,0.615,0.6,0.385,0.4,0.231,0.1,0.077,0.3,0.154
2025-26,203484,Kentavious Caldwell-Pope,1610612763,MEM,28,13,15,22.2,3.1,0.5,1.5,0.341,0.4,0.5,0.786,1.4,0.46,1.2,0.379,0.4,0.126,0.1,0.046,0.3,0.08
2025-26,1631165,Keon Ellis,1610612758,SAC,26,5,21,17.3,1.0,0.2,0.4,0.364,0.0,0.1,0.0,0.3,0.296,0.5,0.444,0.0,0.0,0.1,0.111,0.0,0.037
2025-26,1642352,Keshad Johnson,1610612748,MIA,11,6,5,10.9,1.8,0.3,0.6,0.429,0.0,0.0,0.0,0.5,0.3,0.9,0.5,0.0,0.0,0.3,0.15,0.0,0.0
2025-26,201142,Kevin Durant,1610612745,HOU,23,15,8,36.3,9.8,3.0,5.8,0.511,1.2,1.4,0.844,7.4,0.756,2.3,0.231,0.6,0.058,0.7,0.076,0.7,0.071
2025-26,1628989,Kevin Huerter,1610612741,CHI,22,11,11,24.0,4.1,1.0,1.9,0.512,0.8,0.8,0.944,2.7,0.659,1.5,0.374,0.3,0.066,0.3,0.066,0.4,0.099
2025-26,201567,Kevin Love,1610612762,UTA,17,5,12,16.0,0.4,0.0,0.1,0.0,0.2,0.2,0.75,0.2,0.5,0.1,0.167,0.0,0.0,0.1,0.167,0.1,0.333
2025-26,1641755,Kevin McCullar Jr.,1610612752,NYK,2,2,0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1629645,Kevin Porter Jr.,1610612749,MIL,9,4,5,30.6,15.8,2.2,4.6,0.488,2.4,2.7,0.917,7.1,0.451,8.9,0.563,3.3,0.211,0.6,0.035,1.3,0.085
2025-26,1626172,Kevon Looney,1610612740,NOP,12,2,10,12.9,0.3,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.25,0.1,0.25
2025-26,1641718,Keyonte George,1610612762,UTA,27,10,17,34.2,10.9,2.8,6.1,0.455,2.4,2.5,0.971,8.2,0.755,2.6,0.241,0.6,0.058,0.6,0.051,1.3,0.119
2025-26,1642863,Khaman Maluach,1610612756,PHX,12,6,6,4.9,0.2,0.0,0.0,0.0,0.3,0.3,0.75,0.3,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0
2025-26,203114,Khris Middleton,1610612764,WAS,17,4,13,25.6,5.1,1.2,2.0,0.618,0.1,0.1,1.0,2.6,0.506,2.6,0.506,0.6,0.126,0.3,0.057,0.1,0.011
2025-26,202691,Klay Thompson,1610612742,DAL,27,9,18,21.5,2.5,0.3,0.8,0.318,0.0,0.0,0.0,0.5,0.209,1.5,0.612,0.1,0.06,0.1,0.03,0.0,0.0
2025-26,1641738,Kobe Brown,1610612746,LAC,19,4,15,11.7,1.4,0.3,0.4,0.714,0.2,0.2,0.75,0.7,0.5,0.7,0.538,0.3,0.192,0.1,0.038,0.1,0.077
2025-26,1642920,Kobe Sanders,1610612746,LAC,20,5,15,19.4,3.6,0.6,1.1,0.524,0.5,0.5,0.9,1.6,0.437,1.9,0.521,0.4,0.099,0.4,0.113,0.3,0.07
2025-26,1642886,Koby Brea,1610612756,PHX,2,1,1,3.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0
2025-26,1642851,Kon Knueppel,1610612766,CHA,28,9,19,34.0,10.2,2.1,3.5,0.592,0.9,0.9,0.923,5.0,0.493,5.0,0.493,1.0,0.098,1.0,0.094,0.5,0.045
2025-26,1627739,Kris Dunn,1610612746,LAC,28,7,21,26.7,4.3,0.8,1.3,0.595,0.4,0.6,0.667,2.0,0.475,2.3,0.533,0.5,0.117,0.3,0.067,0.3,0.075
2025-26,1631200,Kris Murray,1610612757,POR,26,10,16,25.1,3.7,0.7,1.2,0.563,0.2,0.4,0.4,1.5,0.421,2.0,0.537,0.2,0.063,0.2,0.063,0.2,0.053
2025-26,204001,Kristaps Porziņģis,1610612737,ATL,13,6,7,25.9,1.8,0.3,0.8,0.364,0.3,0.3,1.0,1.0,0.542,0.7,0.375,0.2,0.125,0.2,0.083,0.2,0.083
2025-26,203937,Kyle Anderson,1610612762,UTA,9,2,7,17.9,4.6,1.2,2.7,0.458,0.9,1.1,0.8,3.3,0.732,1.3,0.293,0.3,0.073,0.0,0.0,0.6,0.122
2025-26,1642271,Kyle Filipowski,1610612762,UTA,26,10,16,23.2,3.1,0.8,1.6,0.524,0.5,0.6,0.75,2.2,0.716,0.9,0.284,0.3,0.086,0.2,0.062,0.3,0.099
2025-26,1628398,Kyle Kuzma,1610612749,MIL,25,11,14,26.0,4.8,1.2,2.4,0.517,0.9,1.0,0.846,3.4,0.717,1.2,0.242,0.3,0.058,0.5,0.1,0.5,0.108
2025-26,200768,Kyle Lowry,1610612755,PHI,4,3,1,8.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642273,Kyshawn George,1610612764,WAS,24,4,20,31.9,9.5,1.9,3.7,0.517,0.8,1.1,0.692,4.8,0.502,4.1,0.436,1.6,0.167,0.6,0.066,0.5,0.057
2025-26,1630163,LaMelo Ball,1610612766,CHA,18,6,12,28.6,12.7,3.1,6.9,0.444,1.1,1.2,0.909,7.6,0.594,4.2,0.328,1.2,0.092,0.8,0.066,0.6,0.048
2025-26,1642950,Lachlan Olbrich,1610612741,CHI,5,0,5,7.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1629013,Landry Shamet,1610612752,NYK,15,9,6,20.9,1.6,0.5,1.1,0.438,0.1,0.4,0.333,1.1,0.708,0.3,0.208,0.0,0.0,0.0,0.0,0.2,0.125
2025-26,1626204,Larry Nance Jr.,1610612739,CLE,16,10,6,15.0,0.4,0.1,0.1,0.5,0.0,0.0,0.0,0.1,0.286,0.3,0.571,0.0,0.0,0.1,0.143,0.0,0.0
2025-26,1628374,Lauri Markkanen,1610612762,UTA,24,10,14,35.3,5.3,1.3,2.8,0.47,1.3,1.4,0.941,4.1,0.78,1.5,0.283,0.3,0.055,0.3,0.047,0.7,0.134
2025-26,2544,LeBron James,1610612747,LAL,11,8,3,34.0,6.5,2.4,4.4,0.542,0.6,1.3,0.5,5.5,0.847,1.4,0.208,0.5,0.069,0.1,0.014,0.6,0.097
2025-26,1631159,Leonard Miller,1610612750,MIN,9,6,3,4.3,0.8,0.1,0.2,0.5,0.2,0.2,1.0,0.4,0.571,0.2,0.286,0.1,0.143,0.2,0.286,0.1,0.143
2025-26,1642862,Liam McNeeley,1610612766,CHA,18,6,12,14.1,2.2,0.4,0.9,0.412,0.4,0.4,1.0,1.2,0.55,0.8,0.35,0.3,0.125,0.2,0.1,0.2,0.1
2025-26,1630322,Lindy Waters III,1610612759,SAS,14,10,4,7.4,0.2,0.1,0.1,0.5,0.0,0.0,0.0,0.1,0.667,0.1,0.333,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1628366,Lonzo Ball,1610612739,CLE,22,11,11,23.9,2.1,0.2,0.4,0.444,0.0,0.0,0.0,0.4,0.17,1.5,0.702,0.5,0.213,0.2,0.085,0.0,0.0
2025-26,1629652,Luguentz Dort,1610612760,OKC,19,17,2,27.7,2.8,0.3,1.0,0.263,0.5,0.5,0.9,1.0,0.358,1.3,0.472,0.3,0.113,0.1,0.038,0.3,0.094
2025-26,1629029,Luka Dončić,1610612747,LAL,21,15,6,36.6,14.3,4.1,6.7,0.614,2.8,3.3,0.855,11.5,0.801,4.7,0.326,1.8,0.123,1.0,0.066,1.7,0.116
2025-26,1630568,Luka Garza,1610612738,BOS,20,12,8,13.7,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1628379,Luke Kennard,1610612737,ATL,26,13,13,20.6,3.7,0.4,0.8,0.5,0.3,0.3,0.875,1.0,0.281,2.5,0.667,0.5,0.146,0.2,0.063,0.2,0.042
2025-26,1628436,Luke Kornet,1610612759,SAS,19,15,4,24.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631247,Luke Travers,1610612739,CLE,12,6,6,8.6,1.5,0.3,1.1,0.308,0.0,0.0,0.0,0.8,0.5,0.4,0.278,0.2,0.111,0.0,0.0,0.0,0.0
2025-26,1630644,Mac McClung,1610612754,IND,3,0,3,11.3,3.3,1.0,1.7,0.6,0.3,0.7,0.5,2.3,0.7,1.0,0.3,0.0,0.0,0.3,0.1,0.3,0.1
2025-26,1631103,Malaki Branham,1610612764,WAS,12,2,10,7.4,2.2,0.3,0.9,0.273,1.1,1.3,0.813,1.6,0.731,0.4,0.192,0.1,0.038,0.2,0.077,0.7,0.308
2025-26,1628370,Malik Monk,1610612758,SAC,23,5,18,23.9,6.8,1.3,3.8,0.341,0.8,1.0,0.818,3.4,0.5,2.0,0.295,0.4,0.058,0.3,0.045,0.5,0.071
2025-26,1631204,Marcus Sasser,1610612765,DET,4,3,1,4.7,0.3,0.3,0.3,1.0,0.0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,203935,Marcus Smart,1610612747,LAL,18,13,5,27.4,3.4,1.0,1.5,0.667,0.4,0.6,0.8,2.5,0.738,1.2,0.344,0.3,0.082,0.3,0.082,0.3,0.082
2025-26,1641813,Mark Sears,1610612749,MIL,7,1,6,3.7,1.7,0.3,0.7,0.4,0.3,0.3,1.0,0.9,0.5,0.7,0.417,0.1,0.083,0.1,0.083,0.1,0.083
2025-26,1631109,Mark Williams,1610612756,PHX,24,14,10,24.5,0.2,0.0,0.2,0.25,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1628963,Marvin Bagley III,1610612764,WAS,22,4,18,19.4,1.5,0.4,1.0,0.409,0.2,0.4,0.5,1.0,0.676,0.2,0.118,0.1,0.059,0.1,0.088,0.2,0.118
2025-26,203486,Mason Plumlee,1610612766,CHA,13,6,7,8.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.1,0.5,0.0,0.0,0.0,0.0
2025-26,1641824,Matas Buzelis,1610612741,CHI,27,12,15,28.1,6.2,1.8,3.3,0.544,0.8,1.0,0.808,4.6,0.744,1.6,0.256,0.3,0.048,0.6,0.089,0.5,0.083
2025-26,1629680,Matisse Thybulle,1610612757,POR,4,2,2,12.2,2.0,0.0,0.3,0.0,0.5,0.5,1.0,0.5,0.25,1.5,0.75,0.3,0.125,0.0,0.0,0.3,0.125
2025-26,1631108,Max Christie,1610612742,DAL,29,11,18,28.2,4.2,0.7,1.7,0.396,0.4,0.6,0.75,1.8,0.423,2.0,0.472,0.4,0.106,0.2,0.057,0.3,0.065
2025-26,1628467,Maxi Kleber,1610612747,LAL,12,7,5,13.0,0.6,0.2,0.2,1.0,0.3,0.3,1.0,0.7,1.143,0.2,0.286,0.1,0.143,0.1,0.143,0.2,0.286
2025-26,1642875,Maxime Raynaud,1610612758,SAC,20,5,15,20.0,0.8,0.2,0.6,0.273,0.0,0.0,0.0,0.4,0.467,0.2,0.2,0.0,0.0,0.1,0.067,0.0,0.0
2025-26,1642877,Micah Peavy,1610612740,NOP,23,4,19,16.0,2.5,0.4,1.2,0.321,0.2,0.3,0.667,1.0,0.404,1.0,0.421,0.4,0.158,0.0,0.018,0.1,0.053
2025-26,1629008,Michael Porter Jr.,1610612751,BKN,22,7,15,32.7,5.1,1.4,2.5,0.536,0.6,0.9,0.7,3.5,0.688,1.7,0.339,0.6,0.125,0.3,0.054,0.5,0.089
2025-26,1628969,Mikal Bridges,1610612752,NYK,27,19,8,34.9,7.6,1.3,2.9,0.456,0.4,0.6,0.688,3.1,0.41,4.0,0.522,0.9,0.122,0.3,0.034,0.3,0.039
2025-26,201144,Mike Conley,1610612750,MIN,24,15,9,19.1,2.7,0.3,0.8,0.316,0.2,0.3,0.833,0.7,0.266,1.7,0.625,0.5,0.203,0.1,0.031,0.1,0.047
2025-26,1628970,Miles Bridges,1610612766,CHA,28,9,19,34.6,11.4,3.1,6.5,0.47,2.0,2.4,0.838,8.3,0.724,2.9,0.257,0.8,0.072,0.5,0.041,1.3,0.11
2025-26,1642939,Miles Kelly,1610612742,DAL,2,1,1,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630540,Miles McBride,1610612752,NYK,20,16,4,27.0,3.4,0.3,1.4,0.214,0.3,0.3,0.833,0.9,0.254,1.8,0.522,0.3,0.075,0.1,0.015,0.2,0.045
2025-26,1629011,Mitchell Robinson,1610612752,NYK,18,12,6,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642885,Mohamed Diawara,1610612752,NYK,19,13,6,4.1,0.5,0.1,0.2,0.25,0.1,0.2,0.25,0.2,0.3,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.2
2025-26,1628420,Monte Morris,1610612754,IND,6,0,6,10.8,2.3,0.2,0.7,0.25,0.2,0.3,0.5,0.5,0.214,1.3,0.571,0.2,0.071,0.2,0.071,0.2,0.071
2025-26,1630541,Moses Moody,1610612744,GSW,27,12,15,24.7,3.4,0.6,1.6,0.405,0.6,0.6,0.938,1.9,0.554,1.3,0.37,0.3,0.076,0.2,0.054,0.3,0.087
2025-26,1631243,Mouhamed Gueye,1610612737,ATL,29,15,14,16.6,0.9,0.2,0.3,0.5,0.0,0.0,0.0,0.4,0.423,0.5,0.538,0.2,0.269,0.0,0.038,0.0,0.038
2025-26,1630619,Moussa Cisse,1610612742,DAL,19,5,14,10.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631217,Moussa Diabaté,1610612766,CHA,27,9,18,21.7,0.9,0.3,0.4,0.583,0.3,0.4,0.667,0.8,0.957,0.1,0.174,0.0,0.043,0.0,0.0,0.2,0.261
2025-26,1626167,Myles Turner,1610612749,MIL,27,11,16,28.5,1.7,0.5,0.9,0.52,0.4,0.5,0.714,1.4,0.867,0.2,0.133,0.1,0.044,0.2,0.111,0.3,0.178
2025-26,1642066,Myron Gardner,1610612748,MIA,5,4,1,5.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642368,N'Faly Dante,1610612737,ATL,4,3,1,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1641772,Nae'Qwan Tomlin,1610612739,CLE,20,10,10,16.2,0.9,0.2,0.4,0.375,0.2,0.3,0.667,0.5,0.556,0.3,0.333,0.1,0.056,0.0,0.0,0.2,0.167
2025-26,1630230,Naji Marshall,1610612742,DAL,29,11,18,28.4,5.9,1.7,2.6,0.632,1.1,1.4,0.8,4.6,0.782,2.1,0.365,0.4,0.076,0.3,0.047,0.7,0.124
2025-26,1629675,Naz Reid,1610612750,MIN,28,18,10,26.6,3.1,1.2,2.1,0.559,0.3,0.3,0.889,2.8,0.895,0.6,0.209,0.4,0.116,0.1,0.035,0.2,0.058
2025-26,1629674,Neemias Queta,1610612738,BOS,26,15,11,24.6,0.8,0.3,0.6,0.438,0.0,0.1,0.5,0.6,0.682,0.1,0.091,0.0,0.0,0.1,0.091,0.0,0.045
2025-26,1629651,Nic Claxton,1610612751,BKN,26,7,19,30.3,5.6,1.9,3.7,0.526,1.1,1.7,0.674,5.2,0.925,0.8,0.137,0.2,0.027,0.2,0.041,0.8,0.151
2025-26,1630208,Nick Richards,1610612756,PHX,24,12,12,9.4,0.2,0.1,0.2,0.5,0.1,0.1,1.0,0.3,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
2025-26,1641733,Nick Smith Jr.,1610612747,LAL,11,6,5,14.6,3.5,1.0,2.2,0.458,0.0,0.0,0.0,2.1,0.59,1.1,0.308,0.1,0.026,0.1,0.026,0.0,0.0
2025-26,1629638,Nickeil Alexander-Walker,1610612737,ATL,27,13,14,32.7,9.0,2.1,4.2,0.504,1.3,1.6,0.857,5.7,0.627,3.0,0.336,0.7,0.074,0.7,0.078,0.8,0.086
2025-26,201587,Nicolas Batum,1610612746,LAC,27,7,20,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1628502,Nigel Hayes-Davis,1610612756,PHX,18,8,10,9.1,0.8,0.2,0.4,0.5,0.0,0.0,0.0,0.4,0.571,0.2,0.286,0.0,0.0,0.1,0.071,0.0,0.0
2025-26,203999,Nikola Jokić,1610612743,DEN,27,20,7,34.8,4.0,1.3,1.9,0.654,0.8,0.9,0.875,3.3,0.841,1.3,0.327,0.4,0.093,0.2,0.047,0.4,0.112
2025-26,1631107,Nikola Jović,1610612748,MIA,18,9,9,18.7,3.9,0.4,1.3,0.333,0.1,0.2,0.5,1.1,0.282,2.0,0.507,0.4,0.113,0.4,0.113,0.1,0.028
2025-26,202696,Nikola Vučević,1610612741,CHI,26,12,14,30.1,2.6,0.6,1.2,0.516,0.1,0.2,0.75,1.4,0.529,1.1,0.426,0.3,0.103,0.1,0.029,0.1,0.029
2025-26,1642363,Nique Clifford,1610612758,SAC,24,5,19,17.3,2.8,0.3,1.0,0.333,0.2,0.3,0.625,0.9,0.318,1.2,0.439,0.4,0.136,0.3,0.121,0.2,0.061
2025-26,1642855,Noa Essengue,1610612741,CHI,2,1,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1641730,Noah Clowney,1610612751,BKN,26,7,19,28.0,4.5,1.1,2.0,0.547,1.6,1.9,0.837,3.9,0.871,0.9,0.207,0.4,0.095,0.4,0.086,1.0,0.216
2025-26,1642869,Noah Penda,1610612753,ORL,15,7,8,9.9,2.1,0.3,1.1,0.313,0.0,0.1,0.0,0.7,0.355,0.9,0.419,0.4,0.194,0.0,0.0,0.1,0.032
2025-26,1642849,Nolan Traore,1610612751,BKN,6,1,5,8.9,2.3,0.0,0.8,0.0,0.2,0.3,0.5,0.2,0.071,1.2,0.5,0.5,0.214,0.0,0.0,0.2,0.071
2025-26,1626181,Norman Powell,1610612748,MIA,21,12,9,31.1,9.5,3.2,6.3,0.504,1.0,1.3,0.786,7.7,0.814,1.9,0.201,0.3,0.035,0.3,0.035,0.7,0.07
2025-26,1628384,OG Anunoby,1610612752,NYK,18,13,5,31.4,6.8,1.1,2.4,0.442,0.7,0.9,0.813,2.9,0.434,3.1,0.459,0.6,0.09,0.8,0.115,0.4,0.066
2025-26,1630167,Obi Toppin,1610612754,IND,3,0,3,27.4,5.0,0.7,1.7,0.4,2.0,2.0,1.0,3.7,0.733,1.7,0.333,0.3,0.067,0.7,0.133,1.0,0.2
2025-26,1630534,Ochai Agbaji,1610612761,TOR,21,11,10,15.9,1.2,0.2,0.6,0.417,0.3,0.4,0.75,0.8,0.615,0.4,0.308,0.1,0.077,0.0,0.038,0.2,0.154
2025-26,1641765,Olivier-Maxence Prosper,1610612763,MEM,16,8,8,9.7,2.3,0.6,1.0,0.563,0.4,0.4,1.0,1.6,0.703,0.9,0.405,0.1,0.054,0.2,0.081,0.2,0.081
2025-26,1630168,Onyeka Okongwu,1610612737,ATL,28,14,14,31.0,3.2,1.0,1.9,0.537,0.7,0.9,0.76,2.9,0.899,0.5,0.169,0.2,0.056,0.3,0.079,0.5,0.146
2025-26,1631115,Orlando Robinson,1610612753,ORL,3,2,1,7.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642345,Oso Ighodaro,1610612756,PHX,28,15,13,18.3,1.9,0.3,0.9,0.36,0.0,0.1,0.25,0.7,0.358,0.6,0.34,0.0,0.0,0.1,0.057,0.1,0.038
2025-26,1631172,Ousmane Dieng,1610612760,OKC,17,16,1,12.5,1.7,0.4,0.8,0.462,0.1,0.1,1.0,0.8,0.483,0.9,0.517,0.2,0.138,0.0,0.0,0.1,0.034
2025-26,1629023,P.J. Washington,1610612742,DAL,24,8,16,32.1,6.6,1.7,3.8,0.44,0.6,0.9,0.682,4.2,0.635,1.7,0.258,0.4,0.057,0.5,0.082,0.5,0.069
