Season,PLAYER_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,AGE,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
2013-14,202066,Garrett Temple,1610612764,WAS,28.0,74,26,0.291,7,39,0.179,0.205,0.142,5,19,0.263,0.149,2,20,0.1
2013-14,2223,Samuel Dalembert,1610612742,DAL,34.0,80,33,0.109,20,37,0.541,0.541,0.106,20,36,0.556,0.003,0,1,0.0
2013-14,203089,John Henson,1610612749,MIL,23.0,69,30,0.062,19,37,0.514,0.514,0.062,19,37,0.514,0.0,0,0,
2013-14,2365,Chris Andersen,1610612748,MIA,35.0,72,29,0.139,22,36,0.611,0.653,0.104,19,27,0.704,0.035,3,9,0.333
2013-14,2045,Hedo Turkoglu,1610612746,LAC,35.0,38,18,0.353,21,36,0.583,0.806,0.049,5,5,1.0,0.304,16,31,0.516
2013-14,203142,Chris Copeland,1610612754,IND,30.0,41,21,0.324,20,36,0.556,0.833,0.0,0,0,,0.324,20,36,0.556
2013-14,101198,Will Bynum,1610612765,DET,31.0,56,24,0.09,16,36,0.444,0.5,0.048,12,19,0.632,0.043,4,17,0.235
2013-14,202725,Josh Harrellson,1610612765,DET,25.0,32,20,0.456,13,36,0.361,0.5,0.127,3,10,0.3,0.329,10,26,0.385
2013-14,203468,CJ McCollum,1610612757,POR,22.0,38,22,0.21,19,35,0.543,0.743,0.048,5,8,0.625,0.162,14,27,0.519
2013-14,201575,Brandon Rush,1610612762,UTA,28.0,38,20,0.412,14,35,0.4,0.571,0.059,2,5,0.4,0.353,12,30,0.4
2013-14,202338,Kevin Seraphin,1610612764,WAS,24.0,53,24,0.17,13,35,0.371,0.371,0.17,13,35,0.371,0.0,0,0,
2013-14,1712,Antawn Jamison,1610612746,LAC,38.0,22,19,0.393,10,35,0.286,0.386,0.09,3,8,0.375,0.303,7,27,0.259
2013-14,2730,Dwight Howard,1610612745,HOU,28.0,71,24,0.047,21,34,0.618,0.647,0.039,19,28,0.679,0.008,2,6,0.333
2013-14,201961,Wayne Ellington,1610612742,DAL,26.0,45,21,0.281,16,34,0.471,0.603,0.091,7,11,0.636,0.19,9,23,0.391
2013-14,203101,Miles Plumlee,1610612756,PHX,25.0,80,29,0.063,21,33,0.636,0.636,0.063,21,33,0.636,0.0,0,0,
2013-14,201986,Nando De Colo,1610612761,TOR,27.0,47,22,0.226,15,33,0.455,0.606,0.055,5,8,0.625,0.171,10,25,0.4
2013-14,203086,Meyers Leonard,1610612757,POR,22.0,40,24,0.375,13,33,0.394,0.394,0.318,13,28,0.464,0.057,0,5,0.0
2013-14,203112,Quincy Acy,1610612758,SAC,23.0,63,26,0.252,13,33,0.394,0.455,0.16,9,21,0.429,0.092,4,12,0.333
2013-14,203477,Isaiah Canaan,1610612745,HOU,23.0,22,15,0.407,12,33,0.364,0.53,0.025,1,2,0.5,0.383,11,31,0.355
2013-14,203077,Michael Kidd-Gilchrist,1610612766,CHA,20.0,61,29,0.106,11,33,0.333,0.348,0.097,10,30,0.333,0.01,1,3,0.333
2013-14,101111,Charlie Villanueva,1610612765,DET,29.0,20,16,0.371,8,33,0.242,0.348,0.022,1,2,0.5,0.348,7,31,0.226
2013-14,203499,Shane Larkin,1610612742,DAL,21.0,48,20,0.256,12,32,0.375,0.5,0.08,4,10,0.4,0.176,8,22,0.364
2013-14,201582,Alexis Ajinca,1610612740,NOP,26.0,56,26,0.132,15,31,0.484,0.484,0.132,15,31,0.484,0.0,0,0,
2013-14,203106,Jeffery Taylor,1610612766,CHA,25.0,26,16,0.156,15,31,0.484,0.677,0.03,3,6,0.5,0.126,12,25,0.48
2013-14,203462,Archie Goodwin,1610612756,PHX,19.0,52,20,0.208,14,31,0.452,0.516,0.094,10,14,0.714,0.114,4,17,0.235
2013-14,2427,Roger Mason Jr.,1610612748,MIA,33.0,25,15,0.463,14,31,0.452,0.661,0.045,1,3,0.333,0.418,13,28,0.464
2013-14,203546,Ian Clark,1610612762,UTA,23.0,23,18,0.5,12,31,0.387,0.532,0.081,3,5,0.6,0.419,9,26,0.346
2013-14,203471,Dennis Schroder,1610612737,ATL,20.0,48,22,0.187,11,31,0.355,0.468,0.054,4,9,0.444,0.133,7,22,0.318
2013-14,2571,Leandro Barbosa,1610612756,PHX,31.0,20,15,0.256,9,31,0.29,0.371,0.083,4,10,0.4,0.174,5,21,0.238
2013-14,101106,Andrew Bogut,1610612744,GSW,29.0,66,25,0.085,23,30,0.767,0.767,0.085,23,30,0.767,0.0,0,0,
2013-14,101179,Ronnie Price,1610612753,ORL,31.0,31,22,0.341,10,30,0.333,0.417,0.08,5,7,0.714,0.261,5,23,0.217
2013-14,203540,Gigi Datome,1610612765,DET,26.0,34,17,0.309,6,30,0.2,0.283,0.052,1,5,0.2,0.258,5,25,0.2
2013-14,201572,Brook Lopez,1610612751,BKN,26.0,17,13,0.134,17,29,0.586,0.586,0.134,17,29,0.586,0.0,0,0,
2013-14,202721,Darius Morris,1610612763,MEM,23.0,27,18,0.322,10,29,0.345,0.466,0.089,3,8,0.375,0.233,7,21,0.333
2013-14,201948,Austin Daye,1610612759,SAS,26.0,22,12,0.433,10,29,0.345,0.483,0.045,2,3,0.667,0.388,8,26,0.308
2013-14,202397,Ish Smith,1610612756,PHX,25.0,70,21,0.107,15,28,0.536,0.536,0.069,15,18,0.833,0.038,0,10,0.0
2013-14,2592,James Jones,1610612748,MIA,33.0,20,14,0.424,15,28,0.536,0.804,0.0,0,0,,0.424,15,28,0.536
2013-14,2446,Rasual Butler,1610612754,IND,35.0,50,14,0.257,13,28,0.464,0.625,0.064,4,7,0.571,0.193,9,21,0.429
2013-14,2030,Kenyon Martin,1610612752,NYK,36.0,32,19,0.239,13,28,0.464,0.464,0.239,13,28,0.464,0.0,0,0,
2013-14,202388,Donald Sloan,1610612754,IND,26.0,48,22,0.262,9,28,0.321,0.429,0.065,3,7,0.429,0.196,6,21,0.286
2013-14,202698,Chris Singleton,1610612764,WAS,24.0,25,15,0.435,10,27,0.37,0.463,0.177,5,11,0.455,0.258,5,16,0.313
2013-14,203476,Gorgui Dieng,1610612750,MIN,24.0,60,19,0.126,16,26,0.615,0.635,0.121,15,25,0.6,0.005,1,1,1.0
2013-14,202399,Jeff Adrien,1610612749,MIL,28.0,53,17,0.105,9,26,0.346,0.346,0.105,9,26,0.346,0.0,0,0,
2013-14,200777,Joel Freeland,1610612757,POR,27.0,52,19,0.163,16,25,0.64,0.64,0.157,16,24,0.667,0.007,0,1,0.0
2013-14,959,Steve Nash,1610612747,LAL,40.0,15,10,0.278,11,25,0.44,0.58,0.089,4,8,0.5,0.189,7,17,0.412
2013-14,203382,Aron Baynes,1610612759,SAS,27.0,53,18,0.171,10,25,0.4,0.4,0.171,10,25,0.4,0.0,0,0,
2013-14,1905,Andrei Kirilenko,1610612751,BKN,33.0,44,19,0.177,6,25,0.24,0.26,0.156,5,22,0.227,0.021,1,3,0.333
2013-14,203111,Orlando Johnson,1610612758,SAC,25.0,45,17,0.242,8,24,0.333,0.417,0.051,4,5,0.8,0.192,4,19,0.211
2013-14,203488,Mike Muscala,1610612737,ATL,22.0,20,13,0.338,10,23,0.435,0.435,0.338,10,23,0.435,0.0,0,0,
2013-14,2549,Chris Kaman,1610612747,LAL,32.0,39,19,0.07,9,23,0.391,0.391,0.07,9,23,0.391,0.0,0,0,
2013-14,1497,Chauncey Billups,1610612765,DET,37.0,19,12,0.299,9,23,0.391,0.565,0.052,1,4,0.25,0.247,8,19,0.421
2013-14,101133,Ian Mahinmi,1610612754,IND,27.0,77,20,0.139,5,23,0.217,0.217,0.133,5,22,0.227,0.006,0,1,0.0
2013-14,201953,Eric Maynor,1610612755,PHI,27.0,31,17,0.224,9,22,0.409,0.591,0.041,1,4,0.25,0.184,8,18,0.444
2013-14,203485,Lorenzo Brown,1610612755,PHI,23.0,26,15,0.289,2,22,0.091,0.136,0.053,0,4,0.0,0.237,2,18,0.111
2013-14,201965,Jeff Ayres,1610612759,SAS,27.0,73,18,0.134,11,21,0.524,0.524,0.134,11,21,0.524,0.0,0,0,
2013-14,2570,Kendrick Perkins,1610612760,OKC,29.0,62,19,0.125,11,21,0.524,0.524,0.125,11,21,0.524,0.0,0,0,
2013-14,2617,Udonis Haslem,1610612748,MIA,34.0,46,14,0.154,8,21,0.381,0.381,0.154,8,21,0.381,0.0,0,0,
2013-14,201148,Brandan Wright,1610612742,DAL,26.0,58,18,0.064,18,20,0.9,0.9,0.064,18,20,0.9,0.0,0,0,
2013-14,201593,Nikola Pekovic,1610612750,MIN,28.0,54,17,0.032,15,20,0.75,0.75,0.032,15,20,0.75,0.0,0,0,
2013-14,202686,Jan Vesely,1610612743,DEN,24.0,54,18,0.128,12,20,0.6,0.6,0.128,12,20,0.6,0.0,0,0,
2013-14,203315,Toure' Murry,1610612752,NYK,24.0,51,12,0.169,11,20,0.55,0.575,0.127,10,15,0.667,0.042,1,5,0.2
2013-14,202347,Quincy Pondexter,1610612763,MEM,26.0,15,12,0.282,9,20,0.45,0.675,0.0,0,0,,0.282,9,20,0.45
2013-14,203098,John Jenkins,1610612737,ATL,23.0,13,9,0.526,8,20,0.4,0.475,0.158,5,6,0.833,0.368,3,14,0.214
2013-14,201964,Victor Claver,1610612757,POR,25.0,21,10,0.5,5,20,0.25,0.3,0.125,3,5,0.6,0.375,2,15,0.133
2013-14,1889,Andre Miller,1610612764,WAS,38.0,57,16,0.093,10,19,0.526,0.789,0.015,0,3,0.0,0.078,10,16,0.625
2013-14,203104,Marquis Teague,1610612751,BKN,21.0,40,15,0.19,7,19,0.368,0.447,0.09,4,9,0.444,0.1,3,10,0.3
2013-14,203486,Mason Plumlee,1610612751,BKN,24.0,69,16,0.068,15,18,0.833,0.833,0.06,15,16,0.938,0.008,0,2,0.0
2013-14,201880,Greg Stiemsma,1610612740,NOP,28.0,55,15,0.161,7,18,0.389,0.389,0.161,7,18,0.389,0.0,0,0,
2013-14,203569,Chris Babb,1610612738,BOS,24.0,14,10,0.6,3,18,0.167,0.25,0.033,0,1,0.0,0.567,3,17,0.176
2013-14,201168,Tiago Splitter,1610612759,SAS,29.0,59,16,0.056,10,17,0.588,0.588,0.05,10,15,0.667,0.007,0,2,0.0
2013-14,203115,Will Barton,1610612757,POR,23.0,41,12,0.114,9,17,0.529,0.588,0.067,7,10,0.7,0.047,2,7,0.286
2013-14,203318,Glen Rice,1610612764,WAS,23.0,11,8,0.472,7,17,0.412,0.559,0.139,2,5,0.4,0.333,5,12,0.417
2013-14,101115,Andrew Bynum,1610612754,IND,26.0,26,13,0.08,6,17,0.353,0.353,0.08,6,17,0.353,0.0,0,0,
2013-14,203460,Andre Roberson,1610612760,OKC,22.0,40,13,0.27,4,17,0.235,0.294,0.063,2,4,0.5,0.206,2,13,0.154
2013-14,2733,Shaun Livingston,1610612751,BKN,28.0,75,13,0.035,11,16,0.688,0.719,0.029,10,13,0.769,0.007,1,3,0.333
2013-14,203490,Otto Porter Jr.,1610612764,WAS,21.0,37,14,0.182,3,16,0.188,0.25,0.068,1,6,0.167,0.114,2,10,0.2
2013-14,2732,Ben Gordon,1610612766,CHA,31.0,19,12,0.163,3,16,0.188,0.281,0.051,0,5,0.0,0.112,3,11,0.273
2013-14,203102,Arnett Moultrie,1610612755,PHI,23.0,12,9,0.441,6,15,0.4,0.4,0.441,6,15,0.4,0.0,0,0,
2013-14,203268,Jorge Gutierrez,1610612751,BKN,25.0,15,10,0.306,5,15,0.333,0.433,0.102,2,5,0.4,0.204,3,10,0.3
2013-14,203524,Solomon Hill,1610612754,IND,23.0,28,11,0.395,5,15,0.333,0.5,0.0,0,0,,0.395,5,15,0.333
2013-14,203561,Brandon Davies,1610612755,PHI,22.0,51,14,0.128,5,15,0.333,0.367,0.085,4,10,0.4,0.043,1,5,0.2
2013-14,2457,Jannero Pargo,1610612766,CHA,34.0,29,10,0.123,9,14,0.643,0.821,0.053,4,6,0.667,0.07,5,8,0.625
2013-14,203810,Casper Ware,1610612755,PHI,24.0,9,7,0.341,6,14,0.429,0.607,0.024,1,1,1.0,0.317,5,13,0.385
2013-14,203263,James Nunnally,1610612755,PHI,23.0,12,7,0.326,6,14,0.429,0.571,0.093,2,4,0.5,0.233,4,10,0.4
2013-14,979,Jermaine O'Neal,1610612744,GSW,35.0,43,14,0.063,4,14,0.286,0.286,0.063,4,14,0.286,0.0,0,0,
2013-14,203116,Tyshawn Taylor,1610612751,BKN,24.0,22,7,0.165,6,13,0.462,0.577,0.063,3,5,0.6,0.101,3,8,0.375
2013-14,202091,Dionte Christmas,1610612756,PHX,27.0,31,9,0.224,6,13,0.462,0.615,0.069,2,4,0.5,0.155,4,9,0.444
2013-14,202327,Ekpe Udoh,1610612749,MIL,27.0,42,11,0.102,5,13,0.385,0.385,0.102,5,13,0.385,0.0,0,0,
2013-14,203491,Peyton Siva,1610612765,DET,23.0,24,7,0.265,4,13,0.308,0.423,0.041,1,2,0.5,0.224,3,11,0.273
2013-14,203584,Troy Daniels,1610612745,HOU,22.0,5,4,0.433,3,13,0.231,0.346,0.0,0,0,,0.433,3,13,0.231
2013-14,201971,DeJuan Blair,1610612742,DAL,25.0,78,10,0.035,7,12,0.583,0.583,0.032,7,11,0.636,0.003,0,1,0.0
2013-14,203539,Gal Mekel,1610612742,DAL,26.0,31,9,0.156,5,12,0.417,0.542,0.026,2,2,1.0,0.13,3,10,0.3
2013-14,203120,Justin Hamilton,1610612748,MIA,24.0,8,6,0.632,5,12,0.417,0.542,0.211,2,4,0.5,0.421,3,8,0.375
2013-14,101131,Jason Maxiell,1610612753,ORL,31.0,34,9,0.122,5,12,0.417,0.417,0.122,5,12,0.417,0.0,0,0,
2013-14,203479,Jamaal Franklin,1610612763,MEM,22.0,21,9,0.333,3,12,0.25,0.292,0.167,2,6,0.333,0.167,1,6,0.167
2013-14,202334,Ed Davis,1610612763,MEM,25.0,63,10,0.042,10,11,0.909,0.909,0.042,10,11,0.909,0.0,0,0,
2013-14,201565,Derrick Rose,1610612741,CHI,25.0,10,6,0.076,6,11,0.545,0.727,0.028,2,4,0.5,0.049,4,7,0.571
2013-14,200839,Mike Harris,1610612762,UTA,31.0,20,8,0.193,4,11,0.364,0.364,0.158,4,9,0.444,0.035,0,2,0.0
2013-14,203458,Alex Len,1610612756,PHX,21.0,42,10,0.155,2,11,0.182,0.182,0.155,2,11,0.182,0.0,0,0,
2013-14,201600,Ömer Aşik,1610612745,HOU,27.0,48,9,0.063,6,10,0.6,0.6,0.063,6,10,0.6,0.0,0,0,
2013-14,1737,Nazr Mohammed,1610612741,CHI,36.0,80,10,0.085,5,10,0.5,0.5,0.085,5,10,0.5,0.0,0,0,
2013-14,203508,Sergey Karasev,1610612739,CLE,20.0,22,6,0.294,4,10,0.4,0.6,0.0,0,0,,0.294,4,10,0.4
2013-14,202779,Dwight Buycks,1610612761,TOR,25.0,14,6,0.227,2,10,0.2,0.3,0.091,0,4,0.0,0.136,2,6,0.333
2013-14,2224,Jamaal Tinsley,1610612762,UTA,36.0,8,4,0.556,1,10,0.1,0.15,0.0,0,0,,0.556,1,10,0.1
2013-14,201171,Carl Landry,1610612758,SAC,30.0,18,8,0.161,6,9,0.667,0.667,0.161,6,9,0.667,0.0,0,0,
2013-14,202412,Manny Harris,1610612747,LAL,24.0,9,4,0.141,5,9,0.556,0.722,0.031,2,2,1.0,0.109,3,7,0.429
2013-14,203498,Shabazz Muhammad,1610612750,MIN,21.0,37,7,0.083,5,9,0.556,0.722,0.018,2,2,1.0,0.064,3,7,0.429
2013-14,203459,Allen Crabbe,1610612757,POR,22.0,15,6,0.29,4,9,0.444,0.556,0.097,2,3,0.667,0.194,2,6,0.333
2013-14,202336,Larry Sanders,1610612749,MIL,25.0,22,9,0.068,4,9,0.444,0.444,0.061,4,8,0.5,0.008,0,1,0.0
2013-14,2215,Jason Collins,1610612751,BKN,35.0,22,4,0.409,4,9,0.444,0.444,0.318,4,7,0.571,0.091,0,2,0.0
2013-14,203495,Ricky Ledo,1610612742,DAL,21.0,11,6,0.529,3,9,0.333,0.5,0.176,0,3,0.0,0.353,3,6,0.5
2013-14,203517,Nemanja Nedovic,1610612744,GSW,23.0,23,8,0.281,2,9,0.222,0.278,0.094,1,3,0.333,0.188,1,6,0.167
2013-14,201946,Tyler Hansbrough,1610612761,TOR,28.0,63,7,0.051,1,9,0.111,0.111,0.045,1,8,0.125,0.006,0,1,0.0
2013-14,202363,Jarvis Varnado,1610612755,PHI,26.0,24,6,0.138,6,8,0.75,0.75,0.138,6,8,0.75,0.0,0,0,
2013-14,202350,Daniel Orton,1610612755,PHI,23.0,22,7,0.2,5,8,0.625,0.625,0.2,5,8,0.625,0.0,0,0,
2013-14,202970,Gustavo Ayon,1610612737,ATL,29.0,25,8,0.093,5,8,0.625,0.625,0.093,5,8,0.625,0.0,0,0,
2013-14,202705,MarShon Brooks,1610612747,LAL,25.0,35,8,0.068,4,8,0.5,0.625,0.034,2,4,0.5,0.034,2,4,0.5
2013-14,203545,Miroslav Raduljica,1610612749,MIL,26.0,48,8,0.073,4,8,0.5,0.5,0.073,4,8,0.5,0.0,0,0,
2013-14,202719,Jeremy Tyler,1610612752,NYK,23.0,41,7,0.072,3,8,0.375,0.375,0.072,3,8,0.375,0.0,0,0,
2013-14,202687,Bismack Biyombo,1610612766,CHA,21.0,76,7,0.057,5,7,0.714,0.714,0.057,5,7,0.714,0.0,0,0,
2013-14,203467,Carrick Felix,1610612739,CLE,23.0,7,3,0.538,4,7,0.571,0.714,0.231,2,3,0.667,0.308,2,4,0.5
2013-14,203473,Dewayne Dedmon,1610612753,ORL,24.0,31,7,0.089,4,7,0.571,0.571,0.089,4,7,0.571,0.0,0,0,
2013-14,201985,AJ Price,1610612750,MIN,27.0,28,6,0.152,4,7,0.571,0.786,0.043,1,2,0.5,0.109,3,5,0.6
2013-14,201934,Hasheem Thabeet,1610612760,OKC,27.0,23,6,0.318,4,7,0.571,0.571,0.318,4,7,0.571,0.0,0,0,
2013-14,202952,Malcolm Thomas,1610612762,UTA,25.0,8,5,0.438,2,7,0.286,0.357,0.25,1,4,0.25,0.188,1,3,0.333
2013-14,200769,Shannon Brown,1610612752,NYK,28.0,29,7,0.109,2,7,0.286,0.286,0.109,2,7,0.286,0.0,0,0,
2013-14,101236,Chuck Hayes,1610612761,TOR,31.0,60,6,0.063,0,7,0.0,0.0,0.054,0,6,0.0,0.009,0,1,0.0
2013-14,203500,Steven Adams,1610612760,OKC,20.0,81,6,0.035,4,6,0.667,0.667,0.035,4,6,0.667,0.0,0,0,
2013-14,200780,Solomon Jones,1610612753,ORL,29.0,11,5,0.375,3,6,0.5,0.5,0.375,3,6,0.5,0.0,0,0,
2013-14,202933,Julyan Stone,1610612761,TOR,25.0,21,5,0.353,2,6,0.333,0.5,0.0,0,0,,0.353,2,6,0.333
2013-14,202345,Damion James,1610612759,SAS,26.0,5,4,0.667,1,6,0.167,0.167,0.556,1,5,0.2,0.111,0,1,0.0
2013-14,203481,Jeff Withey,1610612740,NOP,24.0,58,5,0.045,4,5,0.8,0.8,0.045,4,5,0.8,0.0,0,0,
2013-14,201189,Aaron Gray,1610612758,SAC,29.0,36,4,0.102,4,5,0.8,0.8,0.102,4,5,0.8,0.0,0,0,
2013-14,2501,Reggie Evans,1610612758,SAC,34.0,54,5,0.041,3,5,0.6,0.6,0.041,3,5,0.6,0.0,0,0,
2013-14,2248,Earl Watson,1610612757,POR,35.0,24,4,0.5,2,5,0.4,0.6,0.2,0,2,0.0,0.3,2,3,0.667
2013-14,200811,Lou Amundson,1610612741,CHI,31.0,19,5,0.185,2,5,0.4,0.4,0.185,2,5,0.4,0.0,0,0,
2013-14,201202,Joel Anthony,1610612738,BOS,31.0,33,5,0.167,2,5,0.4,0.4,0.167,2,5,0.4,0.0,0,0,
2013-14,2756,Sasha Vujacic,1610612746,LAC,30.0,2,1,1.0,2,4,0.5,0.625,0.5,1,2,0.5,0.5,1,2,0.5
2013-14,203497,Rudy Gobert,1610612762,UTA,22.0,45,3,0.06,2,4,0.5,0.5,0.06,2,4,0.5,0.0,0,0,
2013-14,202361,Landry Fields,1610612761,TOR,26.0,29,3,0.073,2,4,0.5,0.5,0.055,2,3,0.667,0.018,0,1,0.0
2013-14,203099,Jared Cunningham,1610612758,SAC,23.0,13,3,0.222,1,4,0.25,0.25,0.056,1,1,1.0,0.167,0,3,0.0
2013-14,203129,Tornike Shengelia,1610612741,CHI,22.0,25,4,0.174,1,4,0.25,0.25,0.043,1,1,1.0,0.13,0,3,0.0
2013-14,2229,Mike James,1610612741,CHI,39.0,11,4,0.211,0,4,0.0,0.0,0.105,0,2,0.0,0.105,0,2,0.0
2013-14,200758,Ronnie Brewer,1610612741,CHI,29.0,24,3,0.267,0,4,0.0,0.0,0.067,0,1,0.0,0.2,0,3,0.0
2013-14,203513,Erik Murphy,1610612741,CHI,23.0,24,4,0.333,0,4,0.0,0.0,0.25,0,3,0.0,0.083,0,1,0.0
2013-14,101142,Ronny Turiaf,1610612750,MIN,31.0,31,3,0.032,2,3,0.667,0.667,0.032,2,3,0.667,0.0,0,0,
2013-14,2694,Josh Powell,1610612745,HOU,31.0,1,1,0.75,2,3,0.667,0.667,0.75,2,3,0.667,0.0,0,0,
2013-14,203480,James Southerland,1610612740,NOP,24.0,4,1,0.2,2,3,0.667,1.0,0.0,0,0,,0.2,2,3,0.667
2013-14,2586,Keith Bogans,1610612738,BOS,34.0,6,2,0.6,1,3,0.333,0.5,0.0,0,0,,0.6,1,3,0.333
2013-14,203502,Tony Mitchell,1610612765,DET,22.0,21,3,0.375,1,3,0.333,0.5,0.25,0,2,0.0,0.125,1,1,1.0
2013-14,203519,Adonis Thomas,1610612755,PHI,21.0,6,2,0.154,2,2,1.0,1.25,0.077,1,1,1.0,0.077,1,1,1.0
2013-14,201580,JaVale McGee,1610612743,DEN,26.0,5,2,0.057,1,2,0.5,0.5,0.057,1,2,0.5,0.0,0,0,
2013-14,203474,DJ Stephens,1610612749,MIL,23.0,3,2,0.333,1,2,0.5,0.5,0.333,1,2,0.5,0.0,0,0,
2013-14,202874,Chris Wright,1610612749,MIL,25.0,8,2,0.063,1,2,0.5,0.5,0.031,1,1,1.0,0.031,0,1,0.0
2013-14,203496,Robert Covington,1610612745,HOU,23.0,7,2,0.143,1,2,0.5,0.75,0.0,0,0,,0.143,1,2,0.5
2013-14,203130,Darius Johnson-Odom,1610612755,PHI,24.0,3,2,0.286,0,2,0.0,0.0,0.0,0,0,,0.286,0,2,0.0
2013-14,101155,Ryan Gomes,1610612760,OKC,31.0,5,1,0.286,0,2,0.0,0.0,0.0,0,0,,0.286,0,2,0.0
2013-14,201141,Greg Oden,1610612748,MIA,26.0,23,2,0.045,0,2,0.0,0.0,0.045,0,2,0.0,0.0,0,0,
2013-14,200797,Ryan Hollins,1610612746,LAC,29.0,61,2,0.031,0,2,0.0,0.0,0.031,0,2,0.0,0.0,0,0,
2013-14,1536,Stephen Jackson,1610612746,LAC,36.0,9,2,0.077,0,2,0.0,0.0,0.0,0,0,,0.077,0,2,0.0
2013-14,203552,Seth Curry,1610612739,CLE,23.0,2,1,0.333,1,1,1.0,1.5,0.0,0,0,,0.333,1,1,1.0
2013-14,202332,Cole Aldrich,1610612752,NYK,25.0,46,1,0.018,1,1,1.0,1.0,0.018,1,1,1.0,0.0,0,0,
2013-14,202130,Reggie Williams,1610612760,OKC,27.0,3,1,0.111,1,1,1.0,1.0,0.111,1,1,1.0,0.0,0,0,
2013-14,977,Kobe Bryant,1610612747,LAL,35.0,6,1,0.015,1,1,1.0,1.0,0.015,1,1,1.0,0.0,0,0,
2013-14,201785,Othyus Jeffers,1610612750,MIN,28.0,6,1,0.167,0,1,0.0,0.0,0.167,0,1,0.0,0.0,0,0,
2013-14,202620,Arinze Onuaku,1610612739,CLE,26.0,5,1,0.25,0,1,0.0,0.0,0.25,0,1,0.0,0.0,0,0,
2013-14,202380,Hamady Ndiaye,1610612758,SAC,27.0,14,1,0.143,0,1,0.0,0.0,0.143,0,1,0.0,0.0,0,0,
2013-14,201203,Mustafa Shakur,1610612760,OKC,29.0,3,1,0.333,0,1,0.0,0.0,0.333,0,1,0.0,0.0,0,0,
2013-14,202498,Lance Thomas,1610612740,NOP,26.0,5,1,0.2,0,1,0.0,0.0,0.2,0,1,0.0,0.0,0,0,
2013-14,200756,Hilton Armstrong,1610612744,GSW,29.0,15,1,0.059,0,1,0.0,0.0,0.059,0,1,0.0,0.0,0,0,
2013-14,2767,Royal Ivey,1610612760,OKC,32.0,2,1,0.5,0,1,0.0,0.0,0.5,0,1,0.0,0.0,0,0,
2013-14,201591,DJ White,1610612766,CHA,27.0,2,1,1.0,0,1,0.0,0.0,1.0,0,1,0.0,0.0,0,0,
