Season,CLOSE_DEF_PERSON_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,AGE,GP,G,FREQ,FG3M,FG3A,FG3_PCT,NS_FG3_PCT,PLUSMINUS
2019-20,202687,Bismack Biyombo,1610612766,CHA,C,27.0,51,45,0.226,0.8,2.22,0.363,0.353,0.01
2019-20,1626188,Quinn Cook,1610612747,LAL,G,27.0,38,33,0.422,0.84,2.21,0.381,0.359,0.022
2019-20,1628394,Anžejs Pasečņiks,1610612764,WAS,C-F,24.0,25,22,0.214,0.88,2.2,0.4,0.358,0.042
2019-20,203504,Trey Burke,1610612742,DAL,G,27.0,31,28,0.456,1.03,2.19,0.471,0.38,0.091
2019-20,201961,Wayne Ellington,1610612752,NYK,G,32.0,34,26,0.43,0.79,2.18,0.365,0.369,-0.004
2019-20,1629598,Chris Clemons,1610612745,HOU,G,22.0,29,25,0.492,0.48,2.17,0.222,0.36,-0.137
2019-20,204025,Tim Frazier,1610612765,DET,G,29.0,24,17,0.391,1.0,2.17,0.462,0.358,0.104
2019-20,202323,Evan Turner,1610612750,MIN,G-F,31.0,19,16,0.363,0.47,2.16,0.22,0.355,-0.135
2019-20,1629021,Moritz Wagner,1610612764,WAS,F-C,23.0,45,39,0.222,0.89,2.16,0.412,0.355,0.057
2019-20,203585,Rodney McGruder,1610612746,LAC,G,28.0,51,45,0.377,0.69,2.16,0.318,0.352,-0.033
2019-20,1628975,Jevon Carter,1610612756,PHX,G,24.0,56,49,0.379,0.75,2.16,0.347,0.357,-0.01
2019-20,204456,T.J. McConnell,1610612754,IND,G,28.0,71,60,0.334,0.77,2.15,0.359,0.359,0.0
2019-20,203960,JaKarr Sampson,1610612754,IND,F,27.0,33,28,0.341,0.73,2.15,0.338,0.347,-0.009
2019-20,1627853,Ryan Arcidiacono,1610612741,CHI,G,26.0,56,45,0.418,0.77,2.14,0.358,0.365,-0.006
2019-20,202688,Brandon Knight,1610612765,DET,G,28.0,24,20,0.372,0.92,2.13,0.431,0.366,0.065
2019-20,1629004,Svi Mykhailiuk,1610612765,DET,G-F,23.0,54,50,0.344,0.61,2.13,0.287,0.353,-0.066
2019-20,1627885,Shaquille Harrison,1610612741,CHI,G,26.0,32,25,0.343,0.69,2.13,0.324,0.36,-0.036
2019-20,1628420,Monte Morris,1610612743,DEN,G,25.0,73,65,0.353,0.74,2.11,0.351,0.355,-0.005
2019-20,2594,Kyle Korver,1610612749,MIL,G-F,39.0,56,52,0.364,0.7,2.11,0.331,0.339,-0.008
2019-20,1629610,DaQuan Jeffries,1610612758,SAC,G-F,22.0,10,8,0.382,0.7,2.1,0.333,0.364,-0.031
2019-20,1628966,Keita Bates-Diop,1610612743,DEN,F,24.0,43,39,0.328,0.86,2.09,0.411,0.362,0.049
2019-20,1629066,Rodions Kurucs,1610612751,BKN,F,22.0,45,38,0.331,0.6,2.09,0.287,0.347,-0.06
2019-20,1629642,Nassir Little,1610612757,POR,F-G,20.0,44,37,0.374,0.82,2.09,0.391,0.362,0.029
2019-20,1628410,Edmond Sumner,1610612754,IND,G,24.0,29,22,0.465,0.72,2.07,0.35,0.367,-0.017
2019-20,1628976,Wendell Carter Jr.,1610612741,CHI,C-F,21.0,43,38,0.178,0.72,2.07,0.348,0.336,0.012
2019-20,1629635,Sekou Doumbouya,1610612765,DET,F,19.0,35,29,0.282,0.6,2.06,0.292,0.356,-0.065
2019-20,1628021,David Nwaba,1610612745,HOU,G-F,27.0,20,17,0.353,1.0,2.05,0.488,0.345,0.143
2019-20,1629057,Robert Williams III,1610612738,BOS,C-F,22.0,28,25,0.294,0.54,2.04,0.263,0.359,-0.096
2019-20,1628402,Frank Jackson,1610612740,NOP,G,22.0,54,45,0.41,0.7,2.04,0.345,0.371,-0.026
2019-20,1626203,Treveon Graham,1610612737,ATL,G-F,26.0,51,41,0.314,0.82,2.04,0.404,0.366,0.037
2019-20,1629109,Gary Clark,1610612753,ORL,F,25.0,38,28,0.318,0.79,2.03,0.39,0.357,0.032
2019-20,1628385,Harry Giles III,1610612758,SAC,F-C,22.0,44,30,0.279,0.84,2.02,0.416,0.352,0.064
2019-20,1629164,Brandon Goodwin,1610612737,ATL,G,24.0,32,28,0.383,0.69,2.0,0.344,0.36,-0.017
2019-20,202498,Lance Thomas,1610612751,BKN,F,32.0,6,4,0.462,1.17,2.0,0.583,0.371,0.213
2019-20,1627982,Josh Gray,1610612740,NOP,G,26.0,2,2,0.444,0.0,2.0,0.0,0.31,-0.31
2019-20,1629742,Stanton Kidd,1610612762,UTA,F,28.0,2,2,0.4,0.0,2.0,0.0,0.333,-0.333
2019-20,1629739,William Howard,1610612745,HOU,F-G,26.0,1,1,0.667,1.0,2.0,0.5,0.372,0.129
2019-20,1629346,Alen Smailagic,1610612744,GSW,F,19.0,14,10,0.346,1.0,2.0,0.5,0.358,0.142
2019-20,1629744,Matt Thomas,1610612761,TOR,G,25.0,36,28,0.486,0.67,2.0,0.333,0.355,-0.021
2019-20,1629671,Miye Oni,1610612762,UTA,G-F,22.0,8,6,0.333,0.75,2.0,0.375,0.395,-0.02
2019-20,1628778,Paul Watson,1610612761,TOR,G,25.0,5,4,0.526,0.8,2.0,0.4,0.32,0.08
2019-20,1629719,Devontae Cacok,1610612747,LAL,F,23.0,1,1,0.25,1.0,2.0,0.5,0.332,0.169
2019-20,1628980,Jacob Evans,1610612750,MIN,G-F,23.0,29,23,0.31,0.79,1.97,0.404,0.368,0.036
2019-20,203124,Kyle O'Quinn,1610612755,PHI,C-F,30.0,26,19,0.273,0.46,1.96,0.235,0.293,-0.058
2019-20,1629660,Ty Jerome,1610612756,PHX,G-F,22.0,27,23,0.361,0.89,1.96,0.453,0.35,0.102
2019-20,202683,Enes Freedom,1610612738,BOS,C,28.0,57,45,0.196,0.6,1.96,0.304,0.349,-0.046
2019-20,1629058,Dzanan Musa,1610612751,BKN,G-F,21.0,37,32,0.436,0.73,1.95,0.375,0.363,0.012
2019-20,1626172,Kevon Looney,1610612744,GSW,F,24.0,20,16,0.317,0.55,1.95,0.282,0.341,-0.059
2019-20,1628382,Justin Jackson,1610612742,DAL,F,25.0,64,52,0.355,0.64,1.94,0.331,0.35,-0.019
2019-20,203526,Raul Neto,1610612755,PHI,G,28.0,49,39,0.331,0.63,1.94,0.326,0.354,-0.028
2019-20,1627761,DeAndre' Bembry,1610612737,ATL,G-F,25.0,42,36,0.27,0.81,1.93,0.42,0.36,0.06
2019-20,1626143,Jahlil Okafor,1610612740,NOP,C-F,24.0,30,22,0.206,0.87,1.93,0.448,0.35,0.098
2019-20,1629140,Johnathan Williams,1610612764,WAS,F,25.0,13,11,0.49,0.62,1.92,0.32,0.355,-0.035
2019-20,201960,DeMarre Carroll,1610612745,HOU,F,33.0,23,19,0.358,0.61,1.91,0.318,0.357,-0.039
2019-20,1629638,Nickeil Alexander-Walker,1610612740,NOP,G,21.0,44,36,0.347,0.77,1.91,0.405,0.357,0.047
2019-20,203077,Michael Kidd-Gilchrist,1610612742,DAL,F,26.0,23,20,0.37,0.57,1.91,0.295,0.334,-0.038
2019-20,1628391,D.J. Wilson,1610612749,MIL,F,24.0,35,25,0.368,0.49,1.91,0.254,0.323,-0.069
2019-20,1713,Vince Carter,1610612737,ATL,G-F,43.0,58,45,0.401,0.55,1.91,0.288,0.351,-0.063
2019-20,203584,Troy Daniels,1610612743,DEN,G,28.0,41,34,0.451,0.63,1.9,0.333,0.357,-0.024
2019-20,201229,Anthony Tolliver,1610612763,MEM,F,35.0,51,42,0.27,0.78,1.9,0.412,0.356,0.057
2019-20,201584,Courtney Lee,1610612742,DAL,G,34.0,21,19,0.364,0.62,1.9,0.325,0.342,-0.017
2019-20,1628436,Luke Kornet,1610612741,CHI,F-C,24.0,35,27,0.217,0.71,1.89,0.379,0.351,0.028
2019-20,1629726,Garrison Mathews,1610612764,WAS,G,23.0,17,11,0.427,0.65,1.88,0.344,0.385,-0.041
2019-20,1628964,Mo Bamba,1610612753,ORL,C,22.0,62,53,0.232,0.68,1.87,0.362,0.343,0.019
2019-20,1629168,BJ Johnson,1610612753,ORL,F,24.0,7,6,0.406,0.43,1.86,0.231,0.313,-0.082
2019-20,1629052,Oshae Brissett,1610612761,TOR,F-G,22.0,13,11,0.558,0.23,1.85,0.125,0.331,-0.206
2019-20,1626144,Emmanuel Mudiay,1610612762,UTA,G,24.0,51,44,0.341,0.67,1.82,0.366,0.35,0.016
2019-20,1626245,Cristiano Felicio,1610612741,CHI,F-C,27.0,22,15,0.244,0.55,1.82,0.3,0.358,-0.058
2019-20,1629059,Elie Okobo,1610612756,PHX,F-G,22.0,48,36,0.339,0.69,1.81,0.379,0.359,0.02
2019-20,201580,JaVale McGee,1610612747,LAL,C-F,32.0,68,54,0.203,0.78,1.81,0.431,0.356,0.075
2019-20,101139,CJ Miles,1610612764,WAS,G,33.0,10,9,0.31,0.7,1.8,0.389,0.351,0.038
2019-20,1626246,Boban Marjanovic,1610612742,DAL,C,31.0,40,32,0.304,0.63,1.8,0.347,0.361,-0.014
2019-20,1629641,Romeo Langford,1610612738,BOS,G-F,20.0,25,18,0.398,0.52,1.8,0.289,0.345,-0.056
2019-20,203957,Danté Exum,1610612739,CLE,G,24.0,33,26,0.347,0.76,1.79,0.424,0.366,0.058
2019-20,202697,Iman Shumpert,1610612751,BKN,G,30.0,13,12,0.365,0.54,1.77,0.304,0.346,-0.042
2019-20,1629644,KZ Okpala,1610612748,MIA,F-G,21.0,4,3,0.778,0.75,1.75,0.429,0.381,0.048
2019-20,201147,Corey Brewer,1610612758,SAC,G-F,34.0,4,2,0.7,0.75,1.75,0.429,0.349,0.079
2019-20,1629678,Admiral Schofield,1610612764,WAS,G-F,23.0,24,20,0.321,0.63,1.75,0.357,0.342,0.015
2019-20,1628443,Kadeem Allen,1610612752,NYK,G,27.0,8,8,0.359,0.88,1.75,0.5,0.359,0.141
2019-20,1629033,Theo Pinson,1610612752,NYK,G-F,24.0,30,20,0.361,0.67,1.73,0.385,0.336,0.049
2019-20,1629103,Kelan Martin,1610612750,MIN,F,24.0,30,19,0.295,0.53,1.73,0.308,0.368,-0.06
2019-20,1627777,Georges Niang,1610612762,UTA,F,27.0,65,55,0.359,0.71,1.71,0.414,0.356,0.058
2019-20,203118,Mike Scott,1610612755,PHI,F,31.0,64,56,0.367,0.44,1.69,0.259,0.358,-0.099
2019-20,1629019,Allonzo Trier,1610612752,NYK,G,24.0,19,17,0.333,0.79,1.68,0.469,0.366,0.103
2019-20,1629745,Tariq Owens,1610612756,PHX,F,25.0,3,3,0.5,0.67,1.67,0.4,0.346,0.054
2019-20,1626147,Justin Anderson,1610612751,BKN,F-G,26.0,9,7,0.395,0.44,1.67,0.267,0.382,-0.116
2019-20,203459,Allen Crabbe,1610612750,MIN,G-F,28.0,33,24,0.346,0.52,1.67,0.309,0.368,-0.059
2019-20,1628413,Jonah Bolden,1610612756,PHX,F,24.0,6,5,0.435,0.67,1.67,0.4,0.329,0.071
2019-20,201601,Luc Mbah a Moute,1610612745,HOU,F,33.0,3,2,0.417,0.67,1.67,0.4,0.318,0.082
2019-20,1629723,John Konchar,1610612763,MEM,G,24.0,18,15,0.38,0.78,1.67,0.467,0.339,0.128
2019-20,1629002,Chimezie Metu,1610612759,SAS,F-C,23.0,15,11,0.391,0.87,1.67,0.52,0.324,0.196
2019-20,1629713,Justin James,1610612758,SAC,G-F,23.0,20,14,0.367,0.55,1.65,0.333,0.336,-0.002
2019-20,200826,J.J. Barea,1610612742,DAL,G,36.0,28,21,0.338,0.68,1.64,0.413,0.347,0.066
2019-20,1629655,Daniel Gafford,1610612741,CHI,F-C,21.0,40,28,0.227,0.5,1.63,0.308,0.348,-0.041
2019-20,1628396,Tony Bradley,1610612762,UTA,C-F,22.0,57,42,0.202,0.49,1.63,0.301,0.353,-0.052
2019-20,1629682,Tremont Waters,1610612738,BOS,G,22.0,10,6,0.41,0.4,1.6,0.25,0.345,-0.095
2019-20,201149,Joakim Noah,1610612746,LAC,F-C,35.0,5,3,0.229,0.2,1.6,0.125,0.313,-0.188
2019-20,1629611,Terance Mann,1610612746,LAC,G-F,23.0,27,18,0.319,0.48,1.59,0.302,0.351,-0.049
2019-20,203943,Noah Vonleh,1610612743,DEN,F,24.0,32,22,0.239,0.53,1.59,0.333,0.361,-0.028
2019-20,203521,Matthew Dellavedova,1610612739,CLE,G,29.0,54,37,0.274,0.61,1.56,0.393,0.364,0.029
2019-20,203658,Norvel Pelle,1610612755,PHI,F,27.0,20,14,0.221,0.75,1.55,0.484,0.323,0.161
2019-20,1629151,Ryan Broekhoff,1610612755,PHI,G-F,29.0,11,10,0.266,0.36,1.55,0.235,0.36,-0.125
2019-20,1628403,Caleb Swanigan,1610612757,POR,F,23.0,24,18,0.257,0.58,1.54,0.378,0.353,0.025
2019-20,1628993,Alize Johnson,1610612754,IND,F,24.0,13,9,0.588,0.38,1.54,0.25,0.343,-0.093
2019-20,1627748,Thon Maker,1610612765,DET,F-C,23.0,59,41,0.198,0.56,1.51,0.371,0.352,0.019
2019-20,1628414,Sindarius Thornwell,1610612740,NOP,G,25.0,2,2,0.214,0.5,1.5,0.333,0.426,-0.093
2019-20,1628395,Jordan Bell,1610612739,CLE,F,25.0,26,19,0.328,0.38,1.5,0.256,0.35,-0.093
2019-20,1629663,Louis King,1610612765,DET,F,21.0,4,4,0.316,0.75,1.5,0.5,0.347,0.153
2019-20,202334,Ed Davis,1610612762,UTA,C-F,31.0,28,24,0.232,0.71,1.5,0.476,0.347,0.13
2019-20,200757,Thabo Sefolosha,1610612745,HOU,F-G,36.0,40,33,0.305,0.6,1.5,0.4,0.36,0.04
2019-20,1627820,Tyrone Wallace,1610612737,ATL,G,26.0,12,10,0.409,0.67,1.5,0.444,0.374,0.07
2019-20,1629734,Kyle Alexander,1610612748,MIA,F-C,23.0,2,2,0.375,0.0,1.5,0.0,0.357,-0.357
2019-20,1626195,Willy Hernangomez,1610612766,CHA,C-F,26.0,29,19,0.214,0.45,1.48,0.302,0.353,-0.05
2019-20,1628035,Alfonzo McKinnie,1610612739,CLE,F,27.0,38,27,0.335,0.58,1.47,0.393,0.366,0.027
2019-20,1629735,Chris Silva,1610612748,MIA,F,23.0,32,23,0.27,0.63,1.47,0.426,0.342,0.083
2019-20,1629162,Jordan McLaughlin,1610612750,MIN,G,24.0,30,22,0.199,0.47,1.47,0.318,0.357,-0.039
2019-20,1628408,PJ Dozier,1610612743,DEN,G-F,23.0,26,19,0.277,0.73,1.46,0.5,0.36,0.14
2019-20,202734,E'Twaun Moore,1610612740,NOP,G,31.0,54,39,0.268,0.67,1.46,0.456,0.368,0.087
2019-20,1626187,Michael Frazier II,1610612745,HOU,G,26.0,11,8,0.291,0.45,1.45,0.313,0.338,-0.025
2019-20,1629750,Javonte Green,1610612738,BOS,G-F,26.0,41,30,0.369,0.41,1.44,0.288,0.356,-0.068
2019-20,1628427,Vlatko Čančar,1610612743,DEN,F,23.0,9,7,0.65,0.67,1.44,0.462,0.385,0.077
2019-20,203488,Mike Muscala,1610612760,OKC,F-C,28.0,43,34,0.197,0.56,1.44,0.387,0.339,0.048
2019-20,1627767,Cheick Diallo,1610612756,PHX,F-C,23.0,44,26,0.258,0.57,1.43,0.397,0.337,0.06
2019-20,203460,Andre Roberson,1610612760,OKC,G-F,28.0,7,5,0.25,0.29,1.43,0.2,0.35,-0.15
2019-20,1629714,Jarrell Brantley,1610612762,UTA,F,24.0,7,6,0.263,0.57,1.43,0.4,0.39,0.011
2019-20,2199,Tyson Chandler,1610612745,HOU,C,37.0,24,17,0.296,0.25,1.42,0.176,0.344,-0.168
2019-20,1628388,T.J. Leaf,1610612754,IND,F,23.0,24,18,0.296,0.54,1.42,0.382,0.351,0.031
2019-20,1629126,Deonte Burton,1610612760,OKC,G-F,26.0,32,22,0.352,0.63,1.41,0.444,0.339,0.105
2019-20,1627812,Yogi Ferrell,1610612758,SAC,G,27.0,42,29,0.401,0.52,1.4,0.373,0.344,0.029
2019-20,1629035,Carsen Edwards,1610612738,BOS,G,22.0,34,24,0.423,0.32,1.38,0.234,0.347,-0.113
2019-20,1629599,Amir Coffey,1610612746,LAC,G-F,23.0,13,9,0.375,0.62,1.38,0.444,0.311,0.133
2019-20,1629139,Yuta Watanabe,1610612763,MEM,G-F,25.0,14,10,0.559,0.57,1.36,0.421,0.355,0.066
2019-20,1628476,Derrick Walton Jr.,1610612765,DET,G,25.0,22,11,0.345,0.45,1.36,0.333,0.357,-0.023
2019-20,1626259,Malcolm Miller,1610612761,TOR,G-F,27.0,20,13,0.466,0.45,1.35,0.333,0.354,-0.021
2019-20,1629724,Vic Law,1610612753,ORL,F,24.0,6,4,0.471,0.5,1.33,0.375,0.322,0.053
2019-20,1629621,Marial Shayok,1610612755,PHI,G-F,24.0,3,3,0.5,0.33,1.33,0.25,0.411,-0.161
2019-20,1627784,Jarrod Uthoff,1610612764,WAS,F,27.0,6,6,0.421,0.5,1.33,0.375,0.283,0.092
2019-20,1629741,Marko Guduric,1610612763,MEM,G,25.0,39,28,0.329,0.54,1.33,0.404,0.349,0.055
2019-20,1629676,Isaiah Roby,1610612760,OKC,F,22.0,3,3,0.667,0.33,1.33,0.25,0.335,-0.085
2019-20,201162,Jared Dudley,1610612747,LAL,F,34.0,37,23,0.297,0.57,1.32,0.429,0.357,0.072
2019-20,1629730,Rayjon Tucker,1610612762,UTA,G,22.0,16,13,0.389,0.69,1.31,0.524,0.389,0.135
2019-20,1628987,Kevin Hervey,1610612760,OKC,F,23.0,7,4,0.375,0.29,1.29,0.222,0.317,-0.095
2019-20,1628985,Devon Hall,1610612760,OKC,G,24.0,7,5,0.45,0.57,1.29,0.444,0.361,0.083
2019-20,1629015,Zhaire Smith,1610612755,PHI,G,21.0,4,3,0.417,1.0,1.25,0.8,0.336,0.464
2019-20,1629076,Tyler Cook,1610612743,DEN,F,22.0,8,5,0.455,0.63,1.25,0.5,0.383,0.117
2019-20,1628982,Melvin Frazier Jr.,1610612753,ORL,G-F,23.0,12,9,0.405,0.25,1.25,0.2,0.347,-0.147
2019-20,1629117,Wenyen Gabriel,1610612757,POR,F,23.0,22,15,0.318,0.59,1.23,0.481,0.358,0.124
2019-20,1629683,Quinndary Weatherspoon,1610612759,SAS,G,23.0,9,6,0.344,0.56,1.22,0.455,0.354,0.1
2019-20,1629048,Goga Bitadze,1610612754,IND,C-F,20.0,53,32,0.225,0.26,1.21,0.219,0.349,-0.13
2019-20,1629738,Vincent Poirier,1610612738,BOS,C-F,26.0,19,13,0.258,0.47,1.21,0.391,0.349,0.042
2019-20,1628518,Amile Jefferson,1610612753,ORL,F,27.0,12,8,0.483,0.25,1.17,0.214,0.327,-0.113
2019-20,1626169,Stanley Johnson,1610612761,TOR,F-G,24.0,23,15,0.386,0.39,1.17,0.333,0.345,-0.012
2019-20,203998,Bruno Caboclo,1610612745,HOU,F,24.0,27,16,0.248,0.41,1.15,0.355,0.368,-0.013
2019-20,1629649,Ignas Brazdeikis,1610612752,NYK,F,21.0,7,4,0.533,0.29,1.14,0.25,0.353,-0.103
2019-20,203648,Thanasis Antetokounmpo,1610612749,MIL,F,27.0,15,9,0.34,0.4,1.07,0.375,0.35,0.025
2019-20,1629650,Moses Brown,1610612757,POR,C,20.0,7,4,0.333,0.57,1.0,0.571,0.338,0.234
2019-20,1627790,Ante Zizic,1610612739,CLE,C,23.0,21,15,0.174,0.57,1.0,0.571,0.342,0.23
2019-20,1628605,Dusty Hannahs,1610612763,MEM,G,26.0,2,1,0.4,0.5,1.0,0.5,0.4,0.1
2019-20,1629729,Josh Reaves,1610612742,DAL,G-F,23.0,2,2,0.333,0.5,1.0,0.5,0.406,0.095
2019-20,1629760,Matt Mooney,1610612739,CLE,G,25.0,3,1,0.429,0.0,1.0,0.0,0.361,-0.361
2019-20,1629133,Daryl Macon,1610612748,MIA,G,24.0,2,2,0.4,0.0,1.0,0.0,0.313,-0.313
2019-20,1629044,Shamorie Ponds,1610612761,TOR,G,22.0,1,1,0.333,1.0,1.0,1.0,0.358,0.642
2019-20,1628513,Naz Mitrou-Long,1610612754,IND,G,26.0,3,2,0.188,0.0,1.0,0.0,0.315,-0.315
2019-20,1629625,Justin Wright-Foreman,1610612762,UTA,G,22.0,3,2,0.25,0.33,1.0,0.333,0.392,-0.058
2019-20,1629147,Joe Chealey,1610612766,CHA,G,24.0,1,1,0.167,0.0,1.0,0.0,0.396,-0.396
2019-20,1628405,Johnathan Motley,1610612746,LAC,F,25.0,7,3,0.333,0.43,1.0,0.429,0.287,0.142
2019-20,2037,Jamal Crawford,1610612751,BKN,G,40.0,1,1,1.0,1.0,1.0,1.0,0.418,0.582
2019-20,1629752,Juwan Morgan,1610612762,UTA,F,23.0,17,6,0.267,0.18,0.94,0.188,0.337,-0.15
2019-20,1629662,Mfiondu Kabengele,1610612746,LAC,F-C,22.0,10,5,0.209,0.5,0.9,0.556,0.33,0.225
2019-20,1629718,Charlie Brown Jr.,1610612737,ATL,G,23.0,7,4,0.353,0.29,0.86,0.333,0.356,-0.023
2019-20,1629620,Justin Robinson,1610612764,WAS,G,22.0,6,4,0.385,0.17,0.83,0.2,0.378,-0.178
2019-20,1628430,Nigel Williams-Goss,1610612762,UTA,G,25.0,6,4,0.294,0.17,0.83,0.2,0.371,-0.171
2019-20,1626170,Jerian Grant,1610612764,WAS,G,27.0,6,3,0.161,0.5,0.83,0.6,0.332,0.268
2019-20,202718,Chandler Parsons,1610612737,ATL,F,31.0,5,4,0.333,0.6,0.8,0.75,0.331,0.419
2019-20,1629669,Jaylen Nowell,1610612750,MIN,G,20.0,12,8,0.2,0.25,0.75,0.333,0.377,-0.044
2019-20,2617,Udonis Haslem,1610612748,MIA,F,40.0,4,2,0.15,0.5,0.75,0.667,0.364,0.302
2019-20,1629731,Dean Wade,1610612739,CLE,F-C,23.0,11,6,0.267,0.27,0.73,0.375,0.354,0.022
2019-20,1629648,Jordan Bone,1610612765,DET,G,22.0,7,3,0.385,0.14,0.71,0.2,0.371,-0.171
2019-20,1629658,Jaylen Hoard,1610612757,POR,F,21.0,10,5,0.25,0.2,0.7,0.286,0.347,-0.061
2019-20,1628499,Antonius Cleveland,1610612742,DAL,G,26.0,6,4,0.308,0.33,0.67,0.5,0.36,0.141
2019-20,1626184,Chasson Randle,1610612744,GSW,G,27.0,3,2,0.182,0.67,0.67,1.0,0.389,0.611
2019-20,1628968,Brian Bowen II,1610612754,IND,F-G,21.0,5,1,0.3,0.4,0.6,0.667,0.351,0.316
2019-20,1629020,Jarred Vanderbilt,1610612750,MIN,F,21.0,9,4,0.263,0.11,0.56,0.2,0.317,-0.117
2019-20,1628961,Kostas Antetokounmpo,1610612747,LAL,F,22.0,4,2,0.222,0.25,0.5,0.5,0.25,0.25
2019-20,1629622,Max Strus,1610612741,CHI,G-F,24.0,2,1,0.333,0.0,0.5,0.0,0.363,-0.363
2019-20,1629605,Tacko Fall,1610612738,BOS,C,24.0,4,2,0.125,0.25,0.5,0.5,0.346,0.155
2019-20,1629608,Dewan Hernandez,1610612761,TOR,C-F,23.0,6,3,0.214,0.17,0.5,0.333,0.323,0.01
2019-20,1629657,Kyle Guy,1610612758,SAC,G,22.0,2,1,0.25,0.5,0.5,1.0,0.333,0.667
2019-20,201583,Ryan Anderson,1610612745,HOU,F,32.0,2,1,0.25,0.0,0.5,0.0,0.413,-0.413
2019-20,1628383,Justin Patton,1610612765,DET,C,23.0,5,2,0.125,0.2,0.4,0.5,0.355,0.145
2019-20,1627740,Henry Ellenson,1610612751,BKN,F-C,23.0,5,2,0.286,0.0,0.4,0.0,0.38,-0.38
2019-20,1629017,Khyri Thomas,1610612765,DET,G,24.0,6,2,0.143,0.17,0.33,0.5,0.365,0.135
2019-20,203705,Josh Magette,1610612753,ORL,G,30.0,5,1,0.091,0.0,0.2,0.0,0.357,-0.357
2018-19,203960,JaKarr Sampson,1610612741,CHI,F,26.0,4,4,0.537,2.25,7.25,0.31,0.354,-0.044
2018-19,201950,Jrue Holiday,1610612740,NOP,G,29.0,67,66,0.422,2.45,6.94,0.353,0.355,-0.002
2018-19,1628999,Yante Maten,1610612748,MIA,F,22.0,1,1,0.545,0.0,6.0,0.0,0.287,-0.287
2018-19,203954,Joel Embiid,1610612755,PHI,F-C,25.0,61,61,0.258,2.2,5.75,0.382,0.35,0.032
2018-19,203110,Draymond Green,1610612744,GSW,F,29.0,66,66,0.388,1.91,5.74,0.332,0.353,-0.021
2018-19,203506,Victor Oladipo,1610612754,IND,G,27.0,36,36,0.462,2.06,5.67,0.363,0.354,0.009
2018-19,202689,Kemba Walker,1610612766,CHA,G,29.0,81,80,0.391,1.99,5.47,0.363,0.354,0.01
2018-19,203078,Bradley Beal,1610612764,WAS,G,26.0,81,79,0.403,2.06,5.42,0.38,0.356,0.024
2018-19,202331,Paul George,1610612760,OKC,F,29.0,76,76,0.376,1.75,5.38,0.325,0.355,-0.029
2018-19,201142,Kevin Durant,1610612744,GSW,F,30.0,78,77,0.431,1.94,5.24,0.369,0.352,0.017
2018-19,201933,Blake Griffin,1610612765,DET,F,30.0,75,73,0.421,1.92,5.21,0.368,0.351,0.017
2018-19,1627783,Pascal Siakam,1610612761,TOR,F,25.0,80,80,0.378,1.56,5.2,0.3,0.349,-0.048
2018-19,203897,Zach LaVine,1610612741,CHI,G,24.0,61,59,0.476,2.02,5.18,0.389,0.355,0.035
2018-19,203952,Andrew Wiggins,1610612750,MIN,F-G,24.0,73,70,0.383,1.86,5.18,0.36,0.359,0.0
2018-19,201572,Brook Lopez,1610612749,MIL,C,31.0,81,77,0.245,1.94,5.06,0.383,0.347,0.036
2018-19,1628372,Dennis Smith Jr.,1610612752,NYK,G,21.0,53,53,0.388,1.7,5.02,0.338,0.357,-0.019
2018-19,1626154,RJ Hunter,1610612738,BOS,G,25.0,1,1,0.417,0.0,5.0,0.0,0.294,-0.294
2018-19,1628381,John Collins,1610612737,ATL,F-C,21.0,61,61,0.381,1.8,4.97,0.363,0.351,0.012
2018-19,201152,Thaddeus Young,1610612754,IND,F,31.0,81,81,0.4,1.84,4.96,0.371,0.352,0.018
2018-19,1626196,Josh Richardson,1610612748,MIA,G-F,25.0,73,73,0.382,1.63,4.86,0.335,0.356,-0.021
2018-19,203496,Robert Covington,1610612750,MIN,F,28.0,34,34,0.369,1.97,4.85,0.406,0.367,0.04
2018-19,203935,Marcus Smart,1610612738,BOS,G,25.0,80,79,0.483,1.6,4.83,0.332,0.357,-0.025
2018-19,201145,Jeff Green,1610612764,WAS,F,32.0,76,75,0.383,1.86,4.83,0.384,0.355,0.029
2018-19,203507,Giannis Antetokounmpo,1610612749,MIL,F,24.0,72,72,0.411,1.56,4.82,0.323,0.35,-0.027
2018-19,203501,Tim Hardaway Jr.,1610612742,DAL,G,27.0,64,64,0.432,1.86,4.81,0.386,0.36,0.027
2018-19,1629012,Collin Sexton,1610612739,CLE,G,20.0,82,79,0.413,1.95,4.8,0.406,0.359,0.047
2018-19,1627742,Brandon Ingram,1610612747,LAL,F,21.0,52,50,0.405,1.5,4.77,0.315,0.356,-0.042
2018-19,203944,Julius Randle,1610612740,NOP,C-F,24.0,73,72,0.36,1.75,4.74,0.37,0.351,0.019
2018-19,201144,Mike Conley,1610612763,MEM,G,31.0,70,67,0.417,1.81,4.74,0.383,0.357,0.025
2018-19,1628401,Derrick White,1610612759,SAS,G,24.0,67,64,0.359,1.66,4.73,0.35,0.354,-0.003
2018-19,201935,James Harden,1610612745,HOU,G,29.0,77,76,0.322,1.57,4.71,0.333,0.351,-0.017
2018-19,202326,DeMarcus Cousins,1610612744,GSW,C,28.0,30,30,0.275,2.03,4.7,0.433,0.357,0.075
