Season,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,MIN1,DIST_FEET,DIST_MILES,DIST_MILES_OFF,DIST_MILES_DEF,AVG_SPEED,AVG_SPEED_OFF,AVG_SPEED_DEF
2025-26,203484,Kentavious Caldwell-Pope,1610612763,MEM,24,11,13,21.9,21.9,7824.6,1.5,0.8,0.7,4.25,4.4,4.11
2025-26,1631165,Keon Ellis,1610612758,SAC,23,5,18,16.3,16.3,6173.4,1.2,0.6,0.6,4.48,4.6,4.36
2025-26,1642352,Keshad Johnson,1610612748,MIA,9,6,3,11.7,11.7,4692.6,0.9,0.5,0.4,4.75,5.25,4.26
2025-26,201142,Kevin Durant,1610612745,HOU,20,14,6,35.4,35.4,11132.7,2.1,1.2,0.9,3.7,3.87,3.51
2025-26,1628989,Kevin Huerter,1610612741,CHI,19,9,10,24.1,24.1,9602.4,1.8,1.0,0.8,4.79,5.29,4.26
2025-26,201567,Kevin Love,1610612762,UTA,14,4,10,14.6,14.6,5024.8,1.0,0.5,0.4,4.11,4.33,3.87
2025-26,1641755,Kevin McCullar Jr.,1610612752,NYK,1,1,0,1.2,1.2,447.0,0.1,0.1,0.0,4.54,5.99,0.0
2025-26,1629645,Kevin Porter Jr.,1610612749,MIL,7,4,3,29.3,29.3,11458.3,2.2,1.1,1.0,4.65,5.02,4.3
2025-26,1626172,Kevon Looney,1610612740,NOP,12,2,10,12.9,12.9,4590.0,0.9,0.5,0.4,4.22,4.38,4.06
2025-26,1641718,Keyonte George,1610612762,UTA,23,8,15,33.4,33.4,12132.8,2.3,1.3,1.0,4.32,4.63,4.0
2025-26,1642863,Khaman Maluach,1610612756,PHX,12,6,6,4.9,4.9,1814.7,0.3,0.2,0.2,4.25,4.33,4.16
2025-26,203114,Khris Middleton,1610612764,WAS,16,3,13,25.8,25.8,9217.9,1.7,0.9,0.8,4.32,4.74,3.97
2025-26,202691,Klay Thompson,1610612742,DAL,23,7,16,21.8,21.8,8099.1,1.5,0.9,0.7,4.39,4.84,3.92
2025-26,1641738,Kobe Brown,1610612746,LAC,16,3,13,12.0,12.0,4561.9,0.9,0.5,0.4,4.36,4.49,4.23
2025-26,1642920,Kobe Sanders,1610612746,LAC,17,4,13,19.3,19.3,7231.8,1.4,0.7,0.6,4.39,4.54,4.23
2025-26,1642886,Koby Brea,1610612756,PHX,2,1,1,3.9,3.9,1688.5,0.3,0.2,0.1,4.54,5.32,5.27
2025-26,1642851,Kon Knueppel,1610612766,CHA,24,7,17,33.5,33.5,13256.2,2.5,1.4,1.1,4.72,5.18,4.25
2025-26,1627739,Kris Dunn,1610612746,LAC,25,6,19,26.3,26.3,10031.3,1.9,1.0,0.9,4.52,4.58,4.46
2025-26,1631200,Kris Murray,1610612757,POR,22,7,15,24.7,24.7,9660.1,1.8,0.9,0.9,4.58,4.67,4.5
2025-26,204001,Kristaps Porziņģis,1610612737,ATL,13,6,7,25.9,25.9,8980.0,1.7,0.9,0.8,4.09,4.29,3.92
2025-26,203937,Kyle Anderson,1610612762,UTA,8,1,7,18.3,18.3,6415.9,1.2,0.6,0.6,4.08,4.48,3.69
2025-26,1642271,Kyle Filipowski,1610612762,UTA,22,8,14,22.6,22.6,8333.7,1.6,0.8,0.7,4.33,4.63,4.03
2025-26,1628398,Kyle Kuzma,1610612749,MIL,24,11,13,26.0,26.0,9507.5,1.8,0.9,0.9,4.42,4.73,4.12
2025-26,200768,Kyle Lowry,1610612755,PHI,3,3,0,8.1,8.1,2689.0,0.5,0.3,0.2,3.99,4.05,3.92
2025-26,1642273,Kyshawn George,1610612764,WAS,20,2,18,31.5,31.5,12096.1,2.3,1.2,1.1,4.6,5.07,4.18
2025-26,1630163,LaMelo Ball,1610612766,CHA,16,5,11,28.9,28.9,11024.3,2.1,1.2,0.9,4.57,5.13,4.0
2025-26,1642950,Lachlan Olbrich,1610612741,CHI,5,0,5,7.2,7.2,2981.8,0.6,0.3,0.3,4.82,5.53,4.46
2025-26,1629013,Landry Shamet,1610612752,NYK,15,9,6,20.9,20.9,8459.6,1.6,0.9,0.7,4.85,5.21,4.5
2025-26,1626204,Larry Nance Jr.,1610612739,CLE,16,10,6,15.0,15.0,5704.9,1.1,0.6,0.5,4.52,4.75,4.25
2025-26,1628374,Lauri Markkanen,1610612762,UTA,22,8,14,35.1,35.1,12937.8,2.5,1.3,1.1,4.35,4.68,4.01
2025-26,2544,LeBron James,1610612747,LAL,8,6,2,33.5,33.5,10303.0,2.0,1.0,1.0,3.63,3.73,3.53
2025-26,1631159,Leonard Miller,1610612750,MIN,9,6,3,4.3,4.3,1827.1,0.3,0.2,0.2,4.83,5.24,4.4
2025-26,1642862,Liam McNeeley,1610612766,CHA,18,6,12,14.1,14.1,5391.8,1.0,0.5,0.5,4.5,4.69,4.3
2025-26,1630322,Lindy Waters III,1610612759,SAS,12,8,4,6.9,6.9,2763.7,0.5,0.3,0.3,4.85,5.18,4.4
2025-26,1628366,Lonzo Ball,1610612739,CLE,18,10,8,23.5,23.5,8832.2,1.7,0.9,0.8,4.46,5.0,3.95
2025-26,1629652,Luguentz Dort,1610612760,OKC,16,16,0,28.7,28.7,10144.6,1.9,1.0,0.9,4.23,4.42,4.05
2025-26,1629029,Luka Dončić,1610612747,LAL,18,13,5,37.2,37.2,12048.2,2.3,1.3,1.0,3.84,4.19,3.46
2025-26,1630568,Luka Garza,1610612738,BOS,19,11,8,13.1,13.1,5255.6,1.0,0.5,0.4,4.8,5.05,4.53
2025-26,1628379,Luke Kennard,1610612737,ATL,22,12,10,20.7,20.7,7967.8,1.5,0.8,0.7,4.55,5.07,4.07
2025-26,1628436,Luke Kornet,1610612759,SAS,16,12,4,25.5,25.5,9227.1,1.7,0.9,0.8,4.37,4.54,4.16
2025-26,1631247,Luke Travers,1610612739,CLE,11,6,5,8.9,8.9,3610.6,0.7,0.4,0.3,4.79,5.14,4.44
2025-26,1630644,Mac McClung,1610612754,IND,3,0,3,11.3,11.3,4617.3,0.9,0.5,0.4,4.82,4.92,4.71
2025-26,1631103,Malaki Branham,1610612764,WAS,11,1,10,8.0,8.0,3032.9,0.6,0.3,0.3,4.39,4.61,4.16
2025-26,1628370,Malik Monk,1610612758,SAC,21,5,16,23.5,23.5,8391.8,1.6,0.9,0.7,4.21,4.57,3.82
2025-26,1631204,Marcus Sasser,1610612765,DET,1,1,0,4.2,4.2,1530.0,0.3,0.2,0.1,4.22,4.38,3.95
2025-26,203935,Marcus Smart,1610612747,LAL,15,11,4,26.9,26.9,8951.7,1.7,0.9,0.8,3.96,4.14,3.77
2025-26,1641813,Mark Sears,1610612749,MIL,7,1,6,3.7,3.7,1596.9,0.3,0.2,0.1,4.76,5.05,4.47
2025-26,1631109,Mark Williams,1610612756,PHX,21,13,8,24.8,24.8,8934.6,1.7,0.9,0.8,4.27,4.53,4.05
2025-26,1628963,Marvin Bagley III,1610612764,WAS,18,2,16,17.8,17.8,6880.9,1.3,0.7,0.6,4.63,4.88,4.35
2025-26,203486,Mason Plumlee,1610612766,CHA,10,4,6,9.4,9.4,3511.8,0.7,0.4,0.3,4.45,4.78,3.96
2025-26,1641824,Matas Buzelis,1610612741,CHI,23,9,14,28.6,28.6,11180.9,2.1,1.1,1.0,4.71,5.17,4.28
2025-26,1629680,Matisse Thybulle,1610612757,POR,4,2,2,12.2,12.2,4806.5,0.9,0.4,0.5,4.43,4.98,4.03
2025-26,1631108,Max Christie,1610612742,DAL,25,9,16,28.9,28.9,11035.1,2.1,1.1,0.9,4.52,4.9,4.13
2025-26,1628467,Maxi Kleber,1610612747,LAL,10,6,4,12.1,12.1,4204.9,0.8,0.4,0.4,4.06,4.3,3.82
2025-26,1642875,Maxime Raynaud,1610612758,SAC,16,5,11,16.8,16.8,6554.1,1.2,0.7,0.6,4.68,4.91,4.4
2025-26,1642877,Micah Peavy,1610612740,NOP,21,2,19,16.3,16.3,6379.7,1.2,0.6,0.6,4.59,4.86,4.29
2025-26,1629008,Michael Porter Jr.,1610612751,BKN,19,6,13,32.8,32.8,12015.9,2.3,1.3,1.0,4.36,4.66,4.06
2025-26,1628969,Mikal Bridges,1610612752,NYK,24,17,7,34.4,34.4,13618.7,2.6,1.4,1.1,4.74,5.07,4.38
2025-26,201144,Mike Conley,1610612750,MIN,24,15,9,19.1,19.1,7360.2,1.4,0.8,0.6,4.55,4.87,4.2
2025-26,1628970,Miles Bridges,1610612766,CHA,24,7,17,34.7,34.7,12458.5,2.4,1.3,1.1,4.27,4.56,3.98
2025-26,1642939,Miles Kelly,1610612742,DAL,2,1,1,5.6,5.6,2301.0,0.4,0.2,0.2,4.74,4.82,4.69
2025-26,1630540,Miles McBride,1610612752,NYK,20,16,4,27.0,27.0,10581.9,2.0,1.1,0.9,4.67,4.81,4.53
2025-26,1629011,Mitchell Robinson,1610612752,NYK,16,11,5,17.5,17.5,6064.9,1.1,0.6,0.6,4.21,4.23,4.2
2025-26,1642885,Mohamed Diawara,1610612752,NYK,17,12,5,3.3,3.3,1330.9,0.3,0.1,0.1,4.73,4.98,4.45
2025-26,1628420,Monte Morris,1610612754,IND,6,0,6,10.8,10.8,4244.5,0.8,0.4,0.4,4.55,5.04,4.11
2025-26,1630541,Moses Moody,1610612744,GSW,23,11,12,24.9,24.9,8862.1,1.7,0.9,0.8,4.22,4.45,3.98
2025-26,1631243,Mouhamed Gueye,1610612737,ATL,25,14,11,17.2,17.2,6689.2,1.3,0.6,0.6,4.62,4.89,4.37
2025-26,1630619,Moussa Cisse,1610612742,DAL,18,5,13,10.1,10.1,3820.7,0.7,0.4,0.4,4.46,4.83,4.15
2025-26,1631217,Moussa Diabaté,1610612766,CHA,23,7,16,22.4,22.4,8655.1,1.6,0.9,0.8,4.52,4.74,4.29
2025-26,1626167,Myles Turner,1610612749,MIL,25,11,14,28.6,28.6,10104.5,1.9,1.0,0.9,4.21,4.42,4.0
2025-26,1642066,Myron Gardner,1610612748,MIA,4,4,0,2.4,2.4,1054.5,0.2,0.1,0.1,5.15,6.0,4.16
2025-26,1642368,N'Faly Dante,1610612737,ATL,4,3,1,3.9,3.9,1417.0,0.3,0.1,0.1,4.42,4.49,4.34
2025-26,1641772,Nae'Qwan Tomlin,1610612739,CLE,16,9,7,17.0,17.0,6591.2,1.2,0.6,0.6,4.61,4.96,4.32
2025-26,1630230,Naji Marshall,1610612742,DAL,25,9,16,27.5,27.5,10025.2,1.9,1.0,0.9,4.29,4.51,4.07
2025-26,1629675,Naz Reid,1610612750,MIN,24,15,9,25.9,25.9,9396.2,1.8,0.9,0.8,4.31,4.55,4.06
2025-26,1629674,Neemias Queta,1610612738,BOS,23,13,10,24.3,24.3,8656.0,1.6,0.9,0.8,4.3,4.49,4.1
2025-26,1629651,Nic Claxton,1610612751,BKN,23,6,17,30.2,30.2,10746.0,2.0,1.1,1.0,4.25,4.32,4.17
2025-26,1630208,Nick Richards,1610612756,PHX,23,12,11,9.7,9.7,3667.1,0.7,0.4,0.3,4.57,4.86,4.27
2025-26,1641733,Nick Smith Jr.,1610612747,LAL,9,5,4,14.8,14.8,5775.6,1.1,0.6,0.4,4.47,4.78,4.08
2025-26,1629638,Nickeil Alexander-Walker,1610612737,ATL,23,12,11,32.7,32.7,13370.8,2.5,1.4,1.2,4.84,5.54,4.21
2025-26,201587,Nicolas Batum,1610612746,LAC,25,6,19,19.7,19.7,7503.0,1.4,0.8,0.7,4.4,4.45,4.35
2025-26,1628502,Nigel Hayes-Davis,1610612756,PHX,18,8,10,9.1,9.1,3333.5,0.6,0.3,0.3,4.32,4.59,4.06
2025-26,203999,Nikola Jokić,1610612743,DEN,23,17,6,34.9,34.9,11282.3,2.1,1.1,1.0,3.84,4.11,3.56
2025-26,1631107,Nikola Jović,1610612748,MIA,17,9,8,19.8,19.8,7830.1,1.5,0.8,0.7,4.65,5.38,4.06
2025-26,202696,Nikola Vučević,1610612741,CHI,22,9,13,30.4,30.4,10222.5,1.9,1.0,0.9,4.03,4.26,3.82
2025-26,1642363,Nique Clifford,1610612758,SAC,20,5,15,16.2,16.2,6486.6,1.2,0.6,0.6,4.74,4.9,4.59
2025-26,1642855,Noa Essengue,1610612741,CHI,2,1,1,3.0,3.0,1209.5,0.2,0.1,0.1,5.32,5.26,5.43
2025-26,1641730,Noah Clowney,1610612751,BKN,23,6,17,28.1,28.1,10276.3,1.9,1.1,0.9,4.34,4.69,3.98
2025-26,1642869,Noah Penda,1610612753,ORL,13,6,7,8.7,8.7,3519.4,0.7,0.4,0.3,4.66,4.95,4.27
2025-26,1642849,Nolan Traore,1610612751,BKN,4,0,4,8.8,8.8,3627.0,0.7,0.4,0.3,4.72,5.21,4.29
2025-26,1626181,Norman Powell,1610612748,MIA,18,11,7,30.7,30.7,11248.9,2.1,1.1,1.0,4.37,5.01,3.86
2025-26,1628384,OG Anunoby,1610612752,NYK,15,11,4,30.6,30.6,11026.5,2.1,1.1,1.0,4.3,4.39,4.24
2025-26,1630167,Obi Toppin,1610612754,IND,3,0,3,27.4,27.4,11089.0,2.1,1.1,1.0,4.82,5.1,4.54
2025-26,1630534,Ochai Agbaji,1610612761,TOR,18,9,9,14.6,14.6,5999.1,1.1,0.6,0.6,4.88,5.2,4.6
2025-26,1641765,Olivier-Maxence Prosper,1610612763,MEM,13,6,7,9.4,9.4,3885.0,0.7,0.4,0.3,4.9,5.36,4.47
2025-26,1630168,Onyeka Okongwu,1610612737,ATL,24,13,11,30.7,30.7,10927.9,2.1,1.1,1.0,4.23,4.49,3.98
2025-26,1631115,Orlando Robinson,1610612753,ORL,3,2,1,7.2,7.2,2770.0,0.5,0.3,0.2,4.61,4.57,4.08
2025-26,1642345,Oso Ighodaro,1610612756,PHX,25,14,11,17.5,17.5,6402.0,1.2,0.6,0.6,4.34,4.66,4.04
2025-26,1631172,Ousmane Dieng,1610612760,OKC,17,16,1,12.5,12.5,4443.5,0.8,0.4,0.4,4.22,4.42,4.02
2025-26,1629023,P.J. Washington,1610612742,DAL,20,6,14,31.9,31.9,11678.0,2.2,1.2,1.0,4.35,4.67,4.04
2025-26,1641790,PJ Hall,1610612763,MEM,7,2,5,3.8,3.8,1480.4,0.3,0.1,0.1,4.6,4.92,4.33
2025-26,1642359,Pacôme Dadiet,1610612752,NYK,9,7,2,2.4,2.4,1004.8,0.2,0.1,0.1,4.73,4.9,4.51
2025-26,1631094,Paolo Banchero,1610612753,ORL,15,8,7,31.3,31.3,11455.1,2.2,1.2,1.0,4.31,4.74,3.9
2025-26,1627783,Pascal Siakam,1610612754,IND,23,6,17,34.2,34.2,12719.0,2.4,1.3,1.1,4.42,4.87,3.98
2025-26,1626192,Pat Connaughton,1610612766,CHA,12,3,9,9.7,9.7,3571.7,0.7,0.4,0.3,4.32,4.79,3.83
2025-26,1630311,Pat Spencer,1610612744,GSW,17,9,8,15.8,15.8,6350.6,1.2,0.7,0.5,4.71,5.0,4.39
2025-26,1630172,Patrick Williams,1610612741,CHI,22,8,14,20.9,20.9,7827.5,1.5,0.8,0.7,4.46,4.9,4.07
2025-26,202331,Paul George,1610612755,PHI,8,5,3,24.4,24.4,8782.4,1.7,0.9,0.7,4.4,4.7,4.1
2025-26,1630194,Paul Reed,1610612765,DET,17,13,4,11.5,11.5,4456.1,0.8,0.4,0.4,4.51,4.66,4.42
2025-26,1630202,Payton Pritchard,1610612738,BOS,25,15,10,32.3,32.3,12070.8,2.3,1.3,1.0,4.48,4.9,4.03
2025-26,1641796,Pelle Larsson,1610612748,MIA,22,13,9,21.8,21.8,8863.3,1.7,0.9,0.8,4.87,5.66,4.25
2025-26,1631250,Pete Nance,1610612749,MIL,6,1,5,2.9,2.9,1067.5,0.2,0.1,0.1,3.98,4.69,3.46
2025-26,1631212,Peyton Watson,1610612743,DEN,23,17,6,27.2,27.2,10283.2,1.9,1.0,0.9,4.46,4.57,4.35
2025-26,1630173,Precious Achiuwa,1610612758,SAC,17,4,13,20.5,20.5,7429.4,1.4,0.7,0.7,4.3,4.38,4.21
