Season,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,NICKNAME,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT
2025-26,1629674,Neemias Queta,1610612738,BOS,26.0,Neemias,109,152,0.717,6,16,0.375,0,2,0.0,0,3,0.0,0,0,0.0
2025-26,1629651,Nic Claxton,1610612751,BKN,26.0,Nic,130,209,0.622,8,26,0.308,3,4,0.75,1,11,0.091,0,0,0.0
2025-26,1630208,Nick Richards,1610612756,PHX,28.0,Nick,24,45,0.533,6,12,0.5,1,3,0.333,0,0,0.0,0,0,0.0
2025-26,1641733,Nick Smith Jr.,1610612747,LAL,21.0,Nick,4,7,0.571,8,21,0.381,3,5,0.6,15,36,0.417,0,0,0.0
2025-26,1629638,Nickeil Alexander-Walker,1610612737,ATL,27.0,Nickeil,87,153,0.569,18,43,0.419,9,23,0.391,79,209,0.378,0,0,0.0
2025-26,201587,Nicolas Batum,1610612746,LAC,37.0,Nicolas,1,2,0.5,0,1,0.0,1,2,0.5,37,98,0.378,0,0,0.0
2025-26,1628502,Nigel Hayes-Davis,1610612756,PHX,31.0,Nigel,4,6,0.667,7,16,0.438,0,2,0.0,1,14,0.071,0,0,0.0
2025-26,203999,Nikola Jokić,1610612743,DEN,30.0,Nikola,182,253,0.719,35,65,0.538,14,23,0.609,56,133,0.421,0,0,0.0
2025-26,1631107,Nikola Jović,1610612748,MIA,22.0,Nikola,27,50,0.54,2,6,0.333,0,2,0.0,17,60,0.283,0,0,0.0
2025-26,202696,Nikola Vučević,1610612741,CHI,35.0,Nikola,84,155,0.542,38,60,0.633,4,13,0.308,49,132,0.371,0,0,0.0
2025-26,1642363,Nique Clifford,1610612758,SAC,23.0,Nique,24,40,0.6,5,19,0.263,2,5,0.4,13,51,0.255,0,0,0.0
2025-26,1642855,Noa Essengue,1610612741,CHI,19.0,Noa,0,1,0.0,0,0,0.0,0,0,0.0,0,2,0.0,,,
2025-26,1641730,Noah Clowney,1610612751,BKN,21.0,Noah,39,71,0.549,6,13,0.462,0,2,0.0,62,179,0.346,0,0,0.0
2025-26,1642869,Noah Penda,1610612753,ORL,20.0,Noah,16,31,0.516,0,2,0.0,0,0,0.0,8,15,0.533,0,0,0.0
2025-26,1642849,Nolan Traore,1610612751,BKN,19.0,Nolan,1,5,0.2,1,4,0.25,0,1,0.0,3,11,0.273,0,0,0.0
2025-26,1626181,Norman Powell,1610612748,MIA,32.0,Norman,89,163,0.546,22,43,0.512,8,16,0.5,70,170,0.412,1,1,1.0
2025-26,1628384,OG Anunoby,1610612752,NYK,28.0,OG,55,87,0.632,7,20,0.35,0,5,0.0,44,115,0.383,0,0,0.0
2025-26,1630167,Obi Toppin,1610612754,IND,27.0,Obi,8,13,0.615,4,5,0.8,0,1,0.0,3,17,0.176,0,0,0.0
2025-26,1630534,Ochai Agbaji,1610612761,TOR,25.0,Ochai,29,55,0.527,0,0,0.0,0,1,0.0,6,31,0.194,0,0,0.0
2025-26,1641765,Olivier-Maxence Prosper,1610612763,MEM,23.0,Olivier-Maxence,16,28,0.571,3,5,0.6,0,0,0.0,2,12,0.167,0,0,0.0
2025-26,1630168,Onyeka Okongwu,1610612737,ATL,25.0,Onyeka,105,162,0.648,17,42,0.405,0,1,0.0,53,151,0.351,0,0,0.0
2025-26,1631115,Orlando Robinson,1610612753,ORL,25.0,Orlando,2,2,1.0,0,1,0.0,0,0,0.0,1,2,0.5,,,
2025-26,1642345,Oso Ighodaro,1610612756,PHX,23.0,Oso,51,85,0.6,13,24,0.542,0,0,0.0,0,1,0.0,0,0,0.0
2025-26,1631172,Ousmane Dieng,1610612760,OKC,22.0,Ousmane,6,17,0.353,4,7,0.571,3,5,0.6,14,32,0.438,0,0,0.0
2025-26,1629023,P.J. Washington,1610612742,DAL,27.0,P.J.,87,160,0.544,16,35,0.457,4,10,0.4,36,109,0.33,0,0,0.0
2025-26,1641790,PJ Hall,1610612763,MEM,23.0,PJ,4,6,0.667,0,0,0.0,0,0,0.0,1,3,0.333,0,0,0.0
2025-26,1642359,Pacôme Dadiet,1610612752,NYK,20.0,Pacôme,1,1,1.0,0,0,0.0,0,2,0.0,0,3,0.0,0,0,0.0
2025-26,1631094,Paolo Banchero,1610612753,ORL,23.0,Paolo,76,127,0.598,16,54,0.296,9,18,0.5,18,72,0.25,0,0,0.0
2025-26,1627783,Pascal Siakam,1610612754,IND,31.0,Pascal,115,191,0.602,56,126,0.444,16,47,0.34,46,130,0.354,0,0,0.0
2025-26,1626192,Pat Connaughton,1610612766,CHA,32.0,Pat,8,11,0.727,1,2,0.5,0,0,0.0,9,24,0.375,0,0,0.0
2025-26,1630311,Pat Spencer,1610612744,GSW,29.0,Pat,26,52,0.5,12,31,0.387,2,4,0.5,15,36,0.417,0,0,0.0
2025-26,1630172,Patrick Williams,1610612741,CHI,24.0,Patrick,19,53,0.358,7,25,0.28,2,2,1.0,37,91,0.407,0,0,0.0
2025-26,202331,Paul George,1610612755,PHI,35.0,Paul,13,24,0.542,8,31,0.258,11,18,0.611,27,66,0.409,0,0,0.0
2025-26,1630194,Paul Reed,1610612765,DET,26.0,Paul,39,58,0.672,9,11,0.818,1,3,0.333,6,13,0.462,0,0,0.0
2025-26,1630202,Payton Pritchard,1610612738,BOS,27.0,Payton,40,59,0.678,48,84,0.571,11,26,0.423,76,227,0.335,0,0,0.0
2025-26,1641796,Pelle Larsson,1610612748,MIA,24.0,Pelle,41,68,0.603,5,17,0.294,0,1,0.0,25,74,0.338,0,0,0.0
2025-26,1631250,Pete Nance,1610612749,MIL,25.0,Pete,3,4,0.75,0,1,0.0,0,0,0.0,4,9,0.444,0,0,0.0
2025-26,1631212,Peyton Watson,1610612743,DEN,23.0,Peyton,68,116,0.586,1,8,0.125,2,2,1.0,27,69,0.391,0,0,0.0
2025-26,1630173,Precious Achiuwa,1610612758,SAC,26.0,Precious,57,97,0.588,6,13,0.462,0,0,0.0,4,17,0.235,0,0,0.0
2025-26,1629656,Quentin Grimes,1610612755,PHI,25.0,Quentin,66,111,0.595,1,9,0.111,1,11,0.091,58,163,0.356,1,1,1.0
2025-26,1631245,Quenton Jackson,1610612754,IND,27.0,Quenton,15,24,0.625,1,3,0.333,0,2,0.0,8,21,0.381,0,0,0.0
2025-26,1642366,Quinten Post,1610612744,GSW,25.0,Quinten,32,49,0.653,4,10,0.4,3,7,0.429,45,133,0.338,0,0,0.0
2025-26,1629628,RJ Barrett,1610612761,TOR,25.0,RJ,77,124,0.621,12,25,0.48,0,1,0.0,31,87,0.356,0,0,0.0
2025-26,1642853,Rasheer Fleming,1610612756,PHX,21.0,Rasheer,7,11,0.636,0,2,0.0,0,1,0.0,4,18,0.222,0,0,0.0
2025-26,1642484,RayJ Dennis,1610612746,LAC,24.0,RayJ,6,17,0.353,4,15,0.267,0,2,0.0,12,38,0.316,0,0,0.0
2025-26,1641712,Rayan Rupert,1610612757,POR,21.0,Rayan,8,18,0.444,1,3,0.333,0,1,0.0,6,20,0.3,0,0,0.0
2025-26,1642263,Reed Sheppard,1610612745,HOU,21.0,Reed,25,45,0.556,18,47,0.383,13,25,0.52,72,163,0.442,0,0,0.0
2025-26,1642434,Riley Minix,1610612759,SAS,25.0,Riley,3,3,1.0,0,0,0.0,0,0,0.0,1,3,0.333,0,0,0.0
2025-26,1642265,Rob Dillingham,1610612750,MIN,20.0,Rob,21,53,0.396,8,18,0.444,2,14,0.143,7,24,0.292,0,0,0.0
2025-26,1629057,Robert Williams III,1610612757,POR,28.0,Robert,47,60,0.783,1,3,0.333,0,0,0.0,1,9,0.111,0,0,0.0
2025-26,1631199,Ron Harper Jr.,1610612738,BOS,25.0,Ron,1,2,0.5,0,0,0.0,0,0,0.0,2,8,0.25,,,
2025-26,1641842,Ronald Holland II,1610612765,DET,20.0,Ronald,63,113,0.558,2,15,0.133,1,6,0.167,19,76,0.25,0,0,0.0
2025-26,1626220,Royce O'Neale,1610612756,PHX,32.0,Royce,17,32,0.531,4,12,0.333,1,2,0.5,79,195,0.405,0,0,0.0
2025-26,203497,Rudy Gobert,1610612750,MIN,33.0,Rudy,135,181,0.746,2,5,0.4,0,1,0.0,0,0,0.0,0,0,0.0
2025-26,1629060,Rui Hachimura,1610612747,LAL,27.0,Rui,43,68,0.632,24,40,0.6,15,30,0.5,47,103,0.456,0,0,0.0
2025-26,201566,Russell Westbrook,1610612758,SAC,37.0,Russell,73,131,0.557,24,55,0.436,3,21,0.143,52,148,0.351,0,0,0.0
2025-26,1642346,Ryan Dunn,1610612756,PHX,22.0,Ryan,48,79,0.608,1,9,0.111,0,1,0.0,18,59,0.305,0,0,0.0
2025-26,1641750,Ryan Kalkbrenner,1610612766,CHA,23.0,Ryan,94,117,0.803,2,3,0.667,0,0,0.0,0,2,0.0,0,0,0.0
2025-26,1642948,Ryan Nembhard,1610612742,DAL,22.0,Ryan,10,19,0.526,14,27,0.519,15,23,0.652,18,39,0.462,0,0,0.0
2025-26,1631157,Ryan Rollins,1610612749,MIL,23.0,Ryan,94,154,0.61,23,54,0.426,9,29,0.31,65,168,0.387,0,0,0.0
2025-26,1630180,Saddiq Bey,1610612740,NOP,26.0,Saddiq,87,150,0.58,10,27,0.37,3,10,0.3,49,141,0.348,0,0,0.0
2025-26,1630573,Sam Hauser,1610612738,BOS,28.0,Sam,5,10,0.5,2,6,0.333,1,7,0.143,58,161,0.36,0,0,0.0
2025-26,1630241,Sam Merrill,1610612739,CLE,29.0,Sam,8,9,0.889,0,5,0.0,2,3,0.667,44,99,0.444,0,0,0.0
2025-26,1630572,Sandro Mamukelashvili,1610612761,TOR,26.0,Sandro,75,114,0.658,1,8,0.125,0,0,0.0,36,91,0.396,0,0,0.0
2025-26,1630583,Santi Aldama,1610612763,MEM,24.0,Santi,81,130,0.623,21,41,0.512,3,10,0.3,43,126,0.341,0,0,0.0
2025-26,1630567,Scottie Barnes,1610612761,TOR,24.0,Scottie,129,216,0.597,44,100,0.44,10,23,0.435,40,109,0.367,0,0,0.0
2025-26,203552,Seth Curry,1610612744,GSW,35.0,Seth,1,1,1.0,1,2,0.5,2,2,1.0,2,4,0.5,0,0,0.0
2025-26,1631101,Shaedon Sharpe,1610612757,POR,22.0,Shaedon,107,178,0.601,21,52,0.404,19,48,0.396,47,144,0.326,0,0,0.0
2025-26,1628983,Shai Gilgeous-Alexander,1610612760,OKC,27.0,Shai,121,189,0.64,91,158,0.576,24,48,0.5,60,139,0.432,0,0,0.0
2025-26,1630536,Sharife Cooper,1610612764,WAS,24.0,Sharife,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0
2025-26,1631321,Sidy Cissoko,1610612757,POR,21.0,Sidy,20,37,0.541,3,9,0.333,0,0,0.0,21,65,0.323,0,0,0.0
2025-26,1631323,Simone Fontecchio,1610612748,MIA,30.0,Simone,24,53,0.453,2,6,0.333,2,5,0.4,57,155,0.368,0,0,0.0
2025-26,1642883,Sion James,1610612766,CHA,23.0,Sion,25,54,0.463,1,2,0.5,0,0,0.0,35,93,0.376,0,0,0.0
2025-26,1642461,Spencer Jones,1610612743,DEN,24.0,Spencer,27,36,0.75,0,0,0.0,1,1,1.0,17,43,0.395,0,0,0.0
2025-26,201939,Stephen Curry,1610612744,GSW,37.0,Stephen,65,96,0.677,17,37,0.459,7,17,0.412,99,246,0.402,0,0,0.0
2025-26,1642264,Stephon Castle,1610612759,SAS,21.0,Stephon,73,118,0.619,23,40,0.575,2,3,0.667,21,76,0.276,0,0,0.0
2025-26,203500,Steven Adams,1610612745,HOU,32.0,Steven,43,88,0.489,2,6,0.333,0,0,0.0,0,0,0.0,0,0,0.0
2025-26,1629004,Svi Mykhailiuk,1610612762,UTA,28.0,Svi,33,51,0.647,6,7,0.857,2,3,0.667,52,129,0.403,0,0,0.0
2025-26,204456,T.J. McConnell,1610612754,IND,33.0,T.J.,26,45,0.578,36,65,0.554,14,21,0.667,6,20,0.3,0,0,0.0
2025-26,1643007,Taelon Peter,1610612754,IND,23.0,Taelon,1,1,1.0,0,0,0.0,0,1,0.0,6,27,0.222,0,0,0.0
2025-26,1631106,Tari Eason,1610612745,HOU,24.0,Tari,21,31,0.677,2,10,0.2,0,6,0.0,29,55,0.527,1,1,1.0
2025-26,1627752,Taurean Prince,1610612749,MIL,31.0,Taurean,3,7,0.429,1,1,1.0,1,2,0.5,12,28,0.429,0,0,0.0
2025-26,1641707,Taylor Hendricks,1610612762,UTA,22.0,Taylor,15,31,0.484,2,2,1.0,0,0,0.0,13,32,0.406,0,0,0.0
2025-26,1629611,Terance Mann,1610612751,BKN,29.0,Terance,41,72,0.569,9,20,0.45,2,6,0.333,25,70,0.357,0,0,0.0
2025-26,1630545,Terrence Shannon Jr.,1610612750,MIN,25.0,Terrence,17,36,0.472,0,5,0.0,0,1,0.0,15,35,0.429,0,0,0.0
2025-26,203648,Thanasis Antetokounmpo,1610612749,MIL,33.0,Thanasis,6,9,0.667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
2025-26,1628418,Thomas Bryant,1610612739,CLE,28.0,Thomas,24,33,0.727,0,3,0.0,0,0,0.0,8,33,0.242,0,0,0.0
2025-26,1642275,Tidjane Salaün,1610612766,CHA,20.0,Tidjane,15,27,0.556,1,1,1.0,0,0,0.0,18,38,0.474,0,0,0.0
2025-26,203501,Tim Hardaway Jr.,1610612743,DEN,33.0,Tim,22,42,0.524,15,26,0.577,10,17,0.588,64,157,0.408,0,0,0.0
2025-26,202699,Tobias Harris,1610612765,DET,33.0,Tobias,33,72,0.458,24,40,0.6,3,6,0.5,26,76,0.342,0,0,0.0
2025-26,1642449,Tolu Smith,1610612765,DET,25.0,Tolu,6,8,0.75,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
2025-26,1628396,Tony Bradley,1610612754,IND,27.0,Tony,36,62,0.581,3,6,0.5,3,5,0.6,0,1,0.0,0,0,0.0
2025-26,1641787,Tosan Evbuomwan,1610612752,NYK,24.0,Tosan,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
2025-26,1641739,Toumani Camara,1610612757,POR,25.0,Toumani,54,92,0.587,4,10,0.4,0,2,0.0,68,199,0.342,0,0,0.0
2025-26,1629027,Trae Young,1610612737,ATL,27.0,Trae,16,30,0.533,8,16,0.5,3,8,0.375,12,40,0.3,0,0,0.0
2025-26,1631218,Trayce Jackson-Davis,1610612744,GSW,25.0,Trayce,32,55,0.582,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
2025-26,1642848,Tre Johnson,1610612764,WAS,19.0,Tre,20,36,0.556,19,43,0.442,4,9,0.444,40,101,0.396,0,0,0.0
2025-26,1630200,Tre Jones,1610612741,CHI,25.0,Tre,68,118,0.576,12,20,0.6,1,2,0.5,10,35,0.286,0,0,0.0
2025-26,1630544,Tre Mann,1610612766,CHA,24.0,Tre,23,52,0.442,10,30,0.333,4,7,0.571,27,91,0.297,0,0,0.0
2025-26,1630570,Trendon Watford,1610612755,PHI,25.0,Trendon,36,59,0.61,3,9,0.333,1,2,0.5,7,18,0.389,0,0,0.0
2025-26,1642280,Trentyn Flowers,1610612741,CHI,20.0,Trentyn,2,2,1.0,0,0,0.0,0,0,0.0,0,1,0.0,,,
2025-26,1641725,Trey Alexander,1610612740,NOP,22.0,Trey,1,3,0.333,3,3,1.0,0,0,0.0,2,3,0.667,0,0,0.0
2025-26,1641998,Trey Jemison III,1610612752,NYK,26.0,Trey,2,2,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
2025-26,1630530,Trey Murphy III,1610612740,NOP,25.0,Trey,100,150,0.667,25,51,0.49,4,7,0.571,71,193,0.368,0,0,0.0
2025-26,1641774,Tristan Vukcevic,1610612764,WAS,22.0,Tristan,29,43,0.674,17,26,0.654,1,6,0.167,11,51,0.216,0,0,0.0
2025-26,1641783,Tristan da Silva,1610612753,ORL,24.0,Tristan,46,75,0.613,5,21,0.238,1,3,0.333,42,115,0.365,0,0,0.0
2025-26,1629639,Tyler Herro,1610612748,MIA,25.0,Tyler,18,27,0.667,15,29,0.517,2,6,0.333,15,37,0.405,0,0,0.0
2025-26,1642278,Tyler Kolek,1610612752,NYK,24.0,Tyler,22,31,0.71,8,15,0.533,1,1,1.0,11,39,0.282,0,0,0.0
2025-26,1631213,Tyrese Martin,1610612751,BKN,26.0,Tyrese,36,70,0.514,4,12,0.333,1,2,0.5,36,114,0.316,0,0,0.0
2025-26,1630178,Tyrese Maxey,1610612755,PHI,25.0,Tyrese,126,235,0.536,34,69,0.493,16,39,0.41,96,239,0.402,0,0,0.0
2025-26,1642878,Tyrese Proctor,1610612739,CLE,21.0,Tyrese,9,21,0.429,4,11,0.364,3,7,0.429,22,71,0.31,0,0,0.0
2025-26,1630623,Tyson Etienne,1610612751,BKN,26.0,Tyson,0,1,0.0,0,0,0.0,0,1,0.0,4,13,0.308,0,0,0.0
2025-26,1626145,Tyus Jones,1610612753,ORL,29.0,Tyus,8,18,0.444,4,8,0.5,1,2,0.5,14,51,0.275,0,0,0.0
2025-26,1642845,VJ Edgecombe,1610612755,PHI,20.0,VJ,72,137,0.526,14,44,0.318,6,17,0.353,51,133,0.383,0,0,0.0
2025-26,1641705,Victor Wembanyama,1610612759,SAS,21.0,Victor,81,119,0.681,24,55,0.436,10,28,0.357,24,69,0.348,0,0,0.0
2025-26,1631246,Vince Williams Jr.,1610612763,MEM,25.0,Vince,18,43,0.419,12,26,0.462,0,3,0.0,26,94,0.277,0,0,0.0
2025-26,1642884,Vladislav Goldin,1610612748,MIA,24.0,Vladislav,,,,,,,,,,0,0,0.0,,,
2025-26,1630249,Vít Krejčí,1610612737,ATL,25.0,Vít,20,27,0.741,3,8,0.375,1,1,1.0,67,145,0.462,0,0,0.0
2025-26,1631117,Walker Kessler,1610612762,UTA,24.0,Walker,20,29,0.69,0,0,0.0,0,0,0.0,6,8,0.75,0,0,0.0
2025-26,1642383,Walter Clayton Jr.,1610612762,UTA,22.0,Walter,19,37,0.514,9,13,0.692,3,5,0.6,18,61,0.295,0,0,0.0
2025-26,1628976,Wendell Carter Jr.,1610612753,ORL,26.0,Wendell,63,94,0.67,14,26,0.538,4,12,0.333,35,80,0.438,0,0,0.0
2025-26,1631111,Wendell Moore Jr.,1610612765,DET,24.0,Wendell,3,5,0.6,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0
2025-26,1642954,Will Richard,1610612744,GSW,22.0,Will,33,43,0.767,3,7,0.429,2,2,1.0,33,77,0.429,0,0,0.0
2025-26,1642860,Will Riley,1610612764,WAS,19.0,Will,20,33,0.606,9,15,0.6,0,3,0.0,6,26,0.231,0,0,0.0
2025-26,1630214,Xavier Tillman,1610612738,BOS,26.0,Xavier,9,12,0.75,2,3,0.667,0,0,0.0,3,13,0.231,0,0,0.0
2025-26,1642905,Yang Hansen,1610612757,POR,20.0,ang Hansen,11,19,0.579,0,5,0.0,0,0,0.0,1,16,0.063,0,0,0.0
2025-26,1642949,Yanic Konan Niederhäuser,1610612746,LAC,22.0,Yanic Konan,11,16,0.688,2,2,1.0,0,0,0.0,0,0,0.0,0,0,0.0
2025-26,1642274,Yves Missi,1610612740,NOP,21.0,Yves,49,85,0.576,2,6,0.333,0,0,0.0,0,0,0.0,0,0,0.0
2025-26,1642258,Zaccharie Risacher,1610612737,ATL,20.0,Zaccharie,67,103,0.65,6,16,0.375,7,22,0.318,39,119,0.328,0,0,0.0
2025-26,1628380,Zach Collins,1610612741,CHI,28.0,Zach,12,17,0.706,2,5,0.4,1,1,1.0,7,15,0.467,0,0,0.0
2025-26,1641744,Zach Edey,1610612763,MEM,23.0,Zach,53,73,0.726,8,20,0.4,0,0,0.0,1,5,0.2,0,0,0.0
2025-26,203897,Zach LaVine,1610612758,SAC,30.0,Zach,73,113,0.646,13,22,0.591,17,43,0.395,62,161,0.385,0,0,0.0
2025-26,1630192,Zeke Nnaji,1610612743,DEN,24.0,Zeke,10,12,0.833,0,0,0.0,0,0,0.0,3,13,0.231,0,0,0.0
2025-26,1630533,Ziaire Williams,1610612751,BKN,24.0,Ziaire,28,41,0.683,3,7,0.429,0,0,0.0,37,124,0.298,0,0,0.0
2025-26,1629627,Zion Williamson,1610612740,NOP,25.0,Zion,83,157,0.529,10,20,0.5,0,2,0.0,0,3,0.0,0,0,0.0
