provider,provider_event_id,provider_market_id,provider_league,provider_market_name,book,book_display_name,book_category,sport,market_type,stat,player_name,line,home_spread,away_spread,home_team,away_team,over_odds,under_odds,draw_odds,extra_outcomes,updated_at,period,event_date,question
fanduel,35890394,734.179188533:48302205,mlb,To Record 3+ Total Bases,fanduel,FanDuel,sportsbook,mlb,player_over_under,totalbases,Alec Burleson,2.5,,,Toronto Blue Jays,St. Louis Cardinals,700,-700,,,2026-08-02T17:40:00.000Z,,2026-08-02T17:40:00.000Z,Alec Burleson To Record 3+ Total Bases
fanduel,35890394,734.179188533:87351651,mlb,To Record 3+ Total Bases,fanduel,FanDuel,sportsbook,mlb,player_over_under,totalbases,Nathan Church,2.5,,,Toronto Blue Jays,St. Louis Cardinals,700,-700,,,2026-08-02T17:40:00.000Z,,2026-08-02T17:40:00.000Z,Nathan Church To Record 3+ Total Bases
fanduel,35890394,734.179188533:32582035,mlb,To Record 3+ Total Bases,fanduel,FanDuel,sportsbook,mlb,player_over_under,totalbases,Daulton Varsho,2.5,,,Toronto Blue Jays,St. Louis Cardinals,700,-700,,,2026-08-02T17:40:00.000Z,,2026-08-02T17:40:00.000Z,Daulton Varsho To Record 3+ Total Bases
fanduel,35890394,734.179188533:94749086,mlb,To Record 3+ Total Bases,fanduel,FanDuel,sportsbook,mlb,player_over_under,totalbases,Kazuma Okamoto,2.5,,,Toronto Blue Jays,St. Louis Cardinals,750,-750,,,2026-08-02T17:40:00.000Z,,2026-08-02T17:40:00.000Z,Kazuma Okamoto To Record 3+ Total Bases
fanduel,35890394,734.179188533:23292622,mlb,To Record 3+ Total Bases,fanduel,FanDuel,sportsbook,mlb,player_over_under,totalbases,Vladimir Guerrero Jr.,2.5,,,Toronto Blue Jays,St. Louis Cardinals,850,-850,,,2026-08-02T17:40:00.000Z,,2026-08-02T17:40:00.000Z,Vladimir Guerrero Jr. To Record 3+ Total Bases
fanduel,35890394,734.179188533:10885573,mlb,To Record 3+ Total Bases,fanduel,FanDuel,sportsbook,mlb,player_over_under,totalbases,George Springer,2.5,,,Toronto Blue Jays,St. Louis Cardinals,1000,-1000,,,2026-08-02T17:40:00.000Z,,2026-08-02T17:40:00.000Z,George Springer To Record 3+ Total Bases
fanduel,35890394,734.179188533:23494147,mlb,To Record 3+ Total Bases,fanduel,FanDuel,sportsbook,mlb,player_over_under,totalbases,Luis Urias,2.5,,,Toronto Blue Jays,St. Louis Cardinals,1000,-1000,,,2026-08-02T17:40:00.000Z,,2026-08-02T17:40:00.000Z,Luis Urias To Record 3+ Total Bases
fanduel,35890394,734.179188533:32582039,mlb,To Record 3+ Total Bases,fanduel,FanDuel,sportsbook,mlb,player_over_under,totalbases,Andres Gimenez,2.5,,,Toronto Blue Jays,St. Louis Cardinals,1100,-1100,,,2026-08-02T17:40:00.000Z,,2026-08-02T17:40:00.000Z,Andres Gimenez To Record 3+ Total Bases
fanduel,35890394,734.179188533:46148326,mlb,To Record 3+ Total Bases,fanduel,FanDuel,sportsbook,mlb,player_over_under,totalbases,Ivan Herrera,2.5,,,Toronto Blue Jays,St. Louis Cardinals,1000,-1000,,,2026-08-02T17:40:00.000Z,,2026-08-02T17:40:00.000Z,Ivan Herrera To Record 3+ Total Bases
fanduel,35890394,734.179188533:96180237,mlb,To Record 3+ Total Bases,fanduel,FanDuel,sportsbook,mlb,player_over_under,totalbases,Bryan Torres,2.5,,,Toronto Blue Jays,St. Louis Cardinals,1200,-1200,,,2026-08-02T17:40:00.000Z,,2026-08-02T17:40:00.000Z,Bryan Torres To Record 3+ Total Bases
fanduel,35890394,734.179188533:53665304,mlb,To Record 3+ Total Bases,fanduel,FanDuel,sportsbook,mlb,player_over_under,totalbases,Masyn Winn,2.5,,,Toronto Blue Jays,St. Louis Cardinals,1300,-1300,,,2026-08-02T17:40:00.000Z,,2026-08-02T17:40:00.000Z,Masyn Winn To Record 3+ Total Bases
fanduel,35890394,734.179188533:58057690,mlb,To Record 3+ Total Bases,fanduel,FanDuel,sportsbook,mlb,player_over_under,totalbases,Jose Fermin,2.5,,,Toronto Blue Jays,St. Louis Cardinals,1400,-1400,,,2026-08-02T17:40:00.000Z,,2026-08-02T17:40:00.000Z,Jose Fermin To Record 3+ Total Bases
fanduel,35890394,734.179188533:99567838,mlb,To Record 3+ Total Bases,fanduel,FanDuel,sportsbook,mlb,player_over_under,totalbases,Blaze Jordan,2.5,,,Toronto Blue Jays,St. Louis Cardinals,2000,-2000,,,2026-08-02T17:40:00.000Z,,2026-08-02T17:40:00.000Z,Blaze Jordan To Record 3+ Total Bases
fanduel,35890394,734.179188616:39974813,mlb,To Record 4+ Total Bases,fanduel,FanDuel,sportsbook,mlb,player_over_under,totalbases,Lars Nootbaar,3.5,,,Toronto Blue Jays,St. Louis Cardinals,340,-340,,,2026-08-02T17:40:00.000Z,,2026-08-02T17:40:00.000Z,Lars Nootbaar To Record 4+ Total Bases
fanduel,35890394,734.179188616:52013228,mlb,To Record 4+ Total Bases,fanduel,FanDuel,sportsbook,mlb,player_over_under,totalbases,Jordan Walker,3.5,,,Toronto Blue Jays,St. Louis Cardinals,700,-700,,,2026-08-02T17:40:00.000Z,,2026-08-02T17:40:00.000Z,Jordan Walker To Record 4+ Total Bases
fanduel,35890394,734.179188616:94749086,mlb,To Record 4+ Total Bases,fanduel,FanDuel,sportsbook,mlb,player_over_under,totalbases,Kazuma Okamoto,3.5,,,Toronto Blue Jays,St. Louis Cardinals,850,-850,,,2026-08-02T17:40:00.000Z,,2026-08-02T17:40:00.000Z,Kazuma Okamoto To Record 4+ Total Bases
fanduel,35890394,734.179188616:48302205,mlb,To Record 4+ Total Bases,fanduel,FanDuel,sportsbook,mlb,player_over_under,totalbases,Alec Burleson,3.5,,,Toronto Blue Jays,St. Louis Cardinals,850,-850,,,2026-08-02T17:40:00.000Z,,2026-08-02T17:40:00.000Z,Alec Burleson To Record 4+ Total Bases
fanduel,35890394,734.179188616:32582035,mlb,To Record 4+ Total Bases,fanduel,FanDuel,sportsbook,mlb,player_over_under,totalbases,Daulton Varsho,3.5,,,Toronto Blue Jays,St. Louis Cardinals,900,-900,,,2026-08-02T17:40:00.000Z,,2026-08-02T17:40:00.000Z,Daulton Varsho To Record 4+ Total Bases
fanduel,35890394,734.179188616:23292622,mlb,To Record 4+ Total Bases,fanduel,FanDuel,sportsbook,mlb,player_over_under,totalbases,Vladimir Guerrero Jr.,3.5,,,Toronto Blue Jays,St. Louis Cardinals,1100,-1100,,,2026-08-02T17:40:00.000Z,,2026-08-02T17:40:00.000Z,Vladimir Guerrero Jr. To Record 4+ Total Bases
fanduel,35890394,734.179188616:10885573,mlb,To Record 4+ Total Bases,fanduel,FanDuel,sportsbook,mlb,player_over_under,totalbases,George Springer,3.5,,,Toronto Blue Jays,St. Louis Cardinals,1200,-1200,,,2026-08-02T17:40:00.000Z,,2026-08-02T17:40:00.000Z,George Springer To Record 4+ Total Bases
fanduel,35890394,734.179188616:46148326,mlb,To Record 4+ Total Bases,fanduel,FanDuel,sportsbook,mlb,player_over_under,totalbases,Ivan Herrera,3.5,,,Toronto Blue Jays,St. Louis Cardinals,1200,-1200,,,2026-08-02T17:40:00.000Z,,2026-08-02T17:40:00.000Z,Ivan Herrera To Record 4+ Total Bases
fanduel,35890394,734.179188616:23494147,mlb,To Record 4+ Total Bases,fanduel,FanDuel,sportsbook,mlb,player_over_under,totalbases,Luis Urias,3.5,,,Toronto Blue Jays,St. Louis Cardinals,1200,-1200,,,2026-08-02T17:40:00.000Z,,2026-08-02T17:40:00.000Z,Luis Urias To Record 4+ Total Bases
fanduel,35890394,734.179188616:32582039,mlb,To Record 4+ Total Bases,fanduel,FanDuel,sportsbook,mlb,player_over_under,totalbases,Andres Gimenez,3.5,,,Toronto Blue Jays,St. Louis Cardinals,1600,-1600,,,2026-08-02T17:40:00.000Z,,2026-08-02T17:40:00.000Z,Andres Gimenez To Record 4+ Total Bases
fanduel,35890394,734.179188616:87351651,mlb,To Record 4+ Total Bases,fanduel,FanDuel,sportsbook,mlb,player_over_under,totalbases,Nathan Church,3.5,,,Toronto Blue Jays,St. Louis Cardinals,1700,-1700,,,2026-08-02T17:40:00.000Z,,2026-08-02T17:40:00.000Z,Nathan Church To Record 4+ Total Bases
fanduel,35890394,734.179188616:96180237,mlb,To Record 4+ Total Bases,fanduel,FanDuel,sportsbook,mlb,player_over_under,totalbases,Bryan Torres,3.5,,,Toronto Blue Jays,St. Louis Cardinals,1600,-1600,,,2026-08-02T17:40:00.000Z,,2026-08-02T17:40:00.000Z,Bryan Torres To Record 4+ Total Bases
fanduel,35890394,734.179188616:53665304,mlb,To Record 4+ Total Bases,fanduel,FanDuel,sportsbook,mlb,player_over_under,totalbases,Masyn Winn,3.5,,,Toronto Blue Jays,St. Louis Cardinals,2000,-2000,,,2026-08-02T17:40:00.000Z,,2026-08-02T17:40:00.000Z,Masyn Winn To Record 4+ Total Bases
fanduel,35890394,734.179188616:58057690,mlb,To Record 4+ Total Bases,fanduel,FanDuel,sportsbook,mlb,player_over_under,totalbases,Jose Fermin,3.5,,,Toronto Blue Jays,St. Louis Cardinals,1800,-1800,,,2026-08-02T17:40:00.000Z,,2026-08-02T17:40:00.000Z,Jose Fermin To Record 4+ Total Bases
fanduel,35890394,734.179188616:99567838,mlb,To Record 4+ Total Bases,fanduel,FanDuel,sportsbook,mlb,player_over_under,totalbases,Blaze Jordan,3.5,,,Toronto Blue Jays,St. Louis Cardinals,2700,-2700,,,2026-08-02T17:40:00.000Z,,2026-08-02T17:40:00.000Z,Blaze Jordan To Record 4+ Total Bases
fanduel,35890394,734.179188572,mlb,9th Inning Over/Under 1.5 Runs,fanduel,FanDuel,sportsbook,mlb,game_total,total,,1.5,,,Toronto Blue Jays,St. Louis Cardinals,390,-590,,,2026-08-02T17:40:00.000Z,9I,2026-08-02T17:40:00.000Z,9th Inning Over/Under 1.5 Runs
fanduel,35890394,734.179188551,mlb,6th Inning Over/Under 1.5 Runs,fanduel,FanDuel,sportsbook,mlb,game_total,total,,1.5,,,Toronto Blue Jays,St. Louis Cardinals,235,-320,,,2026-08-02T17:40:00.000Z,6I,2026-08-02T17:40:00.000Z,6th Inning Over/Under 1.5 Runs
fanduel,35890394,734.179188606,mlb,6th Inning Run Line,fanduel,FanDuel,sportsbook,mlb,game_spread,spread,,0.0,0.0,0.0,Toronto Blue Jays,St. Louis Cardinals,750,-1600,,,2026-08-02T17:40:00.000Z,6I,2026-08-02T17:40:00.000Z,6th Inning Run Line
fanduel,35890394,734.179188567,mlb,8th Inning Over/Under 0.5 Runs,fanduel,FanDuel,sportsbook,mlb,game_total,total,,0.5,,,Toronto Blue Jays,St. Louis Cardinals,124,-158,,,2026-08-02T17:40:00.000Z,8I,2026-08-02T17:40:00.000Z,8th Inning Over/Under 0.5 Runs
fanduel,35890394,734.179188521,mlb,6th Inning Over/Under 0.5 Runs,fanduel,FanDuel,sportsbook,mlb,game_total,total,,0.5,,,Toronto Blue Jays,St. Louis Cardinals,-111,-115,,,2026-08-02T17:40:00.000Z,6I,2026-08-02T17:40:00.000Z,6th Inning Over/Under 0.5 Runs
fanduel,35890394,734.179188542,mlb,8th Inning Run Line,fanduel,FanDuel,sportsbook,mlb,game_spread,spread,,0.0,0.0,0.0,Toronto Blue Jays,St. Louis Cardinals,750,-1600,,,2026-08-02T17:40:00.000Z,8I,2026-08-02T17:40:00.000Z,8th Inning Run Line
fanduel,35890394,734.179188612,mlb,9th Inning Over/Under 0.5 Runs,fanduel,FanDuel,sportsbook,mlb,game_total,total,,0.5,,,Toronto Blue Jays,St. Louis Cardinals,150,-194,,,2026-08-02T17:40:00.000Z,9I,2026-08-02T17:40:00.000Z,9th Inning Over/Under 0.5 Runs
fanduel,35890394,734.179188535,mlb,7th Inning Run Line,fanduel,FanDuel,sportsbook,mlb,game_spread,spread,,0.0,0.0,0.0,Toronto Blue Jays,St. Louis Cardinals,750,-1600,,,2026-08-02T17:40:00.000Z,7I,2026-08-02T17:40:00.000Z,7th Inning Run Line
fanduel,35890394,734.179188532,mlb,7th Inning Over/Under 0.5 Runs,fanduel,FanDuel,sportsbook,mlb,game_total,total,,0.5,,,Toronto Blue Jays,St. Louis Cardinals,116,-148,,,2026-08-02T17:40:00.000Z,7I,2026-08-02T17:40:00.000Z,7th Inning Over/Under 0.5 Runs
fanduel,35890394,734.179188510,mlb,7th Inning Over/Under 1.5 Runs,fanduel,FanDuel,sportsbook,mlb,game_total,total,,1.5,,,Toronto Blue Jays,St. Louis Cardinals,290,-410,,,2026-08-02T17:40:00.000Z,7I,2026-08-02T17:40:00.000Z,7th Inning Over/Under 1.5 Runs
fanduel,35890394,734.179188559,mlb,8th Inning Over/Under 1.5 Runs,fanduel,FanDuel,sportsbook,mlb,game_total,total,,1.5,,,Toronto Blue Jays,St. Louis Cardinals,300,-430,,,2026-08-02T17:40:00.000Z,8I,2026-08-02T17:40:00.000Z,8th Inning Over/Under 1.5 Runs
fanduel,35890394,734.179188586,mlb,Toronto Blue Jays Total Runs,fanduel,FanDuel,sportsbook,mlb,game_total,total,,1.5,,,Toronto Blue Jays,St. Louis Cardinals,-146,110,,,2026-08-02T17:40:00.000Z,,2026-08-02T17:40:00.000Z,Toronto Blue Jays Total Runs
fanduel,35890394,734.179268148,mlb,St. Louis Cardinals Alt. Total Runs,fanduel,FanDuel,sportsbook,mlb,game_total,total,,1.5,,,Toronto Blue Jays,St. Louis Cardinals,1500,-10000,,,2026-08-02T17:40:00.000Z,,2026-08-02T17:40:00.000Z,St. Louis Cardinals Alt. Total Runs
fanduel,35890394,734.179188501,mlb,St. Louis Cardinals Total Runs,fanduel,FanDuel,sportsbook,mlb,game_total,total,,2.5,,,Toronto Blue Jays,St. Louis Cardinals,-112,-118,,,2026-08-02T17:40:00.000Z,,2026-08-02T17:40:00.000Z,St. Louis Cardinals Total Runs
fanduel,35890394,734.179188579,mlb,Money Line / Total Runs Parlay,fanduel,FanDuel,sportsbook,mlb,game_total,total,,9.5,,,Toronto Blue Jays,St. Louis Cardinals,1140,154,,,2026-08-02T17:40:00.000Z,,2026-08-02T17:40:00.000Z,Money Line / Total Runs Parlay
fanduel,35890395,734.179230854:57520689,mlb,To Record A Run,fanduel,FanDuel,sportsbook,mlb,player_over_under,runs,Dylan Crews,0.5,,,Atlanta Braves,Washington Nationals,185,-185,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,Dylan Crews To Record A Run
fanduel,35890395,734.179230854:19533381,mlb,To Record A Run,fanduel,FanDuel,sportsbook,mlb,player_over_under,runs,Ronald Acuna Jr.,0.5,,,Atlanta Braves,Washington Nationals,200,-200,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,Ronald Acuna Jr. To Record A Run
fanduel,35890395,734.179230854:43744518,mlb,To Record A Run,fanduel,FanDuel,sportsbook,mlb,player_over_under,runs,CJ Abrams,0.5,,,Atlanta Braves,Washington Nationals,200,-200,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,CJ Abrams To Record A Run
fanduel,35890395,734.179230854:80856246,mlb,To Record A Run,fanduel,FanDuel,sportsbook,mlb,player_over_under,runs,Drake Baldwin,0.5,,,Atlanta Braves,Washington Nationals,200,-200,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,Drake Baldwin To Record A Run
fanduel,35890395,734.179230854:24323539,mlb,To Record A Run,fanduel,FanDuel,sportsbook,mlb,player_over_under,runs,Austin Riley,0.5,,,Atlanta Braves,Washington Nationals,195,-195,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,Austin Riley To Record A Run
fanduel,35890395,734.179230854:17887780,mlb,To Record A Run,fanduel,FanDuel,sportsbook,mlb,player_over_under,runs,Ozzie Albies,0.5,,,Atlanta Braves,Washington Nationals,175,-175,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,Ozzie Albies To Record A Run
fanduel,35890395,734.179230854:26176590,mlb,To Record A Run,fanduel,FanDuel,sportsbook,mlb,player_over_under,runs,Mauricio Dubon,0.5,,,Atlanta Braves,Washington Nationals,220,-220,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,Mauricio Dubon To Record A Run
fanduel,35890395,734.179230854:64795485,mlb,To Record A Run,fanduel,FanDuel,sportsbook,mlb,player_over_under,runs,James Wood,0.5,,,Atlanta Braves,Washington Nationals,250,-250,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,James Wood To Record A Run
fanduel,35890395,734.179230854:72608966,mlb,To Record A Run,fanduel,FanDuel,sportsbook,mlb,player_over_under,runs,Andres Chaparro,0.5,,,Atlanta Braves,Washington Nationals,250,-250,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,Andres Chaparro To Record A Run
fanduel,35890395,734.179230854:98308635,mlb,To Record A Run,fanduel,FanDuel,sportsbook,mlb,player_over_under,runs,Jim Jarvis,0.5,,,Atlanta Braves,Washington Nationals,230,-230,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,Jim Jarvis To Record A Run
fanduel,35890395,734.179230854:71545290,mlb,To Record A Run,fanduel,FanDuel,sportsbook,mlb,player_over_under,runs,Jorbit Vivas,0.5,,,Atlanta Braves,Washington Nationals,340,-340,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,Jorbit Vivas To Record A Run
fanduel,35890395,734.179230854:84013679,mlb,To Record A Run,fanduel,FanDuel,sportsbook,mlb,player_over_under,runs,Daylen Lile,0.5,,,Atlanta Braves,Washington Nationals,330,-330,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,Daylen Lile To Record A Run
fanduel,35890395,734.179230854:67560849,mlb,To Record A Run,fanduel,FanDuel,sportsbook,mlb,player_over_under,runs,Nasim Nunez,0.5,,,Atlanta Braves,Washington Nationals,360,-360,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,Nasim Nunez To Record A Run
fanduel,35890395,734.179230878:24429255,mlb,To Record 2+ RBIs,fanduel,FanDuel,sportsbook,mlb,player_over_under,rbis,Mike Yastrzemski,1.5,,,Atlanta Braves,Washington Nationals,260,-260,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,Mike Yastrzemski To Record 2+ RBIs
fanduel,35890395,734.179230878:72608966,mlb,To Record 2+ RBIs,fanduel,FanDuel,sportsbook,mlb,player_over_under,rbis,Andres Chaparro,1.5,,,Atlanta Braves,Washington Nationals,320,-320,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,Andres Chaparro To Record 2+ RBIs
fanduel,35890395,734.179230878:64795485,mlb,To Record 2+ RBIs,fanduel,FanDuel,sportsbook,mlb,player_over_under,rbis,James Wood,1.5,,,Atlanta Braves,Washington Nationals,390,-390,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,James Wood To Record 2+ RBIs
fanduel,35890395,734.179230878:19533381,mlb,To Record 2+ RBIs,fanduel,FanDuel,sportsbook,mlb,player_over_under,rbis,Ronald Acuna Jr.,1.5,,,Atlanta Braves,Washington Nationals,1000,-1000,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,Ronald Acuna Jr. To Record 2+ RBIs
fanduel,35890395,734.179230878:80856246,mlb,To Record 2+ RBIs,fanduel,FanDuel,sportsbook,mlb,player_over_under,rbis,Drake Baldwin,1.5,,,Atlanta Braves,Washington Nationals,950,-950,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,Drake Baldwin To Record 2+ RBIs
fanduel,35890395,734.179230878:17887780,mlb,To Record 2+ RBIs,fanduel,FanDuel,sportsbook,mlb,player_over_under,rbis,Ozzie Albies,1.5,,,Atlanta Braves,Washington Nationals,1100,-1100,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,Ozzie Albies To Record 2+ RBIs
fanduel,35890395,734.179230878:24323539,mlb,To Record 2+ RBIs,fanduel,FanDuel,sportsbook,mlb,player_over_under,rbis,Austin Riley,1.5,,,Atlanta Braves,Washington Nationals,850,-850,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,Austin Riley To Record 2+ RBIs
fanduel,35890395,734.179230878:43744518,mlb,To Record 2+ RBIs,fanduel,FanDuel,sportsbook,mlb,player_over_under,rbis,CJ Abrams,1.5,,,Atlanta Braves,Washington Nationals,1000,-1000,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,CJ Abrams To Record 2+ RBIs
fanduel,35890395,734.179230878:57520689,mlb,To Record 2+ RBIs,fanduel,FanDuel,sportsbook,mlb,player_over_under,rbis,Dylan Crews,1.5,,,Atlanta Braves,Washington Nationals,1200,-1200,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,Dylan Crews To Record 2+ RBIs
fanduel,35890395,734.179230878:38684620,mlb,To Record 2+ RBIs,fanduel,FanDuel,sportsbook,mlb,player_over_under,rbis,Keibert Ruiz,1.5,,,Atlanta Braves,Washington Nationals,1300,-1300,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,Keibert Ruiz To Record 2+ RBIs
fanduel,35890395,734.179230878:26176590,mlb,To Record 2+ RBIs,fanduel,FanDuel,sportsbook,mlb,player_over_under,rbis,Mauricio Dubon,1.5,,,Atlanta Braves,Washington Nationals,1300,-1300,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,Mauricio Dubon To Record 2+ RBIs
fanduel,35890395,734.179230878:84013679,mlb,To Record 2+ RBIs,fanduel,FanDuel,sportsbook,mlb,player_over_under,rbis,Daylen Lile,1.5,,,Atlanta Braves,Washington Nationals,1300,-1300,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,Daylen Lile To Record 2+ RBIs
fanduel,35890395,734.179230878:98308635,mlb,To Record 2+ RBIs,fanduel,FanDuel,sportsbook,mlb,player_over_under,rbis,Jim Jarvis,1.5,,,Atlanta Braves,Washington Nationals,1400,-1400,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,Jim Jarvis To Record 2+ RBIs
fanduel,35890395,734.179230878:59200210,mlb,To Record 2+ RBIs,fanduel,FanDuel,sportsbook,mlb,player_over_under,rbis,Jose Tena,1.5,,,Atlanta Braves,Washington Nationals,1400,-1400,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,Jose Tena To Record 2+ RBIs
fanduel,35890395,734.179230878:67560849,mlb,To Record 2+ RBIs,fanduel,FanDuel,sportsbook,mlb,player_over_under,rbis,Nasim Nunez,1.5,,,Atlanta Braves,Washington Nationals,2000,-2000,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,Nasim Nunez To Record 2+ RBIs
fanduel,35890395,734.179230878:71545290,mlb,To Record 2+ RBIs,fanduel,FanDuel,sportsbook,mlb,player_over_under,rbis,Jorbit Vivas,1.5,,,Atlanta Braves,Washington Nationals,2000,-2000,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,Jorbit Vivas To Record 2+ RBIs
fanduel,35890395,734.179230899:17887780,mlb,To Record 2+ Hits,fanduel,FanDuel,sportsbook,mlb,player_over_under,hits,Ozzie Albies,1.5,,,Atlanta Braves,Washington Nationals,-150,150,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,Ozzie Albies To Record 2+ Hits
fanduel,35890395,734.179230899:38684620,mlb,To Record 2+ Hits,fanduel,FanDuel,sportsbook,mlb,player_over_under,hits,Keibert Ruiz,1.5,,,Atlanta Braves,Washington Nationals,100,-100,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,Keibert Ruiz To Record 2+ Hits
fanduel,35890395,734.179230899:24429255,mlb,To Record 2+ Hits,fanduel,FanDuel,sportsbook,mlb,player_over_under,hits,Mike Yastrzemski,1.5,,,Atlanta Braves,Washington Nationals,-105,105,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,Mike Yastrzemski To Record 2+ Hits
fanduel,35890395,734.179230899:84013679,mlb,To Record 2+ Hits,fanduel,FanDuel,sportsbook,mlb,player_over_under,hits,Daylen Lile,1.5,,,Atlanta Braves,Washington Nationals,135,-135,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,Daylen Lile To Record 2+ Hits
fanduel,35890395,734.179230899:71545290,mlb,To Record 2+ Hits,fanduel,FanDuel,sportsbook,mlb,player_over_under,hits,Jorbit Vivas,1.5,,,Atlanta Braves,Washington Nationals,155,-155,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,Jorbit Vivas To Record 2+ Hits
fanduel,35890395,734.179230899:67560849,mlb,To Record 2+ Hits,fanduel,FanDuel,sportsbook,mlb,player_over_under,hits,Nasim Nunez,1.5,,,Atlanta Braves,Washington Nationals,150,-150,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,Nasim Nunez To Record 2+ Hits
fanduel,35890395,734.179230899:26176590,mlb,To Record 2+ Hits,fanduel,FanDuel,sportsbook,mlb,player_over_under,hits,Mauricio Dubon,1.5,,,Atlanta Braves,Washington Nationals,470,-470,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,Mauricio Dubon To Record 2+ Hits
fanduel,35890395,734.179230899:14384441,mlb,To Record 2+ Hits,fanduel,FanDuel,sportsbook,mlb,player_over_under,hits,Matt Olson,1.5,,,Atlanta Braves,Washington Nationals,125,-125,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,Matt Olson To Record 2+ Hits
fanduel,35890395,734.179230899:57520689,mlb,To Record 2+ Hits,fanduel,FanDuel,sportsbook,mlb,player_over_under,hits,Dylan Crews,1.5,,,Atlanta Braves,Washington Nationals,700,-700,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,Dylan Crews To Record 2+ Hits
fanduel,35890395,734.179230899:43744518,mlb,To Record 2+ Hits,fanduel,FanDuel,sportsbook,mlb,player_over_under,hits,CJ Abrams,1.5,,,Atlanta Braves,Washington Nationals,700,-700,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,CJ Abrams To Record 2+ Hits
fanduel,35890395,734.179230899:24323539,mlb,To Record 2+ Hits,fanduel,FanDuel,sportsbook,mlb,player_over_under,hits,Austin Riley,1.5,,,Atlanta Braves,Washington Nationals,700,-700,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,Austin Riley To Record 2+ Hits
fanduel,35890395,734.179230899:98308635,mlb,To Record 2+ Hits,fanduel,FanDuel,sportsbook,mlb,player_over_under,hits,Jim Jarvis,1.5,,,Atlanta Braves,Washington Nationals,800,-800,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,Jim Jarvis To Record 2+ Hits
fanduel,35890395,734.179230899:19533381,mlb,To Record 2+ Hits,fanduel,FanDuel,sportsbook,mlb,player_over_under,hits,Ronald Acuna Jr.,1.5,,,Atlanta Braves,Washington Nationals,950,-950,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,Ronald Acuna Jr. To Record 2+ Hits
fanduel,35890395,734.179230899:80856246,mlb,To Record 2+ Hits,fanduel,FanDuel,sportsbook,mlb,player_over_under,hits,Drake Baldwin,1.5,,,Atlanta Braves,Washington Nationals,850,-850,,,2026-08-02T17:36:00.000Z,,2026-08-02T17:36:00.000Z,Drake Baldwin To Record 2+ Hits
