NBA_ID,Season,Player,3-Point Shot Rating
204098,2015-16,Xavier Munford,68.04387846633904
204098,2017-18,Xavier Munford,60.646121706826506
204179,2017-18,Omari Johnson,67.19835945514232
204222,2020-21,Greg Whittington,63.07506162287193
204456,2015-16,TJ McConnell,77.26564469818952
204456,2016-17,TJ McConnell,66.61926927046534
204456,2017-18,TJ McConnell,77.6244576424445
204456,2018-19,TJ McConnell,72.83344758030819
204456,2019-20,TJ McConnell,46.56068653384237
204456,2020-21,TJ McConnell,74.65785154087686
204456,2021-22,TJ McConnell,72.97990975020427
204456,2022-23,TJ McConnell,80.10232794748711
204456,2023-24,TJ McConnell,79.3816333267262
204456,2024-25,TJ McConnell,73.89271771528439
204456,2025-26,TJ Mcconnell,75.5749534558274
1626143,2015-16,Jahlil Okafor,45.24878345794833
1626143,2016-17,Jahlil Okafor,25.0
1626143,2017-18,Jahlil Okafor,46.81284781890022
1626143,2018-19,Jahlil Okafor,46.305404876328275
1626143,2019-20,Jahlil Okafor,46.39212990582565
1626143,2020-21,Jahlil Okafor,73.91698596250625
1626143,2024-25,Jahlil Okafor,25.0
1626144,2015-16,Emmanuel Mudiay,73.15046415330228
1626144,2016-17,Emmanuel Mudiay,69.8723803201711
1626144,2017-18,Emmanuel Mudiay,76.10513697003213
1626144,2018-19,Emmanuel Mudiay,77.82211875696608
1626144,2019-20,Emmanuel Mudiay,77.78919267843304
1626144,2021-22,Emmanuel Mudiay,25.0
1626145,2015-16,Tyus Jones,74.23044991385363
1626145,2016-17,Tyus Jones,70.1578325201174
1626145,2017-18,Tyus Jones,74.92507662733829
1626145,2018-19,Tyus Jones,74.69606356439425
1626145,2019-20,Tyus Jones,79.66910253325848
1626145,2020-21,Tyus Jones,73.79606764499744
1626145,2021-22,Tyus Jones,80.25872961932865
1626145,2022-23,Tyus Jones,82.61740598726806
1626145,2023-24,Tyus Jones,85.51202898924457
1626145,2024-25,Tyus Jones,84.65859836968306
1626145,2025-26,Tyus Jones,74.41575853906382
1626146,2015-16,Cliff Alexander,25.0
1626147,2015-16,Justin Anderson,70.08986134555323
1626147,2016-17,Justin Anderson,73.34750518189173
1626147,2017-18,Justin Anderson,76.0333625750978
1626147,2018-19,Justin Anderson,63.51003483519145
1626147,2019-20,Justin Anderson,60.82278237073618
1626147,2021-22,Justin Anderson,60.18656696803098
1626148,2015-16,Anthony Brown,71.59842257969358
1626148,2016-17,Anthony Brown,64.55704053419618
1626148,2017-18,Anthony Brown,69.13063163959154
1626149,2015-16,Montrezl Harrell,25.0
1626149,2016-17,Montrezl Harrell,45.28019185116779
1626149,2017-18,Montrezl Harrell,46.52439496790902
1626149,2018-19,Montrezl Harrell,46.23333528086938
1626149,2019-20,Montrezl Harrell,66.75315854370918
1626149,2020-21,Montrezl Harrell,42.17326362279508
1626149,2021-22,Montrezl Harrell,45.90643874709216
1626149,2022-23,Montrezl Harrell,45.62325622693132
1626150,2016-17,Andrew Harrison,71.15289047214961
1626150,2017-18,Andrew Harrison,75.74391224974528
1626150,2018-19,Andrew Harrison,63.66469110738569
1626151,2015-16,Aaron Harrison,62.366145378975446
1626151,2016-17,Aaron Harrison,61.11960533296176
1626151,2017-18,Aaron Harrison,69.28911001284933
1626153,2015-16,Delon Wright,66.85202247769368
1626153,2016-17,Delon Wright,77.10876987642727
1626153,2017-18,Delon Wright,77.35975316841746
1626153,2018-19,Delon Wright,71.37537889766942
1626153,2019-20,Delon Wright,78.56167986624854
1626153,2020-21,Delon Wright,79.29281440773396
1626153,2021-22,Delon Wright,78.12300888092587
1626153,2022-23,Delon Wright,77.73754350723459
1626153,2023-24,Delon Wright,78.97398113820672
1626153,2024-25,Delon Wright,73.05740538136065
1626154,2015-16,RJ Hunter,63.070598876958016
1626154,2016-17,RJ Hunter,62.311456890147234
1626154,2017-18,RJ Hunter,66.92243262995333
1626154,2018-19,RJ Hunter,74.30449667796687
1626155,2015-16,Sam Dekker,25.0
1626155,2016-17,Sam Dekker,71.22803056573562
1626155,2017-18,Sam Dekker,53.36489120136466
1626155,2018-19,Sam Dekker,73.56411206909412
1626155,2021-22,Sam Dekker,25.0
1626156,2015-16,DAngelo Russell,81.76265448437887
1626156,2016-17,DAngelo Russell,84.31820094889441
1626156,2017-18,DAngelo Russell,79.55271718277429
1626156,2018-19,DAngelo Russell,88.66496427042485
1626156,2019-20,DAngelo Russell,91.95776270269666
1626156,2020-21,DAngelo Russell,90.39332820843008
1626156,2021-22,DAngelo Russell,82.2745741195155
1626156,2022-23,DAngelo Russell,90.61496785290507
1626156,2023-24,DAngelo Russell,94.2863734120184
1626156,2024-25,DAngelo Russell,78.50195386596096
1626156,2025-26,DAngelo Russell,79.28146814139815
1626157,2015-16,Karl-Anthony Towns,72.46729642527147
1626157,2016-17,Karl-Anthony Towns,80.4106543916876
1626157,2017-18,Karl-Anthony Towns,85.41687668349714
1626157,2018-19,Karl-Anthony Towns,85.21036955531274
1626157,2019-20,Karl-Anthony Towns,90.76094958249087
1626157,2020-21,Karl-Anthony Towns,84.55802152566417
1626157,2021-22,Karl-Anthony Towns,88.04807420711461
1626157,2022-23,Karl-Anthony Towns,81.37962052983715
1626157,2023-24,Karl-Anthony Towns,87.3818546614233
1626157,2024-25,Karl-Anthony Towns,86.44814751702809
1626157,2025-26,Karl-Anthony Towns,83.28036798337399
1626158,2015-16,Richaun Holmes,64.51094383126659
1626158,2016-17,Richaun Holmes,75.09889398491691
1626158,2017-18,Richaun Holmes,66.19377243090962
1626158,2018-19,Richaun Holmes,25.0
1626158,2019-20,Richaun Holmes,25.0
1626158,2020-21,Richaun Holmes,45.57701574059867
1626158,2021-22,Richaun Holmes,46.10692777737253
1626158,2022-23,Richaun Holmes,25.0
1626158,2023-24,Richaun Holmes,25.0
1626158,2024-25,Richaun Holmes,43.282940218627466
1626159,2015-16,Justise Winslow,64.14653440574651
1626159,2016-17,Justise Winslow,65.70408719547892
1626159,2017-18,Justise Winslow,76.42548721083794
1626159,2018-19,Justise Winslow,79.95475577797933
1626159,2019-20,Justise Winslow,70.65088837664631
1626159,2020-21,Justise Winslow,65.20925250902833
1626159,2021-22,Justise Winslow,64.61940102982531
1626159,2022-23,Justise Winslow,73.27221759483322
1626161,2015-16,Willie Cauley-Stein,25.0
1626161,2016-17,Willie Cauley-Stein,25.0
1626161,2017-18,Willie Cauley-Stein,45.37041754652587
1626161,2018-19,Willie Cauley-Stein,25.0
1626161,2019-20,Willie Cauley-Stein,25.0
1626161,2020-21,Willie Cauley-Stein,32.71064785567255
1626161,2021-22,Willie Cauley-Stein,25.0
1626162,2015-16,Kelly Oubre Jr,73.40264723393179
1626162,2016-17,Kelly Oubre Jr,67.13691931854095
1626162,2017-18,Kelly Oubre Jr,75.49316120598748
1626162,2018-19,Kelly Oubre Jr,74.63304580944788
1626162,2019-20,Kelly Oubre Jr,79.11372515439223
1626162,2020-21,Kelly Oubre Jr,71.07329476623778
1626162,2021-22,Kelly Oubre Jr,82.12085958950901
1626162,2022-23,Kelly Oubre Jr,75.52856460897688
1626162,2023-24,Kelly Oubre Jr,70.5123150033534
1626162,2024-25,Kelly Oubre Jr,63.69949437812026
1626162,2025-26,Kelly Oubre Jr,80.47294647675875
1626163,2015-16,Frank Kaminsky,72.26575834743483
1626163,2016-17,Frank Kaminsky,74.18589040946543
1626163,2017-18,Frank Kaminsky,80.53988602483881
1626163,2018-19,Frank Kaminsky,75.86922771926938
1626163,2019-20,Frank Kaminsky,74.42841335282286
1626163,2020-21,Frank Kaminsky,76.30685887206903
1626163,2021-22,Frank Kaminsky,60.90102502070495
1626163,2022-23,Frank Kaminsky,69.37029996152205
1626164,2015-16,Devin Booker,77.9330684433139
1626164,2016-17,Devin Booker,82.90021099834219
1626164,2017-18,Devin Booker,91.91771778180582
1626164,2018-19,Devin Booker,82.78379147182712
1626164,2019-20,Devin Booker,84.19501594425557
1626164,2020-21,Devin Booker,81.64588128760853
1626164,2021-22,Devin Booker,90.01491006319917
1626164,2022-23,Devin Booker,84.25666091402918
1626164,2023-24,Devin Booker,87.25234360702463
1626164,2024-25,Devin Booker,79.59245016294811
1626164,2025-26,Devin Booker,82.62316292169027
1626166,2015-16,Cameron Payne,76.64156140095793
1626166,2016-17,Cameron Payne,78.07326834593266
1626166,2017-18,Cameron Payne,83.77764180100786
1626166,2018-19,Cameron Payne,75.43862787772863
1626166,2019-20,Cameron Payne,83.2553790293987
1626166,2020-21,Cameron Payne,86.88961112619562
1626166,2021-22,Cameron Payne,78.7215543309742
1626166,2022-23,Cameron Payne,83.54440172397656
1626166,2023-24,Cameron Payne,84.81383619627157
1626166,2024-25,Cameron Payne,84.32117914932428
1626167,2015-16,Myles Turner,25.930358329775103
1626167,2016-17,Myles Turner,71.25039511623704
1626167,2017-18,Myles Turner,74.65507805236211
1626167,2018-19,Myles Turner,79.45235337248477
1626167,2019-20,Myles Turner,75.07334820678707
1626167,2020-21,Myles Turner,74.41753033260281
1626167,2021-22,Myles Turner,74.30215754459397
1626167,2022-23,Myles Turner,80.91967780892647
1626167,2023-24,Myles Turner,75.77729224593908
1626167,2024-25,Myles Turner,84.66788633386916
1626167,2025-26,Myles Turner,83.532097762039
1626168,2015-16,Trey Lyles,76.32444196703464
1626168,2016-17,Trey Lyles,74.00566917571571
1626168,2017-18,Trey Lyles,81.6638065022096
1626168,2018-19,Trey Lyles,64.44539939870663
1626168,2019-20,Trey Lyles,79.32421620763617
1626168,2020-21,Trey Lyles,77.38686185832871
1626168,2021-22,Trey Lyles,71.64622620742755
1626168,2022-23,Trey Lyles,79.68773482012011
1626168,2023-24,Trey Lyles,80.48240933607715
1626168,2024-25,Trey Lyles,76.28103576020689
1626169,2015-16,Stanley Johnson,70.83463093045916
1626169,2016-17,Stanley Johnson,72.09517138511876
1626169,2017-18,Stanley Johnson,64.5081861030034
1626169,2018-19,Stanley Johnson,69.13883446072036
1626169,2019-20,Stanley Johnson,69.47942969072459
1626169,2020-21,Stanley Johnson,76.53128240189193
1626169,2021-22,Stanley Johnson,70.41142654591908
1626169,2022-23,Stanley Johnson,80.33924771766499
1626170,2015-16,Jerian Grant,67.05821003072354
1626170,2016-17,Jerian Grant,80.11095251156324
1626170,2017-18,Jerian Grant,77.14100081739966
1626170,2018-19,Jerian Grant,79.51211949614765
1626170,2019-20,Jerian Grant,63.243140465559804
1626171,2015-16,Bobby Portis,70.86327783039422
1626171,2016-17,Bobby Portis,74.088974974402
1626171,2017-18,Bobby Portis,77.01709520716437
1626171,2018-19,Bobby Portis,79.06516178729495
1626171,2019-20,Bobby Portis,76.43210873799937
1626171,2020-21,Bobby Portis,84.75998485395534
1626171,2021-22,Bobby Portis,83.03616901926777
1626171,2022-23,Bobby Portis,78.38421144579793
1626171,2023-24,Bobby Portis,82.62896307521729
1626171,2024-25,Bobby Portis,79.97768295412583
1626171,2025-26,Bobby Portis,91.19729119887027
1626172,2015-16,Kevon Looney,61.96268678666247
1626172,2016-17,Kevon Looney,25.0
1626172,2017-18,Kevon Looney,43.12887299532858
1626172,2018-19,Kevon Looney,25.0
1626172,2019-20,Kevon Looney,55.05277373287423
1626172,2020-21,Kevon Looney,69.6796182847128
1626172,2021-22,Kevon Looney,25.0
1626172,2022-23,Kevon Looney,25.0
1626172,2023-24,Kevon Looney,25.0
1626172,2024-25,Kevon Looney,46.04366392829098
1626172,2025-26,Kevon Looney,73.31773299825181
1626173,2015-16,Rashad Vaughn,66.78467108908407
1626173,2016-17,Rashad Vaughn,77.08080144548701
1626173,2017-18,Rashad Vaughn,68.68532293045557
1626174,2015-16,Christian Wood,61.57936657682123
1626174,2016-17,Christian Wood,57.567913648177
1626174,2018-19,Christian Wood,62.84252050677496
1626174,2019-20,Christian Wood,79.90956846070797
1626174,2020-21,Christian Wood,82.19522378547613
1626174,2021-22,Christian Wood,85.68457305904312
1626174,2022-23,Christian Wood,81.45199724860701
1626174,2023-24,Christian Wood,73.61601592812826
1626175,2015-16,Jordan Mickey,25.0
1626175,2016-17,Jordan Mickey,25.0
1626175,2017-18,Jordan Mickey,56.64791234978141
1626176,2015-16,Rakeem Christmas,25.0
1626176,2016-17,Rakeem Christmas,25.0
1626177,2017-18,Dakari Johnson,25.0
1626178,2015-16,Rondae Hollis-Jefferson,72.31234714314229
1626178,2016-17,Rondae Hollis-Jefferson,64.97257677527384
1626178,2017-18,Rondae Hollis-Jefferson,64.85489945468353
1626178,2018-19,Rondae Hollis-Jefferson,63.85271378373271
1626178,2019-20,Rondae Hollis-Jefferson,65.31907005783307
1626178,2020-21,Rondae Hollis-Jefferson,25.0
1626179,2015-16,Terry Rozier,58.09411338880487
1626179,2016-17,Terry Rozier,75.75600890896902
1626179,2017-18,Terry Rozier,85.21702715549911
1626179,2018-19,Terry Rozier,81.03421182994114
1626179,2019-20,Terry Rozier,89.2554955477669
1626179,2020-21,Terry Rozier,88.05752658314475
1626179,2021-22,Terry Rozier,84.83517479256601
1626179,2022-23,Terry Rozier,77.94172003156261
1626179,2023-24,Terry Rozier,84.23734419770707
1626179,2024-25,Terry Rozier,67.54875516260613
1626179,2025-26,Terry Rozier,25.0
1626181,2015-16,Norman Powell,78.85911049970473
1626181,2016-17,Norman Powell,72.98377589966668
1626181,2017-18,Norman Powell,68.31012937345366
1626181,2018-19,Norman Powell,83.48168579849363
1626181,2019-20,Norman Powell,84.11719230934102
1626181,2020-21,Norman Powell,88.1457971919591
1626181,2021-22,Norman Powell,86.2824913379068
1626181,2022-23,Norman Powell,85.62853838812501
1626181,2023-24,Norman Powell,90.94638768617759
1626181,2024-25,Norman Powell,93.8760449498123
1626181,2025-26,Norman Powell,91.17234612127227
1626183,2015-16,Branden Dawson,25.0
1626184,2016-17,Chasson Randle,74.607239646735
1626184,2018-19,Chasson Randle,82.60751129255277
1626184,2019-20,Chasson Randle,59.66622315170719
1626184,2020-21,Chasson Randle,79.90845139035714
1626185,2015-16,Jarell Martin,28.378355732987526
1626185,2016-17,Jarell Martin,74.50370332416112
1626185,2017-18,Jarell Martin,73.04363938222494
1626185,2018-19,Jarell Martin,66.5963940534231
1626187,2019-20,Michael Frazier II,60.54524062049967
1626188,2016-17,Quinn Cook,75.0565504994428
1626188,2017-18,Quinn Cook,84.48820666962942
1626188,2018-19,Quinn Cook,84.04245451176307
1626188,2019-20,Quinn Cook,80.01373541734823
1626188,2020-21,Quinn Cook,74.64256387854637
1626191,2015-16,Chris McCullough,75.44837646397424
1626191,2016-17,Chris McCullough,59.02684678995442
1626191,2017-18,Chris McCullough,58.92067552087059
1626192,2015-16,Pat Connaughton,64.2759920702783
1626192,2016-17,Pat Connaughton,73.95775147890235
1626192,2017-18,Pat Connaughton,77.45367749594355
1626192,2018-19,Pat Connaughton,74.68524723907072
1626192,2019-20,Pat Connaughton,74.89694955985296
1626192,2020-21,Pat Connaughton,79.31794167256189
1626192,2021-22,Pat Connaughton,84.01872236598228
1626192,2022-23,Pat Connaughton,75.62709283887881
1626192,2023-24,Pat Connaughton,76.79482068681314
1626192,2024-25,Pat Connaughton,75.53670928341063
1626192,2025-26,Pat Connaughton,80.47742843040774
1626195,2016-17,Willy Hernangomez,45.024040335086
1626195,2017-18,Willy Hernangomez,63.04045731921691
1626195,2018-19,Willy Hernangomez,75.39876859120567
1626195,2019-20,Willy Hernangomez,70.16083450315016
1626195,2020-21,Willy Hernangomez,42.17859917256497
1626195,2021-22,Willy Hernangomez,46.42824335107832
1626195,2022-23,Willy Hernangomez,72.072366109185
1626196,2015-16,Josh Richardson,83.81638573271997
1626196,2016-17,Josh Richardson,77.0594159495275
1626196,2017-18,Josh Richardson,81.01916933108457
1626196,2018-19,Josh Richardson,80.79813411137425
1626196,2019-20,Josh Richardson,77.96981296502857
1626196,2020-21,Josh Richardson,75.25528821469454
1626196,2021-22,Josh Richardson,83.9107231518506
1626196,2022-23,Josh Richardson,81.76185838012213
1626196,2023-24,Josh Richardson,78.52923038897441
1626196,2024-25,Josh Richardson,61.423877401317725
1626199,2015-16,Darrun Hilliard,76.96241989574183
1626199,2016-17,Darrun Hilliard,62.50978876189937
1626199,2017-18,Darrun Hilliard,59.19013129524477
1626202,2015-16,Joe Young,60.68220475865993
1626202,2016-17,Joe Young,65.98748179107723
1626202,2017-18,Joe Young,75.31825178665135
1626203,2016-17,Treveon Graham,69.74790876890751
1626203,2017-18,Treveon Graham,79.91819558117486
1626203,2018-19,Treveon Graham,68.68095920632295
1626203,2019-20,Treveon Graham,68.33871090432685
1626204,2015-16,Larry Nance Jr,38.73645430700563
1626204,2016-17,Larry Nance Jr,71.07506850494327
1626204,2017-18,Larry Nance Jr,40.8393015488873
1626204,2018-19,Larry Nance Jr,73.37332758203195
1626204,2019-20,Larry Nance Jr,76.10402775922789
1626204,2020-21,Larry Nance Jr,77.27035230358776
1626204,2021-22,Larry Nance Jr,72.06767269631911
1626204,2022-23,Larry Nance Jr,72.61139229519225
1626204,2023-24,Larry Nance Jr,77.94160278539852
1626204,2024-25,Larry Nance Jr,82.54814811998301
1626204,2025-26,Larry Nance Jr,76.06465253122228
1626205,2017-18,Vincent Hunter,25.0
1626208,2021-22,Keifer Sykes,74.1863169548803
1626209,2015-16,Mario Hezonja,78.38966543399015
1626209,2016-17,Mario Hezonja,74.91472303258658
1626209,2017-18,Mario Hezonja,77.5251171175838
1626209,2018-19,Mario Hezonja,70.76348254279043
1626209,2019-20,Mario Hezonja,74.60290888076295
1626210,2015-16,Alan Williams,25.0
1626210,2016-17,Alan Williams,25.0
1626210,2017-18,Alan Williams,25.0
1626210,2018-19,Alan Williams,25.0
1626214,2015-16,Bryce Dejean-Jones,67.80698234589264
1626220,2017-18,Royce ONeale,76.09562611377827
1626220,2018-19,Royce ONeale,78.24438649588312
1626220,2019-20,Royce ONeale,77.91125922852366
1626220,2020-21,Royce ONeale,78.92748818962609
1626220,2021-22,Royce ONeale,80.21126877343035
1626220,2022-23,Royce ONeale,82.90033220144721
1626220,2023-24,Royce ONeale,81.95263439040649
1626220,2024-25,Royce ONeale,84.77021501891679
1626220,2025-26,Royce ONeale,89.4510530939692
1626224,2017-18,Cedi Osman,77.29828595126371
1626224,2018-19,Cedi Osman,78.94875973495722
1626224,2019-20,Cedi Osman,84.21086663536065
1626224,2020-21,Cedi Osman,75.18244257666007
1626224,2021-22,Cedi Osman,83.64023577015945
1626224,2022-23,Cedi Osman,83.30395745420245
1626224,2023-24,Cedi Osman,81.64640460265007
1626242,2015-16,Luis Montero,64.08478074930409
1626242,2017-18,Luis Montero,25.0
1626245,2015-16,Cristiano Felicio,28.154739782008974
1626245,2016-17,Cristiano Felicio,25.0
1626245,2017-18,Cristiano Felicio,25.0
1626245,2018-19,Cristiano Felicio,37.52746632045741
1626245,2019-20,Cristiano Felicio,36.47018050484172
1626245,2020-21,Cristiano Felicio,25.0
1626246,2015-16,Boban Marjanovic,25.0
1626246,2016-17,Boban Marjanovic,25.0
1626246,2017-18,Boban Marjanovic,25.0
1626246,2018-19,Boban Marjanovic,25.0
1626246,2019-20,Boban Marjanovic,59.10951762659806
1626246,2020-21,Boban Marjanovic,25.0
1626246,2021-22,Boban Marjanovic,25.0
1626246,2022-23,Boban Marjanovic,25.0
1626246,2023-24,Boban Marjanovic,25.0
1626251,2015-16,Duje Dukan,67.9706442551866
1626253,2015-16,Axel Toupane,72.413425418755
1626253,2016-17,Axel Toupane,64.39687432750014
1626253,2020-21,Axel Toupane,64.85152732187433
1626254,2016-17,Maurice Ndour,45.63317861122504
1626257,2015-16,Salah Mejri,25.0
1626257,2016-17,Salah Mejri,25.0
1626257,2017-18,Salah Mejri,25.0
1626257,2018-19,Salah Mejri,74.51863203397244
1626259,2017-18,Malcolm Miller,67.71962799596385
1626259,2018-19,Malcolm Miller,74.38287526977855
1626259,2019-20,Malcolm Miller,68.158287092182
1626262,2015-16,Coty Clarke,64.99442119365676
1626266,2015-16,JJ OBrien,25.0
1626273,2015-16,Marcelo Huertas,71.95470736164779
1626273,2016-17,Marcelo Huertas,63.82239386252985
1626296,2018-19,Jordan Sibert,67.72744757083497
1626643,2017-18,Jacob Pullen,62.31300496950503
1626780,2016-17,Jonathan Gibson,74.89308581009148
1626780,2017-18,Jonathan Gibson,75.47796621423105
1627098,2016-17,Malcolm Delaney,65.5133893345517
1627098,2017-18,Malcolm Delaney,81.18424997216857
1627215,2017-18,Walt Lemon Jr,25.0
1627215,2018-19,Walt Lemon Jr,62.96495941894925
1627293,2015-16,Alex Stepheson,25.0
1627362,2015-16,Briante Weber,55.86184364243465
1627362,2016-17,Briante Weber,62.75652077650952
1627362,2017-18,Briante Weber,68.97903228006837
1627395,2018-19,Julian Washburn,58.46202464169752
1627732,2017-18,Ben Simmons,45.19039742037638
1627732,2018-19,Ben Simmons,45.375291195232855
1627732,2019-20,Ben Simmons,47.70472741120171
1627732,2020-21,Ben Simmons,49.309487367272055
1627732,2022-23,Ben Simmons,25.0
1627732,2023-24,Ben Simmons,25.0
1627732,2024-25,Ben Simmons,25.0
1627733,2016-17,Dragan Bender,70.2606075038524
1627733,2017-18,Dragan Bender,78.19046172194938
1627733,2018-19,Dragan Bender,61.86464344014829
1627733,2019-20,Dragan Bender,64.46278509751362
1627734,2016-17,Domantas Sabonis,70.82250058106084
1627734,2017-18,Domantas Sabonis,73.53354256540861
1627734,2018-19,Domantas Sabonis,49.65965585013025
1627734,2019-20,Domantas Sabonis,66.77866573482069
1627734,2020-21,Domantas Sabonis,74.81643477636823
1627734,2021-22,Domantas Sabonis,71.05236795946311
1627734,2022-23,Domantas Sabonis,76.32520130512435
1627734,2023-24,Domantas Sabonis,77.11314525910137
1627734,2024-25,Domantas Sabonis,81.58306169955524
1627734,2025-26,Domantas Sabonis,68.48130205495194
1627735,2016-17,Wade Baldwin IV,72.1393980328087
1627735,2017-18,Wade Baldwin IV,67.74288404309613
1627735,2018-19,Wade Baldwin IV,66.46971105922277
1627736,2016-17,Malik Beasley,65.99106277117238
1627736,2017-18,Malik Beasley,63.28702587994799
1627736,2018-19,Malik Beasley,84.0232239821076
1627736,2019-20,Malik Beasley,84.36492275401623
1627736,2020-21,Malik Beasley,88.61170795303659
1627736,2021-22,Malik Beasley,84.46967600961298
1627736,2022-23,Malik Beasley,84.59147107441234
1627736,2023-24,Malik Beasley,89.70937868546677
1627736,2024-25,Malik Beasley,96.26611776540783
1627737,2016-17,Marquese Chriss,68.4588203174254
1627737,2017-18,Marquese Chriss,64.11264648830918
1627737,2018-19,Marquese Chriss,64.91485081933075
1627737,2019-20,Marquese Chriss,66.97227791859093
1627737,2020-21,Marquese Chriss,63.179791220347894
1627737,2021-22,Marquese Chriss,72.44902622878782
1627738,2016-17,Deyonta Davis,25.0
1627738,2017-18,Deyonta Davis,25.0
1627738,2018-19,Deyonta Davis,25.0
1627739,2016-17,Kris Dunn,70.40449968621252
1627739,2017-18,Kris Dunn,73.08075620860504
1627739,2018-19,Kris Dunn,75.54719145004039
1627739,2019-20,Kris Dunn,62.79582174271964
1627739,2020-21,Kris Dunn,60.08643334729675
1627739,2021-22,Kris Dunn,68.04643696066792
1627739,2022-23,Kris Dunn,80.1580420947199
1627739,2023-24,Kris Dunn,76.82371552676157
1627739,2024-25,Kris Dunn,68.79791324582186
1627739,2025-26,Kris Dunn,78.04135131959112
1627740,2016-17,Henry Ellenson,62.28834141787224
1627740,2017-18,Henry Ellenson,64.0957352639135
1627740,2018-19,Henry Ellenson,76.01939699876864
1627740,2019-20,Henry Ellenson,60.31793708765524
1627740,2020-21,Henry Ellenson,65.61980835708388
1627741,2016-17,Buddy Hield,84.23930164904306
1627741,2017-18,Buddy Hield,93.70423167080429
1627741,2018-19,Buddy Hield,95.79570359920203
1627741,2019-20,Buddy Hield,95.7699281101438
1627741,2020-21,Buddy Hield,93.716445870425
1627741,2021-22,Buddy Hield,85.83036595561808
1627741,2022-23,Buddy Hield,96.47585811177669
1627741,2023-24,Buddy Hield,86.2516433540389
1627741,2024-25,Buddy Hield,84.62638714956051
1627741,2025-26,Buddy Hield,82.29710694542575
1627742,2016-17,Brandon Ingram,67.48792438395463
1627742,2017-18,Brandon Ingram,78.22099474175027
1627742,2018-19,Brandon Ingram,74.42369288156524
1627742,2019-20,Brandon Ingram,85.47307393792805
1627742,2020-21,Brandon Ingram,86.25436360388998
1627742,2021-22,Brandon Ingram,77.8893411497741
1627742,2022-23,Brandon Ingram,84.49077442962783
1627742,2023-24,Brandon Ingram,82.59261405980821
1627742,2024-25,Brandon Ingram,85.18072504434562
1627742,2025-26,Brandon Ingram,84.89834764796879
1627743,2016-17,Demetrius Jackson,25.0
1627743,2017-18,Demetrius Jackson,63.30750869107125
1627743,2018-19,Demetrius Jackson,65.46345191443224
1627744,2016-17,Brice Johnson,25.0
1627744,2017-18,Brice Johnson,25.0
1627745,2016-17,Damian Jones,25.0
1627745,2017-18,Damian Jones,25.0
1627745,2018-19,Damian Jones,25.0
1627745,2019-20,Damian Jones,43.72053277489144
1627745,2020-21,Damian Jones,46.45522109962988
1627745,2021-22,Damian Jones,72.5515425373678
1627745,2022-23,Damian Jones,70.22441419533037
1627745,2023-24,Damian Jones,60.74178201304341
1627746,2016-17,Skal Labissiere,47.0127198599769
1627746,2017-18,Skal Labissiere,74.63345259491041
1627746,2018-19,Skal Labissiere,67.53931024973461
1627746,2019-20,Skal Labissiere,72.4917481833736
1627746,2024-25,Skal Labissiere,64.52604049318153
1627747,2016-17,Caris LeVert,73.69080779816446
1627747,2017-18,Caris LeVert,76.2375335411658
1627747,2018-19,Caris LeVert,75.5640204517473
1627747,2019-20,Caris LeVert,83.39345754078316
1627747,2020-21,Caris LeVert,77.90301370780381
1627747,2021-22,Caris LeVert,73.43876424381338
1627747,2022-23,Caris LeVert,84.21372731467548
1627747,2023-24,Caris LeVert,75.3078820346599
1627747,2024-25,Caris LeVert,82.03625325036694
1627747,2025-26,Caris LeVert,79.62479421030095
1627748,2016-17,Thon Maker,70.63135050461672
1627748,2017-18,Thon Maker,70.13399835772476
1627748,2018-19,Thon Maker,73.82477021403454
1627748,2019-20,Thon Maker,74.69547829631432
1627748,2020-21,Thon Maker,60.048168326070034
1627749,2016-17,Dejounte Murray,65.6565579093193
1627749,2017-18,Dejounte Murray,68.39832013898481
1627749,2019-20,Dejounte Murray,75.41610434858357
1627749,2020-21,Dejounte Murray,71.36866998224924
1627749,2021-22,Dejounte Murray,74.18906820985401
1627749,2022-23,Dejounte Murray,79.39057640655125
1627749,2023-24,Dejounte Murray,85.71612241104421
1627749,2024-25,Dejounte Murray,77.060122671757
1627749,2025-26,Dejounte Murray,81.04575274860032
1627750,2016-17,Jamal Murray,79.86062818142035
1627750,2017-18,Jamal Murray,83.92702457041092
1627750,2018-19,Jamal Murray,83.98236468982164
1627750,2019-20,Jamal Murray,80.723744127671
1627750,2020-21,Jamal Murray,91.58941505302755
1627750,2022-23,Jamal Murray,91.56603061884734
1627750,2023-24,Jamal Murray,91.48556576600961
1627750,2024-25,Jamal Murray,88.36724287730165
1627750,2025-26,Jamal Murray,98.39366066508893
1627751,2016-17,Jakob Poeltl,25.0
1627751,2017-18,Jakob Poeltl,25.0
1627751,2018-19,Jakob Poeltl,25.0
1627751,2019-20,Jakob Poeltl,25.0
1627751,2020-21,Jakob Poeltl,25.0
1627751,2021-22,Jakob Poeltl,25.0
1627751,2022-23,Jakob Poeltl,25.0
1627751,2023-24,Jakob Poeltl,25.0
1627751,2024-25,Jakob Poeltl,46.861867300329685
1627751,2025-26,Jakob Poeltl,25.0
1627752,2016-17,Taurean Prince,73.79471218463289
1627752,2017-18,Taurean Prince,85.02676105543614
1627752,2018-19,Taurean Prince,85.93662061049034
1627752,2019-20,Taurean Prince,76.92091661211424
1627752,2020-21,Taurean Prince,84.1715954967162
1627752,2021-22,Taurean Prince,80.40387902686504
