NBA_ID,Season,Player,Post Hook Rating
1627736,2023-24,Malik Beasley,55.87804191321773
1627736,2024-25,Malik Beasley,44.754973817983334
1627737,2016-17,Marquese Chriss,43.07751861003601
1627737,2017-18,Marquese Chriss,51.002067982630784
1627737,2018-19,Marquese Chriss,69.5307919950269
1627737,2019-20,Marquese Chriss,73.29148692581728
1627737,2020-21,Marquese Chriss,28.515518296404622
1627737,2021-22,Marquese Chriss,34.537969275930095
1627738,2016-17,Deyonta Davis,37.679401553153724
1627738,2017-18,Deyonta Davis,58.25928193587316
1627738,2018-19,Deyonta Davis,27.994871324136852
1627739,2016-17,Kris Dunn,71.02827884733661
1627739,2017-18,Kris Dunn,47.18868444805825
1627739,2018-19,Kris Dunn,64.59694912804727
1627739,2019-20,Kris Dunn,57.715494158176895
1627739,2020-21,Kris Dunn,25.45347274016585
1627739,2021-22,Kris Dunn,87.05507695184487
1627739,2022-23,Kris Dunn,56.75052308180574
1627739,2023-24,Kris Dunn,49.84382188150158
1627739,2024-25,Kris Dunn,57.39179359229596
1627739,2025-26,Kris Dunn,60.16620869958075
1627740,2016-17,Henry Ellenson,28.068454086470297
1627740,2017-18,Henry Ellenson,29.57280816191158
1627740,2018-19,Henry Ellenson,30.53403962269885
1627740,2019-20,Henry Ellenson,27.990662306469286
1627740,2020-21,Henry Ellenson,27.99161116016313
1627741,2016-17,Buddy Hield,67.57388289079363
1627741,2017-18,Buddy Hield,52.00764766728805
1627741,2018-19,Buddy Hield,46.244051660326086
1627741,2019-20,Buddy Hield,39.05457480591895
1627741,2020-21,Buddy Hield,35.0
1627741,2021-22,Buddy Hield,35.0
1627741,2022-23,Buddy Hield,44.754973817983334
1627741,2023-24,Buddy Hield,65.22186585424559
1627741,2024-25,Buddy Hield,44.754973817983334
1627741,2025-26,Buddy Hield,44.754973817983334
1627742,2016-17,Brandon Ingram,71.31804656165507
1627742,2017-18,Brandon Ingram,40.325002890942926
1627742,2018-19,Brandon Ingram,72.305549895991
1627742,2019-20,Brandon Ingram,42.02276405326453
1627742,2020-21,Brandon Ingram,54.786403262884456
1627742,2021-22,Brandon Ingram,56.90360805582626
1627742,2022-23,Brandon Ingram,78.47429696840632
1627742,2023-24,Brandon Ingram,43.879749848732594
1627742,2024-25,Brandon Ingram,59.540215593236205
1627742,2025-26,Brandon Ingram,65.2646843181927
1627743,2016-17,Demetrius Jackson,27.990743405075598
1627743,2017-18,Demetrius Jackson,27.99327773652284
1627743,2018-19,Demetrius Jackson,27.99165981932692
1627744,2016-17,Brice Johnson,25.825591399730648
1627744,2017-18,Brice Johnson,29.256996692067016
1627745,2016-17,Damian Jones,28.067676853487278
1627745,2017-18,Damian Jones,25.453583889299896
1627745,2018-19,Damian Jones,64.0718215565333
1627745,2019-20,Damian Jones,50.147858237858756
1627745,2020-21,Damian Jones,69.14127495899517
1627745,2021-22,Damian Jones,62.2711447108305
1627745,2022-23,Damian Jones,29.00525350114971
1627745,2023-24,Damian Jones,28.729791359018613
1627746,2016-17,Skal Labissiere,87.42933138979178
1627746,2017-18,Skal Labissiere,81.49484871990228
1627746,2018-19,Skal Labissiere,32.9831924052468
1627746,2019-20,Skal Labissiere,66.63015304799357
1627746,2024-25,Skal Labissiere,29.83125949348635
1627747,2016-17,Caris LeVert,71.20577673800808
1627747,2017-18,Caris LeVert,49.70195386377854
1627747,2018-19,Caris LeVert,73.57226072255364
1627747,2019-20,Caris LeVert,45.11483982693549
1627747,2020-21,Caris LeVert,47.88887439706747
1627747,2021-22,Caris LeVert,53.578001946354384
1627747,2022-23,Caris LeVert,37.43864427701789
1627747,2023-24,Caris LeVert,62.6965920499702
1627747,2024-25,Caris LeVert,71.1074724005687
1627747,2025-26,Caris LeVert,71.13688714891205
1627748,2016-17,Thon Maker,51.63920785010736
1627748,2017-18,Thon Maker,59.588000282539724
1627748,2018-19,Thon Maker,57.12648637191027
1627748,2019-20,Thon Maker,62.24911516559814
1627748,2020-21,Thon Maker,51.64619375821664
1627749,2016-17,Dejounte Murray,28.000985424917463
1627749,2017-18,Dejounte Murray,62.95626617577059
1627749,2019-20,Dejounte Murray,35.06538862792012
1627749,2020-21,Dejounte Murray,47.8937814826709
1627749,2021-22,Dejounte Murray,60.51355892658669
1627749,2022-23,Dejounte Murray,44.17545184107702
1627749,2023-24,Dejounte Murray,38.2091424011014
1627749,2024-25,Dejounte Murray,35.0
1627749,2025-26,Dejounte Murray,44.858841102778655
1627750,2016-17,Jamal Murray,71.01061896090157
1627750,2017-18,Jamal Murray,47.13571327728232
1627750,2018-19,Jamal Murray,51.08273384730461
1627750,2019-20,Jamal Murray,46.110730167122895
1627750,2020-21,Jamal Murray,71.20525237604024
1627750,2022-23,Jamal Murray,64.35206389565728
1627750,2023-24,Jamal Murray,56.43555227556661
1627750,2024-25,Jamal Murray,53.632932545952556
1627750,2025-26,Jamal Murray,64.15083249528551
1627751,2016-17,Jakob Poeltl,59.93709346626302
1627751,2017-18,Jakob Poeltl,71.93733509779021
1627751,2018-19,Jakob Poeltl,62.84562048121667
1627751,2019-20,Jakob Poeltl,57.06408530513055
1627751,2020-21,Jakob Poeltl,64.84550633855108
1627751,2021-22,Jakob Poeltl,91.65730145705197
1627751,2022-23,Jakob Poeltl,93.76584582414891
1627751,2023-24,Jakob Poeltl,77.01530416847281
1627751,2024-25,Jakob Poeltl,79.0204001019035
1627751,2025-26,Jakob Poeltl,75.57455501781277
1627752,2016-17,Taurean Prince,48.132188313340286
1627752,2017-18,Taurean Prince,57.756074627387896
1627752,2018-19,Taurean Prince,55.48698794706564
1627752,2019-20,Taurean Prince,71.15159167527034
1627752,2020-21,Taurean Prince,35.06538862792012
1627752,2021-22,Taurean Prince,70.20870159920489
1627752,2022-23,Taurean Prince,47.780346308078435
1627752,2023-24,Taurean Prince,35.0
1627752,2024-25,Taurean Prince,53.7780920341508
1627752,2025-26,Taurean Prince,49.45845052819656
1627753,2017-18,Zhou Qi,29.504627159210568
1627753,2018-19,Zhou Qi,27.990094616225107
1627754,2016-17,Diamond Stone,37.97845355847668
1627755,2016-17,Tyler Ulis,44.754973817983334
1627755,2017-18,Tyler Ulis,71.06397171639895
1627755,2018-19,Tyler Ulis,27.990086506364474
1627756,2016-17,Denzel Valentine,62.17535258773432
1627756,2017-18,Denzel Valentine,62.00728455790627
1627756,2019-20,Denzel Valentine,44.680711637926194
1627756,2020-21,Denzel Valentine,54.00752731563986
1627756,2021-22,Denzel Valentine,25.43968215977313
1627757,2016-17,Stephen Zimmerman,32.74827451430605
1627758,2016-17,Ron Baker,50.45567821830609
1627758,2017-18,Ron Baker,44.754973817983334
1627758,2018-19,Ron Baker,27.996197286350046
1627759,2016-17,Jaylen Brown,60.864827638966574
1627759,2017-18,Jaylen Brown,55.455579262124715
1627759,2018-19,Jaylen Brown,64.92836061059612
1627759,2019-20,Jaylen Brown,80.45314331727116
1627759,2020-21,Jaylen Brown,61.55778065244671
1627759,2021-22,Jaylen Brown,59.836028711200356
1627759,2022-23,Jaylen Brown,72.60892347199228
1627759,2023-24,Jaylen Brown,77.82531684224938
1627759,2024-25,Jaylen Brown,74.86298665640108
1627759,2025-26,Jaylen Brown,62.906597617807805
1627760,2021-22,Cat Barber,27.990577152932655
1627761,2016-17,DeAndre Bembry,28.243803260872095
1627761,2017-18,DeAndre Bembry,43.16833046008634
1627761,2018-19,DeAndre Bembry,50.06790772641925
1627761,2019-20,DeAndre Bembry,71.80999383283114
1627761,2020-21,DeAndre Bembry,47.247540496946044
1627761,2021-22,DeAndre Bembry,61.103096585971514
1627762,2016-17,Joel Bolomboy,39.302494984557164
1627762,2017-18,Joel Bolomboy,28.04384203993815
1627763,2016-17,Malcolm Brogdon,59.77618960289244
1627763,2017-18,Malcolm Brogdon,59.913319754956056
1627763,2018-19,Malcolm Brogdon,52.88598039829118
1627763,2019-20,Malcolm Brogdon,56.38578447578359
1627763,2020-21,Malcolm Brogdon,49.42402765358514
1627763,2021-22,Malcolm Brogdon,56.65740045566635
1627763,2022-23,Malcolm Brogdon,53.06774584450481
1627763,2023-24,Malcolm Brogdon,40.52423051809259
1627763,2024-25,Malcolm Brogdon,44.754973817983334
1627767,2016-17,Cheick Diallo,54.18128751698999
1627767,2017-18,Cheick Diallo,60.3748480474095
1627767,2018-19,Cheick Diallo,70.12545073204805
1627767,2019-20,Cheick Diallo,70.25734902231143
1627767,2021-22,Cheick Diallo,29.236747711606323
1627770,2016-17,Kay Felder,28.001789284152757
1627770,2017-18,Kay Felder,34.611962531758664
1627771,2016-17,Michael Gbinije,28.02052580434996
1627772,2017-18,Daniel Hamilton,27.99117322768905
1627772,2018-19,Daniel Hamilton,25.439636819217288
1627773,2016-17,AJ Hammons,25.674902355592902
1627774,2016-17,Jake Layman,28.000040826920152
1627774,2017-18,Jake Layman,25.44427539265957
1627774,2018-19,Jake Layman,59.1925458390589
1627774,2019-20,Jake Layman,63.97887541944204
1627774,2020-21,Jake Layman,35.0
1627774,2021-22,Jake Layman,35.93264641331975
1627775,2016-17,Patrick McCaw,44.754973817983334
1627775,2017-18,Patrick McCaw,35.0
1627775,2018-19,Patrick McCaw,59.02979733306631
1627775,2019-20,Patrick McCaw,71.42944464594862
1627775,2020-21,Patrick McCaw,27.991412468577664
1627777,2016-17,Georges Niang,25.81361203360528
1627777,2017-18,Georges Niang,47.7961348069037
1627777,2018-19,Georges Niang,30.865810520750422
1627777,2019-20,Georges Niang,60.17128391476535
1627777,2020-21,Georges Niang,49.83529018497332
1627777,2021-22,Georges Niang,70.86200465646624
1627777,2022-23,Georges Niang,60.11551268407213
1627777,2023-24,Georges Niang,60.57971431975804
1627777,2024-25,Georges Niang,70.15671287208865
1627777,2025-26,Georges Niang,47.05066260876961
1627778,2016-17,Chinanu Onuaku,28.09048845819905
1627778,2017-18,Chinanu Onuaku,49.91501397265422
1627779,2017-18,Marcus Paige,27.991189447410306
1627780,2016-17,Gary Payton II,27.99406844793437
1627780,2017-18,Gary Payton II,25.43968215977313
1627780,2018-19,Gary Payton II,27.990698800842125
1627780,2019-20,Gary Payton II,56.954277386490475
1627780,2020-21,Gary Payton II,27.99167603904818
1627780,2021-22,Gary Payton II,65.70231191378751
1627780,2022-23,Gary Payton II,34.05995980645092
1627780,2023-24,Gary Payton II,55.42733487450809
1627780,2024-25,Gary Payton II,53.33165008911
1627780,2025-26,Gary Payton II,61.41802890921676
1627781,2016-17,Malachi Richardson,27.998082828946792
1627781,2017-18,Malachi Richardson,44.858841102778655
1627781,2018-19,Malachi Richardson,27.99424686486826
1627782,2016-17,Wayne Selden,35.96971912469104
1627782,2017-18,Wayne Selden,35.0
1627782,2018-19,Wayne Selden,57.79860980509754
1627782,2021-22,Wayne Selden,27.99083261354254
1627783,2016-17,Pascal Siakam,70.92880351266751
1627783,2017-18,Pascal Siakam,75.50353017078166
1627783,2018-19,Pascal Siakam,93.29295614219136
1627783,2019-20,Pascal Siakam,76.34276719616285
1627783,2020-21,Pascal Siakam,81.7196438948246
1627783,2021-22,Pascal Siakam,91.3007445246796
1627783,2022-23,Pascal Siakam,91.10627097366147
1627783,2023-24,Pascal Siakam,87.22106302635943
1627783,2024-25,Pascal Siakam,84.28116245044168
1627783,2025-26,Pascal Siakam,74.0419636206829
1627784,2016-17,Jarrod Uthoff,38.50545270821097
1627784,2019-20,Jarrod Uthoff,29.07458427908371
1627785,2016-17,Isaiah Whitehead,57.09300404710301
1627785,2017-18,Isaiah Whitehead,25.439574378794664
1627786,2016-17,Troy Williams,71.60752312240567
1627786,2017-18,Troy Williams,25.439904458041223
1627786,2018-19,Troy Williams,44.754973817983334
1627787,2016-17,Kyle Wiltjer,28.020676686446173
1627788,2017-18,Furkan Korkmaz,27.993289901313776
1627788,2018-19,Furkan Korkmaz,44.754973817983334
1627788,2019-20,Furkan Korkmaz,66.5661655778734
1627788,2020-21,Furkan Korkmaz,48.110267842850064
1627788,2021-22,Furkan Korkmaz,62.716028868970604
1627788,2022-23,Furkan Korkmaz,28.7021484041807
1627788,2023-24,Furkan Korkmaz,28.000706483226978
1627789,2016-17,Timothe Luwawu-Cabarrot,37.411853031038774
1627789,2017-18,Timothe Luwawu-Cabarrot,44.754973817983334
1627789,2018-19,Timothe Luwawu-Cabarrot,44.754973817983334
1627789,2019-20,Timothe Luwawu-Cabarrot,44.754973817983334
1627789,2020-21,Timothe Luwawu-Cabarrot,44.754973817983334
1627789,2021-22,Timothe Luwawu-Cabarrot,44.754973817983334
1627790,2017-18,Ante Zizic,64.33866570326062
1627790,2018-19,Ante Zizic,74.57711555123133
1627790,2019-20,Ante Zizic,39.63888487330183
1627791,2016-17,Ben Bentil,28.514067047984117
1627812,2016-17,Yogi Ferrell,71.32424345902479
1627812,2017-18,Yogi Ferrell,35.0
1627812,2018-19,Yogi Ferrell,44.754973817983334
1627812,2019-20,Yogi Ferrell,28.003610012641534
1627812,2020-21,Yogi Ferrell,27.99560932145429
1627814,2017-18,Damion Lee,44.754973817983334
1627814,2018-19,Damion Lee,52.22680286087564
1627814,2019-20,Damion Lee,39.115652035547775
1627814,2020-21,Damion Lee,44.754973817983334
1627814,2021-22,Damion Lee,44.754973817983334
1627814,2022-23,Damion Lee,35.0
1627814,2024-25,Damion Lee,33.52140409156065
1627815,2016-17,Sheldon Mac,28.00054165404624
1627816,2016-17,Alex Poythress,27.996404087796144
1627816,2017-18,Alex Poythress,27.994311743753304
1627816,2018-19,Alex Poythress,35.06538862792012
1627817,2016-17,Tim Quarterman,27.993298011174414
1627817,2017-18,Tim Quarterman,27.990577152932655
1627819,2016-17,Isaiah Taylor,27.99216263068605
1627819,2017-18,Isaiah Taylor,39.267575877483154
1627820,2017-18,Tyrone Wallace,72.34977018525133
1627820,2018-19,Tyrone Wallace,39.73923434349908
1627820,2019-20,Tyrone Wallace,28.022167756573474
1627820,2021-22,Tyrone Wallace,27.993095264658635
1627821,2017-18,James Webb III,45.17044295716462
1627822,2021-22,Petr Cornelie,34.22460501178481
1627823,2016-17,Juancho Hernangomez,47.072556643979915
1627823,2017-18,Juancho Hernangomez,28.912427247592344
1627823,2018-19,Juancho Hernangomez,68.90545407424955
1627823,2019-20,Juancho Hernangomez,46.88608670152154
1627823,2020-21,Juancho Hernangomez,69.45847921660315
1627823,2021-22,Juancho Hernangomez,28.71098411785643
1627823,2022-23,Juancho Hernangomez,40.28017046783679
1627824,2017-18,Guerschon Yabusele,25.860746006766032
1627824,2018-19,Guerschon Yabusele,34.12298534243934
1627824,2024-25,Guerschon Yabusele,72.84198331302693
1627824,2025-26,Guerschon Yabusele,61.17227115010842
1627826,2016-17,Ivica Zubac,86.02343677104278
1627826,2017-18,Ivica Zubac,33.16386964741536
1627826,2018-19,Ivica Zubac,86.16885416694188
1627826,2019-20,Ivica Zubac,79.83006257013605
1627826,2020-21,Ivica Zubac,87.12053591049752
1627826,2021-22,Ivica Zubac,92.09831522847972
1627826,2022-23,Ivica Zubac,94.683239887495
1627826,2023-24,Ivica Zubac,99.28705977185015
1627826,2024-25,Ivica Zubac,99.53599735730131
1627826,2025-26,Ivica Zubac,96.40263225901369
1627827,2016-17,Dorian Finney-Smith,57.13864558547435
1627827,2017-18,Dorian Finney-Smith,46.207480991346536
1627827,2018-19,Dorian Finney-Smith,52.84804489755592
1627827,2019-20,Dorian Finney-Smith,57.48360830503005
1627827,2020-21,Dorian Finney-Smith,60.33292785530855
1627827,2021-22,Dorian Finney-Smith,57.63279680540112
1627827,2022-23,Dorian Finney-Smith,53.0978133945297
1627827,2023-24,Dorian Finney-Smith,69.31863502842602
1627827,2024-25,Dorian Finney-Smith,35.0
1627827,2025-26,Dorian Finney-Smith,44.754973817983334
1627832,2016-17,Fred VanVleet,33.431417396853476
1627832,2017-18,Fred VanVleet,67.70903288252995
1627832,2018-19,Fred VanVleet,61.92046811752018
1627832,2019-20,Fred VanVleet,56.73189517932683
1627832,2020-21,Fred VanVleet,60.37781779851036
1627832,2021-22,Fred VanVleet,59.76185727953409
1627832,2022-23,Fred VanVleet,61.52580223341142
1627832,2023-24,Fred VanVleet,35.0
1627832,2024-25,Fred VanVleet,48.00954155026671
1627832,2025-26,Fred VanVleet,47.05066260876961
1627834,2016-17,Georgios Papagiannis,77.20252284764771
1627834,2017-18,Georgios Papagiannis,32.53891137028662
1627835,2016-17,Paul Zipser,52.750882868924826
1627835,2017-18,Paul Zipser,56.389085603546135
1627846,2017-18,Abdel Nader,32.75151754764019
1627846,2018-19,Abdel Nader,35.0
1627846,2019-20,Abdel Nader,56.16334098328347
1627846,2020-21,Abdel Nader,44.754973817983334
1627846,2021-22,Abdel Nader,25.43948732492744
1627848,2016-17,Shawn Long,28.843169459056927
1627849,2016-17,Daniel Ochefu,33.26635349417501
1627850,2016-17,Marshall Plumlee,28.24846920999945
1627850,2017-18,Marshall Plumlee,28.020785727288818
1627851,2016-17,Mindaugas Kuzminskas,58.60259862748039
1627851,2017-18,Mindaugas Kuzminskas,27.990131110597947
1627852,2016-17,Nicolas Brussino,38.732730256824
1627852,2017-18,Nicolas Brussino,27.99045955995351
1627853,2017-18,Ryan Arcidiacono,35.0
1627853,2018-19,Ryan Arcidiacono,47.72228508623268
1627853,2019-20,Ryan Arcidiacono,35.0
1627853,2020-21,Ryan Arcidiacono,35.0
1627853,2021-22,Ryan Arcidiacono,27.993135813961786
1627853,2022-23,Ryan Arcidiacono,27.99702854706474
1627853,2023-24,Ryan Arcidiacono,27.991919334867116
1627854,2016-17,Bryn Forbes,28.000496009042347
1627854,2017-18,Bryn Forbes,44.754973817983334
1627854,2018-19,Bryn Forbes,71.01061896090157
1627854,2019-20,Bryn Forbes,44.754973817983334
1627854,2020-21,Bryn Forbes,44.754973817983334
1627854,2021-22,Bryn Forbes,35.0
1627854,2022-23,Bryn Forbes,28.000281731107385
1627855,2016-17,Okaro White,38.28223096937281
1627855,2017-18,Okaro White,27.993289901313776
1627855,2018-19,Okaro White,27.99030952753183
1627856,2017-18,Matt Costello,28.067009929263673
1627858,2017-18,Kyle Collinsworth,69.54799800879233
1627861,2016-17,Mike Tobey,28.11339135291862
1627863,2016-17,Danuel House Jr,28.31074601014166
1627863,2017-18,Danuel House Jr,48.06991651240017
1627863,2018-19,Danuel House Jr,33.47336460613564
1627863,2019-20,Danuel House Jr,33.47336460613564
1627863,2020-21,Danuel House Jr,46.26174228409726
1627863,2021-22,Danuel House Jr,46.15787499930194
1627863,2022-23,Danuel House Jr,78.33102226892512
1627863,2023-24,Danuel House Jr,46.15787499930194
1627866,2017-18,Jameel Warney,49.10619480613087
1627868,2016-17,Patricio Garino,27.99179768695765
1627875,2016-17,Marcus Georges-Hunt,43.196167711954416
1627875,2017-18,Marcus Georges-Hunt,27.999080341804426
1627879,2016-17,Nicolas Laprovittola,27.99713397525295
1627883,2017-18,Jalen Jones,38.703875013762605
1627883,2018-19,Jalen Jones,25.682727245997125
1627884,2016-17,Derrick Jones Jr,46.15787499930194
1627884,2017-18,Derrick Jones Jr,28.31385494207375
1627884,2018-19,Derrick Jones Jr,70.74692372765348
1627884,2019-20,Derrick Jones Jr,51.387027191755394
1627884,2020-21,Derrick Jones Jr,33.47336460613564
1627884,2021-22,Derrick Jones Jr,46.15787499930194
1627884,2022-23,Derrick Jones Jr,52.402058872289786
1627884,2023-24,Derrick Jones Jr,33.47336460613564
1627884,2024-25,Derrick Jones Jr,33.47336460613564
1627884,2025-26,Derrick Jones Jr,33.47336460613564
1627885,2017-18,Shaquille Harrison,35.0
1627885,2018-19,Shaquille Harrison,35.06538862792012
1627885,2019-20,Shaquille Harrison,35.0
1627885,2020-21,Shaquille Harrison,28.001114752428503
1627885,2021-22,Shaquille Harrison,27.99097048117327
1627885,2022-23,Shaquille Harrison,25.43942099817146
1627885,2023-24,Shaquille Harrison,27.990297362740883
1627936,2017-18,Alex Caruso,56.554980947063534
1627936,2018-19,Alex Caruso,49.56072645605043
1627936,2019-20,Alex Caruso,56.050132556253295
1627936,2020-21,Alex Caruso,40.76069902027672
1627936,2021-22,Alex Caruso,48.522999968557485
1627936,2022-23,Alex Caruso,35.0
1627936,2023-24,Alex Caruso,62.64156668913808
1627936,2024-25,Alex Caruso,44.754973817983334
1627936,2025-26,Alex Caruso,71.1705040041616
1627982,2017-18,Josh Gray,27.99356158164492
1627982,2019-20,Josh Gray,27.990978591033905
1627988,2017-18,Myke Henry,44.858841102778655
1628021,2016-17,David Nwaba,55.85726227932582
1628021,2017-18,David Nwaba,63.260962967954676
1628021,2018-19,David Nwaba,56.09452110342419
1628021,2019-20,David Nwaba,25.444552617772455
1628021,2020-21,David Nwaba,71.60752312240567
1628021,2021-22,David Nwaba,44.754973817983334
1628035,2017-18,Alfonzo McKinnie,27.992211289849838
1628035,2018-19,Alfonzo McKinnie,56.942033700414754
1628035,2019-20,Alfonzo McKinnie,67.18107229817619
1628035,2020-21,Alfonzo McKinnie,28.000153671513118
1628035,2021-22,Alfonzo McKinnie,25.43964303735066
1628070,2018-19,Jordan Loyd,27.99229238845615
1628221,2021-22,Gabe York,27.990921822009483
1628221,2022-23,Gabe York,43.68556972369581
1628238,2021-22,Paris Bass,27.990354131765297
1628249,2018-19,Mitchell Creek,28.04395868828144
1628365,2017-18,Markelle Fultz,28.91187880535836
1628365,2018-19,Markelle Fultz,35.13077725584025
1628365,2019-20,Markelle Fultz,51.5436756494101
1628365,2020-21,Markelle Fultz,44.754973817983334
1628365,2021-22,Markelle Fultz,48.62787827470363
1628365,2022-23,Markelle Fultz,70.70866247983618
1628365,2023-24,Markelle Fultz,58.56781659038797
1628365,2024-25,Markelle Fultz,29.187649858778617
1628366,2017-18,Lonzo Ball,45.30329112918901
1628366,2018-19,Lonzo Ball,40.44064465540582
1628366,2019-20,Lonzo Ball,66.31556989778063
1628366,2020-21,Lonzo Ball,35.13077725584025
1628366,2021-22,Lonzo Ball,56.692540990335324
1628366,2024-25,Lonzo Ball,44.754973817983334
1628366,2025-26,Lonzo Ball,44.754973817983334
1628367,2017-18,Josh Jackson,68.92455755152939
1628367,2018-19,Josh Jackson,65.37922674655783
1628367,2019-20,Josh Jackson,56.157627029975835
1628367,2020-21,Josh Jackson,68.76271260347768
1628367,2021-22,Josh Jackson,60.72683156351504
1628368,2017-18,DeAaron Fox,33.47336460613564
1628368,2018-19,DeAaron Fox,74.06363334288632
1628368,2019-20,DeAaron Fox,39.00267577174695
1628368,2020-21,DeAaron Fox,58.60185062737992
1628368,2021-22,DeAaron Fox,50.335651981851605
1628368,2022-23,DeAaron Fox,63.340060622785685
1628368,2023-24,DeAaron Fox,56.93267006896985
1628368,2024-25,DeAaron Fox,68.29444253008711
1628368,2025-26,DeAaron Fox,65.88660571569056
1628369,2017-18,Jayson Tatum,39.912088934088835
1628369,2018-19,Jayson Tatum,57.14397061591572
1628369,2019-20,Jayson Tatum,51.06869094377049
1628369,2020-21,Jayson Tatum,45.282188869008365
1628369,2021-22,Jayson Tatum,65.04100318739265
1628369,2022-23,Jayson Tatum,63.94653653444695
1628369,2023-24,Jayson Tatum,57.1846689655655
1628369,2024-25,Jayson Tatum,65.12846179306091
1628370,2017-18,Malik Monk,35.0
1628370,2018-19,Malik Monk,35.0
1628370,2019-20,Malik Monk,63.00440058359472
1628370,2020-21,Malik Monk,71.33858828040931
1628370,2021-22,Malik Monk,65.00255955267637
1628370,2022-23,Malik Monk,48.388970291495454
1628370,2023-24,Malik Monk,43.847265553311736
1628370,2024-25,Malik Monk,48.867143460682385
1628370,2025-26,Malik Monk,47.97379996257584
1628371,2017-18,Jonathan Isaac,40.4534251157752
1628371,2018-19,Jonathan Isaac,41.81333197764032
1628371,2019-20,Jonathan Isaac,35.78518989481349
1628371,2022-23,Jonathan Isaac,32.96573077995077
1628371,2023-24,Jonathan Isaac,37.32659023919365
1628371,2024-25,Jonathan Isaac,38.25701643580578
1628371,2025-26,Jonathan Isaac,44.754973817983334
1628372,2017-18,Dennis Smith Jr,66.05057696320878
1628372,2018-19,Dennis Smith Jr,55.82306435881193
1628372,2019-20,Dennis Smith Jr,33.49660096296701
1628372,2020-21,Dennis Smith Jr,33.47336460613564
1628372,2021-22,Dennis Smith Jr,54.948894995961425
1628372,2022-23,Dennis Smith Jr,36.67280774741923
1628372,2023-24,Dennis Smith Jr,59.2493882920761
1628373,2017-18,Frank Ntilikina,39.38973033674081
1628373,2018-19,Frank Ntilikina,63.54657701091284
1628373,2019-20,Frank Ntilikina,71.16165746330645
1628373,2020-21,Frank Ntilikina,28.024226853415932
1628373,2021-22,Frank Ntilikina,44.754973817983334
1628373,2022-23,Frank Ntilikina,35.0
1628374,2017-18,Lauri Markkanen,52.82006481943135
1628374,2018-19,Lauri Markkanen,42.52663772432673
1628374,2019-20,Lauri Markkanen,61.85885566109182
1628374,2020-21,Lauri Markkanen,86.35835648496266
1628374,2021-22,Lauri Markkanen,74.1869819304205
1628374,2022-23,Lauri Markkanen,71.26762188823571
1628374,2023-24,Lauri Markkanen,65.95927076652488
1628374,2024-25,Lauri Markkanen,40.87006627661898
1628374,2025-26,Lauri Markkanen,73.94928456344265
1628378,2017-18,Donovan Mitchell,41.136232918801426
1628378,2018-19,Donovan Mitchell,56.558484895514425
1628378,2019-20,Donovan Mitchell,56.1828294321273
1628378,2020-21,Donovan Mitchell,56.453736394658605
1628378,2021-22,Donovan Mitchell,51.53392751715162
1628378,2022-23,Donovan Mitchell,59.27511809565952
1628378,2023-24,Donovan Mitchell,43.64772712490061
1628378,2024-25,Donovan Mitchell,58.110232054195954
1628378,2025-26,Donovan Mitchell,64.74376242042919
1628379,2017-18,Luke Kennard,57.18927655645021
1628379,2018-19,Luke Kennard,43.64227554543303
1628379,2019-20,Luke Kennard,57.474584785112675
1628379,2020-21,Luke Kennard,71.11447591207902
1628379,2021-22,Luke Kennard,35.0
1628379,2022-23,Luke Kennard,71.14486402981872
1628379,2023-24,Luke Kennard,71.39030651925476
1628379,2024-25,Luke Kennard,71.10068438172024
1628379,2025-26,Luke Kennard,35.0
1628380,2017-18,Zach Collins,53.41595246244028
1628380,2018-19,Zach Collins,72.29821477783801
1628380,2019-20,Zach Collins,60.00581614137405
1628380,2021-22,Zach Collins,50.47109518967398
1628380,2022-23,Zach Collins,93.86397645785935
1628380,2023-24,Zach Collins,92.13727545706976
1628380,2024-25,Zach Collins,75.10172622245118
1628380,2025-26,Zach Collins,70.93066861966776
1628381,2017-18,John Collins,50.67100773571213
1628381,2018-19,John Collins,75.66396100770304
1628381,2019-20,John Collins,71.41056006764146
1628381,2020-21,John Collins,86.86302485620278
1628381,2021-22,John Collins,45.063440977968234
1628381,2022-23,John Collins,72.52918682032167
1628381,2023-24,John Collins,72.17639619134444
1628381,2024-25,John Collins,83.8367218049052
1628381,2025-26,John Collins,89.20741519762537
1628382,2017-18,Justin Jackson,53.14242991898187
1628382,2018-19,Justin Jackson,42.378717376421186
1628382,2019-20,Justin Jackson,68.20199625349356
1628382,2020-21,Justin Jackson,44.754973817983334
1628382,2021-22,Justin Jackson,27.991530061556823
1628382,2022-23,Justin Jackson,27.994437446593086
1628383,2017-18,Justin Patton,48.887166904250925
1628383,2018-19,Justin Patton,27.990893437497277
1628383,2019-20,Justin Patton,43.607830173217934
1628383,2020-21,Justin Patton,29.539136302906098
1628384,2017-18,OG Anunoby,60.12929789523649
1628384,2018-19,OG Anunoby,43.52094033603406
1628384,2019-20,OG Anunoby,43.55955156682029
1628384,2020-21,Xavier Tillman,63.95417096976
1628384,2021-22,OG Anunoby,46.46699915878236
1628384,2022-23,OG Anunoby,60.69126666102417
1628384,2023-24,OG Anunoby,59.468594379349234
1628384,2024-25,OG Anunoby,41.90181516378001
1628384,2025-26,OG Anunoby,51.36777642211773
1628385,2018-19,Harry Giles,66.00484302396411
1628385,2019-20,Harry Giles,59.59544430049666
