NBA_ID,Season,Player,RotationRole,MIN,Post Fade,Post Fade Aggregate Z,Post Fade Rating,MissingMetricCount,MissingMetrics,Fadeway_Shot_FGM Raw,Fadeway_Shot_FGM Z,Fadeway_Shot_FGM MatchedBy,Fadeway_Shot_PG Raw,Fadeway_Shot_PG Z,Fadeway_Shot_PG MatchedBy,Post Up Shot Making Raw,Post Up Shot Making Z,Post Up Shot Making MatchedBy,Fadeway_Shot_FG% Raw,Fadeway_Shot_FG% Z,Fadeway_Shot_FG% MatchedBy,Post Up Frequency% Raw,Post Up Frequency% Z,Post Up Frequency% MatchedBy,Post Up Impact Per 75 Possessions Raw,Post Up Impact Per 75 Possessions Z,Post Up Impact Per 75 Possessions MatchedBy,Stable Post Up PPP Raw,Stable Post Up PPP Z,Stable Post Up PPP MatchedBy
1718,2014-15,Paul Pierce,Starter,1912.6,1.1049602865309889,1.9025143177609682,84.89144762181806,3,Post Up Shot Making | Post Up Impact Per 75 Possessions | Stable Post Up PPP,24.0,1.8138926667326,season+player,0.3287671232876712,1.4946356796996947,season+player,,,,0.8888888888888888,1.752462124785077,season+player,3.592814371257485,0.4955735272409317,season+player,,,,,,
1718,2015-16,Paul Pierce,Rotation,1230.8000000000002,0.4121512241565902,0.9033296790564752,77.97098383831386,0,,13.0,0.7641754711856932,season+player,0.19117647058823528,0.6619046347067893,season+player,-0.04,-0.08678697296484376,season+player,0.5416666666666666,0.5105958432219418,season+player,1.9011406844106464,0.017491373254499662,season+player,0.0,0.035500283151893054,season+player,0.87,-0.1490561284963914,season+player
1718,2016-17,Paul Pierce,Garbage Time,277.5,-1.3107977660883365,-1.5815456752353174,30.413974335090437,0,,0.0,-1.476399396278833,season+player,0.0,-1.495140404382914,season+player,-0.05,-1.1042594490978908,season+player,0.0,-2.426715556016549,season+player,2.3952095808383236,0.04360070952048972,season+player,0.0,0.009851328574650323,season+player,0.87,-1.1490561284963914,season+player
1733,2013-14,Al Harrington,Rotation,510.0,0.15221381616599503,0.5284421679163454,71.21940034153842,3,Post Up Shot Making | Post Up Impact Per 75 Possessions | Stable Post Up PPP,4.0,-0.09468405244359424,season+player,0.11764705882352941,0.21688731197998035,season+player,,,,1.0,2.14985933488528,season+player,2.4096385542168677,0.16119743121630373,season+player,,,,,,
1737,2013-14,Nazr Mohammed,Garbage Time,560.0,-0.6645599579265402,-0.6495271351597235,44.6736872281372,3,Post Up Shot Making | Post Up Impact Per 75 Possessions | Stable Post Up PPP,3.0,-1.190112888402404,season+player,0.0375,-1.2681815697922414,season+player,,,,1.0,1.2039212275357567,season+player,3.4482758620689653,0.25464636310131095,season+player,,,,,,
1737,2014-15,Nazr Mohammed,Garbage Time,128.79999999999998,-1.009054237017731,-1.1463644464526883,33.68910550983942,3,Post Up Shot Making | Post Up Impact Per 75 Possessions | Stable Post Up PPP,0.0,-1.476399396278833,season+player,0.0,-1.495140404382914,season+player,,,,0.0,-2.426715556016549,season+player,3.896103896103896,0.07486961963241451,season+player,,,,,,
1737,2015-16,Nazr Mohammed,Too Few Games,19.5,-0.9285599732276455,-1.0302738289205862,40.79445479785487,1,Fadeway_Shot_FG%,0.0,-1.476399396278833,season+player,0.0,-1.495140404382914,season+player,0.02,0.0003519337347520558,season+player,,,season+player,7.6923076923076925,0.03225547848852068,season+player,0.0,0.0006922555214619146,season+player,0.87,-1.1490561284963914,season+player
1740,2013-14,Rashard Lewis,Rotation,972.0,-0.10933304482361858,0.15123346786476466,62.64868827560071,3,Post Up Shot Making | Post Up Impact Per 75 Possessions | Stable Post Up PPP,1.0,-0.3809705603200234,season+player,0.016666666666666666,-0.394269811231504,season+player,,,,1.0,2.14985933488528,season+player,2.9535864978902953,0.314921997951512,season+player,,,,,,
1882,2013-14,Elton Brand,Rotation,1416.1999999999998,-0.02070252417739521,0.27905837599541256,66.54034051579549,3,Post Up Shot Making | Post Up Impact Per 75 Possessions | Stable Post Up PPP,4.0,-0.09468405244359424,season+player,0.0547945205479452,-0.16351105703581253,season+player,,,,0.4444444444444444,0.16287328438426402,season+player,5.279503105590062,0.9722468889442726,season+player,,,,,,
1882,2014-15,Elton Brand,Rotation,486.0,-0.2918226672067188,-0.11195712433571547,53.08520499392185,4,Post Up Shot Making | Fadeway_Shot_FG% | Post Up Impact Per 75 Possessions | Stable Post Up PPP,0.0,-0.4763993962788331,season+player,0.0,-0.495140404382914,season+player,,,,,,season+player,1.8264840182648405,-0.003607270081946775,season+player,,,,,,
1882,2015-16,Elton Brand,Garbage Time,224.39999999999998,-0.7437815536627097,-0.7637822825187242,43.564691358900376,0,,2.0,-1.2855417243612137,season+player,0.11764705882352941,0.048669512808307586,season+player,-0.09,-1.174149353630079,season+player,0.6666666666666666,0.21490063290880002,season+player,3.5294117647058822,0.1071858677357416,season+player,0.0,0.0079662635392848,season+player,0.87,-1.1490561284963914,season+player
1889,2013-14,Andre Miller,Rotation,980.1999999999999,0.2499211851479432,0.6693579085973409,73.7572399892883,3,Post Up Shot Making | Post Up Impact Per 75 Possessions | Stable Post Up PPP,8.0,0.2870312913916446,season+player,0.13793103448275862,0.33965071135289315,season+player,,,,0.5333333333333333,0.48079105246442666,season+player,4.519774011299436,0.7575406340272105,season+player,,,,,,
1889,2014-15,Andre Miller,Rotation,1255.5,0.19635135612281757,0.5920983097166818,72.36582358498143,3,Post Up Shot Making | Post Up Impact Per 75 Possessions | Stable Post Up PPP,9.0,0.38246012735045437,season+player,0.1111111111111111,0.17733021662648618,season+player,,,,0.5,0.36157188943436575,season+player,2.570694087403599,0.20671316916034202,season+player,,,,,,
1889,2015-16,Andre Miller,Garbage Time,460.20000000000005,-0.7661983070553793,-0.7961122228385261,43.25088693873997,0,,2.0,-1.2855417243612137,season+player,0.05128205128205128,-1.1847693485324216,season+player,0.11,0.08067313778800295,season+player,0.5,0.16639538351769514,season+player,1.8181818181818181,-1.0059535462753868,season+player,0.0,0.016337230306501183,season+player,0.87,-1.1490561284963914,season+player
1890,2013-14,Shawn Marion,Starter,2409.2,-0.13212073752719594,0.11836855062061295,61.648109979183744,3,Post Up Shot Making | Post Up Impact Per 75 Possessions | Stable Post Up PPP,3.0,-0.19011288840240395,season+player,0.039473684210526314,-0.2562363679716797,season+player,,,,0.375,-0.08549997192836292,season+player,2.2680412371134024,0.12118075962894603,season+player,,,,,,
