NBA ID,Season,Player,Free Throw Rating,,Free Throw,FT_PCT,Stable FT%,FTM
2427,2013-14,Roger Mason Jr,77.99900080136987,0.08679832586145664,0.0902624116415542,0.35846416870706654,,-1.7793934542395813
2430,2013-14,Carlos Boozer,78.86579091943022,0.16210950781218714,0.15660447129109117,0.27428531642150705,,0.3892362616067532
2430,2014-15,Carlos Boozer,74.01671076169143,-0.23942343894911924,-0.19710824460706314,-0.3893165010305641,,-0.048999881835622115
2440,2013-14,Matt Barnes,77.38354049769671,0.03332397036568404,0.04315653984230434,0.11312487504028966,,-0.26811795355680984
2440,2014-15,Matt Barnes,78.8079418198377,0.157083280615633,0.1521768384237161,0.3311654722031132,,-0.26811795355680984
2440,2015-16,Matt Barnes,83.12359075022204,0.49785089816108036,0.45236102122701616,0.449665796748126,0.49483151382376594,0.09707883264516966
2440,2016-17,Matt Barnes,80.74901083050271,0.31622355844441236,0.29236443780660376,0.3690855760575173,0.27751003403934527,-0.34115731079720574
2446,2013-14,Rasual Butler,61.74238763558873,-1.0600469164440351,-0.9200002545796953,-1.6547572280113927,,-1.852432811479977
2446,2014-15,Rasual Butler,79.03638075570818,0.17693122985445392,0.1696610127284598,0.38804562798471937,,-0.4872360252779976
2446,2015-16,Rasual Butler,54.64373329561878,-1.5036491892224944,-1.3107720852567366,-1.1001757091407334,-1.4845835335830466,-1.852432811479977
2449,2013-14,Luis Scola,77.32414361218355,0.02816326357059721,0.03861044311184265,0.0894248101312871,,-0.12203923907601809
2449,2014-15,Luis Scola,76.79199585942811,-0.016693341702131426,-0.0009040022281064097,-0.04803556634092774,,0.4622756188471492
2449,2015-16,Luis Scola,74.2357916865854,-0.22184113155072221,-0.18161988742042312,0.07994478416768608,-0.4464054357830802,-0.41419666803760163
2449,2016-17,Luis Scola,70.43990009614775,-0.5165303412956127,-0.44121333190733186,-0.157055864922339,-0.7518302181828055,-0.4872360252779976
2457,2013-14,Jannero Pargo,75.6904796685847,-0.1050953615543498,-0.07877785737503837,0.020383630673881423,,-1.7793934542395813
2457,2014-15,Jannero Pargo,76.20549660282647,-0.06376275326085862,-0.04236772153795049,0.10050783807209673,,-1.852432811479977
2501,2013-14,Reggie Evans,71.5694986934567,-0.4358240834762119,-0.37011871844278155,-0.7353374487020009,,-0.048999881835622115
2501,2014-15,Reggie Evans,73.7485231377753,-0.2609467972534582,-0.21606829653426518,-0.4272366048849682,,-0.048999881835622115
2544,2013-14,LeBron James,80.05261258956497,0.26455868336536686,0.2468525478654492,0.19370509573089836,,3.0
2544,2014-15,LeBron James,78.7707854300217,0.15385494243345993,0.14933297648046948,0.00410457645887789,,2.9456137650206102
2544,2015-16,LeBron James,76.30585898233498,-0.055708185257700424,-0.035272405582527616,0.10364484907668864,-0.46402609630614194,2.4343382643378386
2544,2016-17,LeBron James,68.93256936977865,-0.6107250018640505,-0.5241899580634238,-0.16653589088594,-1.2584242082208124,2.507377621578234
2544,2017-18,LeBron James,76.29651240374506,-0.05645829354746146,-0.03593318035214277,0.10364484907668864,-0.4654944846830645,2.4343382643378386
2544,2018-19,LeBron James,67.83185280426267,-0.6795099217605522,-0.5847829953861913,-0.2091960077221446,-1.3700217248668667,2.7264956932994218
2544,2019-20,LeBron James,71.3474121394109,-0.4536476072000292,-0.38581956449807253,-0.07647564423173081,-0.9779620282287571,1.8500234064146712
2544,2020-21,LeBron James,72.277026017549,-0.37904158216544703,-0.320098681690827,-0.05277557932272825,-0.8663645115827028,1.9230627636550672
2544,2021-22,LeBron James,79.14406441711716,0.18628733999982608,0.17790286475194803,0.22214517362170144,-0.10573933233723341,2.2882595498570466
2544,2022-23,LeBron James,80.65138097167242,0.30898052685136934,0.2859840090104722,0.2790253294033076,0.06312533100876955,2.361298907097442
2544,2023-24,LeBron James,78.4139103201512,0.12284779805889463,0.122018602062538,0.19370509573089836,-0.18209552793716424,2.1421808353762546
2544,2024-25,LeBron James,82.06156439556815,0.4136001915076268,0.37814408210135364,0.34538551114851473,0.26723131540089395,1.7039446919338797
2544,2025-26,Lebron James,76.83212628602904,-0.01347268021885644,0.0019330972662844476,0.13208492696749172,-0.3480234145293222,1.8500234064146712
2546,2013-14,Carmelo Anthony,83.38015077188831,0.5282198225935187,0.47911318397367403,0.658226367947348,,3.0
2546,2014-15,Carmelo Anthony,81.32427414219796,0.3589015914852084,0.32995976615465317,0.4164857058755224,,2.4343382643378386
2546,2015-16,Carmelo Anthony,86.45379802139918,0.8969073176367058,0.8038921497877438,0.5681661212931383,0.8927647639695614,2.361298907097442
