NBA_ID,Season,Player,SHOT_TENDENCY,TOUCHES_TENDENCY,SHOT_CLOSE_TENDENCY,SHOT_UNDER_BASKET_TENDENCY,SHOT_MID-RANGE_TENDENCY,SHOT_THREE_TENDENCY,DRIVING_LAYUP_TENDENCY,STANDING_DUNK_TENDENCY,DRIVING_DUNK_TENDENCY,PUTBACK_TENDENCY,CRASH_TENDENCY,DRIVE_TENDENCY,POST_UP_TENDENCY,SHOOT_FROM_POST_TENDENCY,ROLL_VS._POP_TENDENCY,PASS_INTERCEPTION_TENDENCY,TAKE_CHARGE_TENDENCY,ON-BALL_STEAL_TENDENCY,CONTEST_SHOT_TENDENCY,BLOCK_SHOT_TENDENCY,FOUL_TENDENCY
203109,2016-17,Jae Crowder,0.4705247137266271,0.4824467314103493,0.21212778259612602,0.3042064180398959,0.48623879734027176,0.7390201478475141,0.42570682905611135,0.6393367812595071,0.7346053772766695,0.9310921813203529,0.46924772259770786,0.45524140930839496,0.7457602551094361,0.7632990288447601,0.1980630239953744,0.8902862098872506,0.8001177262024891,0.5069575300768228,0.8791624621594349,0.4036599507174953,0.35947238730250763
203109,2017-18,Jae Crowder,0.4975141324829685,0.4824467314103493,0.2316565481352992,0.45932350390286203,0.5767562879444926,0.700608783881722,0.4784833985790924,0.45836629145117125,0.6559699335067939,0.75,0.5229209521010872,0.49857909235899667,0.7222785911001595,0.6172633715031164,0.5536282162474704,0.764093668690373,0.6721325260679448,0.47493839686911143,0.8638580558358561,0.4247137266270473,0.567763443977388
203109,2018-19,Jae Crowder,0.6187853312074214,0.584287577909842,0.20180688060132987,0.3859641514888696,0.3805001445504481,0.92245252935208,0.534942728722633,0.6044265287496197,0.9226655102630819,0.3388956495284454,0.5229209521010872,0.5135566188197768,0.5976953181620525,0.6172633715031164,0.47976293726510544,0.5342584562012143,0.8509081735620585,0.5720394260037687,0.7708543558694921,0.4223293230903029,0.4242064067256124
203109,2019-20,Jae Crowder,0.40066676329902884,0.3797144513697637,0.20150332466030643,0.2723330442324371,0.336788089043076,0.8549065081895927,0.3942438741481803,0.4135381807118953,0.5325238508239376,0.8955734712503803,0.5229209521010872,0.420023198492098,0.6539353529497028,0.3433396144368749,0.3430615784908933,0.8584851113038451,0.8509081735620585,0.61733584577475,0.8491422805247225,0.4291274097695318,0.4019350630526163
203109,2020-21,Jae Crowder,0.41938686766197997,0.3797144513697637,0.19270020237062735,0.18521248915871638,0.4279560566637757,0.918756341498768,0.358974916630419,0.2444478247642227,0.3099739809193408,0.4746577426224521,0.41669115486335584,0.37754820936639116,0.5976953181620525,0.6172633715031164,0.23661462850534837,0.6520670714079214,0.9196098217288934,0.5963907812726482,0.7795997309115372,0.5715321061023336,0.4019350630526163
203109,2021-22,Jae Crowder,0.38362081461081315,0.3450645021017539,0.2937843307314253,0.2096993350679387,0.6699913269731136,0.8162777214088999,0.4784833985790924,0.2444478247642227,0.5325238508239376,0.8523729844843322,0.3563179547458125,0.43286211396259244,0.29920278301203074,0.3433396144368749,0.4118675917895346,0.9287366290835501,0.6721325260679448,0.8968691114654298,0.8097040026908846,0.6477025655892158,0.5932019133207711
203109,2022-23,Jae Crowder,0.3270546456008117,0.24243368604145527,0.40063602197166803,0.19158716392020814,0.6130384504191962,0.6506740107261922,0.45234884732492386,0.3511940979616671,0.3099739809193408,0.32686340127776087,0.6382603585071995,0.37754820936639116,0.49639802869981153,0.6172633715031164,0.2740531945649031,0.7924255565192252,0.33430036999663637,0.33547615596463254,0.4069374369323915,0.5495724017973619,0.4019350630526163
203109,2023-24,Jae Crowder,0.24857225684881867,0.20418176547325698,0.27577334489736915,0.20797918473547267,0.5147441457068517,0.5872590230468184,0.42570682905611135,0.2444478247642227,0.3099739809193408,0.8523729844843322,0.41669115486335584,0.3602435841670292,0.29920278301203074,0.3433396144368749,0.420974270020237,0.7691529343740966,0.6078876555667676,0.5069575300768228,0.39681298351833166,0.35181185679083926,0.282156834323815
203109,2024-25,Jae Crowder,0.21803159878243222,0.20418176547325698,0.500722752240532,0.37402428447528185,0.5357762359063313,0.6090013045368894,0.3216253443526171,0.2444478247642227,0.3099739809193408,0.23167021600243382,0.5229209521010872,0.26468754530955485,0.29920278301203074,0.3433396144368749,0.8438855160450998,0.23256721595836946,0.33430036999663637,0.2248804174518046,0.3112848974100235,0.18439628931729235,0.6627047398173649
203110,2013-14,Draymond Green,0.3108711407450355,0.3450645021017539,0.3754408788667245,0.4308904307603353,0.2889274356750506,0.3963038121466879,0.45234884732492386,0.7044417401886218,0.6559699335067939,0.6848189838758747,0.6888039964736997,0.4661012034217775,0.8154805044209306,0.8012755471807508,0.3993206128939,0.30521827117664063,0.3333,0.973039570952312,0.3333,0.8280910276851717,0.8740397159008552
203110,2014-15,Draymond Green,0.44586896651688646,0.4824467314103493,0.36269152934374094,0.5688060132986412,0.22973402717548425,0.5334831134947093,0.4784833985790924,0.6613933678125951,0.7346053772766695,0.5943109218132036,0.7875404055245372,0.5135566188197768,0.9161472677199594,0.8012755471807508,0.26605955478461984,0.30521827117664063,0.3333,0.8836063197564864,0.3333,0.7677199594144078,0.6842295984925352
203110,2015-16,Draymond Green,0.38362081461081315,0.5918973764313669,0.35864411679676206,0.7772477594680544,0.16710031801098582,0.3862081461081316,0.6948673336233144,0.7680255552175236,0.9567071407921365,0.6248859142074841,0.8513811342932707,0.7034942728722633,0.9793448325844325,0.8851282794607914,0.3589476727377855,0.4383781439722463,0.33430036999663637,0.7278591100159444,0.21728052472250253,0.7883751268299753,0.4899043339614436
203110,2016-17,Draymond Green,0.3108711407450355,0.418169299898536,0.33577623590633127,0.5618675917895345,0.17812951720150333,0.42775764603565736,0.534942728722633,0.8757225433526011,0.9723185891876265,0.7601156069364162,0.7599177196591242,0.5403073800202987,0.9526743006232787,0.8012755471807508,0.6698467765250072,0.9943625325238509,0.9484527413387152,0.9590520365270329,0.9952068617558022,0.7769241919118712,0.5125380489926076
203110,2017-18,Draymond Green,0.3270546456008117,0.4758515726916944,0.3478172882335935,0.511130384504192,0.27364845331020526,0.4407957675025366,0.502247353921995,0.8713112260419835,0.9226655102630819,0.5578034682080925,0.6888039964736997,0.5274032187907786,0.9636179156399478,0.8526598057689521,0.7038161318300087,0.9575021682567216,0.8277833837874201,0.7546745905203652,0.9875546585940128,0.7505435570372517,0.446528482388752
203110,2018-19,Draymond Green,0.19976808233077256,0.25415277576460354,0.2823503902862099,0.3686614628505348,0.283665799363978,0.35526163212059714,0.45234884732492386,0.8107696988135078,0.7904741254697889,0.33282628536659564,0.5812518366147517,0.4439248948818326,0.9621684302072764,0.7632990288447601,0.7867880890430761,0.9585140213934663,0.9484527413387152,0.8921582838092477,0.9852001345442314,0.7397448905638498,0.5932019133207711
203110,2019-20,Draymond Green,0.2954486157414118,0.40147847514132484,0.43797340271754837,0.3317288233593524,0.48735183579069097,0.4213654152775764,0.6607945483543569,0.4662990568907819,0.5325238508239376,0.23167021600243382,0.3563179547458125,0.6802957807742497,0.9302072764168721,0.8526598057689521,0.6770742989303267,0.9677652500722752,0.9588799192734612,0.8124365850123206,0.963925327951564,0.7317002464125235,0.5399333236700972
203110,2020-21,Draymond Green,0.18404116538628787,0.25415277576460354,0.29368314541775076,0.3799942179820758,0.313009540329575,0.3215755906653138,0.6172248803827751,0.6935655613020992,0.9478895634576467,0.551871006997262,0.5812518366147517,0.6802957807742497,0.9161472677199594,0.7111175532685896,0.7254986990459671,0.9642960393177219,0.981163807601749,0.8854181765473257,0.9698116380760176,0.7266995216698072,0.6170459486882157
203110,2021-22,Draymond Green,0.1923104797796782,0.3133570082620669,0.6834345186470078,0.4166233015322347,0.33405608557386524,0.2888027250326134,0.5926489778164419,0.6887739580164284,0.7904741254697889,0.44995436568299363,0.6382603585071995,0.5990285631433957,0.8512103203362806,0.6172633715031164,0.6448395490026019,0.9281584272911246,0.9484527413387152,0.8725177561965503,0.93104608139926,0.8308450500072474,0.7026380634874619
203110,2022-23,Draymond Green,0.19976808233077256,0.2588201188578055,0.46367447239086446,0.41672448684590924,0.30623012431338537,0.31122626467604,0.502247353921995,0.6697596592637663,0.8888407054061868,0.3994828110739276,0.5812518366147517,0.4885312454690445,0.8512103203362806,0.6172633715031164,0.6832899681989014,0.8779994217982076,0.9545913218970736,0.6287143064212205,0.9710729902455433,0.8248296854616611,0.6404551384258588
203110,2023-24,Draymond Green,0.2700318886795188,0.35592114799246266,0.5151777970511708,0.4738941890719861,0.3135154668979474,0.368147557617046,0.6172248803827751,0.3683373897170672,0.7346053772766695,0.489671432917554,0.7875404055245372,0.5990285631433957,0.8296129873894768,0.7111175532685896,0.380702515177797,0.8904307603353571,0.9927682475613858,0.5963907812726482,0.9298688193743693,0.7838092477170604,0.7522829395564574
203110,2024-25,Draymond Green,0.3008769386867662,0.40700826206696616,0.5520381613183001,0.4176351546689795,0.5601329864122578,0.4910204377446007,0.5671306365086269,0.4807803468208093,0.8328996819890142,0.4916413142683298,0.6888039964736997,0.5990285631433957,0.7990288447601102,0.6172633715031164,0.5614339404452153,0.9635732870771899,0.9673730238816011,0.8598347586606755,0.9494618230743357,0.8009856500942165,0.7522829395564574
203110,2025-26,Draymond Green,0.3058486737208291,0.41213219307145965,0.41419485400404743,0.4040763226366002,0.4552760913558832,0.6901724887664878,0.4784833985790924,0.45836629145117125,0.7346053772766695,0.4187024642531183,0.5229209521010872,0.5536465129766566,0.5976953181620525,0.3433396144368749,0.5114194854004047,0.7455912113327551,0.8277833837874201,0.548195390636324,0.8916078035654221,0.7519930424699232,0.7180750833454124
203111,2013-14,Orlando Johnson,0.4323235251485722,0.39077402522104654,0.41247470367158134,0.43321769297484825,0.3339549002601908,0.499289752137991,0.3942438741481803,0.7156982050501978,0.3099739809193408,0.4746577426224521,0.23469732588892153,0.39322894011889226,0.5976953181620525,0.3433396144368749,0.9703671581381902,0.30521827117664063,0.3333,0.25531961153790406,0.3333,0.2764241194375996,0.33877373532395993
203111,2015-16,Orlando Johnson,0.5208725902304682,0.46834323815045653,0.3177652500722752,0.7200057820179242,0.4740459670424978,0.4077692419191187,0.6172248803827751,0.2444478247642227,0.3099739809193408,0.3489580164283541,0.46924772259770786,0.5135566188197768,0.49639802869981153,0.3433396144368749,0.9183289968198901,0.3749349522983521,0.33430036999663637,0.5913175822582983,0.1746636394214598,0.6829250616031309,0.5399333236700972
203112,2013-14,Quincy Acy,0.17764893462820697,0.176431366864763,0.28761202659728247,0.45942468921653656,0.24470945359930613,0.26115379040440645,0.2313469624474409,0.80164283541223,0.3099739809193408,0.3558259811378156,0.7599177196591242,0.28706684065535737,0.5976953181620525,0.6172633715031164,0.6621133275513154,0.30521827117664063,0.3333,0.7696767647485143,0.3333,0.8070010146398029,0.9385418176547325
203112,2014-15,Quincy Acy,0.35429772430787065,0.3740832004638353,0.289230991616074,0.4362532523850824,0.7807169702226077,0.3039715900855196,0.3216253443526171,0.873592941892303,0.3099739809193408,0.6534834195314877,0.7274463708492507,0.32573582717123384,0.8931729236121178,0.7632990288447601,0.5414137033824805,0.30521827117664063,0.3333,0.2687128569357878,0.3333,0.5993622264096246,0.8439628931729236
203112,2015-16,Quincy Acy,0.2700318886795188,0.25415277576460354,0.22862098872506503,0.6188204683434518,0.3373952009251229,0.31482823597622844,0.2779324343917645,0.9107849102525098,0.6559699335067939,0.45293580772741104,0.7599177196591242,0.26468754530955485,0.6539353529497028,0.6172633715031164,0.4874530211043654,0.4613472101763515,0.33430036999663637,0.6687925786345847,0.1746636394214598,0.7607624293375852,0.8098275112335122
203112,2016-17,Quincy Acy,0.4323235251485722,0.45352949702855483,0.25351257588898524,0.404481063891298,0.31280716970222605,0.6787215538483838,0.3942438741481803,0.4936111956191055,0.5325238508239376,0.36381198661393366,0.41669115486335584,0.40556038857474264,0.69285403681693,0.7111175532685896,0.3169557675628794,0.6870482798496675,0.9415573494786411,0.7959849253515002,0.74133871510259,0.7977967821423395,0.822655457312654
203112,2017-18,Quincy Acy,0.33278736048702706,0.32928685316712564,0.19310494362532524,0.2129372651055218,0.2331743278404163,0.8787505435570373,0.3216253443526171,0.7723608153331305,0.6559699335067939,0.4746577426224521,0.41669115486335584,0.40556038857474264,0.5976953181620525,0.6172633715031164,0.4130818155536282,0.7116218560277537,0.986209216279852,0.47493839686911143,0.8128153380423815,0.6929989853601971,0.7522829395564574
203112,2018-19,Quincy Acy,0.16171908972314827,0.1647122771416147,0.1840994507082972,0.19229546111592946,0.17094535993061577,0.4545948688215683,0.17912860664056834,0.2444478247642227,0.3099739809193408,0.23167021600243382,0.3563179547458125,0.21612295200811946,0.49639802869981153,0.3433396144368749,0.9505637467476149,0.17296906620410524,0.9941136898755466,0.2025076097985215,0.665489404641776,0.7118422959849253,0.9743441078417162
203113,2013-14,Quincy Miller,0.4833599072329323,0.4824467314103493,0.2698034113905753,0.539751373229257,0.47257877999421793,0.46920568198289603,0.4784833985790924,0.6994219653179191,0.6559699335067939,0.5943109218132036,0.5229209521010872,0.4661012034217775,0.6539353529497028,0.7111175532685896,0.4355449551893611,0.30521827117664063,0.3333,0.44906508189592687,0.3333,0.823670097115524,0.5399333236700972
203113,2014-15,Quincy Miller,0.4651471227714161,0.4372952601826351,0.6016189650187915,0.2924689216536571,0.3372940156114484,0.6201623423684592,0.45234884732492386,0.2444478247642227,0.3099739809193408,0.23167021600243382,0.3563179547458125,0.37754820936639116,0.49639802869981153,0.6172633715031164,0.9698612315698178,0.30521827117664063,0.3333,0.9469488331642267,0.3333,0.8759965212349616,0.4019350630526163
203114,2013-14,Khris Middleton,0.6711842295984926,0.6074068705609509,0.38211910956923967,0.34468054350968486,0.8586296617519514,0.499289752137991,0.6172248803827751,0.6393367812595071,0.5325238508239376,0.3388956495284454,0.5229209521010872,0.6544874583152095,0.7457602551094361,0.7111175532685896,0.22528187337380745,0.30521827117664063,0.3333,0.9110740687056096,0.3333,0.3669807218437454,0.7351065371793013
203114,2014-15,Khris Middleton,0.7094506450210175,0.659805768952022,0.4585140213934663,0.325860075166233,0.8879734027175484,0.4761559646325554,0.6407858489198202,0.7723608153331305,0.6559699335067939,0.36381198661393366,0.41669115486335584,0.6721763085399449,0.874402087259023,0.8705609508624438,0.239751373229257,0.30521827117664063,0.3333,0.8876648789679664,0.3333,0.25937817074938396,0.4686476300913176
203114,2015-16,Khris Middleton,0.7873604870271054,0.8078707058994057,0.6666666666666666,0.29368314541775076,0.9372651055218271,0.5334831134947093,0.778236914600551,0.7156982050501978,0.8328996819890142,0.4746577426224521,0.41669115486335584,0.8169493982891112,0.9161472677199594,0.9161472677199594,0.2071697022260769,0.9160161896501879,0.33430036999663637,0.6945209450645021,0.1746636394214598,0.28043194665893606,0.4019350630526163
203114,2016-17,Khris Middleton,0.7545296419770982,0.8199739092622119,0.805724197745013,0.2627204394333622,0.9215091066782307,0.499289752137991,0.766347687400319,0.2444478247642227,0.3099739809193408,0.23167021600243382,0.29296209227152514,0.8052051616644919,0.9073778808522974,0.9161472677199594,0.24713790112749348,0.9765828274067649,0.9764547595021863,0.8483838237425714,0.8311469895728221,0.338164951442238,0.6404551384258588
203114,2017-18,Khris Middleton,0.8357733004783302,0.8641107406870561,0.7658282740676496,0.3432639491182422,0.9658860942468922,0.5766777793883171,0.8445701029433087,0.6813964101003955,0.9078490893321769,0.8523729844843322,0.41669115486335584,0.8603740756850805,0.8670821858240325,0.8851282794607914,0.31331309627059845,0.9442035270309338,0.9196098217288934,0.5963907812726482,0.8851328624285234,0.2931656761849543,0.5932019133207711
203114,2018-19,Khris Middleton,0.879982606174808,0.8845484852877229,0.8258167100318011,0.4309916160740098,0.9035848511130384,0.8085954486157414,0.8774829636073656,0.4936111956191055,0.8637612026597282,0.7886370550654092,0.41669115486335584,0.86820356676816,0.8982461226264676,0.9246267575010871,0.18865278982364844,0.7863544376987569,0.5505381769256643,0.5069575300768228,0.7460477632021527,0.22640237715610956,0.33877373532395993
203114,2019-20,Khris Middleton,0.9091897376431367,0.9173793303377301,0.8321769297484822,0.3211043654235328,0.9848222029488292,0.765183359907233,0.8181818181818182,0.5584879829631884,0.6559699335067939,0.7989047763918466,0.46924772259770786,0.7931709438886473,0.9073778808522974,0.9422380055080446,0.16072564324949407,0.7625036137612027,0.8853851328624285,0.4025438469343383,0.7802724520686175,0.23614291926366138,0.3809827511233512
203114,2020-21,Khris Middleton,0.879982606174808,0.8821568343238151,0.8165654813529922,0.4008383925990171,0.9775946805435097,0.6595158718654878,0.8720458170218935,0.4135381807118953,0.7346053772766695,0.8955734712503803,0.5229209521010872,0.8708858924169929,0.8931729236121178,0.9068705609508625,0.16366001734605376,0.8645562301243134,0.5505381769256643,0.4535802290186983,0.7903632694248234,0.2538991158138861,0.33877373532395993
203114,2021-22,Khris Middleton,0.8828815770401508,0.907957675025366,0.8000867302688638,0.3336513443191674,0.9534547557097427,0.8302652558341789,0.8595766275192113,0.3791983571645878,0.6559699335067939,0.9582445999391542,0.41669115486335584,0.8740756850804697,0.9028120017393825,0.8971590085519641,0.18814686325527608,0.8495229835212489,0.6721325260679448,0.5602261197274967,0.7140935082408342,0.40122481519060726,0.3809827511233512
203114,2022-23,Khris Middleton,0.9091897376431367,0.9154949992752572,0.7635154668979474,0.3755420641803989,0.9774501300954033,0.8162777214088999,0.8358706684065536,0.355400060845756,0.3099739809193408,0.551871006997262,0.5812518366147517,0.8276062055966362,0.8812146687925786,0.8851282794607914,0.32808615206707137,0.5903440300664932,0.868987554658594,0.5841426293665749,0.46997981836528757,0.3097550369618785,0.446528482388752
203114,2023-24,Khris Middleton,0.8077982316277721,0.8317872155384838,0.7572997976293726,0.2670714079213645,0.9840994507082972,0.6901724887664878,0.8181818181818182,0.2444478247642227,0.3099739809193408,0.8523729844843322,0.46924772259770786,0.8242714223575468,0.8296129873894768,0.8526598057689521,0.21819890141659437,0.8233593524139925,0.7669862092162798,0.5213799101319032,0.4722754793138244,0.3572401797361936,0.5932019133207711
203114,2024-25,Khris Middleton,0.7037251775619655,0.7355413828091028,0.500722752240532,0.33152645273200343,0.5357762359063313,0.6305986374836933,0.724735392199507,0.4135381807118953,0.3099739809193408,0.75,0.29296209227152514,0.7239379440336378,0.8670821858240325,0.8851282794607914,0.2518936108701937,0.8628216247470367,0.9415573494786411,0.606537179301348,0.4147662293979145,0.3901652413393245,0.5125380489926076
203114,2025-26,Khris Middleton,0.6331352369908683,0.6832874329612988,0.4489014165943914,0.3368892743567505,0.6991905174906042,0.499289752137991,0.7102363346382485,0.2444478247642227,0.3099739809193408,0.75,0.5229209521010872,0.7306075105118167,0.874402087259023,0.8971590085519641,0.2885226944203527,0.5641803989592368,0.8509081735620585,0.44333236700971157,0.39169189371005714,0.2780475431221916,0.6404551384258588
203115,2013-14,Will Barton,0.7873604870271054,0.7448180895781997,0.807603353570396,0.83506793871061,0.7253541485978606,0.38012030729091173,0.502247353921995,0.7950258594463037,0.7346053772766695,0.4429799209005172,0.46924772259770786,0.4661012034217775,0.49639802869981153,0.6172633715031164,0.8434518647007806,0.30521827117664063,0.3333,0.7385853022177127,0.3333,0.6066096535729816,0.4686476300913176
203115,2014-15,Will Barton,0.6561820553703436,0.6782867082185824,0.7161029199190517,0.7990748771321191,0.47338826250361377,0.38012030729091173,0.7102363346382485,0.873592941892303,0.8328996819890142,0.36381198661393366,0.41669115486335584,0.6802957807742497,0.49639802869981153,0.3433396144368749,0.534547557097427,0.30521827117664063,0.3333,0.9246992317727207,0.3333,0.6464705029714451,0.3809827511233512
203115,2015-16,Will Barton,0.8225829830410204,0.8156979272358312,0.8190228389708009,0.752240531945649,0.586585718415727,0.5872590230468184,0.8720458170218935,0.9056890781867964,0.9478895634576467,0.7313659872223912,0.46924772259770786,0.8542119762215457,0.49639802869981153,0.6172633715031164,0.38292859207863544,0.3689650187915582,0.33430036999663637,0.4646398028699812,0.20344769593003698,0.562037976518336,0.29925351500217423
203115,2016-17,Will Barton,0.7391650963907813,0.7307580808812871,0.765972824515756,0.7324371205550737,0.42148019658860936,0.5766777793883171,0.8720458170218935,0.6109674475205354,0.7346053772766695,0.5943109218132036,0.6382603585071995,0.8708858924169929,0.5976953181620525,0.6172633715031164,0.27951720150332465,0.6503324660306447,0.33430036999663637,0.61733584577475,0.7563067608476287,0.6320481229163647,0.29925351500217423
203115,2017-18,Will Barton,0.7214813741121902,0.700608783881722,0.7133564614050304,0.7198612315698178,0.3465018791558253,0.6681403101898826,0.8988690735102218,0.8360206875570428,0.7346053772766695,0.9181624581685427,0.5812518366147517,0.889734667246629,0.49639802869981153,0.3433396144368749,0.24845331020526162,0.8012431338537149,0.33430036999663637,0.4321205971879982,0.8151698620921628,0.5993622264096246,0.282156834323815
203115,2018-19,Will Barton,0.7214813741121902,0.6664009276706769,0.8292859207863544,0.45750216825672163,0.6126047990748771,0.700608783881722,0.8524720893141946,0.5320200790994828,0.3099739809193408,0.4187024642531183,0.5229209521010872,0.8343482673626215,0.5976953181620525,0.6172633715031164,0.3613761202659728,0.44363978028331885,0.33430036999663637,0.3157921437889549,0.7600908173562059,0.6477025655892158,0.33877373532395993
203115,2019-20,Will Barton,0.73365705174663,0.6782867082185824,0.7915582538305869,0.6520670714079214,0.6178086152067072,0.6408899840556602,0.8988690735102218,0.6790386370550654,0.8328996819890142,0.9028749619714025,0.7599177196591242,0.86820356676816,0.49639802869981153,0.6172633715031164,0.27567215958369473,0.6535125758889853,0.6078876555667676,0.7278591100159444,0.8611671712075345,0.5283374402087259,0.29925351500217423
203115,2020-21,Will Barton,0.6262501811856791,0.613784606464705,0.6887828852269442,0.5229835212489159,0.6575599884359642,0.6408899840556602,0.8358706684065536,0.7318983875874657,0.7904741254697889,0.9310921813203529,0.46924772259770786,0.8210091344062636,0.49639802869981153,0.3433396144368749,0.2613038450419196,0.7335935241399248,0.7257820383451059,0.4535802290186983,0.6697780020181635,0.5010871140745036,0.2352804754312219
203115,2021-22,Will Barton,0.7441658211334976,0.7211190027540223,0.6759178953454755,0.5046256143394044,0.7009251228678809,0.8085954486157414,0.8270262432941858,0.8304685123212656,0.7346053772766695,0.8523729844843322,0.41669115486335584,0.8169493982891112,0.49639802869981153,0.6172633715031164,0.27658282740676493,0.49767273778548715,0.33430036999663637,0.4535802290186983,0.6454759502186344,0.5597912740976954,0.20580518915784896
203115,2022-23,Will Barton,0.6561820553703436,0.57653283084505,0.6613183000867303,0.3116941312518069,0.792714657415438,0.7736628496883606,0.6788458750181238,0.44335260115606934,0.5325238508239376,0.23167021600243382,0.23469732588892153,0.6544874583152095,0.29920278301203074,0.3433396144368749,0.2631251806880601,0.5670714079213646,0.33430036999663637,0.6287143064212205,0.3244113689875546,0.4098492535150021,0.2352804754312219
203116,2013-14,Tyshawn Taylor,0.5961733584577475,0.7985939991303087,0.8509684880023128,0.7992194275802255,0.5712633709164499,0.29727496738657777,0.7102363346382485,0.2444478247642227,0.6559699335067939,0.23167021600243382,0.23469732588892153,0.7110337828041178,0.29920278301203074,0.3433396144368749,0.9674761491760624,0.30521827117664063,0.3333,0.9638353384548486,0.3333,0.2959052036527033,0.7831569792723583
203117,2013-14,Doron Lamb,0.2805334106392231,0.26754602116248727,0.4036715813819023,0.1821769297484822,0.33334778837814394,0.5656616901000145,0.3942438741481803,0.2444478247642227,0.3099739809193408,0.23167021600243382,0.23469732588892153,0.3437001594896332,0.29920278301203074,0.3433396144368749,0.3564180398959237,0.30521827117664063,0.3333,0.24035367444557182,0.3333,0.22325699376721264,0.4899043339614436
203118,2013-14,Mike Scott,0.8401217567763444,0.8399768082330773,0.851402139346632,0.7571552471812663,0.6115929459381324,0.5766777793883171,0.3942438741481803,0.8383024034073623,0.5325238508239376,0.9796166717371463,0.5229209521010872,0.3437001594896332,0.8812146687925786,0.8705609508624438,0.3926423821913848,0.30521827117664063,0.3333,0.27835193506305256,0.3333,0.312037976518336,0.4899043339614436
203118,2014-15,Mike Scott,0.8077982316277721,0.7575010871140745,0.7390864411679676,0.4001300954032957,0.6912402428447528,0.765183359907233,0.3216253443526171,0.6013081837541832,0.7346053772766695,0.9004411317310618,0.46924772259770786,0.32573582717123384,0.8670821858240325,0.8705609508624438,0.33051459959525875,0.30521827117664063,0.3333,0.31969850703000435,0.3333,0.23893317872155384,0.4242064067256124
203118,2015-16,Mike Scott,0.5208725902304682,0.49370923322220606,0.7402428447528188,0.4076178086152067,0.32009251228678803,0.5766777793883171,0.2779324343917645,0.7216306662610283,0.5325238508239376,0.6790386370550654,0.5229209521010872,0.3077207481513701,0.7990288447601102,0.7632990288447601,0.369976871928303,0.22457357617808615,0.33430036999663637,0.3815915350050732,0.20697948200470906,0.49893462820698653,0.567763443977388
203118,2016-17,Mike Scott,0.45911001594433976,0.4372952601826351,0.7311361665221162,0.23894189071986122,0.4448540040474125,0.5872590230468184,0.2313469624474409,0.2444478247642227,0.3099739809193408,0.4429799209005172,0.46924772259770786,0.24058286211396257,0.7990288447601102,0.7111175532685896,0.9141370338248048,0.18349233882625035,0.33430036999663637,0.22848238875199303,0.46238647830474267,0.4868096825626902,0.282156834323815
203118,2017-18,Mike Scott,0.6899550659515872,0.659805768952022,0.7649609713790113,0.37149465163342005,0.8978028331887828,0.46920568198289603,0.42570682905611135,0.5584879829631884,0.3099739809193408,0.9004411317310618,0.46924772259770786,0.39322894011889226,0.8594723873025076,0.8705609508624438,0.331425267418329,0.24309048858051457,0.5505381769256643,0.33547615596463254,0.699882273797511,0.3496303812146688,0.7351065371793013
203118,2018-19,Mike Scott,0.38362081461081315,0.30726916944484706,0.4048858051459959,0.25067938710610005,0.4040763226366002,0.7297434410784172,0.358974916630419,0.4936111956191055,0.5325238508239376,0.7079403711591117,0.41669115486335584,0.3437001594896332,0.7222785911001595,0.7632990288447601,0.26595836947094537,0.41925411968777104,0.33430036999663637,0.26703870126105234,0.5950218634376051,0.3729670966806783,0.7351065371793013
203118,2019-20,Mike Scott,0.38362081461081315,0.2721626322655457,0.2779994217982076,0.28063023995374387,0.40104076322636595,0.7565589215828381,0.3216253443526171,0.3924551262549437,0.6559699335067939,0.7235320961362945,0.6382603585071995,0.28706684065535737,0.7222785911001595,0.8012755471807508,0.36694131251806883,0.3755420641803989,0.33430036999663637,0.3616031308885346,0.46697780020181634,0.24349905783446874,0.446528482388752
203118,2020-21,Mike Scott,0.27505435570372516,0.21219741991592983,0.25503035559410236,0.17691529343740964,0.35479907487713214,0.765183359907233,0.2779324343917645,0.5450258594463037,0.3099739809193408,0.4746577426224521,0.23469732588892153,0.26468754530955485,0.5976953181620525,0.6172633715031164,0.4132841861809772,0.4774356750505926,0.33430036999663637,0.4646398028699812,0.5631516986209216,0.45677634439773873,0.4899043339614436
203120,2013-14,Justin Hamilton,0.40731265400782724,0.4824467314103493,0.33309482509395777,0.3576322636600173,0.37847643827695865,0.5334831134947093,0.2313469624474409,0.3511940979616671,0.3099739809193408,0.23167021600243382,0.6382603585071995,0.26468754530955485,0.6539353529497028,0.3433396144368749,0.8052905464006939,0.30521827117664063,0.3333,0.9723148282359763,0.3333,0.18439628931729235,0.8098275112335122
203120,2014-15,Justin Hamilton,0.33278736048702706,0.33537469198434555,0.43898525585429315,0.6708586296617519,0.37028042786932636,0.29727496738657777,0.358974916630419,0.5904320048676605,0.3099739809193408,0.5943109218132036,0.8330149867763738,0.3077207481513701,0.7671401652413393,0.7632990288447601,0.8330442324371206,0.30521827117664063,0.3333,0.8899840556602406,0.3333,0.9364400637773591,0.7180750833454124
