NBA_ID,Season,Player,RotationRole,MIN,Post Control,Post Control Aggregate Z,Post Control Rating,MissingMetricCount,MissingMetrics,POST_TOUCHES Raw,POST_TOUCHES Z,POST_TOUCHES MatchedBy,Post Up Frequency% Raw,Post Up Frequency% Z,Post Up Frequency% MatchedBy,Post Up Impact Per 75 Possessions Raw,Post Up Impact Per 75 Possessions Z,Post Up Impact Per 75 Possessions MatchedBy,Post Up Shot Making Raw,Post Up Shot Making Z,Post Up Shot Making MatchedBy,Stable Post Up PPP Raw,Stable Post Up PPP Z,Stable Post Up PPP MatchedBy,PTS_PER_POST_TOUCH Raw,PTS_PER_POST_TOUCH Z,PTS_PER_POST_TOUCH MatchedBy,Post Up Shot Quality Raw,Post Up Shot Quality Z,Post Up Shot Quality MatchedBy,Post Up Draw Foul Rate Raw,Post Up Draw Foul Rate Z,Post Up Draw Foul Rate MatchedBy
1630554,2024-25,Jason Preston,,,-1.0,-0.8004411994563221,33.85149817560199,8,POST_TOUCHES | Post Up Frequency% | Post Up Impact Per 75 Possessions | Post Up Shot Making | Stable Post Up PPP | PTS_PER_POST_TOUCH | Post Up Shot Quality | Post Up Draw Foul Rate,,,,,,,,,,,,,,,,,,,,,,,,
1630555,2021-22,Joel Ayayi,Too Few Games,20.3,-1.081338956520564,-0.8932541839760307,28.999176120478662,2,Post Up Shot Making | Post Up Shot Quality,0.0,-1.445658729452402,season+player,0.0,-1.5197880326387314,season+player,0.0,0.000720655747983429,season+player,,,season+player,0.87,-1.1490561284963914,season+player,0.0,-1.780050028756055,season+player,,,season+player,0.0,-1.33470904487729,season+player
1630556,2021-22,Kessler Edwards,Rotation,988.8000000000001,-0.28679994670446896,0.013365964264033086,56.33061563491613,0,,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,-0.11,-0.20909430589617337,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,-0.41,-0.5335159955089755,season+player,0.0,-0.3347090448772899,season+player
1630556,2022-23,Kessler Edwards,Rotation,385.2,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1630556,2023-24,Kessler Edwards,Garbage Time,275.4,-1.0793013290183533,-0.8909291198504318,29.098149347539888,2,Post Up Shot Making | Post Up Shot Quality,0.0,-1.445658729452402,season+player,0.0,-1.5197880326387314,season+player,0.0,0.009776777980031346,season+player,,,season+player,0.87,-1.1490561284963914,season+player,0.0,-1.780050028756055,season+player,,,season+player,0.0,-1.33470904487729,season+player
1630556,2024-25,Kessler Edwards,Rotation,608.0,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1630557,2021-22,Corey Kispert,Key Rotation,1801.8,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1630557,2022-23,Corey Kispert,Starter,2094.2000000000003,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1630557,2023-24,Corey Kispert,Key Rotation,2064.0,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1630557,2024-25,Corey Kispert,Key Rotation,1604.3,-0.05669127690163714,0.27593476674014433,68.42985309911002,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,2.0,4.056395240304889,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1630557,2025-26,Corey Kispert,Key Rotation,1078.8000000000002,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1630558,2021-22,Davion Mitchell,Key Rotation,2077.5,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1630558,2022-23,Davion Mitchell,Key Rotation,1448.0,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1630558,2023-24,Davion Mitchell,Rotation,1101.6000000000001,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1630558,2024-25,Davion Mitchell,Key Rotation,2027.6,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1630558,2025-26,Davion Mitchell,Starter,2002.0,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1630559,2021-22,Austin Reaves,Key Rotation,1415.2,-0.07828603971861904,0.2512937524860138,67.89440173900019,0,,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,0.05,0.07046531223258003,season+player,0.87,-0.1490561284963914,season+player,2.0,4.056395240304889,season+player,-0.49,-0.6241659928896922,season+player,0.0,-0.3347090448772899,season+player
1630559,2022-23,Austin Reaves,Starter,1843.2,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1630559,2023-24,Austin Reaves,Starter,2632.2000000000003,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1630559,2024-25,Austin Reaves,Star,2547.7,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1630559,2025-26,Austin Reaves,Star,1759.5,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1630560,2021-22,Cam Thomas,Rotation,1179.2,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1630560,2022-23,Cam Thomas,Rotation,946.2,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1630560,2023-24,Cam Thomas,Starter,2072.4,-0.33158600320458687,-0.037737808718268956,47.964735595453746,0,,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,-0.25,-0.45370897175883257,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,-0.43,-0.5561784948541547,season+player,0.0,-0.3347090448772899,season+player
1630560,2024-25,Cam Thomas,Starter,780.0,-0.29477131844749416,0.004270116052614321,55.425100880884784,0,,0.1,-0.38059947136440375,season+player,0.1669449081803005,-0.4726079045085413,season+player,0.0,0.035500283151893054,season+player,-0.22,-0.4012915433596913,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,-0.24,-0.34088475107495264,season+player,0.0,-0.3347090448772899,season+player
1630560,2025-26,Cam Thomas,Key Rotation,882.0,-0.09681106004857512,0.2301555119840372,67.43506595393951,0,,0.2,-0.31554021327640563,season+player,0.4878048780487805,-0.38192999971198055,season+player,0.0,0.035500283151893054,season+player,0.09,0.14035521676476836,season+player,0.87,-0.1490561284963914,season+player,1.25,2.242728264407035,season+player,-0.99,-1.1907284765191712,season+player,0.0,-0.3347090448772899,season+player
1630561,2021-22,David Duke Jr,Rotation,341.0,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1630561,2022-23,David Duke Jr,Garbage Time,227.70000000000002,-1.0796823358072811,-0.8913638731189191,29.075311670087917,2,Post Up Shot Making | Post Up Shot Quality,0.0,-1.445658729452402,season+player,0.0,-1.5197880326387314,season+player,0.0,0.00808341447368605,season+player,,,season+player,0.87,-1.1490561284963914,season+player,0.0,-1.780050028756055,season+player,,,season+player,0.0,-1.33470904487729,season+player
1630561,2023-24,David Duke Jr,,51.2,-0.27624649116074607,0.025408136279865996,57.529444394748666,3,Post Up Shot Making | PTS_PER_POST_TOUCH | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,,,,,,season+player,0.0,-0.3347090448772899,season+player
1630561,2024-25,David Duke Jr,Too Few Games,33.599999999999994,-1.081232721923232,-0.8931329634630145,28.999394835002292,2,Post Up Shot Making | Post Up Shot Quality,0.0,-1.445658729452402,season+player,0.0,-1.5197880326387314,season+player,0.0,0.0011928095139036063,season+player,,,season+player,0.87,-1.1490561284963914,season+player,0.0,-1.780050028756055,season+player,,,season+player,0.0,-1.33470904487729,season+player
1630563,2021-22,Joshua Primo,Rotation,965.0,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1630563,2022-23,Joshua Primo,Too Few Games,93.2,-1.0807566631261651,-0.8925897497355127,29.010916122555656,2,Post Up Shot Making | Post Up Shot Quality,0.0,-1.445658729452402,season+player,0.0,-1.5197880326387314,season+player,0.0,0.0033086263897564327,season+player,,,season+player,0.87,-1.1490561284963914,season+player,0.0,-1.780050028756055,season+player,,,season+player,0.0,-1.33470904487729,season+player
1630563,2023-24,Joshua Primo,Too Few Games,10.2,-1.0814196309140267,-0.8933462386513289,28.999010028998313,2,Post Up Shot Making | Post Up Shot Quality,0.0,-1.445658729452402,season+player,0.0,-1.5197880326387314,season+player,0.0,0.00036210288814930914,season+player,,,season+player,0.87,-1.1490561284963914,season+player,0.0,-1.780050028756055,season+player,,,season+player,0.0,-1.33470904487729,season+player
1630564,2022-23,RaiQuan Gray,Too Few Games,35.1,-1.0812207405776684,-0.8931192919765842,28.999419502053826,2,Post Up Shot Making | Post Up Shot Quality,0.0,-1.445658729452402,season+player,0.0,-1.5197880326387314,season+player,0.0,0.001246059938631446,season+player,,,season+player,0.87,-1.1490561284963914,season+player,0.0,-1.780050028756055,season+player,,,season+player,0.0,-1.33470904487729,season+player
1630564,2023-24,RaiQuan Gray,Too Few Games,39.0,-0.2684580654958655,0.03429523124136465,58.41417723340929,1,PTS_PER_POST_TOUCH,0.7,0.00038048700937980915,season+player,3.4482758620689653,0.017734300287412727,season+player,0.0,0.0013845110429238291,season+player,0.05,0.002748147177070621,season+player,0.87,-1.1490561284963914,season+player,,,,0.56,0.022058993686556342,season+player,0.0,-1.33470904487729,season+player
1630565,2021-22,Aaron Henry,Too Few Games,16.799999999999997,-1.0813669129935461,-0.893286084111035,28.999118564025075,2,Post Up Shot Making | Post Up Shot Quality,0.0,-1.445658729452402,season+player,0.0,-1.5197880326387314,season+player,0.0,0.0005964047569518031,season+player,,,season+player,0.87,-1.1490561284963914,season+player,0.0,-1.780050028756055,season+player,,,season+player,0.0,-1.33470904487729,season+player
1630567,2021-22,Scottie Barnes,Starter,2619.6,0.3264707914212418,0.7131473477350831,75.51774809929866,0,,1.7,0.6603486580435659,season+player,2.548725637181409,0.2005046881254773,season+player,-0.07,-0.4124773959806267,season+player,0.47,0.8043093098205576,season+player,0.9,0.5830381375564385,season+player,0.595,0.6587924387895757,season+player,-0.33,-0.44286599812825894,season+player,0.0,-0.3347090448772899,season+player
1630567,2022-23,Scottie Barnes,Star,2679.6,-0.040514941139075444,0.2943930069849239,68.83095224796688,0,,2.1,0.9205856903955584,season+player,2.9535864978902957,0.31492199795151216,season+player,-0.22,-1.3724295655503118,season+player,-0.2,-0.3663465910935972,season+player,0.88,0.09497529352121854,season+player,0.586,0.6370284350788015,season+player,-0.49,-0.6241659928896922,season+player,9.523809523809524,0.9764724674269752,season+player
1630567,2023-24,Scottie Barnes,Star,2094.0,0.07780292515941764,0.42940130759412437,71.49847571119223,0,,1.7,0.6603486580435659,season+player,2.263648468708389,0.11993932388553923,season+player,-0.12,-0.7324614525038551,season+player,-0.58,-1.0303006841493865,season+player,0.92,1.0711009815916583,season+player,0.423,0.24285814565033453,season+player,0.35,0.32765897960783263,season+player,11.764705882352942,1.2849857644397435,season+player
1630567,2024-25,Scottie Barnes,Star,2132.0,0.16755447790316377,0.5318136058551565,72.94914942772621,0,,2.2,0.9856449484835565,season+player,2.898550724637681,0.29936839489703543,season+player,-0.29,-1.8204072446828317,season+player,0.61,1.0489239756832167,season+player,0.89,0.3390067155388285,season+player,0.681,0.8667595853591965,season+player,-1.14,-1.3606972216080149,season+player,9.090909090909092,0.9168733077767814,season+player
1630567,2025-26,Scottie Barnes,Star,2680.0,0.10660308422128972,0.46226414271666355,71.96397889755316,0,,2.3,1.0507042065715544,season+player,3.2577903682719547,0.4008927396695278,season+player,0.0,0.035500283151893054,season+player,-0.39,-0.6983236376214919,season+player,0.87,-0.1490561284963914,season+player,0.478,0.3758603905495105,season+player,-0.73,-0.8961159850318422,season+player,4.347826086956522,0.26387381943552685,season+player
1630568,2021-22,Luka Garza,Rotation,390.4,0.004734423076993705,0.3460254438904909,69.95292954491346,0,,0.5,-0.12036243901241132,season+player,2.73224043715847,0.252367616267934,season+player,-0.02,-0.0924933394573983,season+player,-0.34,-0.6109612569562564,season+player,0.88,0.09497529352121854,season+player,0.333,0.025218108542592113,season+player,0.3,0.2710027312448847,season+player,20.0,2.418772130961667,season+player
1630568,2022-23,Luka Garza,Garbage Time,243.59999999999997,-0.3314155197738036,-0.037543276151107835,47.97007222333828,0,,0.6,-1.0553031809244133,season+player,3.9473684210526314,0.14513046873457708,season+player,0.0,0.008647868975801148,season+player,0.05,0.017165350059856494,season+player,0.87,-1.1490561284963914,season+player,1.059,0.4338145097591736,season+player,0.52,0.126742698576596,season+player,16.666666666666668,0.47742155536320036,season+player
1630568,2023-24,Luka Garza,Garbage Time,122.50000000000001,-0.823685145311002,-0.5992546022972174,38.074608486677285,0,,0.2,-1.3155402132764056,season+player,2.3529411764705883,0.01778384486935622,season+player,0.0,0.004348784686106899,season+player,-0.09,-1.174149353630079,season+player,0.87,-1.1490561284963914,season+player,0.0,-1.780050028756055,season+player,-0.88,-2.0660847301206857,season+player,0.0,-1.33470904487729,season+player
1630568,2024-25,Luka Garza,Garbage Time,218.39999999999998,-0.6275184132289416,-0.3754157353280908,40.97178724329378,0,,0.4,-1.1854216971004095,season+player,4.0,0.13336548767956088,season+player,0.0,0.007753261840373442,season+player,-0.25,-1.4537089717588325,season+player,0.87,-1.1490561284963914,season+player,0.5,0.09370698541040509,season+player,0.45,0.09630817043128628,season+player,25.0,0.6785999056028351,season+player
1630568,2025-26,Luka Garza,Rotation,1117.8,0.07094169646623824,0.4215722040534951,71.38757619108317,0,,0.2,-0.31554021327640563,season+player,0.8438818565400845,-0.28129945247009047,season+player,0.0,0.035500283151893054,season+player,-0.24,-0.4362364956257855,season+player,0.87,-0.1490561284963914,season+player,0.643,0.7748671252470385,season+player,0.94,0.9962027102906179,season+player,50.0,6.548993894720102,season+player
1630569,2024-25,DJ Steward,,,-1.0,-0.8004411994563221,33.85149817560199,8,POST_TOUCHES | Post Up Frequency% | Post Up Impact Per 75 Possessions | Post Up Shot Making | Stable Post Up PPP | PTS_PER_POST_TOUCH | Post Up Shot Quality | Post Up Draw Foul Rate,,,,,,,,,,,,,,,,,,,,,,,,
1630570,2021-22,Trendon Watford,Rotation,868.8000000000001,0.7295660201924834,1.1731049477376734,81.71968819085383,0,,0.6,-0.05530318092441324,season+player,1.82370820668693,-0.004391739325954197,season+player,0.22,1.443430131854098,season+player,0.0,-0.016897068432655413,season+player,0.96,2.0472266696620958,season+player,0.71,0.9368880417605799,season+player,0.55,0.5542839730596243,season+player,16.666666666666668,1.9598586016551742,season+player
1630570,2022-23,Trendon Watford,Rotation,1184.2,0.1357919605570476,0.4955705292672885,72.4357650051021,0,,0.4,-0.18542169710040943,season+player,1.1396011396011396,-0.19772653121441292,season+player,0.04,0.29148752837047576,season+player,-0.14,-0.26151173429531466,season+player,0.91,0.8270695595740485,season+player,0.577,0.6152644313680271,season+player,1.15,1.234158953414999,season+player,0.0,-0.3347090448772899,season+player
1630570,2023-24,Trendon Watford,Rotation,856.8,-0.12988581446285183,0.19241508844332783,66.61496330282372,0,,0.3,-0.2504809551884075,season+player,1.0752688172043012,-0.21590742242385022,season+player,-0.04,-0.2204869620666897,season+player,-0.02,-0.05184202069874959,season+player,0.88,0.09497529352121854,season+player,0.4,0.18723902505613374,season+player,-0.18,-0.2728972530394152,season+player,0.0,-0.3347090448772899,season+player
1630570,2024-25,Trendon Watford,Key Rotation,910.8,1.0867741026950801,1.5807023604638433,85.74191450084909,0,,1.7,0.6603486580435659,season+player,3.68763557483731,0.5223708496817182,season+player,0.23,1.5074269431587437,season+player,0.21,0.3500249303613334,season+player,0.99,2.7793209357149253,season+player,0.548,0.5451359749666437,season+player,0.2,0.15769023451898892,season+player,5.882352941176471,0.47513835978122687,season+player
1630570,2025-26,Trendon Watford,Rotation,863.9000000000001,0.19660558616520865,0.56496279016666,73.4187087601676,0,,1.2,0.3350523676035754,season+player,3.1007751937984493,0.3565188433297633,season+player,0.0,0.035500283151893054,season+player,0.25,0.41991483489352177,season+player,0.87,-0.1490561284963914,season+player,0.508,0.4484070695854247,season+player,0.41,0.39564647764337013,season+player,0.0,-0.3347090448772899,season+player
1630572,2021-22,Sandro Mamukelashvili,Garbage Time,405.90000000000003,-0.961442897565056,-0.756445063969699,36.04006965762278,0,,0.1,-1.3805994713644036,season+player,0.7042253521126761,-1.3207676329909572,season+player,0.0,0.014409564931353392,season+player,-0.15,-1.2789842104283617,season+player,0.87,-1.1490561284963914,season+player,0.4,0.0760003202702847,season+player,0.14,0.03641034073863293,season+player,0.0,-1.33470904487729,season+player
1630572,2022-23,Sandro Mamukelashvili,Garbage Time,657.9,-0.746612682747143,-0.5113099619817645,39.212888657275855,0,,0.3,-1.2504809551884075,season+player,1.1029411764705883,-1.2080869655433202,season+player,-0.05,-1.2844837733713352,season+player,0.08,0.08084455506160944,season+player,0.88,0.06248424560760968,season+player,0.5,0.2822794217101901,season+player,-0.74,-1.9074472347044318,season+player,0.0,-1.33470904487729,season+player
1630572,2023-24,Sandro Mamukelashvili,Garbage Time,450.8,-0.9942196480453559,-0.7938454458416416,34.197974451971014,0,,0.1,-1.3805994713644036,season+player,0.5952380952380952,-1.3515684091269222,season+player,0.0,0.01600352764487339,season+player,-0.14,-1.2615117342953146,season+player,0.87,-1.1490561284963914,season+player,0.5,0.19342082885993875,season+player,0.06,-1.0009472608972652,season+player,0.0,-1.33470904487729,season+player
1630572,2024-25,Sandro Mamukelashvili,Rotation,683.1999999999999,0.8060230677646071,1.2603473599382784,82.58060809550611,0,,0.2,-0.31554021327640563,season+player,1.0471204188481675,-0.22386241222005132,season+player,0.31,2.0194014335959087,season+player,0.16,0.262662549696098,season+player,0.98,2.5352895136973155,season+player,1.1,1.8799948692274644,season+player,-0.35,-0.46552849747343805,season+player,0.0,-0.3347090448772899,season+player
1630572,2025-26,Sandro Mamukelashvili,Key Rotation,1752.0,-0.15661831226120096,0.16191158790107477,65.88391907234771,0,,0.3,-0.2504809551884075,season+player,0.8645533141210373,-0.2754575131864207,season+player,0.0,0.035500283151893054,season+player,-0.2,-0.3663465910935972,season+player,0.87,-0.1490561284963914,season+player,0.727,0.977997826547598,season+player,0.14,0.08970273648345142,season+player,0.0,-0.3347090448772899,season+player
1630573,2021-22,Sam Hauser,Garbage Time,158.6,-1.0802342764595851,-0.8919936729271468,29.0422281583074,2,Post Up Shot Making | Post Up Shot Quality,0.0,-1.445658729452402,season+player,0.0,-1.5197880326387314,season+player,0.0,0.0056303449078902385,season+player,,,season+player,0.87,-1.1490561284963914,season+player,0.0,-1.780050028756055,season+player,,,season+player,0.0,-1.33470904487729,season+player
1630573,2022-23,Sam Hauser,Rotation,1288.0,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1630573,2023-24,Sam Hauser,Key Rotation,1738.0,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1630573,2024-25,Sam Hauser,Rotation,1540.7,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1630573,2025-26,Sam Hauser,Key Rotation,1934.4,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1630574,2024-25,Ariel Hukporti,Garbage Time,217.49999999999997,-0.9779329641497763,-0.7752612912748732,35.174203864092895,0,,0.1,-1.3805994713644036,season+player,0.8849557522123894,-1.2696916012229442,season+player,0.0,0.007721311585536738,season+player,-0.09,-1.174149353630079,season+player,0.87,-1.1490561284963914,season+player,0.333,0.005484938608013784,season+player,-0.11,-1.1935785053312882,season+player,0.0,-1.33470904487729,season+player
1630574,2025-26,Ariel Hukporti,Garbage Time,496.79999999999995,-0.27269787214935104,0.0294573389677279,57.93255278999644,0,,0.1,-0.38059947136440375,season+player,1.0416666666666667,-0.22540369149306527,season+player,0.0,0.035500283151893054,season+player,-0.17,-0.3139291626944559,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,-1.25,-1.4853409680065004,season+player,0.0,-0.3347090448772899,season+player
1630575,2021-22,Scottie Lewis,Too Few Games,6.6,-1.0814483861433797,-0.8933790502187618,28.998950828074623,2,Post Up Shot Making | Post Up Shot Quality,0.0,-1.445658729452402,season+player,0.0,-1.5197880326387314,season+player,0.0,0.00023430186880249416,season+player,,,season+player,0.87,-1.1490561284963914,season+player,0.0,-1.780050028756055,season+player,,,season+player,0.0,-1.33470904487729,season+player
1630577,2022-23,Julian Champagnie,Key Rotation,319.6,-0.25634835980113424,0.048113184842713916,59.78978955297665,2,Post Up Shot Making | Post Up Shot Quality,0.1,-0.38059947136440375,season+player,0.4329004329004329,-0.39744648826650664,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1630577,2023-24,Julian Champagnie,Rotation,1465.2,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1630577,2024-25,Julian Champagnie,Key Rotation,1935.2,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1630577,2025-26,Julian Champagnie,Starter,2263.2000000000003,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
