NBA_ID,Season,Player,RotationRole,MIN,Post Hook,Post Hook Aggregate Z,Post Hook Rating,MissingMetricCount,MissingMetrics,Hook_Shot_FGM Raw,Hook_Shot_FGM Z,Hook_Shot_FGM MatchedBy,Hook_Shot_PG Raw,Hook_Shot_PG Z,Hook_Shot_PG MatchedBy,Hook_Shot_FG% Raw,Hook_Shot_FG% Z,Hook_Shot_FG% MatchedBy,Post Up Shot Making Raw,Post Up Shot Making Z,Post Up Shot Making MatchedBy,Post Up Impact Per 75 Possessions Raw,Post Up Impact Per 75 Possessions Z,Post Up Impact Per 75 Possessions MatchedBy,POST_TOUCHES Raw,POST_TOUCHES Z,POST_TOUCHES MatchedBy,Post Up Shot Making Efficiency Raw,Post Up Shot Making Efficiency Z,Post Up Shot Making Efficiency MatchedBy,Stable Post Up PPP Raw,Stable Post Up PPP Z,Stable Post Up PPP MatchedBy
1628959,2018-19,Rawle Alkins,Garbage Time,120.0,-1.3801036808598817,-1.3508308395750863,27.99491998330064,3,Hook_Shot_FG% | Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-1.4049600609707085,season+player,0.0,-1.470051465090468,season+player,,,season+player,,,season+player,0.0,0.004260033978227167,season+player,0.0,-1.445658729452402,season+player,,,season+player,0.87,-1.1490561284963914,season+player
1628960,2018-19,Grayson Allen,Rotation,418.0,-0.41239567255409265,-0.1072301852361943,44.754973817983334,3,Hook_Shot_FG% | Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-0.40496006097070836,season+player,0.0,-0.47005146509046786,season+player,,,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.0,-0.4456587294524018,season+player,,,season+player,0.87,-0.1490561284963914,season+player
1628960,2019-20,Grayson Allen,Key Rotation,718.1999999999999,-0.331050470536982,-0.002693542377450906,48.651008992508096,2,Post Up Shot Making | Post Up Shot Making Efficiency,1.0,-0.34039228445598707,season+player,0.02631578947368421,-0.3482952872441944,season+player,0.3333333333333333,-0.35267904400121397,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.0,-0.4456587294524018,season+player,,,season+player,0.87,-0.1490561284963914,season+player
1628960,2020-21,Grayson Allen,Starter,1260.0,-0.41239567255409265,-0.1072301852361943,44.754973817983334,3,Hook_Shot_FG% | Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-0.40496006097070836,season+player,0.0,-0.47005146509046786,season+player,,,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.0,-0.4456587294524018,season+player,,,season+player,0.87,-0.1490561284963914,season+player
1628960,2021-22,Grayson Allen,Starter,1801.8,0.017298952225734545,0.4449699742702268,62.21752164166185,2,Post Up Shot Making | Post Up Shot Making Efficiency,4.0,-0.14668895491182313,season+player,0.06060606060606061,-0.18964329792935328,season+player,0.5714285714285714,0.45613037968216935,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.0,-0.4456587294524018,season+player,,,season+player,0.87,-0.1490561284963914,season+player
1628960,2022-23,Grayson Allen,Starter,1972.8,-0.22853997876167367,0.1290425945090918,53.560757469504,2,Post Up Shot Making | Post Up Shot Making Efficiency,3.0,-0.21125673142654444,season+player,0.041666666666666664,-0.2772708501672016,season+player,0.375,-0.2111373948566218,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.0,-0.4456587294524018,season+player,,,season+player,0.87,-0.1490561284963914,season+player
1628960,2023-24,Grayson Allen,Starter,2512.5,-0.7266476147923014,-0.5110750616249953,35.0,2,Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-0.40496006097070836,season+player,0.0,-0.47005146509046786,season+player,0.0,-1.4850122371579506,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.0,-0.4456587294524018,season+player,,,season+player,0.87,-0.1490561284963914,season+player
1628960,2024-25,Grayson Allen,Key Rotation,1542.4,-0.176039525738486,0.1965108774749732,56.050132556253295,2,Post Up Shot Making | Post Up Shot Making Efficiency,1.0,-0.34039228445598707,season+player,0.015625,-0.397758734494243,season+player,0.5,0.21348755257715446,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.0,-0.4456587294524018,season+player,,,season+player,0.87,-0.1490561284963914,season+player
1628960,2025-26,Grayson Allen,Starter,1468.8,-0.7266476147923014,-0.5110750616249953,35.0,2,Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-0.40496006097070836,season+player,0.0,-0.47005146509046786,season+player,0.0,-1.4850122371579506,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.0,-0.4456587294524018,season+player,,,season+player,0.87,-0.1490561284963914,season+player
1628961,2018-19,Kostas Antetokounmpo,Too Few Games,10.6,-1.5017458401241013,-1.5071530644174973,25.861133592117643,0,,0.0,-1.4049600609707085,season+player,0.0,-1.470051465090468,season+player,0.0,-2.4850122371579504,season+player,-0.03,-1.0693144968317967,season+player,0.0,0.0003763030014100663,season+player,2.5,0.012516720861124037,season+player,-0.46,-1.0696261598718828,season+player,0.87,-1.1490561284963914,season+player
1628961,2019-20,Kostas Antetokounmpo,Too Few Games,20.0,-1.3802220151370546,-1.3509829108437539,27.99086505298507,3,Hook_Shot_FG% | Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-1.4049600609707085,season+player,0.0,-1.470051465090468,season+player,,,season+player,,,season+player,0.0,0.000710005663037861,season+player,0.0,-1.445658729452402,season+player,,,season+player,0.87,-1.1490561284963914,season+player
1628961,2020-21,Kostas Antetokounmpo,Garbage Time,55.5,-1.3780113645323917,-1.348142005823978,28.020830104375936,3,Hook_Shot_FG% | Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-1.4049600609707085,season+player,0.0,-1.470051465090468,season+player,,,season+player,,,season+player,0.0,0.0019702657149300645,season+player,0.1,-1.3805994713644036,season+player,,,season+player,0.87,-1.1490561284963914,season+player
1628962,2020-21,Udoka Azubuike,Garbage Time,57.0,-1.6922615317564427,-1.7519846011437485,25.4440059402134,2,Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-1.4049600609707085,season+player,0.0,-1.470051465090468,season+player,0.0,-2.4850122371579504,season+player,,,season+player,0.0,0.002023516139657904,season+player,0.1,-1.3805994713644036,season+player,,,season+player,0.87,-1.1490561284963914,season+player
1628962,2021-22,Udoka Azubuike,Garbage Time,195.5,-0.5907825174937154,-0.3364749524472813,39.096587890338085,0,,4.0,-1.146688954911823,season+player,0.23529411764705882,0.1209347374500995,season+player,0.5,0.0417368165288337,season+player,-0.12,-1.2265667820292205,season+player,0.0,0.006940305356195092,season+player,0.1,-1.3805994713644036,season+player,-0.55,-1.2133277585850233,season+player,0.87,-1.1490561284963914,season+player
1628962,2022-23,Udoka Azubuike,Garbage Time,360.0,-0.24114355827090023,0.1128457462964504,52.95710798710997,0,,7.0,0.016925174867642685,season+player,0.19444444444444445,0.15465290563851888,season+player,0.5833333333333334,0.17876550631188196,season+player,-0.01,-1.0343695445657024,season+player,0.0,0.012780101934681501,season+player,0.2,-1.3155402132764056,season+player,-0.44,-1.0376924712689628,season+player,0.87,-1.1490561284963914,season+player
1628962,2023-24,Udoka Azubuike,Garbage Time,113.6,-1.2463729869386555,-1.178973650176816,29.431296379752162,2,Post Up Shot Making | Post Up Shot Making Efficiency,1.0,-1.340392284455987,season+player,0.0625,-1.1808805427055684,season+player,0.3333333333333333,-1.352679044001214,season+player,,,season+player,0.0,0.004032832166055051,season+player,0.1,-1.3805994713644036,season+player,,,season+player,0.87,-1.1490561284963914,season+player
1628963,2018-19,Marvin Bagley,Key Rotation,1568.6000000000001,1.5279326194380103,2.386283883928308,90.66956113469152,0,,54.0,3.0,season+player,0.8709677419354839,3.0,season+player,0.5142857142857142,0.26201611799815727,season+player,0.35,0.5946395962239925,season+player,-0.66,-3.0,season+player,5.5,3.0,season+player,0.07,0.7766165881054987,season+player,0.82,-1.3692132385844413,season+player
1628963,2019-20,Marvin Bagley,Key Rotation,334.09999999999997,-0.16591361554223136,0.2095236751760954,56.37314341618034,0,,6.0,-0.017553401882380516,season+player,0.46153846153846156,1.6653645771364816,season+player,0.3157894736842105,-0.4122755278515685,season+player,-0.81,-1.4321676352094694,season+player,-0.98,-3.0,season+player,3.0,1.5061190131875415,season+player,-1.06,-1.0276368179594848,season+player,0.78,-2.3453389266548785,season+player
1628963,2020-21,Marvin Bagley,Key Rotation,1113.7,0.6835811368154046,1.3012085851097805,78.22937954943019,0,,33.0,1.7257765640150948,season+player,0.7674418604651163,3.0,season+player,0.42857142857142855,-0.02915527452786064,season+player,-0.7,-1.2399703977459513,season+player,-0.4,-2.5243721690339345,season+player,2.6,1.2458819808355488,season+player,-1.27,-1.3629405482901453,season+player,0.83,-1.1251818165668312,season+player
1628963,2021-22,Marvin Bagley,Key Rotation,1147.1999999999998,0.5522778732751316,1.1324708842185862,75.55812033578286,0,,23.0,1.0800987988678818,season+player,0.4791666666666667,1.7469256065270942,season+player,0.3382352941176471,-0.33602708527832065,season+player,-0.01,-0.0343695445657025,season+player,-0.13,-0.7964582638085007,season+player,1.4,0.46517088377957155,season+player,-0.28,0.21777703755439762,season+player,0.88,0.09497529352121854,season+player
1628963,2022-23,Marvin Bagley,Key Rotation,991.2,0.3662275549665255,0.8933777945648014,71.77307635756182,0,,27.0,1.338369904926767,season+player,0.6428571428571429,2.5042780222970684,season+player,0.4153846153846154,-0.07395087337801709,season+player,-0.88,-1.5544749681407992,season+player,-0.75,-3.0,season+player,2.5,1.1808227227475507,season+player,-1.42,-1.6024432128120456,season+player,0.8,-1.8572760826196584,season+player
1628963,2023-24,Marvin Bagley,Rotation,1055.0,0.7316537259354942,1.362986624324495,79.2073776825195,0,,19.0,0.8218276928089966,season+player,0.38,1.2881077430097205,season+player,0.4634146341463415,0.08920708015751269,season+player,0.39,0.664529500756181,season+player,0.1,0.6754683961983499,season+player,0.7,0.00975607716358485,season+player,0.06,0.7606497438040387,season+player,0.96,2.0472266696620958,season+player
1628963,2024-25,Marvin Bagley,Garbage Time,266.59999999999997,-1.3716647207050505,-1.3399859397908411,28.088832515556636,0,,1.0,-1.340392284455987,season+player,0.03225806451612903,-1.3208019567627778,season+player,0.25,-1.635762342290398,season+player,-0.17,-1.313929162694456,season+player,0.0,0.009464375488294687,season+player,0.4,-1.1854216971004095,season+player,-1.07,-2.043603662260945,season+player,0.87,-1.1490561284963914,season+player
1628963,2025-26,Marvin Bagley,Key Rotation,1200.0,0.2868112224126187,0.7913199400450882,70.15741499219419,1,Hook_Shot_PG,23.0,1.0800987988678818,season+player,,,season+player,0.5897435897435898,0.5183464891962759,season+player,-0.3,-0.541071352424068,season+player,0.0,0.035500283151893054,season+player,0.3,-0.2504809551884075,season+player,-0.95,-0.8520015306434243,season+player,0.87,-0.1490561284963914,season+player
1628964,2018-19,Mo Bamba,Rotation,766.1,-0.30654261827248336,0.02880147559385907,49.82481460251148,0,,6.0,-0.017553401882380516,season+player,0.1276595744680851,0.12059552531273084,season+player,0.2608695652173913,-0.5988384338178958,season+player,-0.24,-0.4362364956257855,season+player,-0.31,-1.9484008672921231,season+player,1.0,0.2049338514275792,season+player,-0.74,-0.5166978003127637,season+player,0.81,-1.6132446606020485,season+player
1628964,2019-20,Mo Bamba,Rotation,880.4,-0.38267148862796385,-0.06903166433634178,46.17861606409739,0,,5.0,-0.08212117839710183,season+player,0.08064516129032258,-0.09692769427124284,season+player,0.3333333333333333,-0.35267904400121397,season+player,-0.24,-0.4362364956257855,season+player,-0.42,-2.6523657916432253,season+player,0.3,-0.2504809551884075,season+player,-0.85,-0.692333087628824,season+player,0.75,-3.0,season+player
1628964,2020-21,Mo Bamba,Rotation,726.8000000000001,0.351811719326958,0.8748520176978778,71.47979778446063,0,,14.0,0.49898881023538993,season+player,0.30434782608695654,0.9380852004359989,season+player,0.6086956521739131,0.5827266373021774,season+player,-0.05,-0.10425944909789085,season+player,-0.3,-1.8844040559874773,season+player,0.9,0.1398745933395811,season+player,-0.45,-0.05365931557042286,season+player,0.82,-1.3692132385844413,season+player
1628964,2021-22,Mo Bamba,Key Rotation,1824.7,0.2896653972749992,0.7949878374852141,70.21548088250739,0,,18.0,0.7572599162942752,season+player,0.2535211267605634,0.7029235440201099,season+player,0.42857142857142855,-0.02915527452786064,season+player,-0.01,-0.0343695445657025,season+player,-0.1,-0.6044678298945637,season+player,0.6,-0.05530318092441324,season+player,-0.22,0.31357810336315783,season+player,0.85,-0.6371189725316113,season+player
1628964,2022-23,Mo Bamba,Rotation,769.3,-0.5627921584765947,-0.300504568312698,39.940549791338725,0,,2.0,-0.27582450794126573,season+player,0.04081632653061224,-0.28120514843094174,season+player,0.2,-0.8056123212639086,season+player,-0.43,-0.7682135421536801,season+player,-0.19,-1.180439131636375,season+player,0.4,-0.18542169710040943,season+player,-1.25,-1.3310068596872253,season+player,0.85,-0.6371189725316113,season+player
1628964,2023-24,Mo Bamba,Rotation,741.0,-0.48742646514822674,-0.2036521864646331,42.212967010879765,0,,4.0,-0.14668895491182313,season+player,0.07017543859649122,-0.14536832416707207,season+player,0.2857142857142857,-0.5144409287378906,season+player,-0.34,-0.6109612569562564,season+player,-0.41,-2.5883689803385797,season+player,0.2,-0.31554021327640563,season+player,-1.35,-1.4906753027018256,season+player,0.78,-2.3453389266548785,season+player
1628964,2024-25,Mo Bamba,Rotation,412.8,-0.18178579124658195,0.18912635705710037,55.800053145194966,0,,3.0,-0.21125673142654444,season+player,0.09375,-0.036295081513118777,season+player,0.3333333333333333,-0.35267904400121397,season+player,-0.05,-0.10425944909789085,season+player,0.0,0.035500283151893054,season+player,0.1,-0.38059947136440375,season+player,-0.69,-0.4368635788054635,season+player,0.87,-0.1490561284963914,season+player
1628966,2018-19,Keita Bates-Diop,Rotation,504.0,-0.410227030617826,-0.10444326551679507,44.858841102778655,3,Hook_Shot_FG% | Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-0.40496006097070836,season+player,0.0,-0.47005146509046786,season+player,,,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.1,-0.38059947136440375,season+player,,,season+player,0.87,-0.1490561284963914,season+player
1628966,2019-20,Keita Bates-Diop,Rotation,743.5999999999999,-0.7266476147923014,-0.5110750616249953,35.0,2,Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-0.40496006097070836,season+player,0.0,-0.47005146509046786,season+player,0.0,-1.4850122371579506,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.0,-0.4456587294524018,season+player,,,season+player,0.87,-0.1490561284963914,season+player
1628966,2020-21,Keita Bates-Diop,Garbage Time,245.99999999999997,-1.3799545796706436,-1.3506392297765648,28.00000912900078,3,Hook_Shot_FG% | Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-1.4049600609707085,season+player,0.0,-1.470051465090468,season+player,,,season+player,,,season+player,0.0,0.008733069655365692,season+player,0.0,-1.445658729452402,season+player,,,season+player,0.87,-1.1490561284963914,season+player
1628966,2021-22,Keita Bates-Diop,Rotation,955.8,-0.6681898660710823,-0.4359510635419759,36.762610930027755,0,,0.0,-0.40496006097070836,season+player,0.0,-0.47005146509046786,season+player,0.0,-1.4850122371579506,season+player,-0.27,-0.4886539240249268,season+player,0.0,0.035500283151893054,season+player,0.2,-0.31554021327640563,season+player,-0.83,-0.6603993990259039,season+player,0.87,-0.1490561284963914,season+player
1628966,2022-23,Keita Bates-Diop,Key Rotation,1453.8999999999999,-0.025101177690347476,0.3904816070611878,60.864981261610126,0,,3.0,-0.21125673142654444,season+player,0.04477611940298507,-0.2628842371132265,season+player,0.3333333333333333,-0.35267904400121397,season+player,0.12,0.19277264516390963,season+player,0.18,1.1874428866355153,season+player,0.7,0.00975607716358485,season+player,-0.1,0.5051802349806782,season+player,1.0,3.0,season+player
1628966,2023-24,Keita Bates-Diop,Rotation,662.5,-0.7266476147923014,-0.5110750616249953,35.0,2,Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-0.40496006097070836,season+player,0.0,-0.47005146509046786,season+player,0.0,-1.4850122371579506,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.0,-0.4456587294524018,season+player,,,season+player,0.87,-0.1490561284963914,season+player
1628968,2019-20,Brian Bowen II,Too Few Games,31.200000000000003,-1.375871477825478,-1.3453920394228647,28.043758357431006,3,Hook_Shot_FG% | Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-1.4049600609707085,season+player,0.0,-1.470051465090468,season+player,,,season+player,,,season+player,0.0,0.0011076088343390633,season+player,0.2,-1.3155402132764056,season+player,,,season+player,0.87,-1.1490561284963914,season+player
1628968,2020-21,Brian Bowen II,Too Few Games,15.0,-0.4786316679440631,-0.19235000082185427,42.47814666658911,2,Post Up Shot Making | Post Up Shot Making Efficiency,1.0,-1.340392284455987,season+player,0.16666666666666666,0.004516064919038957,season+player,1.0,0.028679810134683896,season+player,,,season+player,0.0,0.0005325042472783958,season+player,0.0,-1.445658729452402,season+player,,,season+player,0.87,-1.1490561284963914,season+player
1628969,2018-19,Mikal Bridges,Key Rotation,2419.0,-0.3477841196218163,-0.02419793913015563,47.84954948640281,1,Hook_Shot_FG%,0.0,-0.40496006097070836,season+player,0.0,-0.47005146509046786,season+player,,,season+player,-0.13,-0.24403925816226754,season+player,0.0,0.035500283151893054,season+player,0.2,-0.31554021327640563,season+player,-0.45,-0.05365931557042286,season+player,0.87,-0.1490561284963914,season+player
1628969,2019-20,Mikal Bridges,Starter,2044.0,-0.6326872940108033,-0.39032674146762003,37.833080165098245,0,,0.0,-0.40496006097070836,season+player,0.0,-0.47005146509046786,season+player,0.0,-1.4850122371579506,season+player,-0.2,-0.3663465910935972,season+player,0.0,0.035500283151893054,season+player,0.2,-0.31554021327640563,season+player,-0.63,-0.34106251299670337,season+player,0.87,-0.1490561284963914,season+player
1628969,2020-21,Mikal Bridges,Star,2347.2000000000003,-0.5791546677530459,-0.32153201364555817,39.44718940158282,0,,0.0,-0.40496006097070836,season+player,0.0,-0.47005146509046786,season+player,0.0,-1.4850122371579506,season+player,-0.08,-0.1566768774970321,season+player,0.0,0.035500283151893054,season+player,0.1,-0.38059947136440375,season+player,-0.43,-0.021725626967502774,season+player,0.87,-0.1490561284963914,season+player
1628969,2021-22,Mikal Bridges,Star,2853.6,0.43817635166808205,0.9858391257607689,73.23681671646708,0,,1.0,-0.34039228445598707,season+player,0.012195121951219513,-0.4136278704787802,season+player,1.0,1.9119873423122598,season+player,0.17,0.28013502582914507,season+player,0.14,0.9314556414169327,season+player,0.2,-0.31554021327640563,season+player,0.19,0.968218719723019,season+player,1.03,3.0,season+player
1628969,2022-23,Mikal Bridges,Star,2963.1000000000004,0.19752464579046242,0.6765778441256896,67.96662025413251,0,,3.0,-0.21125673142654444,season+player,0.03614457831325301,-0.3028200882895622,season+player,0.6,0.5531875105241754,season+player,0.31,0.5247496916918043,season+player,0.04,0.29148752837047576,season+player,0.5,-0.12036243901241132,season+player,0.27,1.0959534741346992,season+player,0.94,1.5591638256268756,season+player
1628969,2023-24,Mikal Bridges,Starter,2853.6,0.3779053636698708,0.9083849355826276,72.01065197642261,0,,1.0,-0.34039228445598707,season+player,0.012195121951219513,-0.4136278704787802,season+player,1.0,1.9119873423122598,season+player,0.13,0.21024512129695672,season+player,0.05,0.35548433967512144,season+player,0.4,-0.18542169710040943,season+player,-0.05,0.5850144564879783,season+player,0.96,2.0472266696620958,season+player
1628969,2024-25,Mikal Bridges,Starter,3034.0,0.39698281353040166,0.932901348515088,72.39876733881958,0,,1.0,-0.34039228445598707,season+player,0.012195121951219513,-0.4136278704787802,season+player,1.0,1.9119873423122598,season+player,0.3,0.5072772155587572,season+player,-0.07,-0.4124773959806267,season+player,1.0,0.2049338514275792,season+player,0.06,0.7606497438040387,season+player,0.89,0.3390067155388285,season+player
1628969,2025-26,Mikal Bridges,Star,2689.6,-0.5467930702238372,-0.27994415499671377,40.42295235458614,0,,1.0,-0.34039228445598707,season+player,0.012195121951219513,-0.4136278704787802,season+player,0.2,-0.8056123212639086,season+player,-0.4,-0.7157961137545389,season+player,0.0,0.035500283151893054,season+player,0.2,-0.31554021327640563,season+player,-1.02,-0.9637694407536446,season+player,0.87,-0.1490561284963914,season+player
1628970,2018-19,Miles Bridges,Key Rotation,1696.0,0.06930292944111728,0.5118002366408972,63.87641936783171,0,,9.0,0.17614992766178342,season+player,0.1125,0.050456195202351055,season+player,0.5294117647058824,0.31339930491451357,season+player,-0.14,-0.26151173429531466,season+player,0.01,0.09949709445653873,season+player,0.6,-0.05530318092441324,season+player,-0.49,-0.11752669277626294,season+player,0.89,0.3390067155388285,season+player
1628970,2019-20,Miles Bridges,Starter,1995.5,0.6674752395912009,1.2805109116847142,77.9017180336826,0,,18.0,0.7572599162942752,season+player,0.27692307692307694,0.8111981602457018,season+player,0.34615384615384615,-0.30912776734133945,season+player,0.57,0.9790340711510284,season+player,0.21,1.3794333205494522,season+player,1.7,0.6603486580435659,season+player,0.67,1.7346272461931005,season+player,0.99,2.7793209357149253,season+player
1628970,2020-21,Miles Bridges,Starter,1933.8,-0.20449068127782344,0.1599483241616423,54.71260056038454,0,,6.0,-0.017553401882380516,season+player,0.09090909090909091,-0.04943921434879601,season+player,0.4,-0.1262124053698665,season+player,-0.26,-0.4711814478918797,season+player,-0.12,-0.7324614525038551,season+player,1.1,0.26999310951557737,season+player,-0.8,-0.6124988661215239,season+player,0.83,-1.1251818165668312,season+player
1628970,2021-22,Miles Bridges,Starter,2840.0,-0.09218921605048211,0.30426683185327963,58.72491043918266,0,,18.0,0.7572599162942752,season+player,0.225,0.5709638554951699,season+player,0.46153846153846156,0.08283372259753106,season+player,-0.68,-1.2050254454798575,season+player,-0.22,-1.3724295655503118,season+player,0.8,0.07481533525158302,season+player,-1.3,-1.4108410811945256,season+player,0.76,-2.8334017706900982,season+player
1628970,2023-24,Miles Bridges,Starter,2580.6,0.3855742848254861,0.9182402589708194,72.16667000478935,0,,28.0,1.4029376814414884,season+player,0.4057971014492754,1.4074640889448211,season+player,0.5957446808510638,0.5387321931647276,season+player,-0.79,-1.3972226829433751,season+player,-0.09,-0.540471018589918,season+player,0.8,0.07481533525158302,season+player,-1.68,-2.0175811646500064,season+player,0.89,0.3390067155388285,season+player
1628970,2024-25,Miles Bridges,Starter,2028.8,0.5647782103851924,1.1485350557208398,75.81242963304344,0,,21.0,0.9509632458384392,season+player,0.328125,1.048095877430254,season+player,0.4883720930232558,0.17398755746703565,season+player,0.12,0.19277264516390963,season+player,0.01,0.09949709445653873,season+player,0.4,-0.18542169710040943,season+player,-0.22,0.31357810336315783,season+player,0.92,1.0711009815916583,season+player
1628970,2025-26,Miles Bridges,Star,2387.0,1.2737303356522451,2.059608767325858,88.10245717117499,0,,45.0,2.5005898821917505,season+player,0.5844155844155844,2.2338844325345653,season+player,0.5487804878048781,0.37919484913667706,season+player,0.28,0.4723322632926631,season+player,0.0,0.035500283151893054,season+player,0.9,0.1398745933395811,season+player,-0.01,0.6488818336938185,season+player,0.87,-0.1490561284963914,season+player
1628971,2018-19,Bruce Brown,Rotation,1450.4,-0.7266476147923014,-0.5110750616249953,35.0,2,Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-0.40496006097070836,season+player,0.0,-0.47005146509046786,season+player,0.0,-1.4850122371579506,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.0,-0.4456587294524018,season+player,,,season+player,0.87,-0.1490561284963914,season+player
1628971,2019-20,Bruce Brown,Starter,1635.6,-0.011368070947985786,0.408130009662306,61.303059669609524,0,,6.0,-0.017553401882380516,season+player,0.10344827586206896,0.008576268512124226,season+player,0.42857142857142855,-0.02915527452786064,season+player,0.01,0.0005754077003916741,season+player,0.0,0.035500283151893054,season+player,0.1,-0.38059947136440375,season+player,-0.18,0.37744548056899796,season+player,0.87,-0.1490561284963914,season+player
1628971,2020-21,Bruce Brown,Key Rotation,1449.5,-0.2965755305736582,0.04161017065241574,50.302189091716485,2,Post Up Shot Making | Post Up Shot Making Efficiency,3.0,-0.21125673142654444,season+player,0.046153846153846156,-0.2565098608677729,season+player,0.3,-0.4659123633168876,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.1,-0.38059947136440375,season+player,,,season+player,0.87,-0.1490561284963914,season+player
1628971,2021-22,Bruce Brown,Key Rotation,1771.2,-0.017997919264017368,0.3996099978062305,61.091571224201495,0,,5.0,-0.08212117839710183,season+player,0.06944444444444445,-0.1487504402183574,season+player,0.4166666666666667,-0.06959574571202966,season+player,0.12,0.19277264516390963,season+player,0.0,0.035500283151893054,season+player,0.0,-0.4456587294524018,season+player,0.09,0.8085502767084187,season+player,0.87,-0.1490561284963914,season+player
1628971,2022-23,Bruce Brown,Key Rotation,2280.0,-0.03141563334616806,0.38236690601709866,60.66355366529269,0,,5.0,-0.08212117839710183,season+player,0.0625,-0.18088054270556847,season+player,0.5555555555555556,0.40220975143661064,season+player,-0.11,-0.20909430589617337,season+player,0.0,0.035500283151893054,season+player,0.1,-0.38059947136440375,season+player,-0.5,-0.133493537077723,season+player,0.87,-0.1490561284963914,season+player
1628971,2023-24,Bruce Brown,Key Rotation,1862.6000000000001,-0.2303760817008752,0.12668302034309706,53.472817167460455,0,,3.0,-0.21125673142654444,season+player,0.04477611940298507,-0.2628842371132265,season+player,0.375,-0.2111373948566218,season+player,-0.13,-0.24403925816226754,season+player,0.0,0.035500283151893054,season+player,0.1,-0.38059947136440375,season+player,-0.64,-0.35702935729816343,season+player,0.87,-0.1490561284963914,season+player
1628971,2024-25,Bruce Brown,Key Rotation,922.5,-0.5014045041610952,-0.22161535129697868,41.79150287852098,2,Post Up Shot Making | Post Up Shot Making Efficiency,1.0,-0.34039228445598707,season+player,0.024390243902439025,-0.3572042758670924,season+player,0.16666666666666666,-0.9188456405795822,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.1,-0.38059947136440375,season+player,,,season+player,0.87,-0.1490561284963914,season+player
1628971,2025-26,Bruce Brown,Key Rotation,2000.8,-0.4865302286861661,-0.202500433827376,42.23999022368686,2,Post Up Shot Making | Post Up Shot Making Efficiency,1.0,-0.34039228445598707,season+player,0.012195121951219513,-0.4136278704787802,season+player,0.2,-0.8056123212639086,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.0,-0.4456587294524018,season+player,,,season+player,0.87,-0.1490561284963914,season+player
1628972,2018-19,Troy Brown Jr,Rotation,728.0,-0.4579100678624367,-0.16572069198149958,43.10294183216621,3,Hook_Shot_PG | Post Up Shot Making | Post Up Shot Making Efficiency,1.0,-0.34039228445598707,season+player,,,season+player,0.25,-0.6357623422903981,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.0,-0.4456587294524018,season+player,,,season+player,0.87,-0.1490561284963914,season+player
1628972,2019-20,Troy Brown Jr,Starter,1780.2,-0.3849073372620465,-0.07190495132010444,46.07152990895493,1,Hook_Shot_PG,2.0,-0.27582450794126573,season+player,,,season+player,0.16666666666666666,-0.9188456405795822,season+player,-0.03,-0.06931449683179668,season+player,0.0,0.035500283151893054,season+player,0.1,-0.38059947136440375,season+player,-0.25,0.26567757045877777,season+player,0.87,-0.1490561284963914,season+player
1628972,2020-21,Troy Brown Jr,Garbage Time,523.6,-1.1514337460352373,-1.0569673206884065,30.448542261628347,2,Hook_Shot_PG | Hook_Shot_FG%,0.0,-1.4049600609707085,season+player,,,season+player,,,season+player,0.0,-1.0168970684326555,season+player,0.0,0.018587948258331204,season+player,0.1,-1.3805994713644036,season+player,-0.36,0.04714613945352686,season+player,0.87,-1.1490561284963914,season+player
1628972,2021-22,Troy Brown Jr,Rotation,1056.0,-0.8691280199844598,-0.6941764967755124,33.47336460613564,3,Hook_Shot_PG | Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-0.40496006097070836,season+player,,,season+player,0.0,-1.4850122371579506,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.0,-0.4456587294524018,season+player,,,season+player,0.87,-0.1490561284963914,season+player
