NBA_ID,Season,Player,Free Throw Rating
1626246,2019-20,Boban Marjanovic,69.33207930265593
1626246,2020-21,Boban Marjanovic,77.7220397150624
1626246,2021-22,Boban Marjanovic,45.15135941290052
1626246,2022-23,Boban Marjanovic,68.5207281507363
1626246,2023-24,Boban Marjanovic,52.791664013163484
1626251,2015-16,Duje Dukan,40.724205621188915
1626253,2015-16,Axel Toupane,77.99354601239617
1626253,2016-17,Axel Toupane,49.42475447710804
1626253,2020-21,Axel Toupane,75.71766320702025
1626254,2016-17,Maurice Ndour,75.78620166661977
1626257,2015-16,Salah Mejri,58.70424004398055
1626257,2016-17,Salah Mejri,57.98619024874869
1626257,2017-18,Salah Mejri,55.8413275982314
1626257,2018-19,Salah Mejri,65.10497780782296
1626259,2017-18,Malcolm Miller,77.21197760590341
1626259,2018-19,Malcolm Miller,75.65751179353683
1626259,2019-20,Malcolm Miller,33.95978277992536
1626262,2015-16,Coty Clarke,40.724205621188915
1626266,2015-16,JJ OBrien,40.724205621188915
1626273,2015-16,Marcelo Huertas,88.29610230038885
1626273,2016-17,Marcelo Huertas,40.6569118853318
1626296,2018-19,Jordan Sibert,49.39402388548062
1626643,2017-18,Jacob Pullen,49.39529842614719
1626780,2016-17,Jonathan Gibson,67.11633865416513
1626780,2017-18,Jonathan Gibson,49.4193730831825
1627098,2016-17,Malcolm Delaney,83.06363916164943
1627098,2017-18,Malcolm Delaney,83.05054546758214
1627215,2017-18,Walt Lemon Jr,57.17325373948626
1627215,2018-19,Walt Lemon Jr,68.55586773885496
1627293,2015-16,Alex Stepheson,27.17109037431574
1627362,2015-16,Briante Weber,68.36692041762521
1627362,2016-17,Briante Weber,55.62930313710269
1627362,2017-18,Briante Weber,76.64020781429913
1627395,2018-19,Julian Washburn,75.91587097269301
1627732,2017-18,Ben Simmons,49.90075827429061
1627732,2018-19,Ben Simmons,56.48116591578574
1627732,2019-20,Ben Simmons,60.01971311241109
1627732,2020-21,Ben Simmons,58.84640835571198
1627732,2022-23,Ben Simmons,41.79218719700755
1627732,2023-24,Ben Simmons,48.92356551993085
1627732,2024-25,Ben Simmons,75.59110463571587
1627733,2016-17,Dragan Bender,48.18292964181711
1627733,2017-18,Dragan Bender,78.33433128934742
1627733,2018-19,Dragan Bender,59.004247822516305
1627733,2019-20,Dragan Bender,67.17014071401579
1627734,2016-17,Domantas Sabonis,66.34430893137836
1627734,2017-18,Domantas Sabonis,77.47688353303128
1627734,2018-19,Domantas Sabonis,73.52621945809975
1627734,2019-20,Domantas Sabonis,74.85699695875202
1627734,2020-21,Domantas Sabonis,76.1597937772253
1627734,2021-22,Domantas Sabonis,77.23234585258484
1627734,2022-23,Domantas Sabonis,77.40599242562469
1627734,2023-24,Domantas Sabonis,72.52389779599046
1627734,2024-25,Domantas Sabonis,78.36232851549933
1627734,2025-26,Domantas Sabonis,75.92424588103503
1627735,2016-17,Wade Baldwin IV,84.529056377965
1627735,2017-18,Wade Baldwin IV,50.01108699677257
1627735,2018-19,Wade Baldwin IV,67.96899236080978
1627736,2016-17,Malik Beasley,76.32727256755972
1627736,2017-18,Malik Beasley,51.37558546732368
1627736,2018-19,Malik Beasley,85.70563497407787
1627736,2019-20,Malik Beasley,83.7419545592145
1627736,2020-21,Malik Beasley,86.5127806166442
1627736,2021-22,Malik Beasley,83.45239245579101
1627736,2022-23,Malik Beasley,78.99800688252792
1627736,2023-24,Malik Beasley,74.26687386458629
1627736,2024-25,Malik Beasley,68.57209194917922
1627737,2016-17,Marquese Chriss,60.08306474601754
1627737,2017-18,Marquese Chriss,57.851453006791374
1627737,2018-19,Marquese Chriss,73.49435167958815
1627737,2019-20,Marquese Chriss,79.42427899667952
1627737,2020-21,Marquese Chriss,48.17282938678278
1627737,2021-22,Marquese Chriss,69.67399362690745
1627738,2016-17,Deyonta Davis,42.68926869034672
1627738,2017-18,Deyonta Davis,68.12554806353484
1627738,2018-19,Deyonta Davis,49.878405695419595
1627739,2016-17,Kris Dunn,60.69577997293069
1627739,2017-18,Kris Dunn,75.84964828682115
1627739,2018-19,Kris Dunn,81.99716565474147
1627739,2019-20,Kris Dunn,76.24344263440666
1627739,2020-21,Kris Dunn,75.9165066030019
1627739,2021-22,Kris Dunn,88.28573245874624
1627739,2022-23,Kris Dunn,80.08817549035976
1627739,2023-24,Kris Dunn,72.09608966285876
1627739,2024-25,Kris Dunn,72.40408701996145
1627739,2025-26,Kris Dunn,78.68467528016075
1627740,2016-17,Henry Ellenson,43.14080893900862
1627740,2017-18,Henry Ellenson,79.01703286348001
1627740,2018-19,Henry Ellenson,76.36783433472584
1627740,2019-20,Henry Ellenson,49.401671129480064
1627740,2020-21,Henry Ellenson,76.90165573838937
1627741,2016-17,Buddy Hield,85.43450709752193
1627741,2017-18,Buddy Hield,87.58330409052529
1627741,2018-19,Buddy Hield,88.77507341111672
1627741,2019-20,Buddy Hield,86.38089162131338
1627741,2020-21,Buddy Hield,86.21383235788504
1627741,2021-22,Buddy Hield,87.8531453015922
1627741,2022-23,Buddy Hield,84.55896606133071
1627741,2023-24,Buddy Hield,87.57081663444255
1627741,2024-25,Buddy Hield,84.443839759391
1627741,2025-26,Buddy Hield,83.02451679160879
1627742,2016-17,Brandon Ingram,59.56475878134721
1627742,2017-18,Brandon Ingram,69.37915797165793
1627742,2018-19,Brandon Ingram,68.7563435508261
1627742,2019-20,Brandon Ingram,87.84723819430995
1627742,2020-21,Brandon Ingram,89.46968017631033
1627742,2021-22,Brandon Ingram,86.28920796077999
1627742,2022-23,Brandon Ingram,90.6504736366917
1627742,2023-24,Brandon Ingram,83.9876796536361
1627742,2024-25,Brandon Ingram,86.77253460371753
1627742,2025-26,Brandon Ingram,85.53863763921376
1627743,2016-17,Demetrius Jackson,45.026637828964994
1627743,2017-18,Demetrius Jackson,48.66807784284098
1627743,2018-19,Demetrius Jackson,76.28194132887594
1627744,2016-17,Brice Johnson,49.39763508403591
1627744,2017-18,Brice Johnson,52.01941396184149
1627745,2016-17,Damian Jones,26.134136420858464
1627745,2017-18,Damian Jones,52.01941396184149
1627745,2018-19,Damian Jones,67.5079275502374
1627745,2019-20,Damian Jones,75.86789958136917
1627745,2020-21,Damian Jones,74.9592820457893
1627745,2021-22,Damian Jones,73.68478753867831
1627745,2022-23,Damian Jones,76.63133453781894
1627745,2023-24,Damian Jones,78.18821718049696
1627746,2016-17,Skal Labissiere,72.52275149513427
1627746,2017-18,Skal Labissiere,83.26372397853991
1627746,2018-19,Skal Labissiere,40.6569118853318
1627746,2019-20,Skal Labissiere,77.9499186245217
1627746,2024-25,Skal Labissiere,49.41395103981134
1627747,2016-17,Caris LeVert,73.95153359378422
1627747,2017-18,Caris LeVert,72.82440351844913
1627747,2018-19,Caris LeVert,70.9461551599202
1627747,2019-20,Caris LeVert,73.36951057400081
1627747,2020-21,Caris LeVert,84.45141801330729
1627747,2021-22,Caris LeVert,78.28473761990293
1627747,2022-23,Caris LeVert,74.17897508445996
1627747,2023-24,Caris LeVert,79.33639396062263
1627747,2024-25,Caris LeVert,72.79972572782688
1627747,2025-26,Caris LeVert,69.36367660425798
1627748,2016-17,Thon Maker,48.66088040656234
1627748,2017-18,Thon Maker,71.50365279964872
1627748,2018-19,Thon Maker,67.40030405913258
1627748,2019-20,Thon Maker,66.64192901486962
1627748,2020-21,Thon Maker,76.98158276886677
1627749,2016-17,Dejounte Murray,55.43773403909551
1627749,2017-18,Dejounte Murray,72.44741677033453
1627749,2019-20,Dejounte Murray,82.46873721022008
1627749,2020-21,Dejounte Murray,81.93232433873189
1627749,2021-22,Dejounte Murray,82.96977993099843
1627749,2022-23,Dejounte Murray,85.72404864307774
1627749,2023-24,Dejounte Murray,82.9894596903936
1627749,2024-25,Dejounte Murray,85.30522430664064
1627749,2025-26,Dejounte Murray,87.24401132410442
1627750,2016-17,Jamal Murray,88.2267915233821
1627750,2017-18,Jamal Murray,92.6660682013491
1627750,2018-19,Jamal Murray,87.05583246972651
1627750,2019-20,Jamal Murray,88.66985402839634
1627750,2020-21,Jamal Murray,88.07111341386945
1627750,2022-23,Jamal Murray,86.12016554110835
1627750,2023-24,Jamal Murray,87.35314397569344
1627750,2024-25,Jamal Murray,89.64228419045605
1627750,2025-26,Jamal Murray,91.35349003627104
1627751,2016-17,Jakob Poeltl,52.47106173950269
1627751,2017-18,Jakob Poeltl,56.71863064103349
1627751,2018-19,Jakob Poeltl,48.49247138122473
1627751,2019-20,Jakob Poeltl,42.91156235172167
1627751,2020-21,Jakob Poeltl,44.96185859808604
1627751,2021-22,Jakob Poeltl,44.73387427411143
1627751,2022-23,Jakob Poeltl,55.39938563788456
1627751,2023-24,Jakob Poeltl,51.04586452312813
1627751,2024-25,Jakob Poeltl,68.13637186666892
1627751,2025-26,Jakob Poeltl,58.56541543574606
1627752,2016-17,Taurean Prince,81.04330827031714
1627752,2017-18,Taurean Prince,86.53130969927899
1627752,2018-19,Taurean Prince,84.33937047595734
1627752,2019-20,Taurean Prince,82.14943366531696
1627752,2020-21,Taurean Prince,86.75855731380607
1627752,2021-22,Taurean Prince,77.63353617742088
1627752,2022-23,Taurean Prince,85.87380333227831
1627752,2023-24,Taurean Prince,75.67728443523971
1627752,2024-25,Taurean Prince,83.21872434842443
1627752,2025-26,Taurean Prince,88.04470657871862
1627753,2017-18,Zhou Qi,54.42446277815037
1627753,2018-19,Zhou Qi,49.391758035406696
1627754,2016-17,Diamond Stone,76.02857115367152
1627755,2016-17,Tyler Ulis,79.44780902802482
1627755,2017-18,Tyler Ulis,85.0477232416289
1627755,2018-19,Tyler Ulis,49.39161641977709
1627756,2016-17,Denzel Valentine,79.18943539396166
1627756,2017-18,Denzel Valentine,76.5310036187646
1627756,2019-20,Denzel Valentine,77.60584192864901
1627756,2020-21,Denzel Valentine,88.13318502636275
1627756,2021-22,Denzel Valentine,49.54739361235852
1627757,2016-17,Stephen Zimmerman,52.01941396184149
1627758,2016-17,Ron Baker,66.95024027451635
1627758,2017-18,Ron Baker,78.82988824981152
1627758,2018-19,Ron Baker,76.4373548269973
1627759,2016-17,Jaylen Brown,69.44826551873737
1627759,2017-18,Jaylen Brown,63.112997577179364
1627759,2018-19,Jaylen Brown,65.2812238280789
1627759,2019-20,Jaylen Brown,74.86147884352647
1627759,2020-21,Jaylen Brown,79.55304355325725
1627759,2021-22,Jaylen Brown,78.97967750857818
1627759,2022-23,Jaylen Brown,79.87893016706552
1627759,2023-24,Jaylen Brown,72.29259344394454
1627759,2024-25,Jaylen Brown,79.81343159208505
1627759,2025-26,Jaylen Brown,84.07654866507947
1627760,2021-22,Cat Barber,28.768765457474778
1627761,2016-17,DeAndre Bembry,28.780289826055256
1627761,2017-18,DeAndre Bembry,59.52070789677733
1627761,2018-19,DeAndre Bembry,62.721507305397175
1627761,2019-20,DeAndre Bembry,53.21319428296548
1627761,2020-21,DeAndre Bembry,70.25473294987393
1627761,2021-22,DeAndre Bembry,61.7353525259879
1627762,2016-17,Joel Bolomboy,44.827615876935525
1627762,2017-18,Joel Bolomboy,44.960297178288506
1627763,2016-17,Malcolm Brogdon,87.4563280784356
1627763,2017-18,Malcolm Brogdon,88.010504444107
1627763,2018-19,Malcolm Brogdon,95.23551317993677
1627763,2019-20,Malcolm Brogdon,90.04251477177975
1627763,2020-21,Malcolm Brogdon,87.87238214837451
1627763,2021-22,Malcolm Brogdon,87.69533519122558
1627763,2022-23,Malcolm Brogdon,88.08068891296128
1627763,2023-24,Malcolm Brogdon,84.69859951375135
1627763,2024-25,Malcolm Brogdon,88.44808465276996
1627767,2016-17,Cheick Diallo,66.70298071364007
1627767,2017-18,Cheick Diallo,77.88131465765292
1627767,2018-19,Cheick Diallo,76.66341752128233
1627767,2019-20,Cheick Diallo,86.5689421601339
1627767,2021-22,Cheick Diallo,76.99001705345171
1627770,2016-17,Kay Felder,65.30752622234935
1627770,2017-18,Kay Felder,77.40023407342841
1627771,2016-17,Michael Gbinije,75.87099717687617
1627772,2017-18,Daniel Hamilton,49.41059291414609
1627772,2018-19,Daniel Hamilton,44.761275226259045
1627773,2016-17,AJ Hammons,32.141937919852836
1627774,2016-17,Jake Layman,76.14928272104834
1627774,2017-18,Jake Layman,56.974231787456795
1627774,2018-19,Jake Layman,72.25025702094923
1627774,2019-20,Jake Layman,77.43502604771484
1627774,2020-21,Jake Layman,73.314706094165
1627774,2021-22,Jake Layman,67.11786467521864
1627775,2016-17,Patrick McCaw,79.90232282650413
1627775,2017-18,Patrick McCaw,78.37749795040614
1627775,2018-19,Patrick McCaw,84.75959991584685
1627775,2019-20,Patrick McCaw,75.38117730900227
1627775,2020-21,Patrick McCaw,76.15380752997032
1627777,2016-17,Georges Niang,76.5421448584301
1627777,2017-18,Georges Niang,48.66807784284098
1627777,2018-19,Georges Niang,79.32952448755505
1627777,2019-20,Georges Niang,83.60325701305052
1627777,2020-21,Georges Niang,89.4069893494399
1627777,2021-22,Georges Niang,87.48016703041974
1627777,2022-23,Georges Niang,86.60599892339312
1627777,2023-24,Georges Niang,85.86369288975115
1627777,2024-25,Georges Niang,81.43593832477828
1627777,2025-26,Georges Niang,60.28913411155547
1627778,2016-17,Chinanu Onuaku,76.49256426490717
1627778,2017-18,Chinanu Onuaku,49.40634444525752
1627779,2017-18,Marcus Paige,75.93249533152712
1627780,2016-17,Gary Payton II,52.21843591387095
1627780,2017-18,Gary Payton II,29.714860218290955
1627780,2018-19,Gary Payton II,49.40230839981336
1627780,2019-20,Gary Payton II,61.240195146562925
1627780,2020-21,Gary Payton II,75.64448059368249
1627780,2021-22,Gary Payton II,59.90226812580424
1627780,2022-23,Gary Payton II,78.39567082179762
1627780,2023-24,Gary Payton II,65.30942391888522
1627780,2024-25,Gary Payton II,73.88148331673622
1627780,2025-26,Gary Payton II,67.44101943225557
1627781,2016-17,Malachi Richardson,76.5513868117987
1627781,2017-18,Malachi Richardson,79.10051588194514
1627781,2018-19,Malachi Richardson,75.916896238084
1627782,2016-17,Wayne Selden,49.9468481506739
1627782,2017-18,Wayne Selden,76.94974045883174
1627782,2018-19,Wayne Selden,74.65358574779808
1627782,2021-22,Wayne Selden,46.94151039250491
1627783,2016-17,Pascal Siakam,71.74584342384777
1627783,2017-18,Pascal Siakam,60.893925635201356
1627783,2018-19,Pascal Siakam,81.9207464796577
1627783,2019-20,Pascal Siakam,83.26382481161478
1627783,2020-21,Pascal Siakam,86.26751155405367
1627783,2021-22,Pascal Siakam,78.24026374711137
1627783,2022-23,Pascal Siakam,81.82101070506877
1627783,2023-24,Pascal Siakam,76.01417043474746
1627783,2024-25,Pascal Siakam,75.90655243003357
1627783,2025-26,Pascal Siakam,71.57715468919812
1627784,2016-17,Jarrod Uthoff,68.09469849810696
1627784,2019-20,Jarrod Uthoff,76.18190759880969
1627785,2016-17,Isaiah Whitehead,83.12363078866555
1627785,2017-18,Isaiah Whitehead,55.001603631189965
1627786,2016-17,Troy Williams,68.64257287441784
1627786,2017-18,Troy Williams,52.06171226689379
1627786,2018-19,Troy Williams,65.9965786887575
1627787,2016-17,Kyle Wiltjer,48.66807784284098
1627788,2017-18,Furkan Korkmaz,46.543466488445986
1627788,2018-19,Furkan Korkmaz,83.40575406807828
1627788,2019-20,Furkan Korkmaz,77.56850029326557
1627788,2020-21,Furkan Korkmaz,75.43309439868385
1627788,2021-22,Furkan Korkmaz,83.26862096907597
1627788,2022-23,Furkan Korkmaz,66.88142714338454
1627788,2023-24,Furkan Korkmaz,56.805484485196615
1627789,2016-17,Timothe Luwawu-Cabarrot,86.87495315699468
1627789,2017-18,Timothe Luwawu-Cabarrot,81.30025510794763
1627789,2018-19,Timothe Luwawu-Cabarrot,77.65442547171247
1627789,2019-20,Timothe Luwawu-Cabarrot,86.41166585088128
1627789,2020-21,Timothe Luwawu-Cabarrot,83.28915060392829
1627789,2021-22,Timothe Luwawu-Cabarrot,85.54244255803381
1627790,2017-18,Ante Zizic,66.7738830349571
1627790,2018-19,Ante Zizic,72.16920236456652
1627790,2019-20,Ante Zizic,68.08261698712283
1627791,2016-17,Ben Bentil,49.398059930924774
1627812,2016-17,Yogi Ferrell,85.07558256238056
1627812,2017-18,Yogi Ferrell,81.96035922714178
1627812,2018-19,Yogi Ferrell,88.21904169933902
1627812,2019-20,Yogi Ferrell,81.26442708842399
1627812,2020-21,Yogi Ferrell,76.2651259868177
1627814,2017-18,Damion Lee,78.4012199008128
1627814,2018-19,Damion Lee,85.23639402463495
1627814,2019-20,Damion Lee,87.97528608223227
1627814,2020-21,Damion Lee,88.42024482625017
1627814,2021-22,Damion Lee,87.68868164286762
1627814,2022-23,Damion Lee,89.52607377094425
1627814,2024-25,Damion Lee,78.1892800446544
1627815,2016-17,Sheldon Mac,78.390696323659
1627816,2016-17,Alex Poythress,76.75505442013296
1627816,2017-18,Alex Poythress,49.46539816280884
1627816,2018-19,Alex Poythress,65.27582964534429
1627817,2016-17,Tim Quarterman,31.697608228505146
1627817,2017-18,Tim Quarterman,75.9070628515893
1627819,2016-17,Isaiah Taylor,48.800759144193954
1627819,2017-18,Isaiah Taylor,71.76461774331398
1627820,2017-18,Tyrone Wallace,80.7981617551976
1627820,2018-19,Tyrone Wallace,35.48029825353985
1627820,2019-20,Tyrone Wallace,51.848197662898386
1627820,2021-22,Tyrone Wallace,30.305850874444765
1627821,2017-18,James Webb III,51.00741444826759
1627822,2021-22,Petr Cornelie,75.55722847485272
1627823,2016-17,Juancho Hernangomez,77.05924475109146
1627823,2017-18,Juancho Hernangomez,77.41375801667702
1627823,2018-19,Juancho Hernangomez,78.72525378731098
1627823,2019-20,Juancho Hernangomez,61.547716383031144
1627823,2020-21,Juancho Hernangomez,60.851440211940755
1627823,2021-22,Juancho Hernangomez,39.12200684389465
1627823,2022-23,Juancho Hernangomez,44.71281291659699
1627824,2017-18,Guerschon Yabusele,54.200327376904454
1627824,2018-19,Guerschon Yabusele,54.13398672622796
1627824,2024-25,Guerschon Yabusele,74.43743544701202
1627824,2025-26,Guerschon Yabusele,77.24463004823133
1627826,2016-17,Ivica Zubac,66.95928856614611
1627826,2017-18,Ivica Zubac,76.7090800176643
1627826,2018-19,Ivica Zubac,83.06579845133176
1627826,2019-20,Ivica Zubac,76.91883969413703
1627826,2020-21,Ivica Zubac,81.91621753724212
1627826,2021-22,Ivica Zubac,74.74015048262982
1627826,2022-23,Ivica Zubac,71.3136830381528
1627826,2023-24,Ivica Zubac,74.31531090193869
1627826,2024-25,Ivica Zubac,65.74712251878341
1627826,2025-26,Ivica Zubac,73.23615389262862
1627827,2016-17,Dorian Finney-Smith,77.36802834194016
1627827,2017-18,Dorian Finney-Smith,76.3904263834084
1627827,2018-19,Dorian Finney-Smith,72.47445467365904
1627827,2019-20,Dorian Finney-Smith,73.99496359517711
1627827,2020-21,Dorian Finney-Smith,77.92614409096979
1627827,2021-22,Dorian Finney-Smith,68.39227039098316
1627827,2022-23,Dorian Finney-Smith,78.48006346098741
1627827,2023-24,Dorian Finney-Smith,74.26513277528827
1627827,2024-25,Dorian Finney-Smith,69.11551136306602
1627827,2025-26,Dorian Finney-Smith,85.33845512092451
1627832,2016-17,Fred VanVleet,77.46731169538732
1627832,2017-18,Fred VanVleet,85.01366206830349
1627832,2018-19,Fred VanVleet,86.06481472851526
1627832,2019-20,Fred VanVleet,87.18389388522421
1627832,2020-21,Fred VanVleet,89.06544620642562
1627832,2021-22,Fred VanVleet,88.43793792393652
1627832,2022-23,Fred VanVleet,92.28187893807382
1627832,2023-24,Fred VanVleet,87.75132589260828
1627832,2024-25,Fred VanVleet,83.9006805227207
1627832,2025-26,Fred VanVleet,60.28913411155547
1627834,2016-17,Georgios Papagiannis,84.24414670957783
1627834,2017-18,Georgios Papagiannis,49.477718722585735
1627835,2016-17,Paul Zipser,79.31784635402352
1627835,2017-18,Paul Zipser,78.0022904029266
1627846,2017-18,Abdel Nader,41.92106783695361
1627846,2018-19,Abdel Nader,77.09693801898136
1627846,2019-20,Abdel Nader,79.2563785525817
1627846,2020-21,Abdel Nader,78.3774453672609
1627846,2021-22,Abdel Nader,49.679383743390126
1627848,2016-17,Shawn Long,37.522828015118776
1627849,2016-17,Daniel Ochefu,34.8425131711689
1627850,2016-17,Marshall Plumlee,30.89340409344092
1627850,2017-18,Marshall Plumlee,70.12415947332133
1627851,2016-17,Mindaugas Kuzminskas,83.04910546058966
1627851,2017-18,Mindaugas Kuzminskas,49.392395305739996
1627852,2016-17,Nicolas Brussino,77.01867605363735
1627852,2017-18,Nicolas Brussino,49.39813073873958
1627853,2017-18,Ryan Arcidiacono,81.98557399491982
1627853,2018-19,Ryan Arcidiacono,87.60148081228625
1627853,2019-20,Ryan Arcidiacono,73.56862339208494
1627853,2020-21,Ryan Arcidiacono,70.03944556505752
1627853,2021-22,Ryan Arcidiacono,49.444863896514015
1627853,2022-23,Ryan Arcidiacono,49.71929880718105
1627853,2023-24,Ryan Arcidiacono,49.4788374403774
1627854,2016-17,Bryn Forbes,77.10685607189525
1627854,2017-18,Bryn Forbes,67.54938227251247
1627854,2018-19,Bryn Forbes,87.88517153759162
1627854,2019-20,Bryn Forbes,85.0821536458749
1627854,2020-21,Bryn Forbes,79.17165345556776
1627854,2021-22,Bryn Forbes,89.22434508854938
1627854,2022-23,Bryn Forbes,80.61603667181151
1627855,2016-17,Okaro White,87.35620619549867
1627855,2017-18,Okaro White,57.10691308880977
1627855,2018-19,Okaro White,49.395510849591616
1627856,2017-18,Matt Costello,49.41399168925696
1627858,2017-18,Kyle Collinsworth,52.4396047082045
1627861,2016-17,Mike Tobey,49.40889352659066
1627863,2016-17,Danuel House Jr,49.39161641977709
1627863,2017-18,Danuel House Jr,82.30810947038073
1627863,2018-19,Danuel House Jr,81.20205025771006
1627863,2019-20,Danuel House Jr,83.46912548497663
1627863,2020-21,Danuel House Jr,66.4720320380621
1627863,2021-22,Danuel House Jr,78.0072465581156
1627863,2022-23,Danuel House Jr,77.3395967025605
1627863,2023-24,Danuel House Jr,78.5353769898167
1627866,2017-18,Jameel Warney,52.55013916725339
1627868,2016-17,Patricio Garino,49.421497317626795
1627875,2016-17,Marcus Georges-Hunt,77.29065917988764
1627875,2017-18,Marcus Georges-Hunt,47.97033994764158
1627879,2016-17,Nicolas Laprovittola,78.35628694469477
1627883,2017-18,Jalen Jones,49.97805199848693
1627883,2018-19,Jalen Jones,56.46412075664419
1627884,2016-17,Derrick Jones Jr,73.35141220526279
1627884,2017-18,Derrick Jones Jr,52.6252312963595
1627884,2018-19,Derrick Jones Jr,58.27021144065281
1627884,2019-20,Derrick Jones Jr,79.55941601448838
1627884,2020-21,Derrick Jones Jr,64.99216313986713
1627884,2021-22,Derrick Jones Jr,82.27251685623409
1627884,2022-23,Derrick Jones Jr,76.02186766999168
1627884,2023-24,Derrick Jones Jr,73.08622582614873
1627884,2024-25,Derrick Jones Jr,72.00276409283664
1627884,2025-26,Derrick Jones Jr,78.73636617912193
1627885,2017-18,Shaquille Harrison,76.30662880528237
1627885,2018-19,Shaquille Harrison,66.80077466772796
1627885,2019-20,Shaquille Harrison,79.8789018894681
1627885,2020-21,Shaquille Harrison,77.85681579910707
1627885,2021-22,Shaquille Harrison,49.4070525234056
1627885,2022-23,Shaquille Harrison,70.2296960940536
1627885,2023-24,Shaquille Harrison,49.40250049853498
1627936,2017-18,Alex Caruso,73.0272041633979
1627936,2018-19,Alex Caruso,82.38354419582195
1627936,2019-20,Alex Caruso,75.37863578299383
1627936,2020-21,Alex Caruso,64.89837152253122
1627936,2021-22,Alex Caruso,81.86451352135657
1627936,2022-23,Alex Caruso,83.21982473329379
1627936,2023-24,Alex Caruso,78.23677844511919
1627936,2024-25,Alex Caruso,84.0807726358739
1627936,2025-26,Alex Caruso,82.58837520764098
1627982,2017-18,Josh Gray,53.72930749453292
1627982,2019-20,Josh Gray,49.40719413903523
1627988,2017-18,Myke Henry,67.77876995094442
1628021,2016-17,David Nwaba,66.61831223100221
1628021,2017-18,David Nwaba,64.87030564164824
1628021,2018-19,David Nwaba,69.6191931965304
1628021,2019-20,David Nwaba,52.3194648736674
1628021,2020-21,David Nwaba,71.6718342869435
1628021,2021-22,David Nwaba,73.7141265011143
1628035,2017-18,Alfonzo McKinnie,56.974231787456795
1628035,2018-19,Alfonzo McKinnie,55.65310378666593
1628035,2019-20,Alfonzo McKinnie,73.82042104419956
1628035,2020-21,Alfonzo McKinnie,43.385469021165406
1628035,2021-22,Alfonzo McKinnie,26.434415312224747
1628070,2018-19,Jordan Loyd,76.11439686177042
1628221,2021-22,Gabe York,53.70384033875655
1628221,2022-23,Gabe York,76.46809996024179
1628238,2021-22,Paris Bass,75.9963232888471
1628249,2018-19,Mitchell Creek,68.34596223068385
1628365,2017-18,Markelle Fultz,34.09684230296409
1628365,2018-19,Markelle Fultz,58.19328816107405
1628365,2019-20,Markelle Fultz,74.89529756447003
1628365,2020-21,Markelle Fultz,87.2584555894028
1628365,2021-22,Markelle Fultz,82.4757507613726
1628365,2022-23,Markelle Fultz,81.14253528739403
1628365,2023-24,Markelle Fultz,72.94974979279284
1628365,2024-25,Markelle Fultz,77.57260720482736
1628366,2017-18,Lonzo Ball,42.30882188379867
1628366,2018-19,Lonzo Ball,40.71234230320414
1628366,2019-20,Lonzo Ball,53.95270068783526
1628366,2020-21,Lonzo Ball,80.3190963561868
1628366,2021-22,Lonzo Ball,77.30460068288836
1628366,2024-25,Lonzo Ball,83.0964216509358
1628366,2025-26,Lonzo Ball,71.44375379043484
1628367,2017-18,Josh Jackson,61.56679075899125
1628367,2018-19,Josh Jackson,67.17329479717517
1628367,2019-20,Josh Jackson,72.75865796540316
1628367,2020-21,Josh Jackson,75.33160762209013
1628367,2021-22,Josh Jackson,73.41833887779333
1628368,2017-18,DeAaron Fox,74.18938254908596
1628368,2018-19,DeAaron Fox,75.32806851617016
1628368,2019-20,DeAaron Fox,73.23780323597433
1628368,2020-21,DeAaron Fox,75.24589604642742
1628368,2021-22,DeAaron Fox,78.4270916638814
1628368,2022-23,DeAaron Fox,82.27484753555407
1628368,2023-24,DeAaron Fox,76.97388676713669
1628368,2024-25,DeAaron Fox,86.19938920740283
1628368,2025-26,DeAaron Fox,78.79301323327206
1628369,2017-18,Jayson Tatum,85.48764252459152
1628369,2018-19,Jayson Tatum,87.42698155171352
1628369,2019-20,Jayson Tatum,84.78901703137963
1628369,2020-21,Jayson Tatum,88.6229525664283
1628369,2021-22,Jayson Tatum,88.06255011862818
1628369,2022-23,Jayson Tatum,88.19473621571682
1628369,2023-24,Jayson Tatum,87.11604547180582
1628369,2024-25,Jayson Tatum,85.4572952484774
1628370,2017-18,Malik Monk,84.66998896585976
1628370,2018-19,Malik Monk,88.05643250818656
1628370,2019-20,Malik Monk,84.27937884894122
1628370,2020-21,Malik Monk,84.17093060826608
1628370,2021-22,Malik Monk,81.9751906330985
1628370,2022-23,Malik Monk,89.1908436833701
1628370,2023-24,Malik Monk,85.6551488960373
1628370,2024-25,Malik Monk,87.8492355468603
1628370,2025-26,Malik Monk,88.0596002342094
1628371,2017-18,Jonathan Isaac,78.14543442065812
1628371,2018-19,Jonathan Isaac,84.01998309089379
1628371,2019-20,Jonathan Isaac,80.3551692627131
1628371,2022-23,Jonathan Isaac,47.7073557614102
1628371,2023-24,Jonathan Isaac,74.10057793500043
1628371,2024-25,Jonathan Isaac,69.3728007361594
1628371,2025-26,Jonathan Isaac,60.38304959256657
1628372,2017-18,Dennis Smith Jr,70.78658762852976
1628372,2018-19,Dennis Smith Jr,62.24474009532368
1628372,2019-20,Dennis Smith Jr,48.67219416716239
1628372,2020-21,Dennis Smith Jr,76.34749729823814
1628372,2021-22,Dennis Smith Jr,66.7833241227288
1628372,2022-23,Dennis Smith Jr,75.84366365337878
1628372,2023-24,Dennis Smith Jr,76.51449341351459
