NBA_ID,Season,Player,RotationRole,MIN,Standing Dunk,Standing Dunk Aggregate Z,Standing Dunk Rating,MissingMetricCount,MissingMetrics,Standing_dunk_PG Raw,Standing_dunk_PG Z,Standing_dunk_PG MatchedBy,Standing_dunk_FGM Raw,Standing_dunk_FGM Z,Standing_dunk_FGM MatchedBy,dunkScore_total Raw,dunkScore_total Z,dunkScore_total MatchedBy,dunkScore_average Raw,dunkScore_average Z,dunkScore_average MatchedBy,dunkScore_max Raw,dunkScore_max Z,dunkScore_max MatchedBy,Putback Scoring Impact Per 75 Possessions Raw,Putback Scoring Impact Per 75 Possessions Z,Putback Scoring Impact Per 75 Possessions MatchedBy,Stable Putback Points Per 75 Raw,Stable Putback Points Per 75 Z,Stable Putback Points Per 75 MatchedBy,Offensive Rebound Raw,Offensive Rebound Z,Offensive Rebound MatchedBy,Offensive Rebounding Crashing Skill Raw,Offensive Rebounding Crashing Skill Z,Offensive Rebounding Crashing Skill MatchedBy,PLAYER_HEIGHT_INCHES Raw,PLAYER_HEIGHT_INCHES Z,PLAYER_HEIGHT_INCHES MatchedBy,Putback Frequency% Z,Putback per Offensive Rebound Z
203895,2018-19,Jordan McRae,Rotation,332.1,-0.3516323578454892,0.033694575532383246,48.56031995994012,3,dunkScore_total | dunkScore_average | dunkScore_max,0.07407407407407407,-0.38968674482415255,season+player,2.0,-0.426482356460353,season+player,,,,,,,,,,0.0,0.04089566359792068,season+player,0.18,-0.6322245006704849,season+player,-0.501783718,-0.501783718,season+player,0.37,0.26878665373074334,season+player,77.0,-0.4951375465764251,season+player,,
203895,2019-20,Jordan McRae,Key Rotation,784.4,-0.3925394576007002,-0.01537189411979525,45.89572152970017,3,dunkScore_total | dunkScore_average | dunkScore_max,0.08108108108108109,-0.37199463368425967,season+player,3.0,-0.387684215296616,season+player,,,,,,,,,,0.0,0.04089566359792068,season+player,0.08,-0.7463765803993109,season+player,-0.519834349,-0.519834349,season+player,-0.67,-0.81258439677006,season+player,77.0,-0.4951375465764251,season+player,,
203897,2014-15,Zach LaVine,Key Rotation,1901.8999999999999,0.003947227187157537,0.46019841037626186,66.9629322921066,6,dunkScore_total | dunkScore_average | dunkScore_max | Putback Scoring Impact Per 75 Possessions | Stable Putback Points Per 75 | Offensive Rebounding Crashing Skill,0.2727272727272727,0.11189609437566607,season+player,21.0,0.31068232565065024,season+player,,,,,,,,,,,,,,,,-0.656504212,-0.656504212,season+player,,,,77.0,-0.4951375465764251,season+player,,
203897,2015-16,Zach LaVine,Starter,2296.0,0.1602997926669572,0.6477372106105067,71.14007008887185,3,dunkScore_total | dunkScore_average | dunkScore_max,0.2926829268292683,0.16228246474588348,season+player,24.0,0.4270767491418613,season+player,,,,,,,,,,0.21,1.1609479952512307,season+player,0.52,-0.24410742959247692,season+player,-0.746991036,-0.746991036,season+player,-0.46,-0.5942306269573978,season+player,77.0,-0.4951375465764251,season+player,,
203897,2016-17,Zach LaVine,Starter,1748.4,-0.048642885177859224,0.39711862305807044,65.55792722920968,3,dunkScore_total | dunkScore_average | dunkScore_max,0.3191489361702128,0.22910694176170385,season+player,15.0,0.07789347866822816,season+player,,,,,,,,,,0.0,0.04089566359792068,season+player,0.05,-0.7806222043179586,season+player,-0.824864997,-0.824864997,season+player,-0.91,-1.0621315622702454,season+player,77.0,-0.4951375465764251,season+player,,
203897,2017-18,Zach LaVine,Starter,655.2,-0.4413526938137513,-0.07392146589595595,42.716134774184475,3,dunkScore_total | dunkScore_average | dunkScore_max,0.08333333333333333,-0.3663078836750085,season+player,2.0,-0.426482356460353,season+player,,,,,,,,,,0.0,0.04089566359792068,season+player,0.1,-0.7235461644535457,season+player,-0.767259823,-0.767259823,season+player,-1.17,-1.332474324895446,season+player,77.0,-0.4951375465764251,season+player,,
203897,2018-19,Zach LaVine,Starter,2173.5,0.0446645311256445,0.5090372273535471,68.05074168456461,3,dunkScore_total | dunkScore_average | dunkScore_max,0.2857142857142857,0.1446872242991409,season+player,18.0,0.1942879021594392,season+player,,,,,,,,,,0.2,1.1076121699344066,season+player,0.66,-0.08429451797212067,season+player,-0.560865259,-0.560865259,season+player,-1.28,-1.446850109083031,season+player,77.0,-0.4951375465764251,season+player,,
203897,2019-20,Zach LaVine,Starter,2088.0,0.5598512479377065,1.1269835876902852,80.61039398489608,3,dunkScore_total | dunkScore_average | dunkScore_max,0.6166666666666667,0.9803145185156912,season+player,37.0,0.9314525842704424,season+player,,,,,,,,,,-0.02,-0.0657759870357279,season+player,0.4,-0.381089925267068,season+player,-0.655896607,-0.655896607,season+player,-0.74,-0.885368986707614,season+player,78.0,-0.1972132547383934,season+player,,
203897,2020-21,Zach LaVine,Starter,2035.8000000000002,-0.04900988125402549,0.3966784255876695,65.54812250885658,3,dunkScore_total | dunkScore_average | dunkScore_max,0.25862068965517243,0.0762781429070642,season+player,15.0,0.07789347866822816,season+player,,,,,,,,,,0.0,0.04089566359792068,season+player,0.48,-0.2897682614840073,season+player,-0.523600032,-0.523600032,season+player,-0.65,-0.7917887996450444,season+player,77.0,-0.4951375465764251,season+player,,
203897,2021-22,Zach LaVine,Star,2324.9,-0.0979084558960772,0.3380264936964731,63.36259862202489,3,dunkScore_total | dunkScore_average | dunkScore_max,0.23880597014925373,0.026247620694948282,season+player,16.0,0.11669161983196517,season+player,,,,,,,,,,-0.09,-0.4391267642534979,season+player,0.19,-0.6208092926976023,season+player,-0.788643974,-0.788643974,season+player,-0.48,-0.6150262240824131,season+player,77.0,-0.4951375465764251,season+player,,
203897,2022-23,Zach LaVine,Starter,2764.2999999999997,-0.10292958439004288,0.3320038460303434,63.07292245688918,3,dunkScore_total | dunkScore_average | dunkScore_max,0.18181818181818182,-0.11764181508865765,season+player,14.0,0.039095337504491144,season+player,,,,,,,,,,0.13,0.7342613927166365,season+player,0.47,-0.3011834694568899,season+player,-0.696509116,-0.696509116,season+player,-0.61,-0.7501976053950136,season+player,77.0,-0.4951375465764251,season+player,,
203897,2023-24,Zach LaVine,Starter,872.5,-0.3801290653478771,-0.0004861129598340068,46.704107162351185,3,dunkScore_total | dunkScore_average | dunkScore_max,0.12,-0.27372759352439785,season+player,3.0,-0.387684215296616,season+player,,,,,,,,,,0.0,0.04089566359792068,season+player,0.08,-0.7463765803993109,season+player,-0.865915598,-0.865915598,season+player,-0.76,-0.9061645838326294,season+player,77.0,-0.4951375465764251,season+player,,
203897,2024-25,Zach LaVine,Starter,2604.8,0.1653933030471746,0.653846677524307,71.27614905030194,0,,0.2972972972972973,0.1739333672038618,season+player,22.0,0.34948046681438727,season+player,771.8,0.3826956183940693,season+player,45.4,1.2525152631729168,season+player,64.4,0.8971163333792949,season+player,0.0,0.04089566359792068,season+player,0.03,-0.8034526202637238,season+player,-0.900354365,-0.900354365,season+player,-1.12,-1.2804853320829077,season+player,77.0,-0.4951375465764251,season+player,,
203897,2025-26,Zach LaVine,Starter,1224.6,-0.298482944887867,0.09744522208326878,51.791166250791576,0,,0.1282051282051282,-0.2530103257983871,season+player,5.0,-0.31008793296914194,season+player,188.0,-0.40563571845418445,season+player,37.6,0.28761089438264853,season+player,61.8,0.7332029402032061,season+player,0.0,0.04089566359792068,season+player,0.0,-0.8376982441823716,season+player,-0.944749783,-0.944749783,season+player,-0.67,-0.81258439677006,season+player,77.0,-0.4951375465764251,season+player,,
203898,2014-15,Tyler Ennis,Rotation,412.5,-0.5259599934070659,-0.17540461974186788,37.0272698775887,6,dunkScore_total | dunkScore_average | dunkScore_max | Putback Scoring Impact Per 75 Possessions | Stable Putback Points Per 75 | Offensive Rebounding Crashing Skill,0.06060606060606061,-0.42369236104108937,season+player,2.0,-0.426482356460353,season+player,,,,,,,,,,,,,,,,-0.736204608,-0.736204608,season+player,,,,75.0,-1.0909861302524886,season+player,,
203898,2015-16,Tyler Ennis,Rotation,653.1999999999999,-0.5450224547145655,-0.1982692981189045,35.706625273557265,3,dunkScore_total | dunkScore_average | dunkScore_max,0.0,-0.5767176340173052,season+player,0.0,-0.504078638787827,season+player,,,,,,,,,,0.0,0.04089566359792068,season+player,0.11,-0.712130956480663,season+player,-0.635295782,-0.635295782,season+player,-0.79,-0.9373579795201527,season+player,75.0,-1.0909861302524886,season+player,,
203898,2016-17,Tyler Ennis,Garbage Time,588.3,-1.3862655742135737,-1.207307588293557,26.28975943971599,3,dunkScore_total | dunkScore_average | dunkScore_max,0.0,-1.5767176340173052,season+player,0.0,-1.5040786387878269,season+player,,,,,,,,,,0.0,0.024058918894656733,season+player,0.12,-1.7007157485077804,season+player,-1.745874995,-1.745874995,season+player,-0.51,-1.6462196197699364,season+player,75.0,-1.0909861302524886,season+player,,
203898,2017-18,Tyler Ennis,Rotation,685.8,-0.5249816543413226,-0.17423114021469316,37.0950490687039,3,dunkScore_total | dunkScore_average | dunkScore_max,0.0,-0.5767176340173052,season+player,0.0,-0.504078638787827,season+player,,,,,,,,,,0.0,0.04089566359792068,season+player,0.1,-0.7235461644535457,season+player,-0.545396322,-0.545396322,season+player,-0.48,-0.6150262240824131,season+player,75.0,-1.0909861302524886,season+player,,
203900,2014-15,Markel Brown,Rotation,780.2,-0.3479885263682969,0.03806520917943206,48.797671121285866,6,dunkScore_total | dunkScore_average | dunkScore_max | Putback Scoring Impact Per 75 Possessions | Stable Putback Points Per 75 | Offensive Rebounding Crashing Skill,0.14893617021276595,-0.20066616532043438,season+player,7.0,-0.23249165064166794,season+player,,,,,,,,,,,,,,,,-0.480080196,-0.480080196,season+player,,,,75.0,-1.0909861302524886,season+player,,
203900,2015-16,Markel Brown,Rotation,979.6,-0.0901380734523752,0.3473467641786443,63.81088322390961,3,dunkScore_total | dunkScore_average | dunkScore_max,0.20967741935483872,-0.047299552510881,season+player,13.0,0.0002971963407541323,season+player,,,,,,,,,,-0.04,-0.17244763766937646,season+player,0.57,-0.18703138972806405,season+player,-0.385646659,-0.385646659,season+player,0.46,0.3623668407933129,season+player,75.0,-1.0909861302524886,season+player,,
203900,2017-18,Markel Brown,Too Few Games,31.6,-1.3223742129570781,-1.1306723939901802,26.60213381378503,3,dunkScore_total | dunkScore_average | dunkScore_max,0.0,-1.5767176340173052,season+player,0.0,-1.5040786387878269,season+player,,,,,,,,,,0.0,0.0012923029696942933,season+player,0.63,-1.1185401418907686,season+player,-1.516153293,-1.516153293,season+player,-0.04,-1.1575230873320734,season+player,75.0,-1.0909861302524886,season+player,,
203901,2014-15,Elfrid Payton,Starter,2484.6,-0.2259595847801633,0.18443416212283625,55.97514378970603,6,dunkScore_total | dunkScore_average | dunkScore_max | Putback Scoring Impact Per 75 Possessions | Stable Putback Points Per 75 | Offensive Rebounding Crashing Skill,0.10975609756097561,-0.29959259698110946,season+player,9.0,-0.15489536831419393,season+player,,,,,,,,,,,,,,,,0.257951463,0.257951463,season+player,,,,76.0,-0.7930618384144568,season+player,,
203901,2015-16,Elfrid Payton,Starter,2146.2,-0.29676981391081847,0.09950005583092036,51.889999254647776,3,dunkScore_total | dunkScore_average | dunkScore_max,0.0547945205479452,-0.4383660173538772,season+player,4.0,-0.348886074132879,season+player,,,,,,,,,,0.14,0.7875972180334608,season+player,0.89,0.17825526540417885,season+player,-0.19035203,-0.19035203,season+player,-0.28,-0.4070702528322588,season+player,76.0,-0.7930618384144568,season+player,,
203901,2016-17,Elfrid Payton,Starter,2410.7999999999997,-0.39429974202161083,-0.017483286583075713,45.781060477393794,3,dunkScore_total | dunkScore_average | dunkScore_max,0.012195121951219513,-0.5459259632355057,season+player,1.0,-0.46528049762409,season+player,,,,,,,,,,0.02,0.14756731423156924,season+player,0.91,0.20108568134994403,season+player,-0.16402649,-0.16402649,season+player,-0.08,-0.19911428158210426,season+player,76.0,-0.7930618384144568,season+player,,
203901,2017-18,Elfrid Payton,Starter,1808.1,-0.4471347053304633,-0.08085676305246374,42.3395072717887,3,dunkScore_total | dunkScore_average | dunkScore_max,0.031746031746031744,-0.4965615386488112,season+player,2.0,-0.426482356460353,season+player,,,,,,,,,,-0.15,-0.7591417161544436,season+player,0.35,-0.438165965131481,season+player,-0.115140464,-0.115140464,season+player,-0.25,-0.37587685714473557,season+player,76.0,-0.7930618384144568,season+player,,
203901,2018-19,Elfrid Payton,Starter,1251.6000000000001,-0.34928443503821827,0.03651081730601182,48.713258483179764,3,dunkScore_total | dunkScore_average | dunkScore_max,0.09523809523809523,-0.3362493479118232,season+player,4.0,-0.348886074132879,season+player,,,,,,,,,,-0.06,-0.279119288303025,season+player,0.68,-0.06146410202635547,season+player,-0.170726531,-0.170726531,season+player,-0.74,-0.885368986707614,season+player,76.0,-0.7930618384144568,season+player,,
203901,2019-20,Elfrid Payton,Starter,1246.5,-0.3989343044961269,-0.0230422633956032,45.479175279754685,3,dunkScore_total | dunkScore_average | dunkScore_max,0.044444444444444446,-0.4644991005014136,season+player,2.0,-0.426482356460353,season+player,,,,,,,,,,0.08,0.4675822661325149,season+player,0.85,0.13259443351264846,season+player,-0.053703517,-0.053703517,season+player,-1.04,-1.1973029435828457,season+player,75.0,-1.0909861302524886,season+player,,
203901,2020-21,Elfrid Payton,Key Rotation,1486.8000000000002,-0.43974369315270717,-0.0719915323983997,42.820941535390446,3,dunkScore_total | dunkScore_average | dunkScore_max,0.015873015873015872,-0.5366395863330582,season+player,1.0,-0.46528049762409,season+player,,,,,,,,,,-0.14,-0.7058058908376194,season+player,1.06,0.3723138009431829,season+player,-0.053862788,-0.053862788,season+player,-0.18,-0.3030922672071815,season+player,75.0,-1.0909861302524886,season+player,,
203901,2021-22,Elfrid Payton,Rotation,550.0,-0.5188828300678368,-0.16691583852086328,37.51757474562403,3,dunkScore_total | dunkScore_average | dunkScore_max,0.04,-0.4757209538530027,season+player,2.0,-0.426482356460353,season+player,,,,,,,,,,-0.22,-1.1324924933722136,season+player,0.7,-0.0386336860805904,season+player,-0.457248996,-0.457248996,season+player,-1.18,-1.3428721234579537,season+player,75.0,-1.0909861302524886,season+player,,
203901,2024-25,Elfrid Payton,Key Rotation,511.20000000000005,-0.4723415642797354,-0.1110914065999729,40.697587967085255,3,dunkScore_total | dunkScore_average | dunkScore_max,0.0,-0.5767176340173052,season+player,0.0,-0.504078638787827,season+player,,,,,,,,,,0.0,0.04089566359792068,season+player,0.13,-0.6893005405348979,season+player,-0.327470634,-0.327470634,season+player,0.29,0.18560426523068152,season+player,75.0,-1.0909861302524886,season+player,,
203902,2016-17,Semaj Christon,Rotation,972.8,-0.49262962791508347,-0.13542614713699824,39.336392851129624,3,dunkScore_total | dunkScore_average | dunkScore_max,0.015625,-0.5372658058281246,season+player,1.0,-0.46528049762409,season+player,,,,,,,,,,0.0,0.04089566359792068,season+player,0.08,-0.7463765803993109,season+player,-0.58963994,-0.58963994,season+player,-0.32,-0.44866144708228967,season+player,75.0,-1.0909861302524886,season+player,,
203903,2014-15,Jordan Clarkson,Key Rotation,1475.0,-0.048551986768347634,0.39722765215273664,65.56035568429049,6,dunkScore_total | dunkScore_average | dunkScore_max | Putback Scoring Impact Per 75 Possessions | Stable Putback Points Per 75 | Offensive Rebounding Crashing Skill,0.22033898305084745,-0.02037998904445268,season+player,13.0,0.0002971963407541323,season+player,,,,,,,,,,,,,,,,0.162953472,0.162953472,season+player,,,,77.0,-0.4951375465764251,season+player,,
203903,2015-16,Jordan Clarkson,Starter,2551.7,-0.14312031516332996,0.2837966330138509,60.75426106863769,3,dunkScore_total | dunkScore_average | dunkScore_max,0.13924050632911392,-0.22514691192637895,season+player,11.0,-0.07729908598671989,season+player,,,,,,,,,,-0.05,-0.22578346298620078,season+player,0.64,-0.10712493391788587,season+player,0.001135346,0.001135346,season+player,0.19,0.08162627960560431,season+player,77.0,-0.4951375465764251,season+player,,
203903,2016-17,Jordan Clarkson,Starter,2394.4,-0.35996777609294894,0.023696566655572092,48.01736916385624,3,dunkScore_total | dunkScore_average | dunkScore_max,0.04878048780487805,-0.4535509508901071,season+player,4.0,-0.348886074132879,season+player,,,,,,,,,,0.03,0.20090313954839353,season+player,0.38,-0.40392034121283316,season+player,-0.539458137,-0.539458137,season+player,-0.22,-0.34468346145721235,season+player,77.0,-0.4951375465764251,season+player,,
203903,2017-18,Jordan Clarkson,Key Rotation,1887.3,-0.29673611762709623,0.09954047320816153,51.8919432419924,3,dunkScore_total | dunkScore_average | dunkScore_max,0.06172839506172839,-0.420858559689678,season+player,5.0,-0.31008793296914194,season+player,,,,,,,,,,0.03,0.20090313954839353,season+player,0.65,-0.09570972594500327,season+player,-0.166651698,-0.166651698,season+player,-0.14,-0.26150107295715064,season+player,77.0,-0.4951375465764251,season+player,,
203903,2018-19,Jordan Clarkson,Key Rotation,2211.3,-0.2221825208159187,0.18896460293836576,56.19304807276701,3,dunkScore_total | dunkScore_average | dunkScore_max,0.12345679012345678,-0.2649994853620507,season+player,10.0,-0.11609722715045691,season+player,,,,,,,,,,-0.1,-0.49246258957032224,season+player,0.74,0.007027145810939994,season+player,-0.045202833,-0.045202833,season+player,-0.61,-0.7501976053950136,season+player,77.0,-0.4951375465764251,season+player,,
203903,2019-20,Jordan Clarkson,Key Rotation,1704.0,-0.3537188605691953,0.031191896946403227,48.424409765486146,3,dunkScore_total | dunkScore_average | dunkScore_max,0.028169014084507043,-0.505593211366388,season+player,2.0,-0.426482356460353,season+player,,,,,,,,,,0.11,0.6275897420829878,season+player,0.83,0.10976401756688325,season+player,-0.253434682,-0.253434682,season+player,-0.12,-0.24070547583213514,season+player,76.0,-0.7930618384144568,season+player,,
203903,2020-21,Jordan Clarkson,Key Rotation,1815.6,-0.36688052792975834,0.015404990615140581,47.56708772608077,3,dunkScore_total | dunkScore_average | dunkScore_max,0.029411764705882353,-0.5024553691906122,season+player,2.0,-0.426482356460353,season+player,,,,,,,,,,0.04,0.25423896486521785,season+player,0.59,-0.16420097378229886,season+player,-0.244842307,-0.244842307,season+player,0.22,0.11281967529312747,season+player,76.0,-0.7930618384144568,season+player,,
203903,2021-22,Jordan Clarkson,Key Rotation,2140.9,-0.41547077007597866,-0.04287710848077041,44.40202631320697,3,dunkScore_total | dunkScore_average | dunkScore_max,0.012658227848101266,-0.5447566592817664,season+player,1.0,-0.46528049762409,season+player,,,,,,,,,,0.0,0.04089566359792068,season+player,0.52,-0.24410742959247692,season+player,-0.09575641,-0.09575641,season+player,-0.03,-0.1471252887695656,season+player,76.0,-0.7930618384144568,season+player,,
203903,2022-23,Jordan Clarkson,Starter,1988.6000000000001,-0.2848740602043277,0.11376854813964156,52.57628249142142,3,dunkScore_total | dunkScore_average | dunkScore_max,0.06557377049180328,-0.4111493058791044,season+player,4.0,-0.348886074132879,season+player,,,,,,,,,,-0.01,-0.012440161718903614,season+player,0.97,0.2695769291872395,season+player,0.028688121,0.028688121,season+player,-0.05,-0.16792088589458107,season+player,77.0,-0.4951375465764251,season+player,,
203903,2023-24,Jordan Clarkson,Starter,1683.0,-0.3413925607886779,0.04597681246775763,49.22731779960191,3,dunkScore_total | dunkScore_average | dunkScore_max,0.09090909090909091,-0.34717972455298146,season+player,5.0,-0.31008793296914194,season+player,,,,,,,,,,-0.05,-0.22578346298620078,season+player,0.78,0.05268797770247039,season+player,-0.264687385,-0.264687385,season+player,-0.56,-0.698208612582475,season+player,75.0,-1.0909861302524886,season+player,,
203903,2024-25,Jordan Clarkson,Key Rotation,962.0,-0.45919730310222784,-0.09532537830596445,41.55377620604221,0,,0.0,-0.5767176340173052,season+player,0.0,-0.504078638787827,season+player,83.5,-0.5467467576810473,season+player,41.75,0.8009895008543939,season+player,51.5,0.08385372877485688,season+player,-0.17,-0.8658133667880922,season+player,0.48,-0.2897682614840073,season+player,-0.351470587,-0.351470587,season+player,-0.38,-0.5110482384573359,season+player,75.0,-1.0909861302524886,season+player,,
203903,2025-26,Jordan Clarkson,Rotation,1281.6000000000001,-0.32829012709118904,0.06169267033190805,50.07154679780676,0,,0.027777777777777776,-0.5065810505698729,season+player,2.0,-0.426482356460353,season+player,180.1,-0.41630344295076066,season+player,36.019999999999996,0.09215590685846525,season+player,53.4,0.20363659301892123,season+player,0.0,0.04089566359792068,season+player,0.0,-0.8376982441823716,season+player,0.039166878,0.039166878,season+player,0.67,0.5807206106059751,season+player,77.0,-0.4951375465764251,season+player,,
203906,2014-15,Devyn Marble,Garbage Time,208.0,-1.1437418570797737,-0.9164098546999344,27.475493987340226,6,dunkScore_total | dunkScore_average | dunkScore_max | Putback Scoring Impact Per 75 Possessions | Stable Putback Points Per 75 | Offensive Rebounding Crashing Skill,0.125,-1.2611030085038601,season+player,2.0,-1.426482356460353,season+player,,,,,,,,,,,,,,,,-1.42748258,-1.42748258,season+player,,,,78.0,-0.1972132547383934,season+player,,
203906,2015-16,Devyn Marble,Garbage Time,249.20000000000002,-1.3050551828491759,-1.1098988932951988,26.686809129556124,3,dunkScore_total | dunkScore_average | dunkScore_max,0.0,-1.5767176340173052,season+player,0.0,-1.5040786387878269,season+player,,,,,,,,,,0.0,0.010191199368601833,season+player,0.24,-1.5637332528331895,season+player,-1.575262359,-1.575262359,season+player,-0.09,-1.209512080144612,season+player,78.0,-0.1972132547383934,season+player,,
203909,2014-15,KJ McDaniels,Key Rotation,1351.6000000000001,0.5173718193962743,1.0760311710231871,80.22862992729544,6,dunkScore_total | dunkScore_average | dunkScore_max | Putback Scoring Impact Per 75 Possessions | Stable Putback Points Per 75 | Offensive Rebounding Crashing Skill,0.5,0.6857408680364756,season+player,31.0,0.6986637372880203,season+player,,,,,,,,,,,,,,,,0.459854915,0.459854915,season+player,,,,78.0,-0.1972132547383934,season+player,,
203909,2015-16,KJ McDaniels,Garbage Time,236.8,-0.8857635059307515,-0.6069748907616737,28.736788540762277,3,dunkScore_total | dunkScore_average | dunkScore_max,0.21621621621621623,-1.0307896331291837,season+player,8.0,-1.1936935094779308,season+player,,,,,,,,,,0.0,0.009684093139987617,season+player,0.25,-1.5523180448603067,season+player,-0.529244561,-0.529244561,season+player,0.62,0.12520364709348575,season+player,78.0,-0.1972132547383934,season+player,,
203909,2016-17,KJ McDaniels,Garbage Time,504.70000000000005,-0.9083303581678828,-0.6340429492909844,28.626455841573375,3,dunkScore_total | dunkScore_average | dunkScore_max,0.20408163265306123,-1.061428449505558,season+player,10.0,-1.116097227150457,season+player,,,,,,,,,,0.0,0.020640041417870566,season+player,0.13,-1.689300540534898,season+player,-1.2776746,-1.2776746,season+player,0.53,0.21962092708986855,season+player,78.0,-0.1972132547383934,season+player,,
203910,2014-15,Nick Johnson,Garbage Time,263.2,-1.1297395418037472,-0.8996146240025084,27.543953390674996,6,dunkScore_total | dunkScore_average | dunkScore_max | Putback Scoring Impact Per 75 Possessions | Stable Putback Points Per 75 | Offensive Rebounding Crashing Skill,0.14285714285714285,-1.2160152048590822,season+player,4.0,-1.348886074132879,season+player,,,,,,,,,,,,,,,,-0.765206623,-0.765206623,season+player,,,,75.0,-1.0909861302524886,season+player,,
203912,2014-15,CJ Wilcox,Garbage Time,100.8,-1.3559086226788493,-1.1708956096853336,26.438179093763345,6,dunkScore_total | dunkScore_average | dunkScore_max | Putback Scoring Impact Per 75 Possessions | Stable Putback Points Per 75 | Offensive Rebounding Crashing Skill,0.0,-1.5767176340173052,season+player,0.0,-1.5040786387878269,season+player,,,,,,,,,,,,,,,,-1.725901871,-1.725901871,season+player,,,,77.0,-0.4951375465764251,season+player,,
203912,2015-16,CJ Wilcox,Garbage Time,167.9,-1.331485487465077,-1.141601012171733,26.557587436693744,3,dunkScore_total | dunkScore_average | dunkScore_max,0.0,-1.5767176340173052,season+player,0.0,-1.5040786387878269,season+player,,,,,,,,,,0.0,0.006866381918090882,season+player,0.32,-1.4724115890501288,season+player,-1.841952013,-1.841952013,season+player,-0.14,-1.2615010729571505,season+player,77.0,-0.4951375465764251,season+player,,
203912,2016-17,CJ Wilcox,Garbage Time,107.80000000000001,-1.3385260424401593,-1.1500458830886786,26.52316511558196,3,dunkScore_total | dunkScore_average | dunkScore_max,0.0,-1.5767176340173052,season+player,0.0,-1.5040786387878269,season+player,,,,,,,,,,0.0,0.00440855253585585,season+player,0.41,-1.3696747172941854,season+player,-1.604743421,-1.604743421,season+player,-0.6,-1.7397998068325058,season+player,77.0,-0.4951375465764251,season+player,,
203913,2014-15,Jabari Brown,Starter,568.1,-0.5018435432485074,-0.14647787898282771,38.6980541093061,6,dunkScore_total | dunkScore_average | dunkScore_max | Putback Scoring Impact Per 75 Possessions | Stable Putback Points Per 75 | Offensive Rebounding Crashing Skill,0.05263157894736842,-0.4438272653800652,season+player,1.0,-0.46528049762409,season+player,,,,,,,,,,,,,,,,-0.974109063,-0.974109063,season+player,,,,77.0,-0.4951375465764251,season+player,,
203914,2014-15,Gary Harris,Rotation,720.5,-0.3837066185595503,-0.004777248414071512,46.4710732213246,6,dunkScore_total | dunkScore_average | dunkScore_max | Putback Scoring Impact Per 75 Possessions | Stable Putback Points Per 75 | Offensive Rebounding Crashing Skill,0.09090909090909091,-0.34717972455298146,season+player,5.0,-0.31008793296914194,season+player,,,,,,,,,,,,,,,,-0.436241669,-0.436241669,season+player,,,,76.0,-0.7930618384144568,season+player,,
203914,2015-16,Gary Harris,Starter,2439.6,-0.08785070490937631,0.3500903734755636,63.9428448234951,3,dunkScore_total | dunkScore_average | dunkScore_max,0.19736842105263158,-0.0783787516276549,season+player,15.0,0.07789347866822816,season+player,,,,,,,,,,0.01,0.09423148891474496,season+player,0.33,-0.4609963810772461,season+player,-0.425869571,-0.425869571,season+player,-0.05,-0.16792088589458107,season+player,76.0,-0.7930618384144568,season+player,,
203914,2016-17,Gary Harris,Starter,1784.1000000000001,0.13705588568011223,0.6198570513327079,70.51908250148371,3,dunkScore_total | dunkScore_average | dunkScore_max,0.3684210526315789,0.35351494644337533,season+player,21.0,0.31068232565065024,season+player,,,,,,,,,,0.02,0.14756731423156924,season+player,0.57,-0.18703138972806405,season+player,-0.367130866,-0.367130866,season+player,-0.57,-0.7086064111449827,season+player,76.0,-0.7930618384144568,season+player,,
203914,2017-18,Gary Harris,Starter,2304.7999999999997,0.08995037802486795,0.5633558333131616,69.26060493279965,3,dunkScore_total | dunkScore_average | dunkScore_max,0.3283582089552239,0.2523595912120434,season+player,22.0,0.34948046681438727,season+player,,,,,,,,,,0.09,0.5209180914493392,season+player,0.33,-0.4609963810772461,season+player,-0.556214364,-0.556214364,season+player,-0.97,-1.1245183536452916,season+player,76.0,-0.7930618384144568,season+player,,
203914,2018-19,Gary Harris,Starter,1641.6000000000001,-0.3386394399012316,0.04927907352466515,49.40665003383139,3,dunkScore_total | dunkScore_average | dunkScore_max,0.10526315789473684,-0.3109368967428251,season+player,6.0,-0.27128979180540497,season+player,,,,,,,,,,-0.04,-0.17244763766937646,season+player,0.24,-0.5637332528331894,season+player,-0.438557241,-0.438557241,season+player,-0.59,-0.7294020082699981,season+player,76.0,-0.7930618384144568,season+player,,
203914,2019-20,Gary Harris,Starter,1780.8,-0.30930609428400674,0.08446327678368697,51.16676310804538,3,dunkScore_total | dunkScore_average | dunkScore_max,0.10714285714285714,-0.3061908121486379,season+player,6.0,-0.27128979180540497,season+player,,,,,,,,,,0.0,0.04089566359792068,season+player,0.04,-0.7920374122908411,season+player,-0.597997962,-0.597997962,season+player,0.11,-0.0015561088944574882,season+player,76.0,-0.7930618384144568,season+player,,
203914,2020-21,Gary Harris,Key Rotation,1080.3,-0.4127280716492293,-0.03958734875870574,44.58067965128936,3,dunkScore_total | dunkScore_average | dunkScore_max,0.07692307692307693,-0.38249324908595433,season+player,3.0,-0.387684215296616,season+player,,,,,,,,,,0.0,0.04089566359792068,season+player,0.06,-0.769206996345076,season+player,-0.6333396,-0.6333396,season+player,-0.57,-0.7086064111449827,season+player,76.0,-0.7930618384144568,season+player,,
