NBA_ID,Season,Player,Layup Rating,Standing Dunk Rating,Driving Dunk Rating,Post Hook Rating,Post Fade Rating,Post Control Rating,Draw Foul Rating,Hands Rating,AvailableRatings,MissingRatings
2216,2015-16,Zach Randolph,85.54745637132041,61.97905038647056,68.51463104011074,92.09602345802153,82.14347776424776,89.54152698536801,76.17814393581557,88.39443396959128,8,
2216,2016-17,Zach Randolph,82.45301038038684,69.5001241358674,69.58461638300334,95.45753762572049,89.29881312011577,88.18882211398308,77.19088409837849,89.50104749873816,8,
2216,2017-18,Zach Randolph,86.36661168406381,60.95479634384875,67.32728739893591,84.82460770954121,75.93314745282933,84.8045530778323,66.03098258763674,90.43235992701187,8,
2217,2014-15,Brendan Haywood,49.3652980961655,28.74567981292016,33.88031850039212,63.95120200045873,33.84189236963071,73.08684249005594,41.69206258676376,51.63315685563707,8,
2222,2013-14,Gerald Wallace,71.46014137659039,53.47523724516846,65.09454086516378,52.72648474935672,58.6902566996543,82.85717487919668,62.51874013664048,84.76054215658473,8,
2222,2014-15,Gerald Wallace,49.74368645561165,27.502034510525164,33.998153401554234,27.33762134302476,41.88838769426708,42.782345826202224,28.95886801808896,57.276831447156155,8,
2223,2013-14,Samuel Dalembert,68.31926200693216,92.7757245154227,59.65656211554196,73.34151908236876,54.608644156615874,66.95025001750328,63.36351157335057,78.36120496204923,8,
2223,2014-15,Samuel Dalembert,68.31926200693216,81.58916575688563,55.34673071175841,71.24949675305513,65.3047150875709,89.01566156431755,45.137515199967936,82.44846895416653,8,
2224,2013-14,Jamaal Tinsley,53.62680723156405,26.241503483694217,35.207380511766296,26.22293689050413,33.394324839851535,28.284677738658512,26.71018819859796,83.61779127397811,8,
2225,2013-14,Tony Parker,97.66181821207648,29.6278402927715,67.00574971663903,55.39567380983769,61.7561473245582,47.77431526836821,76.87683424600517,98.0,8,
2225,2014-15,Tony Parker,96.50677788517245,29.73673793455933,66.23975607315471,55.7200168188866,64.19374355112535,46.56618524933241,66.97647808822367,98.0,8,
