NBA_ID,Season,Player,Team(s),RotationRole,MIN,MissingCount,MissingMetrics
1627885,2019-20,Shaquille Harrison,CHI,Rotation,485.90000000000003,11,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1627885,2020-21,Shaquille Harrison,UTA/DEN,Garbage Time,333.20000000000005,13,Speed::INV_THREE_QUARTER_SPRINT | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1627885,2021-22,Shaquille Harrison,BRK,Too Few Games,22.6,19,Speed::INV_THREE_QUARTER_SPRINT | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Strength::Post Defense | Strength::Screen Assists Per 75 Possessions | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1627885,2022-23,Shaquille Harrison,POR,Too Few Games,120.0,14,Speed::INV_THREE_QUARTER_SPRINT | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Strength::Screen Assists Per 75 Possessions | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1627885,2023-24,Shaquille Harrison,MEM,Too Few Games,6.0,21,Speed::INV_THREE_QUARTER_SPRINT | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::Transition Shot Creation | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::Transition Shot Creation | Strength::Post Defense | Strength::Screen Assists Per 75 Possessions | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1627936,2017-18,Alex Caruso,LAL,Rotation,562.4,11,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1627936,2018-19,Alex Caruso,LAL,Key Rotation,530.0,11,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1627936,2019-20,Alex Caruso,LAL,Rotation,1177.6,11,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1627936,2020-21,Alex Caruso,LAL,Key Rotation,1218.0,11,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1627936,2021-22,Alex Caruso,CHI,Starter,1148.0,11,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1627936,2022-23,Alex Caruso,CHI,Key Rotation,1574.5,11,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1627936,2023-24,Alex Caruso,CHI,Key Rotation,2037.7,11,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1627936,2024-25,Alex Caruso,OKC,Rotation,1042.2,8,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Vertical::VERTICAL_LEAP | Stamina::TOTAL MIN
1627936,2025-26,Alex Caruso,OKC,Rotation,1019.1999999999999,9,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Strength::Screen Assists Per 75 Possessions | Vertical::VERTICAL_LEAP | Stamina::TOTAL MIN
1627982,2017-18,Josh Gray,PHO,Too Few Games,86.5,23,Speed::INV_THREE_QUARTER_SPRINT | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::attributes_Speed | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::attributes_Agility | Strength::Screen Assists Per 75 Possessions | Strength::attributes_Strength | Vertical::VERTICAL_LEAP | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN | Stamina::attributes_Stamina
1627982,2019-20,Josh Gray,NOP,Too Few Games,22.8,26,Speed::INV_THREE_QUARTER_SPRINT | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::Transition Shot Creation | Speed::attributes_Speed | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::Transition Shot Creation | Agility::attributes_Agility | Strength::Post Defense | Strength::Screen Assists Per 75 Possessions | Strength::attributes_Strength | Vertical::VERTICAL_LEAP | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN | Stamina::attributes_Stamina
1627988,2017-18,Myke Henry,MEM,Rotation,378.0,15,Speed::INV_THREE_QUARTER_SPRINT | Speed::attributes_Speed | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::attributes_Agility | Strength::Screen Assists Per 75 Possessions | Strength::attributes_Strength | Vertical::VERTICAL_LEAP | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN | Stamina::attributes_Stamina
1628021,2016-17,David Nwaba,LAL,Key Rotation,398.0,16,Speed::INV_THREE_QUARTER_SPRINT | Speed::attributes_Speed | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::attributes_Agility | Strength::attributes_Strength | Vertical::VERTICAL_LEAP | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN | Stamina::attributes_Stamina
1628021,2017-18,David Nwaba,CHI,Key Rotation,1645.0,14,Speed::INV_THREE_QUARTER_SPRINT | Speed::attributes_Speed | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::attributes_Agility | Strength::attributes_Strength | Vertical::VERTICAL_LEAP | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN | Stamina::attributes_Stamina
1628021,2018-19,David Nwaba,CLE,Rotation,984.3000000000001,16,Speed::INV_THREE_QUARTER_SPRINT | Speed::attributes_Speed | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::attributes_Agility | Strength::attributes_Strength | Vertical::VERTICAL_LEAP | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN | Stamina::attributes_Stamina
1628021,2019-20,David Nwaba,BRK,Garbage Time,268.0,18,Speed::INV_THREE_QUARTER_SPRINT | Speed::attributes_Speed | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::attributes_Agility | Strength::attributes_Strength | Vertical::VERTICAL_LEAP | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN | Stamina::attributes_Stamina
1628021,2020-21,David Nwaba,HOU,Key Rotation,678.0,18,Speed::INV_THREE_QUARTER_SPRINT | Speed::Movement Speed Rating | Speed::attributes_Speed | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::Movement Speed Rating | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::attributes_Agility | Strength::attributes_Strength | Vertical::VERTICAL_LEAP | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN | Stamina::attributes_Stamina
1628021,2021-22,David Nwaba,HOU,Rotation,607.1999999999999,16,Speed::INV_THREE_QUARTER_SPRINT | Speed::attributes_Speed | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::attributes_Agility | Strength::attributes_Strength | Vertical::VERTICAL_LEAP | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN | Stamina::attributes_Stamina
1628035,2017-18,Alfonzo McKinnie,TOR,Garbage Time,53.199999999999996,25,Speed::INV_THREE_QUARTER_SPRINT | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::Transition Frequency Impact | Speed::attributes_Speed | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::attributes_Agility | Strength::Post Defense | Strength::Screen Assists Per 75 Possessions | Strength::attributes_Strength | Vertical::VERTICAL_LEAP | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN | Stamina::attributes_Stamina
1628035,2018-19,Alfonzo McKinnie,GSW,Rotation,1000.8000000000001,16,Speed::INV_THREE_QUARTER_SPRINT | Speed::attributes_Speed | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::attributes_Agility | Strength::attributes_Strength | Vertical::VERTICAL_LEAP | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN | Stamina::attributes_Stamina
1628035,2019-20,Alfonzo McKinnie,CLE,Rotation,592.0,16,Speed::INV_THREE_QUARTER_SPRINT | Speed::attributes_Speed | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::attributes_Agility | Strength::attributes_Strength | Vertical::VERTICAL_LEAP | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN | Stamina::attributes_Stamina
1628035,2020-21,Alfonzo McKinnie,LAL,Garbage Time,257.4,22,Speed::INV_THREE_QUARTER_SPRINT | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::attributes_Speed | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::attributes_Agility | Strength::attributes_Strength | Vertical::VERTICAL_LEAP | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN | Stamina::attributes_Stamina
1628035,2021-22,Alfonzo McKinnie,CHI,Garbage Time,205.7,18,Speed::INV_THREE_QUARTER_SPRINT | Speed::attributes_Speed | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::attributes_Agility | Strength::attributes_Strength | Vertical::VERTICAL_LEAP | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN | Stamina::attributes_Stamina
1628070,2018-19,Jordan Loyd,TOR,Garbage Time,55.199999999999996,25,Speed::INV_THREE_QUARTER_SPRINT | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::Transition Shot Creation | Speed::attributes_Speed | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::Transition Shot Creation | Agility::attributes_Agility | Strength::Screen Assists Per 75 Possessions | Strength::attributes_Strength | Vertical::VERTICAL_LEAP | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN | Stamina::attributes_Stamina
1628221,2021-22,Gabe York,IND,Too Few Games,21.4,24,Speed::INV_THREE_QUARTER_SPRINT | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::attributes_Speed | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::attributes_Agility | Strength::Screen Assists Per 75 Possessions | Strength::Screening Talent | Strength::attributes_Strength | Vertical::VERTICAL_LEAP | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN | Stamina::attributes_Stamina
1628221,2022-23,Gabe York,IND,Too Few Games,55.800000000000004,23,Speed::INV_THREE_QUARTER_SPRINT | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::attributes_Speed | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::attributes_Agility | Strength::Screen Assists Per 75 Possessions | Strength::attributes_Strength | Vertical::VERTICAL_LEAP | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN | Stamina::attributes_Stamina
1628238,2021-22,Paris Bass,PHO,Too Few Games,7.4,25,Speed::INV_THREE_QUARTER_SPRINT | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::attributes_Speed | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::attributes_Agility | Strength::Post Defense | Strength::Screen Assists Per 75 Possessions | Strength::Screening Talent | Strength::attributes_Strength | Vertical::VERTICAL_LEAP | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN | Stamina::attributes_Stamina
1628249,2018-19,Mitchell Creek,BRK/MIN,Too Few Games,47.0,23,Speed::INV_THREE_QUARTER_SPRINT | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::attributes_Speed | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::attributes_Agility | Strength::Screening Talent | Strength::attributes_Strength | Vertical::VERTICAL_LEAP | Vertical::attributes_Vertical | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN | Stamina::attributes_Stamina
1628365,2017-18,Markelle Fultz,PHI,Garbage Time,253.40000000000003,11,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1628365,2018-19,Markelle Fultz,PHI,Key Rotation,427.5,11,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1628365,2019-20,Markelle Fultz,ORL,Starter,1994.3999999999999,9,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1628365,2020-21,Markelle Fultz,ORL,Key Rotation,215.2,13,Speed::INV_THREE_QUARTER_SPRINT | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1628365,2021-22,Markelle Fultz,ORL,Key Rotation,360.0,13,Speed::INV_THREE_QUARTER_SPRINT | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1628365,2022-23,Markelle Fultz,ORL,Starter,1776.0,11,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1628365,2023-24,Markelle Fultz,ORL,Key Rotation,911.6,11,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1628365,2024-25,Markelle Fultz,SAC,Garbage Time,184.8,14,Speed::INV_THREE_QUARTER_SPRINT | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Vertical::VERTICAL_LEAP | Stamina::TOTAL MIN
1628366,2017-18,Lonzo Ball,LAL,Starter,1778.4,9,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1628366,2018-19,Lonzo Ball,LAL,Starter,1424.1000000000001,9,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1628366,2019-20,Lonzo Ball,NOP,Starter,2022.3000000000002,9,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1628366,2020-21,Lonzo Ball,NOP,Star,1749.0,9,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1628366,2021-22,Lonzo Ball,CHI,Star,1211.0,13,Speed::INV_THREE_QUARTER_SPRINT | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
