NBA ID,Season,Player,Mid-Range Shot Rating,,Mid-Range Shot,Midrange Talent,Midrange Shot Making,Midrange Shot Creation,Midrange Pull Up Talent,Midrange Pull Up Shot Making,Midrange Pull Up Shot Making Efficiency,Stable Long Midrange FG%,Stable Short Midrange FG%,Midrange FGM Per 75,Midrange Pull Up FGM Per 75,Midrange Shot Making Efficiency,Midrange Pull Up Shot Making Efficiency,MID-RANGE FGM,Midrange Pull Up FG%,MID-RANGE FG_PCT
2200,2017-18,Pau Gasol,70.7933367090304,-0.14074211524806185,-0.4606947540275336,-0.43760869723000795,-0.9328117826563934,-0.5540532259518192,-0.23369248010910432,-0.4580028563755389,-0.25689069108242285,-0.6455619944087143,-1.7085680666670084,0.4276968897131049,-0.4107472453411045,-0.6731702272156352,-0.25689069108242285,-0.25910002549177974,0.2573816054853924,0.020769892502199405
2200,2018-19,Pau Gasol,67.26626697028237,-0.2955470356950489,-0.5910354638946997,-0.3155784436626437,-0.5545972328862304,-0.6668765555796695,-0.45316478504250224,-0.5807960785972526,-1.0004125714413419,-0.35785569300824055,-0.6325656740249304,-0.030776950195375668,-0.55462841473257,-0.7963613667411483,-1.0004125714413419,-0.6428123787316439,-0.2162767561109601,-1.2482286295827323
2202,2014-15,Jason Richardson,75.3166635459108,0.0819015854374534,-0.2732359968316301,,,,,,,,,,,,,-0.25910002549177974,,-0.5418194522887869
2203,2013-14,Shane Battier,81.23883129137968,0.5670969054211401,0.13528268751185177,,,,,,,,,,,,,0.12461232774808438,,0.33801952302343236
2207,2013-14,Joe Johnson,92.3256458680043,1.890050820016733,1.2491668705988233,,,,,,,,,,,,,1.2757493874676766,,0.7440990500906104
2207,2014-15,Joe Johnson,81.0454559006532,0.551773885029694,0.12238120253732163,,,,,,,,,,,,,0.12461232774808438,,0.0799898235328296
2207,2015-16,Joe Johnson,92.20717932490508,1.8575964028805017,1.221841306555721,1.6002965373449753,1.5482756638358757,1.5444607051261967,1.8391015109285427,1.6755293797267368,1.5151697904396677,-0.34187200959710246,1.2171912481575167,1.0559758555136154,1.0280644485735506,1.6920996516742133,1.5151697904396677,0.5083246809879485,0.552879289110215,0.3887794639068297
2207,2016-17,Joe Johnson,88.2179355484368,1.2469686014180594,0.7077125509746143,0.8315059398705804,0.4438891785069998,1.612154702902907,1.1684916902987157,0.7085327547307412,1.0442725995456854,-1.109088813331703,0.29231278706629205,0.8012681666755704,1.1359753256171499,0.9036763587109305,1.0442725995456854,0.5083246809879485,0.28611719870660696,0.5875892323668023
2207,2017-18,Joe Johnson,91.06240034074658,1.6635305416188868,1.0584441610077278,1.3074239287833012,1.0792896221208736,1.3526610447588514,1.4367356185506466,1.0769124213958823,1.6019140098148748,0.47862373884128645,0.8091566329702116,0.9456025236837957,0.8482129868342189,1.716737879579316,1.6019140098148748,0.12461232774808438,0.4614043173560153,-0.15688990058969096
2207,2021-22,Joe Johnson,74.4684687405156,0.029140574822836374,-0.3176590523583003,-1.3887965958030621,1.032060154722154e-05,-1.2494302359566234,-1.392200255894336,4.943453911774887e-06,0.00040322893694448776,0.000285932774414797,0.0005423108732983493,0.006,0.006,0.0004522501826412186,0.00040322893694448776,,0.006,
2210,2013-14,Richard Jefferson,86.22310830367482,1.0244093522335072,0.5203248991967624,,,,,,,,,,,,,0.5083246809879485,,0.7483290451642268
2210,2014-15,Richard Jefferson,86.21608445576734,1.0236557610667145,0.5196903999357199,,,,,,,,,,,,,0.5083246809879485,,0.7356390599433775
2210,2015-16,Richard Jefferson,72.60301216041384,-0.06131452094545459,-0.3938193020422179,-0.5474359254406358,-0.2368970110792935,-0.159171572254343,-0.5629009375092011,-0.42730455082011054,-0.34363491045763,-0.9226125068684318,-1.0708250755224067,-0.9477246300123368,-0.4107472453411045,0.2507633192257119,-0.34363491045763,0.12461232774808438,0.11466149248669348,0.49452934074724053
2210,2016-17,Richard Jefferson,56.66437346909408,-0.7608696410318689,-0.9828219686241153,-1.035556939710093,-0.8269117087207478,-0.6894412215052396,-0.9652668298870974,-0.8724299813738227,-1.7935025771575217,-1.0984330243909428,-1.3065784087417385,-1.2109225751449828,-0.6025888045297252,-1.5355082038942258,-1.7935025771575217,0.12461232774808438,0.17979550378811335,0.2787995919928022
2210,2017-18,Richard Jefferson,60.9413838735772,-0.5731494357455484,-0.8247676590919575,-1.266766342235698,0.005808464219856703,-1.2381479029938383,-1.2336924801091043,0.005439885331855801,0.07371063562240224,-1.3738393764193786,-1.1731489221103366,-1.3109554079172248,-1.5186581223847035,0.08153187811738499,0.07371063562240224,-1.642812378731644,0.0019175344848173508,-2.2482286295827323
2215,2013-14,Jason Collins,37.985639305980484,-1.5806889727578195,-1.6730831912741984,,,,,,,,,,,,,-1.642812378731644,,-2.2482286295827323
2216,2013-14,Zach Randolph,67.90765625066965,-0.2673961274679988,-0.5673333144337872,,,,,,,,,,,,,-0.6428123787316439,,0.8667689072254873
2216,2014-15,Zach Randolph,65.0460239113931,-0.3929946552667368,-0.6730831912741982,,,,,,,,,,,,,-0.6428123787316439,,-1.2482286295827323
