NBA_ID,Season,Player,RotationRole,MIN,MissingCount,MissingMetrics
2199,2013-14,Tyson Chandler,Starter,1661.0,18,3PT Shooting Talent | 3PT Shot Making | C&S 3PT Shot Making | 3PT Pull Up Talent | 3PT Pull Up Shot Making | 3PT Pull Up Shot Creation | 3PT Shot Creation | 3PT Shot Making Efficiency | C&S 3PT Shot Making Efficiency | Stable FG3% | Stable C&S 3PT% | Stable ATB 3PT% | Stable Pull Up 3PT% | 3PT Functional Versatility | Stable 3PTA Per 75 | Off-Ball Gravity | Stable Corner 3PT% | 3PT Attempt Rate
2199,2014-15,Tyson Chandler,Starter,2287.5,18,3PT Shooting Talent | 3PT Shot Making | C&S 3PT Shot Making | 3PT Pull Up Talent | 3PT Pull Up Shot Making | 3PT Pull Up Shot Creation | 3PT Shot Creation | 3PT Shot Making Efficiency | C&S 3PT Shot Making Efficiency | Stable FG3% | Stable C&S 3PT% | Stable ATB 3PT% | Stable Pull Up 3PT% | 3PT Functional Versatility | Stable 3PTA Per 75 | Off-Ball Gravity | Stable Corner 3PT% | 3PT Attempt Rate
2199,2015-16,Tyson Chandler,Key Rotation,1617.0,8,3PT Shot Making | C&S 3PT Shot Making | 3PT Pull Up Shot Making | 3PT Pull Up Shot Creation | 3PT Shot Creation | 3PT Shot Making Efficiency | C&S 3PT Shot Making Efficiency | 3PT Functional Versatility
2199,2016-17,Tyson Chandler,Starter,1297.2,8,3PT Shot Making | C&S 3PT Shot Making | 3PT Pull Up Shot Making | 3PT Pull Up Shot Creation | 3PT Shot Creation | 3PT Shot Making Efficiency | C&S 3PT Shot Making Efficiency | 3PT Functional Versatility
2199,2017-18,Tyson Chandler,Key Rotation,1150.0,8,3PT Shot Making | C&S 3PT Shot Making | 3PT Pull Up Shot Making | 3PT Pull Up Shot Creation | 3PT Shot Creation | 3PT Shot Making Efficiency | C&S 3PT Shot Making Efficiency | 3PT Functional Versatility
2199,2018-19,Tyson Chandler,Rotation,874.5,2,3PT Pull Up Shot Making | 3PT Pull Up Shot Creation
2199,2019-20,Tyson Chandler,Garbage Time,218.4,8,3PT Shot Making | C&S 3PT Shot Making | 3PT Pull Up Shot Making | 3PT Pull Up Shot Creation | 3PT Shot Creation | 3PT Shot Making Efficiency | C&S 3PT Shot Making Efficiency | 3PT Functional Versatility
2200,2013-14,Pau Gasol,Starter,1884.0,18,3PT Shooting Talent | 3PT Shot Making | C&S 3PT Shot Making | 3PT Pull Up Talent | 3PT Pull Up Shot Making | 3PT Pull Up Shot Creation | 3PT Shot Creation | 3PT Shot Making Efficiency | C&S 3PT Shot Making Efficiency | Stable FG3% | Stable C&S 3PT% | Stable ATB 3PT% | Stable Pull Up 3PT% | 3PT Functional Versatility | Stable 3PTA Per 75 | Off-Ball Gravity | Stable Corner 3PT% | 3PT Attempt Rate
2200,2014-15,Pau Gasol,Starter,2683.2,18,3PT Shooting Talent | 3PT Shot Making | C&S 3PT Shot Making | 3PT Pull Up Talent | 3PT Pull Up Shot Making | 3PT Pull Up Shot Creation | 3PT Shot Creation | 3PT Shot Making Efficiency | C&S 3PT Shot Making Efficiency | Stable FG3% | Stable C&S 3PT% | Stable ATB 3PT% | Stable Pull Up 3PT% | 3PT Functional Versatility | Stable 3PTA Per 75 | Off-Ball Gravity | Stable Corner 3PT% | 3PT Attempt Rate
2200,2015-16,Pau Gasol,Starter,2289.6,2,3PT Pull Up Shot Making | 3PT Pull Up Shot Creation
2200,2017-18,Pau Gasol,Star,1809.5,2,3PT Pull Up Shot Making | 3PT Pull Up Shot Creation
2200,2018-19,Pau Gasol,Rotation,360.0,2,3PT Pull Up Shot Making | 3PT Pull Up Shot Creation
