NBA ID,Season,Player,3-Point Shot Rating,,Three-Point Shot,FG3A,3PT Shooting Talent,3PT Shot Making,C&S 3PT Shot Making,3PT Pull Up Talent,3PT Pull Up Shot Making,3PT Pull Up Shot Creation,3PT Shot Creation,3PT Shot Making Efficiency,C&S 3PT Shot Making Efficiency,Stable FG3%,Stable C&S 3PT%,Stable ATB 3PT%,Stable Pull Up 3PT%,FG3M,3PT Functional Versatility,Stable 3PTA Per 75,Off-Ball Gravity,Stable Corner 3PT%,3PT Attempt Rate,FG3_PCT
203924,2024-25,Jerami Grant,80.17257689839431,0.67190511792588,0.224646545416454,6.3,0.41892738437222693,0.3864336389750658,0.7168286773083511,-0.5230443274854601,-0.3103067759142278,-1.1245322016920438,-0.6894665983005285,0.4536195223654701,0.5437982800049435,0.28562472832571995,-0.30974031505274047,0.34682697795975104,-0.32451954422385254,1.7058421848794039,-0.04102427206570989,0.8745133890348938,0.7851434925942126,-0.15797014496943074,0.623449426710653,0.5123722825823263
203924,2025-26,Jerami Grant,84.57094439640309,1.3014632768350798,0.7614380198897104,6.1,0.8965764584331363,0.9733358919413341,0.520084795569938,0.6683473460694364,1.2228643557723473,-0.48134583257060465,-0.4867021335504535,1.020886836633244,0.49417392768522633,1.145825062283349,3.0,0.3610933366221907,0.6132278374763395,1.8258543292946317,0.32880659193985595,0.9452910766159227,0.8676379847322314,0.40750538048954704,0.46106800635519707,0.6715944384919845
203925,2014-15,Joe Harris,67.06900456569304,-0.499356558333387,-0.7740273233847755,1.6,,,,,,,,,,,,,,-1.3343642701794698,,,,,,0.2665984349482281
203925,2015-16,Joe Harris,62.940946821093114,-0.8610075906422519,-1.0823883352001273,0.8,0.002451610055094713,-1.0354023553444394,-1.1357281435581053,-1.3202542553910097,-1.043668318229606,-1.552810984695209,-1.605975348109321,0.003400688949875408,0.0031325085277027903,-1.5806333544625997,-1.3097403150527405,-1.2380937272001815,-2.9633013763212888,-1.8144128478403811,-1.2601833025875266,0.009150425189534168,-1.7115422933384128,-1.1789136829493887,0.04193792449933963,-1.250567214484786
203925,2016-17,Joe Harris,83.54030612713514,1.1061403674713697,0.5948963413616838,4.3,0.9743332844430516,0.6982254608633958,0.7605495399168873,0.389510996939567,0.1340906535601418,-0.0287332024481104,0.18122786797920504,0.844403672194381,0.829138305843317,0.8308221230875987,-0.30974031505274047,0.29689472264122,0.15801066189371932,0.865757173972809,1.1369555169890555,0.7664842869375342,-0.06337128368255145,1.3918516655477675,1.0486913783597476,0.6450574125070415
203925,2017-18,Joe Harris,87.179234026489,1.6663925951864025,1.0725942555832262,4.6,1.563063538518126,1.9453927484167157,1.6349667920876119,0.7697423821166616,1.3784034560883764,-1.2674625059412525,-0.47477481209456673,2.0167561216811136,1.424630533679923,2.254393098299174,-0.30974031505274047,3.0,2.1245488604106413,1.2257936072184925,1.8218274873697329,0.7143323066146711,1.4686692845949392,-1.142316430027646,0.8961784421142917,0.870622133379057
203925,2018-19,Joe Harris,92.49842579050258,2.3712714080391595,1.6736077313386284,5.1,2.4850373326356947,3.0,3.0,0.5289291715045017,1.2450842272460656,-1.4937688210024997,-0.6059753481093211,3.0,3.0,3.0,-0.30974031505274047,3.0,1.742166432921239,1.8258543292946317,2.7258584882722277,0.4684729708068871,2.9771399979758533,2.0201578049466287,0.6247951290892894,1.2355062406720236
203925,2019-20,Joe Harris,89.34293925527085,1.9479878232800347,1.3126958499377759,5.9,1.563063538518126,2.0554369208478906,2.9465926703436987,-0.28223111687330027,-0.3991862618091017,-1.3270167993784228,-0.4509201691827932,1.9411204797787438,2.4295236681541956,2.5330495445107974,-0.30974031505274047,2.0944559141083317,0.403827936708337,1.9458664737098597,2.2327506695981394,0.7664842869375342,3.0,2.913748758758345,0.633317910820653,0.9037934158602359
203925,2020-21,Joe Harris,91.81347453707427,2.2763628796012605,1.5926841689968454,6.4,2.651659102656942,3.0,3.0,-0.6624625020503949,-0.9102433057046267,-1.4103928101904613,-0.5344114193740006,3.0,3.0,3.0,-0.30974031505274047,3.0,0.34009753212676996,2.665939340201227,2.451909700119957,1.0011681983904188,3.0,2.6973321996320685,1.1271906837802028,1.2421404971682595
203925,2021-22,Joe Harris,85.95886267072717,1.5075674716375003,0.9371723393603777,6.3,1.451982358503961,1.890370662201128,1.9191523990430972,-0.23153359884968763,0.15631052503386028,-1.0530670495674395,-0.6894665983005285,1.7772432556569426,1.7720009999179431,1.3881350155108545,-0.30974031505274047,0.09716570136710101,0.14890631838206872,2.425915051370771,1.0410734411357607,0.9862676325838865,1.0915516062497108,1.7199670939005058,1.4936702982288423,1.182432188702138
203925,2022-23,Joe Harris,87.71361734931602,1.7359398660804273,1.1318935936356125,4.5,1.252036234478464,1.3951718862608393,1.5693854981748074,0.009279611762472334,0.422948982718482,-1.4580362449401976,-0.6179026695652079,1.7898491959740042,1.672752295278509,2.448241060881176,-0.30974031505274047,2.0659231967834577,1.8332098680377644,1.2257936072184925,1.2054427140271233,1.1986006953269728,1.5983034865261114,2.1946872881129793,1.7049455716747537,0.9170619288527074
203925,2023-24,Joe Harris,66.5232787540487,-0.5377857758946253,-0.8067939170117924,1.9,-1.0476135716872659,-1.1454465277756147,-1.1794490061666416,-1.4850211889677507,-1.1547676755981984,-2.100710484317176,-1.808739812859396,-1.252313135389982,-1.1013183001513795,0.082345962579634,-1.3097403150527405,0.009220579664411917,0.11172392453386905,-1.3343642701794698,-1.342367939033208,0.10346080747633299,-1.3697793973380497,0.141337401372859,0.298592322057263,0.05089290226959185
203926,2014-15,Doug McDermott,63.84429310344113,-0.7662640867687283,-1.0016054807150876,1.1,,,,,,,,,,,,,,-1.5743885590099254,,,,,,0.06213452183246839
203926,2015-16,Doug McDermott,83.68422622570199,1.13341559410152,0.6181525074715131,3.2,1.052090110452967,1.3951718862608393,1.6349667920876119,-0.041417906261140336,0.3562893682973266,-1.1959973538166484,-0.6059753481093211,1.7268194943886959,1.6231279429587917,1.8545816754737934,-0.30974031505274047,2.2299863214014852,-1.5809189488318864,0.6257328851423531,0.9314939258748522,0.14811080596644127,1.1858310258360178,0.33071240789635314,0.11432536012655749,0.9104276723564717
203926,2016-17,Doug McDermott,78.31949795762429,0.4600338911451664,0.043994977943908296,3.2,0.14122443433681453,-0.017061659939243513,-0.004565555732496646,-0.35827739390871916,0.0007714247178309097,-1.4103928101904613,-0.7371758841240754,0.16368289507305234,0.12199128528734765,0.4067797049394684,-0.30974031505274047,0.26836200531634585,0.14890631838206872,0.38570859631189747,0.09595012201042559,0.174186796127873,0.39624088680069575,0.30976886991639024,0.18744185603246732,0.545543565063505
203926,2017-18,Doug McDermott,83.13682318963667,1.029673712214339,0.5296972044073174,2.7,0.4633598563778929,0.7349068516737874,1.3070603225235902,-0.751183158591717,-0.5325054906514126,-1.4223036688778954,-0.6775392768446417,1.1721581204379836,1.585909678719004,2.0060253962409824,-0.30974031505274047,0.7034859445206855,-1.071075712179353,0.2656964518966698,0.753427213575876,-0.07167253967991098,1.6690130512158419,2.8299746068384937,0.21749587582201313,0.9170619288527074
203926,2018-19,Doug McDermott,81.91885373976797,0.8768555630959074,0.39939712262664734,2.7,0.4744679743793094,0.5881812884322205,0.9572934216553003,-0.5357187069913634,-0.2658670329667908,-1.4818579623150656,-0.7491032055799622,1.058704657584429,1.337787917120418,1.4487125038177264,-0.30974031505274047,0.7320186618455596,-0.6158585365967296,0.2656964518966698,0.5342681830540592,0.3380930199997291,1.2801104454223249,1.0846797751749868,0.5000933753356519,0.7976453119204637
203926,2019-20,Doug McDermott,87.88073010541922,1.7576887411333977,1.1504377273945119,4.3,1.407549886498295,1.706963708149169,1.8317106738260247,-0.0667666652729466,0.4896085971396375,-1.9940248858747303,-0.7013939197564153,2.281480868339408,2.106965378076034,2.6239157769711143,-0.30974031505274047,2.8291733852238576,1.0411319825240077,1.2257936072184925,1.84922236618496,1.1054721590361456,2.458603190251164,1.0916609545016396,0.7212371328915629,0.9767702373188293
203926,2020-21,Doug McDermott,82.54929310501724,0.9508465967620866,0.4624854259031633,4.3,0.31895432235947846,0.31307085735428225,0.017294875571771454,0.16137216583331018,0.6673675689293853,-1.946381451124994,-0.7371758841240754,0.5040432836337166,0.05996084488770119,1.3214997783732874,-0.30974031505274047,1.3026730083430578,2.2064879520155096,0.9857693183880368,0.9588888046900794,0.5541512241944484,0.7144339279044822,0.9241126506619464,0.23947568133974037,0.6649601819957488
203926,2021-22,Doug McDermott,86.84789958487683,1.6232711032105367,1.0358268037892289,5.0,1.3742255324940456,1.6702823173387775,1.5475250668705394,0.36416223792776065,0.8006867977716962,-1.2317299298789501,-0.5105567764622271,1.9159085991446205,1.6231279429587917,1.751599945352104,-0.30974031505274047,1.1243435250625906,1.1139667306172254,1.4658178960489483,1.6574582144783705,1.0086184812936851,1.551163776732958,1.7618541698604266,0.7795509026324724,0.8905249028677644
203926,2022-23,Doug McDermott,87.7615541766464,1.7421786002881285,1.1372130375770604,4.7,1.496414830509627,1.8353485759855404,1.8972919677388291,0.19939530435101965,0.7118073118768223,-1.6724317013140106,-0.665611955388755,2.2184511667541,2.0201227615165287,1.8848704196272295,-0.30974031505274047,2.0944559141083317,1.8969402726193314,1.2257936072184925,1.9588018814458685,1.2023258367786058,2.0814855119059352,0.7495831674955957,0.8661244223247458,0.8308165944016425
203926,2023-24,Doug McDermott,85.27958393776733,1.4191628002420942,0.8617942774019941,3.6,0.9299008124373858,0.8266103286997669,0.7168286773083511,-0.05409228576704343,0.40072911124476357,-1.4699471036276317,-0.6894665983005285,1.436882867096278,1.1144783316816909,1.921216912611356,-0.30974031505274047,2.2014536040766113,1.742166432921239,0.7457450295575812,1.1917452746195096,1.5562142746837493,1.162261170939441,0.5541101463492822,1.9269864641497552,0.8109138249129352
203926,2024-25,Doug McDermott,77.85961744944942,0.4098542619373583,0.001209419898483055,2.4,0.30879429290303484,0.15642274228670794,0.1471851725340449,-1.2568823578614938,0.007821638964365102,-2.100710484317176,-1.6775392768446418,0.5016931740737469,0.4973209610522856,0.4990345322553905,-1.3097403150527405,0.44074264982982814,0.019684952886937872,0.049561801405186505,0.3588330535608559,0.7461312200830053,0.4635581997580289,0.3333831014106154,0.7423917028043073,0.33455420879588516
203926,2025-26,Doug Mcdermott,84.28562958786584,1.247391426264628,0.7153337672730798,4.2,0.8521439864274702,0.40477433438026167,0.36706177644006127,-0.3329286348969128,0.04521116766526787,-1.4461253862527634,-0.713321241212302,0.8191917915602577,0.7795139535236,0.7399558906272863,3.0,-0.5376872591113627,-0.1424326739908084,0.9857693183880368,0.9862836835053065,2.342219120978331,1.6690130512158419,0.4703359944294357,2.2795604873524855,0.6782286949882204
203928,2014-15,Cory Jefferson,63.36177264377595,-0.8168711241060783,-1.044755467426573,0.3,,,,,,,,,,,,,,-1.0544371366708367,,,,,,-1.0267752245443693
203928,2015-16,Cory Jefferson,25.0,-3.0,-1.6227700640668596,0.1,-1.4919382917439257,-1.0354023553444394,-1.1575885748623733,-1.7892062971094265,,,-2.059213563433018,0.013332333047521093,0.007398894456939193,-1.568517856801227,-1.3097403150527405,-1.0597642439197144,-2.8722579412047633,-2.0544371366708365,-1.8628706365225232,-2.2376418140410683,-1.6997573658901244,-1.416273780055628,-2.485714768072093,-2.909131338543725
203930,2014-15,Sean Kilpatrick,77.95564746446492,0.42033252848842895,0.010143692407346316,3.3,,,,,,,,,,,,,,0.010430996415671233,,,,,,0.009610127820457186
203930,2015-16,Sean Kilpatrick,76.32384802934396,0.24227955790081335,-0.14167280820265452,3.7,0.31895432235947846,-0.5856232175003158,-0.5510763383391994,0.25009282237463226,-0.2658670329667908,0.45961200373668604,0.34821036836161967,-0.3153428369752901,-0.3122217975101774,-0.6351530939387897,-0.30974031505274047,-0.5020213624552713,-1.9450926892979812,0.5057207407271255,-0.13690634791900483,0.7664842869375342,-0.5701231639589522,-0.23476311756262463,0.2040388520356492,0.35978438316890404
203930,2016-17,Sean Kilpatrick,78.64081766732893,0.49509452886197,0.07388935886748244,4.4,0.18565690634248053,-0.6589859991210992,-1.5785166096398007,1.5555539114826573,1.4672829419832505,0.85267034042201,0.7298846549499961,-0.4287962998288448,-1.2923027558245914,-0.526113614986414,-0.30974031505274047,-0.2452269065313989,1.186801478710443,0.7457450295575812,0.10964756141803915,0.5653266485493473,-0.5819080914072406,-0.7094833117750983,0.1896846933301945,0.35315012667266826
203930,2017-18,Sean Kilpatrick,67.6489795631495,-0.45851556294382206,-0.739204332333234,2.8,0.3532029823289482,-1.6406453037159034,-1.5729367696434675,0.5652860257895977,-1.2658670329667907,0.9262772105580588,0.8177551062525353,-1.9582457931454338,-1.9449322895865713,-1.7926545635366649,-1.3097403150527405,-1.6090190524235506,-1.706901971713255,0.01641991549715046,-1.068419150880937,0.8357204184326029,-1.6644025835452594,-1.5838220838953259,0.32445018281868726,0.13252287101000595
203932,2014-15,Aaron Gordon,71.79451418824475,-0.16659304688138293,-0.49029719704869174,1.0,,,,,,,,,,,,,,-0.6944007034251531,,,,,,-0.1112478280638348
203932,2015-16,Aaron Gordon,65.32986256056301,-0.6218244076800244,-0.878449284241027,1.8,-0.6141275897595071,-0.9340964301990373,-1.032005827033098,-0.48502118896775065,-0.1992074185456354,-1.517590538377368,-0.6894665983005285,-1.1095170769501734,-1.1434296988654398,-1.6952591393091112,-0.30974031505274047,-1.3223369855454195,-2.281953399229121,-0.4543764145946975,-1.0135424700062718,-0.69749630355427,-0.6408327286486826,-1.1981658646408773,-0.5894769839002668,0.05460858434205891
203932,2016-17,Aaron Gordon,64.28846325601891,-0.7196792528090703,-0.9618850174736553,3.3,-1.0029117198090842,-2.0895602407263776,-1.6440979035526049,-0.751183158591717,-1.6879388072847736,-0.11210921326014875,0.133518582155658,-1.9919328991444882,-1.540424517423177,-2.1495903016106777,-0.30974031505274047,-1.686129131437571,-1.6355450099017996,0.14568430748144182,-0.4108551360712758,-0.14617536871257286,-0.6997573658901245,-1.9381708732662055,-0.3050852145484461,0.0015345323721728062
203932,2017-18,Aaron Gordon,76.20586897960537,0.22940633351983836,-0.1526491365988453,5.9,-0.06982980769009883,-1.117503384250996,0.36706177644006127,-0.9412988511802644,-2.7100528950758234,0.9598680686089165,0.8372305480529769,-0.7061269868042008,0.2832704303264284,-0.7199615775684157,-0.30974031505274047,-0.6946172043981781,-2.6370227961835653,1.3458057516337205,0.7123348953530354,0.6510049019369086,0.6672942181113288,-0.18589486227604624,0.08382277287746633,0.3199788441914895
203932,2018-19,Aaron Gordon,78.36066360490508,0.46452565994147327,0.04782487540618589,4.4,0.041251372324066095,-0.3288534818275735,-0.66037849486054,0.6176498280458238,0.422948982718482,0.3762359929246476,0.28857376108218585,-0.11364779190230379,-0.4859070306291875,-0.2777459129282221,-0.30974031505274047,-0.544820438442585,-0.20616307857237545,0.865757173972809,0.5342681830540592,0.051257128223981006,0.43159566914556097,-0.15098896564277312,-0.20191469885299063,0.406224178642554
203932,2019-20,Aaron Gordon,74.15832420854912,0.005989520735684539,-0.3431450243247932,3.8,-0.4475058197382596,-0.9157557347938415,-0.9664245331202936,0.12334902731560073,-0.24364716149307236,0.22139482998800486,0.2527917967145256,-0.8700042109260022,-0.9697444657464298,-1.4347759395895465,-0.30974031505274047,-1.3865355995263902,-0.6431715671316879,0.38570859631189747,0.30141171312462883,-0.14617536871257286,0.372671031904119,-0.507029111302132,-0.3037395121698099,0.1342196622968881
203932,2020-21,Aaron Gordon,78.14481516484221,0.44097346650230335,0.02774314591959405,3.5,-0.047613571687265877,-0.43889765425874877,0.017294875571771454,-0.07944104477884976,-0.8658035627571898,0.43579028636181794,0.5629021545675814,-0.39097847887765985,0.07236693296763048,-0.15659093631447368,-0.30974031505274047,0.09716570136710101,-0.2334761091073337,0.38570859631189747,0.7808220923911031,-0.012070276453781495,0.5140901612835796,-0.2557066555425875,-0.10771553234844429,0.3133445876952537
203932,2021-22,Aaron Gordon,74.23470461612737,0.014323730302924212,-0.33603887761085166,3.5,-0.4919382917439256,-0.7506894761470787,-0.6822389261648081,-0.09211542428475293,-0.37696639033538326,0.32859255817491134,0.08580929633211097,-0.7313388674383242,-0.6595922637481976,-0.9683292796266033,-0.30974031505274047,-0.9086125843347367,-0.4337716663636855,0.38570859631189747,0.04116036437997141,-0.2653798951648315,0.40802581424898415,-1.5053377550136577,-0.291179623302537,0.3133445876952537
203932,2022-23,Aaron Gordon,77.06092580116525,0.3227054264250011,-0.07309785616694013,2.5,-0.2697759317155958,-0.36553487263796525,-0.9882849644245617,0.6429985870576301,0.7562470548242591,0.1499296778634005,0.28857376108218585,-0.30273689665822845,-1.1434296988654398,-0.2111106757906594,-0.30974031505274047,0.9602804004445579,1.5964969367348036,0.025672163066213977,0.49317586483121856,-0.6192683330699751,0.5258750887318681,-2.0359073838393624,-0.6702191266184494,0.3929556656500825
203932,2023-24,Aaron Gordon,69.25596153290472,-0.3453542309800006,-0.6427175544579935,1.9,-1.0251279558119173,-1.3375917291133466,-1.2068892774672428,-0.48502118896775065,-0.8213638198097528,-0.10019835457271482,0.08580929633211097,-1.8658734959738719,-1.577642781662965,-1.034964516764166,-0.30974031505274047,-1.1796733989210486,0.08517591380050166,-0.4543764145946975,-0.342367939033208,-0.9210047906522554,0.2548217574212351,-0.26268783486924013,-0.825423467621178,0.014803045364644333
203932,2024-25,Aaron Gordon,84.5661319739339,1.3005512435972328,0.7606603766178629,3.4,0.5855491543934743,0.9183138057257464,1.132176872089445,0.3514878584218575,0.1340906535601418,0.48343372111155414,0.3243557254498462,1.260399702657415,1.3253818290404886,2.0302563915637317,-0.30974031505274047,1.2741402910181836,0.5859148069413876,0.7457450295575812,1.273929911065191,-0.16480107597073823,0.5612298710767333,1.8944965770668565,-0.13732098467844472,0.983404493815065
203932,2025-26,Aaron Gordon,84.20252463929275,1.2316416711644718,0.701904770852076,4.4,0.8188196324232208,0.6432033746478081,0.8261308338296915,0.5162547919985985,-0.088108061177043,1.067065796795823,1.0877042986265988,0.8570096125114426,0.990417450882398,0.8005333789341583,3.0,0.36822651595340794,0.24905409701024464,0.9857693183880368,1.150652956396669,0.3678941516127939,0.914777694525385,-0.8002386430215974,0.07978566574155736,0.6715944384919845
203933,2014-15,TJ Warren,67.91988365091751,-0.43943889128026764,-0.7229386473200111,0.5,,,,,,,,,,,,,,-0.9344249922556089,,,,,,-0.330178292439615
203933,2015-16,TJ Warren,77.93225833770435,0.4177804357437342,0.007967655756831275,1.5,0.2745218503538125,0.6798847654581999,0.7168286773083511,-0.21885921934378447,0.20075026798129725,-1.362749375440725,-0.5940480266534343,1.121734359169737,1.0028235389623272,0.19475849586540325,-0.30974031505274047,-0.01696516793240065,-1.717484101506671,-0.3343642701794697,0.5342681830540592,-0.8725779517810253,0.5965846534215985,0.4005242011628944,-0.977936403866634,0.7445712599505779
203933,2016-17,TJ Warren,66.9634696633556,-0.5067881725903884,-0.7803638740565104,1.5,-0.7696412417793379,-0.8423929531730581,-0.878982807903221,-0.3709517734146223,-0.1992074185456354,-0.922047604005665,-0.5582660622857741,-0.9456398528283722,-0.9325262015066419,-1.525642172049859,-0.30974031505274047,-0.6660844870732989,-0.6158585365967296,-0.5743885590099254,-0.9450552729682041,-1.1221624290404424,-0.051586356234263046,-1.91024615595959,-1.1497377408725447,-0.1510533670412494
203933,2017-18,TJ Warren,61.77695033061637,-0.9830882458231247,-1.1864801557441502,1.4,-1.402803967860078,-1.6860649418120683,-1.6440979035526049,-0.6244393635326855,-0.7547042053885974,-0.32650466963396185,-0.40321088335924626,-2.3196873473880912,-2.061480216780207,-2.1374748039493006,-0.30974031505274047,-1.4150683168512643,-1.1894321778308332,-0.6944007034251531,-1.5751374857184277,-1.192940116621471,-0.534768381614087,-1.7845849280798178,-1.3098763239302733,-0.436326396379387
203933,2018-19,TJ Warren,86.20108011006337,1.539090839132679,0.9640506740759793,4.2,1.3853336504954619,2.183821788684262,2.706127925996749,0.12334902731560073,0.2229701394550157,-0.37414810438369817,-0.2958649902562653,2.180633345802915,2.2930566992749735,1.8727549219658568,-0.30974031505274047,1.4738693122923077,0.15801066189371932,1.1057814628032647,0.99998112291292,0.006555430804383889,2.376108698113145,0.8612820367220578,-0.3683332263443558,0.930330441845179
203933,2019-20,TJ Warren,82.86774904699278,0.9882219346973858,0.49435343122611425,3.4,0.48557609238072585,0.8999731103205504,1.1758977346979813,0.0980002683037944,0.08965091061270483,-0.0287332024481104,-0.2958649902562653,1.2225818817062302,1.2385392124809838,1.369961769018791,-0.30974031505274047,0.9460140417821233,0.24905409701024464,0.6257328851423531,0.5890579406845134,-0.35478329000402575,0.9383475494219617,1.0288303405617558,-0.6729105313757221,0.7644740294392852
203933,2020-21,TJ Warren,57.708262329764736,-1.4098147015593292,-1.5503275940305015,1.8,-1.85850618579067,-1.695667389931491,-1.8352619452946848,-1.8779269536507486,,,-1.9280130274182636,-1.6052794642677077,-1.671998351828127,0.011466205108120207,-1.3097403150527405,0.04315614766973941,0.10068008716050018,-2.0544371366708365,-2.0546347882291123,-1.8539522445228598,-1.9590257697524691,-1.1649513242960834,-2.073929840209362,-2.909131338543725
203933,2022-23,TJ Warren,74.91482702051368,0.08853494269692755,-0.27276283939311724,1.6,-0.3142084037212617,-0.3105127864223776,-0.20130943747090968,-0.3075798758851066,-0.3103067759142278,-0.30268295225909375,-0.4270655262710198,-0.3657665982435365,-0.11372438823130887,-0.28986141058959913,-0.30974031505274047,0.03296708738613037,0.3583062191500776,-0.4543764145946975,-0.6574090454083198,-0.447911826294853,-0.051586356234263046,-0.5698597252420158,-0.576917095032994,0.26690479222160335
203933,2023-24,TJ Warren,59.78085964809415,-1.1924394425977307,-1.3649830247945531,1.2,-1.503046409745342,-1.3655348726379652,-1.485495044426395,-1.903275712662555,,,-1.86837642013883,-1.7439448077553859,-1.7836531445474906,0.007642961083671533,-1.3097403150527405,0.032470743069951485,0.10677930745776598,-1.8144128478403811,-2.109424545859567,-1.3398827241974933,-2.1357996814767946,-1.0741959930495792,-1.2674055479466277,-1.8874558381234186
203934,2015-16,Lamar Patterson,70.66722350745502,-0.24597521628307228,-0.5579822411657428,1.4,-0.12537039769718136,-0.6589859991210992,-0.6822389261648081,-0.041417906261140336,-0.22142729001935388,-0.10019835457271482,-0.05731856113853015,-1.021275494730742,-0.9821505538263591,-1.5559309162032993,-0.30974031505274047,-1.2724047302268884,-2.209118651135903,-0.6944007034251531,-0.43825001488650295,-0.06422225677664463,-1.5364872147186002,-0.3953302420756651,1.0576627275506567,-0.28373849696596465
203934,2016-17,Lamar Patterson,64.87434546683957,-0.6582315725617615,-0.9094917787932693,1.2,0.0025704381372394125,-1.1271058323704188,-1.1575885748623733,-1.0667666652729466,-1.1769875470719169,-1.35032638700883,-1.1408098113297376,-1.101041851585242,0.005945540188611852,-1.16264868514516,-1.3097403150527405,-1.4235563898118662,-1.3427282312471602,-1.8144128478403811,0.03994448918196491,0.009015852217463679,-1.7940367854764316,0.021027772113498572,0.004230503478670576,-1.8012105036723538
203935,2014-15,Marcus Smart,83.05451514928556,1.0140749843339696,0.5163969810358683,4.1,,,,,,,,,,,,,,0.6257328851423531,,,,,,0.3133445876952537
203935,2015-16,Marcus Smart,63.27982474616646,-0.8254658691183797,-1.0520837591540104,4.0,-1.3805877318572453,-3.0,-3.0,1.0739274902583373,0.9562258980877255,0.47152286242412006,0.3243557254498462,-2.5213823924610774,-3.0,-3.0,-0.30974031505274047,-2.2353839399414124,-1.0437626816443948,0.14568430748144182,-0.8217783182996823,0.17046165467624,-1.359713302994274,-3.0,0.3538603835238325,-0.23066444499607855
203935,2016-17,Marcus Smart,65.70942519269478,-0.595096159433239,-0.855659498129227,4.2,-1.0917766638204163,-2.4563741488302955,-1.884562647899554,-0.8779269536507486,-2.132336236759143,0.5310771558612903,0.28857376108218585,-2.0297507200956733,-1.4659879889436012,-2.5675749709281193,-0.30974031505274047,-3.0,-2.6734401702301738,0.38570859631189747,-0.6026192877778656,0.14438566451480825,0.2194669750763699,0.6518466569224389,0.2986865859997409,-0.03163675010900601
203935,2017-18,Marcus Smart,71.76767536802356,-0.16848299754774315,-0.49190865961258734,4.6,-0.7585331237779214,-2.0161974591055944,-1.9501439418123585,0.2120696838569228,-0.8213638198097528,1.0313332207335209,0.873012512420637,-1.6641784509008857,-1.7265158386221162,-1.6831436416477341,-0.30974031505274047,-1.4792669308322297,-1.0437626816443948,0.6257328851423531,-0.23278842377229964,0.37161929306442687,0.2076820476280815,-0.8211821810015603,0.47901070473701535,0.08777986682323773
203935,2018-19,Marcus Smart,77.91575451883469,0.4159796298894501,0.006432202334329146,4.3,-0.047613571687265877,-0.6223046083107076,-0.026425987036764746,-0.3836261529205255,-1.1768817633892485,0.00699937361419181,0.0738819748762242,-0.4161903595117832,0.07236693296763048,0.26745148183365663,-0.30974031505274047,0.36822651595340794,-0.8343627808763892,0.865757173972809,0.30141171312462883,0.37534443451605987,0.10161770059348603,-0.5000479319754745,1.0473456759811113,0.5057380260860904
203935,2019-20,Marcus Smart,80.85598992522483,0.7521133648460717,0.29303594283734336,6.6,0.2523056143509795,-0.6406453037159034,-2.0813065296379674,2.113226609742396,2.156098957668523,0.6740074601104991,0.7775939407735432,-0.3657665982435365,-1.6892975743823286,-0.3746698942192252,-0.30974031505274047,0.011567549392473496,2.1063401733873337,1.7058421848794039,0.6164528194997405,1.0048933398420523,-0.6054779463038173,-0.7443892084083664,0.9082897635220192,0.3929556656500825
203935,2020-21,Marcus Smart,76.74130218051886,0.2878298566085167,-0.10283443932443961,5.9,-0.5252626457481752,-1.4659765969497178,-1.600377040944069,0.0980002683037944,-0.4214061332828202,0.09037538442623017,0.20508251089097856,-1.15994083821842,-1.279896667744662,-0.5806333544625997,-0.30974031505274047,-1.1725402195898265,0.731584303127823,1.2257936072184925,-0.04102427206570989,0.6323791946787433,-0.06337128368255145,1.5454376107341552,0.7903165216615635,0.28017330521407485
203935,2021-22,Marcus Smart,69.76351057607069,-0.3096133659033553,-0.6122431790695725,5.1,-1.0251279558119173,-1.9244939820796148,-1.4036331592056557,-0.8652525741448454,-1.6434990643373366,0.28094912342517514,-0.10502784696207716,-1.5885428089985159,-1.056587082305935,-1.1864082375313547,-0.30974031505274047,-1.486400110163452,-1.6719623839484117,0.9857693183880368,-0.8491731971149095,0.39024500032259224,0.08983277314519762,-0.6257091598552468,0.5593042799956524,0.28680756171031063
203935,2022-23,Marcus Smart,74.55287153225775,0.049040352542419105,-0.30643782077925036,5.6,-0.6918844157694226,-1.7777684188380476,-1.6440979035526049,-0.23153359884968763,-1.0213426630732192,0.7335617535476694,0.1931551894350918,-1.3238180623402214,-1.1310236107855105,-0.7199615775684157,-0.30974031505274047,-0.5662199764362419,0.09428025731215225,1.2257936072184925,-0.4930397725169572,0.6025780630656785,-0.29906983264831927,-0.5349538286087476,0.8584987755124733,0.3199788441914895
203935,2023-24,Marcus Smart,76.11065423544146,0.2190170248356696,-0.16150755936473482,6.7,-0.3475327577255112,-1.429295206139326,-1.032005827033098,-0.25688235786149394,-1.065782406020656,0.6025423079858948,0.2647191181704124,-1.0716992559989884,-0.6968105279879855,-0.4897671220022873,-0.30974031505274047,-0.21669418920652475,-0.1970587350607184,1.4658178960489483,-0.314973060217981,1.165074422262275,-0.3697793973380496,-0.4581608560155537,0.8463874541047458,0.1673909447780669
203935,2024-25,Marcus Smart,79.30259032089255,0.5697998090043711,0.1375866629387349,4.1,0.21898126034673002,-0.3105127864223776,-0.5510763383391994,0.5289291715045017,0.20075026798129725,0.5191662971738563,0.38399233272927996,-0.23970719507292015,-0.5231252948689754,-0.15659093631447368,-0.30974031505274047,0.16136431534806656,0.24905409701024464,0.6257328851423531,0.19183219786372047,0.9080396620995916,-0.004446646441109443,-0.5419350079354002,0.7710281209011087,0.3995899221463182
