NBA_ID,Season,Player,RotationRole,MIN,Hands,Hands Aggregate Z,Hands Rating,MissingMetricCount,MissingMetrics,Playmaking Talent Raw,Playmaking Talent Z,Playmaking Talent MatchedBy,Touches Per 75 Raw,Touches Per 75 Z,Touches Per 75 MatchedBy,TOUCHES Raw,TOUCHES Z,TOUCHES MatchedBy
1630532,2023-24,Franz Wagner,Star,2340.0,1.374651319663168,1.473339955266224,96.3206431974521,0,,1.7,2.368955309858933,season+player,65.93,0.4610537045773675,season+player,59.5,1.2939449445532036,season+player
1630532,2024-25,Franz Wagner,Star,2022.0000000000002,1.717795293260021,1.772003666613065,98.0,0,,1.81,2.4995448840716286,season+player,74.72,0.9931897768015462,season+player,67.0,1.660651218906888,season+player
1630532,2025-26,Franz Wagner,Star,1020.0,0.7653303446279849,0.9430026105711143,91.206565987527,0,,0.76,1.2530080393140806,season+player,58.53,0.013066567551323231,season+player,54.1,1.0299164270185508,season+player
1630533,2021-22,Ziaire Williams,Key Rotation,1345.3999999999999,-0.7878981500493776,-0.4088876235118516,75.26599982490048,0,,-0.4,-0.12411837965616299,season+player,32.01,-1.592422469466337,season+player,19.8,-0.6471536010256327,season+player
1630533,2022-23,Ziaire Williams,Rotation,562.4,-0.7163112771490638,-0.34658024588253805,76.03897629403934,0,,-0.64,-0.4090410870293168,season+player,41.96,-0.9900613865732102,season+player,17.7,-0.7498313578446644,season+player
1630533,2023-24,Ziaire Williams,Rotation,1035.3,-0.4613889151943308,-0.12470236200586299,78.67695309404228,0,,-0.79,-0.5871177791375379,season+player,49.7,-0.5214910567648885,season+player,27.4,-0.27555790968056587,season+player
1630533,2024-25,Ziaire Williams,Key Rotation,1543.5,-0.2794156218230362,0.033682524065692485,80.45380507168204,0,,-0.69,-0.46839998439872377,season+player,51.83,-0.3925434078641491,season+player,33.5,0.0226965267937642,season+player
1630533,2025-26,Ziaire Williams,Key Rotation,1282.3999999999999,-0.766133603527427,-0.3899443205830824,75.5010077480203,0,,-0.62,-0.385297528081554,season+player,31.83,-1.603319453880484,season+player,26.7,-0.30978382862024306,season+player
1630534,2022-23,Ochai Agbaji,Rotation,1209.5,-0.7041395754355229,-0.33598630897300114,76.17040316928568,0,,-0.7,-0.4802717638726052,season+player,39.54,-1.1365652881411867,season+player,22.9,-0.4955816742927765,season+player
1630534,2023-24,Ochai Agbaji,Rotation,1638.0,-0.8612732201511888,-0.4727514021096016,74.44813685566643,0,,-1.01,-0.8482969275629288,season+player,39.69,-1.1274844677960645,season+player,20.6,-0.6080382650945729,season+player
1630534,2024-25,Ochai Agbaji,Key Rotation,1740.8,-0.34532499803752414,-0.023683306103019906,79.74872869800993,0,,-0.71,-0.49214354334648663,season+player,47.26,-0.6692057343788816,season+player,35.6,0.1253742836127959,season+player
1630534,2025-26,Ochai Agbaji,Rotation,973.4,-0.8792077060906649,-0.48836111856662057,74.24507324528525,0,,-0.8,-0.5989895586114193,season+player,35.41,-1.3865905416435602,season+player,19.7,-0.6520430180170151,season+player
1630535,2021-22,Greg Brown,Rotation,638.4000000000001,-0.7166027541382365,-0.3468339399761455,76.03582900117966,0,,-0.66,-0.43278464597707966,season+player,43.63,-0.8889615867308461,season+player,16.1,-0.8280620297067836,season+player
1630535,2022-23,Greg Brown,Garbage Time,92.8,-2.2167917909813344,-1.6525599906740442,53.98423669416235,0,,-0.88,-1.6939637944024706,season+player,31.88,-2.600292513765443,season+player,5.3,-2.356119064776089,season+player
1630535,2023-24,Greg Brown,Too Few Games,39.599999999999994,-2.303924659170656,-1.7283982037743328,52.1217501761228,0,,-1.0,-1.8364251480890474,season+player,29.35,-2.7534556835865094,season+player,6.0,-2.321893145836412,season+player
1630536,2021-22,Sharife Cooper,Garbage Time,39.0,-1.2848263625400032,-0.8414011910960767,69.58212890400497,0,,-0.88,-1.6939637944024706,season+player,91.46,0.07825776376537151,season+player,7.7,-2.23877305698291,season+player
1630536,2025-26,Sharife Cooper,Rotation,701.1,-0.14661624487214622,0.14926769482931718,82.01108553562428,0,,0.15,0.5288294914073145,season+player,38.95,-1.1722831814986685,season+player,37.2,0.20360495547491533,season+player
1630537,2021-22,Chris Duarte,Key Rotation,1540.0,0.4513295544277523,0.6697043783916917,87.52925548479486,0,,-0.18,0.13706076876922804,season+player,65.28,0.42170348308183625,season+player,49.3,0.7952244114321926,season+player
1630537,2022-23,Chris Duarte,Rotation,897.0,-0.20533442628485415,0.09816089612779018,81.32252299194576,0,,-0.42,-0.14786193860392577,season+player,53.76,-0.2757035194235728,season+player,29.1,-0.19243782082706393,season+player
1630537,2023-24,Chris Duarte,Rotation,719.8,-0.5160495089859751,-0.17227754053840047,78.1721976768602,0,,-0.51,-0.25470795386885847,season+player,49.9,-0.5093832963047255,season+player,17.0,-0.7840572767843416,season+player
1630537,2024-25,Chris Duarte,Garbage Time,74.80000000000001,-1.669749292379496,-1.1764282341279555,64.34204327865895,0,,-0.64,-1.4090410870293169,season+player,52.99,-1.3223183971952015,season+player,6.9,-2.2778883929139697,season+player
1630538,2021-22,Bones Hyland,Rotation,1311.0,1.0420371899358616,1.1838411498829546,94.16738665338174,0,,0.57,1.0274442293103336,season+player,84.61,1.5919185315566238,season+player,43.4,0.5067488089406276,season+player
1630538,2022-23,Bones Hyland,Rotation,1086.3999999999999,1.236728786685111,1.3532957209298253,95.6057863671128,0,,0.8,1.3004951572096062,season+player,87.89,1.7904858031033029,season+player,45.7,0.6192053997424243,season+player
1630538,2023-24,Bones Hyland,Rotation,540.1999999999999,0.3509947404788686,0.58237553039486,86.29738340776652,0,,-0.2,0.1133172098214652,season+player,77.58,1.166330751381882,season+player,28.4,-0.22666373976674128,season+player
1630538,2024-25,Bones Hyland,Garbage Time,237.60000000000002,-0.7691415862085098,-0.392562391539662,75.46852833192271,0,,-0.32,-1.0291441438651117,season+player,78.86,0.295531731394478,season+player,21.3,-1.5738123461548956,season+player
1630538,2025-26,Bones Hyland,Rotation,1178.6000000000001,0.17425557929610003,0.42854629869986005,84.5379298758095,0,,-0.02,0.32700924035133055,season+player,56.65,-0.1007463807742124,season+player,39.1,0.29650387831118197,season+player
1630539,2021-22,Kai Jones,Garbage Time,63.0,-2.080467366688059,-1.5339067091378054,56.89820483961637,0,,-1.05,-1.8957840454584547,season+player,43.1,-1.9210471519502792,season+player,3.9,-2.424570902655444,season+player
1630539,2022-23,Kai Jones,Rotation,547.4,-0.9514194048019793,-0.5512123285520809,73.42745470291038,0,,-1.05,-0.8957840454584546,season+player,41.58,-1.0130661314475207,season+player,13.7,-0.9454080374999627,season+player
1630539,2024-25,Kai Jones,Garbage Time,468.0,-1.7237990281862952,-1.2234717375418909,63.606246001596084,0,,-1.17,-2.0382453991450316,season+player,52.79,-1.3344261576553649,season+player,16.7,-1.798725527758489,season+player
1630540,2021-22,Miles McBride,Garbage Time,372.0,-1.5033911144703362,-1.0316343439528042,66.60673324421658,0,,-0.55,-1.3021950717643842,season+player,54.3,-1.2430125661811318,season+player,13.3,-1.9649657054654925,season+player
1630540,2022-23,Miles McBride,Rotation,761.6,-0.286610027758407,0.027420697710210513,80.36943940619426,0,,-0.5,-0.24283617439497707,season+player,59.62,0.07905386205921326,season+player,18.8,-0.6960477709394572,season+player
1630540,2023-24,Miles McBride,Rotation,1326.0,-0.09362433283694459,0.19539049557065538,82.63249861190612,0,,-0.63,-0.3971693075554354,season+player,65.11,0.4114118866906973,season+player,27.0,-0.29511557764609564,season+player
1630540,2024-25,Miles McBride,Key Rotation,1593.6,0.004842150231789015,0.28109319630096075,83.43644508776543,0,,-0.48,-0.21909261544721423,season+player,57.76,-0.03354831022030585,season+player,38.5,0.2671673763628871,season+player
1630540,2025-26,Miles McBride,Key Rotation,1078.3,0.2514662468935215,0.4957484829565055,85.0754110206054,0,,-0.38,-0.10037482070840015,season+player,61.64,0.20134224270686327,season+player,46.4,0.6534313186821014,season+player
1630541,2021-22,Moses Moody,Rotation,608.4,-0.960600208770955,-0.5592030647954734,73.32350484862219,0,,-0.67,-0.44465642545096107,season+player,35.45,-1.384168989551527,season+player,11.5,-1.0529752113103767,season+player
