NBA ID,Season,Player,Standing Dunk Rating,,Standing Dunk,Standing_dunk_PG,Standing_dunk_FGM,dunkScore_total,dunkScore_average,dunkScore_max,Putback Frequency%,Putback Scoring Impact Per 75 Possessions,Stable Putback Points Per 75,Offensive Rebound,Offensive Rebounding Crashing Skill,PLAYER_HEIGHT_INCHES,Putback per Offensive Rebound
2199,2016-17,Tyson Chandler,95.07114758011893,3.1901976290450578,2.2799689414327884,3.0,2.211791242673764,,,,,3.0,2.9978116347061783,1.398692593,-0.16792088589458107,1.8882567881278285,
2199,2017-18,Tyson Chandler,91.90278051242724,2.6841086933044935,1.8580386349301143,2.661762871251089,1.7850116898726567,,,,,0.3609106154988663,2.267238324441693,2.007197684,-0.49025264133232055,1.8882567881278285,
2199,2018-19,Tyson Chandler,82.49417932727332,1.3784043638613825,0.7694627167120249,1.075955314125826,0.8926544431067054,,,,,-0.9724850174217408,0.9316589916144298,0.813289035,-1.0517337637077377,1.8882567881278285,
2199,2019-20,Tyson Chandler,42.62161882240354,-0.07566190228857528,-0.44280370925535883,0.10734719991015923,-1.07729908598672,,,,,0.008931612929785877,-1.5637332528331895,-0.174981658,-1.9269601809576449,1.590332496289797,
2200,2013-14,Pau Gasol,82.46596202998155,1.3746383218251959,0.7663229379924901,0.6857408680364756,0.6598655961242833,,,,,,,0.772552908,,1.590332496289797,
2200,2014-15,Pau Gasol,86.89163642701463,1.9653141631492568,1.2587740096779327,1.0418189070772856,1.4358284193990236,,,,,,,1.542447067,,1.590332496289797,
2200,2015-16,Pau Gasol,70.93038637124165,0.6383231489380682,0.15245121577389648,-0.1208298416089955,0.0002971963407541323,,,,,-0.5457984148871465,1.2284543989093772,0.883076763,0.7366875890435909,1.590332496289797,
2200,2016-17,Pau Gasol,69.05670955717275,0.5542016478448274,0.08231846195702376,-0.10329569574713743,-0.03850094482298288,,,,,-0.4391267642534979,0.9316589916144298,0.495250317,0.06083068248058887,1.590332496289797,
2200,2017-18,Pau Gasol,75.87531257311602,0.8603329490132653,0.33754252359957204,0.013522704605241631,0.1942879021594392,,,,,-0.012440161718903614,1.2855304387737898,1.155380337,1.2773731142939928,1.590332496289797,
2200,2018-19,Pau Gasol,65.1474276167918,0.37868863377950585,-0.06400811147700136,-0.07173423319579288,-0.27128979180540497,,,,,-1.0791566680553892,0.45222025675336086,0.096779178,0.06083068248058887,1.590332496289797,
2202,2014-15,Jason Richardson,48.29738074506103,0.028852758146012264,-0.3556690188937535,-0.4438272653800652,-0.46528049762409,,,,,,,-0.10263716,,-0.1972132547383934,
2203,2013-14,Shane Battier,49.56880715763713,0.05226506852631432,-0.3361499924992296,-0.5421297298514482,-0.46528049762409,,,,,,,-0.267086632,,0.39863532893767,
2207,2013-14,Joe Johnson,44.200175681021996,-0.04659402800079164,-0.41856959496934143,-0.5767176340173052,-0.504078638787827,,,,,,,-0.423038233,,0.1007110370996383,
2207,2014-15,Joe Johnson,45.83212890095776,-0.01654290201084561,-0.393515736044063,-0.5451561714659607,-0.46528049762409,,,,,,,-0.419614252,,0.1007110370996383,
