NBA_ID,Season,Player,RotationRole,MIN,Draw Foul,Draw Foul Aggregate Z,Draw Foul Rating,MissingMetricCount,MissingMetrics,FTA_per100 Raw,FTA_per100 Z,FTA_per100 MatchedBy,FTA Raw,FTA Z,FTA MatchedBy,Fouls Drawn / 75 Raw,Fouls Drawn / 75 Z,Fouls Drawn / 75 MatchedBy,Stable Fouls Drawn Per 75 Raw,Stable Fouls Drawn Per 75 Z,Stable Fouls Drawn Per 75 MatchedBy,Stable Shooting Fouls Drawn Per 75 Raw,Stable Shooting Fouls Drawn Per 75 Z,Stable Shooting Fouls Drawn Per 75 MatchedBy,Stable Non Shooting Fouls Drawn Per 75 Raw,Stable Non Shooting Fouls Drawn Per 75 Z,Stable Non Shooting Fouls Drawn Per 75 MatchedBy,Stable FTA Per 75 Raw,Stable FTA Per 75 Z,Stable FTA Per 75 MatchedBy,Drive Foul Drawn Rate Raw,Drive Foul Drawn Rate Z,Drive Foul Drawn Rate MatchedBy,Isolation Foul Drawn Rate Raw,Isolation Foul Drawn Rate Z,Isolation Foul Drawn Rate MatchedBy,Post Up Draw Foul Rate Raw,Post Up Draw Foul Rate Z,Post Up Draw Foul Rate MatchedBy
1713,2017-18,Vince Carter,Key Rotation,1026.6,-0.6186739169899818,-0.305571850381371,45.76389977674408,0,,1.8,-0.8010035123137557,season+player,0.6,-0.7042676539450755,season+player,2.21,-0.3104201468559645,season+player,2.28,-0.44318210324356055,season+player,2.13,-0.3314573167153151,season+player,0.15,-1.0827296679094756,season+player,1.56,-1.0665622466356368,season+player,8.0,0.12572836656646375,season+player,0.0,-0.6539855172717609,season+player,0.0,-0.3347090448772899,season+player
1713,2018-19,Vince Carter,Rotation,1330.0,-0.4020623201198237,-0.08246730874696107,52.35172739199298,0,,2.2,-0.6552271518297516,season+player,0.9,-0.5258317046390079,season+player,2.17,-0.3368854861590082,season+player,2.22,-0.4938346211135673,season+player,1.85,-0.5915005670709845,season+player,0.37,0.334516088528798,season+player,1.83,-0.8904857370785095,season+player,4.84,-0.2885954039847651,season+player,6.25,0.2545203392019426,season+player,0.0,-0.3347090448772899,season+player
1713,2019-20,Vince Carter,Rotation,876.0,-0.7826886262626906,-0.4745029097628457,41.28368967964458,0,,1.5,-0.9103357826767586,season+player,0.5,-0.7637463037137646,season+player,1.29,-0.9191229508259705,season+player,1.44,-1.1523173534236597,season+player,1.16,-1.232321434018885,season+player,0.28,-0.24526626637776827,season+player,1.38,-1.1839465863403884,season+player,2.78,-0.5586925455466422,season+player,10.0,0.7996238530861648,season+player,0.0,-0.3347090448772899,season+player
1717,2013-14,Dirk Nowitzki,Star,2632.0,1.2490288248682708,1.618115385909082,84.24983836524278,7,Fouls Drawn / 75 | Stable Fouls Drawn Per 75 | Stable Shooting Fouls Drawn Per 75 | Stable Non Shooting Fouls Drawn Per 75 | Stable FTA Per 75 | Drive Foul Drawn Rate | Isolation Foul Drawn Rate,7.1,1.1305332640992978,season+player,4.7,1.734356986571181,season+player,,,,,,,,,,,,,,,,,,,,,,6.999999999999999,0.6290093666663449,season+player
1717,2014-15,Dirk Nowitzki,Star,2279.2000000000003,0.8783494109201038,1.2363248357392778,78.9344489693447,7,Fouls Drawn / 75 | Stable Fouls Drawn Per 75 | Stable Shooting Fouls Drawn Per 75 | Stable Non Shooting Fouls Drawn Per 75 | Stable FTA Per 75 | Drive Foul Drawn Rate | Isolation Foul Drawn Rate,6.2,0.8025364530102889,season+player,3.8,1.199049138652978,season+player,,,,,,,,,,,,,,,,,,,,,,6.451612903225806,0.553510689264309,season+player
1717,2015-16,Dirk Nowitzki,Starter,2362.5,1.3333242876433873,1.704937609908363,85.30430334695993,0,,5.9,0.6932041826472859,season+player,3.7,1.1395704888842892,season+player,4.93,1.48922292575101,season+player,4.93,1.7939707693484195,season+player,4.25,1.6374415788347554,season+player,0.68,2.331544199873638,season+player,4.48,0.8376725974636651,season+player,12.82,0.7577032317743507,season+player,13.11,1.2516963672674797,season+player,6.493506493506493,0.559278349875618,season+player
1717,2016-17,Dirk Nowitzki,Key Rotation,1425.6,0.4098370404234707,0.7537687806617733,70.35757971464122,0,,3.9,-0.03567761977273445,season+player,2.1,0.18791209258526234,season+player,3.23,0.364446005371651,season+player,3.25,0.375700268988221,season+player,2.71,0.20720370187857218,season+player,0.54,1.429660536685646,season+player,3.03,-0.10792347238016661,season+player,11.11,0.5334963812545401,season+player,10.71,0.9028301183815777,season+player,8.823529411764707,0.8800620621104852,season+player
1717,2017-18,Dirk Nowitzki,Key Rotation,1901.8999999999999,-0.3630002845374569,-0.04223438645732545,53.64372718753188,0,,2.8,-0.43656261110374556,season+player,1.4,-0.22843845579556205,season+player,2.37,-0.2045587896437894,season+player,2.42,-0.32499289488021055,season+player,2.1799999999999997,-0.28502102200894563,season+player,0.24,-0.5029473130029092,season+player,2.19,-0.6557170576690067,season+player,0.0,-0.9231925715379129,season+player,0.0,-0.6539855172717609,season+player,7.6923076923076925,0.7243221765992319,season+player
1717,2018-19,Dirk Nowitzki,Rotation,795.6,-0.5259061726019748,-0.2100233876527084,48.36812929918982,0,,3.0,-0.3636744308617435,season+player,1.0,-0.4663530548703187,season+player,1.86,-0.5419918657575972,season+player,1.98,-0.6964446925935959,season+player,1.7,-0.7308094511900934,season+player,0.28,-0.24526626637776827,season+player,2.43,-0.4992046047293379,season+player,0.0,-0.9231925715379129,season+player,0.0,-0.6539855172717609,season+player,0.0,-0.3347090448772899,season+player
1718,2013-14,Paul Pierce,Starter,2100.0,1.1795675999618844,1.5465720568905839,83.38093715941673,7,Fouls Drawn / 75 | Stable Fouls Drawn Per 75 | Stable Shooting Fouls Drawn Per 75 | Stable Non Shooting Fouls Drawn Per 75 | Stable FTA Per 75 | Drive Foul Drawn Rate | Isolation Foul Drawn Rate,7.6,1.312753714704303,season+player,4.1,1.3774850879590455,season+player,,,,,,,,,,,,,,,,,,,,,,7.6923076923076925,0.7243221765992319,season+player
1718,2014-15,Paul Pierce,Starter,1912.6,0.5398868735996962,0.8877168648809454,72.62947811982384,7,Fouls Drawn / 75 | Stable Fouls Drawn Per 75 | Stable Shooting Fouls Drawn Per 75 | Stable Non Shooting Fouls Drawn Per 75 | Stable FTA Per 75 | Drive Foul Drawn Rate | Isolation Foul Drawn Rate,5.4,0.5109837320422809,season+player,2.9,0.6637412907347757,season+player,,,,,,,,,,,,,,,,,,,,,,8.333333333333334,0.8125747783889422,season+player
