NBA_ID,Season,Player,RotationRole,MIN,Driving Dunk,Driving Dunk Aggregate Z,Driving Dunk Rating,MissingMetricCount,MissingMetrics,Drving Dunk_PG Raw,Drving Dunk_PG Z,Drving Dunk_PG MatchedBy,Drving Dunk_FGM Raw,Drving Dunk_FGM Z,Drving Dunk_FGM MatchedBy,Rim Shot Creation Raw,Rim Shot Creation Z,Rim Shot Creation MatchedBy,dunkScore_max Raw,dunkScore_max Z,dunkScore_max MatchedBy,dunkScore_total Raw,dunkScore_total Z,dunkScore_total MatchedBy,dunkScore_average Raw,dunkScore_average Z,dunkScore_average MatchedBy,jumpSubscore_average Raw,jumpSubscore_average Z,jumpSubscore_average MatchedBy,powerSubscore_average Raw,powerSubscore_average Z,powerSubscore_average MatchedBy,styleSubscore_average Raw,styleSubscore_average Z,styleSubscore_average MatchedBy,hangTime_average Raw,hangTime_average Z,hangTime_average MatchedBy,takeoffDistance_average Raw,takeoffDistance_average Z,takeoffDistance_average MatchedBy,DRIVES Raw,DRIVES Z,DRIVES MatchedBy,DRIVE_FGM Raw,DRIVE_FGM Z,DRIVE_FGM MatchedBy
1626149,2017-18,Montrezl Harrell,Rotation,1292.0,1.5892711945177502,2.027956983057351,91.40288388313796,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.7368421052631579,2.2109410629274144,season+player,56.0,2.810541400175612,season+player,0.24,0.5849223475881654,season+player,,,,,,,,,,,,,,,,,,,,,,,,,1.3,-0.5538974161739757,season+player,0.5,-0.23389690249356204,season+player
1626149,2018-19,Montrezl Harrell,Key Rotation,2156.6,1.9375374691203733,2.4059646946874156,93.5486110931343,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,1.3414634146341464,3.0,season+player,110.0,3.0,season+player,0.19,0.5230990427414944,season+player,,,,,,,,,,,,,,,,,,,,,,,,,1.5,-0.5015673041259472,season+player,0.5,-0.23389690249356204,season+player
1626149,2019-20,Montrezl Harrell,Star,1751.4,2.2208363897824643,2.7134569341496904,95.29406348676858,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,1.3650793650793651,3.0,season+player,86.0,3.0,season+player,0.95,1.462813276410895,season+player,,,,,,,,,,,,,,,,,,,,,,,,,2.9,-0.1352565197897479,season+player,1.0,0.35796855432324937,season+player
1626149,2020-21,Montrezl Harrell,Key Rotation,1580.1,1.8563464772539577,2.3178401093384107,93.04837970939454,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.9130434782608695,2.917484796398244,season+player,63.0,3.0,season+player,0.13,0.448911076925489,season+player,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-0.6847226962940469,season+player,0.3,-0.47064308522028664,season+player
1626149,2021-22,Montrezl Harrell,Key Rotation,1640.1000000000001,1.6264767036960925,2.0683397890025543,91.6321132953078,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.8169014084507042,2.5319680674896134,season+player,58.0,2.9344629154908626,season+player,-0.05,0.22634717947747304,season+player,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-0.7108877523180611,season+player,0.2,-0.5890161765836489,season+player
1626149,2022-23,Montrezl Harrell,Rotation,678.3000000000001,0.4158485145966899,0.7543257004478333,78.33657794490743,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.38596491228070173,0.8039708577474072,season+player,22.0,0.7038756398163529,season+player,-0.06,0.21398251850813885,season+player,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-0.7893829203901039,season+player,0.1,-0.7073892679470112,season+player
1626150,2016-17,Andrew Harrison,Rotation,1476.0,-0.08883577937087478,0.20654209643394947,69.83891398473463,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.013888888888888888,-0.6880037973288922,season+player,1.0,-0.5973002709937776,season+player,0.79,1.2649787009015476,season+player,,,,,,,,,,,,,,,,,,,,,,,,,5.7,0.5973650488826509,season+player,0.6,-0.11552381113019979,season+player
1626150,2017-18,Andrew Harrison,Key Rotation,1327.2,0.11615586515128995,0.4290397314332687,75.02245598347554,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.017857142857142856,-0.6720916342941183,season+player,1.0,-0.5973002709937776,season+player,1.03,1.5617305641655688,season+player,,,,,,,,,,,,,,,,,,,,,,,,,8.8,1.4084817856270924,season+player,1.4,0.8314609197766983,season+player
1626150,2018-19,Andrew Harrison,Garbage Time,185.3,-1.150918233996648,-0.9462406663920503,46.61996474009372,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.0,-1.743696367950601,season+player,0.0,-1.659261028651403,season+player,-0.04,0.04423330403479339,season+player,,,,,,,,,,,,,,,,,,,,,,,,,4.1,0.03311758545795776,season+player,0.5,-1.233896902493562,season+player
1626151,2015-16,Aaron Harrison,Garbage Time,92.4,-1.6503780672070192,-1.4883536482431046,36.00570988892088,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.0,-1.743696367950601,season+player,0.0,-1.659261028651403,season+player,-0.54,-1.3795212080199037,season+player,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-1.7632178643660896,season+player,0.0,-1.8257623593103736,season+player
1626151,2016-17,Aaron Harrison,Too Few Games,16.5,-1.7192066644545099,-1.5630601083214395,33.93923595097317,9,Rim Shot Creation | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.0,-1.743696367950601,season+player,0.0,-1.659261028651403,season+player,,,season+player,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-1.8417130324381323,season+player,0.0,-1.8257623593103736,season+player
1626151,2017-18,Aaron Harrison,Starter,233.1,-0.5024656195750847,-0.24241113492876643,59.04556299883629,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.0,-0.7436963679506009,season+player,0.0,-0.6592610286514028,season+player,-0.27,-0.04567536184787979,season+player,,,,,,,,,,,,,,,,,,,,,,,,,2.4,-0.2660817999098191,season+player,0.4,-0.3522699938569243,season+player
1626153,2015-16,Delon Wright,Garbage Time,229.5,-0.8656965147772342,-0.6366614241517761,51.43194360329938,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.037037037037037035,-1.5951828462927113,season+player,1.0,-1.5973002709937776,season+player,1.81,0.57975696048805,season+player,,,,,,,,,,,,,,,,,,,,,,,,,3.7,0.016997671568343017,season+player,0.7,0.0006539098135107846,season+player
1626153,2016-17,Delon Wright,Rotation,445.5,0.3767886249641639,0.7119301526349966,77.90463796145501,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.18518518518518517,-0.0011287596611525568,season+player,5.0,-0.3494572403632765,season+player,1.06,1.5988245470735716,season+player,,,,,,,,,,,,,,,,,,,,,,,,,7.4,1.042171001290893,season+player,0.9,0.2395954629598871,season+player
1626153,2017-18,Delon Wright,Star,1435.2,0.3179881332167602,0.6481081837879702,77.25439845306637,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.11594202898550725,-0.2787844740650332,season+player,8.0,-0.16357496739040076,season+player,1.03,1.5617305641655688,season+player,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.9375107771948359,season+player,1.2,0.5947147370499739,season+player
1626153,2018-19,Delon Wright,Rotation,1695.0,0.3622107762780391,0.6961073767184397,77.74343024224493,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.13333333333333333,-0.20904768998219805,season+player,10.0,-0.03965345207515023,season+player,0.84,1.3268020057482186,season+player,,,,,,,,,,,,,,,,,,,,,,,,,8.2,1.2514914494830065,season+player,1.4,0.8314609197766983,season+player
1626153,2019-20,Delon Wright,Key Rotation,1569.5,0.15529280276061727,0.47151890700888444,75.45524799447176,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.0821917808219178,-0.4141184157782978,season+player,6.0,-0.28749648270565126,season+player,0.74,1.2031553960548764,season+player,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.9375107771948359,season+player,1.2,0.5947147370499739,season+player
1626153,2020-21,Delon Wright,Star,1745.1,0.21506114443462354,0.5363913787688724,76.11619037696512,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.06349206349206349,-0.48910175939421857,season+player,4.0,-0.4114179980209018,season+player,0.7,1.1536967521775394,season+player,,,,,,,,,,,,,,,,,,,,,,,,,11.3,2.0626081862274486,season+player,1.7,1.1865801938667855,season+player
1626153,2021-22,Delon Wright,Rotation,1455.3,-0.15569140533884854,0.13397709653384451,68.13884509378495,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.07792207792207792,-0.43123934835867717,season+player,6.0,-0.28749648270565126,season+player,0.11,0.4241817549868206,season+player,,,,,,,,,,,,,,,,,,,,,,,,,3.6,0.04789887237835182,season+player,0.5,-0.23389690249356204,season+player
1626153,2022-23,Delon Wright,Key Rotation,1220.0,-0.12131877640554951,0.1712850983511639,69.0129052241568,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.08,-0.4229071611695592,season+player,4.0,-0.4114179980209018,season+player,0.0,0.28817048432414416,season+player,,,,,,,,,,,,,,,,,,,,,,,,,5.9,0.6496951609306794,season+player,1.0,0.35796855432324937,season+player
1626153,2023-24,Delon Wright,Rotation,742.6,-0.1944190782210475,0.09194213630216129,67.15404073465082,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.02127659574468085,-0.6583800895513876,season+player,1.0,-0.5973002709937776,season+player,0.47,0.8693095498828525,season+player,,,,,,,,,,,,,,,,,,,,,,,,,3.8,0.10022898442638023,season+player,0.7,0.0028492802331624603,season+player
1626153,2024-25,Delon Wright,Rotation,636.0,-0.4450710615400284,-0.18011516450324777,60.57576263852739,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.0,-0.7436963679506009,season+player,0.0,-0.6592610286514028,season+player,-0.06,0.21398251850813885,season+player,,,,,,,,,,,,,,,,,,,,,,,,,2.8,-0.16142157581376215,season+player,0.3,-0.47064308522028664,season+player
1626154,2015-16,RJ Hunter,Garbage Time,313.2,-1.7867696765415915,-1.6363929040939065,31.910759282399336,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.08333333333333333,-1.4095409442203493,season+player,3.0,-1.4733787556785272,season+player,-1.7,-2.8138218804626733,season+player,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-1.7370528083420753,season+player,0.1,-1.7073892679470113,season+player
1626154,2016-17,RJ Hunter,Too Few Games,9.3,-1.7231314228581118,-1.5673200354261791,33.821401049811065,9,Rim Shot Creation | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.0,-1.743696367950601,season+player,0.0,-1.659261028651403,season+player,,,season+player,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1.8940431444861607,season+player,0.0,-1.8257623593103736,season+player
1626154,2017-18,RJ Hunter,Too Few Games,45.0,-1.7062716690365156,-1.549020482970175,34.327589513121836,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.0,-1.743696367950601,season+player,0.0,-1.659261028651403,season+player,-0.84,-1.7504610370999303,season+player,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.6323925842460185,season+player,0.2,-1.589016176583649,season+player
1626154,2018-19,RJ Hunter,Too Few Games,25.7,-0.9983107564051056,-0.7806007305474534,49.194607227164354,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,1.0,0.07709999999999999,season+player,1.0,-1.5973002709937776,season+player,-0.97,-1.9112016297012753,season+player,,,,,,,,,,,,,,,,,,,,,,,,,2.0,-1.370742024005876,season+player,0.0,-1.8257623593103736,season+player
1626155,2015-16,Sam Dekker,Too Few Games,6.0,-1.7231314228581118,-1.5673200354261791,33.821401049811065,9,Rim Shot Creation | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.0,-1.743696367950601,season+player,0.0,-1.659261028651403,season+player,,,season+player,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1.8940431444861607,season+player,0.0,-1.8257623593103736,season+player
1626155,2016-17,Sam Dekker,Rotation,1416.8,0.20290154605420335,0.5231933682426799,75.98172464312307,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.3116883116883117,0.506131710417094,season+player,24.0,0.8277971551316035,season+player,-0.66,-0.5278971396519144,season+player,,,,,,,,,,,,,,,,,,,,,,,,,1.8,-0.4230721360539045,season+player,0.3,-0.47064308522028664,season+player
1626155,2017-18,Sam Dekker,Garbage Time,883.3,-0.0486206237461064,0.2501915682868037,70.86154347974704,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.3424657534246575,0.556077186330048,season+player,25.0,0.7859231643667256,season+player,-0.24,-1.0085813789398772,season+player,,,,,,,,,,,,,,,,,,,,,,,,,1.6,-1.475402248101933,season+player,0.3,-1.4706430852202867,season+player
1626155,2018-19,Sam Dekker,Rotation,789.6,0.7386717376416886,1.1047175606516944,82.16774712323918,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.5319148936170213,1.3892105920297295,season+player,25.0,0.8897579127892287,season+player,-0.1,0.16452387463080195,season+player,,,,,,,,,,,,,,,,,,,,,,,,,2.0,-0.370742024005876,season+player,0.4,-0.3522699938569243,season+player
1626155,2021-22,Sam Dekker,Too Few Games,0.9,-1.7231314228581118,-1.5673200354261791,33.821401049811065,9,Rim Shot Creation | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.0,-1.743696367950601,season+player,0.0,-1.659261028651403,season+player,,,season+player,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1.8940431444861607,season+player,0.0,-1.8257623593103736,season+player
1626156,2015-16,DAngelo Russell,Starter,2256.0,0.07745085603969386,0.3870293704254761,74.06740981809382,9,Drving Dunk_PG | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,,,season+player,2.0,-0.5353395133361523,season+player,0.21,0.5478283646801628,season+player,,,,,,,,,,,,,,,,,,,,,,,,,5.4,0.5188698808106081,season+player,1.1,0.47634164568661175,season+player
1626156,2016-17,DAngelo Russell,Starter,1808.1,0.16857106068734118,0.48593110899152464,75.6020843159029,9,Drving Dunk_PG | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,,,season+player,4.0,-0.4114179980209018,season+player,0.31,0.671474974373505,season+player,,,,,,,,,,,,,,,,,,,,,,,,,6.3,0.7543553850267362,season+player,1.3,0.7130878284133363,season+player
1626156,2017-18,DAngelo Russell,Key Rotation,1233.6,0.4058758727553211,0.7435014093916196,78.22629645685247,9,Drving Dunk_PG | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,,,season+player,2.0,-0.5353395133361523,season+player,0.8,1.2773433618708818,season+player,,,,,,,,,,,,,,,,,,,,,,,,,9.7,1.6439672898432203,season+player,2.0,1.541699467956872,season+player
1626156,2018-19,DAngelo Russell,Star,2446.2,0.5909309612409741,0.944359935253124,80.31008160493835,9,Drving Dunk_PG | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,,,season+player,2.0,-0.5353395133361523,season+player,0.92,1.4257192935028926,season+player,,,,,,,,,,,,,,,,,,,,,,,,,12.0,2.245763578395548,season+player,3.2,2.9621765643172195,season+player
1626156,2019-20,DAngelo Russell,Starter,1453.4999999999998,0.18961242450181526,0.5087693748964286,75.8347681873461,9,Drving Dunk_PG | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,,,season+player,3.0,-0.47337875567852705,season+player,-0.01,0.2758058233548099,season+player,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.4608118976751208,season+player,2.1,1.6600725593202343,season+player
1626156,2020-21,DAngelo Russell,Starter,1197.0,0.01574480877489537,0.3200537158148835,72.4982893466378,9,Drving Dunk_PG | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,,,season+player,1.0,-0.5973002709937776,season+player,-0.22,0.016147942998791326,season+player,,,,,,,,,,,,,,,,,,,,,,,,,6.8,0.8851806651468074,season+player,1.6,1.0682071025034232,season+player
1626156,2021-22,DAngelo Russell,Star,2073.5,0.15236249266955743,0.4683383526668026,75.4228434458632,9,Drving Dunk_PG | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,,,season+player,5.0,-0.3494572403632765,season+player,0.12,0.4365464159561548,season+player,,,,,,,,,,,,,,,,,,,,,,,,,6.1,0.7020252729787076,season+player,1.6,1.0682071025034232,season+player
1626156,2022-23,DAngelo Russell,Starter,2307.5,0.0886932289014415,0.3992318256979831,74.35329164308592,9,Drving Dunk_PG | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,,,season+player,0.0,-0.6592610286514028,season+player,0.05,0.3499937891708153,season+player,,,,,,,,,,,,,,,,,,,,,,,,,7.4,1.042171001290893,season+player,1.6,1.0682071025034232,season+player
1626156,2023-24,DAngelo Russell,Starter,2485.2000000000003,0.11118934105745656,0.42364907335244345,74.92534432960294,9,Drving Dunk_PG | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,,,season+player,1.0,-0.5973002709937776,season+player,0.07,0.37472311110948375,season+player,,,,,,,,,,,,,,,,,,,,,,,,,7.1,0.9636758332188501,season+player,1.7,1.1865801938667855,season+player
1626156,2024-25,DAngelo Russell,Key Rotation,1479.0,0.08993911506312645,0.40058410873907707,74.38497322970602,9,Drving Dunk_PG | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,,,season+player,0.0,-0.6592610286514028,season+player,0.21,0.5478283646801628,season+player,,,,,,,,,,,,,,,,,,,,,,,,,6.1,0.7020252729787076,season+player,1.4,0.8314609197766983,season+player
1626156,2025-26,DAngelo Russell,Rotation,494.0,-0.023916086850232943,0.27700583696540315,71.48975410576246,9,Drving Dunk_PG | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,,,season+player,0.0,-0.6592610286514028,season+player,-0.21,0.028512603968125556,season+player,,,,,,,,,,,,,,,,,,,,,,,,,5.8,0.623530104906665,season+player,1.5,0.9498340111400607,season+player
1626157,2015-16,Karl-Anthony Towns,Starter,2624.0,0.579957401518944,0.9324492493743565,80.17210207074841,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.35365853658536583,0.6744266498314431,season+player,29.0,1.1376009434197296,season+player,0.1,0.4118170940174864,season+player,,,,,,,,,,,,,,,,,,,,,,,,,1.9,-0.3969070800298903,season+player,0.6,-0.11552381113019979,season+player
1626157,2016-17,Karl-Anthony Towns,Star,3034.0,1.892574733463047,2.3571622063217355,93.27158810132758,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.8048780487804879,2.4837560173464652,season+player,66.0,3.0,season+player,0.47,0.8693095498828525,season+player,,,,,,,,,,,,,,,,,,,,,,,,,3.5,0.021733816354337555,season+player,1.0,0.35796855432324937,season+player
1626157,2017-18,Karl-Anthony Towns,Star,2919.2000000000003,1.044654927762594,1.4368312734332283,86.01512382799939,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.5609756097560976,1.505740143014021,season+player,46.0,2.190933823599359,season+player,-0.39,-0.19405129347989042,season+player,,,,,,,,,,,,,,,,,,,,,,,,,2.6,-0.21375168786179058,season+player,0.8,0.12122237159652484,season+player
1626157,2018-19,Karl-Anthony Towns,Star,2541.0,1.9150513495839594,2.3815582930078434,93.4100703211587,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.8051948051948052,2.4850261678326113,season+player,62.0,3.0,season+player,0.51,0.9187681937601894,season+player,,,,,,,,,,,,,,,,,,,,,,,,,3.6,0.04789887237835182,season+player,1.1,0.47634164568661175,season+player
1626157,2019-20,Karl-Anthony Towns,Star,1186.5,1.411216833529715,1.8346970367141757,90.30586095817496,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.8,2.464195699859816,season+player,28.0,1.0756401857621045,season+player,0.25,0.5972870085574996,season+player,,,,,,,,,,,,,,,,,,,,,,,,,4.1,0.17872415249842288,season+player,1.1,0.47634164568661175,season+player
1626157,2020-21,Karl-Anthony Towns,Star,1689.9999999999998,1.4695308489459342,1.8979909848537047,90.66514343462347,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.7,2.0632091913835136,season+player,35.0,1.5093654893654813,season+player,0.42,0.8074862450361814,season+player,,,,,,,,,,,,,,,,,,,,,,,,,5.6,0.5711999928586364,season+player,1.6,1.0682071025034232,season+player
1626157,2021-22,Karl-Anthony Towns,Star,2479.0,2.3768208942941373,2.8827622901376775,96.2551103066204,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.9324324324324325,2.9952318867608647,season+player,69.0,3.0,season+player,0.75,1.2155200570242106,season+player,,,,,,,,,,,,,,,,,,,,,,,,,7.9,1.1729962814109642,season+player,2.3,1.8968187420469587,season+player
1626157,2022-23,Karl-Anthony Towns,Star,957.0,0.63267029374266,0.989663746487592,80.83490434267036,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.4482758620689655,1.053829359701788,season+player,13.0,0.14622882089772554,season+player,-0.25,-0.02094603990921133,season+player,,,,,,,,,,,,,,,,,,,,,,,,,7.3,1.0160059452668786,season+player,1.9,1.4233263765935096,season+player
1626157,2023-24,Karl-Anthony Towns,Star,2027.4,1.4048823581435212,1.827821606275658,90.26683318779233,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.5161290322580645,1.325911417733539,season+player,32.0,1.3234832163926056,season+player,0.74,1.2031553960548764,season+player,,,,,,,,,,,,,,,,,,,,,,,,,9.5,1.5916371777951919,season+player,2.8,2.48868419886377,season+player
1626157,2024-25,Karl-Anthony Towns,Star,2520.0,1.5529719534717048,1.9885578392344818,91.1792381416616,0,,0.7777777777777778,2.3750875868650825,season+player,56.0,2.810541400175612,season+player,0.93,1.4380839544722268,season+player,67.0,0.10955020012045424,season+player,2475.4,1.084807337299181,season+player,33.451351351351356,-0.8602632176700801,season+player,28.759459459459457,-1.5526286966948593,season+player,29.39324324324324,0.017307247229880415,season+player,32.877027027027026,-0.41705325358095235,season+player,0.3638783783783784,-1.103871604130189,season+player,4.42054054054054,-0.03585151576150994,season+player,8.0,1.1991613374349783,season+player,2.6,2.251938016137046,season+player
1626157,2025-26,Karl-Anthony Towns,Star,2325.0,1.6894597433658185,2.1367014893257457,92.02016241703745,0,,0.8133333333333334,2.5176605676566566,season+player,61.0,3.0,season+player,1.23,1.8090237835522531,season+player,72.3,0.37168524474646386,season+player,2468.0000000000014,1.0792820558791867,season+player,34.76056338028171,-0.7193345163447561,season+player,27.580281690140833,-1.6461894975496536,season+player,33.921126760563396,0.36764591416507586,season+player,34.960563380281684,-0.19343298193944788,season+player,0.3672957746478873,-1.019897644116472,season+player,4.214239436619721,-0.23665222883016884,season+player,6.7,0.8590156091227933,season+player,1.9,1.4233263765935096,season+player
1626158,2015-16,Richaun Holmes,Rotation,703.8000000000001,0.16447003218855172,0.48147985857996556,75.55673349185884,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.37254901960784315,0.7501749381375835,season+player,19.0,0.5179933668434771,season+player,-0.75,-0.6391790883759224,season+player,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-0.7370528083420753,season+player,0.1,-0.7073892679470112,season+player
1626158,2016-17,Richaun Holmes,Key Rotation,1191.3,0.5756467129230209,0.9277704341960739,80.11790026025393,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.543859649122807,1.4371074500784107,season+player,31.0,1.2615224587349803,season+player,-0.9,-0.8246490029159357,season+player,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-0.7108877523180611,season+player,0.2,-0.5890161765836489,season+player
