NBA ID,Season,Player,Layup Rating,,Layup,Finishing Talent,Rim Shot Creation,Drives Per 75 Possessions,Rim Shot Making,Rim Shot Making Efficiency,Paint Shooting Talent,Rim Makes Consistency,DRIVES,DRIVE_FGM,Stable Rim FG%,Contact Finish Rate,Rim Attempt Consistency,less_than_5ft_FGM,Rim FG%,Drive Foul Drawn Rate,less_than_5ft_FG_PCT
203948,2016-17,Johnny OBryant,52.14010022372038,-1.3629609798831215,-1.686806718438562,-1.1042357971761276,0.021130249304168843,-1.717984507517829,-1.1209178904912231,-1.6933226675693454,-1.3920145284292023,-2.0548085015764865,-1.7635940930788554,-1.4711516863400655,-1.5725434244837837,-2.4236576121572746,-2.0551759421634297,-1.0276452499732078,0.014876042725818127,-1.924103903776602,-1.141798739728867
203948,2017-18,Johnny OBryant,70.64963597875595,-0.21070867231670576,-0.4871323796805408,-0.1969977182606606,-0.4418066019987579,-0.5844295101345002,-0.24414562238871884,-0.3079238953142775,-0.05683463006307378,-0.2633680413336352,-0.6852046805738384,-0.5893766529597008,-0.43897665772597894,-0.7592986662904911,-0.4647331886232348,-0.027645249973207827,-0.02889292875910849,-0.9241039037766019,-0.1417987397288669
203949,2014-15,James Michael McAdoo,52.59087933471654,-1.3390423458292824,-1.6619036904262874,,,,,,,,-1.6590748764054994,-1.5893766529597007,,,,-1.0276452499732078,,,-1.141798739728867
203949,2015-16,James Michael McAdoo,54.13863983354467,-1.2569171628485363,-1.5763985680317902,0.07913921222602807,-1.4789091250666409,-1.880754660578761,-1.4906010861837102,-2.2188664479171654,-1.4168426690489155,-1.32723867496727,-1.8158537014155334,-1.707601619579336,-1.8283577404775424,-1.3161712493973463,-1.7279217473860191,-1.0276452499732078,-1.0088900232134232,0.3830992716464171,-1.141798739728867
203949,2016-17,James Michael McAdoo,49.40382353050258,-1.508149608412281,-1.8379707220010921,-1.312950119616327,-2.282797124870773,-1.9245773940951656,-1.6292322845683929,-2.300617702637937,-1.6527100049361914,-1.2647565333691497,-1.8158537014155334,-1.8258265861989713,-1.1129831930967633,-1.5380671373168522,-1.3868155232000414,-1.0276452499732078,0.14265441419663927,-1.1044924199563244,-1.141798739728867
203949,2017-18,James Michael McAdoo,28.241760432207073,-2.6310224983157737,-3.00705650543454,-3.052236139951322,,-2.195860982530052,,,-2.7823904031331432,,-1.8942431139205504,-1.8258265861989713,-1.1854261852365893,-2.4236576121572746,,-1.0276452499732078,-4.5588174368211565,-1.924103903776602,-1.141798739728867
203950,2014-15,Jarnell Stokes,50.22131199654873,-1.4647731364648953,-1.7928090504128265,,,,,,,,-1.8681133097522116,-1.707601619579336,,,,-1.0276452499732078,,,-1.141798739728867
203950,2015-16,Jarnell Stokes,50.358033982001146,-1.45751857861743,-1.7852559243904358,-1.4404977611075598,-1.8251993403668823,-1.7722412252048063,4.3656002578549174e-05,-1.1444213858727335,-1.5782255830770517,-1.9603910431615512,-1.8681133097522116,-1.707601619579336,-1.479725840804631,-2.4236576121572746,-2.5884790743932835,-1.0276452499732078,0.043930972448034664,-1.924103903776602,-1.141798739728867
203950,2016-17,Jarnell Stokes,49.97563928730299,-1.4778086908775179,-1.8063810953700077,-1.4868787216498263,-1.4912766327559352,-2.195860982530052,0.00011690783209683204,-1.4597476540814254,-2.6458356297247203,-1.31613073868316,-1.8942431139205504,-1.8258265861989713,-1.527266554396392,-2.4236576121572746,-1.8023764054570715,,0.015340974505662896,-1.924103903776602,
203951,2015-16,Keith Appling,60.93115632455429,-0.8965018013334566,-1.2011499721604264,-1.4404977611075598,-1.3181315251058145,0.01301193914664641,6.236571796935595e-05,-1.2612088926166933,-1.342358247189776,-1.2439291528364422,-1.5806854639004824,-1.5893766529597007,-1.5929180160231087,-2.4236576121572746,-1.7123382143013826,-1.0276452499732078,0.06275853206862095,0.03407302383845874,-1.141798739728867
