NBA_ID,Season,Player,FT_PCT,MatchedBy,SourcePlayerID,SourcePlayer,SourceTeam,SourceFile
1627885,2023-24,Shaquille Harrison,0.0,season+player,1627885,Shaquille Harrison,MEM,general_traditional.csv
1627936,2017-18,Alex Caruso,0.7,season+player,1627936,Alex Caruso,LAL,general_traditional.csv
1627936,2018-19,Alex Caruso,0.797,season+player,1627936,Alex Caruso,LAL,general_traditional.csv
1627936,2019-20,Alex Caruso,0.734,season+player,1627936,Alex Caruso,LAL,general_traditional.csv
1627936,2020-21,Alex Caruso,0.645,season+player,1627936,Alex Caruso,LAL,general_traditional.csv
1627936,2021-22,Alex Caruso,0.795,season+player,1627936,Alex Caruso,CHI,general_traditional.csv
1627936,2022-23,Alex Caruso,0.808,season+player,1627936,Alex Caruso,CHI,general_traditional.csv
1627936,2023-24,Alex Caruso,0.76,season+player,1627936,Alex Caruso,CHI,general_traditional.csv
1627936,2024-25,Alex Caruso,0.824,season+player,1627936,Alex Caruso,OKC,general_traditional.csv
1627936,2025-26,Alex Caruso,0.804,season+player,1627936,Alex Caruso,OKC,general_traditional.csv
1627982,2017-18,Josh Gray,0.636,season+player,1627982,Josh Gray,PHX,general_traditional.csv
1627982,2019-20,Josh Gray,0.0,season+player,1627982,Josh Gray,NOP,general_traditional.csv
1627988,2017-18,Myke Henry,0.6,season+player,1627988,Myke Henry,MEM,general_traditional.csv
1628021,2016-17,David Nwaba,0.641,season+player,1628021,David Nwaba,LAL,general_traditional.csv
1628021,2017-18,David Nwaba,0.655,season+player,1628021,David Nwaba,CHI,general_traditional.csv
1628021,2018-19,David Nwaba,0.682,season+player,1628021,David Nwaba,CLE,general_traditional.csv
1628021,2019-20,David Nwaba,0.667,season+player,1628021,David Nwaba,HOU,general_traditional.csv
1628021,2020-21,David Nwaba,0.691,season+player,1628021,David Nwaba,HOU,general_traditional.csv
1628021,2021-22,David Nwaba,0.716,season+player,1628021,David Nwaba,HOU,general_traditional.csv
1628035,2017-18,Alfonzo McKinnie,0.667,season+player,1628035,Alfonzo McKinnie,TOR,general_traditional.csv
1628035,2018-19,Alfonzo McKinnie,0.563,season+player,1628035,Alfonzo McKinnie,GSW,general_traditional.csv
1628035,2019-20,Alfonzo McKinnie,0.71,season+player,1628035,Alfonzo McKinnie,CLE,general_traditional.csv
1628035,2020-21,Alfonzo McKinnie,0.556,season+player,1628035,Alfonzo McKinnie,LAL,general_traditional.csv
1628035,2021-22,Alfonzo McKinnie,0.25,season+player,1628035,Alfonzo McKinnie,CHI,general_traditional.csv
1628070,2018-19,Jordan Loyd,0.818,season+player,1628070,Jordan Loyd,TOR,general_traditional.csv
1628221,2021-22,Gabe York,0.6,season+player,1628221,Gabe York,IND,general_traditional.csv
1628221,2022-23,Gabe York,1.0,season+player,1628221,Gabe York,IND,general_traditional.csv
1628238,2021-22,Paris Bass,1.0,season+player,1628238,Paris Bass,PHX,general_traditional.csv
1628249,2018-19,Mitchell Creek,0.714,season+player,1628249,Mitchell Creek,MIN,general_traditional.csv
1628365,2017-18,Markelle Fultz,0.476,season+player,1628365,Markelle Fultz,PHI,general_traditional.csv
1628365,2018-19,Markelle Fultz,0.568,season+player,1628365,Markelle Fultz,ORL,general_traditional.csv
1628365,2019-20,Markelle Fultz,0.73,season+player,1628365,Markelle Fultz,ORL,general_traditional.csv
1628365,2020-21,Markelle Fultz,0.895,season+player,1628365,Markelle Fultz,ORL,general_traditional.csv
1628365,2021-22,Markelle Fultz,0.806,season+player,1628365,Markelle Fultz,ORL,general_traditional.csv
1628365,2022-23,Markelle Fultz,0.783,season+player,1628365,Markelle Fultz,ORL,general_traditional.csv
1628365,2023-24,Markelle Fultz,0.697,season+player,1628365,Markelle Fultz,ORL,general_traditional.csv
1628365,2024-25,Markelle Fultz,1.0,season+player,1628365,Markelle Fultz,SAC,general_traditional.csv
1628366,2017-18,Lonzo Ball,0.451,season+player,1628366,Lonzo Ball,LAL,general_traditional.csv
1628366,2018-19,Lonzo Ball,0.417,season+player,1628366,Lonzo Ball,LAL,general_traditional.csv
1628366,2019-20,Lonzo Ball,0.566,season+player,1628366,Lonzo Ball,NOP,general_traditional.csv
1628366,2020-21,Lonzo Ball,0.781,season+player,1628366,Lonzo Ball,NOP,general_traditional.csv
1628366,2021-22,Lonzo Ball,0.75,season+player,1628366,Lonzo Ball,CHI,general_traditional.csv
1628366,2024-25,Lonzo Ball,0.815,season+player,1628366,Lonzo Ball,CHI,general_traditional.csv
1628366,2025-26,Lonzo Ball,0.667,season+player,1628366,Lonzo Ball,CLE,general_traditional.csv
1628367,2017-18,Josh Jackson,0.634,season+player,1628367,Josh Jackson,PHX,general_traditional.csv
1628367,2018-19,Josh Jackson,0.671,season+player,1628367,Josh Jackson,PHX,general_traditional.csv
1628367,2019-20,Josh Jackson,0.7,season+player,1628367,Josh Jackson,MEM,general_traditional.csv
1628367,2020-21,Josh Jackson,0.729,season+player,1628367,Josh Jackson,DET,general_traditional.csv
1628367,2021-22,Josh Jackson,0.714,season+player,1628367,Josh Jackson,SAC,general_traditional.csv
1628368,2017-18,DeAaron Fox,0.723,season+player,1628368,De'Aaron Fox,SAC,general_traditional.csv
1628368,2018-19,DeAaron Fox,0.727,season+player,1628368,De'Aaron Fox,SAC,general_traditional.csv
1628368,2019-20,DeAaron Fox,0.705,season+player,1628368,De'Aaron Fox,SAC,general_traditional.csv
1628368,2020-21,DeAaron Fox,0.719,season+player,1628368,De'Aaron Fox,SAC,general_traditional.csv
1628368,2021-22,DeAaron Fox,0.75,season+player,1628368,De'Aaron Fox,SAC,general_traditional.csv
1628368,2022-23,DeAaron Fox,0.78,season+player,1628368,De'Aaron Fox,SAC,general_traditional.csv
1628368,2023-24,DeAaron Fox,0.738,season+player,1628368,De'Aaron Fox,SAC,general_traditional.csv
1628368,2024-25,DeAaron Fox,0.827,season+player,1628368,De'Aaron Fox,SAS,general_traditional.csv
1628368,2025-26,DeAaron Fox,0.76,season+player,1628368,De'Aaron Fox,SAS,general_traditional.csv
1628369,2017-18,Jayson Tatum,0.826,season+player,1628369,Jayson Tatum,BOS,general_traditional.csv
1628369,2018-19,Jayson Tatum,0.855,season+player,1628369,Jayson Tatum,BOS,general_traditional.csv
1628369,2019-20,Jayson Tatum,0.812,season+player,1628369,Jayson Tatum,BOS,general_traditional.csv
1628369,2020-21,Jayson Tatum,0.868,season+player,1628369,Jayson Tatum,BOS,general_traditional.csv
1628369,2021-22,Jayson Tatum,0.853,season+player,1628369,Jayson Tatum,BOS,general_traditional.csv
1628369,2022-23,Jayson Tatum,0.854,season+player,1628369,Jayson Tatum,BOS,general_traditional.csv
1628369,2023-24,Jayson Tatum,0.833,season+player,1628369,Jayson Tatum,BOS,general_traditional.csv
1628369,2024-25,Jayson Tatum,0.814,season+player,1628369,Jayson Tatum,BOS,general_traditional.csv
1628370,2017-18,Malik Monk,0.842,season+player,1628370,Malik Monk,CHA,general_traditional.csv
1628370,2018-19,Malik Monk,0.882,season+player,1628370,Malik Monk,CHA,general_traditional.csv
1628370,2019-20,Malik Monk,0.82,season+player,1628370,Malik Monk,CHA,general_traditional.csv
1628370,2020-21,Malik Monk,0.819,season+player,1628370,Malik Monk,CHA,general_traditional.csv
1628370,2021-22,Malik Monk,0.795,season+player,1628370,Malik Monk,LAL,general_traditional.csv
1628370,2022-23,Malik Monk,0.889,season+player,1628370,Malik Monk,SAC,general_traditional.csv
1628370,2023-24,Malik Monk,0.829,season+player,1628370,Malik Monk,SAC,general_traditional.csv
1628370,2024-25,Malik Monk,0.865,season+player,1628370,Malik Monk,SAC,general_traditional.csv
1628370,2025-26,Malik Monk,0.879,season+player,1628370,Malik Monk,SAC,general_traditional.csv
1628371,2017-18,Jonathan Isaac,0.76,season+player,1628371,Jonathan Isaac,ORL,general_traditional.csv
1628371,2018-19,Jonathan Isaac,0.815,season+player,1628371,Jonathan Isaac,ORL,general_traditional.csv
1628371,2019-20,Jonathan Isaac,0.779,season+player,1628371,Jonathan Isaac,ORL,general_traditional.csv
1628371,2022-23,Jonathan Isaac,0.556,season+player,1628371,Jonathan Isaac,ORL,general_traditional.csv
1628371,2023-24,Jonathan Isaac,0.72,season+player,1628371,Jonathan Isaac,ORL,general_traditional.csv
1628371,2024-25,Jonathan Isaac,0.682,season+player,1628371,Jonathan Isaac,ORL,general_traditional.csv
1628371,2025-26,Jonathan Isaac,0.603,season+player,1628371,Jonathan Isaac,ORL,general_traditional.csv
1628372,2017-18,Dennis Smith Jr,0.694,season+player,1628372,Dennis Smith Jr.,DAL,general_traditional.csv
1628372,2018-19,Dennis Smith Jr,0.635,season+player,1628372,Dennis Smith Jr.,NYK,general_traditional.csv
1628372,2019-20,Dennis Smith Jr,0.509,season+player,1628372,Dennis Smith Jr.,NYK,general_traditional.csv
1628372,2020-21,Dennis Smith Jr,0.731,season+player,1628372,Dennis Smith Jr.,DET,general_traditional.csv
1628372,2021-22,Dennis Smith Jr,0.656,season+player,1628372,Dennis Smith Jr.,POR,general_traditional.csv
1628372,2022-23,Dennis Smith Jr,0.736,season+player,1628372,Dennis Smith Jr.,CHA,general_traditional.csv
1628372,2023-24,Dennis Smith Jr,0.741,season+player,1628372,Dennis Smith Jr.,BKN,general_traditional.csv
1628373,2017-18,Frank Ntilikina,0.721,season+player,1628373,Frank Ntilikina,NYK,general_traditional.csv
1628373,2018-19,Frank Ntilikina,0.767,season+player,1628373,Frank Ntilikina,NYK,general_traditional.csv
1628373,2019-20,Frank Ntilikina,0.864,season+player,1628373,Frank Ntilikina,NYK,general_traditional.csv
1628373,2020-21,Frank Ntilikina,0.444,season+player,1628373,Frank Ntilikina,NYK,general_traditional.csv
1628373,2021-22,Frank Ntilikina,0.96,season+player,1628373,Frank Ntilikina,DAL,general_traditional.csv
1628373,2022-23,Frank Ntilikina,0.667,season+player,1628373,Frank Ntilikina,DAL,general_traditional.csv
1628374,2017-18,Lauri Markkanen,0.843,season+player,1628374,Lauri Markkanen,CHI,general_traditional.csv
1628374,2018-19,Lauri Markkanen,0.872,season+player,1628374,Lauri Markkanen,CHI,general_traditional.csv
1628374,2019-20,Lauri Markkanen,0.824,season+player,1628374,Lauri Markkanen,CHI,general_traditional.csv
1628374,2020-21,Lauri Markkanen,0.826,season+player,1628374,Lauri Markkanen,CHI,general_traditional.csv
1628374,2021-22,Lauri Markkanen,0.868,season+player,1628374,Lauri Markkanen,CLE,general_traditional.csv
1628374,2022-23,Lauri Markkanen,0.875,season+player,1628374,Lauri Markkanen,UTA,general_traditional.csv
1628374,2023-24,Lauri Markkanen,0.899,season+player,1628374,Lauri Markkanen,UTA,general_traditional.csv
1628374,2024-25,Lauri Markkanen,0.876,season+player,1628374,Lauri Markkanen,UTA,general_traditional.csv
1628374,2025-26,Lauri Markkanen,0.896,season+player,1628374,Lauri Markkanen,UTA,general_traditional.csv
1628378,2017-18,Donovan Mitchell,0.805,season+player,1628378,Donovan Mitchell,UTA,general_traditional.csv
1628378,2018-19,Donovan Mitchell,0.806,season+player,1628378,Donovan Mitchell,UTA,general_traditional.csv
1628378,2019-20,Donovan Mitchell,0.863,season+player,1628378,Donovan Mitchell,UTA,general_traditional.csv
1628378,2020-21,Donovan Mitchell,0.845,season+player,1628378,Donovan Mitchell,UTA,general_traditional.csv
1628378,2021-22,Donovan Mitchell,0.853,season+player,1628378,Donovan Mitchell,UTA,general_traditional.csv
1628378,2022-23,Donovan Mitchell,0.867,season+player,1628378,Donovan Mitchell,CLE,general_traditional.csv
1628378,2023-24,Donovan Mitchell,0.865,season+player,1628378,Donovan Mitchell,CLE,general_traditional.csv
1628378,2024-25,Donovan Mitchell,0.823,season+player,1628378,Donovan Mitchell,CLE,general_traditional.csv
1628378,2025-26,Donovan Mitchell,0.865,season+player,1628378,Donovan Mitchell,CLE,general_traditional.csv
1628379,2017-18,Luke Kennard,0.855,season+player,1628379,Luke Kennard,DET,general_traditional.csv
1628379,2018-19,Luke Kennard,0.836,season+player,1628379,Luke Kennard,DET,general_traditional.csv
1628379,2019-20,Luke Kennard,0.893,season+player,1628379,Luke Kennard,DET,general_traditional.csv
1628379,2020-21,Luke Kennard,0.839,season+player,1628379,Luke Kennard,LAC,general_traditional.csv
1628379,2021-22,Luke Kennard,0.896,season+player,1628379,Luke Kennard,LAC,general_traditional.csv
1628379,2022-23,Luke Kennard,0.949,season+player,1628379,Luke Kennard,MEM,general_traditional.csv
1628379,2023-24,Luke Kennard,0.889,season+player,1628379,Luke Kennard,MEM,general_traditional.csv
1628379,2024-25,Luke Kennard,0.895,season+player,1628379,Luke Kennard,MEM,general_traditional.csv
1628379,2025-26,Luke Kennard,0.913,season+player,1628379,Luke Kennard,LAL,general_traditional.csv
1628380,2017-18,Zach Collins,0.643,season+player,1628380,Zach Collins,POR,general_traditional.csv
1628380,2018-19,Zach Collins,0.746,season+player,1628380,Zach Collins,POR,general_traditional.csv
1628380,2019-20,Zach Collins,0.75,season+player,1628380,Zach Collins,POR,general_traditional.csv
1628380,2021-22,Zach Collins,0.8,season+player,1628380,Zach Collins,SAS,general_traditional.csv
1628380,2022-23,Zach Collins,0.761,season+player,1628380,Zach Collins,SAS,general_traditional.csv
1628380,2023-24,Zach Collins,0.753,season+player,1628380,Zach Collins,SAS,general_traditional.csv
1628380,2024-25,Zach Collins,0.885,season+player,1628380,Zach Collins,CHI,general_traditional.csv
1628380,2025-26,Zach Collins,0.7,season+player,1628380,Zach Collins,CHI,general_traditional.csv
1628381,2017-18,John Collins,0.715,season+player,1628381,John Collins,ATL,general_traditional.csv
1628381,2018-19,John Collins,0.763,season+player,1628381,John Collins,ATL,general_traditional.csv
1628381,2019-20,John Collins,0.8,season+player,1628381,John Collins,ATL,general_traditional.csv
1628381,2020-21,John Collins,0.833,season+player,1628381,John Collins,ATL,general_traditional.csv
1628381,2021-22,John Collins,0.793,season+player,1628381,John Collins,ATL,general_traditional.csv
1628381,2022-23,John Collins,0.803,season+player,1628381,John Collins,ATL,general_traditional.csv
1628381,2023-24,John Collins,0.795,season+player,1628381,John Collins,UTA,general_traditional.csv
1628381,2024-25,John Collins,0.848,season+player,1628381,John Collins,UTA,general_traditional.csv
1628381,2025-26,John Collins,0.766,season+player,1628381,John Collins,LAC,general_traditional.csv
1628382,2017-18,Justin Jackson,0.722,season+player,1628382,Justin Jackson,SAC,general_traditional.csv
1628382,2018-19,Justin Jackson,0.785,season+player,1628382,Justin Jackson,DAL,general_traditional.csv
1628382,2019-20,Justin Jackson,0.84,season+player,1628382,Justin Jackson,DAL,general_traditional.csv
1628382,2020-21,Justin Jackson,0.838,season+player,1628382,Justin Jackson,MIL,general_traditional.csv
1628382,2021-22,Justin Jackson,1.0,season+player,1628382,Justin Jackson,PHX,general_traditional.csv
1628382,2022-23,Justin Jackson,0.5,season+player,1628382,Justin Jackson,BOS,general_traditional.csv
1628383,2017-18,Justin Patton,0.0,season+player,1628383,Justin Patton,MIN,general_traditional.csv
1628383,2018-19,Justin Patton,0.5,season+player,1628383,Justin Patton,PHI,general_traditional.csv
1628383,2019-20,Justin Patton,0.0,season+player,1628383,Justin Patton,DET,general_traditional.csv
1628383,2020-21,Justin Patton,0.75,season+player,1628383,Justin Patton,HOU,general_traditional.csv
1628384,2017-18,OG Anunoby,0.629,season+player,1628384,OG Anunoby,TOR,general_traditional.csv
1628384,2018-19,OG Anunoby,0.581,season+player,1628384,OG Anunoby,TOR,general_traditional.csv
1628384,2019-20,OG Anunoby,0.706,season+player,1628384,OG Anunoby,TOR,general_traditional.csv
1628384,2020-21,Xavier Tillman,0.642,season+player,1630214,Xavier Tillman,MEM,general_traditional.csv
1628384,2021-22,OG Anunoby,0.754,season+player,1628384,OG Anunoby,TOR,general_traditional.csv
1628384,2022-23,OG Anunoby,0.838,season+player,1628384,OG Anunoby,TOR,general_traditional.csv
1628384,2023-24,OG Anunoby,0.753,season+player,1628384,OG Anunoby,NYK,general_traditional.csv
1628384,2024-25,OG Anunoby,0.81,season+player,1628384,OG Anunoby,NYK,general_traditional.csv
1628384,2025-26,OG Anunoby,0.828,season+player,1628384,OG Anunoby,NYK,general_traditional.csv
1628385,2018-19,Harry Giles,0.637,season+player,1628385,Harry Giles III,SAC,general_traditional.csv
1628385,2019-20,Harry Giles,0.776,season+player,1628385,Harry Giles III,SAC,general_traditional.csv
1628385,2020-21,Harry Giles,0.593,season+player,1628385,Harry Giles III,POR,general_traditional.csv
1628385,2023-24,Harry Giles,0.538,season+player,1628385,Harry Giles III,LAL,general_traditional.csv
1628386,2017-18,Jarrett Allen,0.776,season+player,1628386,Jarrett Allen,BKN,general_traditional.csv
1628386,2018-19,Jarrett Allen,0.709,season+player,1628386,Jarrett Allen,BKN,general_traditional.csv
1628386,2019-20,Jarrett Allen,0.633,season+player,1628386,Jarrett Allen,BKN,general_traditional.csv
1628386,2020-21,Jarrett Allen,0.703,season+player,1628386,Jarrett Allen,CLE,general_traditional.csv
1628386,2021-22,Jarrett Allen,0.708,season+player,1628386,Jarrett Allen,CLE,general_traditional.csv
1628386,2022-23,Jarrett Allen,0.733,season+player,1628386,Jarrett Allen,CLE,general_traditional.csv
1628386,2023-24,Jarrett Allen,0.742,season+player,1628386,Jarrett Allen,CLE,general_traditional.csv
1628386,2024-25,Jarrett Allen,0.718,season+player,1628386,Jarrett Allen,CLE,general_traditional.csv
1628386,2025-26,Jarrett Allen,0.709,season+player,1628386,Jarrett Allen,CLE,general_traditional.csv
1628387,2017-18,Ike Anigbogu,0.833,season+player,1628387,Ike Anigbogu,IND,general_traditional.csv
1628387,2018-19,Ike Anigbogu,0.0,season+player,1628387,Ike Anigbogu,IND,general_traditional.csv
1628388,2017-18,TJ Leaf,0.625,season+player,1628388,T.J. Leaf,IND,general_traditional.csv
1628388,2018-19,TJ Leaf,0.613,season+player,1628388,T.J. Leaf,IND,general_traditional.csv
1628388,2019-20,TJ Leaf,0.438,season+player,1628388,T.J. Leaf,IND,general_traditional.csv
1628388,2020-21,TJ Leaf,1.0,season+player,1628388,T.J. Leaf,POR,general_traditional.csv
1628389,2017-18,Bam Adebayo,0.721,season+player,1628389,Bam Adebayo,MIA,general_traditional.csv
1628389,2018-19,Bam Adebayo,0.735,season+player,1628389,Bam Adebayo,MIA,general_traditional.csv
1628389,2019-20,Bam Adebayo,0.691,season+player,1628389,Bam Adebayo,MIA,general_traditional.csv
1628389,2020-21,Bam Adebayo,0.799,season+player,1628389,Bam Adebayo,MIA,general_traditional.csv
1628389,2021-22,Bam Adebayo,0.753,season+player,1628389,Bam Adebayo,MIA,general_traditional.csv
1628389,2022-23,Bam Adebayo,0.806,season+player,1628389,Bam Adebayo,MIA,general_traditional.csv
1628389,2023-24,Bam Adebayo,0.755,season+player,1628389,Bam Adebayo,MIA,general_traditional.csv
1628389,2024-25,Bam Adebayo,0.765,season+player,1628389,Bam Adebayo,MIA,general_traditional.csv
1628389,2025-26,Bam Adebayo,0.778,season+player,1628389,Bam Adebayo,MIA,general_traditional.csv
1628390,2017-18,Terrance Ferguson,0.9,season+player,1628390,Terrance Ferguson,OKC,general_traditional.csv
1628390,2018-19,Terrance Ferguson,0.725,season+player,1628390,Terrance Ferguson,OKC,general_traditional.csv
1628390,2019-20,Terrance Ferguson,0.75,season+player,1628390,Terrance Ferguson,OKC,general_traditional.csv
1628390,2020-21,Terrance Ferguson,0.0,season+player,1628390,Terrance Ferguson,PHI,general_traditional.csv
1628391,2017-18,DJ Wilson,0.5,season+player,1628391,D.J. Wilson,MIL,general_traditional.csv
1628391,2018-19,DJ Wilson,0.553,season+player,1628391,D.J. Wilson,MIL,general_traditional.csv
1628391,2019-20,DJ Wilson,0.611,season+player,1628391,D.J. Wilson,MIL,general_traditional.csv
1628391,2020-21,DJ Wilson,0.68,season+player,1628391,D.J. Wilson,HOU,general_traditional.csv
1628391,2021-22,DJ Wilson,0.8,season+player,1628391,D.J. Wilson,TOR,general_traditional.csv
1628391,2023-24,DJ Wilson,0.0,season+player,1628391,D.J. Wilson,PHI,general_traditional.csv
1628392,2018-19,Isaiah Hartenstein,0.786,season+player,1628392,Isaiah Hartenstein,HOU,general_traditional.csv
1628392,2019-20,Isaiah Hartenstein,0.679,season+player,1628392,Isaiah Hartenstein,HOU,general_traditional.csv
1628392,2020-21,Isaiah Hartenstein,0.648,season+player,1628392,Isaiah Hartenstein,CLE,general_traditional.csv
1628392,2021-22,Isaiah Hartenstein,0.689,season+player,1628392,Isaiah Hartenstein,LAC,general_traditional.csv
1628392,2022-23,Isaiah Hartenstein,0.676,season+player,1628392,Isaiah Hartenstein,NYK,general_traditional.csv
1628392,2023-24,Isaiah Hartenstein,0.707,season+player,1628392,Isaiah Hartenstein,NYK,general_traditional.csv
1628392,2024-25,Isaiah Hartenstein,0.675,season+player,1628392,Isaiah Hartenstein,OKC,general_traditional.csv
1628392,2025-26,Isaiah Hartenstein,0.61,season+player,1628392,Isaiah Hartenstein,OKC,general_traditional.csv
1628393,2017-18,Jawun Evans,0.776,season+player,1628393,Jawun Evans,LAC,general_traditional.csv
1628393,2018-19,Jawun Evans,0.0,season+player,1628393,Jawun Evans,OKC,general_traditional.csv
1628394,2019-20,Anzejs Pasecniks,0.586,season+player,1628394,Anzejs Pasecniks,WAS,general_traditional.csv
1628394,2020-21,Anzejs Pasecniks,0.0,season+player,1628394,Anzejs Pasecniks,WAS,general_traditional.csv
1628395,2017-18,Jordan Bell,0.682,season+player,1628395,Jordan Bell,GSW,general_traditional.csv
1628395,2018-19,Jordan Bell,0.61,season+player,1628395,Jordan Bell,GSW,general_traditional.csv
1628395,2019-20,Jordan Bell,0.613,season+player,1628395,Jordan Bell,CLE,general_traditional.csv
1628395,2020-21,Jordan Bell,0.5,season+player,1628395,Jordan Bell,GSW,general_traditional.csv
1628395,2021-22,Jordan Bell,0.0,season+player,1628395,Jordan Bell,CHI,general_traditional.csv
1628396,2017-18,Tony Bradley,1.0,season+player,1628396,Tony Bradley,UTA,general_traditional.csv
1628396,2018-19,Tony Bradley,0.5,season+player,1628396,Tony Bradley,UTA,general_traditional.csv
1628396,2019-20,Tony Bradley,0.652,season+player,1628396,Tony Bradley,UTA,general_traditional.csv
1628396,2020-21,Tony Bradley,0.691,season+player,1628396,Tony Bradley,OKC,general_traditional.csv
1628396,2021-22,Tony Bradley,0.655,season+player,1628396,Tony Bradley,CHI,general_traditional.csv
1628396,2022-23,Tony Bradley,1.0,season+player,1628396,Tony Bradley,CHI,general_traditional.csv
1628396,2025-26,Tony Bradley,0.744,season+player,1628396,Tony Bradley,ATL,general_traditional.csv
1628397,2017-18,Ivan Rabb,0.806,season+player,1628397,Ivan Rabb,MEM,general_traditional.csv
1628397,2018-19,Ivan Rabb,0.71,season+player,1628397,Ivan Rabb,MEM,general_traditional.csv
1628398,2017-18,Kyle Kuzma,0.707,season+player,1628398,Kyle Kuzma,LAL,general_traditional.csv
1628398,2018-19,Kyle Kuzma,0.752,season+player,1628398,Kyle Kuzma,LAL,general_traditional.csv
1628398,2019-20,Kyle Kuzma,0.735,season+player,1628398,Kyle Kuzma,LAL,general_traditional.csv
1628398,2020-21,Kyle Kuzma,0.691,season+player,1628398,Kyle Kuzma,LAL,general_traditional.csv
1628398,2021-22,Kyle Kuzma,0.712,season+player,1628398,Kyle Kuzma,WAS,general_traditional.csv
1628398,2022-23,Kyle Kuzma,0.73,season+player,1628398,Kyle Kuzma,WAS,general_traditional.csv
1628398,2023-24,Kyle Kuzma,0.775,season+player,1628398,Kyle Kuzma,WAS,general_traditional.csv
1628398,2024-25,Kyle Kuzma,0.634,season+player,1628398,Kyle Kuzma,MIL,general_traditional.csv
1628398,2025-26,Kyle Kuzma,0.726,season+player,1628398,Kyle Kuzma,MIL,general_traditional.csv
1628399,2017-18,Tyler Lydon,0.0,season+player,1628399,Tyler Lydon,DEN,general_traditional.csv
1628399,2018-19,Tyler Lydon,0.333,season+player,1628399,Tyler Lydon,DEN,general_traditional.csv
1628400,2017-18,Semi Ojeleye,0.61,season+player,1628400,Semi Ojeleye,BOS,general_traditional.csv
1628400,2018-19,Semi Ojeleye,0.615,season+player,1628400,Semi Ojeleye,BOS,general_traditional.csv
1628400,2019-20,Semi Ojeleye,0.875,season+player,1628400,Semi Ojeleye,BOS,general_traditional.csv
1628400,2020-21,Semi Ojeleye,0.75,season+player,1628400,Semi Ojeleye,BOS,general_traditional.csv
1628400,2021-22,Semi Ojeleye,0.793,season+player,1628400,Semi Ojeleye,LAC,general_traditional.csv
1628401,2017-18,Derrick White,0.7,season+player,1628401,Derrick White,SAS,general_traditional.csv
1628401,2018-19,Derrick White,0.772,season+player,1628401,Derrick White,SAS,general_traditional.csv
1628401,2019-20,Derrick White,0.853,season+player,1628401,Derrick White,SAS,general_traditional.csv
1628401,2020-21,Derrick White,0.851,season+player,1628401,Derrick White,SAS,general_traditional.csv
1628401,2021-22,Derrick White,0.864,season+player,1628401,Derrick White,BOS,general_traditional.csv
1628401,2022-23,Derrick White,0.875,season+player,1628401,Derrick White,BOS,general_traditional.csv
1628401,2023-24,Derrick White,0.901,season+player,1628401,Derrick White,BOS,general_traditional.csv
1628401,2024-25,Derrick White,0.839,season+player,1628401,Derrick White,BOS,general_traditional.csv
1628401,2025-26,Derrick White,0.902,season+player,1628401,Derrick White,BOS,general_traditional.csv
1628402,2018-19,Frank Jackson,0.74,season+player,1628402,Frank Jackson,NOP,general_traditional.csv
1628402,2019-20,Frank Jackson,0.747,season+player,1628402,Frank Jackson,NOP,general_traditional.csv
1628402,2020-21,Frank Jackson,0.813,season+player,1628402,Frank Jackson,DET,general_traditional.csv
1628402,2021-22,Frank Jackson,0.827,season+player,1628402,Frank Jackson,DET,general_traditional.csv
1628402,2022-23,Frank Jackson,0.0,season+player,1628402,Frank Jackson,UTA,general_traditional.csv
1628403,2017-18,Caleb Swanigan,0.667,season+player,1628403,Caleb Swanigan,POR,general_traditional.csv
1628403,2018-19,Caleb Swanigan,0.667,season+player,1628403,Caleb Swanigan,SAC,general_traditional.csv
1628403,2019-20,Caleb Swanigan,0.529,season+player,1628403,Caleb Swanigan,POR,general_traditional.csv
1628404,2017-18,Josh Hart,0.702,season+player,1628404,Josh Hart,LAL,general_traditional.csv
1628404,2018-19,Josh Hart,0.688,season+player,1628404,Josh Hart,LAL,general_traditional.csv
1628404,2019-20,Josh Hart,0.739,season+player,1628404,Josh Hart,NOP,general_traditional.csv
1628404,2020-21,Josh Hart,0.775,season+player,1628404,Josh Hart,NOP,general_traditional.csv
1628404,2021-22,Josh Hart,0.758,season+player,1628404,Josh Hart,POR,general_traditional.csv
1628404,2022-23,Josh Hart,0.75,season+player,1628404,Josh Hart,NYK,general_traditional.csv
1628404,2023-24,Josh Hart,0.791,season+player,1628404,Josh Hart,NYK,general_traditional.csv
1628404,2024-25,Josh Hart,0.776,season+player,1628404,Josh Hart,NYK,general_traditional.csv
1628404,2025-26,Josh Hart,0.72,season+player,1628404,Josh Hart,NYK,general_traditional.csv
1628405,2017-18,Johnathan Motley,0.536,season+player,1628405,Johnathan Motley,DAL,general_traditional.csv
1628405,2018-19,Johnathan Motley,0.6,season+player,1628405,Johnathan Motley,LAC,general_traditional.csv
1628405,2019-20,Johnathan Motley,0.714,season+player,1628405,Johnathan Motley,LAC,general_traditional.csv
1628407,2017-18,Dwayne Bacon,0.8,season+player,1628407,Dwayne Bacon,CHA,general_traditional.csv
1628407,2018-19,Dwayne Bacon,0.739,season+player,1628407,Dwayne Bacon,CHA,general_traditional.csv
1628407,2019-20,Dwayne Bacon,0.66,season+player,1628407,Dwayne Bacon,CHA,general_traditional.csv
1628407,2020-21,Dwayne Bacon,0.824,season+player,1628407,Dwayne Bacon,ORL,general_traditional.csv
1628408,2017-18,PJ Dozier,0.0,season+player,1628408,PJ Dozier,OKC,general_traditional.csv
