NBA ID,Season,Player,Close Shot Rating,,Close Shot,Rim Shot Making,Rim Shot Making Efficiency,Rim Shot Attempts Per 75 Possessions,Stable Rim FG%,Stable Short Midrange FG%,Floater Talent,Paint Shooting Talent,Paint Shot Making,Paint Shot Making Efficiency,Floating_shot_FGM,NON-RA FGM,Short Mid Range FG%,Rim FG%,NON-RA FG_PCT,Floating_shot_FG%
1737,2015-16,Nazr Mohammed,48.28976613870002,-1.4195457459520748,-1.3323783289895401,0.0003454095039224583,-1.2028151392447135,-1.1289454711325695,-1.5929180160231087,-1.40587977669865,-2.2221791218150595,-1.6030537236967648,,-1.1349671141202693,-1.6010587592801464,-2.032538108579982,0.0585,0.045325606494004016,-2.4803489592443864,
1740,2013-14,Rashard Lewis,94.10957602971715,1.4419456857451691,0.8190365779773829,,,,,,,,,,-0.4421285970353598,1.9015864259442943,,,0.4931265825244353,2.7524845168428134
1882,2013-14,Elton Brand,60.374007166818345,-0.8220538192963377,-0.8831534864614965,,,,,,,,,,-0.6010587592801465,-1.032538108579982,,,-1.4803489592443866,
1882,2014-15,Elton Brand,60.374007166818345,-0.8220538192963377,-0.8831534864614965,,,,,,,,,,-0.6010587592801465,-1.032538108579982,,,-1.4803489592443866,
1882,2015-16,Elton Brand,48.67128797083423,-1.4006818211087455,-1.3181954701271004,-1.0284970915681015,-1.0626701311519615,-1.6016904801403804,-1.5883903290143704,-2.0708250755224067,-2.2221791218150595,-1.4292567393587723,5.543554347878853e-05,0.026891927123804095,-1.6010587592801464,-2.032538108579982,-1.2857902901823648,0.08157321757967032,-2.4803489592443864,
1889,2013-14,Andre Miller,77.33355528433624,0.024732674958529908,-0.24649629903192583,,,,,,,,,,-0.6010587592801465,-0.6133774607907998,,,3.0,
1889,2014-15,Andre Miller,64.46027396049799,-0.620012879058225,-0.731248823798198,,,,,,,,,,-0.5480820385318842,-1.032538108579982,,,-0.498520331498704,0.09912517954154172
1889,2015-16,Andre Miller,67.68364273795754,-0.46063697645210533,-0.6114219080577099,-1.1517248234655972,-1.0509913804775655,0.09941728972332269,-1.6766802256847835,0.009337324668442734,0.13891381125058205,0.20807586466541006,0.17886189858815105,0.5476499495315696,-1.5480820385318843,-2.032538108579982,0.31334585180257657,0.040852516138730095,-2.4803489592443864,-1.7853279328922156
1890,2013-14,Shawn Marion,92.51502408758746,1.1946015134963526,0.6330706395744611,,,,,,,,,,0.6174058179298848,0.6441044825767475,,,0.2722151412816566,1.0356049456478733
1890,2014-15,Shawn Marion,79.59716617919567,0.1925763732124897,-0.12030286351643099,,,,,,,,,,-0.07129155179752417,-0.19421681300161736,,,-0.11560716667788781,0.09912517954154172
1891,2013-14,Jason Terry,86.60372740740262,0.6503167719645714,0.22384966704421483,,,,,,,,,,-0.5480820385318842,1.0632651303659297,,,0.6256734472701023,-0.7853279328922157
1891,2014-15,Jason Terry,95.63860059035753,1.7629607874583393,1.060392070968525,,,,,,,,,,-0.49510531778362205,2.7399077215226595,,,0.9054946061776218,0.09912517954154172
1891,2015-16,Jason Terry,83.32103037652153,0.42402366984202766,0.05371099465215324,-0.36737335428621454,0.0424386249176025,-1.2107223385918844,-0.43897665772597894,0.16839116319459316,0.7206739258036109,-0.13131905192221346,-0.2586957558457026,0.1580602016651648,0.03466188969900029,1.482425778155112,0.647577284460796,0.30703822025812944,0.3262157158076691,0.21448862898942303
1891,2016-17,Jason Terry,72.39300408113807,-0.22778781565601963,-0.4363540570544644,-0.921898147824945,-1.7210527269161933,-1.2618299071332693,-1.4056378340917801,0.050514496584927196,-0.21003412095982393,-0.4664989502883421,-0.4205350026016475,0.11983924743228207,-0.3891518762870976,1.0632651303659297,0.5059957148208521,-0.6172136801027832,0.38512543347241013,0.4781765134417233
1891,2017-18,Jason Terry,75.4915457356762,-0.07458385202394797,-0.321167519183562,-0.4751976196965232,-0.8451464263364934,-1.3768219363513856,-0.40275516165606684,-0.7685772124206994,-0.5474157879115691,-0.565811512767195,-0.2425118311701081,0.017916702811261512,-0.5480820385318842,1.0632651303659297,-0.4981626446422808,-0.19715266364339942,0.44894429427587956,2.7524845168428134
1897,2013-14,Metta World Peace,78.58221474701146,0.1173190918869685,-0.17688511817846778,,,,,,,,,,-0.6010587592801465,0.22494383478756494,,,-0.07633402156806075,
1897,2015-16,Metta World Peace,60.75717002636304,-0.8031087556684626,-0.8689096233309079,-1.984737335440845,-3.0,-0.20986578798976238,-3.0,-1.2128815711802086,-0.6404865925879125,-0.21821754409120978,-0.19396005714332462,0.005176384733634006,-0.5480820385318842,0.22494383478756494,-0.6320107672010515,-1.7132552398560492,0.11021341770361909,2.7524845168428134
1897,2016-17,Metta World Peace,44.1961586213618,-1.6219496401491165,-1.4845558789133533,-1.3519698877990276,-2.335653954661125,-1.640021156546419,-2.2154749797247364,-1.0824745631798232,-2.1174744665541727,0.006796469186524661,-1.2586957558457026,-1.4407347479833308,-1.6010587592801464,-1.6133774607907998,0.12426661802590745,-2.205534431446458,-1.5868849079958154,
1905,2013-14,Andrei Kirilenko,60.374007166818345,-0.8220538192963377,-0.8831534864614965,,,,,,,,,,-0.6010587592801465,-1.032538108579982,,,-1.4803489592443866,
1905,2014-15,Andrei Kirilenko,33.47380066863485,-2.152104765039477,-1.8831534864614965,,,,,,,,,,-1.6010587592801464,-2.032538108579982,,,-2.4803489592443864,
1938,2013-14,Manu Ginobili,82.59038825108867,0.3796756359816977,0.020367885501133897,,,,,,,,,,-0.2831984347905731,0.22494383478756494,,,0.5913094452990033,0.34033966475074806
1938,2014-15,Manu Ginobili,81.77681654051717,0.3302939968559002,-0.016759744296690436,,,,,,,,,,-0.2831984347905731,0.22494383478756494,,,0.7533111688770411,-0.5642146547837763
1938,2015-16,Manu Ginobili,79.05795012040566,0.15259422890015678,-0.15036347468346692,0.18715143925251593,0.6146974079630064,0.22454854461200996,-1.7316312987209959,-1.0345553319502003,-0.19840027037528105,0.20386084644391514,-0.3881671532504585,0.2727230643638129,0.03466188969900029,-0.19421681300161736,-0.0496227139342227,-0.37364888904650184,1.180406621946413,-0.1956925246030442
1938,2016-17,Manu Ginobili,66.75202127165475,-0.5066999690322669,-0.6460544104649202,-0.7216530834915146,-0.8918614290340775,-0.43984984642599473,-2.225149182673559,-1.6148712291054785,-0.04716021277622288,-0.20580347378135316,-0.7765813454647262,-0.6955411095358822,0.29954549344031145,-0.19421681300161736,-0.4291565014564257,-0.6760457552371507,0.03166712748396441,-0.18017580333227637
1938,2017-18,Manu Ginobili,89.94517341503948,0.9271352313202469,0.4319758747219281,1.188376760919668,2.226365001029654,0.1308513356194706,-0.3529506045599369,-0.31218293913712225,0.8602801328181262,0.35282969016219456,0.09735058701737616,0.3746456089848334,0.7763359801746715,-0.19421681300161736,0.27518206347506086,0.09288946676903219,0.15439570595217483,-0.09040048740854906
2030,2013-14,Kenyon Martin,63.13970431888863,-0.6853069838027667,-0.7803402551854821,,,,,,,,,,-0.5480820385318842,-1.032538108579982,,,-1.4803489592443866,0.09912517954154172
2030,2014-15,Kenyon Martin,33.47380066863485,-2.152104765039477,-1.8831534864614965,,,,,,,,,,-1.6010587592801464,-2.032538108579982,,,-2.4803489592443864,
2034,2013-14,Mike Miller,82.6320301887779,0.38220319085209,0.02226822990409219,,,,,,,,,,-0.4421285970353598,0.22494383478756494,,,0.9742226101198196,1.4258048481921777
2034,2014-15,Mike Miller,79.17220591398966,0.16106614206581144,-0.1439938591489874,,,,,,,,,,-0.6010587592801465,0.22494383478756494,,,0.2525785687267429,
2034,2015-16,Mike Miller,42.92948609004171,-1.6845788619115187,-1.5316437156333291,-1.3057594883374666,-1.4247114020582374,-2.4407063970281166,-2.1203935525412163,-1.6960377252762893,-1.5590496384961121,-1.6154677940066215,-1.3072475298724862,0.011382951856044519,-1.6010587592801464,-1.6133774607907998,-3.0,-2.205534431446458,0.1794523703965031,
2034,2016-17,Mike Miller,39.46085428226168,-1.8560815236730224,-1.6605881461533794,-1.13632135697841,-1.4480689034070295,-2.649395635238772,-1.6449864166236094,-1.1308342212760976,-2.1174744665541727,-1.6899522158657612,-1.1939600571433246,-1.466215384138586,-1.6010587592801464,-2.032538108579982,0.11649995439928824,-3.0,-2.4803489592443864,
2037,2013-14,Jamal Crawford,91.28841985948917,1.0497546472818968,0.5241673929145931,,,,,,,,,,-0.018314831049261942,1.0632651303659297,,,0.39003457661113855,0.6887605878307136
2037,2014-15,Jamal Crawford,89.54622191399847,0.8907165977502077,0.40459449231203026,,,,,,,,,,0.03466188969900029,0.6441044825767475,,,0.2918517138365702,1.6911407819223052
